Lipid,Class,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m3_59_D,FAD261_m3_81_A,FAD265_m2_74_A,FAD309_55_A,FAD325_39_A,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(44:2)]_FA16:1,TAG,1164.5600852966309,1232.1200828552246,1309.8800888061523,1228.3600769042969,1054.740077972412,1404.0001106262207,1354.000087738037,1066.0400733947754,1203.7800788879395,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:2)]_FA18:0,TAG,1008.3400573730469,1034.5800743103027,1160.0800743103027,1030.1200675964355,970.2200622558594,969.7200698852539,968.4600715637207,968.9600715637207,999.2200660705566,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:2)]_FA18:1,TAG,1089.2800788879395,1058.8400688171387,1141.420078277588,1093.6400680541992,1083.0200805664062,1095.6000747680664,1100.1400604248047,1111.2400817871094,1120.7200813293457,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:2)]_FA18:2,TAG,1246.7600898742676,1185.840072631836,1236.0600852966309,1139.2800750732422,1229.0600891113281,1241.7400932312012,1233.4400939941406,1440.2200927734375,1195.2600708007812,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:3)]_FA14:0,TAG,1001.6800727844238,1003.5400695800781,974.7400741577148,1023.3000793457031,1058.1600723266602,1106.2200736999512,1002.5800743103027,1004.1800727844238,971.4600677490234,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:3)]_FA16:0,TAG,1058.5000648498535,1006.7200622558594,964.500057220459,1064.5200653076172,1015.2000694274902,995.9200744628906,1051.8200759887695,1044.420078277588,1028.9600715637207,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:3)]_FA16:1,TAG,1052.8200721740723,1092.1800727844238,1102.9400825500488,1053.2800788879395,1047.700065612793,1100.9000778198242,1076.3800773620605,1107.0800743103027,1068.0800743103027,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:3)]_FA18:0,TAG,981.2200736999512,989.1200637817383,970.4200668334961,1036.840072631836,971.9800682067871,969.0600662231445,968.9000701904297,1002.0200805664062,994.8200721740723,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:3)]_FA18:1,TAG,1080.7400856018066,1087.8000717163086,1199.0400733947754,1110.3400764465332,1092.400089263916,1087.9000778198242,1057.2000732421875,1336.2200965881348,1054.520076751709,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:3)]_FA18:2,TAG,1189.820083618164,1360.8201026916504,1194.8800735473633,1155.8800773620605,1127.1000862121582,1119.7600746154785,1105.600082397461,1431.500099182129,1109.0400695800781,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:3)]_FA18:3,TAG,1194.8600883483887,1198.9200859069824,1167.400089263916,1169.0000801086426,1167.0200805664062,1219.260082244873,1180.1200866699219,1226.6000785827637,1241.4600944519043,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:4)]_FA14:0,TAG,973.0000534057617,973.3400650024414,974.1200752258301,983.6800689697266,993.9000625610352,966.820068359375,1012.9600791931152,1024.6600761413574,970.6400680541992,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:4)]_FA16:0,TAG,1032.5200729370117,1040.4800720214844,988.9400672912598,1079.0200653076172,990.7400741577148,969.8400726318359,986.0600700378418,983.080078125,969.2800636291504,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:4)]_FA16:1,TAG,1112.8600807189941,1094.8000679016113,1058.240062713623,1107.0800819396973,1065.7400741577148,1132.6200790405273,1147.7000770568848,1049.440071105957,1150.1200828552246,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:4)]_FA18:0,TAG,971.5800666809082,971.1200675964355,970.120059967041,1076.8800811767578,1040.8000717163086,969.5800666809082,968.9400634765625,1052.440071105957,970.2600593566895,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:4)]_FA18:1,TAG,1059.7600746154785,1050.2000732421875,1050.1000747680664,1091.220069885254,1056.7200736999512,1103.9200859069824,1056.640079498291,1075.8200721740723,1083.3000755310059,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:4)]_FA18:2,TAG,1181.2800827026367,1249.320083618164,1214.1800918579102,1242.6600875854492,1163.7200813293457,1223.4800834655762,1235.920078277588,1369.1600914001465,1106.8200721740723,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:4)]_FA18:3,TAG,1198.740089416504,1167.200080871582,1167.520076751709,1193.9400901794434,1224.0200881958008,1198.8600769042969,1265.0600891113281,1168.440086364746,1206.560073852539,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:4)]_FA20:4,TAG,1249.0200805664062,1249.0600929260254,1283.580093383789,1295.7200965881348,1247.1000900268555,1256.740089416504,1276.220085144043,1249.7000923156738,1265.0600967407227,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:5)]_FA14:0,TAG,973.440071105957,973.8400726318359,975.3000679016113,1004.8600730895996,977.8200569152832,997.6800804138184,970.6000709533691,1027.180076599121,971.1200714111328,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:5)]_FA16:0,TAG,1240.220085144043,1237.4800872802734,1128.4200859069824,1157.6800727844238,1184.9600830078125,1180.3200874328613,1104.6800727844238,1050.7800674438477,1050.04008102417,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:5)]_FA16:1,TAG,1055.2400665283203,1078.0800819396973,1068.9400672912598,1053.9600715637207,1047.840072631836,1049.4000625610352,1048.5200653076172,1049.4000625610352,1048.3200645446777,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:5)]_FA18:0,TAG,971.9200744628906,994.400074005127,971.3400764465332,985.6400718688965,1045.3600769042969,994.6200714111328,968.020076751709,968.8400726318359,1020.3400650024414,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:5)]_FA18:1,TAG,1079.0800743103027,1107.320068359375,1049.380069732666,1055.6800727844238,1087.1000671386719,1054.340072631836,1099.180076599121,1068.5200805664062,1124.880069732666,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:5)]_FA18:2,TAG,1283.1200981140137,1178.4400825500488,1103.1000747680664,1133.0200881958008,1205.720085144043,1204.3200798034668,1100.6000709533691,1332.8400993347168,1142.2000846862793,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:5)]_FA18:3,TAG,1198.140079498291,1179.0000801086426,1234.5400886535645,1200.4800910949707,1166.2200965881348,1248.900089263916,1165.600082397461,1169.3600807189941,1172.9400749206543,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:5)]_FA20:4,TAG,1248.2200889587402,1261.1800918579102,1249.9400749206543,1300.2400970458984,1247.1400909423828,1328.160099029541,1258.3400993347168,1248.1000862121582,1308.2200889587402,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(44:5)]_FA22:5,TAG,1372.9800987243652,1504.8200988769531,1500.0201148986816,1416.9601020812988,1374.9800987243652,1424.9400901794434,1436.8200988769531,1563.9801025390625,1394.6600952148438,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:0)]_FA14:0,TAG,1837.240135192871,1215.7000923156738,1887.9201316833496,2001.560157775879,3094.3401832580566,3035.320240020752,3344.5202026367188,2844.380210876465,2348.1001739501953,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:0)]_FA16:0,TAG,3320.5402221679688,2627.5201873779297,2991.1801986694336,3407.040256500244,2559.7401695251465,2477.740203857422,3593.260227203369,3450.9601974487305,1338.9200859069824,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:0)]_FA18:0,TAG,975.3000755310059,982.4000587463379,1099.8000717163086,1050.4200706481934,990.1800689697266,994.9200706481934,1018.3000679016113,1019.380069732666,1006.2600708007812,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:1)]_FA14:0,TAG,1140.9200820922852,1267.840103149414,1443.0600967407227,1139.7200889587402,1383.2200927734375,1247.5800819396973,1409.160083770752,1461.5201110839844,1214.5800857543945,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:1)]_FA16:0,TAG,1343.8200912475586,1208.180076599121,1324.7200927734375,1621.2001113891602,1342.2200965881348,1244.54008102417,1213.1200942993164,1382.4400939941406,1114.3600692749023,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:1)]_FA16:1,TAG,1290.7600898742676,1539.7401123046875,1750.3001403808594,1524.3401107788086,1214.4600830078125,1602.800121307373,1461.4001007080078,1134.2400817871094,1532.700107574463,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:1)]_FA18:0,TAG,970.5200614929199,1068.6000785827637,970.1200637817383,984.660083770752,1024.2400741577148,1014.7000732421875,1008.5600814819336,969.6600685119629,1030.3000717163086,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:1)]_FA18:1,TAG,1244.560073852539,1061.5000686645508,1186.8800773620605,1255.9400825500488,1095.8600883483887,1193.9200859069824,1132.560073852539,1168.980079650879,1123.8400917053223,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:2)]_FA14:0,TAG,1022.2600708007812,1008.7800750732422,1016.1000671386719,979.3200645446777,1167.500087738037,1086.0600776672363,1195.2000885009766,1037.440071105957,1007.7600784301758,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:2)]_FA16:0,TAG,1093.7000846862793,1063.0400733947754,994.0400733947754,1103.900074005127,1222.0800895690918,1043.9400749206543,966.0600662231445,973.5200691223145,999.6800765991211,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:2)]_FA16:1,TAG,1198.8600959777832,1172.520076751709,1443.9801139831543,1249.000072479248,1076.8200607299805,1344.1601028442383,1411.4601020812988,1080.2000770568848,1283.6000785827637,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:2)]_FA18:0,TAG,970.1600608825684,972.6200714111328,1049.6600723266602,1001.8800735473633,971.0800743103027,988.6400680541992,968.2000770568848,968.9200592041016,999.6000671386719,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:2)]_FA18:1,TAG,1176.660083770752,1050.5000762939453,1137.2800788879395,1211.8400802612305,1136.1000747680664,1075.500072479248,1127.8600845336914,1054.6800842285156,1132.3600883483887,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:2)]_FA18:2,TAG,1202.0400772094727,1287.3400917053223,1229.300090789795,1087.1800651550293,1219.4800910949707,1087.580078125,1088.3200721740723,1142.4000778198242,1135.700080871582,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:3)]_FA14:0,TAG,973.1200714111328,998.0800819396973,975.7200736999512,1008.500072479248,966.9200744628906,1030.4800605773926,971.2800674438477,980.2200736999512,1023.200065612793,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:3)]_FA16:0,TAG,1130.4800834655762,1020.1000709533691,1089.420078277588,1005.8400650024414,1062.9200592041016,996.5200691223145,1236.4800910949707,1093.4200744628906,969.1600723266602,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:3)]_FA16:1,TAG,1199.5800857543945,1104.8400764465332,1196.9400749206543,1054.8600769042969,1097.1800804138184,1100.8800735473633,1123.3200798034668,1090.600082397461,1093.3000679016113,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:3)]_FA18:0,TAG,970.7600746154785,970.7200584411621,970.6200714111328,998.8600807189941,971.8400688171387,969.0600738525391,968.1600761413574,973.0600738525391,1012.0400695800781,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:3)]_FA18:1,TAG,1350.200096130371,1117.4200744628906,1142.9000930786133,1080.6800651550293,1227.8000831604004,1139.4000854492188,1085.7000923156738,1181.8000831604004,1256.4200897216797,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:3)]_FA18:2,TAG,1163.1000747680664,1143.8600807189941,1205.6400756835938,1110.160083770752,1328.520092010498,1196.8000793457031,1140.04008102417,1300.9000930786133,1151.0000839233398,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:3)]_FA18:3,TAG,1167.560073852539,1222.420078277588,1188.2000885009766,1249.5000915527344,1167.9600791931152,1196.6200828552246,1175.54008102417,1178.5000839233398,1172.400074005127,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:4)]_FA14:0,TAG,972.9200668334961,974.0200729370117,975.440071105957,999.0600738525391,1025.2800788879395,1030.7200736999512,1031.6800804138184,1039.0000801086426,995.5600700378418,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:4)]_FA16:0,TAG,1033.8400650024414,965.5600700378418,1013.140079498291,1059.9600715637207,965.140064239502,969.4000625610352,962.3000679016113,978.900074005127,969.5800628662109,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:4)]_FA16:1,TAG,1165.780086517334,1070.6400718688965,1059.440071105957,1185.480079650879,1116.1000671386719,1255.6400871276855,1354.5400924682617,1112.04008102417,1097.3800773620605,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:4)]_FA18:0,TAG,970.9200744628906,998.760066986084,1060.480079650879,974.3400688171387,998.140064239502,968.8200721740723,968.7600631713867,969.3800659179688,1008.5200653076172,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:4)]_FA18:1,TAG,1054.480068206787,1049.4400672912598,1073.5000762939453,1047.8200721740723,1082.6200790405273,1058.560073852539,1110.2000770568848,1130.2600898742676,1081.6200828552246,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:4)]_FA18:2,TAG,1132.3200759887695,1225.8000831604004,1122.820083618164,1087.9800720214844,1176.5400848388672,1104.6400718688965,1088.3400840759277,1143.980068206787,1124.8400840759277,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:4)]_FA18:3,TAG,1198.680103302002,1192.9000816345215,1167.12007522583,1198.2600860595703,1162.840087890625,1236.1800727844238,1198.8600807189941,1267.0200958251953,1173.1000900268555,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:4)]_FA20:4,TAG,1248.7000885009766,1316.3000869750977,1275.240077972412,1246.800090789795,1246.8000946044922,1364.9600982666016,1258.1400909423828,1272.2400856018066,1259.5600967407227,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:5)]_FA14:0,TAG,973.0400657653809,974.0400695800781,974.8400688171387,1019.7600708007812,978.6800689697266,1107.2400703430176,1034.300064086914,1002.0400810241699,969.9200744628906,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:5)]_FA16:0,TAG,983.2800598144531,1124.640079498291,1029.9400634765625,1073.980068206787,1043.220069885254,1111.4000816345215,1128.340072631836,1005.6600685119629,1020.7800788879395,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:5)]_FA16:1,TAG,1053.1200637817383,1047.280071258545,1046.0600700378418,1054.760066986084,1048.200080871582,1049.4000701904297,1047.9000663757324,1048.1400718688965,1086.400074005127,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:5)]_FA18:0,TAG,970.7200698852539,1002.9200744628906,992.9800720214844,973.6000747680664,971.5200576782227,969.4800720214844,968.3200645446777,1002.8600692749023,996.8800735473633,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:5)]_FA18:1,TAG,1054.8600769042969,1049.3200759887695,1049.6800804138184,1071.8000831604004,1057.8600769042969,1190.580078125,1058.000072479248,1103.2000846862793,1063.3600845336914,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:5)]_FA18:2,TAG,1090.340072631836,1224.920078277588,1219.6600914001465,1141.300090789795,1553.0601081848145,1243.660083770752,1286.7800827026367,1130.2200889587402,1150.000072479248,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:5)]_FA18:3,TAG,1178.9200859069824,1166.640079498291,1167.380069732666,1255.1200714111328,1162.9600944519043,1171.0200729370117,1165.9200897216797,1187.220085144043,1186.8000831604004,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:5)]_FA20:4,TAG,1320.2400932312012,1250.0000915527344,1269.780086517334,1245.14009475708,1246.7600936889648,1276.5201034545898,1250.500087738037,1258.1400909423828,1261.7000846862793,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(45:5)]_FA22:5,TAG,1485.5001182556152,1384.6200981140137,1425.1201095581055,1402.760082244873,1462.8601036071777,1389.1200904846191,1485.6401023864746,1385.6600952148438,1447.4801025390625,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:0)]_FA14:0,TAG,2883.920223236084,2268.7201347351074,2812.980182647705,3248.600242614746,3995.880302429199,4743.680328369141,5879.640419006348,5418.100402832031,2585.4801864624023,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:0)]_FA16:0,TAG,7563.140426635742,6886.260444641113,6556.420471191406,8187.480499267578,4616.840316772461,6540.560459136963,8560.800643920898,6891.120544433594,2032.70015335083,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:0)]_FA18:0,TAG,1222.7200736999512,1130.9800834655762,1101.4600715637207,1209.400089263916,1055.2000694274902,1035.9800720214844,1056.5800819396973,1084.2000732421875,1183.500087738037,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:1)]_FA14:0,TAG,1894.2801322937012,1885.6801414489746,1662.2001113891602,1929.7801513671875,1915.9001197814941,3194.8202323913574,4253.560306549072,3134.540199279785,1299.4600791931152,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:1)]_FA16:0,TAG,2202.960178375244,1924.720127105713,2165.4401473999023,2812.240234375,2017.8801574707031,2213.60018157959,3777.7001991271973,3246.7202377319336,1263.440086364746,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:1)]_FA16:1,TAG,2047.3601264953613,1982.5601539611816,2339.880172729492,1796.5401229858398,1422.0000953674316,2063.060131072998,3265.100200653076,1715.1001319885254,1823.4601402282715,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:1)]_FA18:0,TAG,1008.6400756835938,970.1800727844238,1021.640079498291,1030.5600700378418,995.2400665283203,970.5600624084473,999.2000732421875,968.460075378418,1000.6000556945801,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:1)]_FA18:1,TAG,1426.8400955200195,1190.2200813293457,1207.460075378418,1251.2800827026367,1167.1000862121582,1227.8400802612305,1078.3200759887695,1442.2800827026367,1376.7401008605957,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:2)]_FA14:0,TAG,1796.7601356506348,1726.980110168457,1497.3201179504395,1746.720142364502,1603.3801231384277,2162.660171508789,2145.520164489746,1974.4001274108887,1209.5800895690918,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:2)]_FA16:0,TAG,1135.640079498291,1270.5200881958008,1568.6601066589355,1426.980094909668,1145.4400787353516,980.6800765991211,1508.680118560791,1706.7801055908203,968.8600654602051,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:2)]_FA16:1,TAG,1891.300121307373,1846.9801445007324,2082.980152130127,1795.9001274108887,1181.8400917053223,1651.6001167297363,3077.1002349853516,1873.8201484680176,1635.140121459961,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:2)]_FA18:0,TAG,970.760066986084,970.7400665283203,1030.9200706481934,1003.5200729370117,1032.0000686645508,968.880069732666,968.4200706481934,968.8000793457031,969.9800758361816,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
[TG(46:2)]_FA18:1,TAG,1230.0600852966309,1065.3000755310059,1180.0400772094727,1224.6400871276855,1089.8800811767578,1347.900089263916,1101.3600730895996,1101.8000831604004,1199.3000793457031,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
