Lipid,Class,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_B,FAD261_m3_81_A,FAD265_m2_74_A,FAD309_55_A,FAD325_39_A,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
SM(d18:2/20:1),SM,7341.280586242676,7177.880401611328,3002.860164642334,10859.260654449463,4931.340328216553,4384.760303497314,3963.820297241211,6915.86043548584,1068.1800918579102,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
SM(d18:2/21:0),SM,8291.94059753418,8984.92060470581,3616.9203033447266,12042.140972137451,4116.640296936035,5800.880477905273,4458.340297698975,7454.020458221436,1102.4800758361816,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
SM(d18:2/22:1),SM,1135039.316696167,1308485.5602722168,754682.1152191162,1593681.7835998535,538412.3849105835,585150.0284843445,581645.6602706909,882383.2647857666,2004.0201454162598,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
SM(d18:2/24:1),SM,524997.5906677246,689574.6245727539,359239.17978286743,859171.8899230957,242796.57592010498,285610.9019622803,365152.8600730896,594992.6820526123,1777.5001182556152,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(37:0)]_FA14:0,TAG,1226.420078277588,1287.1400909423828,1129.6800804138184,1480.1201133728027,1326.1401062011719,1171.1200790405273,1205.840087890625,1246.2400856018066,1192.960075378418,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(37:0)]_FA16:0,TAG,1046.2200736999512,1058.1000785827637,1233.740089416504,1088.0200729370117,1201.8000869750977,1281.1600875854492,1287.0801010131836,1419.4600982666016,1114.3800773620605,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(37:0)]_FA18:0,TAG,1111.0600776672363,1046.8200798034668,1151.2000885009766,1050.5400733947754,1067.1000785827637,1009.2000694274902,1135.1600799560547,996.0000610351562,1037.700080871582,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(38:0)]_FA14:0,TAG,1633.6201171875,1618.5401191711426,1404.3800811767578,1682.1801071166992,1900.080165863037,2002.3601417541504,2165.0801696777344,1926.6801414489746,1323.64009475708,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(38:0)]_FA16:0,TAG,1248.3600769042969,1325.2400970458984,2316.460159301758,1187.6800804138184,2082.400135040283,2282.7201538085938,2279.720146179199,2856.0001945495605,1229.0000762939453,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(38:0)]_FA18:0,TAG,1071.3600769042969,1271.3200988769531,1062.7800636291504,1240.9800758361816,1131.160083770752,1093.320083618164,1103.280086517334,1085.500072479248,1253.1400985717773,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(38:1)]_FA14:0,TAG,1075.1400680541992,1047.680076599121,971.4000663757324,1210.14009475708,1125.1000862121582,1032.0600662231445,1123.4800910949707,1173.8000869750977,1070.1600723266602,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(38:1)]_FA16:0 | DG(40:8),DG(39:1)_C16:0",DAG,2530.7201614379883,2236.3601570129395,2182.6401596069336,1927.2001266479492,2057.660140991211,2807.660182952881,2471.420192718506,2411.1201553344727,2288.7801628112793,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(38:1)]_FA16:0 | DG(40:8),DG(39:1)_C16:0",TAG,1195.6000862121582,980.8600654602051,1293.900074005127,988.6800689697266,1275.300090789795,1513.4801139831543,1261.0600929260254,1332.7000885009766,1081.0200729370117,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(38:1)]_FA16:1 | DG(40:8),DG(39:1)_C16:1",DAG,1956.6801261901855,2026.6401596069336,1982.740135192871,2036.5601425170898,1994.4001350402832,2031.9601440429688,2191.5601539611816,1932.64013671875,2073.180149078369,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(38:1)]_FA16:1 | DG(40:8),DG(39:1)_C16:1",TAG,1138.080078125,1104.2200736999512,1100.0200729370117,1152.1600914001465,1050.2000732421875,1201.460075378418,1074.8000755310059,1063.0200691223145,1056.6200637817383,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(38:1)]_FA18:0 | DG(40:8),DG(39:1)_C18:0",DAG,1907.5601387023926,1962.6201400756836,1788.0201263427734,1775.6401290893555,1860.8401260375977,1998.8201446533203,1793.980125427246,1787.4001235961914,1841.3401145935059,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(38:1)]_FA18:0 | DG(40:8),DG(39:1)_C18:0",TAG,982.2800674438477,968.3200607299805,1009.6200637817383,966.7000770568848,989.8400688171387,968.7800598144531,1049.1600761413574,969.200065612793,985.200065612793,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(38:1)]_FA18:1 | DG(40:8),DG(39:1)_C18:1",DAG,2141.3201599121094,2104.980155944824,2352.560173034668,1994.4801406860352,2764.8801803588867,2745.0801734924316,2219.7801475524902,2523.4201736450195,2387.22017288208,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(38:1)]_FA18:1 | DG(40:8),DG(39:1)_C18:1",TAG,1340.7800941467285,1170.460075378418,1204.0000915527344,1091.5400695800781,1176.3200798034668,1249.260082244873,1249.220100402832,1342.2400970458984,1297.8000984191895,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(39:0)]_FA14:0,TAG,1237.0600929260254,1116.160083770752,1116.2000694274902,1145.020107269287,1171.6000862121582,1352.8600883483887,1338.2600860595703,1209.6800842285156,1177.7000846862793,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(39:0)]_FA16:0,TAG,1010.3000679016113,1112.0600852966309,1328.740089416504,1109.0400695800781,1367.9400939941406,1265.0200881958008,1565.4601020812988,1646.7601165771484,1107.3200759887695,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(39:0)]_FA18:0,TAG,1020.1200675964355,1033.3600845336914,1009.1200675964355,1054.460060119629,971.2200736999512,1004.460075378418,969.5200729370117,1036.2600631713867,1003.4800758361816,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(39:1)]_FA14:0,TAG,1126.200080871582,1058.9200820922852,997.8800773620605,1005.4600677490234,1049.0000762939453,1040.4400749206543,1058.460075378418,1077.3600730895996,1040.2200775146484,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(39:1)]_FA16:0,TAG,1050.8400611877441,974.3000679016113,1221.7800827026367,984.5400695800781,1250.0600929260254,1216.4000854492188,1282.0000839233398,1152.3600845336914,1022.500072479248,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(39:1)]_FA16:1,TAG,1052.8600730895996,1118.080078125,1068.2800636291504,1057.5200843811035,1069.8600807189941,1090.5800819396973,1080.9600677490234,1072.1400718688965,1128.6200942993164,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(39:1)]_FA18:0,TAG,1004.6600723266602,1025.5400733947754,1055.8600692749023,1058.8200759887695,995.3600616455078,1005.8000679016113,968.1600685119629,968.8400688171387,982.260066986084,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(39:1)]_FA18:1,TAG,1253.3000984191895,1199.7600784301758,1137.8200912475586,1073.62007522583,1154.740089416504,1243.9800910949707,1096.2200736999512,1204.420078277588,1085.500072479248,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:0)]_FA14:0,TAG,1717.2001190185547,1519.1801147460938,1420.6601028442383,1432.400104522705,1973.200138092041,1890.480136871338,1812.5401420593262,2023.8401489257812,1438.000099182129,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:0)]_FA16:0,TAG,1319.4800910949707,1203.5600776672363,2064.7001190185547,1197.760082244873,1839.1001358032227,2098.5601348876953,2295.10013961792,1932.1801490783691,1205.1200981140137,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:0)]_FA18:0,TAG,979.1800765991211,1092.3600845336914,1027.1000595092773,1163.2400856018066,1012.8400688171387,1076.7200622558594,1148.0800857543945,969.500072479248,1136.7400817871094,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:1)]_FA14:0,TAG,1107.8200798034668,1067.7200775146484,1111.7800750732422,1028.7400665283203,1080.2200775146484,1216.6800842285156,1175.4200820922852,1350.6001014709473,1094.760066986084,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:1)]_FA16:0,TAG,991.5400657653809,1006.7600708007812,1193.440086364746,1068.4800643920898,1122.140079498291,1154.960090637207,1200.1200790405273,1291.0600776672363,1046.8800659179688,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:1)]_FA16:1,TAG,1137.1400871276855,1096.7400817871094,1055.1800727844238,1120.6000747680664,1048.1200675964355,1197.0200805664062,1100.6000747680664,1108.0600814819336,1211.400074005127,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:1)]_FA18:0,TAG,993.7400665283203,1010.8000679016113,1004.9600677490234,968.0800704956055,1016.9200668334961,1055.2400703430176,990.400074005127,1010.2000770568848,1004.4800643920898,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:1)]_FA18:1,TAG,1534.600112915039,1065.980079650879,1195.200080871582,1204.9200859069824,1192.720085144043,1212.8800964355469,1138.4400825500488,1155.0200805664062,1158.340087890625,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:2)]_FA14:0,TAG,1075.3800735473633,1116.420078277588,1130.860092163086,1031.6000671386719,1358.2801055908203,1139.9400901794434,1248.10009765625,989.2400703430176,1034.600082397461,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:2)]_FA16:0,TAG,1024.9600791931152,1004.2200698852539,1127.280071258545,1027.720069885254,1062.3600730895996,1044.7600784301758,1349.9401016235352,1219.660083770752,1074.0800743103027,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:2)]_FA16:1,TAG,1070.720069885254,1079.1200904846191,1058.5000839233398,1114.2200813293457,1056.8000679016113,1208.8200798034668,1073.5400657653809,1063.8200721740723,1064.180076599121,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:2)]_FA18:0,TAG,1055.6400756835938,1048.300064086914,995.9600715637207,967.9600715637207,986.5400733947754,1015.8600616455078,967.9600677490234,992.4600677490234,1025.1200714111328,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:2)]_FA18:1,TAG,1617.1401252746582,1359.0400924682617,1648.7601203918457,1210.2800903320312,1313.5000953674316,1616.0001220703125,1533.6201133728027,1676.9601135253906,1591.1401290893555,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(40:2)]_FA18:2,TAG,1114.960075378418,1338.8400917053223,1678.6201057434082,1217.6000862121582,1540.0601119995117,1563.6801223754883,1201.1200981140137,1606.8201217651367,1300.6000862121582,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:0)]_FA14:0,TAG,1348.6200866699219,1496.0000953674316,1019.4600601196289,1447.920108795166,1767.560131072998,1512.7001152038574,1356.1800956726074,1332.9001007080078,1251.260097503662,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0,DAG,2366.9001655578613,2028.7601356506348,2102.860153198242,2052.280158996582,2144.000160217285,2451.800189971924,2863.2202186584473,2693.6201820373535,2791.560203552246,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0,TAG,1151.180076599121,1075.8200721740723,1388.4201049804688,1083.480068206787,1511.0201225280762,1318.0801010131836,1211.8600807189941,1676.5401153564453,1184.6800918579102,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,DAG,1913.060131072998,1729.2801055908203,1782.060115814209,1812.2001266479492,1795.2801208496094,1908.7001419067383,1881.8601341247559,1823.6201286315918,1860.1401443481445,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,TAG,970.3000717163086,1049.700065612793,1018.5800743103027,995.6000709533691,1036.0800743103027,1004.1200714111328,968.2800636291504,1006.6800727844238,1007.080078125,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:1)]_FA14:0,TAG,1167.6000785827637,1025.4400672912598,972.3000640869141,1116.280071258545,1084.2000770568848,1064.8200798034668,1124.9000816345215,1189.5000762939453,1072.0200729370117,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:1)]_FA16:0,TAG,973.620059967041,994.1000785827637,972.0800666809082,1008.1000709533691,1028.2600555419922,1018.8000755310059,1163.8400764465332,1184.4600791931152,985.5600700378418,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:1)]_FA16:1,TAG,1074.1000862121582,1162.860065460205,1052.1600799560547,1096.180076599121,1046.8400688171387,1081.8000717163086,1048.2000732421875,1059.240077972412,1063.3600730895996,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:1)]_FA18:0,TAG,996.1200752258301,968.5600700378418,1002.7600746154785,968.760066986084,970.0400657653809,969.2000579833984,1019.8200759887695,972.2000694274902,969.5800666809082,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:1)]_FA18:1,TAG,1078.7600784301758,1225.020092010498,1159.0800895690918,1086.3600845336914,1057.6200790405273,1151.980079650879,1136.7200813293457,1121.8000869750977,1134.6000785827637,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:2)]_FA14:0,TAG,971.200065612793,1053.3000679016113,975.640064239502,1007.8600730895996,1100.8000755310059,988.6600685119629,1025.5200691223145,980.0400772094727,984.7600746154785,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:2)]_FA16:0,TAG,966.8200607299805,988.7000732421875,1010.3000717163086,963.8000640869141,1021.5200691223145,1028.8200759887695,1168.1000900268555,1085.5800743103027,969.0000762939453,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:2)]_FA16:1,TAG,1050.2800750732422,1097.02006149292,1052.5000762939453,1092.920066833496,1047.5800704956055,1108.8800773620605,1065.3200798034668,1064.9000816345215,1150.5200691223145,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:2)]_FA18:0,TAG,970.4000778198242,1004.0400733947754,969.3400726318359,986.6400718688965,970.5400733947754,1026.8200721740723,1063.0400733947754,969.5400733947754,1028.160068511963,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:2)]_FA18:1,TAG,1434.1200981140137,1146.260082244873,1309.8600997924805,1197.7000885009766,1089.3600845336914,1250.540096282959,1157.5800819396973,1241.8800811767578,1353.1801109313965,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(41:2)]_FA18:2,TAG,1142.0400695800781,1179.4200820922852,1335.0400924682617,1125.3000755310059,1193.7800750732422,1196.3800964355469,1108.8000755310059,1235.7000885009766,1107.520076751709,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(42:0)]_FA14:0,TAG,1826.2401275634766,1633.8601264953613,1494.1001014709473,2140.5401496887207,2081.8401412963867,2243.800163269043,1930.3401412963867,2344.980152130127,1628.2801132202148,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:0)]_FA16:0 | DG(44:7),DG(43:0)_C16:0",DAG,3801.8402824401855,3321.880229949951,3251.4402046203613,2355.2001571655273,2871.020206451416,3191.960235595703,3750.900276184082,3418.3402099609375,3137.120220184326,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:0)]_FA16:0 | DG(44:7),DG(43:0)_C16:0",TAG,1393.4800872802734,1324.2600898742676,2535.7401809692383,1187.7000846862793,2192.4401359558105,2186.040168762207,3052.180221557617,2235.340160369873,1343.9201011657715,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:0)]_FA18:0 | DG(44:7),DG(43:0)_C18:0",DAG,2118.9601440429688,1889.6201477050781,1793.700122833252,1926.3401374816895,2266.5401649475098,1971.3401412963867,2056.2001419067383,1849.6001358032227,2065.360149383545,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:0)]_FA18:0 | DG(44:7),DG(43:0)_C18:0",TAG,1067.3000869750977,1234.6400909423828,1050.9000701904297,1089.000087738037,1038.4800758361816,1094.5400733947754,1034.700080871582,1069.3400802612305,1108.2600746154785,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(42:1)]_FA14:0,TAG,1143.2600784301758,1029.4200592041016,1217.1200866699219,1109.960075378418,1215.7000846862793,1019.0400695800781,1052.3800773620605,1011.4400749206543,1059.8400802612305,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:1)]_FA16:0 | DG(44:8),DG(43:1)_C16:0",DAG,2031.5001335144043,1863.6201400756836,1865.460132598877,1744.2401161193848,1767.6201133728027,1965.3401412963867,2147.1401596069336,1962.1801414489746,1831.8801155090332,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:1)]_FA16:0 | DG(44:8),DG(43:1)_C16:0",TAG,966.4000625610352,1023.8400650024414,1059.9400672912598,1018.5400695800781,1088.7000846862793,1137.5200805664062,1136.8000869750977,1132.5000686645508,969.1200714111328,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:1)]_FA16:1 | DG(44:8),DG(43:1)_C16:1",DAG,2041.2201347351074,2109.420139312744,1940.3001327514648,2093.120143890381,2041.8201141357422,2016.6201400756836,2441.6601791381836,1979.1201210021973,2053.180149078369,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:1)]_FA16:1 | DG(44:8),DG(43:1)_C16:1",TAG,1101.04008102417,1166.9000778198242,1066.0000762939453,1237.6200904846191,1047.760066986084,1134.5800819396973,1132.2000732421875,1049.8800735473633,1185.9200973510742,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",DAG,1793.9001235961914,1743.8401184082031,1795.6001243591309,1756.3401260375977,1803.0601272583008,1831.9001235961914,1755.7201232910156,1739.980110168457,1777.6001205444336,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",TAG,1019.9000701904297,1026.460075378418,980.0800666809082,999.3000679016113,1026.0800666809082,981.0000610351562,968.0600738525391,1032.2200622558594,1017.3600654602051,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",DAG,2281.700164794922,2150.9601402282715,2078.6201515197754,2096.2001342773438,2466.4201698303223,2530.7201614379883,2296.980167388916,2276.8401527404785,2253.100143432617,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",TAG,1444.0401039123535,1071.6000709533691,1130.3400840759277,1171.440086364746,1170.6400756835938,1088.9000701904297,1171.9600868225098,1131.8600845336914,1178.2600746154785,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(42:2)]_FA14:0,TAG,1046.7800750732422,1063.400074005127,1020.2000694274902,999.320068359375,1080.4800872802734,1018.7400703430176,1080.3800735473633,987.7800674438477,970.2000617980957,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
