Lipid,Class,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_B,FAD261_m3_81_C,FAD265_m2_74_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"PE(31:1),PE(O-32:1),PE(P-32:0)",PE,1338.3801002502441,1387.000087738037,1380.4401054382324,1401.280101776123,1325.040096282959,1294.5400848388672,1300.2600860595703,1222.1400833129883,1209.6400833129883,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(31:2),PE(P-32:1)",PE,1378.5801010131836,1256.760097503662,1229.3200874328613,1263.0800971984863,1222.7000846862793,1293.0800857543945,1271.7800979614258,1222.2000770568848,1209.500087738037,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(31:3),PE,1336.8400955200195,1242.0600776672363,1235.6600914001465,1317.880084991455,1223.3800811767578,1254.7600936889648,1222.9800910949707,1222.1800918579102,1298.9200897216797,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(31:4),PE,1256.520092010498,1321.920093536377,1257.1800918579102,1255.2200965881348,1308.7000923156738,1280.3000946044922,1223.1400833129883,1221.800090789795,1267.2600898742676,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(32:0),PE(O-33:0)",PE,2615.160171508789,2489.7201538085938,2713.7602348327637,2539.6001510620117,2231.8001708984375,2691.340156555176,1468.340103149414,1476.9201011657715,1219.7400856018066,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(32:1),PE(O-33:1),PE(P-33:0)",PE,6013.720359802246,5466.520278930664,4228.220180511475,4032.860206604004,4754.960391998291,6546.2204666137695,2560.3602027893066,2158.2401390075684,1254.8200759887695,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(32:2),PE(O-33:2),PE(P-33:1)",PE,1861.9401397705078,1870.5001182556152,2036.8401565551758,2069.620143890381,1817.4001388549805,1844.9001350402832,1594.58012008667,1591.1800994873047,1241.4600944519043,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(32:3),PE(P-33:2)",PE,1244.660099029541,1254.580093383789,1268.6800842285156,1231.020092010498,1322.420108795166,1305.6000862121582,1278.0200958251953,1222.700080871582,1209.9800758361816,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(32:4),PEd(O-34:4)",PE,1246.6200790405273,1323.8800926208496,1323.6600952148438,1427.020092010498,1345.220100402832,1240.3400917053223,1223.2800788879395,1221.5200881958008,1229.6200714111328,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(32:5),PE,1245.3800888061523,1232.4800872802734,1223.3200798034668,1219.200080871582,1359.4600982666016,1319.8000869750977,1222.760082244873,1236.9800910949707,1211.020092010498,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(33:0),PE(O-34:0)",PE,1454.8000946044922,1526.2401084899902,1384.6200981140137,1514.960117340088,1436.8201065063477,1310.14009475708,1271.0800819396973,1293.1000785827637,1272.4600868225098,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(33:1),PE(O-34:1),PE(P-34:0)",PE,2052.5001220703125,2285.4201736450195,2489.920181274414,1986.4401206970215,1971.0401458740234,2745.2601432800293,1592.1401100158691,1290.0400924682617,1210.380084991455,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(33:2),PE(O-34:2),PE(P-34:1)",PE,1934.5601501464844,2001.7201385498047,2069.100170135498,2118.7201499938965,1723.5601119995117,2393.24019241333,1399.9800834655762,1382.620101928711,1314.9601020812988,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(33:3),PE(O-34:3),PE(P-34:2)",PE,1513.220100402832,1394.180088043213,1471.9601020812988,1577.2201042175293,1312.9400939941406,1491.4401092529297,1328.5800971984863,1261.2600860595703,1345.1200904846191,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(33:4),PE(O-34:4),PE(O-34:4),PE(P-34:3)",PE,1298.2601013183594,1299.4201011657715,1276.7800903320312,1284.980094909668,1237.5200958251953,1221.7200889587402,1324.3400955200195,1279.8600883483887,1235.4600868225098,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(33:5),PE(P-34:4)",PE,1269.5601043701172,1220.000087738037,1259.920078277588,1220.3200874328613,1222.960090637207,1223.6000862121582,1224.300090789795,1264.0200958251953,1210.200080871582,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(34:0),PE(O-35:0)",PE,5935.440395355225,5635.500358581543,6952.800495147705,5966.92049407959,4979.460411071777,6670.300495147705,2831.3601684570312,2379.4001846313477,1282.6400871276855,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(34:1),PE(O-35:1),PE(P-35:0)",PE,65619.60381317139,55985.843322753906,72505.78671646118,63014.90334320068,49635.44318771362,75166.60401916504,16783.520904541016,15986.121143341064,1260.9200897216797,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(34:2),PE(O-35:2),PE(P-35:1)",PE,227366.69598388672,221195.29666519165,265245.2843322754,296603.29319381714,202760.01804351807,265293.8585548401,63948.16482543945,49593.5634803772,1372.0801048278809,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(34:3),PE(P-35:2)",PE,26373.5818939209,20034.401691436768,22024.601654052734,35059.963275909424,19791.54167175293,22495.022079467773,6731.740497589111,4741.860305786133,1264.9000778198242,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(34:4),PE,2267.940158843994,1750.4801292419434,1722.8201293945312,2401.260185241699,2080.980136871338,2088.5601539611816,1455.5001029968262,1485.2001113891602,1220.500087738037,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(34:5),PE,1274.9000968933105,1295.6600952148438,1324.9400939941406,1234.500087738037,1397.2400970458984,1422.7000923156738,1222.9800872802734,1222.2800941467285,1290.3600959777832,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(34:6),PE,1405.680103302002,1290.5800971984863,1223.9000854492188,1245.9200820922852,1240.9200859069824,1240.7200927734375,1222.9200859069824,1221.2800827026367,1210.0400886535645,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(35:3),PE(O-36:3),PE(P-36:2)",PE,3035.900188446045,2943.960231781006,3371.380172729492,4766.90034866333,3069.820209503174,4347.560321807861,1673.1201210021973,1985.68013381958,1244.4000930786133,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(35:4),PE(O-36:4),PE(P-36:3)",PE,2773.640163421631,2656.8601608276367,2963.7001876831055,2818.74019241333,2444.9201889038086,3045.8002700805664,1667.1601181030273,1537.2801055908203,1238.4600830078125,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(35:5),PE(O-36:5),PE(P-36:4)",PE,3310.5002975463867,2769.880184173584,3641.6803016662598,3568.680248260498,2368.160125732422,3473.740303039551,1974.6801223754883,1516.720115661621,1210.1200866699219,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(35:6),PE(P-36:5)",PE,1302.6600914001465,1307.2000923156738,1383.1400985717773,1508.1601104736328,1342.0000953674316,1398.280101776123,1281.4800834655762,1288.4000930786133,1248.060073852539,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(36:3),PE(P-37:2)",PE,291909.8771018982,187453.08806610107,348053.7334365845,448596.91024398804,203950.0763015747,320109.76150131226,96314.24728012085,78074.78770446777,1344.7601013183594,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(36:4),PE(O-37:4)",PE,530130.7841262817,341045.8802986145,564360.0539474487,607392.9089927673,382254.9441947937,541076.9527397156,199775.86986541748,116547.70872497559,1303.4400939941406,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(36:5),PE,44689.70335006714,23929.581230163574,33151.062397003174,55742.324531555176,29675.342109680176,36007.88247680664,14209.560935974121,9428.320705413818,1272.5400924682617,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(36:6),PE,2490.5001640319824,2407.2001953125,2388.920124053955,3393.86026763916,2435.9201889038086,2440.2001571655273,1815.0401344299316,1462.660099029541,1286.0800895690918,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(36:7),PE(35:0),PE(O-36:0)",PE,1761.9401245117188,1604.8601264953613,1628.7801132202148,1460.8400993347168,1366.6001052856445,1839.5201377868652,1280.160083770752,1226.7000923156738,1250.3800811767578,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(36:8),PE(dO-38:8),PE(35:1),PE(O-36:1),PE(P-36:0)",PE,3251.3802528381348,3402.5402336120605,3573.8002586364746,3538.380283355713,2587.640193939209,4683.180316925049,1775.0401191711426,1626.0801048278809,1285.3600807189941,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(37:3),PE(O-38:3),PE(P-38:2)",PE,5007.24040222168,3673.2802200317383,4535.080299377441,5471.040390014648,2913.420249938965,5224.440284729004,1956.0201377868652,2439.320152282715,1222.1800804138184,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(37:4),PE(O-38:4),PE(P-38:3)",PE,20114.561962127686,15105.321296691895,22104.18194961548,28248.10234451294,11517.220603942871,22680.82131576538,8077.200588226318,5757.3203201293945,1390.0200958251953,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(37:5),PE(O-38:5),PE(P-38:4)",PE,7538.160591125488,5123.800373077393,8374.060649871826,8879.800521850586,5036.580417633057,9736.200492858887,3181.0802154541016,3130.4202156066895,1240.6400833129883,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(37:6),PE(O-38:6),PE(P-38:5)",PE,5141.680320739746,3901.9602584838867,5474.120441436768,8009.960697174072,3570.5202598571777,5937.16047668457,2742.1002311706543,2556.2801933288574,1245.1400833129883,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(37:7),PE(P-38:6),PE(36:0),PE(O-37:0)",PE,4380.180282592773,3495.9802436828613,4459.24036026001,5451.880207061768,2684.960189819336,5500.340362548828,2646.8201866149902,2077.180164337158,1262.2600860595703,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(38:3),PE,165095.0552368164,121622.33235168457,162729.4294013977,196240.33374023438,83867.50539398193,161479.07278442383,67134.52424240112,41319.90357589722,1299.7400970458984,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(38:4),PE,1256323.7862243652,917950.9200286865,1310715.3024291992,1540056.6291427612,586665.0437240601,1218425.867614746,577848.5947151184,311112.45375061035,1680.9001083374023,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(38:5),PE,570172.0022201538,423078.1713256836,642365.0153770447,782293.852722168,319733.1123275757,610949.3717651367,278955.4045524597,155780.97021865845,1503.300106048584,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(38:6),PE,861205.99061203,652274.4674835205,943791.8703918457,1216198.0932617188,443978.54206085205,915630.8742828369,405394.64863586426,207414.2329826355,1539.7601127624512,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(38:7),PE(37:0),PE(O-38:0)",PE,36806.50280761719,23530.70171356201,32914.66209793091,51119.12350463867,19608.041172027588,32397.541946411133,16099.941055297852,9064.320652008057,1220.8000869750977,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(38:8),PE(dO-40:8),PE(37:1),PE(O-38:1),PE(P-38:0)",PE,2839.380153656006,2033.480136871338,2499.8601608276367,3316.6002464294434,2344.200126647949,2603.000232696533,1751.5401153564453,1532.3200950622559,1251.800090789795,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(38:9),PE(dO-40:9),PE(37:2),PE(O-38:2),PE(P-38:1)",PE,4645.740352630615,3407.1202964782715,4579.100379943848,5825.080272674561,3557.2602615356445,5088.2203941345215,2108.9001541137695,1795.220127105713,1278.780086517334,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(39:4),PE(O-40:4),PE(P-40:3)",PE,16358.42149734497,10249.680912017822,13820.821048736572,20223.26141357422,8502.04063796997,18253.861209869385,6131.940498352051,4810.760356903076,1290.9600944519043,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(39:5),PE(O-40:5),PE(P-40:4)",PE,5288.520305633545,4450.380294799805,5856.460300445557,7000.000606536865,3205.060199737549,6149.300361633301,3091.360221862793,2370.480140686035,1251.6400909423828,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(39:6),PE(O-40:6),PE(P-40:5)",PE,8507.240604400635,7151.3204345703125,9860.500770568848,12782.38090133667,4600.240272521973,10894.18069076538,5685.620456695557,3327.220203399658,1260.5600814819336,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(39:8),PE(O-40:8),PE(P-40:7),PE(38:1),PE(O-39:1),PE(P-39:0)",PE,5892.52046585083,5104.700420379639,6490.380416870117,6027.100387573242,3390.920295715332,6561.720352172852,3058.4402389526367,2497.060157775879,1251.340087890625,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(40:1),PE(P-41:0)",PE,1981.6801109313965,1855.4601440429688,1922.1201400756836,2055.020118713379,1892.0601196289062,2170.340156555176,1723.060131072998,1455.0401039123535,1251.3600845336914,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(40:10),PE(39:3),PE(O-40:3),PE(P-40:2)",PE,4497.800231933594,2011.9001579284668,3406.9202613830566,4127.140354156494,2694.3402061462402,4104.240371704102,2063.6601333618164,1908.2801246643066,1266.920078277588,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(40:2),PE,2590.8601875305176,2816.920192718506,2468.8801651000977,2370.4801902770996,1904.6801452636719,2616.7801666259766,1587.1601104736328,1610.6000938415527,1335.3400802612305,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(40:3),PE,4557.180358886719,2820.8401489257812,4520.680362701416,4620.7602615356445,3661.8202514648438,4595.080375671387,2783.26016998291,1893.8401527404785,1251.64009475708,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(40:4),PE,22110.422241210938,16026.781135559082,22650.861576080322,24251.021896362305,14443.521327972412,21841.66103363037,10389.900497436523,6952.520492553711,1251.7800827026367,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(40:5),PE,47548.163009643555,30662.221069335938,50603.42387390137,59988.864082336426,29359.902324676514,51420.12446594238,25203.461685180664,16000.861228942871,1340.340087890625,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(40:6),PE(dO-40:0)",PE,192666.1386604309,167340.20907211304,214899.01377487183,299380.95655059814,119853.24886703491,231452.9536857605,123653.42779541016,77630.22682189941,1327.0400848388672,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(40:7),PE(39:0),PE(O-40:0)",PE,195291.77269363403,142492.78652572632,225504.217792511,339191.1161117554,115077.74726867676,228480.03755950928,130247.78980255127,74403.04623413086,1283.9200859069824,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(40:9),PE(39:2),PE(O-40:2),PE(P-40:1)",PE,11374.121166229248,5225.500377655029,8234.300777435303,10823.040714263916,4004.720317840576,6836.1804847717285,4846.820343017578,2822.8401527404785,1287.300090789795,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(41:5),PE(P-42:4)",PE,1737.5601387023926,1822.8201293945312,1858.0401344299316,1906.7601432800293,1664.1201210021973,2177.240135192871,1400.0601043701172,1535.0401077270508,1251.5200805664062,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(41:6),PE(O-42:6)",PE,2704.9201850891113,3156.600284576416,3318.82027053833,4321.600231170654,2645.5201835632324,3578.0402641296387,2263.080181121826,1753.140121459961,1252.0400886535645,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(41:7),PE(P-42:6),PE(40:0),PE(O-41:0)",PE,1846.3001403808594,1546.1401138305664,1975.3601417541504,2484.7001457214355,2031.740135192871,2716.680233001709,1593.2001113891602,1402.0001029968262,1251.9000968933105,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(42:0),PE,1317.9400939941406,1455.6601219177246,1348.9800910949707,1405.1401062011719,1417.9800987243652,1512.8801193237305,1276.4400901794434,1273.3000984191895,1251.660083770752,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(42:1),PE,1282.2400856018066,1565.200107574463,1430.2800941467285,1568.4401092529297,1527.420124053955,1648.8001289367676,1347.8200798034668,1343.2000999450684,1250.6200828552246,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(42:11),PE(41:4),PE(O-42:4)",PE,1990.7801094055176,2074.760166168213,2159.280117034912,2204.3801307678223,1639.6201210021973,1947.2401428222656,1537.3201065063477,1586.1801109313965,1346.3200874328613,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(42:2),PE,1372.760108947754,1575.5201110839844,1496.6200942993164,1598.7001152038574,1400.5400924682617,1685.5401306152344,1348.5801048278809,1269.14009475708,1252.000087738037,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(42:3),PE,1442.5801086425781,1469.8001174926758,1626.320110321045,1580.9401092529297,1546.9401016235352,1600.6201210021973,1315.8000869750977,1271.3400955200195,1337.1800918579102,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(42:4),PE,1851.3001518249512,1720.4001388549805,2185.0801315307617,2082.580177307129,1885.0401420593262,2068.260166168213,1340.6400871276855,1589.1400985717773,1252.160083770752,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(42:5),PE,2522.660171508789,2398.5601654052734,2820.560199737549,2991.640182495117,2025.480125427246,3024.900157928467,1551.440097808838,1854.9401512145996,1251.5400848388672,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(42:6),PE,4962.780353546143,4166.98025894165,3769.880268096924,4926.780345916748,3509.7002601623535,4041.200336456299,3517.6802558898926,2044.160140991211,1251.0401000976562,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(42:7),PE(41:0),PE(O-42:0)",PE,5725.360260009766,4775.000392913818,6197.900485992432,8435.420585632324,5274.260391235352,6005.880451202393,4042.6202964782715,3159.780204772949,1251.740089416504,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(42:8),PE(41:1),PE(O-42:1),PE(P-42:0)",PE,3362.560188293457,3444.280261993408,4372.360370635986,5897.060470581055,3234.8202056884766,4316.6802406311035,2707.6401596069336,2502.8201904296875,1251.2600936889648,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"PE(42:9),PE(41:2),PE(O-42:2),PE(P-42:1)",PE,4426.180202484131,3149.160259246826,3038.5601844787598,4479.640277862549,2926.000175476074,2945.000202178955,2380.340171813965,2089.1601486206055,1251.9800910949707,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(43:2),PE,1306.1600761413574,1311.0400924682617,1290.800090789795,1316.6001091003418,1339.8800888061523,1410.9600982666016,1438.8800964355469,1319.420093536377,1271.0000915527344,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
PE(43:4),PE,1355.7400932312012,1409.3201026916504,1568.540111541748,1403.5200996398926,1336.420093536377,1380.2200965881348,1305.2200889587402,1287.420093536377,1316.3800926208496,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
