Lipid,Class,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m3_59_D,FAD261_m3_81_C,FAD265_m2_74_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(45:2)]_FA16:1,TAG,1198.8600959777832,1172.520076751709,1443.9801139831543,1249.000072479248,1071.0200691223145,1217.60009765625,1100.3400840759277,1204.4200744628906,1283.6000785827637,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:2)]_FA18:0,TAG,970.1600608825684,972.6200714111328,1049.6600723266602,1001.8800735473633,968.0800704956055,969.320068359375,982.2600593566895,973.5200653076172,999.6000671386719,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:2)]_FA18:1,TAG,1176.660083770752,1050.5000762939453,1137.2800788879395,1211.8400802612305,1057.9000663757324,1046.8600769042969,1048.980068206787,1049.9200706481934,1132.3600883483887,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:2)]_FA18:2,TAG,1202.0400772094727,1287.3400917053223,1229.300090789795,1087.1800651550293,1175.9000816345215,1171.400074005127,1119.900074005127,1085.5800743103027,1135.700080871582,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:3)]_FA14:0,TAG,973.1200714111328,998.0800819396973,975.7200736999512,1008.500072479248,996.7200698852539,970.6000671386719,994.1600685119629,987.8000755310059,1023.200065612793,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:3)]_FA16:0,TAG,1130.4800834655762,1020.1000709533691,1089.420078277588,1005.8400650024414,1152.6000900268555,1042.5400657653809,982.9800567626953,1041.9000701904297,969.1600723266602,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:3)]_FA16:1,TAG,1199.5800857543945,1104.8400764465332,1196.9400749206543,1054.8600769042969,1081.360065460205,1057.0400772094727,1052.4200744628906,1085.0400772094727,1093.3000679016113,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:3)]_FA18:0,TAG,970.7600746154785,970.7200584411621,970.6200714111328,998.8600807189941,968.1200675964355,1031.6800651550293,968.9000701904297,972.4800682067871,1012.0400695800781,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:3)]_FA18:1,TAG,1350.200096130371,1117.4200744628906,1142.9000930786133,1080.6800651550293,1155.880069732666,1182.6000862121582,1303.5800857543945,1049.8800659179688,1256.4200897216797,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:3)]_FA18:2,TAG,1163.1000747680664,1143.8600807189941,1205.6400756835938,1110.160083770752,1178.6200828552246,1304.1200942993164,1153.820083618164,1146.9800872802734,1151.0000839233398,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:3)]_FA18:3,TAG,1167.560073852539,1222.420078277588,1188.2000885009766,1249.5000915527344,1217.400089263916,1167.8200798034668,1209.2400817871094,1172.1600799560547,1172.400074005127,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:4)]_FA14:0,TAG,972.9200668334961,974.0200729370117,975.440071105957,999.0600738525391,1016.200065612793,976.6200637817383,1006.1200637817383,973.1200675964355,995.5600700378418,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:4)]_FA16:0,TAG,1033.8400650024414,965.5600700378418,1013.140079498291,1059.9600715637207,1008.1000709533691,960.7600631713867,962.2000617980957,961.9600677490234,969.5800628662109,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:4)]_FA16:1,TAG,1165.780086517334,1070.6400718688965,1059.440071105957,1185.480079650879,1091.080078125,1146.6200828552246,1067.1600761413574,1162.3400764465332,1097.3800773620605,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:4)]_FA18:0,TAG,970.9200744628906,998.760066986084,1060.480079650879,974.3400688171387,970.1400680541992,1013.9200782775879,969.5000762939453,972.9600601196289,1008.5200653076172,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:4)]_FA18:1,TAG,1054.480068206787,1049.4400672912598,1073.5000762939453,1047.8200721740723,1098.420078277588,1047.4800720214844,1064.260066986084,1049.5800743103027,1081.6200828552246,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:4)]_FA18:2,TAG,1132.3200759887695,1225.8000831604004,1122.820083618164,1087.9800720214844,1223.6000938415527,1136.8000755310059,1119.5400772094727,1127.480079650879,1124.8400840759277,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:4)]_FA18:3,TAG,1198.680103302002,1192.9000816345215,1167.12007522583,1198.2600860595703,1229.760082244873,1170.900074005127,1201.6000747680664,1172.1400871276855,1173.1000900268555,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:4)]_FA20:4,TAG,1248.7000885009766,1316.3000869750977,1275.240077972412,1246.800090789795,1312.0200843811035,1253.3800888061523,1248.3600959777832,1305.3000946044922,1259.5600967407227,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:5)]_FA14:0,TAG,973.0400657653809,974.0400695800781,974.8400688171387,1019.7600708007812,1027.6000633239746,974.3800659179688,988.7800712585449,973.3600769042969,969.9200744628906,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:5)]_FA16:0,TAG,983.2800598144531,1124.640079498291,1029.9400634765625,1073.980068206787,1173.0800743103027,1020.7600593566895,961.0000534057617,965.7600631713867,1020.7800788879395,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:5)]_FA16:1,TAG,1053.1200637817383,1047.280071258545,1046.0600700378418,1054.760066986084,1050.3600730895996,1052.0600700378418,1053.0600776672363,1106.3400802612305,1086.400074005127,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:5)]_FA18:0,TAG,970.7200698852539,1002.9200744628906,992.9800720214844,973.6000747680664,1009.7600593566895,969.3600730895996,975.240062713623,972.7600746154785,996.8800735473633,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:5)]_FA18:1,TAG,1054.8600769042969,1049.3200759887695,1049.6800804138184,1071.8000831604004,1077.5000610351562,1047.6000709533691,1049.8000717163086,1115.4400787353516,1063.3600845336914,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:5)]_FA18:2,TAG,1090.340072631836,1224.920078277588,1219.6600914001465,1141.300090789795,1281.8400917053223,1210.9400787353516,1182.080093383789,1107.12007522583,1150.000072479248,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:5)]_FA18:3,TAG,1178.9200859069824,1166.640079498291,1167.380069732666,1255.1200714111328,1210.7000846862793,1192.8200721740723,1208.7000770568848,1185.3800811767578,1186.8000831604004,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:5)]_FA20:4,TAG,1320.2400932312012,1250.0000915527344,1269.780086517334,1245.14009475708,1253.4800834655762,1266.840087890625,1248.840087890625,1248.7000846862793,1261.7000846862793,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(45:5)]_FA22:5,TAG,1485.5001182556152,1384.6200981140137,1425.1201095581055,1402.760082244873,1413.5401039123535,1455.0001106262207,1405.8200912475586,1380.480094909668,1447.4801025390625,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:0)]_FA14:0,TAG,2883.920223236084,2268.7201347351074,2812.980182647705,3248.600242614746,4271.90030670166,2939.620220184326,4557.68030166626,2294.9601554870605,2585.4801864624023,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:0)]_FA16:0,TAG,7563.140426635742,6886.260444641113,6556.420471191406,8187.480499267578,7895.200637817383,2631.3201904296875,3166.120220184326,2735.1001930236816,2032.70015335083,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:0)]_FA18:0,TAG,1222.7200736999512,1130.9800834655762,1101.4600715637207,1209.400089263916,1034.7200813293457,1052.320068359375,1172.8600845336914,1119.5800819396973,1183.500087738037,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:1)]_FA14:0,TAG,1894.2801322937012,1885.6801414489746,1662.2001113891602,1929.7801513671875,4675.280429840088,1612.8600959777832,3727.400245666504,1840.780143737793,1299.4600791931152,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:1)]_FA16:0,TAG,2202.960178375244,1924.720127105713,2165.4401473999023,2812.240234375,4858.500301361084,1448.6800956726074,1656.5401077270508,1430.9201126098633,1263.440086364746,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:1)]_FA16:1,TAG,2047.3601264953613,1982.5601539611816,2339.880172729492,1796.5401229858398,1949.340129852295,1976.560131072998,1979.4601364135742,2109.9801483154297,1823.4601402282715,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:1)]_FA18:0,TAG,1008.6400756835938,970.1800727844238,1021.640079498291,1030.5600700378418,967.9800643920898,1006.6400718688965,1000.7400703430176,1010.5800743103027,1000.6000556945801,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:1)]_FA18:1,TAG,1426.8400955200195,1190.2200813293457,1207.460075378418,1251.2800827026367,1716.7201232910156,1168.6800727844238,1159.8800773620605,1072.2200775146484,1376.7401008605957,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:2)]_FA14:0,TAG,1796.7601356506348,1726.980110168457,1497.3201179504395,1746.720142364502,1481.8401069641113,1422.0201034545898,3236.360195159912,1334.680103302002,1209.5800895690918,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:2)]_FA16:0,TAG,1135.640079498291,1270.5200881958008,1568.6601066589355,1426.980094909668,1380.0200729370117,1043.6600723266602,1322.260097503662,1026.4200744628906,968.8600654602051,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:2)]_FA16:1,TAG,1891.300121307373,1846.9801445007324,2082.980152130127,1795.9001274108887,1568.960117340088,1698.0601425170898,1613.7601127624512,1908.1801452636719,1635.140121459961,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:2)]_FA18:0,TAG,970.760066986084,970.7400665283203,1030.9200706481934,1003.5200729370117,968.4400634765625,1010.3800659179688,978.3600692749023,1023.9400634765625,969.9800758361816,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:2)]_FA18:1,TAG,1230.0600852966309,1065.3000755310059,1180.0400772094727,1224.6400871276855,1301.2400856018066,1129.2400817871094,1097.840072631836,1175.1200714111328,1199.3000793457031,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:2)]_FA18:2,TAG,1234.2800750732422,1437.7401084899902,1624.460105895996,1160.3000717163086,1843.0801124572754,1669.680118560791,1187.0200881958008,1192.0200843811035,1116.9400749206543,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:3)]_FA14:0,TAG,1021.5800704956055,1112.7000770568848,975.5000762939453,1013.0800666809082,984.4600715637207,995.0400733947754,1043.560073852539,1041.7600708007812,993.0000610351562,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:3)]_FA16:0,TAG,1075.5400772094727,1007.1600761413574,1013.6400680541992,1114.2200736999512,1074.2000846862793,978.7200660705566,1033.0400772094727,1019.9200630187988,968.5000686645508,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:3)]_FA16:1,TAG,1270.5200958251953,1288.7800979614258,1122.6200828552246,1207.6200866699219,1079.1600723266602,1215.0400886535645,1316.2000846862793,1154.9000854492188,1312.7600860595703,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:3)]_FA18:0,TAG,971.4000625610352,971.2000694274902,969.8000679016113,988.0600776672363,1037.1200828552246,968.8400764465332,969.8000755310059,973.1800689697266,970.0600700378418,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:3)]_FA18:1,TAG,1188.920093536377,1057.4600677490234,1066.0400657653809,1198.3800735473633,1104.5800819396973,1106.3000755310059,1198.4800834655762,1136.0400886535645,1071.1600723266602,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:3)]_FA18:2,TAG,1355.340087890625,1260.160083770752,1404.0800895690918,1099.0400733947754,1575.4201049804688,1330.8200798034668,1228.400089263916,1114.020076751709,1130.440071105957,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:3)]_FA18:3,TAG,1167.8200759887695,1167.7400817871094,1260.4200859069824,1391.9200897216797,1240.4200897216797,1292.3201026916504,1189.6000785827637,1186.0400695800781,1171.700080871582,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:4)]_FA14:0,TAG,973.0000686645508,1003.7600708007812,975.1000785827637,986.1800651550293,970.8200798034668,991.7200660705566,971.4400634765625,974.2200622558594,970.400074005127,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:4)]_FA16:0,TAG,1074.9200706481934,1121.680076599121,1026.6400756835938,994.2800598144531,1042.5800743103027,960.5800666809082,961.2200622558594,993.5800743103027,969.5800819396973,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:4)]_FA16:1,TAG,1087.2600784301758,1077.1400604248047,1128.3000717163086,1090.2800788879395,1050.220069885254,1053.0000610351562,1052.400074005127,1049.3200721740723,1080.2800674438477,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:4)]_FA18:0,TAG,969.9600677490234,970.4800682067871,1112.140079498291,974.5400772094727,968.0400657653809,969.3600578308105,1003.3200759887695,992.020076751709,1024.980068206787,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:4)]_FA18:1,TAG,1086.460075378418,1075.200080871582,1123.5200805664062,1058.3800621032715,1113.900074005127,1080.9600830078125,1100.4800834655762,1106.140079498291,1086.3200798034668,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:4)]_FA18:2,TAG,1273.2800979614258,1271.1000785827637,1366.2800941467285,1186.8600845336914,1431.2000923156738,1365.8000984191895,1171.7000846862793,1252.9400901794434,1174.6200942993164,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:4)]_FA18:3,TAG,1217.5600852966309,1167.4400825500488,1203.5400848388672,1322.2800941467285,1238.780086517334,1191.8200798034668,1174.54008102417,1172.6000747680664,1201.7800750732422,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:4)]_FA20:4,TAG,1300.6001014709473,1248.9000854492188,1268.180076599121,1251.5200881958008,1371.4600868225098,1285.3200912475586,1354.460090637207,1248.9400939941406,1278.6400871276855,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:5)]_FA14:0,TAG,973.4000663757324,972.940071105957,974.5600738525391,973.1400680541992,1019.0000762939453,970.0800666809082,971.3800735473633,973.9200668334961,976.6600761413574,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:5)]_FA16:0,TAG,1065.480079650879,1233.6000747680664,1059.62007522583,1106.0200805664062,1062.9000663757324,960.240062713623,965.56005859375,987.4600677490234,969.2600708007812,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:5)]_FA16:1,TAG,1052.62007522583,1099.2600708007812,1080.5400772094727,1053.1800651550293,1049.9400787353516,1052.3000679016113,1052.3600730895996,1049.9400749206543,1062.080062866211,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:5)]_FA18:0,TAG,1008.2400741577148,971.4400749206543,1001.5600662231445,1025.1800689697266,967.7200736999512,1017.5800743103027,969.6000671386719,995.0600700378418,969.4000625610352,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:5)]_FA18:1,TAG,1195.6200981140137,1118.440086364746,1208.6200904846191,1094.420078277588,1093.6600723266602,1055.1000671386719,1048.840072631836,1116.4800872802734,1060.0800704956055,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:5)]_FA18:2,TAG,1351.800106048584,1585.2601051330566,1379.860107421875,1325.280086517334,1429.5800971984863,1355.4200973510742,1098.0200805664062,1133.700080871582,1097.140079498291,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:5)]_FA18:3,TAG,1209.4600944519043,1166.8600883483887,1167.6200828552246,1192.6400833129883,1272.680088043213,1168.3200798034668,1172.280071258545,1171.9800872802734,1173.6400833129883,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:5)]_FA20:4,TAG,1281.4000930786133,1313.2800979614258,1250.7600898742676,1245.2400817871094,1330.540096282959,1252.8600883483887,1265.1000862121582,1248.500099182129,1247.8400840759277,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:5)]_FA22:5,TAG,1373.5801010131836,1417.420108795166,1468.8600997924805,1455.020092010498,1377.1200904846191,1457.7001037597656,1377.3201026916504,1441.0200881958008,1434.2601127624512,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA14:0,TAG,1123.5200843811035,1128.780086517334,1101.1600799560547,1106.9800834655762,1058.7200736999512,1087.9400787353516,1095.7000846862793,1160.6800804138184,1113.8200645446777,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA16:0,TAG,1888.9001197814941,1853.880126953125,1742.1201400756836,2109.5201416015625,1699.66011428833,1169.6200828552246,1405.5001106262207,1169.12007522583,1036.5200805664062,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA16:1,TAG,1052.2800750732422,1055.5200691223145,1046.1600646972656,1065.2400741577148,1050.820068359375,1080.780071258545,1053.0400772094727,1120.0000839233398,1075.0400772094727,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA18:0,TAG,1108.2600746154785,1351.740104675293,1401.5000953674316,1308.4200973510742,1076.2200736999512,1379.3400955200195,1478.200107574463,1194.2200927734375,1432.7001037597656,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA18:1,TAG,1142.760082244873,1073.740077972412,1103.1000747680664,1066.000072479248,1047.3800735473633,1083.1400756835938,1064.8600769042969,1061.9000854492188,1090.8000793457031,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA18:2,TAG,1254.7800903320312,1201.180076599121,1213.5000839233398,1252.8400840759277,1435.5600967407227,1220.9400939941406,1154.5200691223145,1217.5000839233398,1326.900089263916,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA18:3,TAG,1166.980079650879,1167.0800743103027,1168.3000755310059,1203.62007522583,1169.440071105957,1183.3200874328613,1202.7000885009766,1193.0400772094727,1171.3800773620605,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA20:4,TAG,1274.6000862121582,1248.5400772094727,1300.2000885009766,1278.3800926208496,1318.2200927734375,1257.7600860595703,1285.780086517334,1248.9400901794434,1247.7800827026367,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA22:5,TAG,1391.8000984191895,1375.1400871276855,1407.8800811767578,1378.8400840759277,1438.3801002502441,1410.4800987243652,1395.0600929260254,1403.6800842285156,1481.7601013183594,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA22:6,TAG,1606.9601135253906,1636.3000984191895,1582.0801086425781,1499.960105895996,1545.780101776123,1526.1401100158691,1548.5801124572754,1566.6401062011719,1540.960117340088,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(47:2)]_FA14:0,TAG,1142.240089416504,1065.580078125,1072.980079650879,1148.980079650879,1284.6200904846191,1091.920078277588,1183.740089416504,1210.6400833129883,1094.7600860595703,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(47:2)]_FA16:0,TAG,1162.1600799560547,1385.8200950622559,1184.0600929260254,1212.3600807189941,1177.4600791931152,1124.4600791931152,1026.060073852539,1044.8800811767578,969.0400657653809,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
[TG(47:2)]_FA16:1,TAG,1951.8401374816895,1476.2801094055176,1745.6601295471191,1743.560131072998,1163.0600852966309,1672.2801208496094,1436.3200988769531,1733.18013381958,1840.58012008667,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
