lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0140,AK0169,AK0154,AK0155,AK0168,AK0174,AK0175,Blank-1x
Lyso_PG(16:0),0.20937278230240566,8.786930932235675,0.25398480729381845,0.6142831235363121,0.996791623254679,PG,440905.6691894531,383575.9395751953,636047.7879638672,216756.67669677737,312694.1859741211,316089.42346191406,586709.1096801758,416499.85009765625,42053.06311035156
Lyso_PG(16:1) | PG (16:1),-0.03967850525199065,8.276571289189599,0.00899832502091158,0.9244264245476608,0.996791623254679,PG,341268.71127319336,244116.11740112305,287874.6300354004,172212.07270812988,237406.7774963379,281628.5588989258,358076.85317993164,223978.91735839844,47737.56317138672
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),-0.13263601975417738,10.528265265871692,0.09998315254961193,0.7518498525792645,0.996791623254679,PG,1326260.5152994792,1019938.6731770834,1490219.5239257812,795958.1588541666,926697.423502604,1049989.1072591145,2093563.126627604,1295141.7744140625,294272.2548828125
Lyso_PG(17:1) | PGp (18:0),0.4007392022442765,8.139243274238856,0.9387402246006786,0.3326020343622366,0.996791623254679,PG,351143.74490356445,260219.18296813965,361942.7928161621,94951.67678833008,239729.70738220215,205928.40530395508,326748.1018218994,213424.2944946289,37564.34280395508
Lyso_PG(17:2),0.4758304161325459,8.467860667719366,1.3276219640210911,0.24922871382194453,0.996791623254679,PG,399224.4749145508,326317.8688964844,504598.19885253906,139247.5908203125,262168.1389160156,247568.60028076172,357502.9659423828,267358.58026123047,55554.124450683594
Lyso_PG(18:0) | PG (18:0),0.7123709563779894,9.21574669525319,3.0005025421669416,0.08323869361710817,0.996791623254679,PG,429605.08825683594,422265.8106994629,847892.7817993164,160432.7629699707,371721.6361694336,333341.4895629883,287069.26177978516,276198.6188354492,252731.30798339844
Lyso_PG(18:1) | PG (18:1),0.19437467032879774,7.685680089203198,0.2187306667433937,0.640008793210156,0.996791623254679,PG,218900.33560180664,160328.1614074707,239157.72534179688,86943.18649291992,152791.80020141602,164452.10163879397,210682.21875,157859.16055297852,40599.982666015625
Lyso_PG(18:2) | PG (18:2),0.1662703857599527,7.749411283169857,0.15982197617177007,0.6893204718441656,0.996791623254679,PG,242097.1453552246,174157.47326660156,219634.8858642578,86295.04592895508,165308.90061950684,160535.45362854004,253682.7508544922,161085.65034484863,42556.06346130371
Lyso_PG(18:3) | PG (18:3),0.22625009952069655,8.114402165821593,0.2968270638333479,0.5858784383154774,0.996791623254679,PG,296507.3598022461,200273.2640838623,269944.06982421875,94253.3568725586,186167.3728942871,179880.4995727539,322180.6423339844,184244.85305786133,81078.32577514648
Lyso_PG(18:4),-0.5253340030947034,10.757447579926453,1.5265320759790484,0.2166336653751968,0.996791623254679,PG,287372.07763671875,159701.9296875,201000.676361084,114769.20919799805,159162.1885986328,171985.7088623047,949961.8805541992,165826.90878295898,1838982.054840088
Lyso_PG(19:0),0.040686040806404235,7.7352879298562645,0.009504908206508844,0.9223347986297852,0.996791623254679,PG,162826.57122802734,132018.76953125,176559.6552734375,87978.30645751953,128270.60961914062,141922.0707397461,162748.01080322266,122912.5087890625,88345.44665527344
Lyso_PG(19:1),0.07522011888541989,7.472378897061916,0.032550703659580904,0.8568243177727881,0.996791623254679,PG,175054.48999023438,135004.8890991211,178828.87396240234,95235.32629394533,123191.869140625,130553.20733642578,178606.01306152344,124801.54815673828,40770.30291748047
Lyso_PG(20:0),0.05699026080002381,7.294418217750476,0.018666006844796357,0.8913283248839315,0.996791623254679,PG,136803.61096191406,107066.1880493164,157327.05200195312,73487.24572753906,101119.90655517578,107433.32806396484,162807.8729248047,105333.8667602539,46651.60357666016
Lyso_PG(20:1) | PG (20:1),-0.13333470945803705,8.053302184731875,0.10103201903984882,0.7505946682954343,0.996791623254679,PG,214607.6553955078,176134.24243164062,206021.37493896484,163995.90270996094,168275.74255371094,174045.21307373047,219483.7243652344,168527.0009765625,87911.846435546875
Lyso_PG(20:2) | PG (20:2),0.12563172768242423,7.583874292522265,0.09104966911945667,0.762846936034726,0.996791623254679,PG,241704.4200439453,136331.53997802734,183802.68258666992,74947.415283203125,125286.37860107422,148051.40170288086,288128.3105773926,131480.26959228516,38994.652755737305
Lyso_PG(20:3) | PG (20:3),0.26387346277828905,7.527636024330758,0.40449028998455105,0.5247793479148807,0.996791623254679,PG,203708.7546234131,147658.05075073242,198870.72315979004,74034.25509643555,127719.32806396484,123621.94862365724,227362.8826904297,119770.02781677246,42624.123458862305
Lyso_PG(20:4) | PG (20:4),-0.11641635425295435,7.037499338290111,0.07709840871905271,0.7812687610739103,0.996791623254679,PG,131554.08967590332,89047.87600708008,100748.60745239258,61497.3943939209,94385.48638916016,100848.16781616212,151988.29049682617,93093.73617553712,34911.97248840332
Lyso_PG(20:5) | PG (20:5),-0.2736413201803438,7.087448894900937,0.42166542224254044,0.5161071986484207,0.996791623254679,PG,98340.54702758788,78922.08502197266,88980.31625366211,79072.18545532227,82805.05612182617,87192.54684448242,109757.90740966795,82692.71591186523,53797.70376586914
Lyso_PG(21:0),-0.04944560736793268,7.38414910549658,0.013965065951197175,0.9059298855328837,0.996791623254679,PG,146923.51110839844,115403.38934326172,139284.0711669922,80163.46502685547,105993.46850585938,132602.41094970703,158895.81219482422,113245.60998535156,51033.48358154297
Lyso_PG(22:0) | PG (22:0),0.09812365249228763,7.818774914192844,0.055460788900290936,0.8138197909126932,0.996791623254679,PG,194116.70489501953,144607.71020507812,249303.6865234375,115686.10858154295,139651.62951660156,150040.66076660156,210813.4848022461,147412.51037597656,68290.55447387695
Lyso_PG(22:1) | PG (22:1),0.047827681916156634,7.345089530615684,0.013139807442939855,0.9087391932247872,0.996791623254679,PG,179909.58140563965,116488.17822265624,153169.35014343262,79154.94480895996,117542.73722839355,121855.72779846191,177518.18209838867,121245.61877441406,35952.9725189209
Lyso_PG(22:2),-0.18350528853054326,8.099641012798356,0.19076093930422644,0.6622840475922858,0.996791623254679,PG,229040.9560546875,130938.54901123048,183079.7332763672,97211.7879333496,145771.07104492188,149286.33032226562,339908.70626831055,183469.8775024414,120221.69116210938
Lyso_PG(22:4) | PG (22:4),-0.17287227881704362,7.299524780940967,0.16940643624002416,0.680639866139335,0.996791623254679,PG,139354.4395751953,103250.12698364258,111895.99743652344,84445.9762878418,106700.59762573242,106533.6278076172,156016.01992797852,109479.7974243164,49712.93362426758
Lyso_PG(22:6) | PG (22:6),-0.16039241284290373,7.321721265480623,0.145946327400452,0.7024396886497638,0.996791623254679,PG,139348.4896850586,108318.17779541016,130500.70037841795,80299.28634643555,99751.51794433594,135160.17935180664,172499.07376098633,119676.03833007812,43996.95310974121
Lyso_PI(12:0) | PI (12:0),-0.7144872434098868,10.109417459898152,2.7824418963264184,0.09530276157444226,0.996791623254679,PI,1125558.0889765422,663090.8089396158,781296.2900034586,515705.33471171063,1375384.52301534,1010365.6392364502,2605797.4122416177,874835.0830408732,18297.967928568523
Lyso_PI(13:0),-0.7090886497572012,2.155675375834929,2.735724149821621,0.09812701213192554,0.996791623254679,PI,2359.68017578125,2023.24015045166,2441.2001876831055,2012.08012008667,2157.120143890381,2240.3001861572266,8530.240482330322,2661.8402252197266,1893.120132446289
Lyso_PI(14:0) | PI (14:0),-0.7466463316838731,2.397411351100847,3.0255125405492045,0.0819644191279004,0.996791623254679,PI,2466.8601875305176,3572.0102348327637,2782.9901790618896,3561.200252532959,3722.6302547454834,2645.0901737213135,10555.490739822388,2570.5201778411865,1544.0701122283936
Lyso_PI(14:1),0.22019211637447875,3.155878111687632,0.28081195222114275,0.5961695277464941,0.996791623254679,PI,8187.780605316162,9557.620658874512,8723.640625,8408.820575714111,7331.460544586182,4282.380260467529,4880.340358734131,3540.8003005981445,1611.6201133728027
Lyso_PI(15:0) | PIo (16:0),-0.3640751956918878,13.439958242518907,0.7418552910528131,0.3890672096705556,0.996791623254679,PI,7087272.0849609375,12896270.954345703,8691631.857910156,7345814.370849609,12324471.068359377,6860881.311981201,25423323.09790039,6635285.183349609,113844.41778564452
Lyso_PI(15:1) | PIp (16:0),-0.7176450916579977,8.995790306846366,2.8063519825482217,0.09389166413112777,0.996791623254679,PI,383231.61321640015,415399.2675476074,254046.51671600345,359564.78900146484,500691.56845092773,396467.7373886109,1000171.7020568848,376074.61890411377,49862.163146972656
Lyso_PI(16:0) | PI (16:0),-0.5637384544507114,8.627002540167371,1.752786238939735,0.1855268463947176,0.996791623254679,PI,282762.7774658203,360269.5365600586,222833.686920166,277346.8388671875,422479.53887939453,249072.88819122312,749841.618347168,245846.5094985962,42250.622970581055
Lyso_PI(16:1) | PI (16:1),-0.73840952148467065,9.718358410343901,2.966119474513107,0.08502558602724339,0.996791623254679,PI,490805.4069213867,733473.9910888672,505835.2370605469,864870.1916503906,808215.2647094727,537787.2649993896,1533554.398010254,453285.58361053467,63294.15386199951
Lyso_PI(17:0),-0.4433566493699744,12.448466302768828,1.0939158945942875,0.2956051990459448,0.996791623254679,PI,3204191.0078125,6379061.638671875,4174457.155517578,4204584.95703125,6134023.910400391,3401301.533203125,12512243.208496094,3118459.210571289,86287.10681152344
Lyso_PI(17:1) | PIp (18:0),-0.07346942038626919,8.427187388203834,0.030788481712079374,0.8607131159376572,0.996791623254679,PI,269318.2166188558,445030.29119873047,231544.0693918864,191170.43994140625,385408.17496744794,181689.21802012125,614782.6199849447,185582.1471303304,29973.7953898112
Lyso_PI(17:2),-0.1390285848104672,8.183829857504072,0.10980685474351048,0.7403641361250594,0.996791623254679,PI,196158.95329284668,338770.2077026367,212628.3135986328,196571.6728515625,285015.13861083984,142789.09315490723,484995.2740478515,143704.6112060547,39236.782455444336
Lyso_PI(18:1) | PI (18:1),0.11239247042878407,8.44938864774198,0.07282063698585262,0.7872733532605917,0.996791623254679,PI,384130.0437011719,487353.4306640625,162976.89281463623,210544.01467895508,319673.72357177734,237327.6061592102,486600.614654541,197121.29362487793,34052.90221786499
Lyso_PI(18:2) | PI (18:2),0.02464036064415029,8.159518196487285,0.003483093918475788,0.9529379763482657,0.996791623254679,PI,302919.273021698,369638.74322509766,139103.53861236572,204901.0544281006,247052.8553161621,183136.5524902344,415441.9866027832,136578.89058685303,30971.782108306885
Lyso_PI(18:3) | PI (18:3),-0.13773733729357274,7.643362310754755,0.10778408799160388,0.7426811619653302,0.996791623254679,PI,109822.43738555908,222654.49478149417,189618.50468826297,148082.12951660156,218299.2653503418,93749.75638580322,273452.45809936523,100284.06741523744,25169.041618347168
Lyso_PI(18:4) | PI (18:4),-0.7195336445973244,7.063363397284116,2.820576583199001,0.0930629679226614,0.996791623254679,PI,71284.8962059021,111375.31820678712,68351.01419067383,143290.5205078125,116586.47750854492,58925.57353973389,212011.39337158203,56839.4140625,23916.831607818604
Lyso_PI(19:0),-0.6204348999603602,9.377959980305095,2.11380714133702,0.14597575586054584,0.996791623254679,PI,205150.99899291992,390904.54724121094,235263.0947265625,354196.97009277344,489297.470703125,225075.71160888672,586011.59912109375,198016.85522460935,373484.40856933594
Lyso_PI(19:1),-0.6023992381267764,8.25496371050693,1.9954803263390204,0.15776904071661613,0.996791623254679,PI,166712.4126586914,272374.9580078125,161830.4126586914,267349.5615234375,279800.49963378906,160515.95361328125,485749.7795410156,147457.77249145508,57349.964416503906
Lyso_PI(20:0) | PI (20:0),-0.6812912494593966,7.990756143877955,2.536581471678801,0.11123538653942572,0.996791623254679,PI,89356.10626220703,293681.4348144531,121897.74979400636,206664.7523193359,346139.9673156738,86280.05618667603,587222.3606567383,71355.51461791992,21367.891578674316
Lyso_PI(20:1),-0.7026801827068739,8.167390913418789,2.6937354709516512,0.10074338707041161,0.996791623254679,PI,137736.35009765625,269771.15673828125,106441.2276611328,261031.71997070312,298383.7209472656,132584.83126831055,463348.4541015625,86415.60577392578,60406.064208984375
Lyso_PI(20:2) | PI (20:2),-0.6977212908887584,7.877571784602683,2.6569023985794047,0.10310134147756318,0.996791623254679,PI,155586.83224487305,239900.11892700195,79511.49565124512,186502.8416442871,252601.99850463867,118956.729511261,596362.5408325195,80974.32571029663,20973.091373443604
Lyso_PI(20:3) | PI (20:3),-0.6059608699349934,6.974995110447754,2.018510311776483,0.1553915237180146,0.996791623254679,PI,71337.38496780396,115970.56887817384,55582.11414909363,99754.07765197754,124157.13789367676,60662.82434654236,237564.2061920166,41634.323181152344,24866.311681747437
Lyso_PI(20:4) | PI (20:4),-0.6464728655521275,6.751777066091683,2.2901442130096257,0.13019782523439807,0.996791623254679,PI,66420.58529663086,95621.3872833252,48155.213371276855,90621.3560180664,105325.57710266112,55971.37440490723,194742.7562866211,45740.09292602539,18790.161170959473
Lyso_PI(20:5) | PI (20:5),-1.0287814360614935,7.13539775527515,5.616609153923491,0.01779103761033958,0.996791623254679,PI,64266.034702301025,97165.41665649414,52939.83409881592,174502.10177612305,108326.27769470216,60749.51362609863,198894.66275024417,58860.96406555176,31524.69221496582
Lyso_PI(21:0),-0.7879142330893208,7.497817774004243,3.363339348201407,0.06666276247585234,0.996791623254679,PI,63727.78397369385,170091.57189941406,64398.004653930664,144657.1287841797,185238.2327880859,92884.80685424805,311457.0626220703,65244.90478515625,41685.243072509766
Lyso_PI(22:0) | PI (22:0),-0.5036353154508707,8.408330917649051,1.405314374671434,0.2358357937567783,0.996791623254679,PI,193416.6545562744,329272.0328063965,200342.6038131714,231817.49642944336,339204.1916809082,122241.0595779419,760145.3817749023,173853.47143554688,52448.72348403931
Lyso_PI(22:1) | PI (22:1),-0.7562220840938987,7.671735322301257,3.1063295990607003,0.07798852719201367,0.996791623254679,PI,71335.88510894775,223120.54669189453,67146.89520263672,182071.5830078125,239283.58624267575,64234.92498779297,419239.11920166016,62764.32488250733,31806.232124328613
Lyso_PI(22:2) | PI (22:2),-0.8983719828962201,7.0455972418213575,4.331930928383372,0.03740379101999741,0.996791623254679,PI,51363.51328277588,125180.11889648438,49332.413635253906,151686.548828125,133311.119140625,34933.63265419006,275286.46952056885,40149.642795562744,18286.58126449585
Lyso_PI(22:6) | PI (22:6),-0.7092946606960105,7.279879138893864,2.743160843354417,0.09767139818595202,0.996791623254679,PI,67142.62456512451,152043.43884277344,61365.01420593262,129412.19900512695,165904.09375,69358.75593566895,291509.98040771484,52367.543701171875,29463.211952209473
Lyso_PS(12:0) | PS (12:0),-1.0919894492030426,5.841599731865245,6.291716138644915,0.01213035441001912,0.996791623254679,PS,64160.81525993347,11315.300806045532,16111.771045684814,50876.153869628906,57756.613916397095,48815.24367523193,54456.90425491333,24513.761560440063,15847.381015777588
Lyso_PS(13:0) | PS (12:0),-0.42186438338493604,1.872618415949654,0.9888225927749801,0.3200303134544828,0.996791623254679,PS,1767.5401210784912,1834.1801261901855,1918.200138092041,1871.8001327514648,1714.9801235198977,2188.1401596069336,2157.2501544952393,2282.5201625823975,1963.1001510620115
Lyso_PS(14:0),-0.27356567998995424,2.0045876656173225,0.4204415389676657,0.5167168071104926,0.996791623254679,PS,2571.4001655578613,2475.2801780700684,2602.220184326172,2323.3601684570312,2072.1001319885254,2377.9401664733887,3755.760265350342,2554.7802085876465,1648.1201210021973
Lyso_PS(14:1) | PS (14:1),-0.4325465171488212,1.968180973052502,1.0393224846434137,0.3079790964094666,0.996791623254679,PS,2524.2301864624023,1974.7001514434817,2227.040153503418,2134.4601612091064,2658.500192642212,2403.2701473236084,2740.6301822662354,2386.290174484253,1737.3601303100586
