lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135_x,AK0140_x,AK0142_x,AK0169_x,AK0135_y,AK0140_y,AK0142_y,AK0169_y,Blank-1x
"Cer(d14:2(4E,6E)/20:1(11Z))",0,6.928564480814772,0,1,1,CER,209008.81243896484,46899.643226623535,42096.1826133728,201100.43253326416,209008.81243896484,46899.643226623535,42096.1826133728,201100.43253326416,14277.061027526855
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",0,6.875041753245774,0,1,1,CER,184744.1328430176,50829.14401626587,55059.60380554199,150786.8496246338,184744.1328430176,50829.14401626587,55059.60380554199,150786.8496246338,21690.64157104492
"Cer(d14:2(4E,6E)/24:0(2OH))",0,6.542990690022332,0,1,1,CER,145520.59129333496,37965.7424659729,38738.18270111084,117234.0676651001,145520.59129333496,37965.7424659729,38738.18270111084,117234.0676651001,20942.221519470215
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",0,8.24691999439568,0,1,1,CER,379141.7102661133,155309.17317199707,180163.0531616211,362981.6449584961,379141.7102661133,155309.17317199707,180163.0531616211,362981.6449584961,65333.784675598145
"Cer(d16:2(4E,6E)/24:0(2OH))",0,7.725882235719933,0,1,1,CER,329887.26318359375,84716.7858581543,87478.50651550293,258482.49923706055,329887.26318359375,84716.7858581543,87478.50651550293,258482.49923706055,50378.10359573364
Cer(d18:0/14:0),0,2.8370758126456277,0,1,1,CER,5076.160377502441,3830.7802734375,4126.480293273926,4532.480304718018,5076.160377502441,3830.7802734375,4126.480293273926,4532.480304718018,3531.0002479553223
Cer(d18:0/16:0(2OH)),0,3.1296016115023204,0,1,1,CER,8663.240585327148,4350.360332489014,4815.6803855896,7028.660446166992,8663.240585327148,4350.360332489014,4815.6803855896,7028.660446166992,3533.820243835449
Cer(d18:0/16:0),0,4.848653241136581,0,1,1,CER,40054.14290237427,15708.401275634766,18867.04139328003,34511.78246688843,40054.14290237427,15708.401275634766,18867.04139328003,34511.78246688843,4134.400283813477
Cer(d18:0/18:0(2OH)),0,2.8739892303889745,0,1,1,CER,5599.100410461426,3866.0202713012695,4001.760307312012,4893.880367279053,5599.100410461426,3866.0202713012695,4001.760307312012,4893.880367279053,3569.9002647399902
Cer(d18:0/18:0),0,5.066053177593178,0,1,1,CER,58899.5630569458,13969.341011047363,16784.72131729126,46227.96329498291,58899.5630569458,13969.341011047363,16784.72131729126,46227.96329498291,3607.240249633789
Cer(d18:0/20:0(2OH)),0,3.064005946177262,0,1,1,CER,7583.780490875244,4041.4202766418457,4446.160327911377,6214.900402069092,7583.780490875244,4041.4202766418457,4446.160327911377,6214.900402069092,3783.120265960694
Cer(d18:0/20:0),0,2.9637906323792294,0,1,1,CER,7176.500476837158,3712.480255126953,4112.6002769470215,5740.080406188965,7176.500476837158,3712.480255126953,4112.6002769470215,5740.080406188965,3553.860244750977
Cer(d18:0/22:0(2OH)),0,3.0105260954227906,0,1,1,CER,7341.680492401123,3839.300266265869,4300.640327453613,5711.860427856445,7341.680492401123,3839.300266265869,4300.640327453613,5711.860427856445,3723.94026184082
Cer(d18:0/22:0),0,3.144460147209455,0,1,1,CER,9693.800666809082,4820.300323486328,4421.800327301025,5682.820419311523,9693.800666809082,4820.300323486328,4421.800327301025,5682.820419311523,3717.940288543701
Cer(d18:0/24:0),0,3.1213556640957134,0,1,1,CER,8249.520568847656,5086.500324249268,5041.000396728516,5743.58044052124,8249.520568847656,5086.500324249268,5041.000396728516,5743.58044052124,3560.5202674865723
Cer(d18:0/26:0),0,2.933938068849872,0,1,1,CER,6538.68045425415,3997.180274963379,4352.780326843262,4679.800323486328,6538.68045425415,3997.180274963379,4352.780326843262,4679.800323486328,3599.3002548217773
Cer(d18:0/h24:0),0,3.2603258312696592,0,1,1,CER,10651.36066055298,4615.180305480957,6091.120418548584,7056.040538787842,10651.36066055298,4615.180305480957,6091.120418548584,7056.040538787842,3490.580276489258
Cer(d18:0/h26:0),0,3.042308103089289,0,1,1,CER,5651.700382232666,4422.840305328369,4181.580310821533,5466.000408172607,5651.700382232666,4422.840305328369,4181.580310821533,5466.000408172607,4269.020305633545
Cer(d18:1/12:0),0,3.1251096382116206,0,1,1,CER,7591.020538330078,4918.180358886719,4363.540328979492,7902.280506134033,7591.020538330078,4918.180358886719,4363.540328979492,7902.280506134033,3502.6002502441406
Cer(d18:1/16:0),0,5.372553425325385,0,1,1,CER,75173.68560028076,17672.981071472168,30623.22225189209,36356.7225151062,75173.68560028076,17672.981071472168,30623.22225189209,36356.7225151062,5493.520320892334
Cer(d18:1/18:0),0,5.265322426534182,0,1,1,CER,92057.2255859375,10314.58074951172,25663.782039642338,30683.8420753479,92057.2255859375,10314.58074951172,25663.782039642338,30683.8420753479,3574.840259552002
Cer(d18:1/18:1(9Z)),0,5.264886621126065,0,1,1,CER,91641.66716384888,10037.040740966797,24381.52157974243,33251.662422180176,91641.66716384888,10037.040740966797,24381.52157974243,33251.662422180176,3572.0602531433105
Cer(d18:1/2:0),0,2.695264114187864,0,1,1,CER,3969.760269165039,3576.2602500915527,3527.5002632141113,4035.2802810668945,3969.760269165039,3576.2602500915527,3527.5002632141113,4035.2802810668945,3421.360244750977
Cer(d18:1/20:0),0,3.182690200433676,0,1,1,CER,10111.300632476808,4596.360301971436,5149.980381011963,6267.620460510254,10111.300632476808,4596.360301971436,5149.980381011963,6267.620460510254,3565.1202392578125
Cer(d18:1/22:0),0,3.730851672602282,0,1,1,CER,19979.441261291504,5008.320327758789,7089.500427246094,10508.920722961426,19979.441261291504,5008.320327758789,7089.500427246094,10508.920722961426,4342.320339202881
Cer(d18:1/24:0),0,3.3468573999203377,0,1,1,CER,11324.000801086426,5093.2603187561035,6584.800495147705,7528.700492858887,11324.000801086426,5093.2603187561035,6584.800495147705,7528.700492858887,3578.9202613830566
Cer(d18:1/24:1(15Z)),0,3.1708279598083444,0,1,1,CER,9753.680667877195,4623.260330200195,4598.46032333374,7180.860450744629,9753.680667877195,4623.260330200195,4598.46032333374,7180.860450744629,3519.160255432129
Cer(d18:1/26:0),0,3.1873501236913935,0,1,1,CER,8693.600589752197,4796.800308227539,4800.400337219238,6370.020484924316,8693.600589752197,4796.800308227539,4800.400337219238,6370.020484924316,3988.48030090332
Cer(d18:1/26:1(17Z)),0,3.265257130316679,0,1,1,CER,8994.660640716553,5561.48042678833,5500.640407562256,7561.900588989258,8994.660640716553,5561.48042678833,5500.640407562256,7561.900588989258,3691.4802780151367
Cer(d18:2/14:0),0,3.0881733367263493,0,1,1,CER,8495.920574188232,4117.040294647217,4830.580326080322,5998.960388183594,8495.920574188232,4117.040294647217,4830.580326080322,5998.960388183594,3615.840267181397
Cer(d18:2/16:0),0,4.660104728181348,0,1,1,CER,18109.32155227661,24456.00173187256,8592.460594177246,42939.76314544678,18109.32155227661,24456.00173187256,8592.460594177246,42939.76314544678,3684.1002807617183
Cer(d18:2/18:1),0,4.100559864332894,0,1,1,CER,23423.34203338623,9690.520561218262,8167.540573120117,20233.56132888794,23423.34203338623,9690.520561218262,8167.540573120117,20233.56132888794,3670.640254974365
Cer(d18:2/20:0),0,3.3072196027234617,0,1,1,CER,11560.340782165527,4815.320365905762,5962.760448455811,6983.2004737854,11560.340782165527,4815.320365905762,5962.760448455811,6983.2004737854,3652.1402473449702
Cer(d18:2/20:1),0,3.26573119581202,0,1,1,CER,11505.720741271973,5084.560344696045,5478.260402679443,6535.820446014404,11505.720741271973,5084.560344696045,5478.260402679443,6535.820446014404,3516.360248565674
Cer(d18:2/22:0),0,3.6793226638575183,0,1,1,CER,17868.881313323975,6259.440361022949,6604.280529022217,10297.540683746338,17868.881313323975,6259.440361022949,6604.280529022217,10297.540683746338,4072.640281677246
Cer(d20:0/26:0(2OH)),0,7.672967976633713,0,1,1,CER,60257.58404159546,548139.8922462463,11401.320793151855,94111.76588821413,60257.58404159546,548139.8922462463,11401.320793151855,94111.76588821413,11815.660804748535
Cer(d20:0/26:0),0,8.01760280022701,0,1,1,CER,82489.00484466553,723109.9012832642,14138.560970306396,120564.42832946776,82489.00484466553,723109.9012832642,14138.560970306396,120564.42832946776,3579.9602546691895
Cer(t18:0/16:0(2OH)),0,4.183468176153609,0,1,1,CER,12557.180896759031,13664.701026916504,6927.280448913574,31874.30238723755,12557.180896759031,13664.701026916504,6927.280448913574,31874.30238723755,3632.020252227783
Cer(t18:0/18:0(2OH)),0,3.1803804118484464,0,1,1,CER,10695.600646972656,4463.580272674561,4968.520317077637,6341.84041595459,10695.600646972656,4463.580272674561,4968.520317077637,6341.84041595459,3497.1202697753906
Cer(t18:0/20:0(2OH)),0,3.3259794160063048,0,1,1,CER,13448.28080368042,4697.080352783203,5225.560394287109,6906.960483551025,13448.28080368042,4697.080352783203,5225.560394287109,6906.960483551025,3679.1402587890625
Cer(t18:0/22:0(2OH)),0,3.21358794113684,0,1,1,CER,11098.700813293455,4527.4802894592285,5141.620380401611,6566.480495452881,11098.700813293455,4527.4802894592285,5141.620380401611,6566.480495452881,3512.6002464294434
Cer(t18:0/24:0(2OH)),0,3.4610230791757703,0,1,1,CER,14313.640983581545,5680.500358581543,5974.080451965332,8834.020637512207,14313.640983581545,5680.500358581543,5974.080451965332,8834.020637512207,3548.1802406311035
Cer(t18:0/26:0(2OH)),0,6.730145765738367,0,1,1,CER,36233.4628944397,291107.31967544556,9427.680702209473,41202.80269241333,36233.4628944397,291107.31967544556,9427.680702209473,41202.80269241333,3491.180248260498
Cer(t20:0/26:0(2OH)),0,10.41130290648953,0,1,1,CER,2477198.345214844,667538.1039581299,563340.3377990723,2123840.556274414,2477198.345214844,667538.1039581299,563340.3377990723,2123840.556274414,70673.0450668335
CerP(d18:0/16:0),0,3.133577095590438,0,1,1,CER,8757.320594787598,4967.060382843018,4579.040321350098,5358.9603843688965,8757.320594787598,4967.060382843018,4579.040321350098,5358.9603843688965,3842.6802520751953
CerP(d18:1/12:0),0,5.263080289789876,0,1,1,CER,91240.66621017456,11322.64093399048,25481.5216255188,30091.10199356079,91240.66621017456,11322.64093399048,25481.5216255188,30091.10199356079,3562.3002586364746
CerP(d18:1/14:0),0,3.223522086089402,0,1,1,CER,11618.200832366943,3992.860282897949,5006.020343780518,7138.220527648926,11618.200832366943,3992.860282897949,5006.020343780518,7138.220527648926,3557.3802528381348
CerP(d18:1/16:0),0,3.5448297419182024,0,1,1,CER,15802.60120010376,6055.6604080200195,5953.600414276123,8396.160614013672,15802.60120010376,6055.6604080200195,5953.600414276123,8396.160614013672,3982.9202880859375
CerP(d18:1/18:0),0,3.0893159394751546,0,1,1,CER,9040.620643615724,4311.860290527344,4377.6403160095215,6240.860446929932,9040.620643615724,4311.860290527344,4377.6403160095215,6240.860446929932,3522.860244750977
CerP(d18:1/2:0),0,2.7002471967143262,0,1,1,CER,4243.380332946777,3512.8002319335938,3525.780258178711,3892.86026763916,4243.380332946777,3512.8002319335938,3525.780258178711,3892.86026763916,3441.740245819092
CerP(d18:1/20:0),0,3.3323642679052807,0,1,1,CER,10754.16074371338,5235.5404052734375,5879.280410766602,8909.520698547363,10754.16074371338,5235.5404052734375,5879.280410766602,8909.520698547363,3445.2002449035645
CerP(d18:1/22:0),0,3.1595368021476924,0,1,1,CER,8342.540550231934,4899.200386047363,4282.820301055908,6328.2004737854,8342.540550231934,4899.200386047363,4282.820301055908,6328.2004737854,4026.920295715332
CerP(d18:1/24:0),0,2.968114827752138,0,1,1,CER,6688.660514831543,4339.320281982422,4060.20027923584,5814.260395050049,6688.660514831543,4339.320281982422,4060.20027923584,5814.260395050049,3477.780258178711
CerP(d18:1/24:1(15Z)),0,2.97104487335716,0,1,1,CER,6626.800449371338,4014.0602798461914,4453.8803062438965,5641.260429382324,6626.800449371338,4014.0602798461914,4453.8803062438965,5641.260429382324,3529.4202613830566
CerP(d18:1/26:0),0,3.7942533348147234,0,1,1,CER,9116.140628814695,4842.300361633301,4715.640319824219,6070.000408172607,9116.140628814695,4842.300361633301,4715.640319824219,6070.000408172607,9914.12078857422
CerP(d18:1/26:1(17Z)),0,3.8687252662203493,0,1,1,CER,8268.140617370605,4974.40034866333,4638.660308837891,5812.200420379639,8268.140617370605,4974.40034866333,4638.660308837891,5812.200420379639,11089.920539855955
CerP(d18:1/8:0),0,3.0832223937643866,0,1,1,CER,7437.220550537109,4649.260314941406,4323.44030380249,7243.880512237549,7437.220550537109,4649.260314941406,4323.44030380249,7243.880512237549,3514.960247039795
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",0,9.313076297662272,0,1,1,CE,533870.6376190186,700159.7734985352,663030.6465454102,474769.67569732666,533870.6376190186,700159.7734985352,663030.6465454102,474769.67569732666,34096.34209060669
Cholesteryl nitrolinoleate,0,10.601571549483603,0,1,1,CE,1091636.5594940186,1788691.065673828,1604588.0322265625,1187320.3341674805,1091636.5594940186,1788691.065673828,1604588.0322265625,1187320.3341674805,106358.96755218506
cis-5-Tetradecenoylcarnitine,0,9.397285045399453,0,1,1,AC,624912.48388671875,559353.1618652344,495652.6727294922,585828.8229980469,624912.48388671875,559353.1618652344,495652.6727294922,585828.8229980469,143186.98947143555
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0,9.863266716050253,0,1,1,AC,1027983.7938842772,781642.6542053223,757926.490234375,764300.458190918,1027983.7938842772,781642.6542053223,757926.490234375,764300.458190918,137809.76998138428
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",0,9.65805594934861,0,1,1,CE,610486.6831817627,889484.3206787109,819766.9587402344,662708.7684326172,610486.6831817627,889484.3206787109,819766.9587402344,662708.7684326172,52866.64376831055
Hexacosanoyl carnitine,0,9.992162986084272,0,1,1,AC,1051320.6752319336,803631.8961486816,758098.4177856445,833816.8939819336,1051320.6752319336,803631.8961486816,758098.4177856445,833816.8939819336,214098.37524414065
"lanosteryl oleate, 20:2 Campesteryl ester",0,10.606451990051754,0,1,1,CE,1182101.0218048096,1770427.5629882812,1599603.5942382812,1161955.999633789,1182101.0218048096,1770427.5629882812,1599603.5942382812,1161955.999633789,105412.04766082764
"lanosteryl palmitoleate, 18:2 Campesteryl ester",0,10.63961036011765,0,1,1,CE,1477679.1188354492,1651768.938659668,1735282.9846191406,1275716.8402404785,1477679.1188354492,1651768.938659668,1735282.9846191406,1275716.8402404785,39470.20303726196
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",0,12.591253510770162,-4.190951585769653e-9,1,1,AC,5459029.475097656,5325274.859375,5237342.287109375,5164315.299072266,5459029.475097656,5325274.859375,5237342.287109375,5164315.299072266,1090622.9429779053
Lyso_C17 sphingosine-1-phosphocholine,0,6.965032285417395,0,1,1,SM,152176.85327148438,86006.28457641602,85316.82556152344,102047.52502441406,152176.85327148438,86006.28457641602,85316.82556152344,102047.52502441406,27942.222106933594
Lyso_PC(10:0),0,6.722537219303718,0,1,1,PC,84429.36669921875,64987.10467529297,66593.50476074219,67143.3046875,84429.36669921875,64987.10467529297,66593.50476074219,67143.3046875,44484.48294067383
Lyso_PC(11:0),0,6.38176892887232,0,1,1,PC,78483.80651855469,56748.40362548828,53654.02459716797,59395.46350097656,78483.80651855469,56748.40362548828,53654.02459716797,59395.46350097656,28150.682037353516
Lyso_PC(12:0),0,6.779009630575641,0,1,1,PC,117873.1078491211,74808.86535644531,70949.44439697266,87228.005859375,117873.1078491211,74808.86535644531,70949.44439697266,87228.005859375,30967.9617767334
Lyso_PC(13:0),0,6.903580384454152,0,1,1,PC,150667.9700012207,84337.5062866211,83471.446533203125,96636.26501464844,150667.9700012207,84337.5062866211,83471.446533203125,96636.26501464844,24540.241989135742
Lyso_PC(14:0),0,7.646529353433792,0,1,1,PC,254762.4541015625,140043.82891845703,142739.3515625,173976.2940673828,254762.4541015625,140043.82891845703,142739.3515625,173976.2940673828,36491.72264099121
Lyso_PC(14:1),0,7.748291957660524,0,1,1,PC,280183.46044921875,151534.83001708984,154253.3321533203,190962.8148193359,280183.46044921875,151534.83001708984,154253.3321533203,190962.8148193359,35490.28253173828
Lyso_PC(15:0),0,8.283657539759433,0,1,1,PC,474897.0526123047,234774.93612670896,244980.21746826172,276131.11462402344,474897.0526123047,234774.93612670896,244980.21746826172,276131.11462402344,20977.201400756836
Lyso_PC(15:1),0,8.385520233036232,0,1,1,PC,499950.67559814453,254543.5133972168,254366.1151123047,306186.90423583984,499950.67559814453,254543.5133972168,254366.1151123047,306186.90423583984,24600.321746826172
Lyso_PC(16:0),0,8.420248330791146,0,1,1,PC,464270.07568359375,268989.75201416016,277612.8649902344,322578.62170410156,464270.07568359375,268989.75201416016,277612.8649902344,322578.62170410156,25482.341918945312
Lyso_PC(16:1),0,8.66825751546249,0,1,1,PC,566267.4648742676,314274.8108215332,337857.1567840576,374815.8477783203,566267.4648742676,314274.8108215332,337857.1567840576,374815.8477783203,27523.861877441406
Lyso_PC(17:0),0,8.22264818066679,0,1,1,PC,416712.7072753906,242277.35760498047,229440.99713134769,278479.4605102539,416712.7072753906,242277.35760498047,229440.99713134769,278479.4605102539,21906.06137084961
Lyso_PC(17:1),0,8.584019397081144,0,1,1,PC,513590.92877197266,312477.7395629883,307557.9856567383,355075.66357421875,513590.92877197266,312477.7395629883,307557.9856567383,355075.66357421875,29047.582061767574
Lyso_PC(17:2),0,8.481033954108865,0,1,1,PC,483133.83392333984,275121.3255004883,297064.00549316406,336438.18157958984,483133.83392333984,275121.3255004883,297064.00549316406,336438.18157958984,26037.341796875
Lyso_PC(18:0),0,8.509153214625895,0,1,1,PC,450855.54541015625,274083.642578125,319068.1618041992,330716.9816894531,450855.54541015625,274083.642578125,319068.1618041992,330716.9816894531,36511.50262451172
Lyso_PC(18:1),0,8.539927181650475,0,1,1,PC,462812.6333007813,285065.5809326172,336009.74884033203,327643.248046875,462812.6333007813,285065.5809326172,336009.74884033203,327643.248046875,33821.68258666992
