lipid,logFC,logCPM,LR,PValue,FDR,type,AK0142,AK0170,AK0200,AK0202,AK0144,AK0145,AK0147,AK0164,AK0166,Blank-1x
TAG(54:0)_FA 16:1,0.26408618088343466,13.801317690813608,0.5055934470995398,0.47705266646065286,0.9991404980372531,TAG,6561406.471405029,32742694.909179688,30177051.42565918,18122970.509277344,10632719.764953611,29941556.14428711,7675878.290863037,19902733.867492676,8238138.688140869,21543.62181091309
TAG(54:0)_FA 18:0,0.2820489041801662,9.1557585299497255,0.57685994511121,0.4475457609574454,0.9991404980372531,TAG,330163.7003173828,929450.0078125,1087224.5258789062,847113.4367675781,337688.5622558594,989802.4970703124,276613.46325683594,978236.38134765625,332238.88513183594,50780.76446533203
TAG(54:0)_FA 18:1,0.129312351722872,7.743441888003212,0.12092918966027355,0.7280288854188602,0.9991404980372531,TAG,132478.00802612305,323817.54306030273,408912.4760742187,268944.6818847656,142134.1092224121,357207.4659423828,99137.02658081056,372754.3719482422,152889.21197509766,20824.62158203125
TAG(54:0)_FA 18:2,0.06941162759573781,7.171858471656904,0.034797072356013814,0.8520215224239709,0.9991404980372531,TAG,88706.7258605957,234437.5187072754,262495.3585205078,134479.7899169922,96391.42758178712,205963.35479736328,76416.34661865234,244198.7162475586,97420.42666625977,23808.24154663086
TAG(54:0)_FA 20:0,0.20735123557883456,8.27101172963276,0.3113951015220664,0.5768253544915315,0.9991404980372531,TAG,182954.61352539065,420472.5729980469,535588.01318359375,403392.5461425781,184937.69201660156,450081.4729003906,173029.4112548828,406018.47021484375,199427.5135498047,61390.08477783203
TAG(54:0)_FA 20:4,0.11726611975260559,9.456503406056628,0.09942507544383261,0.7525206597783481,0.9991404980372531,TAG,551826.1438598633,981744.1932067872,1492069.0772705078,846625.5326538086,642337.8887329102,981721.2139892578,434952.12646484375,1073294.837463379,519126.3065185547,17965.96127319336
TAG(54:1)_FA 16:0,0.032377592699899906,7.873441650937907,0.00756474566514953,0.9306909496081197,0.9991404980372531,TAG,229519.0947265625,272791.53674316406,375556.14697265625,274162.99963378906,162135.47100830078,265598.17822265625,123455.54859924316,526121.1373901367,189137.0746459961,19017.621368408203
TAG(54:1)_FA 16:1,0.18741922817477422,8.626434099188668,0.25431684442446567,0.6140517238145954,0.9991404980372531,TAG,267176.60162353516,665296.1901245117,759489.2578125,490418.6451416016,252883.9358520508,666453.4079589844,190263.5335083008,734475.5704345703,260800.6819458008,26420.662078857426
TAG(54:1)_FA 18:0,-0.06397880661663999,8.923165574424281,0.029463433667842764,0.8637133579421697,0.9991404980372531,TAG,338830.3231201172,669145.6080932617,864753.66015625,522451.0627441406,439366.97369384766,657137.0421142578,242216.57440185547,925438.2548828124,378009.4230957031,39857.92282104492
TAG(54:1)_FA 18:1,0.30043302989136245,9.50963003945738,0.6546821110678138,0.4184436598479538,0.9991404980372531,TAG,418371.2456054687,1074995.1776123047,1350946.3364257812,1152256.5610351562,414699.0889892578,1234570.4936523438,350671.6442871094,1172058.8474121094,436138.7878417969,83741.36602783203
TAG(54:1)_FA 18:2,0.13904274796878735,7.588790499668022,0.13984012598575646,0.7084400004250452,0.9991404980372531,TAG,122826.50714111328,283376.13928222656,360982.14587402344,218407.55352783203,126276.6891784668,278961.0584259033,98942.48767089844,303029.42346191406,137450.56909179688,28808.06182861328
TAG(54:1)_FA 20:0,0.15599400851151143,8.088767298322248,0.176076163421385,0.6747672378252854,0.9991404980372531,TAG,153508.2912902832,391159.53106689453,501496.3243408203,275107.42248535156,178393.3331604004,364204.005859375,127149.42736816406,393075.49114990234,172607.67041015625,65630.86462402344
TAG(54:1)_FA 20:4,0.21102422842580107,8.139910620585702,0.322545716247987,0.5700817642141952,0.9991404980372531,TAG,196661.77096557617,501009.69665527344,531534.1131591797,345728.4509277344,178258.3154296875,394894.34463500977,144155.45169067383,609056.3006591797,176453.49404907227,17521.38136291504
TAG(54:2)_FA 16:0,-0.1909988384449279,7.693375806976674,0.26156223218094965,0.6090489062190257,0.9991404980372531,TAG,184149.57110595703,239183.1157836914,298762.51916503906,203359.21270751953,169501.65100097656,256586.89868164065,124069.46838378906,403301.90856933594,185805.61236572263,20222.561401367188
TAG(54:2)_FA 16:1,0.017338284750431306,7.853712356971217,0.0021684828025172465,0.9628583566597008,0.9991404980372531,TAG,233032.4937133789,259634.8775024414,362044.1862792969,267869.8992919922,160448.77352905273,264584.63806152344,117284.3678894043,524233.556640625,189662.1298828125,19216.16149902344
TAG(54:2)_FA 18:0,-0.041633031049487464,9.484626987766424,0.012484116783525678,0.9110356327806601,0.9991404980372531,TAG,453742.01171875,939584.8993530272,1239034.2678222656,727714.9478759766,575782.0203857422,1011494.4072265624,371941.2042236328,1020721.438232422,570069.6833496094,121732.56970214844
TAG(54:2)_FA 18:1,-0.07891455972999746,8.9511172080784,0.04480647631135071,0.8323602786884404,0.9991404980372531,TAG,340821.76794433594,672575.5894165039,887845.01416015625,507941.2833251953,438716.9050292969,679081.8316650391,241282.13372802737,908932.2380371094,399790.7928466797,48285.06329345703
TAG(54:2)_FA 18:2,0.24059764754181603,9.204516610981337,0.41949630613726163,0.5171884847467219,0.9991404980372531,TAG,326238.9436035156,792451.19189453125,973620.34619140625,770241.04345703125,335388.98205566406,776513.7072753906,313828.5026855469,794095.0852050781,356170.12451171875,146942.90893554688
TAG(54:2)_FA 20:0,0.27783436260394195,8.222499715120325,0.5597097267955178,0.4543772216873769,0.9991404980372531,TAG,165936.55364990234,542906.9935302734,684772.9260253906,353378.74548339844,197216.39416503903,534010.8239746094,139646.3882446289,475400.67764282227,182427.7525024414,21502.301361083984
TAG(54:2)_FA 20:4,0.11520708990807133,7.282865140270274,0.0959570411241657,0.756736372182847,0.9991404980372531,TAG,108714.62768554688,236811.6551513672,302078.302734375,166192.71231079102,105991.3268737793,225627.29550170896,86777.06564331055,266718.1187133789,109269.3066253662,17421.10124206543
TAG(54:3)_FA 16:0,-0.4612057982670515,8.561590790036226,1.5094947835550556,0.21921619410358612,0.9991404980372531,TAG,332890.0468444824,391627.4873352051,484488.5988769531,336733.41943359375,391695.2914733887,446153.9930419922,236380.42182922363,679267.5393066406,452736.37213134766,18350.6015625
TAG(54:3)_FA 16:1,-0.17742831554824678,7.6679215233789115,0.2258149107128702,0.6346445240552678,0.9991404980372531,TAG,183280.9345703125,238313.6970214844,295082.9805908203,198934.2131347656,162859.61318969727,252997.20056152344,125435.24816894533,395288.7098388672,180500.17044067383,19495.381423950195
TAG(54:3)_FA 18:0,0.05853425544385893,8.546702547502528,0.02474007522687316,0.8750164735460948,0.9991404980372531,TAG,272705.9968261719,503648.39752197266,691172.3937988281,417732.9129638672,265288.2026977539,571399.7326660156,177798.45056152344,663321.8248901367,278605.06384277344,42845.282623291016
TAG(54:3)_FA 18:1,-0.05873185706236242,9.522964384853829,0.024832708832946082,0.8747846327414245,0.9991404980372531,TAG,463867.3400878906,960920.0694580078,1299715.6665039062,710510.5114746094,608276.86328125,1034607.0698242188,367631.1387939453,1039490.528930664,597086.9085693359,127260.46862792967
TAG(54:3)_FA 18:2,-0.04008618661981571,8.439053757920691,0.011574055613891687,0.9143266533568408,0.9991404980372531,TAG,220416.4587402344,485050.25,643608.41796875,327406.5627441406,282289.65936279297,443155.19372558594,183297.4727783203,599800.9027709961,265069.4772949219,50801.34381103515
TAG(54:3)_FA 20:0,0.2851642121933373,8.178176047682754,0.58969411088583,0.44253742851888805,0.9991404980372531,TAG,170858.15718078613,510687.3963623047,637306.9753417969,366131.38928222656,191276.1718444824,488694.4155883789,137432.18800354004,453315.03161621094,193486.07510375977,19756.4815826416
TAG(54:3)_FA 20:4,0.15979652232812366,8.134295633114148,0.18477912886737613,0.6672978993086562,0.9991404980372531,TAG,163604.07067871094,460818.7154541016,559761.4797363281,324293.9193725586,183959.63037109375,475244.5348510742,142561.34924316406,450743.8913574219,184254.21688842773,31430.922393798828
TAG(54:4)_FA 16:0,-0.707496453225268,10.95157402341058,3.5108559182990575,0.060967950360647456,0.9991404980372531,TAG,1877812.4246520996,1629206.929321289,2069376.2790527344,1643903.005432129,2469302.4459228516,2170089.063659668,1363445.6422729492,3055942.475769043,2919554.7743530273,21789.661422729492
TAG(54:4)_FA 16:1,-0.43100182464745623,8.528630997868623,1.3199545662155288,0.2506002047911751,0.9991404980372531,TAG,329513.1809692383,389627.19384765625,477795.69232177734,335678.5446777344,387187.78957366943,437085.41229248047,232975.7988128662,661162.766418457,427156.6287536621,17132.341217041016
TAG(54:4)_FA 18:0,-0.37710175737924395,9.013658124471462,1.0127009853822528,0.3142566349546518,0.9991404980372531,TAG,431379.8023071289,546551.4357910156,710314.6181640625,513427.6322021485,517068.2802734375,696758.6908569336,293379.29724121094,846332.859375,610090.4280090332,26973.12159729004
TAG(54:4)_FA 18:1,0.018402069272610004,8.56712662126795,0.002442829354549758,0.960580615628192,0.9991404980372531,TAG,266034.78186035156,497455.75958251953,692355.6278076172,425178.2302246094,268497.3428955078,585467.1822509766,187373.6735229492,675798.1268920898,286283.50244140625,44278.60339355469
TAG(54:4)_FA 18:2,-0.014797850116803376,8.983825705418425,0.0015782985792611726,0.9683101330919216,0.9991404980372531,TAG,286587.2811279297,664869.6696777344,936684.2497558594,434964.5515136719,371966.048828125,686933.7722167969,252281.9202880859,676317.2033691406,377553.7880859375,120682.82788085938
TAG(54:4)_FA 20:0,0.20604101491742843,7.5482033272962505,0.3074619339186029,0.5792418362270931,0.9991404980372531,TAG,130856.0888671875,289034.6006164551,364290.96502685547,235462.99731445312,117382.0484008789,278804.1218261719,96997.28665161131,356212.24435424805,119202.66912841795,16721.68123626709
TAG(54:4)_FA 20:4,0.19679980866525498,8.758988075041067,0.28045899932460827,0.5964005300644362,0.9991404980372531,TAG,257995.419921875,567773.90234375,737372.2409667969,547639.0821533203,267420.48303222656,597639.1799316406,243116.03857421875,523628.3791503906,288065.4001464844,96980.807861328125
TAG(54:5)_FA 16:0,-0.6839785691712313,9.324793599752624,3.2852732869396277,0.06990398996191056,0.9991404980372531,TAG,631511.5739746094,519464.08615112305,687541.5686645508,500463.0220336914,795566.384475708,683279.1080322266,445789.9719238281,834969.477355957,980321.923614502,16950.201278686523
TAG(54:5)_FA 16:1,-0.7035194127378321,10.92291534108125,3.472209998042672,0.06240787972088363,0.9991404980372531,TAG,1842007.3024902344,1609023.4693603516,2050477.3645019531,1598547.2572021484,2424764.688354492,2142683.523742676,1331821.2015075684,2974751.3698120117,2855627.0395507812,21799.421478271484
TAG(54:5)_FA 18:0,0.08208899521249091,7.212524496583767,0.048682670563266583,0.8253715866604625,0.9991404980372531,TAG,98490.50549316406,215770.3532104492,267246.5596923828,179283.73345947266,96386.046142578125,261127.1156005859,71576.14498901367,256515.3187866211,103098.28833007812,15648.021087646484
TAG(54:5)_FA 18:1,-0.4012048840460539,9.024811040496731,1.1451765321544372,0.2845611514696816,0.9991404980372531,TAG,435644.23083496094,545041.7357788086,700475.9625244141,506836.8946533203,513955.58779907227,702514.4841308594,317599.3269042969,822671.34423828125,622577.3688354492,28765.301818847656
TAG(54:5)_FA 18:2,0.05943813879842673,8.171264514263951,0.025510439923436934,0.8731017403246983,0.9991404980372531,TAG,187848.5330810547,398668.25213623047,542445.9403076172,289347.7601928711,191168.1134033203,421440.4079589844,145041.92907714844,491096.2136230469,199030.79364013672,48365.483337402344
TAG(54:5)_FA 20:0,-0.006878238911322999,7.143579529193272,3.4105296072084457e-4,0.9852658092545391,0.9991404980372531,TAG,85901.74624633789,194889.07287597656,236670.5743408203,137351.61085510254,78357.12564086914,272364.9216003418,70554.44383239746,210164.2963256836,89154.72604370117,29505.54219055176
TAG(54:5)_FA 20:4,0.15251347083706296,8.608717497436228,0.16829642047196103,0.6816302917931728,0.9991404980372531,TAG,220422.83697509769,552820.3201904297,782582.0764160156,375331.8504638672,261010.6774902344,531657.7158203125,196543.3355102539,511517.5168457031,262773.14013671875,88578.46673583984
TAG(54:6)_FA 16:0,-0.12145195310385748,8.229141238362628,0.10599499398483658,0.7447506786850111,0.9991404980372531,TAG,249320.9552001953,323188.66149902344,432231.009765625,374715.94958496094,275604.2825012207,357128.6865234375,156759.17114257812,545736.7818603516,275868.6741333008,25934.12176513672
TAG(54:6)_FA 16:1,-0.6743413476963588,9.276268165041337,3.1949107822797487,0.07386780064951251,0.9991404980372531,TAG,600742.5986022949,522765.72760009766,649334.9963378906,495664.8359375,766721.5256347656,682937.6195678711,430838.5537109375,811603.5338745117,925654.4465332032,18040.50134277344
TAG(54:6)_FA 18:0,0.09380151963001852,7.728352696655033,0.06358319801711332,0.800919643816481,0.9991404980372531,TAG,147300.71002197266,306708.6971435547,386461.9671020508,254311.6384277344,143828.27255249023,346602.88806152344,111300.1460571289,311813.400390625,171721.69061279297,21343.42140197754
TAG(54:6)_FA 18:1,0.036142017893713796,7.200130214138265,0.009426777505723294,0.9226536568290608,0.9991404980372531,TAG,99254.02603149414,214911.771484375,261023.5385131836,164128.6513671875,95416.48748779295,270789.79876708984,71270.56463623047,251906.6184387207,102138.62890625,16503.981201171875
TAG(54:6)_FA 18:2,-0.33307577480669903,8.407451236359664,0.79140342615392,0.37367609736678176,0.9991404980372531,TAG,261765.8158569336,376194.63848876953,502161.1954345703,317971.1431274414,311362.73641967773,459465.1925048828,201382.99346923828,541322.21826171875,371301.2829589844,30740.88201904297
TAG(54:6)_FA 20:0,0.14649084183069855,7.358367602460575,0.15524557146818552,0.6935720716478908,0.9991404980372531,TAG,101327.04580688477,250387.2530517578,329502.28631591797,195823.6339416504,104717.30676269533,295722.4379272461,84997.7463684082,257784.65997314453,108097.74678039552,16815.441207885742
TAG(54:6)_FA 20:4,0.24564740208216826,9.122022753366242,0.43732622245443054,0.5084158050995472,0.9991404980372531,TAG,270162.6579589844,1013987.3814697266,1315395.0708007812,672935.0202636719,379605.4909667969,1128760.4045410156,272960.29776000977,766066.4638671875,342116.3998413086,33546.822326660156
TAG(54:7)_FA 16:0,-0.21900730914538716,10.36905020871458,0.3435840399179142,0.5577677157381086,0.9991404980372531,TAG,1560656.8962402344,391416.926940918,511361.9538574219,2768370.0514526367,2383097.8423461914,376857.10510253906,1087819.7194519043,571790.4557495117,1534512.4609985352,24154.861877441406
TAG(54:7)_FA 16:1,-0.105322066623897,8.133554995076322,0.07974901690067782,0.7776378237267162,0.9991404980372531,TAG,228801.19708251953,309934.7825317383,432526.7274169922,337786.5222167969,240464.99682617188,355779.0841064453,146648.19036865234,535162.54052734375,245471.59765625,25119.161590576172
TAG(54:7)_FA 18:0,0.17148930418362446,8.747170744495692,0.21285947012347606,0.6445353531674457,0.9991404980372531,TAG,237442.37985229492,671004.9129638672,940176.3083496094,574045.493347168,305905.265045166,828257.2535400391,208167.33514404297,632922.6113891602,303826.93615722656,21220.981506347656
TAG(54:7)_FA 18:1,0.1426446414898934,7.64458722319811,0.1471900834412736,0.7012352086802219,0.9991404980372531,TAG,128954.10974121094,306768.44345092773,379496.14685058594,237918.9779663086,129193.38928222656,342936.5430908203,96567.78674316406,316597.7822570801,141362.92846679688,22541.701568603516
TAG(54:7)_FA 18:2,0.0532349477239539,6.879564199218473,0.02045991912704892,0.8862600329258928,0.9991404980372531,TAG,79158.76623535156,166144.51123046875,206493.49572753903,117369.64739990234,70212.84335327148,194051.45428466797,60648.70462036133,187993.81381225583,79708.9255065918,21077.361602783203
TAG(54:7)_FA 20:0,0.15357236411236305,8.897120549867259,0.1706458762391776,0.6795384338496906,0.9991404980372531,TAG,285151.97497558594,718265.1842651367,1034459.4112548828,624342.7755432129,348694.344329834,915004.1065673828,263239.5998840332,662872.4225158691,327488.04943847656,22729.421768188477
TAG(54:7)_FA 20:4,0.2835046721048693,8.68212948634284,0.5828402451734291,0.4452011840136169,0.9991404980372531,TAG,222751.13542175293,722370.0317993164,953291.7894287108,533824.076385498,278798.4438018799,792525.4739685059,209233.75268554688,568693.7149047852,253819.61764526367,21094.00160217285
TAG(54:8)_FA 16:0,0.15444886860951385,8.14604666818286,0.17260076571074023,0.677810693118697,0.9991404980372531,TAG,246594.61645507812,367632.244934082,501957.1212158203,365470.1651611328,176332.55346679688,394542.1889038086,123422.50885009766,647209.7390136719,192038.93408203125,22684.721618652344
TAG(54:8)_FA 16:1,-0.1596974378859513,9.965833650090492,0.18304640892529278,0.6687681714006419,0.9991404980372531,TAG,1116935.9455566406,430548.4067077637,595706.5601806641,2005208.1481933591,1680002.4024047852,422396.1466064453,767312.7281494141,670988.1032714844,1054051.1451721191,29435.762115478516
TAG(54:8)_FA 18:0,0.13583806432056703,8.257685972615345,0.13346145485979832,0.7148697390174393,0.9991404980372531,TAG,193541.01272583008,500476.6016235352,616751.22802734375,355802.1042480469,213166.8102722168,498458.09521484375,143568.44979858398,552312.3880004883,218312.05743408203,22737.521423339844
TAG(54:8)_FA 18:1,0.1954162630276749,9.002349852916542,0.27652383942995584,0.5989887202117358,0.9991404980372531,TAG,290796.31994628906,800329.14453125,1123700.3439941406,680982.6564941406,360749.63775634766,946329.6462402344,270472.11346435547,735311.6923828125,349089.80255126953,30049.742309570312
TAG(54:8)_FA 18:2,0.16291754790367027,7.5133283671249025,0.19207661672385257,0.6611938583591582,0.9991404980372531,TAG,110458.3674621582,270075.1160888672,361702.50692749023,205217.43365478516,111117.8677368164,290692.5027770996,95710.28680419922,272342.85400390625,123850.06860351562,28328.581756591797
TAG(54:8)_FA 20:0,0.13704353276990802,8.022553169854497,0.1358436258542497,0.7124484816807521,0.9991404980372531,TAG,151547.78805541992,385742.6895751953,616171.83984375,292037.0969238281,175899.01162719727,500250.9712524414,115034.36712646484,418037.13592529297,185134.23193359375,18218.72131347656
TAG(54:8)_FA 20:4,0.19060300999618254,7.792587093262752,0.2630426397699921,0.608037484036843,0.9991404980372531,TAG,147808.56912231445,341746.73065185547,442543.9046020508,274765.59631347656,140746.53030395508,355367.5036621094,120265.54721069336,382750.82525634766,143049.65213012695,20047.461517333984
TAG(56:0)_FA 16:0,0.39569314470496814,13.719642214192652,1.1369603793845622,0.2862955320383869,0.9991404980372531,TAG,7546538.572998047,32980807.306274418,30208624.69506836,15955434.162231443,8557819.26727295,23718559.7890625,6662979.708984375,24764868.49938965,7170305.434997559,38335.86291503906
TAG(56:0)_FA 16:1,0.3926827409949977,9.176930539319196,1.1196821928788268,0.2899868963200826,0.9991404980372531,TAG,350183.58572387695,1320171.3264160156,1244714.7397460938,696534.3887939453,371696.2489929199,928882.6325073242,273180.34033203125,1072332.757080078,321575.3896789551,17882.581329345703
TAG(56:0)_FA 18:0,0.22658902368349104,9.846463141212034,0.3719852136237023,0.5419241402816833,0.9991404980372531,TAG,522923.0192871094,1813889.0470581057,1928081.6513671875,1158131.281982422,655080.5758972168,1797040.793701172,478237.8942565918,1381916.7257080078,595679.6521606445,20488.06126403809
TAG(56:0)_FA 18:1,0.21899654549574152,14.23401088342512,0.3474316530805046,0.5555706220703633,0.9991404980372531,TAG,8510687.673583984,40164915.88342285,40988279.83581543,26152564.197753903,14283517.192871094,41313744.55545044,10860611.082946775,25609717.684631348,11869130.154769896,26405.181884765625
TAG(56:0)_FA 18:2,0.25383971270830075,9.636950976085469,0.46704402025352465,0.49435020982183847,0.9991404980372531,TAG,394127.9073181152,1684551.904937744,1691829.6231079102,987604.9150085448,564280.7814941406,1616505.1893310547,426532.88931274414,1086958.4508666992,482353.6862792969,23849.3017578125
TAG(56:0)_FA 20:0,0.33284977207758687,10.072520977474621,0.8039282608806388,0.3699214732115352,0.9991404980372531,TAG,643354.9693603516,2106918.738647461,2283845.478027344,1340015.2352294922,685437.4774169922,1728301.2353515625,572062.6416015625,1807707.5129394531,610680.8712158203,72748.76452636719
TAG(56:0)_FA 20:4,0.09106334649851212,8.441207750858638,0.05992233711094741,0.8066187319736267,0.9991404980372531,TAG,271801.00021362305,507865.4772644043,683502.0427856445,391910.447265625,293835.4045715332,467142.24880981445,216424.19960021973,579235.9801635742,249958.43745422363,19309.661193847656
TAG(56:1)_FA 16:0,0.3356502854946727,8.229106392451929,0.8175301577502978,0.36590328065862116,0.9991404980372531,TAG,201721.19668579104,599556.3004150391,616033.9898681641,357472.9591064453,183744.6340637207,462998.5732421875,139340.71214294434,554961.123260498,186076.21282958984,18662.76139831543
TAG(56:1)_FA 16:1,0.42797692303163887,13.275618237089496,1.3304515343332435,0.24872490525261537,0.9991404980372531,TAG,5498001.907470703,25159602.33190918,22151790.11242676,11605932.071899414,6345061.028106689,16595278.790161133,4803637.652069092,18409267.43908691,5193110.500549316,55993.92398071289
TAG(56:1)_FA 18:0,0.17788763767934768,8.009148300736816,0.22906480208348512,0.6322181322754692,0.9991404980372531,TAG,220156.63415527344,357301.7006530762,465033.4512939453,332948.7634277344,165936.25289916992,325401.7839355469,111116.86569213869,579838.4416503906,190941.95050048828,18079.841232299805
TAG(56:1)_FA 18:1,0.25598132243175975,9.635162968779108,0.4749738509999588,0.490707819703577,0.9991404980372531,TAG,425259.46643066406,1602142.533203125,1718812.540649414,982965.751159668,540454.8447265625,1546715.4725341797,435282.0122680664,1165446.5325317385,483143.71395874023,26557.3017578125
TAG(56:1)_FA 18:2,0.22148467237533193,14.227080390640973,0.3553861760195556,0.5510798686356821,0.9991404980372531,TAG,8582810.70401001,40107920.46228027,40840682.51855469,25848342.65576172,14325510.765258787,41316267.44781494,10740131.44456482,25377582.07788086,11666748.28652954,25791.481658935547
TAG(56:1)_FA 20:0,0.12360529544041993,8.539784421046788,0.1104788602951885,0.7395996174759921,0.9991404980372531,TAG,261266.97912597656,562480.1047973633,703201.5909423828,460987.5501708984,286219.95623779297,483189.9951171875,207086.21124267575,683861.274597168,270658.7827758789,26474.42172241211
TAG(56:1)_FA 20:4,0.10085848795289479,7.330480070017065,0.07352086075843545,0.7862777400595793,0.9991404980372531,TAG,114696.66757202148,239055.47467041016,289197.86505126953,181507.53442382812,103400.86654663086,271797.61932373047,81738.54420471191,287890.16119384766,102213.98753356934,18814.80125427246
TAG(56:2)_FA 16:0,0.12402714175935763,7.478100701358346,0.11123323283158015,0.7387444624852998,0.9991404980372531,TAG,131664.75048828125,271927.7608642578,353939.6647338867,191148.07421875,141722.73040771484,267752.6979980469,96763.526611328125,299205.6433105469,114461.92846679688,15853.280990600586
TAG(56:2)_FA 16:1,0.26223000368421434,7.769210885974758,0.4984836279495539,0.4801671616917198,0.9991404980372531,TAG,151175.97094726562,396973.5797729492,420943.9909667969,255594.69848632812,136360.5078125,314124.42193603516,101451.08618164062,419234.4875488281,141733.53186035156,19141.861282348633
TAG(56:2)_FA 18:0,0.08546321098001115,7.592448050305127,0.052771535435567785,0.8183089179718173,0.9991404980372531,TAG,147573.83102416992,267309.8360595703,335882.74114990234,231506.75518798828,131608.11053466797,279884.13916015625,88596.04629516602,380552.76580810547,142972.26858520508,19416.161529541016
TAG(56:2)_FA 18:1,0.13140304089649055,7.551931206755303,0.12487585954181668,0.7238052372445105,0.9991404980372531,TAG,151831.98956298828,263783.0583496094,351713.8438720703,201237.0139160156,119557.7279663086,228373.9183959961,99283.38708496094,390820.8706359863,129047.34963989258,21827.40155029297
TAG(56:2)_FA 18:2,0.24403171028258994,9.609579667805557,0.43158249705447815,0.5112134610027659,0.9991404980372531,TAG,395363.4110107422,1559462.573791504,1689210.0418701172,988737.9606933594,528397.1817932129,1557620.5078125,418948.291809082,1113616.0781860352,494142.8477783203,25449.981842041016
TAG(56:2)_FA 20:0,0.125173779923944,8.358723972840934,0.11330387618795612,0.7364136223993821,0.9991404980372531,TAG,211406.67364501953,504401.1162109375,621270.1677856445,373808.06640625,241832.77416992188,445611.3294067383,165263.75048828125,581418.6504516602,226053.97680664065,39496.72271728515
TAG(56:2)_FA 20:4,0.21155513623855035,7.590922300143043,0.32417044352996527,0.5691120744891518,0.9991404980372531,TAG,111776.96694946288,365576.0248413086,407185.3080444336,194992.3157653809,119626.3088684082,298090.2209777832,89744.3452911377,362999.7001953125,123887.5464477539,19540.42137145996
TAG(56:3)_FA 16:0,0.09525950125198113,7.082044106188483,0.06557618692113465,0.7978902400603435,0.9991404980372531,TAG,94564.64752197266,182004.05267333984,242161.83685302737,169104.19232177734,83391.62699890137,246604.8162841797,63191.72427368164,234399.01748657227,91312.126708984375,15684.84114074707
TAG(56:3)_FA 16:1,0.10778192174653603,7.382342330257078,0.0839736260340942,0.771982994790629,0.9991404980372531,TAG,125582.7688293457,242539.3812866211,311219.21911621094,187478.83331298828,126470.6897277832,244342.33685302737,84400.36543273926,296827.11822509766,113253.8872680664,16621.941131591797
TAG(56:3)_FA 18:0,-0.2543007128643028,8.27088585197678,0.46266964151254797,0.4963789485603022,0.9991404980372531,TAG,253713.77883911133,367089.1275024414,463977.8299560547,315477.6799316406,284210.73626708984,430565.8239746094,177048.19291687012,543085.8956298828,318307.06170654297,16605.581130981445
TAG(56:3)_FA 18:1,0.07818827242292373,7.3394225164201545,0.0441621490081161,0.8335522243201138,0.9991404980372531,TAG,115119.56823730467,222525.0156555176,291865.4407348633,168670.8536376953,106916.88751220705,216044.1743774414,86563.82473754883,285470.1206665039,113039.70767211914,25932.601791381836
TAG(56:3)_FA 18:2,0.12233407958760842,7.666215477457251,0.10821368196366166,0.7421870706959487,0.9991404980372531,TAG,168832.9923095703,282008.68115234375,364223.5667114258,218795.73376464844,130703.62860107422,230953.09301757812,103597.96783447266,437408.4836425781,142868.150390625,24857.04183959961
TAG(56:3)_FA 20:0,0.17642693126364348,8.233068317791997,0.2253129381706458,0.6350212059110969,0.9991404980372531,TAG,222782.9354248047,444074.92669677734,563520.03271484375,382998.5414123535,200283.49130249023,406553.204284668,147945.71084594727,609064.2504272461,206383.3735961914,25416.62188720703
TAG(56:3)_FA 20:4,0.15988198845423246,8.098967237600704,0.18497706334983377,0.6671304655429959,0.9991404980372531,TAG,178875.3546447754,434132.12713623047,540065.6385498047,333586.36169433594,190217.25592041016,401634.5692138672,147328.60900878906,467215.11639404297,199443.0729675293,22723.941619873047
TAG(56:4)_FA 16:0,-0.07055455410070159,8.369857457346395,0.03582428568188334,0.8498788201971432,0.9991404980372531,TAG,251676.7410583496,414038.869934082,427772.5540771485,484011.3693847656,331525.3779296875,414143.1447753906,212375.5358581543,449235.4942626953,305661.7202758789,18593.14129638672
TAG(56:4)_FA 16:1,0.07168970985242779,7.0140966473090325,0.03712045756628868,0.8472200037728658,0.9991404980372531,TAG,91826.74673461914,177956.23260498047,234379.43420410156,153655.53073120117,79380.96505737305,241473.27862548828,59260.72415161133,225062.47442626953,91472.34552001952,13568.360916137695
TAG(56:4)_FA 18:0,-0.686642122759435,10.4384813040034,3.310478480270831,0.0688394457425388,0.9991404980372531,TAG,1293163.6942749023,1185620.0541992188,1503873.3201293943,1151895.3789672852,1700977.7814331057,1543975.8088378906,916918.8504180908,2137372.272644043,2066858.8471069336,17229.58137512207
TAG(56:4)_FA 18:1,-0.16646145546520386,7.69250412118363,0.19883305364783155,0.655664424801013,0.9991404980372531,TAG,147871.04943847656,267268.6573791504,344551.66400146484,203955.89749145508,171456.6524658203,291047.90130615234,120155.76849365234,346923.1405029297,190390.43327331543,20371.881439208984
TAG(56:4)_FA 18:2,0.05597502820539257,7.341694858130811,0.022622133012873746,0.880443866744689,0.9991404980372531,TAG,113216.46786499023,222200.81399536133,297326.47985839844,165860.59020996094,107564.7463684082,228710.57550048828,87747.88562011719,280976.7608947754,113796.8881225586,25125.62188720703
TAG(56:4)_FA 20:0,0.11912844990306166,7.403072953554912,0.10260923797522992,0.7487206337954581,0.9991404980372531,TAG,122633.48760986328,238239.6580505371,314041.86114501953,194284.93408203125,112774.20904541016,228187.47576904297,91012.90585327148,309020.92028808594,119415.92901611328,20537.26153564453
