lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0139,AK0140,AK0142,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x
TAG(60:5)_FA 18:1,0.24305286381076102,6.627515672570429,0.9328341304052685,0.3341275593368641,0.9812712817835444,TAG,114852.08755493164,160972.1524658203,63118.243713378906,62628.225189208984,181618.01138305664,131455.12823486328,139980.45056152344,179307.65365600586,100595.5466003418,162522.03103637695,60411.324127197266,127150.88848876952,48410.86380004883,44579.10273742676,63752.164794921875,158579.56994628906,62748.845153808594,84909.98631286621,149410.2922668457,99906.32684326172,15004.241134643557
TAG(60:6)_FA 18:1,0.2867837967088706,6.83017855319487,1.298120624330124,0.2545567987304493,0.9812712817835444,TAG,129689.44958496094,201424.11483764648,74003.96542358398,74140.14599609375,211491.73553466797,160830.10943603516,158329.1121826172,201122.9526977539,113095.22816467284,186501.71102905273,69657.92454528809,148329.67082214355,55186.58437347412,44434.56237792969,71273.544189453125,189066.9928894043,70304.64447021484,95185.12606811523,166855.58963012695,115268.48889160156,17771.961135864258
TAG(60:6)_FA 18:2,0.2787370798269238,6.622597266549085,1.2263961354285584,0.2681090504541382,0.9812712817835444,TAG,111047.40802001952,167867.4327697754,62463.50453186035,62346.024353027344,188512.05282592773,133910.94940185547,137858.8709716797,178467.13256835938,100730.18756103516,160536.97018432617,56829.924392700195,124860.0087890625,50281.90350341797,43216.92370605469,63164.04441833496,155439.72985839844,60253.523529052734,81853.844970703125,146127.4310760498,99395.88818359376,16047.321258544922
TAG(60:6)_FA 20:0,0.2743845039319786,8.346509364519022,1.1885054691310866,0.27563122826778796,0.9812712817835444,TAG,429670.96795654297,558185.7049560547,239451.0323486328,226135.91525268555,578685.6579589844,466298.4488220215,429507.15225219727,537621.3006591797,372190.19006347656,479091.33239746094,197138.99407958984,402064.56552124023,149894.36993408203,122945.71046447754,236513.3572998047,556589.4186706543,203812.91400146484,291717.1387023926,470104.3827514648,361668.5444946289,35015.7626953125
TAG(60:7)_FA 20:4,0.2383045541320998,7.412663458111244,0.8968082673325166,0.34363897605294075,0.9812712817835444,TAG,195215.05451965332,294489.29891967773,106795.2489013672,100878.90774536131,321347.0642089844,224742.3344116211,251314.4365234375,326653.5227050781,182120.87057495117,286598.1030578613,96023.60534667967,265834.1184387207,85803.98524475098,84641.96594238281,110484.08614349364,256324.27682495117,104763.28771972656,146046.20838928223,270372.89611816406,173809.11395263672,15624.881118774414
TAG(60:8)_FA 20:4,0.25495565557665967,8.02629638625889,1.0263577572411577,0.3110156635930751,0.9812712817835444,TAG,311322.36236572266,438871.8564758301,164250.89302062988,148573.8522644043,590831.12060546875,291214.6598510742,471459.15560913086,470983.49853515625,293329.25994873047,398949.3259277344,159350.15113830566,420790.7582092285,123181.02836608888,107736.34762573242,168307.17233276367,435383.8346557617,153779.42987060547,224414.09567260745,449422.9570617676,260504.59805297852,14107.281005859377
TAG(60:9)_FA 18:0,0.29071099569188985,7.071607318675166,1.3338695898282822,0.2481179787249037,0.9812712817835444,TAG,159805.0729675293,238746.89837646484,83451.6462097168,84703.18646240234,256277.91592407227,189490.5541381836,196298.5321044922,243657.6773071289,154283.890625,216980.11569213867,85987.48638916016,201385.7368774414,62839.0837097168,49382.4037399292,79852.80534362793,225513.13485717773,91340.26599121094,112410.40795898438,200697.2164916992,136203.03007507324,13246.220932006836
TAG(60:9)_FA 18:1,0.21072308584420413,6.928050087793991,0.7013900277861467,0.4023170186061003,0.9812712817835444,TAG,131387.4109802246,211705.27282714844,80125.54605102539,78279.92575073242,202336.49407958984,175000.19116210938,173216.1332397461,212463.11254882812,121101.1470336914,184606.93365478516,81466.70608520508,159680.41229248047,65656.00500488281,54768.06425476074,79580.58602905273,186627.1348876953,74889.58609008789,101975.28707885742,184141.71185302737,124522.32788085938,19074.621520996097
TAG(60:9)_FA 18:2,0.26437678202333736,7.080790101507259,1.1034773280700851,0.2935042407219203,0.9812712817835444,TAG,154188.42974853516,246471.2159576416,89082.286376953125,84225.90640258789,228828.45513916016,185476.19439697263,187043.49151611328,258765.2973022461,129139.96661376952,235812.71417236328,82397.1044921875,169315.35064697266,73673.68551635742,53765.24420166016,86602.50619506836,202702.15563964844,86884.24639892578,110566.02694702148,221584.95611572263,140098.1099243164,19515.90139770508
TAG(60:9)_FA 20:0,0.2619579429168174,7.460823384324747,1.0834173881339666,0.29793431895188593,0.9812712817835444,TAG,223284.71769714355,298101.5002441406,128844.1286468506,118284.549118042,322235.70489501953,252658.11590576172,244082.3529663086,298182.8977050781,187496.09384155273,268793.96185302734,106500.1265258789,234296.81506347656,88544.10556030273,75933.32473754883,126890.26797485352,287967.9607849121,109984.80653381348,150315.2520904541,265360.6161804199,176106.39099121094,18282.48127746582
TetradecanoylcarnitineO-tetradecanoylcarnitine,-0.20032400654131022,10.471902290437846,0.6339562154751093,0.4259078507668341,0.9812712817835444,CAR,1474941.4803466797,1832903.8645629885,1092920.595336914,1345201.2628173828,1139593.729553223,1492869.0561523438,1354464.080444336,1588010.4422607422,1398932.333984375,2960281.0263671875,1296630.5048828125,1340667.8666687012,1143660.360107422,1124839.0069580078,1346473.065673828,1347077.3552246094,1479419.5673828125,1352170.785888672,1783439.7337036133,1544466.4757080078,143135.4497909546
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",0.029287508446444878,9.722860905447165,0.013561196836235467,0.9072938882951394,0.982441333996494,CE,610486.6831817627,1447604.6667480469,889484.3206787109,819766.9587402344,1448589.3541259766,662708.7684326172,1265653.7210083008,1425300.8126220703,578703.5834655762,1308341.5321044922,727237.3372802734,1098398.525390625,654221.2705078125,487239.8740234375,806727.2945556641,1545750.5545654297,753903.6384277344,879950.8626708984,483892.59519958496,541618.1788711548,52866.64376831055
PEo (28:0),0.028962161930187493,6.974986462001343,0.013260982390420395,0.9083212048835912,0.982441333996494,PE,187913.07177734375,93628.64546203612,125346.96923828124,113122.9263305664,232417.3754272461,61297.42526245117,200014.33544921875,242684.1734619141,50908.46319580078,215310.47509765625,52510.24377441406,224770.6176147461,90888.84588623048,116348.64855957033,132454.76971435547,103002.5874786377,45360.363121032715,57365.10479736328,204854.2945556641,143403.11126708984,19219.201278686523
PI (38:6),0.02906065391327304,7.930132850499677,0.013351662193599623,0.9080096727709521,0.982441333996494,PI,100776.9266052246,377851.96520996094,273590.5001220703,337222.6078491211,313545.6025390625,443483.752746582,263397.6809082031,107909.30810546876,243020.593170166,347981.66357421875,195810.8147583008,282900.3035888672,242523.43603515625,175831.15185546875,290463.78033447266,373887.5852050781,82862.50720214844,101072.80670166016,299475.1820678711,240000.81925964355,19836.60137939453
PEp (30:0),0.028327240723069025,7.745457462832448,0.012686222892767773,0.9103214149936486,0.9838473754354432,PE,350447.46325683594,172189.02963256836,241997.9760131836,172675.4923095703,341135.7467651367,75328.06553649902,330576.9867553711,442294.29931640625,79732.60577392578,469374.87109375,52926.76477050781,406478.77502441406,161963.6700439453,234838.8208618164,252769.76052856445,141411.4893798828,41522.083099365234,87740.68576049805,426663.7074584961,239383.0137939453,19049.86125946045
PCo(42:0),-0.02774890333038859,9.94862155952859,0.012173783360594825,0.9121438044509691,0.9850592200258351,PC,868324.25927734375,906667.4130859376,713163.58740234375,677632.12646484375,1123165.6513671875,781885.44384765625,1441545.9204101562,1246362.271484375,881976.72802734375,1258139.7685546875,800499.98974609375,1258527.7236328125,687408.56494140625,208658.39599609375,646132.60107421875,1350755.6782226562,692439.14599609375,711384.8671875,1171534.3095703125,874788.70751953125,528668.5944824219
C32:0,0.02747640515740092,10.12720876710601,0.011935887673644174,0.9130030229993924,0.9852298366468096,FA,1627699.7334861755,1734331.616531372,674255.7109146118,711338.7262573242,1505740.0024223328,1068306.8522644043,1382379.1492919922,1968913.1138000488,1286352.2322235107,1962626.7803153992,917314.9267501832,1853439.1497879028,567132.5216751099,617052.4268455505,948916.6138916016,1259503.3059501648,784618.2077598572,1085336.266757965,1829811.9581756592,1120173.7230911255,91830.76600265504
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.026669579173039373,6.415127530270795,0.011244380640619056,0.91555099336936685,0.985428757149929,Cer,145520.59129333496,99573.78666687012,37965.7424659729,38738.18270111084,124038.78857421876,117234.0676651001,100892.86756896973,89464.18599319458,126429.4690475464,77535.66688919067,62643.42418670654,146401.77108764648,32874.822265625,75800.5252609253,34668.96262359619,90975.36604309082,48662.02324295044,73124.78454589844,102395.40769958496,125421.24992370604,20942.221519470215
PGo (38:6),0.026886617113448422,7.962162227966382,0.011428735716776828,0.9148641361464158,0.985428757149929,PG,296218.8596191406,360976.36682128906,206907.0362548828,193122.1936035156,343217.4045410156,318814.84228515625,266709.0018310547,346799.4227294922,245902.05786132812,310109.1014404297,163423.79040527344,297544.92041015625,155474.0298461914,167570.19171142578,199253.87365722656,357946.06494140625,177851.29028320312,237441.9755859375,296386.09967041016,229760.5954589844,50365.02374267578
PIp (34:1),-0.02608459287881778,6.90032816857863,0.010756781666714232,0.917395597403635,0.985428757149929,PI,44189.34338378906,273554.1376953125,126077.82958984376,118320.06762695312,243116.91766357425,68559.40426635742,214338.33563232425,57520.28405761719,52460.58322143555,224468.29486083984,39286.662658691406,213013.89379882812,102923.08642578124,112900.94799804688,130212.22827148438,213566.35412597656,31899.56209564209,39610.34292602539,222913.4140625,68046.92349243164,17867.20133972168
PS (36:0),0.026289230140311395,8.865031674794619,0.01092666288059263,0.9167482232015043,0.985428757149929,PS,594087.57958984375,687576.2023925781,394780.2087402344,352507.1435546875,612319.5441894531,733827.8132324219,473694.8311767578,640511.03271484375,423604.23291015625,624432.2619628906,301070.11877441406,479018.4732666016,267844.71423339844,258447.0219116211,348799.0417480469,761343.2160644531,399709.7312011719,500699.8321533203,527142.2978515625,581737.2639160156,62593.28466796875
SM (d18:0/26:0),-0.02651286560339446,10.294411074204612,0.011113443600606843,0.916042293884723,0.985428757149929,SM,1178039.2646484375,1038609.6708984376,902701.7119140624,845369.2490234375,1579198.779296875,1006227.654296875,1878012.6791992188,1664911.966796875,1160606.0029296875,1684648.0791015625,1025345.8916015624,1773148.0317382812,867041.44482421875,249962.07763671875,803920.171875,1741501.3295898438,902735.02197265625,937584.4228515624,1603938.1166992188,1131200.4780273438,597851.78564453125
TAG(50:2)_FA 16:1,0.026898378790767563,8.77210810215148,0.011438875920248393,0.9148265196346242,0.985428757149929,TAG,409050.8850097656,850508.4228515625,263390.7380371094,264607.6190185547,623032.1003417969,476163.9729003906,565247.1794433594,652769.23291015625,454426.1276855469,626692.6452636719,290130.2995605469,624369.5263671875,278228.5993652344,196768.1533203125,243941.9366455078,568237.02001953125,307806.3801269531,381614.8879394531,870429.4193115234,433694.6247558594,95947.70849609376
20:3 Campesteryl ester,-0.022733100354650558,10.647016086764944,0.008170619315933436,0.9279761284503698,0.9869357088367683,CE,1150791.1851959229,2648200.317138672,1799453.6943359375,1627509.4765625,2575401.7612304688,1197734.9252319336,2416128.0581054688,2507091.5747070312,1070385.4758911133,2289059.6540527344,1483640.6147460938,2000263.3784179688,1346810.8771972656,1022976.5676269532,1613130.35546875,2770194.724609375,1481498.9370117188,1647135.1171875,825778.3897399902,922979.9344787598,103799.04703521729
Lyso_PC(11:0),-0.02277299898407209,6.136964030375825,0.008198530657864467,0.927853549579156,0.9869357088367683,PC,78483.80651855469,37047.30252075195,56748.40362548828,53654.02459716797,102308.26776123048,59395.46350097656,99273.32647705078,91567.6655883789,72692.48529052734,85418.58630371094,55852.84405517578,94820.74572753906,51891.844177246094,14178.281005859377,57823.744384765625,83167.80578613281,51787.04364013672,64591.005310058594,89839.7260131836,61076.584228515625,28150.682037353516
Lyso_PE(18:1),-0.021590511530555242,7.176723315347504,0.007369627482148644,0.9315884138255953,0.9869357088367683,PE,220903.97213745117,133288.67337036133,148269.8319091797,129209.60931396484,228586.4981689453,82256.30572509766,199565.99536132812,223247.99627685547,92619.4860534668,211999.79266357425,63441.86462402344,188494.31274414065,130284.05053710938,105243.84735107422,150276.04858398438,138745.5500793457,66249.34309387207,95684.16781616212,212289.01068115231,192777.69201660156,26164.48164367676
Lyso_PE(20:1),-0.02390165201436207,7.103045795735484,0.009031780641635123,0.924286485918916,0.9869357088367683,PE,222088.5185546875,121751.90802001952,146394.07080078125,141965.66998291016,204931.8342285156,93176.06819152832,170653.5093383789,198651.31494140625,73677.18504333496,198761.31494140625,70037.02418518066,169294.21166992188,130909.33166503906,102552.66650390624,137327.28857421875,129886.36895751952,60681.464447021484,85403.70643615723,199318.4139404297,184576.6323852539,24139.761688232426
Lyso_PE(22:5),0.02505353254271164,6.2918862595899965,0.0099228747394590755,0.9206510746368795,0.9869357088367683,PE,101649.86660766602,85213.9868927002,73255.20440673828,67280.8442993164,118505.72882080078,36401.80281829834,122245.78778076172,129013.68817138672,41526.86322021485,116073.14910888672,34580.28243255615,115541.0284423828,71873.56439208984,59724.90466308594,70193.4052734375,64466.84403991699,30714.26210784912,35010.3225402832,124190.88806152344,81651.40545654297,23393.64163208008
Lyso_PS(19:0),0.019687925198216504,8.017725570350812,0.006128114669763818,0.9376035162310858,0.9869357088367683,PS,258540.75805664065,281896.97998046875,210622.9978027344,182826.59521484375,309416.9831542969,290594.58239746094,234416.197265625,275406.8210449219,204500.47564697263,255756.1953125,178452.73181152344,211703.71618652344,162822.65167236328,127855.54809570312,187016.9725341797,283030.5595703125,162719.9315185547,219346.1365966797,252878.8731689453,186196.95373535156,161312.19189453125
PC (40:1),-0.023539078603732447,10.309611368822754,0.008760233058183076,0.9254299945115996,0.9869357088367683,PC,1192405.7314453125,1045091.8466796876,919106.69384765625,887002.3603515625,1629324.4516601562,1043107.65625,1927407.828125,1738471.416015625,1180415.8803710938,1722003.001953125,1079272.5043945312,1831923.5942382812,884686.00732421875,248743.8376464844,809152.97119140625,1760703.6826171875,916820.8955078124,975968.22802734375,1641755.6323242188,1161485.408203125,556992.826171875
PC (42:6),-0.01977594464460996,9.915688505970545,0.0061831756145238614,0.9373244024077487,0.9869357088367683,PC,839170.60546875,776693.99365234375,707568.3935546875,639007.0231933594,1119863.6215820312,740413.0947265625,1436522.6962890625,1243191.248046875,859158.3095703125,1209834.4873046875,744850.6953125,1261294.853515625,671404.3046875,206367.0146484375,637772.25927734375,1290944.517578125,631943.65673828125,657814.103515625,1173977.8154296875,835836.25732421875,547427.39892578125
