lipid,Class,Sample,Sum_Intensity,Brain_Region
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,DAG,FAD189_M3,635990.7475090027,All
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,DAG,FAD184_F3,539545.1186447144,All
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,DAG,FAD185_M1,585513.481098175,All
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,DAG,DOD94_F3,536625.3771820068,All
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,DAG,FAD185_M4,608536.306476593,All
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,DAG,FAD189_M1,536516.6781959534,All
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,DAG,FAD184_F4,523337.9175415039,All
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,DAG,DOD93_F4,523002.9752044678,All
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,DAG,Blank_Blank,580048.9251098633,All
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,DAG,FAD185_M3,539200.5770606995,All
DG(40:7)|DG(39:0)_C18:1,DAG,DOD94_F4,231505.2367668152,All
DG(40:7)|DG(39:0)_C18:1,DAG,FAD189_M2,244153.13666152954,All
DG(40:7)|DG(39:0)_C18:1,DAG,FAD189_M3,250177.01850891113,All
DG(40:7)|DG(39:0)_C18:1,DAG,FAD184_F3,248287.1171760559,All
DG(40:7)|DG(39:0)_C18:1,DAG,FAD185_M1,261496.2386894226,All
DG(40:7)|DG(39:0)_C18:1,DAG,DOD94_F3,224780.07601165771,All
DG(40:7)|DG(39:0)_C18:1,DAG,FAD185_M4,240618.35694503784,All
DG(40:7)|DG(39:0)_C18:1,DAG,FAD189_M1,258185.89853668213,All
DG(40:7)|DG(39:0)_C18:1,DAG,FAD184_F4,251516.31758499146,All
DG(40:7)|DG(39:0)_C18:1,DAG,DOD93_F4,231533.83645629883,All
DG(40:7)|DG(39:0)_C18:1,DAG,Blank_Blank,332364.10192871094,All
DG(40:7)|DG(39:0)_C18:1,DAG,FAD185_M3,255049.7978668213,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,DOD94_F4,290932.21981811523,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,FAD189_M2,552444.3608398438,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,FAD189_M3,303701.1416320801,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,FAD184_F3,263501.93896484375,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,FAD185_M1,547123.0591430664,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,DOD94_F3,256173.15966796875,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,FAD185_M4,365544.92724609375,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,FAD189_M1,689197.967956543,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,FAD184_F4,278698.3986816406,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,DOD93_F4,272709.64001464844,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,Blank_Blank,146488.81005859375,All
[TG(58:13)|TG(57:6)]_FA18:2,TAG,FAD185_M3,633236.7011413574,All
CerP(d18:1/12:0),Cer,DOD94_F4,9940.020694732666,All
CerP(d18:1/12:0),Cer,FAD189_M2,10803.120788574219,All
CerP(d18:1/12:0),Cer,FAD189_M3,9792.800704956055,All
CerP(d18:1/12:0),Cer,FAD184_F3,10352.98076248169,All
CerP(d18:1/12:0),Cer,FAD185_M1,12279.800804138184,All
CerP(d18:1/12:0),Cer,DOD94_F3,10916.840782165527,All
CerP(d18:1/12:0),Cer,FAD185_M4,11411.800819396973,All
CerP(d18:1/12:0),Cer,FAD189_M1,11387.20085144043,All
CerP(d18:1/12:0),Cer,FAD184_F4,10696.480770111084,All
CerP(d18:1/12:0),Cer,DOD93_F4,9018.020652770996,All
CerP(d18:1/12:0),Cer,Blank_Blank,10560.16081237793,All
CerP(d18:1/12:0),Cer,FAD185_M3,12506.000881195068,All
Cer(d18:1/32:0),Cer,DOD94_F4,6460.440456390381,All
Cer(d18:1/32:0),Cer,FAD189_M2,6745.240489959717,All
Cer(d18:1/32:0),Cer,FAD189_M3,6164.580474853516,All
Cer(d18:1/32:0),Cer,FAD184_F3,6171.2404708862305,All
Cer(d18:1/32:0),Cer,FAD185_M1,6624.800476074219,All
Cer(d18:1/32:0),Cer,DOD94_F3,6839.960475921631,All
Cer(d18:1/32:0),Cer,FAD185_M4,6502.300457000732,All
Cer(d18:1/32:0),Cer,FAD189_M1,6751.500507354736,All
Cer(d18:1/32:0),Cer,FAD184_F4,6712.920501708984,All
Cer(d18:1/32:0),Cer,DOD93_F4,6278.2004470825195,All
Cer(d18:1/32:0),Cer,Blank_Blank,6138.640441894531,All
Cer(d18:1/32:0),Cer,FAD185_M3,6631.380466461182,All
[TG(50:6)]_FA18:3,TAG,DOD94_F4,705083.4050598145,All
[TG(50:6)]_FA18:3,TAG,FAD189_M2,1592097.2608032227,All
[TG(50:6)]_FA18:3,TAG,FAD189_M3,1046858.3759765625,All
[TG(50:6)]_FA18:3,TAG,FAD184_F3,646018.2473144531,All
[TG(50:6)]_FA18:3,TAG,FAD185_M1,1248341.173828125,All
[TG(50:6)]_FA18:3,TAG,DOD94_F3,637960.1015319824,All
[TG(50:6)]_FA18:3,TAG,FAD185_M4,2332959.221435547,All
[TG(50:6)]_FA18:3,TAG,FAD189_M1,4142572.8353271484,All
[TG(50:6)]_FA18:3,TAG,FAD184_F4,746349.8523254395,All
[TG(50:6)]_FA18:3,TAG,DOD93_F4,569068.9600830078,All
[TG(50:6)]_FA18:3,TAG,Blank_Blank,161870.892578125,All
[TG(50:6)]_FA18:3,TAG,FAD185_M3,2726729.7176818848,All
Cer(d18:0/30:0),Cer,DOD94_F4,6513.700485229492,All
Cer(d18:0/30:0),Cer,FAD189_M2,6014.320446014404,All
Cer(d18:0/30:0),Cer,FAD189_M3,6410.980484008789,All
Cer(d18:0/30:0),Cer,FAD184_F3,5938.840450286865,All
Cer(d18:0/30:0),Cer,FAD185_M1,6087.280460357666,All
Cer(d18:0/30:0),Cer,DOD94_F3,5967.820419311523,All
Cer(d18:0/30:0),Cer,FAD185_M4,6254.300434112549,All
Cer(d18:0/30:0),Cer,FAD189_M1,6180.700466156006,All
Cer(d18:0/30:0),Cer,FAD184_F4,6144.280437469482,All
Cer(d18:0/30:0),Cer,DOD93_F4,5961.280437469482,All
Cer(d18:0/30:0),Cer,Blank_Blank,5797.120422363281,All
Cer(d18:0/30:0),Cer,FAD185_M3,6085.3404541015625,All
Cer(d18:1/17:0),Cer,DOD94_F4,11986.260848999023,All
Cer(d18:1/17:0),Cer,FAD189_M2,12165.040882110596,All
Cer(d18:1/17:0),Cer,FAD189_M3,14798.501064300537,All
Cer(d18:1/17:0),Cer,FAD184_F3,13585.080974578857,All
Cer(d18:1/17:0),Cer,FAD185_M1,13945.940975189209,All
Cer(d18:1/17:0),Cer,DOD94_F3,10428.220783233643,All
Cer(d18:1/17:0),Cer,FAD185_M4,11244.240779876709,All
Cer(d18:1/17:0),Cer,FAD189_M1,13408.840953826904,All
Cer(d18:1/17:0),Cer,FAD184_F4,13147.260906219482,All
Cer(d18:1/17:0),Cer,DOD93_F4,12406.440879821777,All
Cer(d18:1/17:0),Cer,Blank_Blank,11929.520812988281,All
Cer(d18:1/17:0),Cer,FAD185_M3,12916.940910339355,All
[TG(51:5)]_FA22:5,TAG,DOD94_F4,721476.8693847656,All
[TG(51:5)]_FA22:5,TAG,FAD189_M2,1669653.2952270508,All
[TG(51:5)]_FA22:5,TAG,FAD189_M3,1061616.4427490234,All
[TG(51:5)]_FA22:5,TAG,FAD184_F3,674267.8482666016,All
[TG(51:5)]_FA22:5,TAG,FAD185_M1,1321144.2616577148,All
[TG(51:5)]_FA22:5,TAG,DOD94_F3,515727.11657714844,All
[TG(51:5)]_FA22:5,TAG,FAD185_M4,637267.1024780273,All
[TG(51:5)]_FA22:5,TAG,FAD189_M1,1595641.392150879,All
[TG(51:5)]_FA22:5,TAG,FAD184_F4,689717.1903076172,All
[TG(51:5)]_FA22:5,TAG,DOD93_F4,750802.6958007811,All
[TG(51:5)]_FA22:5,TAG,Blank_Blank,256390.25805664065,All
[TG(51:5)]_FA22:5,TAG,FAD185_M3,1218217.8040771484,All
DG(42:5)_C18:2,DAG,DOD94_F4,274424.1593055725,All
DG(42:5)_C18:2,DAG,FAD189_M2,285640.00004959106,All
DG(42:5)_C18:2,DAG,FAD189_M3,275233.2592201233,All
DG(42:5)_C18:2,DAG,FAD184_F3,277171.5805168152,All
DG(42:5)_C18:2,DAG,FAD185_M1,276468.6797065735,All
DG(42:5)_C18:2,DAG,DOD94_F3,266261.7190513611,All
DG(42:5)_C18:2,DAG,FAD185_M4,273168.93951034546,All
DG(42:5)_C18:2,DAG,FAD189_M1,281644.07930374146,All
DG(42:5)_C18:2,DAG,FAD184_F4,274196.0390739441,All
DG(42:5)_C18:2,DAG,DOD93_F4,271846.55935287476,All
DG(42:5)_C18:2,DAG,Blank_Blank,313839.2235107422,All
DG(42:5)_C18:2,DAG,FAD185_M3,272933.49981307983,All
DG(28:1)_C18:0,DAG,DOD94_F4,1261514.9476661682,All
DG(28:1)_C18:0,DAG,FAD189_M2,2331846.305229187,All
DG(28:1)_C18:0,DAG,FAD189_M3,1649035.1640548706,All
DG(28:1)_C18:0,DAG,FAD184_F3,635970.2056007385,All
DG(28:1)_C18:0,DAG,FAD185_M1,1034725.5162734985,All
DG(28:1)_C18:0,DAG,DOD94_F3,657542.2069511414,All
DG(28:1)_C18:0,DAG,FAD185_M4,1853943.292564392,All
DG(28:1)_C18:0,DAG,FAD189_M1,670686.1662597656,All
DG(28:1)_C18:0,DAG,FAD184_F4,632828.3629989624,All
DG(28:1)_C18:0,DAG,DOD93_F4,644960.9873695374,All
DG(28:1)_C18:0,DAG,Blank_Blank,789902.296875,All
DG(28:1)_C18:0,DAG,FAD185_M3,666910.9878234863,All
PE(31:0)|PE(O-32:0),PE,DOD94_F4,466164.6944580078,All
PE(31:0)|PE(O-32:0),PE,FAD189_M2,1584038.552734375,All
PE(31:0)|PE(O-32:0),PE,FAD189_M3,762311.7141113281,All
PE(31:0)|PE(O-32:0),PE,FAD184_F3,475263.5135498047,All
PE(31:0)|PE(O-32:0),PE,FAD185_M1,1077293.9594726562,All
PE(31:0)|PE(O-32:0),PE,DOD94_F3,418843.57067871094,All
PE(31:0)|PE(O-32:0),PE,FAD185_M4,453637.27282714844,All
PE(31:0)|PE(O-32:0),PE,FAD189_M1,1042787.3336181641,All
PE(31:0)|PE(O-32:0),PE,FAD184_F4,565648.2806396484,All
PE(31:0)|PE(O-32:0),PE,DOD93_F4,526040.017578125,All
PE(31:0)|PE(O-32:0),PE,Blank_Blank,344158.74609375,All
PE(31:0)|PE(O-32:0),PE,FAD185_M3,773231.43359375,All
SM(d18:2/15:0),SM,DOD94_F4,8095.160598754881,All
SM(d18:2/15:0),SM,FAD189_M2,8633.36060333252,All
SM(d18:2/15:0),SM,FAD189_M3,7975.720600128174,All
SM(d18:2/15:0),SM,FAD184_F3,8401.940616607666,All
SM(d18:2/15:0),SM,FAD185_M1,9307.740684509277,All
SM(d18:2/15:0),SM,DOD94_F3,7932.600574493408,All
SM(d18:2/15:0),SM,FAD185_M4,7588.900501251221,All
SM(d18:2/15:0),SM,FAD189_M1,8663.520595550537,All
SM(d18:2/15:0),SM,FAD184_F4,8883.88060760498,All
SM(d18:2/15:0),SM,DOD93_F4,6931.980514526367,All
SM(d18:2/15:0),SM,Blank_Blank,20392.241500854492,All
SM(d18:2/15:0),SM,FAD185_M3,8771.82063293457,All
DG(40:3)_C18:1,DAG,DOD94_F4,137485.94974136353,All
DG(40:3)_C18:1,DAG,FAD189_M2,138871.34942245483,All
DG(40:3)_C18:1,DAG,FAD189_M3,136383.709815979,All
DG(40:3)_C18:1,DAG,FAD184_F3,144452.51013565063,All
DG(40:3)_C18:1,DAG,FAD185_M1,141961.49002838135,All
DG(40:3)_C18:1,DAG,DOD94_F3,133867.5093421936,All
DG(40:3)_C18:1,DAG,FAD185_M4,132214.14950942993,All
DG(40:3)_C18:1,DAG,FAD189_M1,143460.1298789978,All
DG(40:3)_C18:1,DAG,FAD184_F4,141120.4503288269,All
DG(40:3)_C18:1,DAG,DOD93_F4,137926.09021759033,All
DG(40:3)_C18:1,DAG,Blank_Blank,133838.5694580078,All
DG(40:3)_C18:1,DAG,FAD185_M3,139684.75010299683,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,DOD94_F4,683403.9259643555,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,FAD189_M2,991604.1299438477,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,FAD189_M3,702770.3698730469,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,FAD184_F3,695716.5303344727,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,FAD185_M1,925759.9694213867,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,DOD94_F3,429886.2296142578,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,FAD185_M4,533505.3354492188,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,FAD189_M1,1146319.8390197754,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,FAD184_F4,482603.8351135254,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,DOD93_F4,835719.5610961914,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,Blank_Blank,192164.73291015625,All
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,FAD185_M3,996510.5297241211,All
CAR(5:0),CAR,DOD94_F4,1699738.380241394,All
CAR(5:0),CAR,FAD189_M2,2087637.8068389893,All
CAR(5:0),CAR,FAD189_M3,2417101.91204834,All
CAR(5:0),CAR,FAD184_F3,1719523.7247924805,All
CAR(5:0),CAR,FAD185_M1,2223483.3532714844,All
CAR(5:0),CAR,DOD94_F3,1847951.6334228516,All
CAR(5:0),CAR,FAD185_M4,1816829.6044311523,All
CAR(5:0),CAR,FAD189_M1,1809564.3656311035,All
CAR(5:0),CAR,FAD184_F4,1859263.5099639893,All
CAR(5:0),CAR,DOD93_F4,1669908.037826538,All
CAR(5:0),CAR,Blank_Blank,2448401.5327148438,All
CAR(5:0),CAR,FAD185_M3,2330640.3447265625,All
Cer(d18:0/17:0),Cer,DOD94_F4,7235.700527191162,All
Cer(d18:0/17:0),Cer,FAD189_M2,6514.340473175049,All
Cer(d18:0/17:0),Cer,FAD189_M3,6420.760478973389,All
Cer(d18:0/17:0),Cer,FAD184_F3,6772.500476837158,All
Cer(d18:0/17:0),Cer,FAD185_M1,7089.040515899658,All
Cer(d18:0/17:0),Cer,DOD94_F3,7296.860515594483,All
Cer(d18:0/17:0),Cer,FAD185_M4,7098.300479888916,All
Cer(d18:0/17:0),Cer,FAD189_M1,6834.800479888916,All
Cer(d18:0/17:0),Cer,FAD184_F4,6579.980438232422,All
Cer(d18:0/17:0),Cer,DOD93_F4,6880.980499267578,All
Cer(d18:0/17:0),Cer,Blank_Blank,6823.040481567383,All
Cer(d18:0/17:0),Cer,FAD185_M3,6834.200500488281,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,DOD94_F4,1438530.7544555664,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,FAD189_M2,2268351.0447387695,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,FAD189_M3,1312081.1108398438,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,FAD184_F3,1287406.632446289,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,FAD185_M1,3067692.2495117188,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,DOD94_F3,1180995.4361572266,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,FAD185_M4,1661680.3011169434,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,FAD189_M1,3218689.1568603516,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,FAD184_F4,1694565.1304626465,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,DOD93_F4,1602960.6842956543,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,Blank_Blank,157369.37072753906,All
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,TAG,FAD185_M3,3152812.299468994,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,DOD94_F4,5924.620429992676,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,FAD189_M2,5991.520454406738,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,FAD189_M3,6338.480438232422,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,FAD184_F3,5959.120429992676,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,FAD185_M1,6334.460464477539,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,DOD94_F3,6006.840450286865,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,FAD185_M4,5977.180416107178,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,FAD189_M1,6368.360458374023,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,FAD184_F4,6239.000476837158,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,DOD93_F4,5884.820430755615,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,Blank_Blank,6737.600494384766,All
1-O-cerotoyl-Cer(d18:1/16:0),Cer,FAD185_M3,6856.88049697876,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,DOD94_F4,513416.9765625,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,FAD189_M2,492376.2756958008,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,FAD189_M3,536564.456237793,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,FAD184_F3,551669.2581481934,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,FAD185_M1,451534.88970947266,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,DOD94_F3,431712.7116699219,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,FAD185_M4,459288.012298584,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,FAD189_M1,503278.35400390625,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,FAD184_F4,384224.0075378418,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,DOD93_F4,446244.75202941895,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,Blank_Blank,115843.92803955077,All
[TG(52:10)|TG(51:3)]_FA22:5,TAG,FAD185_M3,476099.2721862793,All
DG(41:5)_C16:1,DAG,DOD94_F4,8361168.528427124,All
DG(41:5)_C16:1,DAG,FAD189_M2,17198605.33978653,All
DG(41:5)_C16:1,DAG,FAD189_M3,5980609.7006492615,All
DG(41:5)_C16:1,DAG,FAD184_F3,5152554.853805542,All
DG(41:5)_C16:1,DAG,FAD185_M1,14882875.345870972,All
DG(41:5)_C16:1,DAG,DOD94_F3,5689545.351016998,All
DG(41:5)_C16:1,DAG,FAD185_M4,6485108.65637207,All
DG(41:5)_C16:1,DAG,FAD189_M1,7815143.025802612,All
DG(41:5)_C16:1,DAG,FAD184_F4,11431264.545707703,All
DG(41:5)_C16:1,DAG,DOD93_F4,11679809.615829468,All
DG(41:5)_C16:1,DAG,Blank_Blank,204437519.08642578,All
DG(41:5)_C16:1,DAG,FAD185_M3,9363558.251960754,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,DOD94_F4,1574571.857788086,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,FAD189_M2,4775170.170654297,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,FAD189_M3,2489796.846801758,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,FAD184_F3,1078524.2133789062,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,FAD185_M1,3148651.9084472656,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,DOD94_F3,1048342.7114257812,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,FAD185_M4,6178910.552368164,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,FAD189_M1,7222314.717529297,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,FAD184_F4,1986725.2602539062,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,DOD93_F4,1286393.2452392578,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,Blank_Blank,362459.7846679688,All
[TG(54:10)|TG(53:3)]_FA18:2,TAG,FAD185_M3,7083124.461547852,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,DOD94_F4,1092808.3395996094,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,FAD189_M2,3184748.778930664,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,FAD189_M3,5415305.391479492,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,FAD184_F3,2288295.333404541,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,FAD185_M1,4651033.493713379,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,DOD94_F3,1272678.1321411133,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,FAD185_M4,4951975.714019775,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,FAD189_M1,3697817.753173828,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,FAD184_F4,896601.3851928711,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,DOD93_F4,1041102.8386230469,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,Blank_Blank,205787.935546875,All
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,FAD185_M3,4188879.0209960938,All
Cer(d18:0/23:0),Cer,DOD94_F4,6635.820487976074,All
Cer(d18:0/23:0),Cer,FAD189_M2,7407.160511016846,All
Cer(d18:0/23:0),Cer,FAD189_M3,7391.640548706055,All
Cer(d18:0/23:0),Cer,FAD184_F3,6886.900497436523,All
Cer(d18:0/23:0),Cer,FAD185_M1,7798.080532073975,All
Cer(d18:0/23:0),Cer,DOD94_F3,6618.020462036133,All
Cer(d18:0/23:0),Cer,FAD185_M4,7214.960517883301,All
Cer(d18:0/23:0),Cer,FAD189_M1,7326.200553894043,All
Cer(d18:0/23:0),Cer,FAD184_F4,7102.720500946045,All
Cer(d18:0/23:0),Cer,DOD93_F4,6989.2604904174805,All
Cer(d18:0/23:0),Cer,Blank_Blank,6913.920501708984,All
Cer(d18:0/23:0),Cer,FAD185_M3,6920.400493621826,All
DG(40:1)_C18:1,DAG,DOD94_F4,300278.3017501831,All
DG(40:1)_C18:1,DAG,FAD189_M2,308859.8021736145,All
DG(40:1)_C18:1,DAG,FAD189_M3,312791.8818473816,All
DG(40:1)_C18:1,DAG,FAD184_F3,306720.96212768555,All
DG(40:1)_C18:1,DAG,FAD185_M1,322322.36236190796,All
DG(40:1)_C18:1,DAG,DOD94_F3,303595.9624595642,All
DG(40:1)_C18:1,DAG,FAD185_M4,303520.5219306946,All
DG(40:1)_C18:1,DAG,FAD189_M1,322204.2837295532,All
DG(40:1)_C18:1,DAG,FAD184_F4,311431.04121780396,All
DG(40:1)_C18:1,DAG,DOD93_F4,302397.601978302,All
DG(40:1)_C18:1,DAG,Blank_Blank,339289.384765625,All
DG(40:1)_C18:1,DAG,FAD185_M3,318037.6028289795,All
DG(34:6)_C18:0,DAG,DOD94_F4,169967.1319923401,All
DG(34:6)_C18:0,DAG,FAD189_M2,259079.09830856323,All
DG(34:6)_C18:0,DAG,FAD189_M3,213695.17527008057,All
DG(34:6)_C18:0,DAG,FAD184_F3,164642.4111251831,All
DG(34:6)_C18:0,DAG,FAD185_M1,189391.39347076416,All
DG(34:6)_C18:0,DAG,DOD94_F3,179225.39265823364,All
DG(34:6)_C18:0,DAG,FAD185_M4,193781.95429992676,All
DG(34:6)_C18:0,DAG,FAD189_M1,171628.77150726318,All
DG(34:6)_C18:0,DAG,FAD184_F4,168644.45196533203,All
DG(34:6)_C18:0,DAG,DOD93_F4,165751.47219467163,All
DG(34:6)_C18:0,DAG,Blank_Blank,208575.69482421875,All
DG(34:6)_C18:0,DAG,FAD185_M3,171565.39171218872,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,DOD94_F4,114173.32799911499,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,FAD189_M2,120058.10891723633,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,FAD189_M3,120835.80863189697,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,FAD184_F3,117749.08840179443,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,FAD185_M1,120884.90801620483,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,DOD94_F3,113038.22789764404,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,FAD185_M4,113974.18789291382,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,FAD189_M1,119928.72844314575,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,FAD184_F4,116987.18807220459,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,DOD93_F4,113171.7883644104,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,Blank_Blank,117599.92846679688,All
DG(40:6)|DG(dO-40:0)_C18:1,DAG,FAD185_M3,123424.5486793518,All
PE(33:0)|PE(O-34:0),PE,DOD94_F4,548213.3387451172,All
PE(33:0)|PE(O-34:0),PE,FAD189_M2,1325838.3685302734,All
PE(33:0)|PE(O-34:0),PE,FAD189_M3,694052.9907226562,All
PE(33:0)|PE(O-34:0),PE,FAD184_F3,478985.951171875,All
PE(33:0)|PE(O-34:0),PE,FAD185_M1,1086196.119140625,All
PE(33:0)|PE(O-34:0),PE,DOD94_F3,493404.5350341797,All
PE(33:0)|PE(O-34:0),PE,FAD185_M4,492296.0148925781,All
PE(33:0)|PE(O-34:0),PE,FAD189_M1,1069448.9556884766,All
PE(33:0)|PE(O-34:0),PE,FAD184_F4,600125.0631103516,All
PE(33:0)|PE(O-34:0),PE,DOD93_F4,628613.96484375,All
PE(33:0)|PE(O-34:0),PE,Blank_Blank,956164.3891601561,All
PE(33:0)|PE(O-34:0),PE,FAD185_M3,911845.0208740234,All
[TG(54:9)|TG(53:2)]_FA18:1,TAG,DOD94_F4,1384155.3403320312,All
[TG(54:9)|TG(53:2)]_FA18:1,TAG,FAD189_M2,4110758.3920898438,All
[TG(54:9)|TG(53:2)]_FA18:1,TAG,FAD189_M3,2158738.7841796875,All
[TG(54:9)|TG(53:2)]_FA18:1,TAG,FAD184_F3,970790.1104736328,All
[TG(54:9)|TG(53:2)]_FA18:1,TAG,FAD185_M1,2707811.3970947266,All
[TG(54:9)|TG(53:2)]_FA18:1,TAG,DOD94_F3,901726.5858154297,All
[TG(54:9)|TG(53:2)]_FA18:1,TAG,FAD185_M4,5645235.356689453,All
[TG(54:9)|TG(53:2)]_FA18:1,TAG,FAD189_M1,6493548.367553711,All
[TG(54:9)|TG(53:2)]_FA18:1,TAG,FAD184_F4,1628899.3392333984,All
[TG(54:9)|TG(53:2)]_FA18:1,TAG,DOD93_F4,1161651.6607666016,All
