lipid,Class,Sample,Sum_Intensity
Cer(d18:2/20:0),Cer,FAD185_M1,8286.080596923828
Cer(d18:2/20:0),Cer,DOD94_F3,7798.940586090089
Cer(d18:2/20:0),Cer,FAD185_M4,7001.940483093262
Cer(d18:2/20:0),Cer,FAD189_M1,7747.700576782227
Cer(d18:2/20:0),Cer,FAD184_F4,7840.900596618652
Cer(d18:2/20:0),Cer,DOD93_F4,8564.880615234375
Cer(d18:2/20:0),Cer,Blank_Blank,0.0
Cer(d18:2/20:0),Cer,FAD185_M3,6921.140487670898
DG(33:3)_C18:0,DAG,DOD94_F4,122984.1082611084
DG(33:3)_C18:0,DAG,FAD189_M2,171768.11198425293
DG(33:3)_C18:0,DAG,FAD189_M3,134606.6300048828
DG(33:3)_C18:0,DAG,FAD184_F3,122564.88903427124
DG(33:3)_C18:0,DAG,FAD185_M1,132850.08936691284
DG(33:3)_C18:0,DAG,DOD94_F3,124586.50905609131
DG(33:3)_C18:0,DAG,FAD185_M4,138865.19007110596
DG(33:3)_C18:0,DAG,FAD189_M1,126360.94858169556
DG(33:3)_C18:0,DAG,FAD184_F4,120872.68827819824
DG(33:3)_C18:0,DAG,DOD93_F4,122350.86870956421
DG(33:3)_C18:0,DAG,Blank_Blank,0.0
DG(33:3)_C18:0,DAG,FAD185_M3,124151.64891433716
[TG(50:7)|TG(49:0)]_FA16:0,TAG,DOD94_F4,2133279.1857910156
[TG(50:7)|TG(49:0)]_FA16:0,TAG,FAD189_M2,6129088.902832031
[TG(50:7)|TG(49:0)]_FA16:0,TAG,FAD189_M3,3767316.9904785156
[TG(50:7)|TG(49:0)]_FA16:0,TAG,FAD184_F3,1654111.9760742188
[TG(50:7)|TG(49:0)]_FA16:0,TAG,FAD185_M1,4908475.1884765625
[TG(50:7)|TG(49:0)]_FA16:0,TAG,DOD94_F3,1691222.7211914062
[TG(50:7)|TG(49:0)]_FA16:0,TAG,FAD185_M4,1985429.263671875
[TG(50:7)|TG(49:0)]_FA16:0,TAG,FAD189_M1,4945072.1025390625
[TG(50:7)|TG(49:0)]_FA16:0,TAG,FAD184_F4,3280850.5776367188
[TG(50:7)|TG(49:0)]_FA16:0,TAG,DOD93_F4,2357577.742919922
[TG(50:7)|TG(49:0)]_FA16:0,TAG,Blank_Blank,0.0
[TG(50:7)|TG(49:0)]_FA16:0,TAG,FAD185_M3,4102787.443359375
[TG(56:13)|TG(55:6)]_FA18:1,TAG,DOD94_F4,296263.5616760254
[TG(56:13)|TG(55:6)]_FA18:1,TAG,FAD189_M2,547229.7576904297
[TG(56:13)|TG(55:6)]_FA18:1,TAG,FAD189_M3,314377.14138793945
[TG(56:13)|TG(55:6)]_FA18:1,TAG,FAD184_F3,275825.89865112305
[TG(56:13)|TG(55:6)]_FA18:1,TAG,FAD185_M1,520618.9762573242
[TG(56:13)|TG(55:6)]_FA18:1,TAG,DOD94_F3,286714.3210449219
[TG(56:13)|TG(55:6)]_FA18:1,TAG,FAD185_M4,483299.69396972656
[TG(56:13)|TG(55:6)]_FA18:1,TAG,FAD189_M1,853608.0598754883
[TG(56:13)|TG(55:6)]_FA18:1,TAG,FAD184_F4,299818.16134643555
[TG(56:13)|TG(55:6)]_FA18:1,TAG,DOD93_F4,309971.9620361328
[TG(56:13)|TG(55:6)]_FA18:1,TAG,Blank_Blank,0.0
[TG(56:13)|TG(55:6)]_FA18:1,TAG,FAD185_M3,803126.924621582
[TG(51:9)|TG(50:2)]_FA18:1,TAG,DOD94_F4,8202935.148925781
[TG(51:9)|TG(50:2)]_FA18:1,TAG,FAD189_M2,14661078.65991211
[TG(51:9)|TG(50:2)]_FA18:1,TAG,FAD189_M3,8405230.316894531
[TG(51:9)|TG(50:2)]_FA18:1,TAG,FAD184_F3,3853286.9697265625
[TG(51:9)|TG(50:2)]_FA18:1,TAG,FAD185_M1,9718474.344726562
[TG(51:9)|TG(50:2)]_FA18:1,TAG,DOD94_F3,4774385.896728516
[TG(51:9)|TG(50:2)]_FA18:1,TAG,FAD185_M4,36153330.44873047
[TG(51:9)|TG(50:2)]_FA18:1,TAG,FAD189_M1,41327443.65625
[TG(51:9)|TG(50:2)]_FA18:1,TAG,FAD184_F4,5139212.578369141
[TG(51:9)|TG(50:2)]_FA18:1,TAG,DOD93_F4,3809556.0844726562
[TG(51:9)|TG(50:2)]_FA18:1,TAG,Blank_Blank,0.0
[TG(51:9)|TG(50:2)]_FA18:1,TAG,FAD185_M3,34541254.64965821
1-O-carboceroyl-Cer(d18:1/18:0),Cer,DOD94_F4,6544.480495452881
1-O-carboceroyl-Cer(d18:1/18:0),Cer,FAD189_M2,6633.800483703613
1-O-carboceroyl-Cer(d18:1/18:0),Cer,FAD189_M3,6374.1204833984375
1-O-carboceroyl-Cer(d18:1/18:0),Cer,FAD184_F3,6194.900459289551
1-O-carboceroyl-Cer(d18:1/18:0),Cer,FAD185_M1,6442.140464782715
1-O-carboceroyl-Cer(d18:1/18:0),Cer,DOD94_F3,6209.6404457092285
1-O-carboceroyl-Cer(d18:1/18:0),Cer,FAD185_M4,6078.920436859131
1-O-carboceroyl-Cer(d18:1/18:0),Cer,FAD189_M1,6698.600513458252
1-O-carboceroyl-Cer(d18:1/18:0),Cer,FAD184_F4,6634.820472717285
1-O-carboceroyl-Cer(d18:1/18:0),Cer,DOD93_F4,6266.320465087891
1-O-carboceroyl-Cer(d18:1/18:0),Cer,Blank_Blank,0.0
1-O-carboceroyl-Cer(d18:1/18:0),Cer,FAD185_M3,6453.680465698242
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,DOD94_F4,206988.39514160156
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,FAD189_M2,253054.51807403564
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,FAD189_M3,249853.79748535156
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,FAD184_F3,252678.77795410156
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,FAD185_M1,273035.87911224365
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,DOD94_F3,151075.41041183472
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,FAD185_M4,213507.01485061646
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,FAD189_M1,260321.51783370972
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,FAD184_F4,247621.67750167847
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,DOD93_F4,154867.19101333618
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,Blank_Blank,0.0
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,FAD185_M3,259291.2988128662
PI(40:2),PI,DOD94_F4,265972.6583557129
PI(40:2),PI,FAD189_M2,759003.1119995117
PI(40:2),PI,FAD189_M3,599835.8235473633
PI(40:2),PI,FAD184_F3,350002.5849609375
PI(40:2),PI,FAD185_M1,1051579.7511901855
PI(40:2),PI,DOD94_F3,285142.26037597656
PI(40:2),PI,FAD185_M4,645039.2000732422
PI(40:2),PI,FAD189_M1,907537.444519043
PI(40:2),PI,FAD184_F4,267678.53799438477
PI(40:2),PI,DOD93_F4,242285.53631591797
PI(40:2),PI,Blank_Blank,0.0
PI(40:2),PI,FAD185_M3,968026.9820861816
CE(14:1),CE,DOD94_F4,24238.281658172607
CE(14:1),CE,FAD189_M2,26198.161895751953
CE(14:1),CE,FAD189_M3,25902.26187133789
CE(14:1),CE,FAD184_F3,25298.1217918396
CE(14:1),CE,FAD185_M1,26987.58194732666
CE(14:1),CE,DOD94_F3,24021.241760253906
CE(14:1),CE,FAD185_M4,25578.80185699463
CE(14:1),CE,FAD189_M1,26792.60190963745
CE(14:1),CE,FAD184_F4,25688.821838378906
CE(14:1),CE,DOD93_F4,25146.921787261963
CE(14:1),CE,Blank_Blank,0.0
CE(14:1),CE,FAD185_M3,27653.981994628906
Cer(d18:2/14:0),Cer,DOD94_F4,6815.620498657227
Cer(d18:2/14:0),Cer,FAD189_M2,7206.280513763428
Cer(d18:2/14:0),Cer,FAD189_M3,6448.320468902588
Cer(d18:2/14:0),Cer,FAD184_F3,7011.740505218506
Cer(d18:2/14:0),Cer,FAD185_M1,7677.3205490112305
Cer(d18:2/14:0),Cer,DOD94_F3,6960.300498962402
Cer(d18:2/14:0),Cer,FAD185_M4,6990.9605178833
Cer(d18:2/14:0),Cer,FAD189_M1,7319.180522918702
Cer(d18:2/14:0),Cer,FAD184_F4,7084.940509796143
Cer(d18:2/14:0),Cer,DOD93_F4,6663.480472564697
Cer(d18:2/14:0),Cer,Blank_Blank,0.0
Cer(d18:2/14:0),Cer,FAD185_M3,7418.540531158447
LPS(17:2),PS,DOD94_F4,303308.6616821289
LPS(17:2),PS,FAD189_M2,423427.60955810547
LPS(17:2),PS,FAD189_M3,380775.60583496094
LPS(17:2),PS,FAD184_F3,291997.0404510498
LPS(17:2),PS,FAD185_M1,503010.0349121094
LPS(17:2),PS,DOD94_F3,319040.8817138672
LPS(17:2),PS,FAD185_M4,465528.8126220703
LPS(17:2),PS,FAD189_M1,333546.8048095703
LPS(17:2),PS,FAD184_F4,314831.98137283325
LPS(17:2),PS,DOD93_F4,309351.181640625
LPS(17:2),PS,Blank_Blank,0.0
LPS(17:2),PS,FAD185_M3,340102.78340911865
[TG(54:10)|TG(53:3)]_FA18:3,TAG,DOD94_F4,4224931.119873047
[TG(54:10)|TG(53:3)]_FA18:3,TAG,FAD189_M2,17301936.3515625
[TG(54:10)|TG(53:3)]_FA18:3,TAG,FAD189_M3,10446285.955810547
[TG(54:10)|TG(53:3)]_FA18:3,TAG,FAD184_F3,3093933.9775390625
[TG(54:10)|TG(53:3)]_FA18:3,TAG,FAD185_M1,9714071.297607422
[TG(54:10)|TG(53:3)]_FA18:3,TAG,DOD94_F3,2749421.565673828
[TG(54:10)|TG(53:3)]_FA18:3,TAG,FAD185_M4,4501868.6201171875
[TG(54:10)|TG(53:3)]_FA18:3,TAG,FAD189_M1,10260840.806152344
[TG(54:10)|TG(53:3)]_FA18:3,TAG,FAD184_F4,6072597.796386719
[TG(54:10)|TG(53:3)]_FA18:3,TAG,DOD93_F4,5794025.019042969
[TG(54:10)|TG(53:3)]_FA18:3,TAG,Blank_Blank,0.0
[TG(54:10)|TG(53:3)]_FA18:3,TAG,FAD185_M3,5653972.8271484375
Cer(d18:0/27:0),Cer,DOD94_F4,6605.360496520996
Cer(d18:0/27:0),Cer,FAD189_M2,6537.160488128662
Cer(d18:0/27:0),Cer,FAD189_M3,6701.760494232178
Cer(d18:0/27:0),Cer,FAD184_F3,6546.900470733643
Cer(d18:0/27:0),Cer,FAD185_M1,7338.260509490967
Cer(d18:0/27:0),Cer,DOD94_F3,6874.480503082275
Cer(d18:0/27:0),Cer,FAD185_M4,6828.560497283936
Cer(d18:0/27:0),Cer,FAD189_M1,6927.660499572754
Cer(d18:0/27:0),Cer,FAD184_F4,6708.5205078125
Cer(d18:0/27:0),Cer,DOD93_F4,7216.600486755371
Cer(d18:0/27:0),Cer,Blank_Blank,0.0
Cer(d18:0/27:0),Cer,FAD185_M3,6855.8405113220215
[TG(47:5)]_FA22:5,TAG,DOD94_F4,1050728.9319763184
[TG(47:5)]_FA22:5,TAG,FAD189_M2,990729.5068969727
[TG(47:5)]_FA22:5,TAG,FAD189_M3,1184937.127319336
[TG(47:5)]_FA22:5,TAG,FAD184_F3,1160532.6600341797
[TG(47:5)]_FA22:5,TAG,FAD185_M1,982185.9866333008
[TG(47:5)]_FA22:5,TAG,DOD94_F3,856069.3367614746
[TG(47:5)]_FA22:5,TAG,FAD185_M4,787961.298614502
[TG(47:5)]_FA22:5,TAG,FAD189_M1,1300962.20993042
[TG(47:5)]_FA22:5,TAG,FAD184_F4,856462.2162475586
[TG(47:5)]_FA22:5,TAG,DOD93_F4,952479.6434326172
[TG(47:5)]_FA22:5,TAG,Blank_Blank,0.0
[TG(47:5)]_FA22:5,TAG,FAD185_M3,799451.4150390625
Cer(d18:1/33:0),Cer,DOD94_F4,8078.040596008301
Cer(d18:1/33:0),Cer,FAD189_M2,8842.7406539917
Cer(d18:1/33:0),Cer,FAD189_M3,7551.120555877686
Cer(d18:1/33:0),Cer,FAD184_F3,7838.000579833984
Cer(d18:1/33:0),Cer,FAD185_M1,8364.700607299805
Cer(d18:1/33:0),Cer,DOD94_F3,7539.4205322265625
Cer(d18:1/33:0),Cer,FAD185_M4,7104.6204833984375
Cer(d18:1/33:0),Cer,FAD189_M1,8049.520568847656
Cer(d18:1/33:0),Cer,FAD184_F4,8237.140594482422
Cer(d18:1/33:0),Cer,DOD93_F4,7168.800533294678
Cer(d18:1/33:0),Cer,Blank_Blank,0.0
Cer(d18:1/33:0),Cer,FAD185_M3,6772.880481719971
DG(29:0)_C18:0,DAG,DOD94_F4,198557.85372543335
DG(29:0)_C18:0,DAG,FAD189_M2,336589.6227340698
DG(29:0)_C18:0,DAG,FAD189_M3,238133.93712615967
DG(29:0)_C18:0,DAG,FAD184_F3,157603.15105819702
DG(29:0)_C18:0,DAG,FAD185_M1,201520.73417663574
DG(29:0)_C18:0,DAG,DOD94_F3,167281.37186813354
DG(29:0)_C18:0,DAG,FAD185_M4,265220.0990409851
DG(29:0)_C18:0,DAG,FAD189_M1,165867.7717437744
DG(29:0)_C18:0,DAG,FAD184_F4,157116.7112159729
DG(29:0)_C18:0,DAG,DOD93_F4,167551.4119720459
DG(29:0)_C18:0,DAG,Blank_Blank,0.0
DG(29:0)_C18:0,DAG,FAD185_M3,161320.9713973999
[TG(64:8)|TG(63:1)]_FA18:2,TAG,DOD94_F4,224077.29501342773
[TG(64:8)|TG(63:1)]_FA18:2,TAG,FAD189_M2,252631.5372467041
[TG(64:8)|TG(63:1)]_FA18:2,TAG,FAD189_M3,213617.77517700195
[TG(64:8)|TG(63:1)]_FA18:2,TAG,FAD184_F3,203580.81266784668
[TG(64:8)|TG(63:1)]_FA18:2,TAG,FAD185_M1,220614.51460266113
[TG(64:8)|TG(63:1)]_FA18:2,TAG,DOD94_F3,265681.1015777588
[TG(64:8)|TG(63:1)]_FA18:2,TAG,FAD185_M4,233576.59674072266
[TG(64:8)|TG(63:1)]_FA18:2,TAG,FAD189_M1,213034.3552093506
[TG(64:8)|TG(63:1)]_FA18:2,TAG,FAD184_F4,239065.5359954834
[TG(64:8)|TG(63:1)]_FA18:2,TAG,DOD93_F4,288870.97860717773
[TG(64:8)|TG(63:1)]_FA18:2,TAG,Blank_Blank,0.0
[TG(64:8)|TG(63:1)]_FA18:2,TAG,FAD185_M3,219150.29542541504
[TG(55:11)|TG(54:4)]_FA14:0,TAG,DOD94_F4,237403.4959716797
[TG(55:11)|TG(54:4)]_FA14:0,TAG,FAD189_M2,403805.06896972656
[TG(55:11)|TG(54:4)]_FA14:0,TAG,FAD189_M3,244909.81646728516
[TG(55:11)|TG(54:4)]_FA14:0,TAG,FAD184_F3,210919.59588623047
[TG(55:11)|TG(54:4)]_FA14:0,TAG,FAD185_M1,360313.44665527344
[TG(55:11)|TG(54:4)]_FA14:0,TAG,DOD94_F3,188327.7940673828
[TG(55:11)|TG(54:4)]_FA14:0,TAG,FAD185_M4,321711.90493774414
[TG(55:11)|TG(54:4)]_FA14:0,TAG,FAD189_M1,608179.7633666992
[TG(55:11)|TG(54:4)]_FA14:0,TAG,FAD184_F4,206560.89416503906
[TG(55:11)|TG(54:4)]_FA14:0,TAG,DOD93_F4,212870.97576904297
[TG(55:11)|TG(54:4)]_FA14:0,TAG,Blank_Blank,0.0
[TG(55:11)|TG(54:4)]_FA14:0,TAG,FAD185_M3,510975.8136291504
[TG(56:10)|TG(55:3)]_FA22:6,TAG,DOD94_F4,445999.0704193115
[TG(56:10)|TG(55:3)]_FA22:6,TAG,FAD189_M2,871776.4030456543
[TG(56:10)|TG(55:3)]_FA22:6,TAG,FAD189_M3,510734.21463012695
[TG(56:10)|TG(55:3)]_FA22:6,TAG,FAD184_F3,463927.5535583496
[TG(56:10)|TG(55:3)]_FA22:6,TAG,FAD185_M1,626162.4035339355
[TG(56:10)|TG(55:3)]_FA22:6,TAG,DOD94_F3,346369.1250152588
[TG(56:10)|TG(55:3)]_FA22:6,TAG,FAD185_M4,830648.3785247803
[TG(56:10)|TG(55:3)]_FA22:6,TAG,FAD189_M1,1441864.3766174316
[TG(56:10)|TG(55:3)]_FA22:6,TAG,FAD184_F4,359647.4450683594
[TG(56:10)|TG(55:3)]_FA22:6,TAG,DOD93_F4,415276.1485900879
[TG(56:10)|TG(55:3)]_FA22:6,TAG,Blank_Blank,0.0
[TG(56:10)|TG(55:3)]_FA22:6,TAG,FAD185_M3,1213287.0656433105
Cer(d18:2/32:0),Cer,DOD94_F4,6535.800479888916
Cer(d18:2/32:0),Cer,FAD189_M2,6235.440452575684
Cer(d18:2/32:0),Cer,FAD189_M3,6159.180465698242
Cer(d18:2/32:0),Cer,FAD184_F3,5986.36043548584
Cer(d18:2/32:0),Cer,FAD185_M1,6019.440448760986
Cer(d18:2/32:0),Cer,DOD94_F3,5892.260402679443
Cer(d18:2/32:0),Cer,FAD185_M4,6133.100425720215
Cer(d18:2/32:0),Cer,FAD189_M1,6066.680435180664
Cer(d18:2/32:0),Cer,FAD184_F4,5780.780414581299
Cer(d18:2/32:0),Cer,DOD93_F4,5996.120418548584
Cer(d18:2/32:0),Cer,Blank_Blank,0.0
Cer(d18:2/32:0),Cer,FAD185_M3,6011.500438690186
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,DOD94_F4,1068936.6118164062
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,FAD189_M2,1961269.5054016113
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,FAD189_M3,1117974.5904541016
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,FAD184_F3,1050920.3516845703
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,FAD185_M1,2631458.549133301
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,DOD94_F3,958753.1836547852
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,FAD185_M4,1184438.4836425781
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,FAD189_M1,1944341.7237548828
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,FAD184_F4,1195206.5044250488
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,DOD93_F4,1011178.9942626953
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,Blank_Blank,0.0
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,FAD185_M3,2340805.942932129
Cer(d18:2/18:1),Cer,DOD94_F4,7906.140552520752
Cer(d18:2/18:1),Cer,FAD189_M2,8211.820594787598
Cer(d18:2/18:1),Cer,FAD189_M3,7745.700553894043
Cer(d18:2/18:1),Cer,FAD184_F3,8222.440593719482
Cer(d18:2/18:1),Cer,FAD185_M1,8257.260620117188
Cer(d18:2/18:1),Cer,DOD94_F3,7543.620498657227
Cer(d18:2/18:1),Cer,FAD185_M4,7933.980537414552
Cer(d18:2/18:1),Cer,FAD189_M1,7991.680595397947
Cer(d18:2/18:1),Cer,FAD184_F4,8115.52059173584
Cer(d18:2/18:1),Cer,DOD93_F4,8424.400608062744
Cer(d18:2/18:1),Cer,Blank_Blank,0.0
Cer(d18:2/18:1),Cer,FAD185_M3,8064.820617675781
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,DOD94_F4,977676.5493164062
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,FAD189_M2,2649421.2147216797
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,FAD189_M3,1553686.4869384766
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,FAD184_F3,747145.9764404297
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,FAD185_M1,2018154.1235351562
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,DOD94_F3,731180.4291992188
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,FAD185_M4,1677717.9370117188
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,FAD189_M1,2691739.198120117
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,FAD184_F4,1310256.3159179688
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,DOD93_F4,935608.0457763672
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,Blank_Blank,0.0
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),PI,FAD185_M3,2503659.098510742
PE(32:5),PE,DOD94_F4,361121.86700439453
PE(32:5),PE,FAD189_M2,466238.6350708008
PE(32:5),PE,FAD189_M3,396267.4671020508
PE(32:5),PE,FAD184_F3,376237.30645751953
PE(32:5),PE,FAD185_M1,432296.63049316406
PE(32:5),PE,DOD94_F3,355327.9853515625
PE(32:5),PE,FAD185_M4,383423.4075317383
PE(32:5),PE,FAD189_M1,392858.6467285156
PE(32:5),PE,FAD184_F4,397085.56738281244
PE(32:5),PE,DOD93_F4,345350.6848754883
PE(32:5),PE,Blank_Blank,0.0
PE(32:5),PE,FAD185_M3,397561.9873046875
[TG(53:10)|TG(52:3)]_FA16:1,TAG,DOD94_F4,14333880.116699219
[TG(53:10)|TG(52:3)]_FA16:1,TAG,FAD189_M2,34709654.693359375
[TG(53:10)|TG(52:3)]_FA16:1,TAG,FAD189_M3,12693111.517578125
[TG(53:10)|TG(52:3)]_FA16:1,TAG,FAD184_F3,5831897.531738281
[TG(53:10)|TG(52:3)]_FA16:1,TAG,FAD185_M1,20374131.12841797
[TG(53:10)|TG(52:3)]_FA16:1,TAG,DOD94_F3,6039025.670166016
[TG(53:10)|TG(52:3)]_FA16:1,TAG,FAD185_M4,102633641.5961914
[TG(53:10)|TG(52:3)]_FA16:1,TAG,FAD189_M1,85995423.08935547
[TG(53:10)|TG(52:3)]_FA16:1,TAG,FAD184_F4,5971494.702636719
[TG(53:10)|TG(52:3)]_FA16:1,TAG,DOD93_F4,6181241.544921875
[TG(53:10)|TG(52:3)]_FA16:1,TAG,Blank_Blank,0.0
[TG(53:10)|TG(52:3)]_FA16:1,TAG,FAD185_M3,87964741.18603516
CAR(26:0),CAR,DOD94_F4,695489.4295806885
CAR(26:0),CAR,FAD189_M2,758927.3143310547
CAR(26:0),CAR,FAD189_M3,743694.7320556641
CAR(26:0),CAR,FAD184_F3,701299.3283691406
CAR(26:0),CAR,FAD185_M1,769815.9348144531
CAR(26:0),CAR,DOD94_F3,757412.4331588745
CAR(26:0),CAR,FAD185_M4,696719.1697998047
CAR(26:0),CAR,FAD189_M1,762684.9538574219
CAR(26:0),CAR,FAD184_F4,700385.3100280762
CAR(26:0),CAR,DOD93_F4,705532.8104858398
CAR(26:0),CAR,Blank_Blank,0.0
CAR(26:0),CAR,FAD185_M3,790543.116394043
[TG(50:8)|TG(49:1)]_FA16:1,TAG,DOD94_F4,2262122.1560058594
[TG(50:8)|TG(49:1)]_FA16:1,TAG,FAD189_M2,6435004.826660156
[TG(50:8)|TG(49:1)]_FA16:1,TAG,FAD189_M3,4013400.85546875
[TG(50:8)|TG(49:1)]_FA16:1,TAG,FAD184_F3,1766407.0858154297
[TG(50:8)|TG(49:1)]_FA16:1,TAG,FAD185_M1,5207884.9638671875
[TG(50:8)|TG(49:1)]_FA16:1,TAG,DOD94_F3,1646273.0336914062
[TG(50:8)|TG(49:1)]_FA16:1,TAG,FAD185_M4,2089554.1232910156
[TG(50:8)|TG(49:1)]_FA16:1,TAG,FAD189_M1,4963388.169189453
[TG(50:8)|TG(49:1)]_FA16:1,TAG,FAD184_F4,3450974.6958007812
[TG(50:8)|TG(49:1)]_FA16:1,TAG,DOD93_F4,2380645.8178710938
[TG(50:8)|TG(49:1)]_FA16:1,TAG,Blank_Blank,0.0
[TG(50:8)|TG(49:1)]_FA16:1,TAG,FAD185_M3,4414950.862792969
[TG(61:10)|TG(60:3)]_FA18:0,TAG,DOD94_F4,423189.1318359375
[TG(61:10)|TG(60:3)]_FA18:0,TAG,FAD189_M2,730312.6887207031
[TG(61:10)|TG(60:3)]_FA18:0,TAG,FAD189_M3,460016.75036621094
[TG(61:10)|TG(60:3)]_FA18:0,TAG,FAD184_F3,484510.5338134766
[TG(61:10)|TG(60:3)]_FA18:0,TAG,FAD185_M1,901665.9228515625
[TG(61:10)|TG(60:3)]_FA18:0,TAG,DOD94_F3,447765.4713745117
[TG(61:10)|TG(60:3)]_FA18:0,TAG,FAD185_M4,588728.8630065918
[TG(61:10)|TG(60:3)]_FA18:0,TAG,FAD189_M1,1140102.024810791
[TG(61:10)|TG(60:3)]_FA18:0,TAG,FAD184_F4,457779.1325073242
[TG(61:10)|TG(60:3)]_FA18:0,TAG,DOD93_F4,420596.06634521484
[TG(61:10)|TG(60:3)]_FA18:0,TAG,Blank_Blank,0.0
[TG(61:10)|TG(60:3)]_FA18:0,TAG,FAD185_M3,1292974.5868530273
DG(38:7)|DG(37:0)_C16:1,DAG,DOD94_F4,414601.0499305725
DG(38:7)|DG(37:0)_C16:1,DAG,FAD189_M2,892749.6053161621
DG(38:7)|DG(37:0)_C16:1,DAG,FAD189_M3,455135.79360961914
DG(38:7)|DG(37:0)_C16:1,DAG,FAD184_F3,272957.61923217773
DG(38:7)|DG(37:0)_C16:1,DAG,FAD185_M1,1136408.0382919312
DG(38:7)|DG(37:0)_C16:1,DAG,DOD94_F3,474477.05379104614
DG(38:7)|DG(37:0)_C16:1,DAG,FAD185_M4,695165.285774231
DG(38:7)|DG(37:0)_C16:1,DAG,FAD189_M1,499781.1738052368
DG(38:7)|DG(37:0)_C16:1,DAG,FAD184_F4,319626.8822822571
DG(38:7)|DG(37:0)_C16:1,DAG,DOD93_F4,531290.2576751709
DG(38:7)|DG(37:0)_C16:1,DAG,Blank_Blank,0.0
DG(38:7)|DG(37:0)_C16:1,DAG,FAD185_M3,844345.6580734253
DG(42:6)_C18:1,DAG,DOD94_F4,385375.5280418396
DG(42:6)_C18:1,DAG,FAD189_M2,365115.82682800293
DG(42:6)_C18:1,DAG,FAD189_M3,359991.564201355
DG(42:6)_C18:1,DAG,FAD184_F3,466275.9938430786
DG(42:6)_C18:1,DAG,FAD185_M1,449361.37367248535
DG(42:6)_C18:1,DAG,DOD94_F3,346185.06467437744
DG(42:6)_C18:1,DAG,FAD185_M4,378912.50675964355
DG(42:6)_C18:1,DAG,FAD189_M1,414785.88997268677
DG(42:6)_C18:1,DAG,FAD184_F4,369958.04655075073
DG(42:6)_C18:1,DAG,DOD93_F4,369877.225189209
DG(42:6)_C18:1,DAG,Blank_Blank,0.0
DG(42:6)_C18:1,DAG,FAD185_M3,406132.7887763977
CerP(d18:1/26:1(17Z)),Cer,DOD94_F4,6804.2604904174805
CerP(d18:1/26:1(17Z)),Cer,FAD189_M2,7135.260517120361
CerP(d18:1/26:1(17Z)),Cer,FAD189_M3,7131.540523529053
CerP(d18:1/26:1(17Z)),Cer,FAD184_F3,7153.280506134033
CerP(d18:1/26:1(17Z)),Cer,FAD185_M1,7100.780494689941
CerP(d18:1/26:1(17Z)),Cer,DOD94_F3,6690.580497741698
CerP(d18:1/26:1(17Z)),Cer,FAD185_M4,6558.860458374023
CerP(d18:1/26:1(17Z)),Cer,FAD189_M1,7578.920528411865
CerP(d18:1/26:1(17Z)),Cer,FAD184_F4,7135.960502624512
CerP(d18:1/26:1(17Z)),Cer,DOD93_F4,6582.180465698242
