lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD93_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD93_F4_Female_5xFAD_hippocampus_N1_Brain_Region,DOD94_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD94_F4_Female_5xFAD_hippocampus_N1_Brain_Region,FAD185_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD185_M3_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M3_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M2_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M2_Male_5xFAD_hippocampus_N1_Brain_Region,DOD94_F3_Female_WT_cerebellum_N1_Brain_Region,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon_N1_Brain_Region,DOD94_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F3_Female_WT_cerebellum_N1_Brain_Region,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon_N1_Brain_Region,FAD184_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F4_Female_WT_cerebellum_N1_Brain_Region,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon_N1_Brain_Region,FAD184_F4_Female_WT_hippocampus_N1_Brain_Region,FAD185_M4_Male_WT_cerebellum_N1_Brain_Region,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon_N1_Brain_Region,FAD185_M4_Male_WT_hippocampus_N1_Brain_Region,FAD189_M3_Male_WT_cerebellum_N1_Brain_Region,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon_N1_Brain_Region,FAD189_M3_Male_WT_hippocampus_N1_Brain_Region,Blank_Blank_Blank_Blank_Blank_N1_Brain_Region,DOD93_F4_summed,FAD189_M2_summed,FAD185_M4_summed,DOD94_F4_summed,FAD184_F3_summed,FAD189_M3_summed,DOD94_F3_summed,FAD189_M1_summed,FAD185_M3_summed,FAD185_M1_summed,FAD184_F4_summed
[TG(41:1)]_FA18:0,-0.117150950650918,4.556686611193741,0.3481428015095957,0.5551663324960033,0.796645373445019,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,69662.044921875,61973.44403076172,51286.80334472656,64946.14440917969,63637.08477783203,54480.42352294922,63487.70422363281,55726.023864746094,96886.90753173828,98507.82818603516,93007.98583984376,72662.96466064453,74066.20501708984,83650.70587158203,76058.22540283203,78059.28643798828,70033.74462890625,91110.94610595705,90029.80615234375,90013.16638183594,103891.6469116211,118601.42822265624,96738.60809326172,86206.2861328125,57844.36444091797,59548.8837890625,58309.2841796875,53077.024475097656,53466.74395751953,64888.903869628906,56580.16436767578,66021.26477050781,68147.38488769531,72108.98583984375,65065.98449707031,63939.82470703125,57053.624267578125,81769.36584472656,58823.78399658203,58221.26385498047,70628.82495117188,97658.48754882812,84355.98529052734,72417.06524658203,37963.42251586914,247868.43670654297,405437.96936035156,255868.0379638672,237331.23638916016,240957.07696533203,325060.3630371094,228779.55688476562,341187.66326904297,311834.4227294922,361065.6862182617,269262.1799316406
[TG(66:9)|TG(65:2)]_FA16:1,-0.1167367134218456,3.9090931780248894,0.3456692442860252,0.5565749636822328,0.7975212594647616,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,48756.10372924805,59060.32481384277,52455.46342468262,42809.28285217285,57158.66346740723,52009.784255981445,38318.80296325684,42256.343032836914,35975.5227355957,59214.724182128906,39184.4426574707,42638.20310974121,46752.3232421875,45942.383850097656,41141.64263916016,49068.82388305664,38961.66325378418,74515.76611328125,95881.5067138672,46463.72299194336,40359.16293334961,51704.16323852539,48089.72344970703,38715.64273071289,58510.56359863281,23217.901748657227,31725.34246826172,41805.52278518677,36811.2430267334,60920.54476928711,38108.88238525391,46629.44378662109,40346.00305175781,58613.523864746094,32926.14224243164,34694.742431640625,29190.742095947266,54603.24333190918,45882.063720703125,28054.002075195316,55050.4040222168,27106.50184631348,39357.98286437988,53836.38383483887,18785.38140106201,203081.1748199463,178868.69235229492,157730.05122375488,189743.59371948242,182470.1139678955,175351.27256774902,155259.33060073853,255822.65907287598,182905.17361450195,177012.89268493652,166580.41159057617
CE(16:1),-0.1166869569963493,1.680745279302202,0.3452325283329074,0.5568243670351669,0.7975212594647616,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,CE,8219.380599975586,8205.560569763184,10983.760746002195,8440.080581665039,8098.960578918457,8658.180591583252,9761.660678863524,8753.260585784912,7917.380577087402,9794.760711669922,21844.98153686523,10332.060718536375,8781.640605926514,11077.780818939207,16284.481170654297,8819.760608673096,9205.560649871826,9820.74069595337,10455.640739440918,9918.040744781494,9195.980613708496,8940.580627441406,12306.90086364746,8039.960559844971,7678.280529022217,8433.840572357178,8107.700531005859,7450.660533905029,8455.240615844727,8447.40060043335,8938.160625457764,7878.260559082031,9393.78066253662,8761.180618286133,9032.160621643066,8644.080631256104,8294.040573120117,8663.14059829712,8773.500648498535,8679.940608978271,8103.860603332519,9720.420684814451,9401.56067276001,7845.100566864014,13377.28094482422,35848.782497406006,38483.422664642334,34410.62242889404,35272.06243515015,33719.06240081787,35070.942527770996,31670.482166290283,39399.98283004761,44963.663204193115,49889.183544158936,35831.202533721924
DG(38:7)|DG(37:0)_C16:0,0.1170590050602483,7.215266600927617,0.3459107734865938,0.5564371202268077,0.7975212594647616,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,348412.30603027344,428597.306640625,337925.3452148437,503232.3591308594,451399.8122558594,395688.6691894531,374893.4260253906,376005.34765625,653829.8044433594,693302.8723144531,777295.5361328125,704478.7192382812,674933.6640625,599825.7221679688,266470.17864990234,657891.2102050781,609370.5063476562,312441.36351013184,510421.2321777344,586639.8620605469,577714.5007324219,760463.53515625,559674.0,636699.5244140625,437111.470703125,414620.810546875,416411.6888122559,310738.4802970886,299627.4401512146,264376.09897232056,312294.58152008057,427835.09063720703,268902.1175003052,376880.9655761719,280920.7204055786,384143.40771484375,428565.4873046875,455909.6315917969,397425.5307617188,405333.2900390625,320856.5648765564,527951.7739257812,553230.5375976562,262211.7383804321,343552.84423828125,1618167.3170166016,2534551.5603027344,1687233.9396972656,1597987.2551269531,1304133.2112808228,1664250.614780426,1578882.4503593445,2018872.9640960693,2199120.775085449,2828906.9321289062,1310847.2111968994
LPS(20:3),-0.1167035855891733,4.515697630623326,0.3454849712183545,0.5566801740014387,0.7975212594647616,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PS,73095.7852973938,69266.9254951477,65502.24456787109,78202.04629135132,91638.8057861328,61015.26403808594,92167.62661743164,64772.96466064453,84549.14567947388,116243.9882850647,65863.744972229,81187.90542602539,65522.70462799072,67045.42477416992,46589.54319000244,85014.78592681885,71939.80562210083,50620.40361022949,72473.84481811523,77936.52563476561,58725.52429199219,71640.9256439209,66814.28442382812,83506.60495758057,61473.90431213379,63220.90476226807,58839.64440536499,69805.98491287231,59041.34422302246,45901.403018951416,47814.20351409912,62161.82452392578,63915.1844291687,65694.24488830566,64553.085037231445,57859.64408111572,66629.38507080078,72911.92495727539,57852.18411254883,74252.82550048828,55335.3840637207,69629.8851928711,79852.80569076538,61750.644454956055,52617.96396255493,286067.0016517639,280687.3393173218,271646.3196411133,309594.6611022949,214918.77527999878,266568.71940231323,253340.43839263916,272970.5796852112,264172.45851898193,347844.78436279297,252022.15843582153
[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:6,0.1164327164733711,6.459816626575379,0.3422226078472121,0.558549091536727,0.7992396540081457,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,178876.93395996094,186015.21337890625,229484.4555053711,161068.87127685547,227949.255859375,207745.2955932617,189568.0954589844,141531.83056640625,323468.3256835937,502542.3315429688,277475.5224609375,304032.2582397461,372107.0258178711,602546.1429443359,342908.5444946289,306968.7216796875,422419.2072753906,604091.0864257812,408349.4073486328,343316.0834960937,447935.7733154297,557978.9022216797,432736.1923828125,311895.8828125,177824.97247314453,149061.09100341797,130237.6693725586,130162.4696044922,170947.93389892578,398893.8873291016,161505.77087402344,225770.7362060547,186141.11401367188,198833.81549072263,168980.13235473633,168675.5723876953,217962.5173339844,525003.6006469727,195704.31463623047,147857.79028320312,217154.81640625,689407.489074707,280988.7229003906,212220.0743408203,51021.52337646485,755445.4741210938,1750546.7507324219,1086528.2229003906,766794.4774780273,957118.3283081055,1399771.102722168,587286.2024536133,1778175.7845458984,1624530.4349365234,1407518.437927246,722630.6342468262
[TG(64:6)]_FA16:0,-0.1162212615673619,3.2355768843124046,0.3425997085049523,0.5583324509695528,0.7992396540081457,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,24383.56181335449,40257.10272216797,19899.44132995605,28912.76190185547,23910.601760864258,26913.84214782715,23439.141540527344,23579.601608276367,30932.482162475582,34756.582946777344,34325.10274505615,29874.86210632324,33479.5022277832,33064.64207458496,30134.16226196289,37189.302322387695,30446.022338867188,37005.78288269043,30693.282333374023,31921.402084350582,29124.502166748047,48425.18354797363,43050.04302978516,33194.58236694336,29134.36247253418,21627.36151123047,30015.14239501953,22020.3214263916,21057.06132507324,27042.32205200196,23731.64195251465,25591.501754760742,33422.14227294922,35555.06265258789,25862.46175384521,20914.501419067383,25342.381607055664,30910.842483520508,31465.06211853028,22304.141662597656,25140.86163330078,28521.401885986328,27232.64175415039,20331.641387939453,14322.280899047852,113452.86776733398,153794.3111114502,110022.4278717041,97843.18705749512,97422.52708435059,101226.54666137695,102797.18780517578,130066.48963928223,133867.60888671875,129889.02996063232,115754.1680984497
PE(42:3),0.1162202602119049,6.316916694760101,0.3409757300889851,0.5592665527921639,0.799537339949078,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PE,164780.8720703125,210589.8564453125,131826.068359375,229707.63647460932,190937.67504882807,150492.19067382812,202013.7344970703,159453.2117919922,384953.2459716797,352405.16760253906,483832.2974853516,272146.1376953125,347483.7253417969,309613.60412597656,572827.5980224609,371225.404296875,292207.44006347656,325013.619140625,259521.6181640625,332524.9040527344,306182.203125,401613.3862304688,279400.2607421875,296080.1599121094,148112.26977539065,207694.8944091797,279440.93688964844,117420.96887207033,152590.3114013672,131694.1895751953,201784.63330078125,246690.8973388672,228996.0548095703,196814.5139160156,228476.71557617188,234257.076171875,241766.61462402344,171928.31323242188,171091.31311035156,218081.87548828125,155045.87109375,276153.19921875,273816.14025878906,150827.27075195312,184532.83276367188,736904.4333496094,1283276.0100097656,802868.1164550781,702896.8120117188,732760.0316162109,855842.4813232422,752669.0699462891,1209267.5814208984,1601150.3317871094,1493336.8487548828,888544.3604736328
PS(34:5),-0.1159340059202085,5.185036573931666,0.3409484367662116,0.559282277205759,0.799537339949078,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PS,98596.60729980467,110548.04809570312,90246.34600830078,117450.18908691406,121653.20947265624,98129.76678466795,107479.56762695312,93935.64660644533,132405.16912841797,131537.32928466797,133689.38983154297,140405.79071044922,135297.9705810547,118757.68841552734,61822.06462478638,149283.91021728516,119455.44903564452,111084.76763916016,117745.58758544922,138239.0294189453,115576.80871582033,190950.33282470703,123134.46887207033,125363.6300048828,111329.10754394533,105222.52697753906,104769.50775146484,98071.66662597656,87189.22644042969,68440.7844657898,88792.04595947266,111315.94763183594,97882.5867919922,107764.966796875,62565.58491134644,93418.88665771484,113873.16821289064,107378.1478881836,101908.58666992188,103455.44799804688,103193.76721191406,144152.6287841797,127116.80975341795,83056.64593887329,73723.265625,416841.19049072266,555025.2404174805,426615.35076904297,421198.19049072266,355738.0044975281,457519.851688385,419392.8088989258,486524.8336791992,465161.63383865356,538037.6789550781,361632.02515792847
[TG(66:3)]_FA16:1,0.1161436830506231,3.6665055559262094,0.3404869547037776,0.5595482772260005,0.7995422356420326,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,49133.48326873779,50564.50308227539,32465.482292175293,31955.502250671387,56331.68413543701,29411.30232238769,27843.36219406128,30016.182216644287,33544.82263183594,45840.603439331055,33388.52225112915,31962.242065429688,40362.40274047852,44906.3431968689,37899.22268295288,39437.82247543335,36174.82266235352,64976.52454376221,63153.14574432373,37585.60250854492,35103.72248840332,47438.963565826416,67010.50486755371,30802.04205703736,38858.30255126953,28708.3420791626,22439.861602783203,31746.88216781616,25550.061882019043,33440.78240585327,28980.44199371338,32637.18212127685,28837.081993103027,33184.64244842529,27265.16192245484,21775.76137542725,24689.72179412841,32933.10269546509,30903.74238204956,21944.621417999268,37236.4030380249,25581.52173614502,36371.2424621582,27177.561798095703,93007.58768844604,164118.97089385986,180355.2329788208,110471.18828964233,143602.53086853027,120608.46840286255,126366.72903442383,121753.3884010315,201890.09545898438,162605.79109573364,144736.19038772583,111062.6477394104
[TG(62:12)|TG(61:5)]_FA18:3,0.1158969373404809,4.447872683336,0.3390663419222337,0.5603686434248015,0.7996171449996984,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,61544.60418701172,61234.34442138672,44436.762939453125,56621.22412109375,63408.864166259766,49993.363372802734,49402.20361328125,47612.74349975586,87657.96594238281,101154.18762207033,98983.44696044922,71450.84530639648,101541.36666870116,112045.64688110352,93943.02597045898,84727.16598510742,94800.40536499023,111047.06842041016,81833.14559936523,83206.82641601561,91818.6459350586,98855.08660888672,103645.44750976564,82618.30612182617,51673.163665771484,54752.50405883789,52691.82369995117,45038.62356567383,46262.96356201172,60244.26458740234,42242.60290527344,54610.50381469727,66287.56408691406,54205.06359863281,58013.72409057617,50156.26354980469,56889.46405029297,78086.36517333984,48718.363708496094,47442.82342529297,55768.80422973633,76816.40551757811,74393.40496826172,49423.10369873047,36661.16247558594,223836.9356689453,376937.4861755371,231137.01635742188,210417.1746520996,203360.33486938477,256401.71841430664,204156.11499023438,370887.44580078125,392257.2055053711,359246.4458312988,228662.61532592773
[TG(66:8)|TG(65:1)]_FA18:3,-0.11571393653027,3.4409045481689,0.3396196990708375,0.5600488211006099,0.7996171449996984,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,30330.36223602295,29398.542221069336,23652.561485290527,33747.062507629395,25461.461906433105,22420.181442260742,27529.901973724365,26874.64194488525,44514.12326049805,41971.72315597534,42742.443477630615,36893.6226234436,32306.082134246823,43361.76290893555,34972.12219238281,38299.00286483765,37350.08268356323,42927.6427154541,34056.84233093262,47175.363426208496,42323.3830871582,56174.064350128174,44314.003005981445,40091.54267120361,27125.161708831787,27735.862155914307,32183.402282714844,27215.2618598938,27513.50204086304,27649.022003173828,27140.68207550049,29240.16212463379,31169.822059631348,33205.14238357544,29278.66173171997,30448.462020874023,27968.92198562622,29898.98224639893,30852.522190094,31285.281940460205,32347.62233734131,39672.52325439453,34274.46221923828,25947.681812286377,19081.481327056885,117128.5284500122,182902.99311447144,120005.70836257935,102286.18726730347,111543.36824417114,132242.2896232605,114259.68800735474,161509.93115615845,148938.97010040283,166121.9125175476,124102.08819580078
DG(40:5)_C16:0,-0.1156056779655721,9.178524710812692,0.3390320031612646,0.5603885016188362,0.7996171449996984,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,2981817.527206421,2299347.286254883,2097250.364440918,2484926.306152344,2865173.2877197266,996963.7930908204,2210777.038009644,3446458.501464844,1815079.831787109,2382113.098510742,1739492.6646728516,1625006.052734375,1150591.1717529297,1490761.2365722656,98246.56616973875,1333496.1384887695,1074815.046142578,261112.8177909851,1623047.964477539,1616657.3790283203,1243277.3227539065,2092905.6505126955,1603733.8275146484,1368933.0346679688,1367107.3837890625,1474821.7762451172,1407879.9169578552,951824.1498184204,339314.7276992798,96373.74713897704,1125350.910610199,1364166.4298744202,129287.39074325562,2509351.522514344,205332.57577514648,3009960.719360352,1467859.6395263672,1487106.2044677734,2650189.004211426,3250964.3345336914,3027391.352409363,4127691.553955078,1776657.233215332,96106.8669013977,1741810.3216552734,9863341.484054565,6308849.835449219,8856119.182739258,9519372.620285034,2925205.815322876,9027847.00648117,5201633.226810455,4575633.207439423,4073095.1129837036,7561691.647705078,5853932.208393099
PE(34:6),-0.1155193119112885,5.059760075233829,0.3385098296454387,0.5606906419621288,0.799673538536151,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PE,85912.60571289062,96167.70727539062,73539.3853149414,91924.78594970705,98878.02734375,78833.16564941406,85957.32641601561,75833.22583007811,121793.00915527344,126767.00854492188,143078.3094482422,121984.84838867188,111620.56774902344,110462.2879638672,124866.80810546876,124388.0284423828,110900.48657226564,109916.16796875,97353.90637207033,117072.28845214844,116821.78771972656,149225.51000976565,118376.24841308594,138272.4100341797,80674.16564941406,93393.90631103516,89149.84649658203,80287.06616210938,87330.525390625,70684.28533935547,82011.46533203125,95099.02722167967,103632.44763183594,88603.8466796875,104387.3682861328,85575.86608886719,96929.72692871094,84469.42547607422,89511.80639648438,86972.74609375,85032.52575683594,123538.38940429688,112044.48852539064,77893.00549316406,102490.92651367188,347544.4842529297,522695.9561767578,357883.70489501953,339501.7452392578,335125.3032836914,398508.4091796875,343504.9846191406,435242.8493652344,471337.6922607422,513623.1755371094,382199.52868652344
[TG(48:8)|TG(47:1)]_FA22:6,-0.1151496853303384,5.892986025652366,0.3363523307284595,0.5619423313890364,0.8007592517437411,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,170902.49252319336,180399.6923828125,187175.03326416016,158741.33001708984,231240.4389038086,182834.7336120605,152543.01171875,147350.01014709473,201727.19430541992,240343.57553100583,166726.39282226565,201000.5143432617,211962.0546569824,203948.73388671875,178073.75160217285,252238.63906860352,173121.33129882812,256211.49743652344,325330.5439758301,235565.39819335932,165472.5513305664,218366.076538086,189629.4117431641,175013.85122680664,248358.596069336,107098.747756958,111133.98748779295,159358.87243652344,151810.53125,211938.1552124024,146285.0896911621,243709.67651367188,144759.6692199707,140579.23010253906,141560.7492980957,147571.53079223633,157401.55032348633,150218.84979248047,174879.3507080078,118071.4076538086,182547.15197753903,122990.00897216795,163560.55180358887,304470.2413330078,33974.642486572266,697218.5481872559,748481.8908386232,600571.1584777832,713968.1943817139,753743.4526672363,773567.9540863037,625950.2037506104,990228.770904541,846223.1792144775,809797.6770019531,574471.1794128418
[TG(64:6)]_FA18:1,-0.115145834491351,3.4832665702758563,0.3362912611180775,0.5619778394011082,0.8007592517437411,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,30467.282470703125,31577.84194946289,39199.94239807129,29709.62197875977,31101.76211547852,30528.8221282959,32482.06239318848,26336.56182861328,39247.96249389648,37309.72236633301,44268.602935791016,38745.96270751953,37328.782775878906,42275.94317626953,36999.60285949707,40046.58288574219,36562.32276916504,35009.40229797363,37628.322814941406,35466.20248413086,38688.04315185547,65835.10464477539,38725.24252319336,37782.82258605957,29738.042053222656,30411.70199584961,35345.74235534668,25733.581909179688,27874.001861572266,29717.0020904541,25451.361846923828,35218.58251953125,29753.98200988769,33578.02244567871,30717.38214111328,26385.1618347168,27568.10203552246,32556.62255859375,33288.18240356445,30177.062210083008,29723.52209472656,46245.78332519531,37975.4026184082,27855.64189147949,17203.181198120117,130954.68879699707,181031.2129058838,123589.96920776367,120449.20846557617,118260.94831848145,141800.34992980957,121229.06831359863,144666.25036621094,156650.9116973877,159572.25050354004,120434.54843139648
[TG(52:8)|TG(51:1)]_FA14:0,0.1144648974001716,4.605062804052926,0.3307541163117449,0.5652153741248598,0.8040369404170098,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,48062.90350341797,54887.443908691406,48903.56335449219,55184.66394042969,63199.22448730469,60104.10418701172,48398.16326904297,45098.32333374024,87312.48620605469,94608.38708496094,88128.90655517578,78893.78533935547,126835.74920654295,168905.7314453125,95881.267578125,79653.42547607422,170200.3712158203,184022.8934326172,99024.54663085936,81941.16540527344,118406.66931152344,135129.10815429688,100249.60736083984,85269.98602294922,54697.68362426758,47633.82369995117,45571.20281982422,48326.30303955078,51101.78356933594,56099.88415527344,46712.86346435547,59399.10443115234,68688.72521972656,54154.1240234375,56862.423828125,51412.52392578125,90278.18536376952,171196.77044677734,54934.08435058594,49433.14376831055,52883.60382080078,96424.74737548828,74576.08575439453,58382.883850097656,31837.04232788086,207038.57470703125,439055.3708496094,365842.18392944336,216799.8152770996,213313.6356201172,282267.32080078125,196229.01318359375,535188.9766845703,471276.1737060547,348943.5651855469,231117.7969970703
[TG(54:9)|TG(53:2)]_FA20:4,-0.1141540584454766,5.327144912517749,0.3305518014217341,0.5653343479253918,0.8040369404170098,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,100375.78729248048,111221.32748413086,80191.20526123047,80639.12622070312,110460.52850341795,104532.40756225586,101270.32763671876,104579.28723144533,101995.92712402344,121043.16903686523,108817.78771972656,92433.08654785156,162327.81060791016,249867.17697143555,125272.72869873048,113709.60906982422,328376.6850585937,312985.20028686523,151336.45080566406,100235.02764892578,224703.9357910156,162249.09045410156,119430.46871948242,102388.94717407228,95534.36616516112,97208.92755126952,109048.38830566406,96768.72695922852,96163.4464111328,103352.40802001952,91596.80644226074,87660.6255493164,111775.92715454102,93492.96673583984,106789.96755981444,93195.5863647461,149657.95150756836,327632.2010498047,117733.5278930664,100349.04739379884,107366.66796875,140649.3101196289,93614.44717407228,93400.50659179688,34403.562408447266,372427.4462585449,608772.4421386719,695372.7278442383,420842.5509338379,378773.2864227295,435030.93185424805,398560.40898132324,892933.3638000488,651177.3253479004,424289.9704284668,405254.4478149414
DG(44:6)_C16:0,0.1144473009655468,5.431249836729058,0.3306611269902078,0.5652700516434127,0.8040369404170098,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,102430.96643447876,126268.72931289671,100937.607711792,132375.45082473755,133859.7687034607,117605.6091156006,113332.80851745604,111267.44826889038,161647.7119026184,199556.4345817566,226148.81604003903,207801.3346824646,183684.4331359864,187268.3540153504,80308.56546020508,197056.1327819824,158130.19150543213,97651.38763809204,157930.11084747314,162550.49194717407,158117.83142852783,211394.29691696167,170314.73177719116,223631.4970588684,138725.70976257324,113888.26782608032,105677.96710968018,99829.68656158449,86665.96620941162,80078.4055519104,87949.10586547852,138589.5888748169,79453.00539016724,114314.2678489685,75983.56518173218,107691.96728515624,122984.96892166138,128066.62925720216,123523.90912246704,110341.4271736145,101381.16763305664,131385.98919677734,180278.91227722168,75900.84537124634,88406.98624420166,462012.75428390503,763458.3571815491,484916.93447494507,476065.6346054077,393283.06650161743,488946.914478302,458121.6312599182,576262.1819381714,648317.4853935243,795154.2972068787,377442.80570602417
PE(29:1)|PE(O-30:1)|PE(P-30:0),-0.1141568872578444,4.612962804431149,0.3305593350991387,0.5653299167839071,0.8040369404170098,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PE,62187.7846069336,69157.7846069336,50175.32354736328,68242.4243774414,75781.2456665039,58085.08392333984,61149.063903808594,59050.82446289063,87306.66567993164,101822.36712646484,108411.5072631836,96992.02612304688,103982.06719970705,85616.06701660156,90791.50622558594,94234.20574951172,86036.50598144531,84207.22564697266,82600.6654663086,87872.2855834961,83052.90563964844,97674.3468017578,80596.26544189453,86807.06616210938,62253.04479980469,71077.28527832031,64994.50442504883,56198.384033203125,57573.00421142578,56911.124267578125,59922.12451171875,71525.76483154297,83036.08587646484,71111.6044921875,78435.20568847656,61830.56457519531,71700.46478271484,66511.90447998047,62358.60388183594,61286.864196777344,63967.5048828125,74624.46533203125,86083.06567382812,67864.8046875,55261.50390625,249763.31713867188,348130.58404541016,261857.8373413086,254066.21795654297,245932.01782226562,292539.8405761719,254523.21853637695,340716.68267822266,374623.84619140625,394532.56619262695,294413.4606323242
LPC(20:3),0.1142681150137956,5.816062534051821,0.3296310153689319,0.5658764404044433,0.804432194692591,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,94740.04693603516,249838.69659423828,83807.16632080078,222565.69525146484,116292.24896240234,226833.39764404297,120812.5694580078,173670.95336914065,134435.2494506836,366901.7280883789,199895.0731201172,230865.95678710932,135188.58862304688,348687.82733154297,212955.43548583984,254610.0184936524,157548.51043701172,326418.57751464844,274384.3770751953,318550.0650024414,113148.68768310548,290651.77752685547,135945.13012695312,198872.91528320315,110331.12768554688,169821.20959472656,158678.65283203125,142655.2700805664,80914.42504882812,199600.21392822263,169667.67028808594,177925.09405517578,112521.96795654295,199027.4943847656,144928.11096191406,124595.40838623048,99237.82635498048,232944.0368652344,146638.90979003906,137763.25091552734,92257.82641601561,129644.70874023438,112968.9071044922,150822.12994384766,48541.02307128906,650951.6051025391,738618.5106201172,616584.0239257812,637609.1694335938,628107.4033203125,485693.57220458984,581486.2601928711,1076901.5300292969,951441.869934082,932098.0074462891,581072.9816894531
DG(29:1)_C16:0,0.1141304837636864,4.706861840921133,0.3288274572729506,0.5663503407558765,0.8047301855350649,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,67520.22445678711,90505.68585205078,67197.46459960938,96064.22677612305,91077.68658447266,80109.26568603516,67831.16494750977,72636.96505737305,106436.20712280272,107630.76766967772,114875.6690673828,115926.06814575195,107294.50787353516,100354.9073791504,45990.023292541504,118609.04949951172,85950.18704223633,51046.60388565064,97459.00634765624,106825.12829589844,96899.10693359376,102854.7269897461,102319.16748046876,117733.82907104492,82271.6862487793,86299.3857421875,55670.24368286133,61636.90452575684,46140.54321670532,44345.26317977905,57029.06430053711,78720.34600830078,42572.28297424317,73778.8053894043,40774.20286941528,72259.46492004395,73473.34487915039,80945.54553222656,78239.02481079102,72398.64465332031,58559.2442779541,84026.52574157715,93638.80654907228,42422.76310348511,58503.26425170898,321287.6016845703,419806.8304748535,305056.5598754883,311655.0822753906,226235.21670532227,278647.3396720886,285878.22019958496,341280.92557144165,372248.48804473877,444868.7120056152,229384.7561531067
