Lipid,Class,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123,Title1,Title2,Title,length1,length2,Blank_name
PI (26:0)_2,PI,57483.32385253906,58738.38415527344,56779.64440917969,60539.704345703125,56265.44396972656,57483.32385253906,58738.38415527344,56779.64440917969,60539.704345703125,56265.44396972656,58404.743896484375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (26:1),PI,26150.161865234375,28279.881958007812,25272.201782226562,26487.042114257812,24616.641662597656,26150.161865234375,28279.881958007812,25272.201782226562,26487.042114257812,24616.641662597656,26145.58203125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (26:1)_2,PI,24173.841552734375,25432.261779785156,25913.341918945312,22912.301513671875,25181.481811523438,24173.841552734375,25432.261779785156,25913.341918945312,22912.301513671875,25181.481811523438,24841.50177001953,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (28:0),PI,41452.44299316406,44295.22326660156,42615.502685546875,41899.78308105469,42285.703125,41452.44299316406,44295.22326660156,42615.502685546875,41899.78308105469,42285.703125,42901.5830078125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (28:0)_2,PI,39718.10290527344,40524.282958984375,39955.34265136719,43165.5029296875,41904.302978515625,39718.10290527344,40524.282958984375,39955.34265136719,43165.5029296875,41904.302978515625,41148.7626953125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (28:1),PI,44133.283203125,42212.7431640625,43901.802978515625,42181.102783203125,46890.44323730469,44133.283203125,42212.7431640625,43901.802978515625,42181.102783203125,46890.44323730469,41855.64270019531,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (28:1)_2,PI,43267.58288574219,45504.08337402344,42543.46325683594,41857.58288574219,47571.682861328125,43267.58288574219,45504.08337402344,42543.46325683594,41857.58288574219,47571.682861328125,40781.98303222656,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (28:2),PI,8511.700653076172,10869.000747680664,8904.24055480957,8373.840576171875,9510.340576171875,8511.700653076172,10869.000747680664,8904.24055480957,8373.840576171875,9510.340576171875,10278.360702514648,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (28:2)_2,PI,8645.280624389648,9971.6806640625,9016.560745239258,8948.120613098145,9312.480682373047,8645.280624389648,9971.6806640625,9016.560745239258,8948.120613098145,9312.480682373047,8661.620613098145,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (30:0),PI,58611.92346191406,58078.9443359375,62924.56408691406,63506.86437988281,58639.883544921875,58611.92346191406,58078.9443359375,62924.56408691406,63506.86437988281,58639.883544921875,59210.764404296875,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (30:0)_2,PI,58233.24401855469,56050.563720703125,60782.924072265625,61909.584716796875,61802.42443847656,58233.24401855469,56050.563720703125,60782.924072265625,61909.584716796875,61802.42443847656,54731.984130859375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (30:1),PI,24624.08184814453,21478.18148803711,25764.781799316406,23759.021575927734,24247.481872558594,24624.08184814453,21478.18148803711,25764.781799316406,23759.021575927734,24247.481872558594,23050.3818359375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (30:1)_2,PI,24242.721435546875,23497.881591796875,25053.341857910156,23206.681518554688,23641.401763916016,24242.721435546875,23497.881591796875,25053.341857910156,23206.681518554688,23641.401763916016,23428.722045898438,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (30:2),PI,16592.2412109375,16162.841247558594,17201.641357421875,18545.361206054688,16669.96127319336,16592.2412109375,16162.841247558594,17201.641357421875,18545.361206054688,16669.96127319336,16650.521270751953,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (30:2)_2,PI,15613.981033325195,15221.201110839844,18660.401153564453,17532.54135131836,15901.90103149414,15613.981033325195,15221.201110839844,18660.401153564453,17532.54135131836,15901.90103149414,14333.140930175781,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (30:4),PI,7881.300476074219,8783.24055480957,7809.020553588867,7066.700523376465,9387.960632324219,7881.300476074219,8783.24055480957,7809.020553588867,7066.700523376465,9387.960632324219,8617.320594787598,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (30:4)_2,PI,8812.580612182617,9479.960723876953,7525.120529174805,8927.640625,9665.220672607422,8812.580612182617,9479.960723876953,7525.120529174805,8927.640625,9665.220672607422,9568.660720825195,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (32:1),PI,66623.84387207031,90787.16784667969,136103.78771972656,41326.682861328125,58078.64453125,66623.84387207031,90787.16784667969,136103.78771972656,41326.682861328125,58078.64453125,44211.663330078125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (32:1)_2,PI,67057.46484375,82733.52648925781,126613.86804199219,40014.80285644531,55200.72424316406,67057.46484375,82733.52648925781,126613.86804199219,40014.80285644531,55200.72424316406,38805.22302246094,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (32:2),PI,37645.86315917969,40567.763244628906,55546.2431640625,29268.901977539062,36328.10266113281,37645.86315917969,40567.763244628906,55546.2431640625,29268.901977539062,36328.10266113281,27486.361938476562,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (32:2)_2,PI,39297.94274902344,43832.98327636719,59060.60510253906,24960.381774902344,35642.222900390625,39297.94274902344,43832.98327636719,59060.60510253906,24960.381774902344,35642.222900390625,27518.461791992188,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (32:3),PI,8617.060562133789,11026.500793457031,10390.58073425293,11210.100799560547,10735.10075378418,8617.060562133789,11026.500793457031,10390.58073425293,11210.100799560547,10735.10075378418,7347.340469360352,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (32:3)_2,PI,10091.680725097656,10278.040771484375,12117.760795593262,9021.280639648438,10257.56069946289,10091.680725097656,10278.040771484375,12117.760795593262,9021.280639648438,10257.56069946289,8312.400581359863,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (32:4),PI,8268.420516967773,8718.780544281006,8777.62060546875,7540.540542602539,9205.080703735352,8268.420516967773,8718.780544281006,8777.62060546875,7540.540542602539,9205.080703735352,7648.000549316406,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (32:4)_2,PI,8341.880592346191,8402.220642089844,7932.240585327148,7278.0605392456055,8037.680557250977,8341.880592346191,8402.220642089844,7932.240585327148,7278.0605392456055,8037.680557250977,7224.300537109375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (34:0),PI,100169.86633300781,119068.46862792969,159210.8341064453,72717.78527832031,98783.76696777344,100169.86633300781,119068.46862792969,159210.8341064453,72717.78527832031,98783.76696777344,62286.44421386719,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (34:0)_2,PI,95410.74719238281,109794.84814453125,155759.9951171875,75752.40576171875,87975.78601074219,95410.74719238281,109794.84814453125,155759.9951171875,75752.40576171875,87975.78601074219,59894.50427246094,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (34:3),PI,115201.66770935059,171588.2110748291,224094.44732666016,19830.58171081543,95762.66627502441,115201.66770935059,171588.2110748291,224094.44732666016,19830.58171081543,95762.66627502441,11609.360900878906,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (34:3)_2,PI,106601.66702270508,147846.1713104248,229906.47053527832,17738.9813079834,93474.02613830566,106601.66702270508,147846.1713104248,229906.47053527832,17738.9813079834,93474.02613830566,9799.720748901367,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (34:4),PI,14175.461013793945,14581.341094970703,20604.16130065918,11174.940826416016,16788.201202392578,14175.461013793945,14581.341094970703,20604.16130065918,11174.940826416016,16788.201202392578,14200.980926513672,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (34:4)_2,PI,12942.0009765625,14655.940963745117,17683.581161499023,9310.920669555664,18096.501205444336,12942.0009765625,14655.940963745117,17683.581161499023,9310.920669555664,18096.501205444336,16499.540893554688,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (34:5),PI,10304.440689086914,8191.980529785156,11852.400833129883,9585.760696411133,12041.720947265625,10304.440689086914,8191.980529785156,11852.400833129883,9585.760696411133,12041.720947265625,11937.08090209961,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (34:5)_2,PI,10579.960815429688,11986.161026000977,9264.040664672852,9366.920623779297,11876.440826416016,10579.960815429688,11986.161026000977,9264.040664672852,9366.920623779297,11876.440826416016,11575.040832519531,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (34:6),PI,16989.08135986328,16441.181182861328,16789.561248779297,15856.741180419922,16743.781311035156,16989.08135986328,16441.181182861328,16789.561248779297,15856.741180419922,16743.781311035156,16858.621002197266,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (34:6)_2,PI,17564.68130493164,17086.14126586914,15797.361206054688,16870.68133544922,17983.801177978516,17564.68130493164,17086.14126586914,15797.361206054688,16870.68133544922,17983.801177978516,16168.60107421875,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:0),PI,39367.1435546875,47696.363342285156,59452.24377441406,25626.881896972656,39182.70281982422,39367.1435546875,47696.363342285156,59452.24377441406,25626.881896972656,39182.70281982422,26903.841857910156,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:0)_2,PI,36781.30224609375,44293.40295410156,54329.68341064453,25556.16162109375,36768.90222167969,36781.30224609375,44293.40295410156,54329.68341064453,25556.16162109375,36768.90222167969,24925.021850585938,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:1),PI,175940.4327392578,472436.0231933594,690620.6750488281,44362.10314941406,227982.93518066406,175940.4327392578,472436.0231933594,690620.6750488281,44362.10314941406,227982.93518066406,24821.521697998047,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:1)_2,PI,167956.39190673828,449395.8217163086,652245.837097168,44326.00280761719,221605.16918945312,167956.39190673828,449395.8217163086,652245.837097168,44326.00280761719,221605.16918945312,24826.161743164062,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:2),PI,1084970.2041015625,3922840.4086914062,5829154.800048828,237335.97369384766,1709628.7700805664,1084970.2041015625,3922840.4086914062,5829154.800048828,237335.97369384766,1709628.7700805664,33427.06219482422,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:2)_2,PI,1038643.572265625,3787828.7811279297,5641016.251342773,218998.2958984375,1676662.8424072266,1038643.572265625,3787828.7811279297,5641016.251342773,218998.2958984375,1676662.8424072266,32130.542419433594,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:4),PI,751446.2164001465,384700.76596069336,1017975.4953308105,121349.4871673584,1295144.963256836,751446.2164001465,384700.76596069336,1017975.4953308105,121349.4871673584,1295144.963256836,10845.540756225586,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:4)_2,PI,723499.4275360107,354590.4378967285,968888.3960876465,117065.41087341309,1237888.3709106445,723499.4275360107,354590.4378967285,968888.3960876465,117065.41087341309,1237888.3709106445,10631.220779418945,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:5),PI,46227.30319213867,48042.702880859375,115860.41035461426,12414.64094543457,63376.72560119629,46227.30319213867,48042.702880859375,115860.41035461426,12414.64094543457,63376.72560119629,9111.180587768555,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:5)_2,PI,47247.36329650879,47132.46284484863,114655.41146850586,20601.681854248047,58111.14373779297,47247.36329650879,47132.46284484863,114655.41146850586,20601.681854248047,58111.14373779297,9289.280715942383,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:6),PI,14439.90103149414,28020.542221069336,30091.26187133789,16273.360931396484,26006.381546020508,14439.90103149414,28020.542221069336,30091.26187133789,16273.360931396484,26006.381546020508,13731.740814208984,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (36:6)_2,PI,14750.301010131836,23644.261322021484,29950.942489624023,12806.060928344727,15075.781188964844,14750.301010131836,23644.261322021484,29950.942489624023,12806.060928344727,15075.781188964844,9449.180648803711,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (38:1),PI,21645.48129272461,48354.06303405762,56039.2639465332,12821.541000366211,25569.262268066406,21645.48129272461,48354.06303405762,56039.2639465332,12821.541000366211,25569.262268066406,9819.040664672852,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (38:1)_2,PI,24855.84181213379,43235.44319152832,56771.26467895508,11138.160781860352,24553.941497802734,24855.84181213379,43235.44319152832,56771.26467895508,11138.160781860352,24553.941497802734,9768.160736083984,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PI (38:2),PI,50576.04472351074,193837.5350341797,238265.05877685547,12728.460861206055,80527.26708984375,50576.04472351074,193837.5350341797,238265.05877685547,12728.460861206055,80527.26708984375,8507.80054473877,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
