Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,9689.680694580078,8318.060626983643,9103.68058013916,9683.860694885254,8625.36058807373,13441.081062316895,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:8),TG(53:1)]_FA22:6",TAG,193622.75323486328,393311.86236572266,359292.92501831055,384276.7248535156,342577.6622314453,45789.343322753906,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:9),TG(53:2)]_FA14:0",TAG,42668.963134765625,53761.123779296875,45860.64306640625,41829.662536621094,53831.92370605469,29249.522033691406,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:9),TG(53:2)]_FA16:0",TAG,94663.2261352539,166736.1298828125,81177.38568115234,70152.78430175781,168617.05102539062,39232.782470703125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:9),TG(53:2)]_FA16:1",TAG,108530.86779785156,164505.2100830078,86838.76629638672,82669.06561279297,193379.2738647461,47339.363037109375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:9),TG(53:2)]_FA18:0",TAG,128052.12902832031,354425.3305053711,106328.76751708984,105410.7275390625,293430.4393310547,48886.803649902344,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:9),TG(53:2)]_FA18:1",TAG,342249.3635253906,599018.1633300781,208584.63623046875,180203.39282226562,748837.5590820312,78035.84606933594,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:9),TG(53:2)]_FA18:2",TAG,1979776.4213867188,944345.8920898438,510523.0773925781,491841.9943847656,1288711.4311523438,130258.88916015625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:9),TG(53:2)]_FA18:3",TAG,194803.732421875,190815.93487548828,121734.60766601562,110834.04760742188,181265.27087402344,60290.924560546875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:9),TG(53:2)]_FA20:4",TAG,100375.78729248047,110460.52850341797,95534.36616516113,96163.44641113281,111775.92715454102,34403.562408447266,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:9),TG(53:2)]_FA22:5",TAG,867123.370300293,995197.2508239746,623875.1549682617,745389.9234008789,88225.72595214844,29133.72216796875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(54:9),TG(53:2)]_FA22:6",TAG,289178.8207092285,346651.8106689453,260981.71994018555,253493.6983947754,240900.99615478516,34624.9024810791,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:10),TG(54:3)]_FA14:0",TAG,45692.68322753906,54511.30358886719,47456.26318359375,42777.66247558594,51172.38381958008,28592.242065429688,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:10),TG(54:3)]_FA16:0",TAG,295751.0447998047,488526.3109741211,364011.0280761719,155923.19201660156,532752.9227294922,34598.14236450195,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:10),TG(54:3)]_FA16:1",TAG,224190.19604492188,479610.9963989258,154306.31115722656,154372.2894897461,297712.6624145508,36079.382415771484,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:10),TG(54:3)]_FA18:0",TAG,1714355.0283203125,17280196.5234375,1753642.3208007812,1484285.107421875,2166332.9067382812,228309.53759765625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:10),TG(54:3)]_FA18:1",TAG,3715126.36328125,30415085.053710938,3244739.0869140625,2251847.0361328125,5268510.0693359375,573113.1435546875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:10),TG(54:3)]_FA18:2",TAG,1597142.2568359375,11177932.033203125,1252012.935546875,1107901.2534179688,2408837.0180664062,313728.6240234375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:10),TG(54:3)]_FA18:3",TAG,2539334.34375,2090680.787109375,749391.65234375,728282.2705078125,1123943.234375,428531.10791015625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:10),TG(54:3)]_FA20:4",TAG,360851.484375,527695.4145507812,199441.21435546875,189586.67309570312,240034.55639648438,163568.251953125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:10),TG(54:3)]_FA22:5",TAG,86626.04672241211,105429.50720214844,97218.50741577148,81834.94650268555,72450.96487426758,30830.962188720703,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:10),TG(54:3)]_FA22:6",TAG,83119.00625610352,107593.52697753906,99750.76654052734,86005.14678955078,79085.94589233398,35098.92231750488,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:11),TG(54:4)]_FA14:0",TAG,50044.523986816406,57345.74365234375,52029.58428955078,47607.80340576172,51729.34362792969,32437.08203125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:11),TG(54:4)]_FA16:0",TAG,1881102.685546875,1768667.0307617188,2832707.0977783203,801409.6872558594,3562262.678955078,59198.843994140625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:11),TG(54:4)]_FA16:1",TAG,296645.0988769531,519970.9899902344,346501.1653137207,173620.83306884766,504344.75830078125,37073.78219604492,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:11),TG(54:4)]_FA18:0",TAG,1052410.3129882812,5860387.198974609,1117521.4770507812,659342.8288574219,1280985.892578125,142586.51037597656,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:11),TG(54:4)]_FA18:1",TAG,2372790.91015625,25921226.533691406,2282688.8930664062,1198005.5224609375,3073286.955078125,263154.5986328125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:11),TG(54:4)]_FA18:2",TAG,3690516.0625,32716659.181640625,3301543.9521484375,3078562.138671875,5685630.9228515625,661027.271484375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:11),TG(54:4)]_FA18:3",TAG,1787070.3813476562,11105405.693847656,1344731.5268554688,1054941.771484375,2534021.0283203125,289580.8388671875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:11),TG(54:4)]_FA20:4",TAG,3296253.5673828125,6754647.900390625,1089709.4365234375,985850.328125,1723994.1162109375,721736.25390625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:11),TG(54:4)]_FA22:5",TAG,156973.54962158203,179347.33145141602,127461.74865722656,120182.46841430664,136919.28924560547,37268.18283081055,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:11),TG(54:4)]_FA22:6",TAG,90812.20623779297,112141.68798828125,112142.0874633789,85465.44577026367,75780.56484985352,33697.382232666016,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA14:0",TAG,266422.81506347656,325523.9055175781,529629.2021484375,512406.6221923828,496279.9562988281,237813.01678466797,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA16:0",TAG,126519.32885742188,120183.86846923828,92238.10681152344,83375.3051147461,213689.25415039062,43592.86309814453,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA16:1",TAG,94193.42706298828,92815.56622314453,84229.62579345703,66322.60510253906,96048.42700195312,64382.623626708984,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA18:0",TAG,1792388.8413085938,1480435.3095703125,523334.51708984375,512889.8193359375,691365.7236328125,295591.6416015625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA18:1",TAG,303577.00115966797,222405.115234375,122247.18835449219,116250.94885253906,152514.17041015625,79912.52575683594,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA18:2",TAG,85664.44616699219,94959.08740234375,69422.82550048828,78228.78515625,88621.24639892578,47253.463134765625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA18:3",TAG,156522.0892944336,193774.49267578125,152422.79223632812,138974.07000732422,180984.27154541016,52098.62387084961,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA20:4",TAG,92148.38653564453,220382.31634521484,90408.12655639648,76734.24438476562,126226.90835571289,38433.022720336914,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA22:5",TAG,112080.24774169922,148797.4493408203,115196.2474975586,99535.24661254883,117642.64889526367,43626.823150634766,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA22:6",TAG,297239.7018432617,419999.6294250488,197335.97399902344,154198.67068481445,287612.89904785156,250819.05709838867,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA14:0",TAG,50588.88409423828,65326.104553222656,48374.903747558594,55671.78399658203,70448.00451660156,29402.38217163086,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA16:0",TAG,114565.28857421875,198862.1112060547,86198.68640136719,79497.24530029297,199951.15576171875,34390.22247314453,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA16:1",TAG,145323.14990234375,145841.65118408203,97351.72619628906,103934.82751464844,229485.47265625,48366.963439941406,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA18:0",TAG,1227740.3623046875,7594832.3203125,924627.6435546875,783558.4770507812,1570667.9877929688,226154.87475585938,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA18:1",TAG,2569628.7890625,1935198.169921875,683386.0888671875,634710.845703125,989288.4140625,358516.98486328125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA18:2",TAG,291845.2035522461,229140.29907226562,123295.20861816406,130123.02893066406,163399.73205566406,97657.58728027344,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA18:3",TAG,104383.94836425781,103125.6865234375,87008.00561523438,80385.58544921875,106741.54718017578,57148.6240234375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA20:4",TAG,77503.04479980469,97596.64686584473,74632.58410644531,84819.22564697266,80060.68572998047,30250.04180908203,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA22:5",TAG,107005.0064086914,165096.9305419922,165371.7727355957,104978.4673461914,84654.72621154785,36948.78251647949,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA22:6",TAG,119590.78930664062,160342.77108764648,132191.1095275879,103143.82653808594,125460.96841430664,45933.6032409668,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA14:0",TAG,46939.72314453125,58161.963775634766,47319.863342285156,45751.023193359375,59701.86486816406,26197.981872558594,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA16:0",TAG,209307.8555908203,422168.8119506836,151347.2501220703,142686.28979492188,279781.2194213867,30431.462280273438,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA16:1",TAG,130199.28857421875,213621.5751953125,87199.18688964844,88909.64636230469,214024.19299316406,36771.582611083984,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA18:0",TAG,2609577.3193359375,20833683.07470703,2413840.3603515625,2124234.59375,3688242.5615234375,511983.28076171875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA18:1",TAG,1576719.078125,10163233.957519531,1176352.02734375,896094.40625,2163945.1611328125,241709.57763671875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA18:2",TAG,2422940.1572265625,2060901.3095703125,688769.1728515625,697039.3447265625,1048671.724609375,431071.24853515625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA18:3",TAG,319703.42224121094,240044.6766357422,143246.7891845703,136940.28979492188,181111.1925048828,117802.1083984375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA20:4",TAG,105946.3876953125,111868.80715942383,95739.08688354492,97580.7671508789,111742.82696533203,38838.003021240234,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA22:5",TAG,73978.60488891602,91198.68704223633,84969.18591308594,76577.84576416016,71151.20495605469,30144.542236328125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA22:6",TAG,126499.04928588867,184614.65048217773,188221.05323791504,108133.66714477539,87276.80688476562,42842.642822265625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA14:0",TAG,33466.542541503906,42960.563232421875,35785.9826965332,36341.58270263672,38268.44250488281,22519.541748046875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
