Lipid,Class,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,6651.2405128479,8121.900547027588,8728.280662536621,9943.4807472229,8661.080646514893,9001.020645141602,13441.081062316895,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(O-38:9),DG(36:2)_C18:0",DAG,28125.362007141113,26934.96195602417,25876.14186477661,29791.38214111328,203349.6944885254,29176.842029571533,32929.36228942871,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(O-38:9),DG(36:2)_C18:1",DAG,41001.3627281189,42110.82297515869,40580.06258773804,38725.202754974365,40610.8828125,40017.76288986206,60091.8445892334,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(O-38:9),DG(36:2)_C18:2",DAG,180821.7716369629,302988.599609375,3306.900230407715,3261.140235900879,3231.66024017334,3229.4402389526367,940433.7267990112,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(O-40:9),DG(38:2)_C16:0",DAG,255045.15963745117,318147.1820373535,266108.75842285156,260518.29776000977,161809.9718017578,99601.14672851562,39912.022521972656,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(O-40:9),DG(38:2)_C16:1",DAG,170238.0115966797,171423.29174804688,99392.16730499268,96310.76678085327,117682.46862792969,74946.7852859497,134294.64904785156,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(O-40:9),DG(38:2)_C18:0",DAG,5568.120338439941,2600.000175476074,4661.080265045166,24338.081771850586,119329.34828186035,23772.50164413452,30989.722229003906,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(O-40:9),DG(38:2)_C18:1",DAG,75727.5853729248,78430.86545944214,74633.36517715454,74189.28538894653,54786.563873291016,77362.2056388855,4015.200294494629,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(O-40:9),DG(38:2)_C18:2 | CE(18:2)",DAG | CE,127535.12887573242,124125.13855552673,126163.99856185913,121208.38856315613,118341.64861297607,125494.4691028595,323262.17292785645,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(dO-38:9),DG(35:2)_C16:0",DAG,17873.121200561523,17990.961360931396,25810.321826934814,29706.322093963623,25607.901779174805,15168.841121673584,29762.2021484375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(dO-38:9),DG(35:2)_C16:1",DAG,2969.2802085876465,2924.780204772949,7720.68058013916,2962.8802070617676,4457.380325317383,2927.68021774292,43695.28314971924,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(dO-38:9),DG(35:2)_C18:0",DAG,35073.742614746094,33236.82244491577,30273.32217025757,34389.26237106323,55324.06423950195,34090.86262893677,39431.96301269531,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(dO-38:9),DG(35:2)_C18:1",DAG,54052.14398956299,55610.283866882324,54615.443798065186,52965.343784332275,51583.58355331421,52776.00365829468,57985.12417602539,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"DG(dO-38:9),DG(35:2)_C18:2",DAG,144619.33027648926,151489.35080718994,174018.4331893921,116943.94869995117,116054.42821502686,129272.18905258179,1440139.76953125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(10:0) | FA(10:0),FA,47063.183166503906,78835.78607177734,68654.4252319336,67679.2646484375,104950.56640625,63875.26495361328,48580.46325683594,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(10:1),FA,33272.002380371094,51129.78335571289,50177.983154296875,45125.9831237793,52779.083984375,55677.96374511719,37252.22253417969,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(10:2),FA,33701.1227722168,51296.303466796875,52431.523498535156,37157.2229309082,53486.30389404297,30859.002380371094,42121.36309814453,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(10:3),FA,80570.94598388672,107538.82763671875,114834.82824707031,85583.68566894531,142487.4903564453,63397.74401855469,85541.52661132812,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(10:4),FA,488849.31689453125,828607.22265625,731841.93359375,506751.73681640625,842050.44140625,531399.3798828125,461133.791015625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(10:5),FA,72216.64453125,122989.70922851562,110844.80810546875,90694.30700683594,284898.8601074219,85016.98608398438,105706.98803710938,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(10:6),FA,97156.38623046875,264185.1784667969,304685.09912109375,102761.06726074219,184562.77172851562,99170.96643066406,96766.36694335938,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(11:0),FA,29294.882049560547,57585.96423339844,52419.06365966797,34828.322265625,49707.68328857422,32098.16241455078,30716.542022705078,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(11:1),FA,87726.26647949219,183012.15258789062,152758.51098632812,94607.10711669922,147070.20947265625,202316.41333007812,174002.03344726562,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(11:2),FA,129640.80834960938,237946.39697265625,195579.69360351562,142939.5302734375,262657.658203125,134950.46948242188,227575.1171875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(11:6),FA,45388.14337158203,96046.48681640625,81924.14599609375,64743.604431152344,95245.50671386719,50077.523834228516,57134.64392089844,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(12:0),FA,27210.70184326172,73185.64501953125,65846.52502441406,33380.522521972656,81447.34582519531,28224.98226928711,33144.46224975586,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(12:1),FA,33526.42248535156,83215.96575927734,71260.90478515625,38476.68249511719,73912.86474609375,33305.462158203125,58439.744140625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(12:2),FA,49724.76345825195,145996.18920898438,124996.98876953125,63388.725036621094,98632.48645019531,52247.26412963867,150367.69140625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(12:4),FA,65793.48461914062,256043.93872070312,162080.21142578125,85765.2465209961,266943.2188720703,85059.88598632812,629513.7026367188,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(12:5),FA,26411.421966552734,74694.16552734375,67231.42474365234,41875.603576660156,59821.324462890625,26932.082000732422,65303.58435058594,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(12:6),FA,56362.3440246582,187338.45220947266,168827.6124267578,197353.21575927734,187698.09057617188,63844.48406982422,54979.584045410156,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(13:0) | FA(14:7),FA,100480.76733398438,376402.26794433594,274774.71923828125,112263.19799804688,188264.3133544922,87133.92587280273,154595.0408935547,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(13:1),FA,26589.46206665039,84171.00579833984,63017.04461669922,29649.08203125,61469.224182128906,23166.881637573242,49484.223571777344,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(13:2),FA,39546.0627746582,122983.16857910156,104619.28637695312,47177.90353393555,119285.86865234375,50715.34353637695,151872.13012695312,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(14:0),FA,55612.44372558594,184000.5927734375,124066.60852050781,62442.083923339844,129735.2890625,54154.86346435547,154558.71142578125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(14:1),FA,86144.10620117188,219891.27685546875,147187.25122070312,102178.58703613281,175161.572265625,78339.1049194336,314367.603515625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(14:2),FA,119551.12872314453,250767.05908203125,194032.712890625,133135.12957763672,262148.6374511719,106704.90823364258,582421.4384765625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(14:4),FA,144418.6893005371,532087.0571289062,357729.9450683594,155936.07049560547,318306.74072265625,86299.88623046875,417901.5070800781,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(14:5),FA,55597.68357849121,204606.455078125,142326.50952148438,65375.86441040039,130054.37048339844,44469.283279418945,154348.11157226562,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(14:6),FA,37494.88269042969,121987.38818359375,91190.24731445312,47873.18322753906,87241.96557617188,38918.0830078125,91764.72619628906,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(15:0) | FA(16:7),FA,31984.06214904785,187728.86364746094,99489.736328125,34121.79237365723,98511.15600585938,30005.07204437256,96194.00708007812,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(15:1),FA,71207.92645263672,370678.43182373047,208220.19360351562,85447.66677856445,232393.3536376953,88803.74578857422,191162.11645507812,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(15:2),FA,451993.92709350586,3325155.243408203,1195947.9002075195,823992.3572387695,2339944.0075683594,1236163.3243408203,63076.88415527344,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(15:3),FA,29561.00189971924,171263.25134277344,102373.78723144531,41159.7428894043,89435.62628173828,24296.40171813965,142284.43029785156,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(15:5),FA,50923.00372314453,237161.81640625,153156.61059570312,52233.663513183594,132888.75122070312,39222.30291748047,186375.83154296875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(15:6),FA,57337.32409667969,297925.28076171875,173366.45239257812,60972.804260253906,148149.75048828125,70713.66467285156,223376.6572265625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(16:0),FA,55120.644287109375,495661.1008300781,198490.7530517578,54971.28332519531,217621.2197265625,56691.603942871094,127026.0908203125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(16:1),FA,33031.76232910156,200306.91540527344,108884.16687011719,28962.06201171875,86375.94567871094,28635.401885986328,109596.80712890625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(16:2),FA,28783.501892089844,256407.10107421875,96126.92694091797,29035.042205810547,103318.408203125,27747.401962280273,141914.6102294922,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(16:3),FA,96285.92761230469,489763.796875,348381.04736328125,137566.97131347656,291762.1220703125,85645.88696289062,251397.3388671875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(16:4),FA,47052.463623046875,257785.79919433594,143241.55053710938,45156.88299560547,121310.58959960938,30918.02198791504,221009.85595703125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(16:5),FA,18592.861450195312,125035.80847167969,81467.14599609375,20522.521270751953,53617.14373779297,15192.92106628418,75985.02514648438,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
FA(16:6),FA,61405.024658203125,349903.6223144531,183399.9521484375,60452.42431640625,168456.39233398438,59922.08410644531,166338.65234375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
