Lipid,Class,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex ,FAD189_M3_Male_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
LPG(18:2),PG,2251.5201530456543,4101.280277252197,2089.2401275634766,2104.1401443481445,1954.4601440429688,2151.5401573181152,2063.220146179199,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(18:3),PG,2005.5201377868652,3365.340274810791,2064.980152130127,2135.700164794922,2072.840133666992,2159.940143585205,2005.480136871338,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(18:4),PG,1988.8201484680176,2050.0201530456543,2043.0401420593262,2030.1001243591309,2009.0001335144043,2190.760154724121,2030.740135192871,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"LPG(19:0),LPG(O-20:0)",PG,210610.2548828125,237234.59802246094,209733.55419921875,255467.47631835938,135332.23010253906,174293.11328125,219302.9346923828,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"LPG(19:1),LPG(P-20:0)",PG,85178.14611816406,83301.60693359375,79161.025390625,309300.80236816406,64070.24475097656,208358.7940673828,50801.86340332031,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(20:0),PG,129102.78955078125,124376.50842285156,111777.8080444336,130318.88891601562,88619.52600097656,108207.14721679688,85814.46600341797,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(20:1),PG,237375.85620117188,214778.49487304688,225461.71520996094,319190.84228515625,176197.4921875,205142.1748046875,133222.7099609375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(20:2),PG,416875.1760253906,491063.37158203125,517284.73974609375,722161.6693115234,258039.7784423828,202756.67431640625,78408.20599365234,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(20:3),PG,111379.84790039062,96665.04705810547,101692.82702636719,122843.36853027344,99853.3671875,103798.46752929688,98606.96630859375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(20:4),PG,87261.74627685547,83156.36572265625,84366.34631347656,91347.14630126953,94556.28637695312,81962.84619140625,66128.62487792969,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(20:5),PG,114761.54748535156,112233.88757324219,117469.60803222656,133235.66943359375,93530.90612792969,107975.3076171875,86501.36584472656,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(22:0),PG,150536.95068359375,151964.33068847656,155333.8515625,466494.2919921875,123561.46875,320300.26171875,99520.10693359375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(22:1),PG,213929.15551757812,252121.57836914062,275629.19970703125,290054.66064453125,164111.29150390625,239480.69580078125,153502.93139648438,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(22:2),PG,119843.42840576172,138271.11010742188,118123.30810546875,152250.65014648438,79463.64489746094,94935.24670410156,60049.504150390625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(22:4),PG,139307.48950195312,132313.408203125,125707.42907714844,135101.40942382812,96673.74713134766,100884.18664550781,74026.06536865234,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPG(22:6),PG,280955.93884277344,261548.82080078125,296636.6005859375,317507.3018798828,174786.07153320312,198377.59313964844,115846.20861816406,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(12:0),PI,170377.37139892578,163501.0912475586,167580.31274414062,177791.8114013672,134428.9086303711,128740.06997680664,59885.80499267578,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(13:0),PI,163398.6904296875,143632.1895751953,163463.52954101562,232244.17645263672,118929.26904296875,187489.27380371094,79126.06549072266,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(14:0),PI,279584.9790649414,233391.63549804688,243475.1968383789,309025.1030883789,148862.62994384766,223807.69659423828,65779.84466552734,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(14:1),PI,959694.6921386719,935132.1010742188,870817.7373046875,1804925.2673339844,785158.9946289062,1314960.6611328125,294085.7199707031,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"LPI(15:0),LPI(O-16:0)",PI,6520460.756347656,5747501.437988281,5379521.047363281,5517774.433105469,4510598.341308594,4114226.020751953,1790465.060546875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"LPI(15:1),LPI(P-16:0)",PI,170543.77410888672,178524.01177978516,214848.119140625,515754.6727294922,124245.28912353516,274588.8380126953,117687.80865478516,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(16:0),PI,260140.01635742188,272724.8778076172,305268.46154785156,251557.55688476562,209623.47509765625,191422.09423828125,104220.28759765625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(16:1),PI,365280.2255859375,369593.8278808594,406589.70849609375,504742.5751953125,292869.6022949219,338826.68225097656,202337.8755493164,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"LPI(17:0),LPI(O-18:0)",PI,2682313.9228515625,2370581.8564453125,2267155.124267578,3316991.669189453,1841846.2785644531,2431790.197998047,776135.8801269531,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"LPI(17:1),LPI(P-18:0)",PI,110480.26824951172,98844.94732666016,114692.0484008789,180264.154296875,75017.42462158203,120699.34844970703,46228.92333984375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(17:2),PI,153070.39093017578,134465.56994628906,152590.59088134766,557288.8023681641,118011.02819824219,312172.0015258789,57386.64422607422,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(18:0),PI,328243.7233886719,298248.52014160156,299598.5788574219,582975.7010498047,190234.33422851562,383859.8112792969,400843.1767578125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(18:1),PI,228171.0177307129,375256.3639526367,320136.06298828125,530625.5750732422,368909.76525878906,354751.10662841797,64739.804290771484,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(18:2),PI,326006.9649963379,599797.9840087891,433646.3526916504,448275.73107910156,634916.4885864258,244877.29467773438,35383.6024017334,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(18:3),PI,6548132.425537109,6509685.447021484,5632465.291625977,10167876.696044922,4230746.614013672,3293577.381225586,49682.62371826172,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(18:4),PI,88644.56604003906,74269.26568603516,82430.24523925781,157859.6128540039,68880.64413452148,108657.64654541016,38114.06280517578,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"LPI(19:0),LPI(O-20:0)",PI,2542.900192260742,2376.600166320801,2534.940185546875,2399.420177459717,2524.0201988220215,4359.800338745117,649549.9510498047,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"LPI(19:1),LPI(P-20:0)",PI,4458.140312194824,5057.560321807861,4275.060214996338,4089.80029296875,5631.540435791016,7008.380352020264,54542.76413726807,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(20:0),PI,212751.0951538086,192088.71156692505,161908.6904296875,216374.79620361328,138766.8494796753,162224.65189743042,115784.28930664062,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(20:1),PI,248559.95581054688,228756.81396484375,230747.5369873047,496114.2565917969,239532.87745285034,329035.4217643738,100334.10778808594,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(20:2),PI,468241.7327270508,488012.17515945435,681493.9974975586,610133.2189331055,244197.07905578613,154314.17028427124,38564.18295288086,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(20:3),PI,58798.96420288086,57192.56385421753,58377.02403259277,110972.40814208984,44585.34284591675,58291.44441986084,34572.84240722656,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(20:4),PI,53575.74409866333,55874.52426147461,59700.90426635742,99666.44735717773,38322.422954559326,60006.32471847534,26896.741912841797,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(20:5),PI,44038.223094940186,39738.043102264404,45132.623046875,122009.34819030762,16343.341186523438,34512.162536621094,51888.90362548828,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(21:0),PI,533822.8579101562,478311.9736328125,480645.97216796875,880704.58203125,339768.12646484375,557960.1030273438,268374.52001953125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(22:0),PI,213801.63598632812,199021.43493652344,232794.31506347656,969235.8388671875,152158.5919189453,621806.1818237305,68945.72473144531,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(22:1),PI,189757.07177734375,204913.9736328125,266724.5380859375,388267.24755859375,181036.53100585938,293862.5603027344,126827.3486328125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(22:2),PI,102043.72702026367,92570.5461730957,95322.8268737793,153524.16998291016,81858.86584472656,90567.18670654297,29403.062118530273,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(22:4),PI,82007.00552368164,73284.60537719727,77719.42541503906,125357.98834228516,60359.044189453125,86596.26620483398,32802.56234741211,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPI(22:6),PI,252261.2783203125,254425.73822021484,223370.6131591797,462946.9538574219,191071.9930419922,292773.6824951172,110897.30786132812,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPS(12:0),PS,114056.44812011719,101582.92712402344,109150.14733886719,114110.24694824219,98277.66625976562,97501.74719238281,84633.40588378906,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPS(13:0),PS,123287.00830078125,102181.287109375,101612.74743652344,120786.24780273438,98872.50646972656,109390.4072265625,91949.4072265625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPS(14:0),PS,118110.68920898438,114338.40893554688,107903.40808105469,119851.76806640625,89132.46661376953,101426.88793945312,68832.224609375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPS(14:1),PS,888371.6557617188,942373.3149414062,922465.9692382812,1186609.2216796875,686489.6459960938,738607.4873046875,364893.10595703125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPS(16:1),PS,207172.03344726562,184373.7525024414,190342.93353271484,193087.35314941406,141822.310546875,146503.15112304688,99840.70703125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
LPS(17:2),PS,117480.18798828125,86666.5064086914,81905.806640625,140103.6895751953,82778.42596435547,112272.76733398438,74220.0849609375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
