Lipid,Class,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PG(17:1) | PGp (18:0)_2,PG,59036.80407714844,58824.56433105469,82732.76611328125,50829.223876953125,49294.32360839844,62489.36407470703,52266.263259887695,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(17:2),PG,64384.684814453125,72226.56481933594,64609.204650878906,72752.0654296875,67634.28466796875,58913.184173583984,74178.66488647461,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(18:0) | PG (18:0),PG,634398.4738769531,864664.8092651367,252140.61895751953,270748.4178466797,513320.7364501953,153218.15118408203,1006352.5754394531,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(18:0) | PG (18:0)_2,PG,632419.8797607422,889756.4171142578,251318.75744628906,278998.5871582031,521076.3582763672,160355.33221435547,1004986.3320922852,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(18:1) | PG (18:1),PG,59266.804107666016,56538.84442138672,52211.263427734375,57904.16421508789,57463.84436035156,50030.34344482422,59695.784240722656,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(18:1) | PG (18:1)_2,PG,61069.84356689453,57408.16394042969,53643.78399658203,55557.24383544922,57780.30389404297,48653.64318847656,56918.223693847656,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(18:2) | PG (18:2),PG,63475.22473144531,49932.503509521484,51973.44369506836,53530.50393676758,48194.72317504883,39259.502868652344,56175.00375366211,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(18:2) | PG (18:2)_2,PG,62306.984130859375,47544.423278808594,56877.10339355469,49334.76336669922,52190.343994140625,38996.342849731445,56802.843490600586,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(18:3) | PG (18:3),PG,126294.16860961914,110590.7279663086,101586.2074584961,122384.76724243164,118545.48843383789,81362.76644897461,183594.97329711914,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(18:3) | PG (18:3)_2,PG,132135.30938720703,117494.8671875,104265.36758422852,114632.96746826172,120569.24768066406,79242.22660827637,179755.27095031738,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(18:4),PG,66564.68450927734,77059.04528808594,62217.34494018555,63900.224609375,68357.3039855957,47275.16355895996,64394.943756103516,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(19:0),PG,102102.28771972656,111208.24822998047,1630.2801208496094,90184.40692138672,99850.36743164062,1575.7201194763184,129053.24890136719,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(19:1),PG,60182.96502685547,59933.72471618652,1491.420108795166,54322.40408325195,56904.523681640625,1614.6401138305664,57384.064514160156,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:0),PG,69926.54455566406,72648.86511230469,63783.884368896484,79890.7855834961,67670.92492675781,54257.36389160156,68203.16497802734,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:1) | PG (20:1),PG,199992.37451171875,185115.91381835938,150701.69116210938,178469.873046875,185498.41381835938,136511.50927734375,151699.4521484375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:1) | PG (20:1)_2,PG,196260.63256835938,188939.87329101562,151284.83081054688,178875.5927734375,192032.65283203125,143339.47216796875,157208.93017578125,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:2) | PG (20:2),PG,409278.7787475586,288855.0391845703,231983.4186706543,208107.29663085938,283014.3035888672,157858.75057983398,75848.12626647949,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:2) | PG (20:2)_2,PG,410978.78509521484,277433.16342163086,229102.47442626953,203089.37615966797,271758.5769958496,161408.87243652344,79736.98617553711,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:3) | PG (20:3),PG,60992.24490356445,62328.404541015625,43966.063049316406,55877.044342041016,59028.844177246094,35008.04235839844,61253.543884277344,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:3) | PG (20:3)_2,PG,61960.724517822266,59360.02490234375,42583.42295837402,52333.78366088867,55295.88366699219,36153.58251953125,62474.78518676758,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:4) | PG (20:4),PG,53665.90383911133,55504.14450073242,29395.582550048828,50316.703369140625,48369.203186035156,25622.221557617188,59044.60400390625,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:4) | PG (20:4)_2,PG,52694.48370361328,51100.32357788086,32522.36199951172,47936.46319580078,50528.083435058594,25481.22179031372,54664.10339355469,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:5) | PG (20:5),PG,93536.00720214844,99798.80700683594,46889.363220214844,95547.9072265625,96515.82678222656,38832.68264007568,97097.947265625,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(20:5) | PG (20:5)_2,PG,100301.34765625,101364.38684082031,49014.203563690186,93829.56677246094,95290.8662109375,40695.302879333496,100433.68798828125,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(21:0),PG,77618.22555541992,68776.28442382812,61995.704986572266,73391.18536376953,69278.06475830078,64053.06430053711,55121.823150634766,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(22:0) | PG (22:0),PG,388397.3115234375,175154.57165527344,123025.18920898438,220064.37451171875,198444.07348632812,119658.20874023438,97126.20629882812,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(22:0) | PG (22:0)_2,PG,494939.89013671875,203715.37408447266,137872.86993408203,242537.34045410156,237688.99822998047,131945.7901611328,87367.98498535156,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(22:1) | PG (22:1),PG,56016.803466796875,55850.623779296875,46195.40296936035,50168.22268676758,49870.204040527344,39882.40264892578,55659.60400390625,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(22:1) | PG (22:1)_2,PG,53605.703674316406,51599.04318237305,46891.40301513672,49406.523010253906,52767.66409301758,38844.862716674805,56924.54309082031,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(22:2),PG,87441.28747558594,77709.42590332031,62189.00520324707,63123.42419433594,71334.88481140137,52930.983947753906,55307.94386291504,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(22:4) | PG (22:4),PG,116367.48809814453,91663.98648071289,70813.46563720703,85420.36553955078,87246.1265258789,65949.26382446289,66790.42504882812,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(22:4) | PG (22:4)_2,PG,109633.80773925781,89998.76495361328,68049.42477416992,88287.40698242188,86601.12637329102,67873.10481262207,67896.06561279297,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(22:6) | PG (22:6),PG,77877.48693847656,84300.26666259766,75310.54504394531,165650.92999267578,72002.50451660156,62544.224060058594,62303.984130859375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PG(22:6) | PG (22:6)_2,PG,75546.74591064453,84481.82550048828,75406.48455810547,166309.3084716797,74045.68481445312,66782.78479003906,64106.305236816406,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(12:0) | PI (12:0),PI,26482.561920166016,74737.4652709961,47534.323791503906,67876.32531738281,86122.82629394531,30239.622676849365,51699.76379394531,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(12:0) | PI (12:0)_2,PI,27914.842113494873,73569.52493286133,46315.36395263672,65886.62432861328,81791.82601928711,32253.86252593994,53322.10321044922,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(12:0) | PI (12:0)_3,PI,26141.361568450928,76466.34622192383,47535.423095703125,67827.08511352539,84666.48651123047,31480.00217437744,55023.684326171875,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(13:0),PI,54049.80385971069,94366.20733642578,71578.2455444336,83247.60638427734,129986.2890625,49637.38388442993,90002.8871459961,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(14:0) | PI (14:0),PI,28600.541564941406,86690.42446899414,57177.1442527771,76960.58627319336,87671.1655883789,35135.28242111206,67115.76525878906,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(14:0) | PI (14:0)_2,PI,31193.10231399536,85640.82638549805,59346.52449417114,75960.22521972656,88593.86581420898,37317.002670288086,61796.04522705078,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(14:1),PI,227979.81832122803,586810.4587402344,417193.7364501953,539328.4323730469,572075.638671875,195377.23229599,287219.0819091797,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(15:0) | PIo (16:0),PI,2766.700206756592,507624.4865036011,341210.94483947754,280641.96061325073,544975.1896972656,215788.75708007812,77248.48648071289,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(15:0) | PIo (16:0)_2,PI,2578.660202026367,499735.48293304443,354721.3103713989,3125.5801887512207,554104.5033073425,176396.09419250488,74041.88470458984,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(15:1) | PIp (16:0),PI,25298.141681671143,79174.8864440918,49598.22410583496,67713.40435028076,83535.32638549805,42184.543365478516,73600.72549438477,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(15:1) | PIp (16:0)_2,PI,21312.281330108643,81690.1067199707,50019.6837310791,62624.26416015625,81324.5856628418,31244.242218017578,76934.50500488281,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(16:0) | PI (16:0),PI,1635.8601150512695,1547.2601127624512,69197.96463775635,1543.7800979614258,1506.9401092529297,40844.24295043945,1476.2200965881348,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(16:0) | PI (16:0)_2,PI,1672.5801086425781,1478.280101776123,65349.48564147949,1941.2401161193848,1590.58012008667,47394.962982177734,1504.780101776123,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(16:1) | PI (16:1),PI,1512.4001083374023,1514.1201057434082,93450.36782073975,1476.6401023864746,1527.8801040649414,56095.24376296997,1462.5600929260254,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(16:1) | PI (16:1)_2,PI,1560.1601066589355,1474.56010055542,101633.42797851562,1479.8200988769531,1464.620101928711,55863.90421295166,1469.6401062011719,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(17:0),PI,66517.10567855835,489445.947265625,262241.1778411865,537434.7490234375,515706.74365234375,146157.7112121582,128606.22680664062,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(17:1) | PIp (18:0),PI,15888.001220703125,62418.78530883789,43889.80323791504,61160.38438415527,68238.00421142578,25409.141891479492,71269.84600830078,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(17:1) | PIp (18:0)_2,PI,21370.32175064087,61442.42459106445,41726.242431640625,65401.344299316406,68404.72584533691,23716.72184753418,66126.30453491211,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(17:1) | PIp (18:0)_3,PI,14916.701015472412,61760.02449798584,42702.60336303711,57837.72412109375,61037.764221191406,25788.721878051758,67652.04391479492,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(17:2),PI,26649.161964416504,95575.02697753906,72777.8448638916,92505.88821411133,100150.7865600586,45429.52306365967,81531.94467163086,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(18:0) | PI (18:0),PI,26964.6018409729,100225.06591796875,1476.1201095581055,85553.88565063477,94117.28704833984,1571.3401145935059,125769.8071899414,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PI(18:0) | PI (18:0)_2,PI,25745.88182067871,101701.18743896484,1528.960105895996,88221.68646240234,90611.52746582031,1463.0801010131836,126214.86944580078,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
