Lipid,Parent_Ion,Product_Ion,Transition
"DG(O-40:9),DG(38:2)_C18:1",666.6,367.3,666.6 -> 367.3
"DG(39:8),DG(O-40:8),DG(38:1)_C18:1",668.6,369.3,668.6 -> 369.3
"DG(39:7),DG(38:0),DG(dO-40:0)_C18:1",670.7,371.4,670.7 -> 371.4
DG(39:6)_C18:1,672.6,373.3,672.6 -> 373.3
DG(39:5)_C18:1,674.6,375.3,674.6 -> 375.3
DG(39:4)_C18:1,676.6,377.3,676.6 -> 377.3
"DG(40:10),DG(39:3)_C18:1",678.6,379.3,678.6 -> 379.3
"DG(40:9),DG(39:2)_C18:1",680.6,381.3,680.6 -> 381.3
"DG(40:8),DG(39:1)_C18:1",682.6,383.3,682.6 -> 383.3
"DG(40:7),DG(39:0)_C18:1",684.7,385.4,684.7 -> 385.4
"DG(40:6),DG(dO-40:0)_C18:1",686.7,387.4,686.7 -> 387.4
DG(40:5)_C18:1,688.6,389.3,688.6 -> 389.3
DG(40:4)_C18:1,690.6,391.3,690.6 -> 391.3
DG(40:3)_C18:1,692.6,393.3,692.6 -> 393.3
DG(40:2)_C18:1,694.6,395.3,694.6 -> 395.3
DG(40:1)_C18:1,696.7,397.4,696.7 -> 397.4
"DG(41:7),DG(40:0)_C18:1",698.7,399.4,698.7 -> 399.4
DG(41:6)_C18:1,700.6,401.3,700.6 -> 401.3
DG(41:5)_C18:1,702.6,403.3,702.6 -> 403.3
"DG(42:11),DG(41:4)_C18:1",704.6,405.3,704.6 -> 405.3
"DG(42:10),DG(41:3)_C18:1",706.6,407.3,706.6 -> 407.3
"DG(42:9),DG(41:2)_C18:1",708.7,409.4,708.7 -> 409.4
"DG(42:8),DG(41:1)_C18:1",710.7,411.4,710.7 -> 411.4
"DG(42:7),DG(41:0)_C18:1",712.7,413.4,712.7 -> 413.4
DG(42:6)_C18:1,714.6,415.3,714.6 -> 415.3
DG(42:5)_C18:1,716.6,417.3,716.6 -> 417.3
DG(42:4)_C18:1,718.6,419.3,718.6 -> 419.3
DG(42:3)_C18:1,720.7,421.4,720.7 -> 421.4
DG(42:2)_C18:1,722.7,423.4,722.7 -> 423.4
DG(42:1)_C18:1,724.7,425.4,724.7 -> 425.4
DG(43:6)_C18:1,728.6,429.3,728.6 -> 429.3
"DG(44:12),DG(43:5)_C18:1",730.6,431.3,730.6 -> 431.3
"DG(44:11),DG(43:4)_C18:1",732.7,433.4,732.7 -> 433.4
"DG(44:10),DG(43:3)_C18:1",734.7,435.4,734.7 -> 435.4
"DG(44:9),DG(43:2)_C18:1",736.7,437.4,736.7 -> 437.4
"DG(44:8),DG(43:1)_C18:1",738.7,439.4,738.7 -> 439.4
"DG(44:7),DG(43:0)_C18:1",740.7,441.4,740.7 -> 441.4
DG(44:6)_C18:1,742.6,443.3,742.6 -> 443.3
DG(44:5)_C18:1,744.7,445.4,744.7 -> 445.4
DG(44:4)_C18:1,746.7,447.4,746.7 -> 447.4
DG(44:3)_C18:1,748.7,449.4,748.7 -> 449.4
DG(44:2)_C18:1,750.7,451.4,750.7 -> 451.4
DG(44:1)_C18:1,752.7,453.4,752.7 -> 453.4
DG(28:2)_C18:2,526.4,229.1,526.4 -> 229.1
DG(29:2)_C18:2,540.5,243.2,540.5 -> 243.2
DG(30:3)_C18:2,552.5,255.2,552.5 -> 255.2
DG(30:2)_C18:2,554.5,257.2,554.5 -> 257.2
DG(31:3)_C18:2,566.5,269.2,566.5 -> 269.2
"DG(31:2),DG(P-14:0/18:1)_C18:2",568.5,271.2,568.5 -> 271.2
DG(32:5)_C18:2,576.5,279.2,576.5 -> 279.2
"DG(32:4),DG(dO-34:4)_C18:2",578.6,281.3,578.6 -> 281.3
DG(32:3)_C18:2,580.5,283.2,580.5 -> 283.2
DG(32:2)_C18:2,582.5,285.2,582.5 -> 285.2
DG(33:5)_C18:2,590.5,293.2,590.5 -> 293.2
DG(33:4)_C18:2,592.5,295.2,592.5 -> 295.2
DG(33:3)_C18:2,594.5,297.2,594.5 -> 297.2
DG(33:2)_C18:2,596.5,299.2,596.5 -> 299.2
DG(34:6)_C18:2,602.5,305.2,602.5 -> 305.2
DG(34:5)_C18:2,604.5,307.2,604.5 -> 307.2
"DG(34:4),DG(dO-36:4)_C18:2",606.6,309.3,606.6 -> 309.3
DG(34:3)_C18:2,608.5,311.2,608.5 -> 311.2
DG(34:2)_C18:2,610.5,313.2,610.5 -> 313.2
DG(35:6)_C18:2,616.5,319.2,616.5 -> 319.2
DG(35:5)_C18:2,618.5,321.2,618.5 -> 321.2
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C18:2",620.6,323.3,620.6 -> 323.3
DG(35:3)_C18:2,622.5,325.2,622.5 -> 325.2
"DG(dO-38:9),DG(35:2)_C18:2",624.6,327.3,624.6 -> 327.3
"DG(36:8),DG(35:1)_C18:2",626.6,329.3,626.6 -> 329.3
"DG(36:7),DG(35:0)_C18:2",628.6,331.3,628.6 -> 331.3
DG(36:6)_C18:2,630.5,333.2,630.5 -> 333.2
DG(36:5)_C18:2,632.5,335.2,632.5 -> 335.2
"DG(36:4),DG(O-37:4)_C18:2",634.6,337.3,634.6 -> 337.3
DG(36:3)_C18:2,636.6,339.3,636.6 -> 339.3
"DG(O-38:9),DG(36:2)_C18:2",638.6,341.3,638.6 -> 341.3
"DG(O-38:8),DG(36:1)_C18:2",640.6,343.3,640.6 -> 343.3
"DG(37:7),DG(36:0)_C18:2",642.6,345.3,642.6 -> 345.3
DG(37:6)_C18:2,644.5,347.2,644.5 -> 347.2
DG(37:5)_C18:2,646.5,349.2,646.5 -> 349.2
DG(37:4)_C18:2,648.6,351.3,648.6 -> 351.3
DG(37:3)_C18:2,650.6,353.3,650.6 -> 353.3
"DG(38:9),DG(dO-40:9),DG(37:2)_C18:2",652.6,355.3,652.6 -> 355.3
"DG(38:8),DG(dO-40:8),DG(37:1)_C18:2",654.6,357.3,654.6 -> 357.3
"DG(38:7),DG(37:0)_C18:2",656.6,359.3,656.6 -> 359.3
"DG(38:6),DG(dO-40:6)_C18:2",658.6,361.3,658.6 -> 361.3
DG(38:5)_C18:2,660.6,363.3,660.6 -> 363.3
DG(38:4)_C18:2,662.6,365.3,662.6 -> 365.3
DG(38:3)_C18:2,664.6,367.3,664.6 -> 367.3
"DG(O-40:9),DG(38:2)_C18:2",666.6,369.3,666.6 -> 369.3
"DG(39:8),DG(O-40:8),DG(38:1)_C18:2",668.6,371.3,668.6 -> 371.3
"DG(39:7),DG(38:0),DG(dO-40:0)_C18:2",670.7,373.4,670.7 -> 373.4
DG(39:6)_C18:2,672.6,375.3,672.6 -> 375.3
DG(39:5)_C18:2,674.6,377.3,674.6 -> 377.3
DG(39:4)_C18:2,676.6,379.3,676.6 -> 379.3
"DG(40:10),DG(39:3)_C18:2",678.6,381.3,678.6 -> 381.3
"DG(40:9),DG(39:2)_C18:2",680.6,383.3,680.6 -> 383.3
"DG(40:8),DG(39:1)_C18:2",682.6,385.3,682.6 -> 385.3
"DG(40:7),DG(39:0)_C18:2",684.7,387.4,684.7 -> 387.4
"DG(40:6),DG(dO-40:0)_C18:2",686.7,389.4,686.7 -> 389.4
DG(40:5)_C18:2,688.6,391.3,688.6 -> 391.3
DG(40:4)_C18:2,690.6,393.3,690.6 -> 393.3
DG(40:3)_C18:2,692.6,395.3,692.6 -> 395.3
DG(40:2)_C18:2,694.6,397.3,694.6 -> 397.3
"DG(41:7),DG(40:0)_C18:2",698.7,401.4,698.7 -> 401.4
DG(41:6)_C18:2,700.6,403.3,700.6 -> 403.3
DG(41:5)_C18:2,702.6,405.3,702.6 -> 405.3
"DG(42:11),DG(41:4)_C18:2",704.6,407.3,704.6 -> 407.3
"DG(42:10),DG(41:3)_C18:2",706.6,409.3,706.6 -> 409.3
"DG(42:9),DG(41:2)_C18:2",708.7,411.4,708.7 -> 411.4
"DG(42:8),DG(41:1)_C18:2",710.7,413.4,710.7 -> 413.4
"DG(42:7),DG(41:0)_C18:2",712.7,415.4,712.7 -> 415.4
DG(42:6)_C18:2,714.6,417.3,714.6 -> 417.3
DG(42:5)_C18:2,716.6,419.3,716.6 -> 419.3
DG(42:4)_C18:2,718.6,421.3,718.6 -> 421.3
DG(42:3)_C18:2,720.7,423.4,720.7 -> 423.4
DG(42:2)_C18:2,722.7,425.4,722.7 -> 425.4
DG(43:6)_C18:2,728.6,431.3,728.6 -> 431.3
"DG(44:12),DG(43:5)_C18:2",730.6,433.3,730.6 -> 433.3
"DG(44:11),DG(43:4)_C18:2",732.7,435.4,732.7 -> 435.4
"DG(44:10),DG(43:3)_C18:2",734.7,437.4,734.7 -> 437.4
"DG(44:9),DG(43:2)_C18:2",736.7,439.4,736.7 -> 439.4
"DG(44:8),DG(43:1)_C18:2",738.7,441.4,738.7 -> 441.4
"DG(44:7),DG(43:0)_C18:2",740.7,443.4,740.7 -> 443.4
DG(44:6)_C18:2,742.6,445.3,742.6 -> 445.3
DG(44:5)_C18:2,744.7,447.4,744.7 -> 447.4
DG(44:4)_C18:2,746.7,449.4,746.7 -> 449.4
DG(44:3)_C18:2,748.7,451.4,748.7 -> 451.4
DG(44:2)_C18:2,750.7,453.4,750.7 -> 453.4
LPS(12:0),442.2,257.2,442.2 -> 257.2
LPS(14:0),470.3,285.3,470.3 -> 285.3
LPS(14:1),468.2,283.2,468.2 -> 283.2
LPS(P-16:0),482.3,297.3,482.3 -> 297.3
LPS(16:1),496.3,311.3,496.3 -> 311.3
LPS(P-18:0),510.3,325.3,510.3 -> 325.3
LPS(17:2),508.3,323.3,508.3 -> 323.3
LPS(18:1),524.3,339.3,524.3 -> 339.3
LPS(18:2),522.3,337.3,522.3 -> 337.3
LPS(18:3),520.3,335.3,520.3 -> 335.3
LPS(18:4),518.3,333.3,518.3 -> 333.3
LPS(P-20:0),538.4,353.4,538.4 -> 353.4
LPS(20:0),554.3,369.3,554.3 -> 369.3
LPS(20:1),552.3,367.3,552.3 -> 367.3
LPS(20:2),550.3,365.3,550.3 -> 365.3
LPS(20:3),548.3,363.3,548.3 -> 363.3
LPS(20:4),546.3,361.3,546.3 -> 361.3
LPS(20:5),544.3,359.3,544.3 -> 359.3
LPS(22:0),582.4,397.4,582.4 -> 397.4
LPS(22:1),580.4,395.4,580.4 -> 395.4
LPS(22:2),578.3,393.3,578.3 -> 393.3
LPS(22:4),574.3,389.3,574.3 -> 389.3
LPS(22:6),570.3,385.3,570.3 -> 385.3
LPS(O-16:0),484.3,299.3,484.3 -> 299.3
LPS(O-20:0),540.4,355.4,540.4 -> 355.4
LPS(13:0),456.2,271.2,456.2 -> 271.2
LPS(O-18:0),512.3,327.3,512.3 -> 327.3
LPS(21:0),568.4,383.4,568.4 -> 383.4
PS(24:0),624.4,439.4,624.4 -> 439.4
PS(25:0),638.4,453.4,638.4 -> 453.4
PS(26:0),652.4,467.4,652.4 -> 467.4
PS(26:1),650.4,465.4,650.4 -> 465.4
PS(O-28:0),666.5,481.5,666.5 -> 481.5
PS(P-28:0),664.5,479.5,664.5 -> 479.5
PS(O-29:0),680.5,495.5,680.5 -> 495.5
PS(P-29:0),678.5,493.5,678.5 -> 493.5
PS(28:2),676.4,491.4,676.4 -> 491.4
PS(O-30:0),694.5,509.5,694.5 -> 509.5
PS(P-30:0),692.5,507.5,692.5 -> 507.5
PS(P-30:1),690.5,505.5,690.5 -> 505.5
PS(O-31:0),708.5,523.5,708.5 -> 523.5
PS(P-31:0),706.5,521.5,706.5 -> 521.5
PS(P-31:1),704.5,519.5,704.5 -> 519.5
PS(30:3),702.4,517.4,702.4 -> 517.4
PS(30:4),700.4,515.4,700.4 -> 515.4
PS(O-32:0),722.5,537.5,722.5 -> 537.5
PS(P-32:0),720.5,535.5,720.5 -> 535.5
PS(P-32:1),718.5,533.5,718.5 -> 533.5
PS(31:3),716.5,531.5,716.5 -> 531.5
PS(31:4),714.4,529.4,714.4 -> 529.4
PS(O-33:0),736.5,551.5,736.5 -> 551.5
PS(P-33:0),734.5,549.5,734.5 -> 549.5
PS(P-33:1),732.5,547.5,732.5 -> 547.5
PS(P-33:2),730.5,545.5,730.5 -> 545.5
PS(32:4),728.5,543.5,728.5 -> 543.5
PS(32:5),726.4,541.4,726.4 -> 541.4
PS(O-34:0),750.6,565.6,750.6 -> 565.6
PS(P-34:0),748.5,563.5,748.5 -> 563.5
PS(P-34:1),746.5,561.5,746.5 -> 561.5
PS(P-34:2),744.5,559.5,744.5 -> 559.5
PS(P-34:3),742.5,557.5,742.5 -> 557.5
PS(P-34:4),740.5,555.5,740.5 -> 555.5
PS(O-35:0),764.6,579.6,764.6 -> 579.6
PS(P-35:0),762.6,577.6,762.6 -> 577.6
PS(P-35:1),760.5,575.5,760.5 -> 575.5
PS(P-35:2),758.5,573.5,758.5 -> 573.5
PS(34:4),756.5,571.5,756.5 -> 571.5
PS(34:5),754.5,569.5,754.5 -> 569.5
PS(34:6),752.5,567.5,752.5 -> 567.5
PS(P-36:1),774.6,589.6,774.6 -> 589.6
PS(P-36:2),772.5,587.5,772.5 -> 587.5
PS(P-36:3),770.5,585.5,770.5 -> 585.5
PS(P-36:4),768.5,583.5,768.5 -> 583.5
PS(P-36:5),766.5,581.5,766.5 -> 581.5
PS(P-37:0),790.6,605.6,790.6 -> 605.6
PS(P-37:1),788.6,603.6,788.6 -> 603.6
PS(P-37:2),786.6,601.6,786.6 -> 601.6
PS(36:4),784.5,599.5,784.5 -> 599.5
PS(36:5),782.5,597.5,782.5 -> 597.5
PS(36:6),780.5,595.5,780.5 -> 595.5
PS(O-36:0),778.6,593.6,778.6 -> 593.6
PS(P-36:0),776.6,591.6,776.6 -> 591.6
PS(P-38:2),800.6,615.6,800.6 -> 615.6
PS(P-38:3),798.6,613.6,798.6 -> 613.6
PS(P-38:4),796.5,611.5,796.5 -> 611.5
PS(P-38:5),794.5,609.5,794.5 -> 609.5
PS(O-37:0),792.6,607.6,792.6 -> 607.6
PS(P-39:1),816.6,631.6,816.6 -> 631.6
PS(38:3),814.6,629.6,814.6 -> 629.6
PS(38:4),812.5,627.5,812.5 -> 627.5
PS(38:5),810.5,625.5,810.5 -> 625.5
PS(38:6),808.5,623.5,808.5 -> 623.5
PS(O-38:0),806.6,621.6,806.6 -> 621.6
PS(P-38:0),804.6,619.6,804.6 -> 619.6
PS(P-38:1),802.6,617.6,802.6 -> 617.6
PS(P-40:3),826.6,641.6,826.6 -> 641.6
PS(P-40:4),824.6,639.6,824.6 -> 639.6
PS(P-40:5),822.6,637.6,822.6 -> 637.6
PS(O-39:0),820.6,635.6,820.6 -> 635.6
PS(P-39:0),818.6,633.6,818.6 -> 633.6
PS(P-41:0),846.7,661.7,846.7 -> 661.7
PS(P-40:2),828.6,643.6,828.6 -> 643.6
PS(40:2),844.6,659.6,844.6 -> 659.6
PS(40:3),842.6,657.6,842.6 -> 657.6
PS(40:4),840.6,655.6,840.6 -> 655.6
PS(40:5),838.6,653.6,838.6 -> 653.6
PS(40:6),836.5,651.5,836.5 -> 651.5
PS(O-40:0),834.7,649.7,834.7 -> 649.7
PS(P-40:0),832.6,647.6,832.6 -> 647.6
PS(P-40:1),830.6,645.6,830.6 -> 645.6
PS(P-42:4),852.6,667.6,852.6 -> 667.6
PS(O-42:6),850.6,665.6,850.6 -> 665.6
PS(O-41:0),848.7,663.7,848.7 -> 663.7
PS(42:0),876.7,691.7,876.7 -> 691.7
PS(42:1),874.7,689.7,874.7 -> 689.7
PS(P-42:2),856.6,671.6,856.6 -> 671.6
PS(O-42:4),854.6,669.6,854.6 -> 669.6
PS(42:2),872.6,687.6,872.6 -> 687.6
PS(42:3),870.6,685.6,870.6 -> 685.6
PS(42:4),868.6,683.6,868.6 -> 683.6
PS(42:5),866.6,681.6,866.6 -> 681.6
PS(42:6),864.6,679.6,864.6 -> 679.6
PS(O-42:0),862.7,677.7,862.7 -> 677.7
PS(P-42:0),860.7,675.7,860.7 -> 675.7
PS(P-42:1),858.7,673.7,858.7 -> 673.7
PS(43:2),886.7,701.7,886.7 -> 701.7
PS(43:4),882.6,697.6,882.6 -> 697.6
PS(43:6),878.6,693.6,878.6 -> 693.6
PS(44:0),904.7,719.7,904.7 -> 719.7
PS(44:1),902.7,717.7,902.7 -> 717.7
PS(44:10),884.5,699.5,884.5 -> 699.5
PS(44:12),880.5,695.5,880.5 -> 695.5
PS(44:2),900.7,715.7,900.7 -> 715.7
PS(44:3),898.7,713.7,898.7 -> 713.7
PS(44:4),896.6,711.6,896.6 -> 711.6
PS(44:5),894.6,709.6,894.6 -> 709.6
PS(44:6),892.6,707.6,892.6 -> 707.6
PS(43:0),890.7,705.7,890.7 -> 705.7
PS(43:1),888.7,703.7,888.7 -> 703.7
LPI(12:0),534.2,257.2,534.2 -> 257.2
LPI(13:0),548.2,271.2,548.2 -> 271.2
LPI(14:0),562.3,285.3,562.3 -> 285.3
LPI(14:1),560.2,283.2,560.2 -> 283.2
"LPI(15:0),LPI(O-16:0)",576.3,299.3,576.3 -> 299.3
"LPI(15:1),LPI(P-16:0)",574.3,297.3,574.3 -> 297.3
LPI(16:0),590.3,313.3,590.3 -> 313.3
LPI(16:1),588.3,311.3,588.3 -> 311.3
"LPI(17:0),LPI(O-18:0)",604.3,327.3,604.3 -> 327.3
"LPI(17:1),LPI(P-18:0)",602.3,325.3,602.3 -> 325.3
LPI(17:2),600.3,323.3,600.3 -> 323.3
LPI(18:0),618.3,341.3,618.3 -> 341.3
LPI(18:1),616.3,339.3,616.3 -> 339.3
LPI(18:2),614.3,337.3,614.3 -> 337.3
LPI(18:3),612.3,335.3,612.3 -> 335.3
LPI(18:4),610.3,333.3,610.3 -> 333.3
"LPI(19:0),LPI(O-20:0)",632.4,355.4,632.4 -> 355.4
"LPI(19:1),LPI(P-20:0)",630.4,353.4,630.4 -> 353.4
LPI(20:0),646.4,369.4,646.4 -> 369.4
LPI(20:1),644.3,367.3,644.3 -> 367.3
LPI(20:2),642.3,365.3,642.3 -> 365.3
LPI(20:3),640.3,363.3,640.3 -> 363.3
LPI(20:4),638.3,361.3,638.3 -> 361.3
LPI(20:5),636.3,359.3,636.3 -> 359.3
LPI(21:0),660.4,383.4,660.4 -> 383.4
LPI(22:0),674.4,397.4,674.4 -> 397.4
LPI(22:1),672.4,395.4,672.4 -> 395.4
LPI(22:2),670.4,393.4,670.4 -> 393.4
LPI(22:4),666.3,389.3,666.3 -> 389.3
LPI(22:6),662.3,385.3,662.3 -> 385.3
PI(24:0),716.4,439.4,716.4 -> 439.4
PI(25:0),730.4,453.4,730.4 -> 453.4
PI(26:0),744.4,467.4,744.4 -> 467.4
PI(26:1),742.4,465.4,742.4 -> 465.4
"PI(27:0),PI(O-28:0)",758.5,481.5,758.5 -> 481.5
"PI(27:1),PI(P-28:0)",756.5,479.5,756.5 -> 479.5
"PI(28:0),PI(O-29:0)",772.5,495.5,772.5 -> 495.5
"PI(28:1),PI(P-29:0)",770.5,493.5,770.5 -> 493.5
PI(28:2),768.4,491.4,768.4 -> 491.4
"PI(29:0),PI(O-30:0)",786.5,509.5,786.5 -> 509.5
"PI(29:1),PI(O-30:1),PI(P-30:0)",784.5,507.5,784.5 -> 507.5
"PI(29:2),PI(P-30:1)",782.5,505.5,782.5 -> 505.5
"PI(30:0),PI(O-31:0)",800.5,523.5,800.5 -> 523.5
"PI(30:1),PI(O-31:1),PI(P-31:0)",798.5,521.5,798.5 -> 521.5
"PI(30:2),PI(P-31:1)",796.5,519.5,796.5 -> 519.5
PI(30:3),794.4,517.4,794.4 -> 517.4
PI(30:4),792.4,515.4,792.4 -> 515.4
"PI(31:0),PI(O-32:0)",814.5,537.5,814.5 -> 537.5
"PI(31:1),PI(O-32:1),PI(P-32:0)",812.5,535.5,812.5 -> 535.5
"PI(31:2),PI(P-32:1)",810.5,533.5,810.5 -> 533.5
PI(31:3),808.5,531.5,808.5 -> 531.5
PI(31:4),806.4,529.4,806.4 -> 529.4
"PI(32:0),PI(O-33:0)",828.6,551.6,828.6 -> 551.6
"PI(32:1),PI(O-33:1),PI(P-33:0)",826.5,549.5,826.5 -> 549.5
"PI(32:2),PI(O-33:2),PI(P-33:1)",824.5,547.5,824.5 -> 547.5
"PI(32:3),PI(P-33:2)",822.5,545.5,822.5 -> 545.5
PI(32:4),820.5,543.5,820.5 -> 543.5
PI(32:5),818.4,541.4,818.4 -> 541.4
"PI(33:0),PI(O-34:0)",842.6,565.6,842.6 -> 565.6
"PI(33:1),PI(O-34:1),PI(P-34:0)",840.6,563.6,840.6 -> 563.6
"PI(33:2),PI(O-34:2),PI(P-34:1)",838.5,561.5,838.5 -> 561.5
"PI(33:3),PI(O-34:3),PI(P-34:2)",836.5,559.5,836.5 -> 559.5
"PI(33:4),PI(O-34:4),PI(P-34:3)",834.5,557.5,834.5 -> 557.5
"PI(33:5),PI(P-34:4)",832.5,555.5,832.5 -> 555.5
"PI(34:0),PI(O-35:0)",856.6,579.6,856.6 -> 579.6
"PI(34:1),PI(O-35:1),PI(P-35:0)",854.6,577.6,854.6 -> 577.6
"PI(34:2),PI(O-35:2),PI(P-35:1)",852.6,575.6,852.6 -> 575.6
"PI(34:3),PI(P-35:2)",850.5,573.5,850.5 -> 573.5
PI(34:4),848.5,571.5,848.5 -> 571.5
PI(34:5),846.5,569.5,846.5 -> 569.5
PI(34:6),844.5,567.5,844.5 -> 567.5
"PI(35:2),PI(O-36:2),PI(P-36:1)",866.6,589.6,866.6 -> 589.6
"PI(35:3),PI(O-36:3),PI(P-36:2)",864.6,587.6,864.6 -> 587.6
"PI(35:4),PI(O-36:4),PI(P-36:3)",862.5,585.5,862.5 -> 585.5
"PI(35:5),PI(O-36:5),PI(P-36:4)",860.5,583.5,860.5 -> 583.5
"PI(35:6),PI(P-36:5)",858.5,581.5,858.5 -> 581.5
"PI(36:1),PI(O-37:1),PI(P-37:0)",882.6,605.6,882.6 -> 605.6
"PI(36:2),PI(O-37:2),PI(P-37:1)",880.6,603.6,880.6 -> 603.6
"PI(36:3),PI(P-37:2)",878.6,601.6,878.6 -> 601.6
PI(36:4),876.5,599.5,876.5 -> 599.5
PI(36:5),874.5,597.5,874.5 -> 597.5
PI(36:6),872.5,595.5,872.5 -> 595.5
"PI(36:7),PI(35:0),PI(O-36:0)",870.6,593.6,870.6 -> 593.6
"PI(36:8),PI(35:1),PI(O-36:1),PI(P-36:0)",868.6,591.6,868.6 -> 591.6
"PI(37:3),PI(O-38:3),PI(P-38:2)",892.6,615.6,892.6 -> 615.6
"PI(37:4),PI(O-38:4),PI(P-38:3)",890.6,613.6,890.6 -> 613.6
"PI(37:5),PI(O-38:5),PI(P-38:4)",888.6,611.6,888.6 -> 611.6
"PI(37:6),PI(O-38:6),PI(P-38:5)",886.5,609.5,886.5 -> 609.5
"PI(37:7),PI(P-38:6),PI(36:0),PI(O-37:0)",884.6,607.6,884.6 -> 607.6
"PI(38:2),PI(P-39:1)",908.6,631.6,908.6 -> 631.6
PI(38:3),906.6,629.6,906.6 -> 629.6
PI(38:4),904.6,627.6,904.6 -> 627.6
PI(38:5),902.5,625.5,902.5 -> 625.5
PI(38:6),900.5,623.5,900.5 -> 623.5
"PI(38:7),PI(37:0),PI(O-38:0)",898.6,621.6,898.6 -> 621.6
"PI(38:8),PI(37:1),PI(O-38:1),PI(P-38:0)",896.6,619.6,896.6 -> 619.6
"PI(38:9),PI(37:2),PI(O-38:2),PI(P-38:1)",894.6,617.6,894.6 -> 617.6
"PI(39:4),PI(O-40:4),PI(P-40:3)",918.6,641.6,918.6 -> 641.6
"PI(39:5),PI(O-40:5),PI(P-40:4)",916.6,639.6,916.6 -> 639.6
"PI(39:6),PI(O-40:6),PI(P-40:5)",914.6,637.6,914.6 -> 637.6
"PI(39:7),PI(P-40:6),PI(38:0),PI(O-39:0)",912.7,635.7,912.7 -> 635.7
"PI(39:8),PI(38:1),PI(O-39:1),PI(P-39:0)",910.6,633.6,910.6 -> 633.6
"PI(40:1),PI(P-41:0)",938.7,661.7,938.7 -> 661.7
"PI(40:10),PI(39:3),PI(O-40:3),PI(P-40:2)",920.6,643.6,920.6 -> 643.6
PI(40:2),936.6,659.6,936.6 -> 659.6
PI(40:3),934.6,657.6,934.6 -> 657.6
PI(40:4),932.6,655.6,932.6 -> 655.6
PI(40:5),930.6,653.6,930.6 -> 653.6
PI(40:6),928.6,651.6,928.6 -> 651.6
"PI(40:7),PI(39:0),PI(O-40:0),PI(dO-41:0)",926.7,649.7,926.7 -> 649.7
"PI(40:8),PI(39:1),PI(O-40:1),PI(P-40:0)",924.7,647.7,924.7 -> 647.7
"PI(40:9),PI(39:2),PI(O-40:2),PI(P-40:1)",922.6,645.6,922.6 -> 645.6
"PI(41:5),PI(P-42:4)",944.6,667.6,944.6 -> 667.6
"PI(41:6),PI(O-42:6)",942.6,665.6,942.6 -> 665.6
"PI(41:7),PI(P-42:6),PI(40:0),PI(O-41:0)",940.7,663.7,940.7 -> 663.7
PI(42:0),968.7,691.7,968.7 -> 691.7
PI(42:1),966.7,689.7,966.7 -> 689.7
"PI(42:10),PI(41:3),PI(P-42:2)",948.7,671.7,948.7 -> 671.7
"PI(42:11),PI(41:4),PI(O-42:4)",946.6,669.6,946.6 -> 669.6
PI(42:2),964.7,687.7,964.7 -> 687.7
PI(42:3),962.6,685.6,962.6 -> 685.6
PI(42:4),960.6,683.6,960.6 -> 683.6
PI(42:5),958.6,681.6,958.6 -> 681.6
PI(42:6),956.6,679.6,956.6 -> 679.6
"PI(42:7),PI(41:0),PI(O-42:0)",954.7,677.7,954.7 -> 677.7
"PI(42:8),PI(41:1),PI(O-42:1),PI(P-42:0)",952.7,675.7,952.7 -> 675.7
"PI(42:9),PI(41:2),PI(O-42:2),PI(P-42:1)",950.7,673.7,950.7 -> 673.7
PI(43:2),978.7,701.7,978.7 -> 701.7
PI(43:4),974.6,697.6,974.6 -> 697.6
PI(43:6),970.6,693.6,970.6 -> 693.6
PI(44:0),996.7,719.7,996.7 -> 719.7
PI(44:1),994.7,717.7,994.7 -> 717.7
PI(44:10),976.6,699.6,976.6 -> 699.6
PI(44:12),972.5,695.5,972.5 -> 695.5
PI(44:2),992.7,715.7,992.7 -> 715.7
PI(44:3),990.7,713.7,990.7 -> 713.7
PI(44:4),988.7,711.7,988.7 -> 711.7
PI(44:5),986.6,709.6,986.6 -> 709.6
PI(44:6),984.6,707.6,984.6 -> 707.6
"PI(44:7),PI(43:0)",982.7,705.7,982.7 -> 705.7
"PI(44:8),PI(43:1)",980.7,703.7,980.7 -> 703.7
LPG(12:0),446.0,24.0,446.0 -> 24.0
LPG(14:0),474.0,285.0,474.0 -> 285.0
LPG(14:1),472.0,283.0,472.0 -> 283.0
"LPG(15:0),LPG(O-16:0)",488.0,299.0,488.0 -> 299.0
"LPG(15:1),LPG(P-16:0)",486.0,297.0,486.0 -> 297.0
LPG(16:0),502.0,313.0,502.0 -> 313.0
LPG(16:1),500.0,311.0,500.0 -> 311.0
"LPG(17:1),LPG(P-18:0)",514.0,325.0,514.0 -> 325.0
LPG(17:2),512.0,323.0,512.0 -> 323.0
LPG(18:0),530.0,341.0,530.0 -> 341.0
LPG(18:1),528.0,339.0,528.0 -> 339.0
LPG(18:2),526.0,337.0,526.0 -> 337.0
LPG(18:3),524.0,335.0,524.0 -> 335.0
LPG(18:4),522.0,333.0,522.0 -> 333.0
"LPG(19:0),LPG(O-20:0)",544.0,355.0,544.0 -> 355.0
"LPG(19:1),LPG(P-20:0)",542.0,353.0,542.0 -> 353.0
LPG(20:0),558.0,369.0,558.0 -> 369.0
LPG(20:1),556.0,367.0,556.0 -> 367.0
LPG(20:2),554.0,365.0,554.0 -> 365.0
LPG(20:3),552.0,363.0,552.0 -> 363.0
LPG(20:4),550.0,361.0,550.0 -> 361.0
