lipid,logFC,logCPM,LR,PValue,FDR,type,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",0,14.79236259399156,0,1,1,CAR,2037788.001953125,2006092.4375,2263617.05078125,2079956.345703125,2639114.6796875,2037788.001953125,2006092.4375,2263617.05078125,2079956.345703125,2639114.6796875,2416375.392578125
Lyso_PC(10:0),0,7.887662645970923,0,1,1,PC,19962.14157104492,18285.00131225586,19765.34136199951,16376.741012573242,18974.941314697266,19962.14157104492,18285.00131225586,19765.34136199951,16376.741012573242,18974.941314697266,17899.281219482422
Lyso_PC(11:0),0,8.04870253723748,0,1,1,PC,21339.781448364258,20381.40145874023,17324.121215820312,19827.081329345703,25611.74185180664,21339.781448364258,20381.40145874023,17324.121215820312,19827.081329345703,25611.74185180664,19201.221221923828
Lyso_PC(12:0),0,8.095306396404709,0,1,1,PC,23621.941802978516,23703.441772460938,17827.301208496094,21465.161651611328,20389.88153076172,23621.941802978516,23703.441772460938,17827.301208496094,21465.161651611328,20389.88153076172,21712.861572265625
Lyso_PC(13:0),0,7.937387724180667,0,1,1,PC,20468.14141845703,18778.18132019043,19723.64129638672,18007.501266479492,19763.56137084961,20468.14141845703,18778.18132019043,19723.64129638672,18007.501266479492,19763.56137084961,18185.361267089844
Lyso_PC(14:0),0,10.725530034484876,0,1,1,PC,131255.22900390625,140521.9296875,127343.42919921876,134088.44946289062,131161.4501953125,131255.22900390625,140521.9296875,127343.42919921876,134088.44946289062,131161.4501953125,132101.80834960938
Lyso_PC(14:1),0,10.705365357552754,0,1,1,PC,139203.35034179688,129942.04858398438,128341.28979492188,125140.30810546876,133745.08935546875,139203.35034179688,129942.04858398438,128341.28979492188,125140.30810546876,133745.08935546875,128255.22998046876
Lyso_PC(15:0),0,7.963781619908291,0,1,1,PC,19813.6014251709,19574.041427612305,18997.26124572754,18686.1612701416,20956.341522216797,19813.6014251709,19574.041427612305,18997.26124572754,18686.1612701416,20956.341522216797,19342.761352539062
Lyso_PC(15:1),0,8.022351137625948,0,1,1,PC,20139.76153564453,19700.061401367188,20368.48135375977,21092.92152404785,20368.30155944824,20139.76153564453,19700.061401367188,20368.48135375977,21092.92152404785,20368.30155944824,20881.721405029297
Lyso_PC(16:0),0,8.313673787957638,0,1,1,PC,26650.501983642574,26685.421646118164,29808.80212402344,20709.961517333984,23065.50161743164,26650.501983642574,26685.421646118164,29808.80212402344,20709.961517333984,23065.50161743164,21773.44158935547
Lyso_PC(16:1),0,8.317008292622605,0,1,1,PC,25564.14196777344,29056.822174072266,27928.422103881836,21744.921478271484,23116.961486816406,25564.14196777344,29056.822174072266,27928.422103881836,21744.921478271484,23116.961486816406,21299.52133178711
Lyso_PC(17:0),0,7.949095326206191,0,1,1,PC,21431.72152709961,19055.2413482666,19460.221252441406,17664.22119140625,19691.641189575195,21431.72152709961,19055.2413482666,19460.221252441406,17664.22119140625,19691.641189575195,18767.161376953125
Lyso_PC(17:1),0,8.323879397208824,0,1,1,PC,25272.70178222656,26484.041702270508,29423.222259521484,21023.201370239258,24875.4619140625,25272.70178222656,26484.041702270508,29423.222259521484,21023.201370239258,24875.4619140625,23212.901580810547
Lyso_PC(17:2),0,8.34185835761142,0,1,1,PC,25695.401962280273,28939.30206298828,28472.002395629883,22002.00163269043,24477.24200439453,25695.401962280273,28939.30206298828,28472.002395629883,22002.00163269043,24477.24200439453,21710.721618652344
Lyso_PC(18:0),0,9.170006712017985,0,1,1,PC,52872.14392089844,50573.58380126953,48983.56411743164,33568.90252685547,53228.84371948242,52872.14392089844,50573.58380126953,48983.56411743164,33568.90252685547,53228.84371948242,21249.70135498047
Lyso_PC(18:3),0,8.531432974466119,0,1,1,PC,32530.402404785156,30305.62225341797,32480.882293701172,24420.061752319336,31206.941925048828,32530.402404785156,30305.62225341797,32480.882293701172,24420.061752319336,31206.941925048828,18658.28141784668
Lyso_PC(18:4),0,8.112049972437857,0,1,1,PC,22561.64157104492,22372.281509399418,24390.981842041016,18544.741271972656,23496.501586914062,22561.64157104492,22372.281509399418,24390.981842041016,18544.741271972656,23496.501586914062,16756.441131591797
Lyso_PC(19:0),0,9.003447637755157,0,1,1,PC,49672.203521728516,42561.323333740234,43641.283203125,28830.64208984375,45588.48306274414,49672.203521728516,42561.323333740234,43641.283203125,28830.64208984375,45588.48306274414,24328.08187866211
Lyso_PC(19:1),0,9.118832883499092,0,1,1,PC,52425.963928222656,47072.92282104492,41448.02307128906,31583.462493896484,55890.76412963867,52425.963928222656,47072.92282104492,41448.02307128906,31583.462493896484,55890.76412963867,24533.38180541992
Lyso_PC(19:3),0,9.310032184408179,0,1,1,PC,58357.58477783203,53564.7434387207,49448.82342529297,35294.26281738281,63127.04406738281,58357.58477783203,53564.7434387207,49448.82342529297,35294.26281738281,63127.04406738281,30152.38220214844
Lyso_PC(2:0),0,7.338112175550961,0,1,1,PC,12475.520935058594,13993.620971679688,11845.520797729492,12731.240867614746,12127.560859680176,12475.520935058594,13993.620971679688,11845.520797729492,12731.240867614746,12127.560859680176,13208.980911254885
Lyso_PC(20:0),0,8.630253081612457,0,1,1,PC,32218.5419921875,32376.622131347656,32804.92199707031,28829.202224731445,32886.921966552734,32218.5419921875,32376.622131347656,32804.92199707031,28829.202224731445,32886.921966552734,24404.80177307129
Lyso_PC(20:1),0,8.35795933070976,0,1,1,PC,25040.941680908203,26646.941986083984,28952.682037353516,23307.141830444336,27486.36199951172,25040.941680908203,26646.941986083984,28952.682037353516,23307.141830444336,27486.36199951172,20985.581451416016
Lyso_PC(20:2),0,8.398679653402686,0,1,1,PC,29035.641876220703,29005.36193847656,27422.12173461914,22731.061767578125,26787.82192993164,29035.641876220703,29005.36193847656,27422.12173461914,22731.061767578125,26787.82192993164,21963.86134338379
Lyso_PC(20:4),0,8.18972544550682,0,1,1,PC,23111.541442871097,22948.521560668945,24911.241455078125,20814.021514892574,23873.36181640625,23111.541442871097,22948.521560668945,24911.241455078125,20814.021514892574,23873.36181640625,21046.021438598633
Lyso_PC(20:5),0,8.301751399370051,0,1,1,PC,24796.2216796875,25352.281631469727,24461.62176513672,23004.361724853516,26959.661712646484,24796.2216796875,25352.281631469727,24461.62176513672,23004.361724853516,26959.661712646484,23286.021774291992
Lyso_PC(21:0),0,9.339962115924411,0,1,1,PC,57649.34307861328,49732.12268066406,51226.964263916016,48626.80416870117,51277.444244384766,57649.34307861328,49732.12268066406,51226.964263916016,48626.80416870117,51277.444244384766,42778.32290649414
Lyso_PC(22:0),0,10.105447370652556,0,1,1,PC,86843.1865234375,86746.786376953125,90524.8858642578,83896.966796875,86064.646484375,86843.1865234375,86746.786376953125,90524.8858642578,83896.966796875,86064.646484375,83234.085693359375
Lyso_PC(22:1),0,10.077606974898456,0,1,1,PC,83288.385498046875,84373.165771484375,86819.34582519531,84616.44592285156,87262.4072265625,83288.385498046875,84373.165771484375,86819.34582519531,84616.44592285156,87262.4072265625,80116.38586425781
Lyso_PC(22:2),0,10.038853412188471,3.781508439715253e-11,0.9999950934910149,1,PC,84554.42517089844,84696.285888671875,83519.88659667969,79111.985595703125,81250.92663574219,84554.42517089844,84696.285888671875,83519.88659667969,79111.985595703125,81250.92663574219,81952.60583496094
Lyso_PC(22:4),0,10.271139373560356,0,1,1,PC,102477.68688964844,100241.82800292967,105193.12817382812,93288.82604980467,90868.22644042967,102477.68688964844,100241.82800292967,105193.12817382812,93288.82604980467,90868.22644042967,84242.265625
Lyso_PC(22:6),0,9.995961689688656,0,1,1,PC,86873.925537109375,79389.1644897461,77078.36590576172,79669.165283203125,80763.60583496094,86873.925537109375,79389.1644897461,77078.36590576172,79669.165283203125,80763.60583496094,73656.364501953125
Lyso_PC(24:0),0,8.921339319015026,0,1,1,PC,38709.02261352539,38097.34246826172,36992.462310791016,39159.72265625,37975.88287353515,38709.02261352539,38097.34246826172,36992.462310791016,39159.72265625,37975.88287353515,36393.44250488281
Lyso_PC(24:1),0,8.869775102842702,0,1,1,PC,34900.502502441406,42213.082763671875,34859.98220825195,34521.84243774414,36785.822692871094,34900.502502441406,42213.082763671875,34859.98220825195,34521.84243774414,36785.822692871094,37274.92248535156
Lyso_PC(3:0),0,7.216383464999848,0,1,1,PC,13361.121070861816,11609.520874023438,10133.480697631836,11348.880859375,11257.680755615234,13361.121070861816,11609.520874023438,10133.480697631836,11348.880859375,11257.680755615234,12706.040920257568
Lyso_PC(3:1),0,7.4971658157203285,0,1,1,PC,14430.900970458984,13115.12094116211,14542.641036987305,14489.180923461914,14491.481048583984,14430.900970458984,13115.12094116211,14542.641036987305,14489.180923461914,14491.481048583984,13722.320892333984
Lyso_PC(4:0),0,8.42463910614456,0,1,1,PC,26045.321899414062,27664.502044677734,25498.54180908203,28285.442169189453,27421.46173095703,26045.321899414062,27664.502044677734,25498.54180908203,28285.442169189453,27421.46173095703,26465.342041015625
Lyso_PC(5:0),0,9.320472858912062,0,1,1,PC,50967.44329833984,50046.543395996094,51296.94354248047,49360.22344970703,50025.68341064453,50967.44329833984,50046.543395996094,51296.94354248047,49360.22344970703,50025.68341064453,48549.963439941406
Lyso_PC(6:0),0,8.058060676224034,0,1,1,PC,20892.461486816406,21043.361541748047,20860.6015625,22281.321533203125,19614.46127319336,20892.461486816406,21043.361541748047,20860.6015625,22281.321533203125,19614.46127319336,20523.681518554688
Lyso_PC(7:0),0,8.574138513737072,0,1,1,PC,31397.142150878903,27453.94189453125,29633.2021484375,31644.082244873047,30037.86215209961,31397.142150878903,27453.94189453125,29633.2021484375,31644.082244873047,30037.86215209961,28356.3818359375
Lyso_PC(8:0),0,7.3655877572644775,0,1,1,PC,12584.460891723633,11644.760887145996,13857.160903930664,13042.561004638672,13375.520797729492,12584.460891723633,11644.760887145996,13857.160903930664,13042.561004638672,13375.520797729492,13271.840942382812
Lyso_PC(9:0),0,7.739470516742018,0,1,1,PC,16486.561141967773,16671.80140686035,15904.841094970703,18461.641311645508,16058.261123657228,16486.561141967773,16671.80140686035,15904.841094970703,18461.641311645508,16058.261123657228,17010.94107055664
Lyso_PE(12:0) | PE (12:0),0,8.568512261069987,0,1,1,PE,28187.50212097168,30140.3017578125,29878.902069091797,32467.902282714844,28665.582061767574,28187.50212097168,30140.3017578125,29878.902069091797,32467.902282714844,28665.582061767574,28808.78225708008
Lyso_PI(12:0) | PI (12:0),0,7.625989272045306,0,1,1,PI,14177.260864257812,16909.221221923828,15551.96109008789,15191.641143798828,16314.901275634766,14177.260864257812,16909.221221923828,15551.96109008789,15191.641143798828,16314.901275634766,14285.161010742188
Lyso_PI(12:0) | PI (12:0)_2,0,7.579197743867716,0,1,1,PI,14395.081146240234,15999.101165771484,15340.06118774414,14738.860931396484,14901.80126953125,14395.081146240234,15999.101165771484,15340.06118774414,14738.860931396484,14901.80126953125,14379.001037597656
Lyso_PI(13:0),0,7.985936340737788,0,1,1,PI,19612.361267089844,19936.341278076172,21189.321350097656,19102.401306152344,19089.06134033203,19612.361267089844,19936.341278076172,21189.321350097656,19102.401306152344,19089.06134033203,21017.38174438477
Lyso_PI(13:0)_2,0,7.90584547691003,0,1,1,PI,20654.02130126953,18867.681243896484,17762.261291503906,17829.981323242188,19077.061279296875,20654.02130126953,18867.681243896484,17762.261291503906,17829.981323242188,19077.061279296875,18529.46142578125
Lyso_PI(14:0) | PI (14:0),0,7.850238231460887,0,1,1,PI,18043.261199951172,18794.021453857426,19606.821563720703,17754.821319580078,16895.461059570312,18043.261199951172,18794.021453857426,19606.821563720703,17754.821319580078,16895.461059570312,17193.10125732422
Lyso_PI(14:0) | PI (14:0)_2,0,7.768833526782345,0,1,1,PI,19525.581268310547,17274.821258544922,15812.041046142578,16989.92123413086,15699.721069335938,19525.581268310547,17274.821258544922,15812.041046142578,16989.92123413086,15699.721069335938,17477.161163330078
Lyso_PI(14:1),0,9.440674041033096,0,1,1,PI,53903.56335449219,53789.68359375,53123.04406738281,56951.36437988281,57616.04333496094,53903.56335449219,53789.68359375,53123.04406738281,56951.36437988281,57616.04333496094,48773.06262207031
Lyso_PI(14:1)_2,0,9.386064453538857,0,1,1,PI,50510.222900390625,51154.44372558594,53032.28405761719,54794.643798828125,52864.323486328125,50510.222900390625,51154.44372558594,53032.28405761719,54794.643798828125,52864.323486328125,52452.34326171875
Lyso_PI(15:0) | PIo (16:0),0,10.430624542916586,0,1,1,PI,105419.08666992188,109794.26806640624,109901.607421875,109166.228515625,107434.78759765624,105419.08666992188,109794.26806640624,109901.607421875,109166.228515625,107434.78759765624,107710.08837890624
Lyso_PI(15:0) | PIo (16:0)_2,0,10.401765314012653,1.1596057447604835e-11,0.9999972829649519,1,PI,105561.3671875,102738.54760742188,111630.34765625,108127.08715820312,104154.98706054688,105561.3671875,102738.54760742188,111630.34765625,108127.08715820312,104154.98706054688,103366.56616210938
Lyso_PI(15:1) | PIp (16:0),0,8.13135451771303,0,1,1,PI,20524.761352539062,21889.72149658203,21308.96142578125,23971.28173828125,22126.58142089844,20524.761352539062,21889.72149658203,21308.96142578125,23971.28173828125,22126.58142089844,22074.42169189453
Lyso_PI(15:1) | PIp (16:0)_2,0,8.17989669457314,0,1,1,PI,22701.161560058594,19853.9814453125,25286.82165527344,21791.421630859375,24253.68197631836,22701.161560058594,19853.9814453125,25286.82165527344,21791.421630859375,24253.68197631836,22607.641723632812
Lyso_PI(16:0) | PI (16:0),0,3.6474173048480765,0,1,1,PI,973.000072479248,1027.9000816345217,963.320068359375,990.4200744628906,961.2800636291504,973.000072479248,1027.9000816345217,963.320068359375,990.4200744628906,961.2800636291504,960.6400680541992
Lyso_PI(16:0) | PI (16:0)_2,0,3.6916192455470527,0,1,1,PI,1052.5200729370115,1029.4400749206543,963.180061340332,1000.1800651550292,997.9600563049316,1052.5200729370115,1029.4400749206543,963.180061340332,1000.1800651550292,997.9600563049316,1036.9600677490234
Lyso_PI(16:1) | PI (16:1),0,3.6387691316143376,0,1,1,PI,972.7800750732422,973.1600761413574,962.820068359375,973.4800643920898,961.260066986084,972.7800750732422,973.1600761413574,962.820068359375,973.4800643920898,961.260066986084,1035.3200607299805
Lyso_PI(16:1) | PI (16:1)_2,0,3.707961796610698,0,1,1,PI,1033.2800788879397,1065.2200775146484,1016.8200721740724,973.020076751709,1062.6400756835938,1033.2800788879397,1065.2200775146484,1016.8200721740724,973.020076751709,1062.6400756835938,960.2200546264648
Lyso_PI(17:0),0,9.285576325193615,0,1,1,PI,49513.68310546875,49811.743408203125,50865.343994140625,49420.983642578125,46418.72314453125,49513.68310546875,49811.743408203125,50865.343994140625,49420.983642578125,46418.72314453125,46808.38317871094
Lyso_PI(17:0)_2,0,9.208236393715563,0,1,1,PI,46115.9833984375,44216.963134765625,47668.20349121094,47400.223388671875,46763.56311035156,46115.9833984375,44216.963134765625,47668.20349121094,47400.223388671875,46763.56311035156,46027.94299316406
Lyso_PI(17:1) | PIp (18:0),0,7.525573370476182,0,1,1,PI,15766.661071777344,14677.201095581057,14547.1611328125,14375.70100402832,13067.02084350586,15766.661071777344,14677.201095581057,14547.1611328125,14375.70100402832,13067.02084350586,14180.700927734377
Lyso_PI(17:1) | PIp (18:0)_2,0,7.467873231902913,0,1,1,PI,14202.601043701172,13955.44091796875,14558.121002197266,13706.761016845703,13460.380828857422,14202.601043701172,13955.44091796875,14558.121002197266,13706.761016845703,13460.380828857422,13110.700927734377
Lyso_PI(17:2),0,7.6476146711810715,0,1,1,PI,14058.46110534668,16365.14126586914,16550.241180419922,14941.961151123049,16898.061309814453,14058.46110534668,16365.14126586914,16550.241180419922,14941.961151123049,16898.061309814453,15529.421081542969
Lyso_PI(17:2)_2,0,7.688989424601632,0,1,1,PI,16744.741180419922,15403.0009765625,15293.581115722656,17454.9013671875,16424.80108642578,16744.741180419922,15403.0009765625,15293.581115722656,17454.9013671875,16424.80108642578,15240.901123046877
Lyso_PI(18:0) | PI (18:0),0,10.084185182764665,0,1,1,PI,87554.86669921875,89305.885498046875,78315.96533203125,82041.345458984375,91441.14599609376,87554.86669921875,89305.885498046875,78315.96533203125,82041.345458984375,91441.14599609376,79321.805419921875
Lyso_PI(18:0) | PI (18:0)_2,0,10.044673486992389,0,1,1,PI,83700.446533203125,84001.24609375,79769.8056640625,85448.20703125,81198.7255859375,83700.446533203125,84001.24609375,79769.8056640625,85448.20703125,81198.7255859375,82759.0859375
Lyso_PI(18:1) | PI (18:1),0,7.790537892187585,0,1,1,PI,16579.761352539062,17443.441162109375,18138.80139160156,17171.181243896484,17274.78125,16579.761352539062,17443.441162109375,18138.80139160156,17171.181243896484,17274.78125,17877.221282958984
Lyso_PI(18:1) | PI (18:1)_2,0,7.731452995430748,0,1,1,PI,16016.901092529297,16580.66131591797,17988.541229248047,16724.281188964844,16191.34130859375,16016.901092529297,16580.66131591797,17988.541229248047,16724.281188964844,16191.34130859375,16499.201232910156
