lipid,logFC,logCPM,LR,PValue,FDR,type,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123
PE(39:6)|PE(O-40:6)|PE(P-40:5),0,6.427427361135486,0,1,1,PE,60703.72454833984,58735.76431274414,62352.763916015625,78650.32568359375,58961.104248046875,60703.72454833984,58735.76431274414,62352.763916015625,78650.32568359375,58961.104248046875,59363.22430419922
PE(39:8)|PE(O-40:8)|PE(P-40:7)|PE(38:1)|PE(O-39:1)|PE(P-39:0),0,6.300396687341862,0,1,1,PE,59443.98431396485,59312.24420166016,59124.30419921875,56183.063720703125,58230.28405761719,59443.98431396485,59312.24420166016,59124.30419921875,56183.063720703125,58230.28405761719,56904.723876953125
PE(40:1)|PE(P-41:0),0,6.235419629278651,0,1,1,PE,58065.56408691406,56474.66357421875,53863.18359375,55804.263916015625,54139.083984375,58065.56408691406,56474.66357421875,53863.18359375,55804.263916015625,54139.083984375,55767.18408203125
PE(40:10)|PE(39:3)|PE(O-40:3)|PE(P-40:2),0,5.965919812443008,0,1,1,PE,46022.10321044922,47293.5634765625,46537.84326171875,45488.16326904297,45966.40319824219,46022.10321044922,47293.5634765625,46537.84326171875,45488.16326904297,45966.40319824219,45897.56335449219
PE(40:2),0,5.934632890550928,0,1,1,PE,42098.00308227539,42911.70333862305,47747.94320678711,44450.78302001953,48698.22344970703,42098.00308227539,42911.70333862305,47747.94320678711,44450.78302001953,48698.22344970703,45858.08312988281
PE(40:3),0,6.060038639859331,0,1,1,PE,49631.143493652344,50346.16339111328,51287.4033203125,48939.08349609375,48036.502990722656,49631.143493652344,50346.16339111328,51287.4033203125,48939.08349609375,48036.502990722656,46701.603271484375
PE(40:4),0,6.260282600726698,0,1,1,PE,58470.02392578125,58793.74420166016,58856.26428222656,55456.88446044922,55681.10418701172,58470.02392578125,58793.74420166016,58856.26428222656,55456.88446044922,55681.10418701172,50133.38330078125
PE(40:5),0,6.112144975550851,0,1,1,PE,52829.143798828125,53588.32415771485,52318.26348876953,50708.32336425781,50201.84338378906,52829.143798828125,53588.32415771485,52318.26348876953,50708.32336425781,50201.84338378906,44370.64306640625
PE(40:6)|PE(dO-40:0),0,6.749435748169684,0,1,1,PE,84979.90682983398,85140.526611328125,89176.90713500977,76572.70587158203,77219.68493652344,84979.90682983398,85140.526611328125,89176.90713500977,76572.70587158203,77219.68493652344,53702.043853759766
PE(40:7)|PE(39:0)|PE(O-40:0),0,6.512273688109424,0,1,1,PE,68087.60412597656,83122.486083984375,82688.60528564453,50375.90377807617,66845.68548583984,68087.60412597656,83122.486083984375,82688.60528564453,50375.90377807617,66845.68548583984,47219.28338623047
PE(40:9)|PE(39:2)|PE(O-40:2)|PE(P-40:1),0,6.206402085163976,0,1,1,PE,55978.50396728515,54818.703857421875,56013.02374267578,52888.023681640625,53629.323638916016,55978.50396728515,54818.703857421875,56013.02374267578,52888.023681640625,53629.323638916016,54228.10400390625
PE(41:5)|PE(P-42:4),0,5.671769896909375,0,1,1,PE,38596.58279418945,37882.8229675293,38008.68264770508,37418.982666015625,36340.14254760742,38596.58279418945,37882.8229675293,38008.68264770508,37418.982666015625,36340.14254760742,38036.14270019531
PE(41:6)|PE(O-42:6),0,5.8795562193058615,0,1,1,PE,44416.862854003906,45344.002990722656,41712.763122558594,44168.28308105469,43052.32287597656,44416.862854003906,45344.002990722656,41712.763122558594,44168.28308105469,43052.32287597656,41442.0426940918
PE(41:7)|PE(P-42:6)|PE(40:0)|PE(O-41:0),0,6.322786413981968,0,1,1,PE,57748.2841796875,63576.90460205078,55875.8837890625,59328.364196777344,59513.604553222656,57748.2841796875,63576.90460205078,55875.8837890625,59328.364196777344,59513.604553222656,58792.96417236328
PE(42:0),0,5.615454696465299,0,1,1,PE,38858.822509765625,37468.96240234375,35766.68273925781,35305.04266357422,33659.20227050781,38858.822509765625,37468.96240234375,35766.68273925781,35305.04266357422,33659.20227050781,36550.3625793457
PE(42:1),0,5.681167887724423,0,1,1,PE,37232.20251464844,36455.922424316406,38257.12265014648,38488.942443847656,38693.42282104492,37232.20251464844,36455.922424316406,38257.12265014648,38488.942443847656,38693.42282104492,38797.642822265625
PE(42:11)|PE(41:4)|PE(O-42:4),0,5.711179665660957,0,1,1,PE,38505.00280761719,38841.582458496094,39385.80258178711,39045.22262573242,37601.20245361328,38505.00280761719,38841.582458496094,39385.80258178711,39045.22262573242,37601.20245361328,39213.482849121094
PE(42:2),0,5.930046042060381,0,1,1,PE,45175.8232421875,42234.342864990234,46139.983306884766,45743.72314453125,46689.463439941406,45175.8232421875,42234.342864990234,46139.983306884766,45743.72314453125,46689.463439941406,43919.78308105469
PE(42:3),0,5.920213831378707,0,1,1,PE,45380.00323486328,43291.802978515625,43609.58312988281,44720.58316040039,46939.42364501953,45380.00323486328,43291.802978515625,43609.58312988281,44720.58316040039,46939.42364501953,44453.62322998047
PE(42:4),0,5.615039896355252,0,1,1,PE,35428.48263549805,36558.62255859375,35568.92269897461,35551.162506103516,36855.08233642578,35428.48263549805,36558.62255859375,35568.92269897461,35551.162506103516,36855.08233642578,38401.00289916992
PE(42:5),0,5.520265403215287,0,1,1,PE,31695.142303466797,35092.14254760742,35267.28259277344,33881.98260498047,33832.782318115234,31695.142303466797,35092.14254760742,35267.28259277344,33881.98260498047,33832.782318115234,33907.40252685547
PE(42:6),0,5.678406030717785,0,1,1,PE,38973.48263549805,36305.96267700195,39508.08288574219,38753.182556152344,35919.802734375,38973.48263549805,36305.96267700195,39508.08288574219,38753.182556152344,35919.802734375,37506.28234863281
PE(42:7)|PE(41:0)|PE(O-42:0),0,5.680668607385807,0,1,1,PE,39464.602783203125,37566.382720947266,38891.98278808594,37840.122802734375,34232.22247314453,39464.602783203125,37566.382720947266,38891.98278808594,37840.122802734375,34232.22247314453,40741.78271484375
PE(42:8)|PE(41:1)|PE(O-42:1)|PE(P-42:0),0,5.705252569297991,0,1,1,PE,37690.102600097656,41274.64288330078,38004.482849121094,40163.302734375,34972.24240112305,37690.102600097656,41274.64288330078,38004.482849121094,40163.302734375,34972.24240112305,39723.14291381836
PE(42:9)|PE(41:2)|PE(O-42:2)|PE(P-42:1),0,5.760111345179689,0,1,1,PE,39548.62292480469,41401.92288208008,39652.982666015625,39242.8630065918,40066.862731933594,39548.62292480469,41401.92288208008,39652.982666015625,39242.8630065918,40066.862731933594,40912.42297363281
PE(43:2),0,7.265798599014622,0,1,1,PE,107918.56787109376,104062.56762695312,119365.3286743164,112309.2274169922,119169.56811523438,107918.56787109376,104062.56762695312,119365.3286743164,112309.2274169922,119169.56811523438,124881.32836914062
PE(43:4),0,6.1884214100041754,0,1,1,PE,51744.483795166016,50231.28372192383,54528.98419189453,65163.26501464844,50053.263916015625,51744.483795166016,50231.28372192383,54528.98419189453,65163.26501464844,50053.263916015625,48724.50341796875
PE(43:6),0,5.6024530335840215,0,1,1,PE,35590.18240356445,34081.86233520508,36025.52267456055,37821.24255371094,35901.12243652344,35590.18240356445,34081.86233520508,36025.52267456055,37821.24255371094,35901.12243652344,35937.062591552734
PE(44:0),0,5.2021390529074445,0,1,1,PE,27912.961910247803,27546.981903076172,28940.88199996948,27799.321990966797,24205.58172607422,27912.961910247803,27546.981903076172,28940.88199996948,27799.321990966797,24205.58172607422,26666.30163192749
PE(44:1),0,6.042852236790935,0,1,1,PE,46616.543212890625,47234.963638305664,50413.9436340332,48005.86325836182,50932.10372924805,46616.543212890625,47234.963638305664,50413.9436340332,48005.86325836182,50932.10372924805,49854.70344543457
PE(44:10),0,6.4695798822119714,0,1,1,PE,65739.96533203125,59967.84423828125,66639.94482421875,67628.66436767578,65771.20495605469,65739.96533203125,59967.84423828125,66639.94482421875,67628.66436767578,65771.20495605469,68389.30505371094
PE(44:12),0,5.493801417352187,0,1,1,PE,31868.782287597656,34393.602630615234,35243.642578125,33865.50241088867,31909.222198486328,31868.782287597656,34393.602630615234,35243.642578125,33865.50241088867,31909.222198486328,32190.222229003903
PE(44:2),0,6.451685116144029,0,1,1,PE,61912.12405395508,59422.60418701172,67708.60498046875,65267.90399169922,67860.86465454102,61912.12405395508,59422.60418701172,67708.60498046875,65267.90399169922,67860.86465454102,67209.52471923828
PE(44:3),0,6.1479151591330865,0,1,1,PE,49315.9436340332,46906.28308105469,57226.324615478516,63419.324310302734,45673.92346191406,49315.9436340332,46906.28308105469,57226.324615478516,63419.324310302734,45673.92346191406,50561.123138427734
PE(44:4),0,6.312291337795948,0,1,1,PE,50146.80279541016,47931.36334228515,60523.984954833984,93907.00622558594,46977.76336669922,50146.80279541016,47931.36334228515,60523.984954833984,93907.00622558594,46977.76336669922,44281.36325073242
PE(44:5),0,5.431720112779635,0,1,1,PE,30535.562408447266,32588.982330322266,32632.80239868164,32448.10235595703,30832.962188720703,30535.562408447266,32588.982330322266,32632.80239868164,32448.10235595703,30832.962188720703,32833.6423034668
PE(44:6),0,5.420355892481882,0,1,1,PE,32647.24237060547,30575.482147216797,31005.322387695312,31951.362243652344,30617.982299804688,32647.24237060547,30575.482147216797,31005.322387695312,31951.362243652344,30617.982299804688,34128.662109375
PE(44:7)|PE(43:0),0,5.4939802889976885,0,1,1,PE,33441.322326660156,31561.062438964844,33627.182220458984,34440.922302246094,32563.821990966797,33441.322326660156,31561.062438964844,33627.182220458984,34440.922302246094,32563.821990966797,34799.682525634766
PE(44:8)|PE(43:1),0,6.964251877088215,0,1,1,PE,85102.40588378906,87519.32623291016,97803.42736816406,91219.96661376952,96683.64709472656,85102.40588378906,87519.32623291016,97803.42736816406,91219.96661376952,96683.64709472656,98623.186279296875
PE(46:1),0,5.648468730386677,0,1,1,PE,35380.18267059326,39474.622886657715,44413.96335601807,30840.10210418701,38500.62298965454,35380.18267059326,39474.622886657715,44413.96335601807,30840.10210418701,38500.62298965454,32941.242279052734
PE(52:4),0,4.825597686517118,0,1,1,PE,21078.361434936523,22572.12142944336,21144.52147293091,21208.30145263672,19646.9013671875,21078.361434936523,22572.12142944336,21144.52147293091,21208.30145263672,19646.9013671875,19509.64144897461
PE(dO-38:9)|PE(35:2)|PE(O-36:2)|PE(P-36:1),0,5.845850014123981,0,1,1,PE,44600.88327026367,43220.1828918457,42664.36315917969,43486.26318359375,39371.08267211914,44600.88327026367,43220.1828918457,42664.36315917969,43486.26318359375,39371.08267211914,41047.542541503906
PE(O-38:8)|PE(36:1)|PE(O-37:1)|PE(P-37:0),0,6.335392361116407,0,1,1,PE,61109.50451660156,63506.92462158203,59983.384216308594,56988.18365478515,58796.40417480469,61109.50451660156,63506.92462158203,59983.384216308594,56988.18365478515,58796.40417480469,56795.54425048828
PE(O-38:9)|PE(36:2)|PE(O-37:2)|PE(P-37:1),0,6.765609943204741,0,1,1,PE,94767.06774902344,84913.006591796875,89684.82629394531,62719.94421386719,85295.42639160156,94767.06774902344,84913.006591796875,89684.82629394531,62719.94421386719,85295.42639160156,56516.72412109375
PE(O-40:9)|PE(38:2)|PE(P-39:1),0,6.014769947694129,0,1,1,PE,45628.383056640625,51920.44342041016,46348.343017578125,50026.96374511719,45560.04309082031,45628.383056640625,51920.44342041016,46348.343017578125,50026.96374511719,45560.04309082031,46728.78326416016
PE28:0|PE(O-29:0),0,5.841464431505525,0,1,1,PE,45005.04327392578,42017.082946777344,42363.802978515625,40506.002868652344,42866.163024902344,45005.04327392578,42017.082946777344,42363.802978515625,40506.002868652344,42866.163024902344,41124.88299560547
PG(12:0)|LPG(13:0),0,5.004283571617852,0,1,1,PG,24206.341674804688,24941.901657104492,24293.56153869629,22809.581649780273,22764.941680908203,24206.341674804688,24941.901657104492,24293.56153869629,22809.581649780273,22764.941680908203,23227.321502685547
PG(16:0)|LPG(17:0)|LPG(O-18:0),0,8.7418269052656985,0,1,1,PG,313275.1416015625,322728.72216796875,313251.78173828125,322956.3046875,316515.64404296875,313275.1416015625,322728.72216796875,313251.78173828125,322956.3046875,316515.64404296875,304770.04150390625
PG(20:0)|LPG(21:0),0,6.927557565765176,0,1,1,PG,91996.94689941406,92285.54675292967,89697.86669921875,89345.006591796875,86536.845947265625,91996.94689941406,92285.54675292967,89697.86669921875,89345.006591796875,86536.845947265625,90246.426513671875
PG(24:0),0,7.881984238710546,0,1,1,PG,170561.05297851562,177106.81225585938,174330.85229492188,172717.17236328125,177693.8134765625,170561.05297851562,177106.81225585938,174330.85229492188,172717.17236328125,177693.8134765625,174020.33154296875
PG(25:0),0,5.816782427748971,0,1,1,PG,40913.98275756836,40916.76300048828,41542.94305419922,39213.16275024414,44189.84326171875,40913.98275756836,40916.76300048828,41542.94305419922,39213.16275024414,44189.84326171875,44739.703552246094
PG(26:0),0,7.533588299501039,0,1,1,PG,136734.8896484375,138111.3291015625,137156.32971191406,137936.48974609375,134834.22973632812,136734.8896484375,138111.3291015625,137156.32971191406,137936.48974609375,134834.22973632812,137113.6895751953
PG(26:1),0,5.84839636674107,0,1,1,PG,41757.742767333984,44679.04318237305,39587.04296875,43865.30322265625,44253.50338745117,41757.742767333984,44679.04318237305,39587.04296875,43865.30322265625,44253.50338745117,40228.4826965332
PG(27:0)|PG(O-28:0),0,5.497099205287554,0,1,1,PG,32269.12243652344,34441.28234863281,32575.40252685547,32525.18225097656,33691.60235595703,32269.12243652344,34441.28234863281,32575.40252685547,32525.18225097656,33691.60235595703,36013.32241821289
PG(27:1)|PG(P-28:0),0,5.118875455522148,0,1,1,PG,25942.721801757812,25590.02178955078,25090.881774902344,24757.60173034668,27002.981903076172,25942.721801757812,25590.02178955078,25090.881774902344,24757.60173034668,27002.981903076172,25848.081817626953
PG(28:0)|PG(O-29:0),0,7.582414634901189,0,1,1,PG,145356.26953125,147408.53051757812,142689.54931640625,137857.8302001953,138140.19006347656,145356.26953125,147408.53051757812,142689.54931640625,137857.8302001953,138140.19006347656,137075.72998046875
PG(28:1)|PG(P-29:0),0,8.110085488241163,0,1,1,PG,205108.794921875,207561.4938964844,203734.57470703125,203053.53588867188,203103.71484375,205108.794921875,207561.4938964844,203734.57470703125,203053.53588867188,203103.71484375,202291.69482421875
PG(28:2),0,7.049424111030226,0,1,1,PG,80777.504638671875,90442.58544921876,97704.6474609375,138169.2892150879,87691.86755371094,80777.504638671875,90442.58544921876,97704.6474609375,138169.2892150879,87691.86755371094,84032.3059387207
PG(29:0)|PG(O-30:0),0,5.583444417620117,0,1,1,PG,36002.502502441406,36192.1223449707,36636.50259399414,33349.702392578125,35817.402404785156,36002.502502441406,36192.1223449707,36636.50259399414,33349.702392578125,35817.402404785156,34475.442626953125
PG(29:1)|PG(O-30:1)|PG(P-30:0),0,5.315824760788809,0,1,1,PG,29772.782165527344,28707.54196166992,29460.641876220703,30816.922241210938,29565.201934814453,29772.782165527344,28707.54196166992,29460.641876220703,30816.922241210938,29565.201934814453,27322.821868896484
PG(29:2)|PG(P-30:1),0,5.592278789849125,0,1,1,PG,34978.04229736328,35702.162536621094,34767.40252685547,36512.20281982422,35603.74252319336,34978.04229736328,35702.162536621094,34767.40252685547,36512.20281982422,35603.74252319336,36843.46249389648
PG(30:0)|PG(O-31:0),0,6.6421044864217205,0,1,1,PG,73298.44537353516,73761.14489746094,73006.60485839844,72694.38513183594,76480.365234375,73298.44537353516,73761.14489746094,73006.60485839844,72694.38513183594,76480.365234375,73856.04528808594
PG(30:1)|PG(O-31:1)|PG(P-31:0),0,5.616409856805505,0,1,1,PG,36898.26254272461,35522.082458496094,37199.20251464844,38823.32244873047,34703.482360839844,36898.26254272461,35522.082458496094,37199.20251464844,38823.32244873047,34703.482360839844,32795.72250366211
PG(30:2)|PG(P-31:1),0,6.078639234849147,0,1,1,PG,46745.743560791016,45967.20294189453,53376.6643371582,59129.94485473633,46458.12356567383,46745.743560791016,45967.20294189453,53376.6643371582,59129.94485473633,46458.12356567383,45783.46310424805
PG(30:3),0,5.363423338472136,0,1,1,PG,31634.522338867188,31008.801971435547,28653.122131347656,29104.04202270508,32075.222259521484,31634.522338867188,31008.801971435547,28653.122131347656,29104.04202270508,32075.222259521484,29907.562042236328
PG(30:4),0,5.3006844652489145,0,1,1,PG,26926.522018432617,30563.822235107426,29251.902282714844,29842.102020263672,29612.662017822266,26926.522018432617,30563.822235107426,29251.902282714844,29842.102020263672,29612.662017822266,28269.762237548828
PG(31:0)|PG(O-32:0),0,5.992840838384102,0,1,1,PG,49999.30352783203,45876.063049316406,51265.88391113281,43370.12298583984,47043.483154296875,49999.30352783203,45876.063049316406,51265.88391113281,43370.12298583984,47043.483154296875,43974.74304199219
PG(31:1)|PG(O-32:1)|PG(P-32:0),0,6.938024433520298,0,1,1,PG,87886.466552734375,90995.466552734375,92511.086181640625,91853.72595214844,88405.58630371094,87886.466552734375,90995.466552734375,92511.086181640625,91853.72595214844,88405.58630371094,93519.32629394533
PG(31:2)|PG(P-32:1),0,5.201093160174857,0,1,1,PG,26675.741821289062,27471.501953125,27308.061950683594,27837.981994628903,27084.82191467285,26675.741821289062,27471.501953125,27308.061950683594,27837.981994628903,27084.82191467285,26429.981842041016
PG(31:3),0,5.285450683572434,0,1,1,PG,29715.742156982426,28059.20199584961,28291.32196044922,27354.421875,30228.842224121097,29715.742156982426,28059.20199584961,28291.32196044922,27354.421875,30228.842224121097,29828.642120361328
PG(31:4),0,5.36995941781124,0,1,1,PG,30558.801971435547,32484.822067260742,28538.142028808594,30638.362243652344,30259.602081298828,30558.801971435547,32484.822067260742,28538.142028808594,30638.362243652344,30259.602081298828,31118.701904296875
PG(32:0)|PG(O-33:0),0,6.605331646843082,0,1,1,PG,67961.98455810547,71409.72473144531,73064.22595214844,76095.76550292969,70959.68493652344,67961.98455810547,71409.72473144531,73064.22595214844,76095.76550292969,70959.68493652344,72355.06555175781
PG(32:1)|PG(O-33:1)|PG(P-33:0),0,6.224262877630216,0,1,1,PG,55573.64416503906,52115.50329589844,56974.544006347656,59176.46368408203,54779.94384765625,55573.64416503906,52115.50329589844,56974.544006347656,59176.46368408203,54779.94384765625,50842.623596191406
PG(32:2)|PG(O-33:2)|PG(P-33:1),0,6.8412562240277195,0,1,1,PG,83103.38586425781,84289.96643066406,86551.146728515625,83323.72619628906,86675.52600097656,83103.38586425781,84289.96643066406,86551.146728515625,83323.72619628906,86675.52600097656,84952.28601074219
PG(32:3)|PG(P-33:2),0,5.337749737067485,0,1,1,PG,29638.962127685547,30385.082275390625,28886.84213256836,28610.622024536133,31099.22204589844,29638.962127685547,30385.082275390625,28886.84213256836,28610.622024536133,31099.22204589844,31513.262237548828
PG(32:4),0,5.3771917177170785,0,1,1,PG,31035.28205871582,29969.222076416016,32097.26232910156,30867.12216186523,29302.281982421875,31035.28205871582,29969.222076416016,32097.26232910156,30867.12216186523,29302.281982421875,31399.522186279297
PG(32:5),0,5.375143503791208,0,1,1,PG,30971.482147216797,30355.582275390625,30733.46224975586,30353.562210083008,30737.782348632812,30971.482147216797,30355.582275390625,30733.46224975586,30353.562210083008,30737.782348632812,31156.942108154297
PG(33:0)|PG(O-34:0),0,6.550877250219334,0,1,1,PG,66382.84457397461,64048.28500366211,70988.32434082031,83255.2865600586,64459.204528808594,66382.84457397461,64048.28500366211,70988.32434082031,83255.2865600586,64459.204528808594,63110.32385253906
PG(33:1)|PG(O-34:1)|PG(P-34:0),0,7.0768051316178004,0,1,1,PG,87748.806884765625,88209.986083984375,102522.2879638672,131814.35137939453,92635.78610229492,87748.806884765625,88209.986083984375,102522.2879638672,131814.35137939453,92635.78610229492,89098.34609985352
PG(33:2)|PG(O-34:2)|PG(P-34:1),0,5.487315812484967,0,1,1,PG,30891.642028808594,35912.54260253906,34094.002532958984,31435.64227294922,33053.90213012695,30891.642028808594,35912.54260253906,34094.002532958984,31435.64227294922,33053.90213012695,34332.302185058594
PG(33:3)|PG(O-34:3)|PG(P-34:2),0,5.262027862017099,0,1,1,PG,29961.902099609375,28228.261993408203,28768.38192749023,29061.842010498047,26043.14192199707,29961.902099609375,28228.261993408203,28768.38192749023,29061.842010498047,26043.14192199707,27860.901901245117
PG(33:4)|PG(O-34:4)|PG(P-34:3),0,5.373540094642473,0,1,1,PG,29818.942138671875,30674.04217529297,29367.34194946289,30722.02255249023,31577.12191772461,29818.942138671875,30674.04217529297,29367.34194946289,30722.02255249023,31577.12191772461,32452.642211914062
PG(33:5)|PG(P-34:4),0,5.384853057665941,0,1,1,PG,32159.222076416016,32652.202362060547,30576.322204589844,29583.221954345703,29704.522338867188,32159.222076416016,32652.202362060547,30576.322204589844,29583.221954345703,29704.522338867188,30632.262176513672
PG(34:0)|PG(O-35:0),0,6.233646447537036,0,1,1,PG,55229.963928222656,55665.684326171875,56391.80358886719,56585.803649902344,55450.564208984375,55229.963928222656,55665.684326171875,56391.80358886719,56585.803649902344,55450.564208984375,53538.82385253906
PG(34:3)|PG(P-35:2),0,5.652595675956963,0,1,1,PG,36010.68258666992,34690.68243408203,36849.92263793945,39284.54296875,37403.88259887695,36010.68258666992,34690.68243408203,36849.92263793945,39284.54296875,37403.88259887695,39839.56286621094
PG(34:4),0,7.196638163786144,0,1,1,PG,88119.44580078125,81061.52490234375,113807.44738769533,97395.88671875,135535.92919921875,88119.44580078125,81061.52490234375,113807.44738769533,97395.88671875,135535.92919921875,156256.169921875
PG(34:5),0,6.089374788834255,0,1,1,PG,47256.46334838867,46629.36309814453,51688.8037109375,47153.14294433594,54761.4638671875,47256.46334838867,46629.36309814453,51688.8037109375,47153.14294433594,54761.4638671875,58195.22424316406
PG(34:6),0,7.050629292401301,0,1,1,PG,95699.5870361328,97719.86657714844,99499.88671875,98826.36657714844,100482.94763183594,95699.5870361328,97719.86657714844,99499.88671875,98826.36657714844,100482.94763183594,94254.0867919922
PG(35:2)|PG(O-36:2)|PG(P-36:1),0,5.502248021260493,0,1,1,PG,33046.08255004883,32219.342315673828,34885.54229736328,31788.802505493164,35529.74240112305,33046.08255004883,32219.342315673828,34885.54229736328,31788.802505493164,35529.74240112305,33930.722259521484
PG(35:3)|PG(O-36:3)|PG(P-36:2),0,5.37105000557168,0,1,1,PG,31469.34213256836,31390.882263183594,28300.162170410156,31196.38232421875,30151.38220214844,31469.34213256836,31390.882263183594,28300.162170410156,31196.38232421875,30151.38220214844,31151.462371826172
PG(35:4)|PG(O-36:4)|PG(P-36:3),0,5.598064725359345,0,1,1,PG,35055.18240356445,33779.1223449707,37116.66223144531,36928.742736816406,36159.842224121094,35055.18240356445,33779.1223449707,37116.66223144531,36928.742736816406,36159.842224121094,35737.54263305664
PG(35:5)|PG(O-36:5)|PG(P-36:4),0,6.268579867333635,0,1,1,PG,57103.64404296875,57513.14385986328,55960.263671875,57100.50390625,59841.803955078125,57103.64404296875,57513.14385986328,55960.263671875,57100.50390625,59841.803955078125,52463.983642578125
PG(35:6)|PG(P-36:5),0,5.615944182075273,0,1,1,PG,35059.48257446289,36879.322814941406,38783.18280029297,34326.022521972656,37008.6428527832,35059.48257446289,36879.322814941406,38783.18280029297,34326.022521972656,37008.6428527832,35375.22265625
PG(36:1)|PG(O-37:1)|PG(P-37:0),0,5.933380943518659,0,1,1,PG,44489.223205566406,45971.12310791016,47138.90310668945,43530.48321533203,44974.46286010742,44489.223205566406,45971.12310791016,47138.90310668945,43530.48321533203,44974.46286010742,45205.143005371094
PG(36:3)|PG(P-37:2),0,5.70614224236845,0,1,1,PG,39725.78271484375,37874.142669677734,39993.302825927734,37282.282653808594,38800.22286987305,39725.78271484375,37874.142669677734,39993.302825927734,37282.282653808594,38800.22286987305,37581.54290771485
PG(36:4),0,5.772774284073573,0,1,1,PG,41974.90295410156,39922.862731933594,41278.18264770508,40692.10317993164,38156.90270996094,41974.90295410156,39922.862731933594,41278.18264770508,40692.10317993164,38156.90270996094,40506.262786865234
PG(36:5),0,5.653688309055709,0,1,1,PG,35664.562438964844,36845.80258178711,38279.34255981445,36837.202239990234,37497.90234375,35664.562438964844,36845.80258178711,38279.34255981445,36837.202239990234,37497.90234375,39053.30267333984
PG(36:6),0,5.592528408077562,0,1,1,PG,35768.682708740234,35416.502502441406,35801.86227416992,36157.80252075195,35406.76235961914,35768.682708740234,35416.502502441406,35801.86227416992,36157.80252075195,35406.76235961914,35266.7825012207
PG(36:7)|PG(35:0)|PG(O-36:0),0,6.132201079979821,0,1,1,PG,51708.58380126953,51217.743591308594,50416.5832824707,54590.50411987305,53471.52362060547,51708.58380126953,51217.743591308594,50416.5832824707,54590.50411987305,53471.52362060547,47647.323486328125
PG(36:8)|PG(35:1)|PG(O-36:1)|PG(P-36:0),0,6.3609810238796936,0,1,1,PG,60477.72393798828,61773.70422363281,59650.36395263672,62162.58465576172,59863.32452392578,60477.72393798828,61773.70422363281,59650.36395263672,62162.58465576172,59863.32452392578,60357.86437988281
PG(37:3)|PG(O-38:3)|PG(P-38:2),0,5.496087761750685,0,1,1,PG,35608.28244018555,32969.222259521484,34099.10250854492,33588.142333984375,31016.12210083008,35608.28244018555,32969.222259521484,34099.10250854492,33588.142333984375,31016.12210083008,32511.002502441406
PG(37:4)|PG(O-38:4)|PG(P-38:3),0,5.427461642283543,0,1,1,PG,30305.442276000977,32622.962127685547,33223.66229248047,31485.92218017578,31329.20230102539,30305.442276000977,32622.962127685547,33223.66229248047,31485.92218017578,31329.20230102539,32211.56231689453
PG(37:5)|PG(O-38:5)|PG(P-38:4),0,5.6661601210827035,0,1,1,PG,37407.74270629883,37068.10272216797,38358.042877197266,37311.862701416016,37277.162689208984,37407.74270629883,37068.10272216797,38358.042877197266,37311.862701416016,37277.162689208984,38099.24264526367
PG(37:6)|PG(O-38:6)|PG(P-38:5),0,6.354059178777388,0,1,1,PG,59721.08410644531,63754.00439453125,59211.764099121094,59844.22430419922,60902.044677734375,59721.08410644531,63754.00439453125,59211.764099121094,59844.22430419922,60902.044677734375,58708.78405761719
PG(37:7)|PG(P-38:6)|PG(36:0)|PG(O-37:0),0,5.844946061630781,0,1,1,PG,44884.30322265625,42927.942932128906,43022.78283691406,40599.12322998047,41161.04290771485,44884.30322265625,42927.942932128906,43022.78283691406,40599.12322998047,41161.04290771485,42478.02291870117
PG(38:2)|PG(P-39:1),0,5.583666697345203,0,1,1,PG,32549.162322998047,34904.18240356445,38371.242614746094,36192.542541503906,35289.36233520508,32549.162322998047,34904.18240356445,38371.242614746094,36192.542541503906,35289.36233520508,35573.70294189453
PG(38:3),0,5.56985516581464,0,1,1,PG,35969.142578125,34562.942626953125,34932.36251831055,35933.88269042969,34498.30261230469,35969.142578125,34562.942626953125,34932.36251831055,35933.88269042969,34498.30261230469,34393.162506103516
PG(38:4),0,5.8352853888857075,0,1,1,PG,42924.32287597656,44507.743225097656,44077.423278808594,40835.90267944336,41482.002838134766,42924.32287597656,44507.743225097656,44077.423278808594,40835.90267944336,41482.002838134766,37685.90255737305
PG(38:5),0,5.824115219609869,0,1,1,PG,39713.623046875,41172.6028137207,43447.9231262207,46823.76336669922,37916.1628112793,39713.623046875,41172.6028137207,43447.9231262207,46823.76336669922,37916.1628112793,42004.48287963867
PG(38:6),0,5.822613127203798,0,1,1,PG,40415.00274658203,41750.263244628906,42571.40295410156,45026.70346069336,41216.182556152344,40415.00274658203,41750.263244628906,42571.40295410156,45026.70346069336,41216.182556152344,38402.342681884766
PG(38:7)|PG(37:0)|PG(O-38:0),0,5.723504959964511,0,1,1,PG,40519.782775878906,42224.023010253906,38761.5224609375,38351.662841796875,35822.8225402832,40519.782775878906,42224.023010253906,38761.5224609375,38351.662841796875,35822.8225402832,38513.102783203125
