lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
PI(39:8)|PI(38:1)|PI(O-39:1)|PI(P-39:0),-0.10433478876616306,5.382461719539376,0.12667050604522956,0.7219094627883549,0.9999248803854064,PI,102168.70654296876,76611.08517456055,85273.1455078125,79957.006103515625,90684.8258972168,211735.5745849609,400475.5295410156,307405.35919189453,384657.04846191406,171332.37231445312,145948.73126220703,92544.16564941406,79285.48556518555,160999.85180664062,68612.06509399414,146785.77053833008,205474.0355224609,333708.16302490234,188579.5746459961,407058.1040039063,269786.799407959,87569.98638916016,37497.4426574707
PI(40:1)|PI(P-41:0),0.37108935693486295,4.748833474013321,1.5983384216688137,0.2061388396217039,0.9999248803854064,PI,63413.26443481445,83271.5062866211,70057.22528076172,95441.746337890625,61747.46438598633,178316.27032470703,166334.57095336914,176993.25415039062,177797.67211914062,158967.2317199707,239171.99853515625,71542.18542480469,58704.7243347168,85478.30618286133,52484.58337402344,109114.0887451172,132086.1884765625,175158.55157470703,70090.9653930664,131300.6290283203,116599.54895019533,64227.42443847656,35457.482421875
PI(40:10)|PI(39:3)|PI(O-40:3)|PI(P-40:2),0.24390374789450187,5.037629069290326,0.6915598878658784,0.40563431130724525,0.9999248803854064,PI,64433.64456176758,52813.003662109375,61747.70397949219,50046.00396728516,55892.28430175781,139677.02908325195,466080.314819336,307209.52311706543,399836.3899230957,174472.19332885742,105974.54745483398,63579.00421142578,52096.223876953125,74359.1058959961,54689.48400878906,62126.344177246094,109259.0482788086,260357.67868041992,132588.42904663086,375279.02658081055,200083.67556762692,62023.34423828125,28578.182067871097
PI(40:3),-0.02112497235174783,4.3411751390904625,0.005193841505388264,0.9425475444827821,0.9999248803854064,PI,62702.16470336914,50177.04376220703,52849.423828125,45826.923278808594,57257.863830566406,95805.06689453124,157663.2297668457,106110.90728759766,157619.6707763672,116849.96807861328,87191.666259765625,57702.08404541016,52754.5234375,68582.24545288086,48790.56314086914,63537.28439331055,91564.90646362305,120409.38836669922,81358.60583496094,171843.25231933594,113825.34689331056,51352.92346191406,37657.182525634766
PI(40:4),-0.024612604929652664,5.18667661409141,0.007050498274566053,0.9330824742763281,0.9999248803854064,PI,133139.82940673828,76499.42538452148,116408.6689453125,81078.60626220703,109847.7465209961,260420.5171508789,289692.4206542969,130463.70901489258,292799.90438842773,200248.0540466309,97756.10748291016,112610.6279296875,93612.50744628906,137643.6294555664,70999.36532592773,101573.06707763672,204518.43310546875,223149.8158569336,103274.2273864746,339726.0444335937,197461.09399414065,84419.76654052734,79403.96646118164
PI(40:5),-0.17748578338165924,6.125544965662765,0.3664111670495913,0.5449670180301477,0.9999248803854064,PI,254528.55743408203,133007.4108581543,126882.4496459961,116698.20779418944,166547.83233642578,487023.84002685547,552753.6805419922,231877.95733642575,522144.8961791992,306546.32064819336,160948.53125,240270.3766479492,154888.63180541992,316280.18634033203,104949.46795654295,172277.48999023438,393248.0650024414,430693.552520752,179408.0718383789,667318.0059814453,322507.3279113769,162505.97079467773,376630.103881836
PI(40:6),-0.1812850839207854,7.7613911490493805,0.3822596546888235,0.5363963815969376,0.9999248803854064,PI,651293.5067138672,341913.74462890625,289432.36096191406,308172.5222167969,520388.25927734375,1943253.6348876955,1743147.1545410156,671001.9403076172,2142202.151123047,1072608.9190063477,361223.3489990234,583039.2619628906,564165.1824951172,745876.4885253906,218590.2156982422,617589.1451416016,1356785.6021728516,1441924.310913086,418448.4479980469,2615373.9135742188,958721.3864746094,633682.1644287109,984938.159423828
PI(40:7)|PI(39:0)|PI(O-40:0)|PI(dO-41:0),-0.09245499322069224,7.050632496260144,0.09947298769657209,0.7524629882715866,0.9999248803854064,PI,327064.2021484375,236636.53588867188,212088.69287109372,204435.1531982422,525515.76025390625,1062830.6947021484,958854.56201171875,547105.7224121094,966078.3098144532,934009.6845703124,686930.6726074219,426708.171875,251313.5198974609,357451.3868408203,206878.7347412109,484523.3566894531,994117.26171875,644342.8439941406,354996.92626953125,872473.4528808594,1299475.1893310547,498138.0732421875,81820.8056640625
PI(40:8)|PI(39:1)|PI(O-40:1)|PI(P-40:0),0.2706032206543352,5.620498436007963,0.8510274667241902,0.356261834854445,0.9999248803854064,PI,130844.8292236328,92515.9268798828,105077.48760986328,96017.646728515625,132542.22888183594,297323.64001464844,472837.8747558594,323914.7614746094,453445.4739990234,382718.3903808594,283549.4415283203,110140.94750976562,93469.9462890625,123732.44958496094,79483.685791015625,153673.17065429688,227496.27752685547,295991.2033691406,172624.4321899414,392527.1652832031,310375.90393066406,121792.9287109375,51189.12341308594
PI(40:9)|PI(39:2)|PI(O-40:2)|PI(P-40:1),0.2471370120115497,5.076290326214946,0.7099944961591973,0.39944563904292424,0.9999248803854064,PI,64260.32516479492,50563.44384765625,55344.803771972656,53720.04376220703,50946.10321044922,113029.32772827148,509747.65658569336,368620.98358154297,404603.6295471192,131730.09033203125,105608.4269104004,52220.44366455078,51403.30307006836,73206.44491577148,44096.88345336914,62975.48422241211,106706.58688354492,274349.0960083008,155129.47009277344,408885.5076599121,210729.79544067383,51353.12384033203,34840.96273803711
PI(41:5)|PI(P-42:4),-0.10524607306070022,3.91903833145413,0.1288860692155822,0.7195898076753173,0.9999248803854064,PI,66806.70513916016,54256.12454223633,48295.743225097656,40951.40258789063,41092.12289428711,67483.02493286133,78345.28494262695,55072.38383483887,68575.06524658203,75496.28518676758,61609.58480834961,80518.66561889648,47001.96337890625,70671.78451538086,40372.782775878906,48815.32391357422,69843.885009765625,66005.42468261719,50794.32391357422,70405.544921875,67007.32452392578,43156.28359985352,54445.36376953125
PI(41:6)|PI(O-42:6),-0.008776221188248886,4.926433660353928,8.964415887930954e-4,0.9761143987923749,0.9999248803854064,PI,90462.7455444336,80055.32608032227,78321.16543579102,63002.98394775391,110045.9281616211,239745.8577270508,185282.6343383789,102967.90692138672,199160.4552001953,205246.7735595703,150829.5703125,98596.146484375,82634.68563842773,86378.3464050293,67346.34521484375,96271.60693359376,215623.51513671875,207974.493347168,81714.10528564453,134195.94946289062,200147.93298339844,108334.0068359375,50292.90313720703
PI(41:7)|PI(P-42:6)|PI(40:0)|PI(O-41:0),-0.05956970556448334,7.303233787272927,0.041298974376786646,0.8389619159661296,0.9999248803854064,PI,450582.1754760742,378887.9837646485,368379.0827026367,248182.5826416016,544546.3670043945,1398859.420959473,1002092.2236328124,494839.9528198242,1205280.818359375,1113586.836303711,739062.5278930664,476685.74810791016,392000.0346069336,420360.611328125,299784.6818847656,472047.5317993164,1363793.4553833008,1298647.7994384766,355854.36669921875,646085.3109741211,1222833.757080078,561046.1883544922,164541.19201660156
PI(42:0),-0.002508278114774884,4.035288789765491,7.322276678678463e-5,0.9931725609938927,0.9999248803854064,PI,51416.88366699219,49348.983642578125,47678.42349243164,41184.54284667969,46787.70346069336,80462.32608032227,73359.14483642578,54440.02377319336,91084.80648803712,141188.32946777344,116657.60736083984,53789.84390258789,46867.4033203125,61110.38439941406,40514.70303344727,80169.46578979492,86862.02618408203,99458.20690917967,49974.30352783203,80632.14614868164,76328.28518676758,49396.18362426758,30884.442260742188
PI(42:1),0.09421232137042064,3.976630529664404,0.10328362150175963,0.7479241857233598,0.9999248803854064,PI,47167.96310424805,49828.4033203125,47524.20343017578,55478.44421386719,45748.0231628418,92038.6662902832,81498.66580200195,79433.44622802734,88960.7063293457,77660.54495239258,101341.20764160156,48190.52313232422,42135.30288696289,57986.4645690918,36673.28259277344,74368.24520874023,79406.62539672852,105009.4089050293,48458.80355834961,74303.06442260742,70624.60482788086,39432.462890625,30060.4821472168
PI(42:10)|PI(41:3)|PI(P-42:2),0.02128047932327238,4.1612537650357,0.005270554885555612,0.9421255508851701,0.9999248803854064,PI,63962.92495727539,44018.94271850586,53219.06381225586,42091.88287353516,55744.88380432129,123563.2280883789,150580.33024597168,69144.58480834961,119186.62887573242,104849.28768920898,66260.96463012695,55847.02388000488,51056.68374633789,59121.10443115234,37099.74249267578,59170.96438598633,103787.32809448242,95881.62664794922,64155.5246887207,129919.92916870116,94529.86697387695,50848.40377807617,29963.38214111328
PI(42:11)|PI(41:4)|PI(O-42:4),-0.011591687992214765,3.7424028747236164,0.0015637934817220867,0.9684560132664817,0.9999248803854064,PI,49365.98321533203,43616.64306640625,42545.56283569336,38439.56256103516,39107.482666015625,62072.064697265625,66830.74481201172,52420.16390991211,70036.5451965332,89606.8056640625,66111.224609375,56304.18408203125,42211.12313842773,51114.06344604492,39503.46292114258,38558.38262939453,63050.60424804688,60559.52340698242,47683.40298461914,70650.70498657227,62818.84460449219,40619.04302978516,39557.22280883789
PI(42:3),-0.19350920460654644,5.022989304256654,0.4354977893394789,0.5093035239842898,0.9999248803854064,PI,117630.50930786131,91606.28649902344,87507.30563354492,67746.10437011719,86899.90609741211,181050.33294677731,179298.71420288086,103630.58764648438,234769.4740600586,194812.852142334,110653.08728027344,97956.48693847656,100439.48696899414,97781.9662475586,89386.56640625,100278.66735839844,215824.93594360352,272552.9010620117,138515.8892211914,142908.28912353516,173946.83154296875,90109.36666870116,98692.86666870116
PI(42:4),-0.08421398270713915,3.58921282180919,0.08252573808152874,0.7739033458638311,0.9999248803854064,PI,44886.443115234375,36698.28256225586,39181.92286682129,32743.042266845703,36052.08233642578,56900.02368164063,66015.78503417969,47877.92349243164,51858.08383178711,69053.765380859375,50993.84368896485,47533.763427734375,38295.582946777344,49279.60345458984,33610.12254333496,43045.22340393066,52890.72409057617,58311.92425537109,46201.34306335449,61026.364654541016,54145.52374267578,35639.5022277832,43307.24349975586
PI(42:5),-0.08306373193292521,3.6527959642829235,0.08028746813226917,0.7769082203349423,0.9999248803854064,PI,44119.76327514648,39615.442932128906,37763.022857666016,34366.74249267578,41813.96270751953,64190.524963378906,69263.48504638672,44966.76316833496,58350.30447387695,73700.44567871094,55698.92385864258,44868.48333740234,38294.64276123047,52167.42352294922,35897.98239135742,41673.56295776367,63177.64440917969,66754.10461425781,45299.22290039063,67369.06449890137,56255.34381103516,40167.12265014648,40476.44274902344
PI(42:6),0.1239363029028893,4.021811825876744,0.17871369627255307,0.6724810078801816,0.9999248803854064,PI,51700.8835144043,46771.962890625,45623.38345336914,39259.14266967773,48802.56344604492,90375.5256652832,94730.02774047852,61364.44436645508,83683.00582885742,146049.77059936523,113892.90832519533,45945.36315917969,45691.5033569336,53981.90408325195,43327.72305297852,56049.20336914063,79977.84616088867,86052.1255493164,58787.623931884766,88504.82528686523,74625.2458190918,50984.42330932617,34016.46240234375
PI(42:7)|PI(41:0)|PI(O-42:0),-0.17857700269834204,4.659337915519242,0.3709184544904929,0.5425040569424294,0.9999248803854064,PI,77230.8851928711,71722.20458984375,74740.10510253906,58746.56457519531,74310.92443847656,146539.6502380371,144337.90869140625,97861.48736572266,155696.72973632812,143712.7306213379,112552.98828125,79115.22521972656,67433.6450805664,92773.94659423828,60874.44396972656,131108.58959960938,143685.14935302734,181471.9940185547,81757.74548339844,149745.10986328125,146156.14990234375,75062.80554199219,39621.70269775391
PI(42:8)|PI(41:1)|PI(O-42:1)|PI(P-42:0),-0.09814896683078306,4.6365004353625094,0.1120964255637773,0.7377698930134741,0.9999248803854064,PI,78202.58575439453,72304.365234375,72776.205078125,61668.28411865234,74541.52502441406,150907.9701538086,151952.83056640625,99596.8271484375,155564.08905029297,141999.87005615234,105600.52728271484,75906.96496582031,71493.8452758789,89316.26629638672,59964.864501953125,114347.2476196289,137888.24951171875,171797.09252929688,82143.80603027344,149440.0897216797,128019.1885986328,69196.28466796875,47887.66339111328
PI(42:9)|PI(41:2)|PI(O-42:2)|PI(P-42:1),0.059783404803353375,3.9383994280743218,0.04159328129206585,0.8383970188692396,0.9999248803854064,PI,55747.304443359375,40924.84292602539,48078.08349609375,41286.3229675293,47307.463134765625,94780.78649902344,109568.86813354492,69689.28549194336,93178.80648803712,94035.88653564452,66016.4848022461,45268.84313964844,43496.68313598633,52417.74374389648,35859.542572021484,56152.92398071289,79436.6057434082,82661.70602416992,53182.64373779297,100231.04696655272,82291.08633422852,40444.06309509277,27830.321868896484
PI(43:2),-0.001514213308214502,3.551098475280683,2.6684370482144004e-5,0.9958783926969981,0.9999248803854064,PI,44309.2227935791,38812.74298095703,35109.802490234375,36973.8024597168,38871.86265563965,63742.945053100586,61452.624168396,43404.88319396973,69997.564697265625,69070.20559692383,52019.24388122559,40456.96293640137,36993.70265197754,43619.84323120117,33700.64227294922,40184.94296264648,58987.56443786621,67265.185546875,41049.2629699707,55255.74411773682,55124.18403625488,37993.58253479004,26860.421997070312
PI(43:2)_2,-0.013265020559301474,3.502935567221793,0.0020478387171039003,0.9639056081333117,0.9999248803854064,PI,41924.74315643311,34657.782470703125,34300.94235229492,32523.882110595703,41350.98303222656,61077.4242477417,61772.444107055664,41415.503189086914,65474.1848449707,70096.1646118164,47604.10339355469,40034.52296447754,36646.222396850586,38417.20294189453,32735.94229125977,41571.10273742676,52903.84346008301,59555.52471923828,42655.62322998047,54484.62370300293,54944.72346496582,36679.082443237305,29220.982299804688
PI(43:4),-0.06694199724106094,3.911833238827469,0.05214934095769763,0.8193645938529348,0.9999248803854064,PI,60626.96438598633,50289.1837310791,49232.46368408203,43394.6628112793,48922.52368164063,65715.76428222656,78595.7854309082,53798.90380859375,65168.22467041016,84664.26641845703,66481.96530151367,59199.004066467285,50165.68359375,53415.38357543945,47822.50308227539,49861.72317504883,74797.88473510742,72059.84559631348,54982.54376220703,68575.405517578125,68302.66442871094,48260.44332885742,51435.103271484375
PI(43:6),0.028586875894881503,3.475631035241022,0.009510574775550396,0.922311724411707,0.9999248803854064,PI,37647.58232116699,35083.3825378418,36605.78273010254,33326.08224487305,39639.862701416016,58210.96385192871,52098.76396179199,36799.1025390625,51073.42318725586,83898.20552062988,63434.54458618164,39576.50296020508,36981.40264892578,38619.30282592773,33582.382263183594,41701.90286254883,54070.664154052734,55238.08363342285,39379.922912597656,49978.32339477539,47618.803283691406,36483.22283935547,27554.72204589844
PI(44:0),-0.265247897190618,3.3327578978423116,0.8176538263883231,0.3658670260280242,0.9999248803854064,PI,33678.98223876953,30986.942153930664,28611.0818939209,27959.66195678711,31808.641998291016,50807.76376342773,41097.482971191406,33571.80224609375,47078.683349609375,56403.864166259766,45517.503173828125,40289.06275939941,30607.082061767574,47889.32312011719,29467.26205444336,39990.54281616211,58150.9441986084,63283.52476501465,32654.96226501465,53812.28421020508,52283.18399047852,30794.262176513672,25110.4619140625
PI(44:1),-0.001035419100353901,3.390631952889157,1.2476951155804272e-5,0.9971816599265471,0.9999248803854064,PI,34381.96245574951,37829.34252166748,32094.7823638916,34972.38235473633,31525.78200531006,59397.984519958496,48140.80401229858,50345.46342086792,52993.74382400513,51220.94372558594,54547.72373962402,34894.52250671387,29743.302211761475,39019.72254180908,28897.68211364746,41597.94277572632,55150.22372817993,64459.42487335205,37498.54262924194,49629.08321380615,49254.10343170166,29556.361965179443,23599.14151763916
PI(44:10),-0.02385125887765911,3.547171450793041,0.006620646137193376,0.9351498115140265,0.9999248803854064,PI,44011.68327331543,34417.802658081055,38677.14309692383,31981.64224243164,40201.722747802734,65480.36442565918,75321.2452545166,42510.92289733887,62023.02436828613,64356.504974365234,45961.763092041016,42986.043380737305,37031.60255432129,41528.1828994751,30918.66217041016,40127.12286376953,58708.98414611816,60983.824310302734,38965.90315246582,63108.28458404541,59735.9841003418,36301.92263793945,31207.10206604004
