lipid,logFC,logCPM,LR,PValue,FDR,type,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,Blank_Blank_Blank_Blank_Blank
LPI(21:0),-1.8249961109278193e-4,6.5954049739780745,1.8361242837272584e-7,0.99965810631009,0.9999268688031868,PI,310462.34326171875,258064.65966796875,310528.0419921875,339768.1264648437,557960.10302734375,315990.4794921875,290097.87890625,533822.85791015625,478311.9736328125,480645.9721679688,880704.58203125,268374.52001953125
LPI(22:0),0.045019130062280435,5.803060863783424,0.011202071051229723,0.9157094290985592,0.9999268688031868,PI,125744.2081298828,126497.38940429688,162905.30975341797,152158.5919189453,621806.1818237305,160675.05236816406,120553.62829589844,213801.63598632807,199021.43493652344,232794.31506347656,969235.8388671876,68945.72473144531
LPI(22:1),0.1242086079224159,5.508509216432523,0.08539097879656765,0.7701204480120828,0.9999268688031868,PI,118281.10815429688,151938.71166992188,140923.05017089844,181036.53100585935,293862.5603027344,132616.94885253906,156767.0712890625,189757.07177734372,204913.9736328125,266724.5380859375,388267.24755859375,126827.3486328125
LPI(22:2),0.06311521669161813,4.294908023923936,0.022024512143616448,0.8820219097301418,0.9999268688031868,PI,52777.14343261719,84100.74578857422,76854.34518432617,81858.86584472656,90567.18670654295,78881.36532592773,84634.48583984375,102043.72702026369,92570.5461730957,95322.8268737793,153524.16998291016,29403.062118530277
LPI(22:4),0.0928835422506112,3.9941842656215787,0.047724570424179547,0.8270710797180131,0.9999268688031868,PI,50607.0637512207,54363.12365722656,58970.14367675781,60359.044189453125,86596.26620483398,62444.9641418457,59267.72412109375,82007.00552368164,73284.60537719727,77719.42541503906,125357.98834228516,32802.56234741211
LPI(22:6),0.0880046254392035,5.64617648434094,0.04284069257255396,0.8360255304722647,0.9999268688031868,PI,165756.7706298828,142692.99053955078,183834.19500732425,191071.9930419922,292773.6824951172,166697.93212890625,167041.1322631836,252261.2783203125,254425.73822021484,223370.6131591797,462946.9538574219,110897.30786132812
LPS(12:0),0.26465028348140285,4.627336396961661,0.388377177484472,0.5331536618434762,0.9999268688031868,PS,101951.42724609376,70136.64468383789,101161.36730957033,98277.666259765625,97501.7471923828,103556.00744628906,93633.36767578124,114056.4481201172,101582.92712402344,109150.1473388672,114110.2469482422,84633.40588378906
LPS(13:0),0.306932193512775,4.641788939329043,0.5226013952367339,0.4697341054937637,0.9999268688031868,PS,93370.0263671875,81390.96591567993,93982.94665527344,98872.50646972656,109390.4072265625,94790.28698730467,87870.42565917969,123287.00830078124,102181.287109375,101612.74743652344,120786.24780273438,91949.4072265625
LPS(14:1),-0.0971679525411922,7.3960044544356816,0.052022838515767944,0.8195800395524414,0.9999268688031868,PS,595030.2861328125,377147.9683227539,644963.3017578125,686489.64599609375,738607.4873046875,727210.36181640625,667583.84423828125,888371.65576171875,942373.31494140625,922465.96923828125,1186609.2216796875,364893.1059570313
LPS(16:1),-7.416514852543089e-4,5.149585660195381,3.0373594199772924e-6,0.9986094457562458,0.9999268688031868,PS,134602.19006347656,81843.5251121521,134623.62829589844,141822.310546875,146503.15112304688,146499.8701171875,132831.38940429688,207172.0334472656,184373.7525024414,190342.93353271484,193087.3531494141,99840.70703125
LPS(17:2),0.2627380570542167,4.455531766699741,0.3827757062663295,0.5361214562433662,0.9999268688031868,PS,79878.1255493164,67185.18467712402,81056.68566894531,82778.42596435547,112272.76733398438,85729.08630371094,68189.68487548828,117480.18798828124,86666.5064086914,81905.806640625,140103.6895751953,74220.0849609375
LPS(18:1),0.12476417558330624,4.805844571269798,0.08615623952482565,0.7691217865466777,0.9999268688031868,PS,93317.44635009766,56310.52422332764,117616.20874023438,91696.02667236328,195331.77325439453,105123.40698242188,82267.9057006836,182817.5329589844,146035.7716064453,122651.1278076172,193932.4141845703,66536.56427001953
LPS(18:2),0.12967628389901684,4.040997775070938,0.09307862996570293,0.760299202529423,0.9999268688031868,PS,65830.60443115234,47248.80406951904,60363.3642578125,66142.46514892578,67490.90515136719,68781.38543701172,64046.74456787109,91521.54638671876,68973.32501220703,73734.02545166016,92899.50689697266,48057.46362304688
LPS(18:3),0.2915522484475416,3.889010604236305,0.47146087276564685,0.492315865395958,0.9999268688031868,PS,60670.08386230469,45232.60316085816,54459.423278808594,58974.4642944336,67855.50469970703,60558.80432128906,58014.76428222656,75488.40563964844,57358.184478759766,57430.424072265625,69530.90496826172,49115.5032043457
LPS(20:0),0.20324108967169477,4.132329095411305,0.2288826786319902,0.6323535458158464,0.9999268688031868,PS,63855.60438537598,48908.583251953125,68545.86447906494,68689.30480957031,79634.96551513672,70207.18437194824,60390.30419921875,95531.88648605348,82173.28625488281,69800.76487731934,89363.42640304565,60208.72394561768
LPS(20:1),0.1369287218224147,5.017710505686179,0.10379605902198819,0.747320912280517,0.9999268688031868,PS,106540.54684066772,93850.28678894044,127376.36895751952,124387.09008026125,159709.77087402344,122527.26915359496,117063.34790039062,171246.6721458435,151573.94921875,128016.94973373412,219893.17487716675,97257.40671157835
LPS(20:2),-0.6855583269287384,5.485253213473688,2.535323819539826,0.11132404596756947,0.9999268688031868,PS,66923.66469192505,103198.46766281128,206044.0149383545,165912.73085021973,129815.4292602539,289780.60191345215,214119.93478393555,267590.9405822754,254937.9384765625,292311.5035209656,425298.5676307678,41663.323123931885
LPS(20:3),0.23020485742424282,4.045881407299986,0.2937395886280001,0.5878340199122407,0.9999268688031868,PS,63220.90476226807,45901.403018951416,65694.24488830566,72911.92495727539,69629.8851928711,69266.9254951477,61015.26403808594,116243.9882850647,67045.42477416992,50620.40361022949,71640.9256439209,52617.96396255493
LPS(20:4),-0.14472224580496448,3.434829581680458,0.11525172935182582,0.7342425490753315,0.9999268688031868,PS,30411.98215103149,26582.422004699707,36764.48281860352,46392.50342941284,47652.52340698242,63532.52460861206,58194.00375366211,52734.20390319824,46506.023193359375,35903.722202301025,56374.28408050537,30552.182189941406
LPS(20:5),-0.18581401703787395,3.059657636242647,0.18977189522411209,0.6631065349544131,0.9999268688031868,PS,2846.380195617676,28694.28186416626,32737.64247131348,27901.462020874023,52362.36363220215,26835.02193069458,49811.96365737915,38359.082748413086,43818.18313980103,19287.641395568848,69890.80435562134,26183.58193206787
LPS(21:0),-0.021146137031423706,5.452217881653056,0.0024681586864971905,0.9603769430299546,0.9999268688031868,PS,161012.34997558594,97307.16709136964,167619.55194091797,178469.6934814453,190828.73376464844,156935.5302734375,150775.25134277344,264196.49658203125,240074.416015625,223159.11572265625,312908.84704589844,113976.40759277344
LPS(22:0),0.19980572718892847,4.9968916648512645,0.22120719021313562,0.6381216354872948,0.9999268688031868,PS,96766.14752197266,76071.82529830933,102357.14624023438,99164.26708984376,282104.38049316406,98373.34729003906,87550.08575439453,132515.3896484375,121148.24841308594,116450.52807617188,379026.4877929688,81659.765625
LPS(22:1),0.20085279944193696,5.4634789538373845,0.22353622341597656,0.6363586030109184,0.9999268688031868,PS,121119.54870605467,143249.77016830444,196976.15380859372,168212.59252929688,210119.63427734372,133969.66943359375,154009.43041992188,199635.35473632807,229041.43432617188,249308.63696289065,250240.85986328125,144813.98962402344
LPS(22:2),-0.10956917503603308,4.080244026476656,0.0661251354933654,0.7970644619771728,0.9999268688031868,PS,53733.963928222656,44135.62329864502,57197.64392089844,64335.14422607422,76935.54528808594,63451.48461914063,56801.804290771484,97972.10675048828,106986.40747070312,87986.64614868164,119823.96759033205,45866.30322265625
LPS(22:4),0.09078404009618438,4.3074224513705905,0.04559023340516433,0.8309224082818824,0.9999268688031868,PS,72965.14447021484,54832.04358291626,78490.28509521484,85661.72570800781,79230.9853515625,79776.12591552734,81444.74597167969,114551.62823486328,94591.84674072266,92046.3070678711,105757.06713867188,52716.6439819336
LPS(22:6),-0.06844629457878165,5.178906616572314,0.025830996717559174,0.8723137445866712,0.9999268688031868,PS,128173.32946777344,80005.66521072388,137186.38861083984,152526.85009765625,156598.3721923828,145526.4100341797,128615.13012695312,219703.19787597656,197911.5128173828,205135.17504882807,239743.998046875,87399.2466430664
LPS(O-16:0),0.09429666392633805,5.815747114641182,0.049191035770491,0.8244769578566898,0.9999268688031868,PS,178810.97143554688,189058.01343536377,223086.337890625,213260.5954589844,217934.57495117188,237568.37744140625,213906.19653320312,288229.90087890625,288460.2209472656,265470.9797363281,277818.5212402344,179513.71362304688
LPS(O-18:0),-0.35320607164353596,7.086013713091516,0.6821706494447428,0.40884026948652197,0.9999268688031868,PS,433666.3527832031,260930.71836853027,494349.232421875,490000.09228515625,579561.4230957031,530648.6806640625,552038.9753417969,799918.20166015625,854695.9892578125,848872.49267578125,1222666.3850097656,244715.63598632807
LPS(O-20:0),0.24641391827879922,-0.46906456540240804,0.3361400491425144,0.5620657778880785,0.9999268688031868,PS,2917.0002098083496,2261.840160369873,2357.360164642334,3245.240222930908,2318.960159301758,3448.5002479553223,2155.840156555176,3001.7602005004883,2713.020191192627,4612.620365142822,2296.500160217285,2982.940196990967
LPS(P-16:0),0.15415636665769034,4.7816775312422655,0.13159054315360663,0.7167885761734167,0.9999268688031868,PS,127562.1885986328,62278.084800720215,90637.02587890624,88437.92694091797,112949.88854980467,157155.1707763672,91785.3663330078,108057.8471069336,111222.14715576172,89102.72650146484,136648.24975585938,112676.24792480467
LPS(P-18:0),0.27981956039896566,4.024494118145183,0.43423309269473975,0.5099191107989949,0.9999268688031868,PS,64050.20422363281,51541.52384567261,57510.66436767578,65513.70489501953,76309.26525878906,65027.84460449219,58086.78393554688,77549.54571533203,72670.0853881836,70749.0244140625,78671.24597167969,54120.14404296875
LPS(P-20:0),-0.08984645716220448,0.3238301780805532,0.04445062112887399,0.8330174625677467,0.9999268688031868,PS,6986.340496063232,2828.5201835632324,4262.980354309082,3730.520278930664,2942.0001945495605,4896.820365905762,2871.6401977539062,5240.680366516113,2823.4002227783203,21205.16120147705,4467.000312805176,3378.480255126953
omega-linoleoyloxy-Cer(d18:0/26:0),0.40981071282338877,3.813559248350868,0.9321646326790192,0.33430107761981853,0.9999268688031868,Cer,24577.201583862305,25312.281982421875,22060.341506958008,23438.14165496826,21507.001525878903,25616.341590881348,24659.52183914185,23957.46158599853,21889.241359710693,22525.18157196045,23354.9217338562,203341.87295532227
omega-linoleoyloxy-Cer(d18:0/28:0),0.33671381055636845,1.4539875725063443,0.6288424181798291,0.4277802406454148,0.9999268688031868,Cer,9355.120609283447,9783.060653686523,9636.760704040527,8808.46064376831,9185.500595092772,11092.12086868286,9974.66077041626,9990.42078781128,8817.46061706543,10165.100662231443,9764.640663146973,15195.06105041504
omega-linoleoyloxy-Cer(d18:0/30:0),0.4584152086824386,1.279811311972869,1.1662177913487994,0.28017974760936665,0.9999268688031868,Cer,9046.640678405762,8439.120628356934,8281.780612945557,7165.820507049561,8872.920669555664,8173.800579071045,8461.220626831055,8191.440612792969,8588.240627288818,7760.940521240234,8293.44066619873,14667.620876312256
omega-linoleoyloxy-Cer(d18:0/31:0),0.3849240308255862,1.1164657212132345,0.8219976644840017,0.3645967424160931,0.9999268688031868,Cer,8322.500602722168,7198.500503540039,8074.480541229248,8511.480640411377,7589.560565948486,8389.520523071289,8318.320568084717,9386.96071243286,8028.880546569824,6957.1404457092285,7675.480506896973,10269.740734100342
omega-linoleoyloxy-Cer(d18:0/32:0),0.5833469323359982,1.1603271974537845,1.888502310628212,0.16937094291302365,0.9999268688031868,Cer,8429.300594329834,8484.380546569824,8206.340557098389,9151.940628051758,7783.360569000244,7790.0205574035645,8128.520530700684,7351.320529937744,6606.540458679199,7999.180652618408,7073.5205078125,11941.180839538574
omega-linoleoyloxy-Cer(d18:0/33:0),0.4631570269961344,1.1390199065022577,1.190464333582554,0.27523591471593295,0.9999268688031868,Cer,8085.880588531494,7273.880527496338,8835.700626373291,9133.04061126709,7359.700531005859,7581.340534210205,8085.3005027771,8654.780696868896,7442.220527648926,8094.020614624023,7801.280521392822,11156.840755462646
omega-linoleoyloxy-Cer(d18:0/34:0),0.38304826297411576,1.0501175113025412,0.8139738129816578,0.366947993698453,0.9999268688031868,Cer,7283.440521240234,8843.840633392334,6192.140419006348,7197.220485687256,8256.7005615234375,8931.1806640625,8086.560550689697,8117.520565032959,6440.120510101318,7482.100540161133,7076.700511932373,9813.820762634276
omega-linoleoyloxy-Cer(d18:1/26:0),0.5309142568104483,1.2793748882038407,1.5640770231946153,0.21106926276823107,0.9999268688031868,Cer,6060.360446929932,5850.040435791016,5957.280429840088,5851.020389556885,6517.68045425415,6270.860408782959,5147.800365447998,6655.860450744629,5070.160343170166,5774.200424194336,4870.200344085693,26717.66234588623
omega-linoleoyloxy-Cer(d18:1/27:0),0.5642204796287146,0.7060030504636174,1.7663669055966125,0.1838323429227128,0.9999268688031868,Cer,5662.900375366211,5236.040420532227,6412.36047744751,5906.740375518799,5812.84041595459,5242.760395050049,4675.920303344727,5251.100387573242,5305.98038482666,5656.020378112793,6026.180446624756,10171.120719909668
omega-linoleoyloxy-Cer(d18:1/28:0),0.5868574134619073,0.6151292916480002,1.9107389219087736,0.166881201122828,0.9999268688031868,Cer,6103.160438537598,5299.620338439941,5618.300415039063,4572.760307312012,5304.54040145874,4282.160285949707,5153.940376281738,4905.660400390625,5251.70036315918,5297.2803955078125,4617.660293579102,9640.820655822754
omega-linoleoyloxy-Cer(d18:1/29:0),0.39176884508617965,0.4608225481162578,0.8512283106878162,0.356205086748953,0.9999268688031868,Cer,5301.220390319824,4719.400341033936,4757.020343780518,4817.480339050293,4342.720291137695,6085.080375671387,4805.700332641602,4762.380348205566,4431.8203048706055,4357.1403160095215,4795.280334472656,7571.480571746826
omega-linoleoyloxy-Cer(d18:1/30:0),0.3644207309483589,0.5153651422556749,0.7363799389198817,0.39082298620694816,0.9999268688031868,Cer,5270.220375061035,3891.000286102295,3927.68030166626,5458.0003662109375,4008.880283355713,4496.3203201293945,5063.680366516113,5610.820392608643,3564.880283355713,4457.760299682617,4935.260314941406,10168.9806098938
omega-linoleoyloxy-Cer(d18:1/31:0),0.5136093636454984,0.49512168779310456,1.4634607334417353,0.22638028361372775,0.9999268688031868,Cer,5553.580432891846,4351.560317993164,3768.660289764404,4745.32035446167,4692.000350952148,4631.580314636231,4128.100318908691,4837.340328216553,4509.380302429199,4072.000301361084,4101.720275878906,10113.140518188477
omega-linoleoyloxy-Cer(d18:1/32:0),0.5180684603456784,0.3378763913683157,1.4888928220415494,0.22238832423290572,0.9999268688031868,Cer,4559.480316162109,4497.160301208496,3707.440250396729,4589.460285186768,4357.560283660889,3389.820255279541,4411.200290679932,4014.460304260254,4797.760314941406,4191.580295562744,3826.680267333984,8242.940532684326
omega-linoleoyloxy-Cer(d18:1/33:0),0.3838542933238746,0.12934448211546135,0.8169648479562426,0.3660690700531495,0.9999268688031868,Cer,3974.440280914306,3700.480255126953,3230.1202430725098,4229.280277252197,4072.6602745056152,3906.880241394043,4474.9003257751465,4001.900302886963,4069.86026763916,2916.0002098083496,3784.840251922608,6084.100444793701
omega-linoleoyloxy-Cer(d18:1/34:0),0.4776887727140683,0.10385949373248353,1.2657088946298813,0.2605732345888007,0.9999268688031868,Cer,3409.5202445983887,3827.780277252197,4081.300262451172,5234.180358886719,3887.620273590088,3725.1202545166016,3964.820285797119,3714.200252532959,4130.440265655518,3810.300266265869,3971.940296173096,5265.760425567627
omega-linoleoyloxy-Cer(d18:2/30:0),0.3718078999079944,1.354097609354248,0.766932417473356,0.3811677096217728,0.9999268688031868,Cer,9421.000637054443,9668.46074295044,8633.840644836426,10289.02072906494,7827.620559692383,9767.82071685791,9001.260627746582,9529.50076675415,9478.420658111572,9900.620655059814,10220.580753326416,12613.620910644531
omega-linoleoyloxy-Cer(d18:2/31:0),0.5857035583542557,0.775949792777263,1.9034672543130005,0.1676907359042287,0.9999268688031868,Cer,6130.960468292236,6121.04040145874,6665.000465393066,7000.120441436768,6144.440441131592,5983.880470275879,5949.88041305542,5333.920383453369,5448.3603515625,6124.780467987061,5314.440376281738,9447.300746917725
omega-linoleoyloxy-Cer(d18:2/32:0),0.38901543606300015,1.1055698221674926,0.8395708981488497,0.3595195229950568,0.9999268688031868,Cer,7941.740550994873,7616.960544586182,7220.620555877686,8796.800651550293,6949.860431671143,8532.300624847412,7592.400512695312,6976.280467987061,8880.600547790527,7934.9805183410645,7504.620529174805,11079.10073852539
omega-linoleoyloxy-Cer(d18:2/34:0),0.5979782485197599,0.8720635478891319,1.9841410117729197,0.15895483868473398,0.9999268688031868,Cer,8350.180583953857,6719.98046875,6090.000461578369,7214.680503845215,6566.920463562012,7336.740478515625,5724.740375518799,6038.180404663086,5764.760402679443,6947.660453796387,5705.300434112549,9230.960613250732
omega-linoleoyloxy-Cer(d19:0/28:0),0.14997508552332023,3.867295859596717,0.12447696745557124,0.7242286854997529,0.9999268688031868,Cer,6997.960548400879,6482.920467376709,6170.9404296875,8504.260593414307,6644.6204261779785,7871.140571594238,8330.60062789917,7039.700500488281,9698.42070388794,7071.800430297852,10383.040802001951,292982.6442718506
omega-linoleoyloxy-Cer(d19:0/34:0),0.019299173475067165,3.270250088385918,0.002056178313040391,0.9638322378608128,0.9999268688031868,Cer,4554.880336761475,5282.920421600342,5193.900375366211,5348.440410614014,6116.860439300537,5563.820369720459,8722.4206199646,5933.420440673828,7406.960529327393,6214.480453491211,7333.36056137085,188728.65522766116
omega-linoleoyloxy-Cer(d19:1/34:0),0.4383531149018771,0.14119649928213068,1.065749653171821,0.30190747585463484,0.9999268688031868,Cer,4472.920265197754,3609.880260467529,3609.120265960693,4915.040313720703,3993.580322265625,3863.7202644348154,4361.060276031494,3708.3202476501465,4109.660293579102,4206.420310974121,4044.1803245544434,5305.840312957764
omega-linoleoyloxy-Cer(d20:1/34:0),0.4246764084991617,2.439713361465287,1.001052529102708,0.3170559605925656,0.9999268688031868,Cer,20994.96145248413,19941.441471099857,21347.401473999023,19567.54144668579,17997.20110321045,20475.601543426517,21165.54158782959,19889.501499176025,19697.261631011963,19842.8013381958,19436.521476745605,25501.64182281494
omega-linoleoyloxy-Cer(d21:0/33:0),0.3943545609888532,0.7327014395061737,0.8626420677868509,0.35300038244442505,0.9999268688031868,Cer,5055.960411071777,5793.22038269043,5121.260345458984,6550.000453948975,6525.1404457092285,6219.660461425781,5661.1804122924805,5984.160388946533,6295.940433502197,5619.88041305542,5269.720417022705,9729.600570678713
omega-linoleoyloxy-GlcCer(d18:1/30:0),0.3926506433987055,-0.2388463688558271,0.8546433328635885,0.3552420715302366,0.9999268688031868,Cer,3313.6602478027344,2957.2802238464355,3325.7402381896973,3010.3602256774902,2483.8001747131348,3326.2402381896973,3085.8602142333984,3230.340259552002,2613.220184326172,3319.600227355957,3229.2002334594727,4253.8203125
PC(10:0)|LPC(11:0),0.5950506585112653,4.322763611153174,1.9659190194042822,0.160881702121966,0.9999268688031868,PC,89380.60577392578,99818.967041015625,87561.22625732422,82962.1255493164,80546.92468261719,80757.12561035156,98184.20697021484,75213.005615234375,66850.484619140625,72227.36511230469,69236.3447265625,45321.36334228516
PC(12:0)|LPC(13:0)|LPC(O-14:0),0.18308807862327736,3.5714585254614533,0.18568690055315074,0.666530882232586,0.9999268688031868,PC,45901.34313964844,38903.68283081055,45543.62310791016,41802.44299316406,48836.82342529297,41489.76300048828,47575.86318969727,61615.20422363281,56354.94403076172,58106.864501953125,58175.50347900391,38026.90274047852
PC(12:4),0.2549612065778452,3.9784223563905274,0.36041460667183856,0.5482760637095646,0.9999268688031868,PC,61724.44451904297,54242.54370117188,61684.38446044922,63300.04498291016,61540.14416503906,59735.66473388672,63345.20458984375,75831.28509521484,69864.02435302734,74193.34576416016,73535.76556396484,48748.52325439453
PC(14:0)|LPC(15:0)|LPC(O-16:0),0.21885537921511797,3.7818119193083315,0.2654509281819628,0.6063997830956145,0.9999268688031868,PC,50756.22314453125,44185.36340332031,55727.44415283203,51151.56359863281,68363.14440917969,46470.76330566406,51896.84344482422,67842.92474365234,78570.80529785156,66624.48449707031,73020.36492919922,36015.7024230957
PC(16:0)|PC(O-17:0)|LPC(O-18:0),-0.16758230208511837,4.647388672451848,0.15445032423860994,0.6943182370305743,0.9999268688031868,PC,66319.50421142578,87640.90661621094,107924.1473388672,94225.20739746094,87211.0654296875,126585.98873901369,92705.38659667967,169446.47302246094,156237.68994140625,149211.11138916016,135910.5291748047,41837.923095703125
PC(16:4),-0.48242531229902114,6.224795905267462,1.2665254509297483,0.2604195163455254,0.9999268688031868,PC,185936.6541748047,228226.03643798828,337856.94372558594,310050.7824707031,146694.08947753906,479058.6723022461,294142.5793457031,610445.4631958008,567105.9019775391,489498.51708984375,382020.98529052734,48050.343505859375
PC(18:0)|LPC(19:0)|PC(O-19:0)|LPC(O-20:0),-0.32543056737446163,5.596053003121709,0.5796414592196015,0.44645289178886405,0.9999268688031868,PC,154125.2305908203,145641.6098022461,190706.01580810547,189176.7114868164,122626.0473022461,263976.7783203125,191096.79162597656,339132.38201904297,349260.28424072266,287483.25994873047,253876.9196777344,70886.9652709961
PC(18:1)|LPC(19:1)|PC(O-19:1)|LPC(P-20:0),-0.5101498781158762,6.427664638192021,1.4147140418936033,0.23427540908800543,0.9999268688031868,PC,240880.31939697263,276734.80041503906,338926.20306396484,311743.8229980469,176142.55224609375,509066.6004638672,350763.76525878906,664223.640625,700109.0230102539,548127.9802856445,469127.9515991211,77970.06512451172
PC(19:0)|LPC(20:0)|PC(O-20:0),-0.07894225102124183,6.504003657605009,0.03435252868985117,0.8529589530216406,0.9999268688031868,PC,320434.2023925781,301324.85791015625,400455.0267333984,381544.9458007813,339163.3272705078,416263.6502685547,422894.2885131836,595205.3994140625,595332.5604248047,496478.1771240234,511569.7738037109,57050.34393310547
PC(19:1)|LPC(20:1)|PC(O-20:1)|PC(P-20:0),-0.23387971811061198,5.812643224115598,0.3002593907283997,0.5837198517802024,0.9999268688031868,PC,180654.89630126956,212859.81591796875,211057.89575195312,245403.7777099609,143428.2095336914,280943.24041748047,244147.93872070312,396754.806640625,374617.54888916016,345075.943359375,319700.9610595703,49569.9833984375
PC(20:0)|LPC(21:0)|PC(O-21:0),0.04010407595297467,9.322778168177985,0.008888867233533215,0.9248861098402541,0.9999268688031868,PC,2461328.31640625,1522991.1577148438,3353741.9213867188,2516571.344238281,3406670.202392578,2645064.2075195312,3232264.310546875,3766384.6103515625,4424447.475097656,2975018.7998046875,3774431.1918945312,186638.75646972656
PC(20:1)|PC(O-21:1),0.04056941682013933,9.28214512262584,0.009096425612653114,0.924016826967507,0.9999268688031868,PC,2405378.2690429688,1473443.4240722656,3282785.4501953125,2456392.4760742188,3262428.0739746094,2562560.114013672,3183286.8012695312,3649022.008666992,4261069.3740234375,2883254.750488281,3664853.498046875,185995.37353515625
PC(20:4)|LPC(21:4),0.046836168965945564,9.153177048963501,0.012125176334393473,0.9123186651732111,0.9999268688031868,PC,2202644.770263672,1338469.5336914062,2995213.5678710938,2292277.965576172,2992889.45703125,2396884.7553710938,2971575.791748047,3297044.43347168,3789184.1486816406,2574459.9333496094,3334323.044311523,167524.0714111328
PC(21:0)|LPC(22:0)|PC(O-22:0),-0.2327695487451568,6.6663954099122655,0.2974277760080213,0.5854994857928225,0.9999268688031868,PC,317576.6037597656,381949.3276367188,383415.087890625,379775.6437988281,282354.9182128906,470442.6096191406,375097.8640136719,747401.232421875,721671.4753417969,613943.74853515625,578871.6003417969,143565.66943359375
PC(21:1)|LPC(22:1),-0.2401097519984325,6.639788359071642,0.3164115983527154,0.5737721654718679,0.9999268688031868,PC,309137.4606933594,376707.8469238281,383766.5070800781,379035.0041503906,265389.478515625,459251.2165527344,361609.2038574219,743709.05029296875,715441.1921386719,625490.6442871094,570484.7783203125,132109.9892578125
PC(24:0),0.5448209165261022,6.057909846241099,1.6482352445577817,0.1991992940196762,0.9999268688031868,PC,346392.74169921875,289772.4185791016,293420.9208984375,303019.46142578125,295916.06091308594,315390.50036621094,328209.38330078125,263241.4389648437,223388.1778564453,250280.9991455078,274857.3786621094,79364.28533935547
PC(25:0),0.6206934039492431,6.598495277255428,2.1389147701338516,0.14360344672050154,0.9999268688031868,PC,538758.6787109375,420995.8732910156,426115.4072265625,456979.6752929688,429958.2109375,483722.0576171875,471391.8328857422,349815.6433105469,306199.1192626953,338177.6446533203,362484.1677856445,115220.46899414062
PC(26:0),0.35808954759822975,6.667460283218969,0.7116315372331883,0.3989027126069136,0.9999268688031868,PC,532986.9744873047,385808.5485839844,395563.0321044922,436693.8099365234,401731.8513183594,496432.15588378906,468426.16986083984,459893.6958618164,386707.1864013672,447524.5314941406,452798.8908691406,157607.41381835938
PC(26:1),0.4184983965817868,6.621332608265507,0.9723080944895628,0.3241052206401316,0.9999268688031868,PC,535693.0612792969,396498.0478515625,376696.92822265625,436590.7294921875,381593.53125,477716.1315917969,458816.0764160156,421363.87268066406,366846.2833251953,419448.2077636719,418511.1235961914,147219.57196044922
PC(27:0)|PC(O-28:0),0.2926158759966102,7.157261830541004,0.47494187831944146,0.4907224154322815,0.9999268688031868,PC,760967.4562988281,515344.908569336,507240.0563964844,597175.0085449219,550060.75439453125,695512.9981689453,644618.7041015625,679822.2476806641,576632.20068359375,642463.9410400391,650580.4481201172,244743.81689453125
PC(27:1)|PC(P-28:0),0.29448031331374463,7.0684773375400916,0.4810215848538064,0.48795994472444676,0.9999268688031868,PC,727474.9923095703,479849.712890625,464090.5534667969,548832.10302734375,529249.23486328125,652941.8599853516,606114.1844482422,633557.1101074219,531576.056640625,620276.1945800781,601636.0472412109,237008.29583740237
PC(28:0)|PC(O-29:0),0.26787809243357374,7.381826978665641,0.39793651923992,0.5281568528672294,0.9999268688031868,PC,912646.259765625,586468.9411621094,567206.0983886719,689860.26904296875,611952.841796875,819408.1805419922,744524.2457275391,797725.1827392578,674827.5319824219,790379.9802246094,742258.4293212891,304165.765625
PC(28:1)|PC(P-29:0),0.27500950421903647,7.354428906405914,0.4194365965122415,0.5172183055825227,0.9999268688031868,PC,885687.8186035156,576134.7834472656,555648.4189453125,679615.974609375,615817.3640136719,806633.0324707031,733385.95361328125,767497.9378662109,651801.8704833984,766602.25146484375,730881.3078613281,304384.4997558594
PC(28:2),0.2941630201048017,7.287213688424372,0.47998465436467086,0.48842926764650146,0.9999268688031868,PC,829432.5037841797,559892.201171875,544472.44091796875,640766.810546875,626231.9895019531,767451.4317626953,691553.4527587891,734076.6358642578,622316.6149902344,714946.09033203125,712209.02490234375,279998.5812988281
PC(29:0)|PC(O-30:0),0.1952320205261867,7.517831362317647,0.21118827501959458,0.6458376362991015,0.9999268688031868,PC,985128.9150390624,629631.6063232422,574414.5584716797,733319.44384765625,684369.8820800781,914279.4600830078,821948.9812011719,901077.0212402344,773247.9384765625,893602.4644775391,850263.5164794922,340359.34765625
PC(29:1)|PC(O-30:1)|PC(P-30:0),0.20161160921716156,7.456089839859945,0.2252345485467231,0.6350800761487397,0.9999268688031868,PC,950448.9045410156,581455.2467041016,582322.2208251953,703705.00537109375,644948.9688720703,868999.1052246094,794127.8929443359,870391.6204833984,733274.3338623047,854307.2021484375,804217.65087890625,325512.681640625
PC(29:2)|PC(P-30:1),0.1751835512962328,7.298365721113104,0.16999462841067725,0.6801165816240544,0.9999268688031868,PC,824938.02587890625,530735.6740722656,511953.81799316406,632986.1080322266,584776.28466796875,773590.6477050781,712911.8073730469,798643.943359375,665210.2868652344,775364.0441894531,746974.0732421875,287521.142578125
