Lipid,Class,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PI(22:0) | PI (22:0)_2,PI,169891.4732055664,172821.91650390625,164004.85180664062,99717.88772583008,122041.69012451172,206922.8153076172,233247.6756591797,119523.36868286131,87932.9253540039,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PI(22:1) | PI (22:1),PI,65848.00494384766,67557.1845703125,64898.84518432617,46073.46319580078,54619.04379272461,60274.60552978516,68230.50482177734,77238.3860168457,63170.44467163086,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PI(22:1) | PI (22:1)_2,PI,59489.94451904297,66063.3044128418,57087.96380615234,42193.86318969727,51865.60433959961,58132.86344909668,62749.44396972656,77494.32461547852,55785.18338012695,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PI(22:2) | PI (22:2),PI,63853.86378479004,59312.24496459961,50794.96334075928,43983.76333618164,41550.76284790039,54786.64501953125,57248.22416687012,59025.20384979248,48115.70307922363,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PI(22:2) | PI (22:2)_2,PI,64205.7447052002,59025.86387634277,50291.14358520508,47725.0828704834,40043.00245666504,51497.124282836914,57445.044189453125,57131.86425018311,53404.66319274902,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PI(22:4) | PI (22:4),PI,97513.80755615234,76704.10546875,80077.2857055664,71022.74530029297,74106.30514526367,83404.62515258789,81822.56588745117,61864.20378112793,44389.12341308594,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PI(22:4) | PI (22:4)_2,PI,96919.48614501952,79103.84579467773,79048.26657104492,76856.26454162598,72703.64541625977,82985.666015625,84073.0647277832,62778.22422790527,46897.20364379883,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PI(22:6) | PI (22:6),PI,115070.26837158205,110633.36917114258,113814.06787109376,69498.18405151367,71705.32556152344,98876.60757446288,102606.70626831056,71226.36471557617,69642.30505371094,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PI(22:6) | PI (22:6)_2,PI,116981.24786376952,111898.06866455078,111104.3485107422,72770.78509521484,72113.3256225586,98567.90661621094,103973.60610961914,75750.14443206787,66985.02429199219,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(12:0) | PS (12:0),PS,36443.84262084961,82118.20629882812,40310.62251281738,61720.96380615234,62146.384338378906,19289.22120285034,68058.22454833984,80249.44561767578,70351.16497802734,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(12:0) | PS (12:0)_2,PS,36320.58236312866,84129.70581054688,35063.502868652344,61292.6640625,64556.26495361328,18242.98126220703,69191.96423339844,80427.02575683594,66672.48522949219,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(13:0) | PS (12:0),PS,61883.10429763794,142710.05029296875,61211.18438720703,109791.9072265625,98686.10693359376,25317.381942749023,130069.4892578125,113651.88793945312,104050.64685058594,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(13:0) | PS (12:0)_2,PS,68848.54497528076,154302.91149902344,67027.92465209961,115428.44885253906,102833.94714355467,26570.1819190979,142223.51025390625,121043.34887695312,109224.1280517578,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(14:0),PS,32018.26201248169,91568.44680786131,39154.82235717773,93530.70727539062,76825.26513671875,20055.721435546875,84163.9857788086,89919.20553588867,51522.92321777344,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(14:1) | PS (14:1),PS,283266.5803833008,1270316.0678710938,767647.3536376953,2280680.5556640625,1318889.412109375,310130.40630340576,1328409.751953125,957770.1069335938,359968.5234375,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(14:1) | PS (14:1)_2,PS,276489.43772888184,1292423.6420898438,722178.3780517578,2237171.5112304688,1318695.244140625,383025.9913635254,1297693.3178710938,953562.9731445312,350454.306640625,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(15:0) | PSo (16:0),PS,16784.421054840088,72695.06381225586,18401.601146698,64916.12451171875,79013.28704833984,26436.22201538086,37403.04232406616,109502.98776245116,58220.9235534668,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(15:0) | PSo (16:0)_2,PS,8113.960552215576,59612.80430984497,4262.760349273682,62832.48391723633,80118.30688476562,26146.182167053223,6355.960464477539,117999.20974731444,3366.4802589416504,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(15:1),PS,34048.68240356445,149201.51068115234,70786.30365753174,96160.8656616211,94629.10485839844,15610.56116104126,123523.27069091795,134542.82971191406,184590.2139892578,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(16:0) | PS (16:0),PS,1512.6400985717771,1509.300090789795,1514.5801162719729,112744.60830688477,104870.14755249023,1461.380107879639,1574.340103149414,123650.07180786131,1584.6001014709473,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(16:0) | PS (16:0)_2,PS,1543.0200996398926,1497.660099029541,1599.9001159667969,107314.20889282228,101195.2885131836,1462.1801109313965,1583.0200996398926,124145.52978515624,1695.0401153564453,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(16:1) | PS (16:1),PS,1516.9201049804688,1649.1001243591309,1458.700096130371,49777.06362915039,57765.44409179688,1461.0801048278809,1762.2401161193848,74017.16516113281,1461.7800941467283,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(16:1) | PS (16:1)_2,PS,1497.0200996398926,1542.0200996398926,1459.6201133728027,53058.26403808594,52114.60397338867,1542.3000984191897,1519.4201011657717,79614.04510498047,1661.680118560791,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(17:0) | PSo (18:0),PS,303248.0227661133,1635870.8061523438,684966.6067810059,2503857.4291992188,1354585.6674804688,424428.30490493774,1814764.333984375,786981.4775390625,320243.1005859375,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(17:0) | PSo (18:0)_2,PS,300694.2626876831,1584643.9077148438,291334.8418045044,2615912.0947265625,1454720.859375,461631.9895095825,1715572.9594726562,833217.5737304688,306518.5986328125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(17:0) | PSo (18:0)_3,PS,420992.9640274048,1419915.15625,254483.46104812625,2734475.970214844,1523858.4282226562,469982.4132461548,1618029.431640625,868063.9067382812,282656.58251953125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(17:1) | PSp (18:0),PS,23476.70171356201,75699.76541137695,28910.741954803467,44491.8032989502,51994.28366088867,12817.720882415771,56559.904052734375,80510.62548828125,56043.78454589844,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(17:1) | PSp (18:0)_2,PS,16771.481185913086,70367.78533935547,28134.40200805664,49332.863037109375,47728.20388793945,13229.40069961548,55557.22415161133,86120.0258178711,54849.64300537109,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(17:2),PS,25041.341930389404,67869.58404541016,19044.801414489742,48657.34365844727,51086.64337158203,16782.24112701416,61554.02429199219,62716.904052734375,76558.74655151367,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(18:0) | PS (18:0),PS,37860.48282623291,107806.68701171876,27691.281845092773,39491.96290588379,50487.64338684082,24603.781776428223,95651.22686767578,17924.9012260437,81131.58502197266,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(18:0) | PS (18:0)_2,PS,35783.68253326416,111756.2896118164,26970.841899871823,26258.762371063232,29858.842071533203,24906.98137664795,93131.72692871094,3684.180313110352,85181.74688720703,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(18:1) | PS (18:1),PS,29817.722122192383,75330.96594238281,22238.361457824707,45868.66326904297,50087.062927246094,10629.680770874023,58000.303955078125,51605.28424453735,64813.48416137695,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(18:1) | PS (18:1)_2,PS,31087.26217269897,78858.90588378906,22758.621696472168,40530.683208465576,44722.00347900391,16266.480991363524,60616.84436035156,42765.422565460205,64689.94519042969,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(18:2) | PS (18:2),PS,22686.40163040161,59594.0842590332,17434.921356201172,34257.52247619629,39908.942779541016,17863.861656188965,49676.1432800293,57309.12399291992,64214.78381347656,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(18:2) | PS (18:2)_2,PS,22291.64144134521,59054.38441467285,17852.161128997803,33951.64204406738,37185.16290283203,15964.701187133787,49458.98310852051,55935.32440185547,63530.50405883789,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(18:3) | PS (18:3),PS,29198.84202575684,152399.67059326172,29055.76191329956,87696.62545776367,83811.62512207031,44048.26361083984,133652.51055908203,123558.8699645996,226295.8097229004,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(18:3) | PS (18:3)_2,PS,30352.962070465088,157493.93426513672,56331.60399246216,91325.00769042967,89589.30603027344,41840.64217376709,138063.4086303711,112453.10803222656,221567.43829345703,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(18:4),PS,21072.86151123047,62489.86373901367,16865.34126663208,40722.00289916992,41640.28274536133,16549.321159362793,57154.8445892334,79693.5453491211,58961.74395751953,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(18:4)_2,PS,19645.72137451172,67739.56509399414,27763.561939239506,37285.122131347656,39430.362564086914,10776.42073059082,55540.363861083984,78901.34533691406,61272.443908691406,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(19:0),PS,28032.84189224243,134452.87106323242,27868.902015686035,36608.58220291138,38871.3028755188,18280.461502075195,117052.50885009766,57614.90408325195,133982.76724243164,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(19:1),PS,30037.262058258057,113206.9475402832,17270.441249847412,15321.58122253418,17824.18128967285,16259.401050567629,58639.34323120117,35081.30269622803,64479.6432800293,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(20:0) | PS (20:0),PS,48629.54327392578,84055.44598388672,28743.16173171997,53524.544036865234,71678.86529541016,19596.921489715576,69460.70532226562,73896.10571289062,76737.62524414062,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(20:0) | PS (20:0)_2,PS,47188.32299804688,86469.986328125,22194.68155670166,55587.94384765625,72104.44598388672,17485.781230926514,74299.04510498047,75420.42492675781,73232.0855102539,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(20:1) | PS (20:1),PS,107458.78857421876,231559.29663085935,60993.28426742554,121597.38940429688,152286.83032226562,37320.10265350342,194790.09301757807,149875.99047851562,153981.72924804688,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(20:1) | PS (20:1)_2,PS,110160.90698242188,227554.6774902344,56214.20388793945,122180.76977539062,133575.73022460938,35080.522747039795,187523.0125732422,143311.3115234375,146052.58984375,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(20:2) | PS (20:2),PS,42399.16296386719,180643.97396850583,38200.62283706665,115447.36895751952,654891.6980895996,53945.304470062256,1309739.403869629,406250.045715332,78611.82608032227,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
Lyso_PS(20:2) | PS (20:2)_2,PS,46689.10316467285,179667.1521911621,37053.30271530152,112781.94929504396,648257.723526001,162181.99141311646,1324859.714050293,366582.3260498047,80939.62471008301,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
