Lipid,Class,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(56:6)_FA 18:2,TAG,203782.45489501953,792521.8972167969,987505.9201049805,410559.72479248047,801851.2370605469,286374.0994873047,23812.921798706055,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:6)_FA 20:0,TAG,22977.4015045166,25641.541679382324,22635.081413269043,23503.68162536621,23877.241592407227,23643.1817779541,28334.26197052002,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:6)_FA 20:4,TAG,358989.66650390625,346449.8078613281,294964.12072753906,262920.0388183594,403060.8518066406,368880.70080566406,93550.58666992188,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:7)_FA 16:0,TAG,48600.2829284668,64995.40478515625,76218.40551757812,59199.44389343262,64660.7449798584,43177.363189697266,23594.62156677246,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:7)_FA 16:1,TAG,230641.89727783203,108681.24829101562,126585.70915222168,119916.14929199219,141362.48956298828,70167.58526611328,28556.76222229004,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:7)_FA 18:0,TAG,60387.7048034668,61925.184020996094,82155.4848022461,70818.0849609375,74907.92553710938,50543.3837890625,25445.201599121094,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:7)_FA 18:1,TAG,53814.543701171875,77643.12658691406,76086.0053100586,63920.04382324219,79847.78564453125,56630.50360107422,39011.222747802734,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:7)_FA 18:2,TAG,73851.7448425293,190598.33209228516,205044.07586669922,90014.40594482422,170557.35470581055,69071.32507324219,21795.08140563965,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:7)_FA 20:0,TAG,30172.102157592773,29181.442184448242,21488.061546325684,26594.00163269043,27133.48240661621,27755.222045898438,36411.68240356445,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:7)_FA 20:4,TAG,121387.62902832031,211212.1752319336,155958.25421142578,101563.44610595703,189514.59375,155066.6280517578,49940.603454589844,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:8)_FA 16:0,TAG,62691.74478149414,52300.16345214844,55806.08331298828,50792.463317871094,55013.84371948242,39162.102600097656,26022.34194946289,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:8)_FA 16:1,TAG,46177.023529052734,64726.364685058594,77040.96501159668,60129.365325927734,67203.56469726562,45920.54356384277,23650.04164123535,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:8)_FA 18:0,TAG,36643.44255065918,39283.50274658203,42799.92280578613,39918.842224121094,39540.28289794922,33651.50276184082,26831.36215209961,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:8)_FA 18:1,TAG,68756.98583984375,69111.14437866211,83043.60549926758,65768.28504943848,77104.46473693848,53534.00454711914,29437.34210205078,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:8)_FA 18:2,TAG,56827.14440917969,77130.06494140625,80875.44659423828,67785.4049987793,82149.2466430664,57806.06414794922,36622.68264770508,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:8)_FA 20:0,TAG,37472.80239868164,38237.062744140625,29816.942085266113,36259.72265625,30236.38214111328,27303.461532592773,21755.14144897461,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:8)_FA 20:4,TAG,98856.6674194336,152536.5343322754,121386.8489074707,90945.5471496582,123150.81115722656,115198.42953491211,64226.30374145508,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:0)_FA 16:0,TAG,38114.6025390625,41809.54312133789,55975.62414550781,43534.00296020508,48795.28335571289,41256.74362182617,64420.96368408203,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:0)_FA 16:1,TAG,53225.8642578125,73933.9242553711,59974.52487182617,85818.46765136719,60750.90380859375,59634.92427062988,19020.741256713867,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:0)_FA 18:0,TAG,91567.7466430664,97682.48794555664,106857.96771240234,76680.0454711914,82134.18569946289,88809.46572875977,122829.93090820312,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:0)_FA 18:1,TAG,28950.921875,30174.281967163086,28174.421867370605,31817.262466430664,33426.322509765625,27127.801795959473,22646.84157562256,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:0)_FA 18:2,TAG,23096.101638793945,23700.881622314453,16841.701179504395,22354.32179260254,21141.78130340576,18415.901321411133,18108.541038513184,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:0)_FA 20:0,TAG,28103.40203857422,29346.442092895508,31089.302276611328,28369.94186782837,29709.901947021484,23741.221687316895,20233.001373291016,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:0)_FA 20:4,TAG,48613.02300262451,37241.862464904785,38656.2825012207,42596.36262512207,51332.30302429199,27682.60223007202,16751.601188659668,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:1)_FA 16:0,TAG,25689.16192626953,29278.022033691406,29388.302474975586,25182.541763305664,25248.501541137695,22870.58162689209,19112.701416015625,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:1)_FA 16:1,TAG,39073.52264404297,44418.503509521484,53217.82395172119,39715.58262634277,48412.34292602539,41818.00280761719,64025.38471984863,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:1)_FA 18:0,TAG,28479.742126464844,36998.622497558594,38859.00326538086,37195.80239868164,35012.16248321533,29392.24217224121,24704.081512451172,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:1)_FA 18:1,TAG,112015.96960449219,110151.10565185547,118829.86987304688,73987.30450439453,90045.74653625488,110907.80738830566,90254.94714355469,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:1)_FA 18:2,TAG,28051.441787719727,30445.98193359375,31967.902534484863,29564.662033081055,32210.082275390625,26026.54224395752,22933.141540527344,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:1)_FA 20:0,TAG,26124.40187072754,26465.06214904785,24352.121688842773,25941.42185974121,26793.201782226562,23094.661457061768,21224.28151702881,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:1)_FA 20:4,TAG,20259.42144012451,19558.421463012695,20051.361358642578,23341.741592407227,19992.961624145508,21957.141647338867,18212.781127929688,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:10)_FA 16:0,TAG,21799.38153076172,24338.90200805664,23550.721771240234,28205.502014160156,27197.00180053711,23503.121673583984,18443.961318969727,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:10)_FA 16:1,TAG,22126.62139892578,23951.341583251953,24513.381538391113,28328.242156982422,25014.961700439453,24650.00178527832,18418.02131652832,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:10)_FA 18:0,TAG,41191.24327850342,40570.80290222168,49021.844383239746,50109.78398132324,53092.48426818848,30626.382438659668,19410.981323242188,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:10)_FA 18:1,TAG,27418.162002563477,27169.901824951172,28580.30200958252,27054.982063293457,31036.38237762451,25253.16184234619,23109.001846313477,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:10)_FA 18:2,TAG,63931.824951171875,48827.983337402344,53029.02345275879,45507.863540649414,49563.96357727051,39301.922775268555,30040.742401123047,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:10)_FA 20:0,TAG,20881.421508789062,21849.941528320312,21397.62156677246,24169.381805419922,20707.121459960938,22154.041580200195,21278.34136199951,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:10)_FA 20:4,TAG,30700.342163085938,35308.522857666016,34241.00199890137,34504.14311218262,31216.982192993164,32930.422439575195,22864.701446533203,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:2)_FA 16:0,TAG,22541.44162750244,27334.72203063965,23767.601593017578,26395.181869506836,26051.681838989258,20479.1615524292,20092.02130126953,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:2)_FA 16:1,TAG,24026.401611328125,26215.04168701172,32486.162483215332,26200.98161315918,26929.861892700195,21838.34129333496,17906.241302490234,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:2)_FA 18:0,TAG,32704.92250061035,37445.56265258789,41653.62289428711,42098.563247680664,39457.78288269043,35265.78259277344,40114.6630859375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:2)_FA 18:1,TAG,30812.422149658203,35633.08200073242,38212.5827331543,30094.681983947754,34238.24182891846,31080.441688537598,24592.201873779297,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:2)_FA 18:2,TAG,114083.34765625,113753.9680480957,118013.46801757812,74620.82508850098,87732.0464477539,98690.26661682129,88038.02629089355,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:2)_FA 20:0,TAG,26567.321517944336,26685.98191833496,26167.82208251953,29097.161903381348,28642.542320251465,26444.901641845703,16193.260990142822,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:2)_FA 20:4,TAG,48038.983459472656,48927.24346923828,43023.92297363281,48982.50354003906,53298.28356933594,38939.522552490234,41615.88311767578,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:3)_FA 16:0,TAG,32704.462867736816,30275.241989135742,34826.60223388672,29410.041931152344,39316.982414245605,31674.62222290039,36640.90299987793,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:3)_FA 16:1,TAG,21059.781463623047,27886.44204711914,23265.5018157959,25616.36164855957,25603.021865844727,21588.641403198242,18222.901443481445,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:3)_FA 18:0,TAG,27200.26203918457,27700.622146606445,26049.64192199707,35827.90249633789,30102.262008666992,26219.96192932129,19471.501426696777,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:3)_FA 18:1,TAG,36840.36255645752,38686.2629699707,35778.88252258301,40292.802642822266,43951.48246765137,41393.76212310791,50040.80330657959,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:3)_FA 18:2,TAG,35965.822265625,36729.022872924805,39057.76290130615,32890.402282714844,39633.082427978516,33815.58275604248,22438.6014251709,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:3)_FA 20:0,TAG,19508.881462097168,21915.921703338623,21435.28175354004,22408.621711730957,24682.141914367676,21054.241416931152,17507.061416625977,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:3)_FA 20:4,TAG,32734.981811523438,36456.16272735596,34618.78212738037,36233.822914123535,34281.44239807129,38147.303077697754,38252.98287963867,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:4)_FA 16:0,TAG,23267.281616210938,21395.581512451172,19117.301391601562,23932.841720581055,22776.48162841797,18057.741271972656,16841.121200561523,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:4)_FA 16:1,TAG,31286.74269104004,30536.862106323242,32637.88191986084,31933.10188293457,39986.5633392334,32572.38240814209,33434.72286987305,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(58:4)_FA 18:0,TAG,30159.301864624023,28275.96216583252,28081.40185546875,35279.782806396484,35086.12251281738,25097.001403808594,19979.761276245117,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
