Lipid,Class,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(50:3)_FA 16:0,TAG,182183.87280273438,205557.81372070312,170442.61181640625,156968.7508544922,147111.06909179688,208473.39379882812,97188.32763671875,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(50:3)_FA 16:1,TAG,327088.7849121094,344530.8811035156,291571.3000488281,228125.91796875,215986.97412109375,333792.4270019531,115041.82775878906,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(50:3)_FA 18:0,TAG,78059.0658569336,75175.68518066406,60483.344482421875,70935.8452758789,59908.944580078125,81353.38604736328,45664.98303222656,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(50:3)_FA 18:1,TAG,169977.41162109375,205420.05920410156,155126.9903564453,158911.69079589844,133366.7296142578,213988.27197265625,72275.24536132812,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(50:3)_FA 18:2,TAG,458856.15478515625,561731.1005859375,557134.0444335938,448318.18896484375,432620.91162109375,569793.421875,275159.537109375,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(50:4)_FA 16:0,TAG,42724.3030090332,41726.262954711914,37068.84248352051,32074.422004699707,29998.421966552734,40181.78276062012,20268.181442260742,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(50:4)_FA 16:1,TAG,188531.53515625,211088.55346679688,174064.4697265625,160896.01245117188,150989.63061523438,222844.97229003906,99012.50769042969,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(50:4)_FA 18:0,TAG,31428.142547607422,28524.621688842773,24304.961784362793,25034.661880493164,22059.421310424805,19240.781356811523,19876.881538391113,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(50:4)_FA 18:1,TAG,101097.38647460938,112325.76708984375,83190.205078125,98393.32604980469,89947.2861328125,112741.94812011719,67988.80480957031,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(50:4)_FA 18:2,TAG,218886.53393554688,310807.4416503906,270245.1162109375,232524.5146484375,187154.91284179688,363544.6262207031,127309.08911132812,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:0)_FA 16:0,TAG,173022.0927734375,163229.79077148438,134015.14916992188,152196.59130859375,156394.02905273438,141959.2900390625,117571.30859375,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:0)_FA 16:1,TAG,45290.702880859375,36356.742584228516,33823.522369384766,33673.96240234375,33029.08235168457,36137.32243347168,28469.58221435547,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:0)_FA 18:0,TAG,338223.84326171875,326238.69873046875,272269.0009765625,296224.7021484375,299066.72216796875,263770.89892578125,235985.79833984375,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:0)_FA 18:1,TAG,63618.82482910156,55072.04364013672,53720.583740234375,53488.924377441406,54485.20343017578,51350.563720703125,45804.143493652344,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:0)_FA 18:2,TAG,26572.082061767578,23021.781784057617,22269.041397094727,25387.821731567383,21440.441539764404,22492.72177886963,23511.881927490234,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:0)_FA 20:0,TAG,66726.0648803711,76378.20532226562,62965.423889160156,65207.765075683594,65621.04467773438,60774.0046081543,46022.583251953125,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:0)_FA 20:4,TAG,25200.381622314453,21823.901580810547,21055.44135284424,19103.861434936523,21094.781372070312,19674.901428222656,17294.401275634766,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:1)_FA 16:0,TAG,130377.34942626953,133374.7294921875,97926.98846435547,81342.26678466797,76182.50494384766,99643.58654785156,36838.66278076172,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:1)_FA 16:1,TAG,173711.45263671875,164710.97216796875,139764.80981445312,160156.33251953125,159016.232421875,145641.26989746094,126673.42846679688,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:1)_FA 18:0,TAG,356997.3474121094,382122.6105957031,313462.13830566406,229726.83740234375,224174.75659179688,278848.64001464844,108766.12854003906,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:1)_FA 18:1,TAG,522287.7373046875,516145.1171875,474326.89794921875,472316.236328125,483315.9140625,462220.4697265625,378191.5263671875,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:1)_FA 18:2,TAG,60019.28436279297,57058.82440185547,53825.723876953125,56763.22375488281,56090.18389892578,54277.04364013672,47212.68347167969,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:1)_FA 20:4,TAG,18159.721321105957,18519.961307525635,19098.561294555664,19339.68128967285,20473.101470947266,17354.761459350586,18970.081588745117,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:1)_FA20:0,TAG,29617.02183532715,35381.90301513672,30456.022117614746,33069.74235534668,28826.261688232422,36335.24240875244,25316.082092285156,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:2)_FA 16:0,TAG,180536.01306152344,195569.59436035156,157368.05462646484,115542.20782470703,118686.08728027344,151484.72998046875,52272.263610839844,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:2)_FA 16:1,TAG,132362.609375,146566.5899658203,104716.44711303711,81605.60479736328,79265.92489624023,108951.40789794922,41600.56280517578,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:2)_FA 18:0,TAG,145610.94873046875,192718.65161132812,137424.68817138672,122866.98864746094,109325.88818359375,132929.6883544922,64860.944763183594,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:2)_FA 18:1,TAG,474953.4719238281,531462.0034179688,450488.654296875,305816.6630859375,303237.34326171875,416081.7109375,146284.83056640625,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:2)_FA 18:2,TAG,494694.59375,537311.8369140625,514907.4931640625,485309.15234375,501957.5166015625,493581.953125,408352.490234375,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:2)_FA 20:0,TAG,25315.8018951416,23217.981521606445,23015.20175933838,25639.081985473633,23179.641662597656,24412.80167388916,21178.581508636475,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:2)_FA 20:4,TAG,20870.101486206055,20118.621559143066,17986.761142730713,19135.121459960938,21872.121585845947,16724.221172332764,18906.641372680664,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 16:0,TAG,81137.08657836914,117460.42761230469,73559.0048828125,62163.123962402344,59491.08447265625,65657.20553588867,29103.38217163086,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 16:1,TAG,189613.61169433594,205122.3770751953,156137.05206298828,121119.68811035156,125512.78918457031,152900.1707763672,52742.22393798828,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 18:0,TAG,43404.88340759277,49286.703674316406,34767.42254638672,30604.202178955078,30477.481857299805,33401.58264160156,21815.24156188965,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 18:1,TAG,216080.33520507812,274629.8740234375,201120.51831054688,177146.55310058594,169616.951171875,215604.1123046875,99616.96630859375,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 18:2,TAG,442561.6477050781,579090.8618164062,555692.2248535156,345203.22119140625,325696.0048828125,527859.470703125,189423.09497070312,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 20:0,TAG,18799.76113128662,23693.061893463135,16657.62117767334,20172.001182556152,18422.64125061035,17624.521324157715,21066.94174194336,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 20:4,TAG,31880.502410888672,36556.3825378418,30256.06202697754,33337.362701416016,31918.48226928711,31678.142204284668,22700.361526489258,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 16:0,TAG,171673.5106201172,267051.59869384766,112134.64736938477,98758.26654052734,165953.6903076172,166717.4893798828,53743.843322753906,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 16:1,TAG,86246.24609375,118527.85012817383,73549.08444213867,61603.244873046875,68793.40466308594,73200.16549682617,33587.76235961914,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 18:0,TAG,23880.281883239746,20790.56143951416,17157.381450653076,19658.401458740234,19292.961456298828,17306.141162872314,16772.841339111328,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 18:1,TAG,48077.963806152344,60136.90399169922,43139.70358276367,38635.422790527344,36006.8025970459,40813.08278656006,21887.541458129883,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 18:2,TAG,243106.875,352115.9040527344,297493.640625,226977.39575195312,210005.7138671875,307205.5046386719,143602.51147460938,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 20:0,TAG,19865.761192321777,20490.42162322998,13716.640922546387,19482.821437835693,15987.461250305176,14218.601016998291,16226.041065216064,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 20:4,TAG,191446.53369140625,229040.07666015625,225718.1170654297,165937.05200195312,177167.0115966797,217983.7130126953,107901.12768554688,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 16:0,TAG,37445.32247924805,40065.90308380127,29792.762252807617,30773.5419921875,31239.262237548828,29122.34218597412,18274.68125152588,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 16:1,TAG,168407.47259521484,255512.95678710938,103344.8685913086,105376.20874023438,164737.4913330078,162904.9909362793,50212.423400878906,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 18:0,TAG,45798.72314453125,38322.822692871094,30890.001747131348,38190.402893066406,37153.86248779297,28693.522003173828,23109.98175048828,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 18:1,TAG,24817.341918945312,26244.701889038086,19660.901428222656,22700.38143157959,19047.38119506836,19107.18105316162,17052.901161193848,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 18:2,TAG,43724.02325439453,61324.5242767334,49358.364028930664,41780.86309814453,35587.3025970459,51621.38415527344,30046.48207092285,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 20:0,TAG,22882.681594848633,22581.601654052734,17759.261421203613,20341.521240234375,22114.381622314453,16800.96124267578,18212.04126739502,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 20:4,TAG,84652.14636230469,124888.10906982422,107774.9273071289,87669.02642822266,76797.62530517578,144221.88916015625,53250.86358642578,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:6)_FA 16:0,TAG,46478.34292602539,37943.16305541992,37537.322204589844,38569.08288574219,39966.32278442383,35971.7419128418,27044.741943359375,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:6)_FA 16:1,TAG,42799.38327026367,37518.22283935547,33649.88278198242,37981.16297912598,35380.262634277344,32185.922119140625,19686.301383972168,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
