Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(54:3)_FA 20:0,TAG,21212.921501159668,21891.1815032959,20704.82135772705,22961.461502075195,20854.301429748535,20277.20164489746,18522.40110015869,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:3)_FA 20:4,TAG,71222.68518066406,85429.92663574219,71262.28381347656,85818.64611816406,78960.72521972656,75134.22485351562,72300.44604492188,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:4)_FA 16:0,TAG,752926.9150390625,2426072.8455810547,387466.1301269531,1030106.4506835938,1488502.7575683594,465915.158203125,22971.2013092041,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:4)_FA 16:1,TAG,102899.6869506836,241566.7357788086,60785.54428100586,121667.80874633789,156317.09382629395,67662.7646484375,19888.46141052246,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:4)_FA 18:0,TAG,202989.85522460938,356178.02362060547,155722.69012451172,179407.6912841797,270294.05822753906,136804.6485595703,61425.82455444336,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:4)_FA 18:1,TAG,328562.2840576172,372916.3830566406,270512.3541870117,171347.67205810547,266770.4013671875,177908.75256347656,59419.984802246094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:4)_FA 18:2,TAG,362616.98876953125,477306.79345703125,426337.36853027344,340254.48583984375,527667.5017089844,489786.47692871094,129114.490234375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:4)_FA 20:0,TAG,18216.421340942383,16934.001174926758,14929.520942687988,22999.30167388916,21389.141410827637,21986.901294708252,16650.241081237793,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:4)_FA 20:4,TAG,215972.33544921875,223070.09692382812,221672.15698242188,228693.79516601562,255838.7177734375,249393.2958984375,243623.19775390625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:5)_FA 16:0,TAG,173815.75366210938,505118.9419555664,112897.94790649414,173744.89169311523,277461.97912597656,93828.00662231445,18004.6812210083,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:5)_FA 16:1,TAG,738291.4484863281,2390938.0006103516,361552.12927246094,1005568.4512939453,1487202.3276367188,433014.4948730469,21322.941482543945,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:5)_FA 18:0,TAG,46132.16293334961,41715.44291687012,31542.362144470215,44715.02333068848,44978.283294677734,32518.062271118164,18872.141235351562,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:5)_FA 18:1,TAG,215725.63568115234,392650.10803222656,185094.7739868164,185210.67333984375,272500.3780517578,146860.73150634766,64764.24411010742,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:5)_FA 18:2,TAG,234887.41400146484,345197.802734375,282089.9779663086,138571.22912597656,265616.5163574219,214436.5971069336,60572.64437866211,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:5)_FA 20:0,TAG,28018.881866455078,29478.021743774414,19604.981468200684,30157.32201385498,28160.702278137207,22704.721405029297,17917.581367492676,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:5)_FA 20:4,TAG,250644.51513671875,318093.1640625,318614.9033203125,248736.19555664062,335250.7625732422,326783.1494140625,341073.00817871094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:6)_FA 16:0,TAG,85247.54592895508,169770.67163085938,63587.00506591797,75141.10485839844,93177.56634521484,54437.22393798828,28894.021728515625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:6)_FA 16:1,TAG,173473.73052978516,503260.65924072266,100323.22732543945,172244.0509033203,268499.6798095703,91982.02639770508,20387.70156097412,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:6)_FA 18:0,TAG,40805.382873535156,39184.74279785156,34072.2423248291,46431.52323913574,38011.782318115234,34547.12258911133,25229.681915283203,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:6)_FA 18:1,TAG,43836.12274169922,40131.54263305664,36672.00230407715,46080.48336791992,43395.742752075195,32841.08256530762,20671.58152770996,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:6)_FA 18:2,TAG,157997.5714111328,328983.82208251953,182370.7149658203,132460.84967041016,245691.49725341797,144426.1883544922,55558.423278808594,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:6)_FA 20:0,TAG,18354.06145477295,16228.481178283691,14856.200950622559,19900.32151031494,20324.901237487793,14776.041069030762,13981.66104888916,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:6)_FA 20:4,TAG,170354.89080810547,189934.15380859375,212539.87371826172,109282.06842041016,159900.12854003906,140933.0708618164,61396.84405517578,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:7)_FA 16:0,TAG,68150.86328125,78003.90600585938,58284.405376434326,73247.30471801758,76136.30529785156,50684.02429199219,24206.761627197266,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:7)_FA 16:1,TAG,85146.00634765625,167617.61224365234,59389.683837890625,78453.8857421875,96594.82635498047,52930.203552246094,29374.701934814453,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:7)_FA 18:0,TAG,35523.442443847656,33919.84242248535,34953.1423034668,44955.58312988281,39056.62286376953,35062.182525634766,26289.241897583008,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:7)_FA 18:1,TAG,38540.70278930664,35646.08233642578,34085.28259277344,44394.98287963867,39489.16262817383,36723.06283569336,27554.221923828125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:7)_FA 18:2,TAG,41618.34295654297,47973.323150634766,36404.42205810547,43184.20315551758,41827.22294616699,36702.30303955078,25290.36166381836,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:7)_FA 20:0,TAG,24500.74153137207,29270.621994018555,28044.682037353516,29313.701835632324,33454.3424987793,29013.0224609375,21194.221565246582,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:7)_FA 20:4,TAG,48213.86396789551,52386.08295440674,49383.62363433838,30152.94207763672,38829.14245605469,35487.122146606445,19854.321548461914,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:8)_FA 16:0,TAG,50907.384216308594,42555.5431060791,41117.70330810547,50374.8642578125,49639.82327270508,41442.523040771484,26868.181884765625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:8)_FA 16:1,TAG,77990.0458984375,86560.26544189453,66962.38401794434,74272.76622009277,81828.40525817871,60604.5830078125,28112.962059020996,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:8)_FA 18:0,TAG,54149.084075927734,55738.62454223633,51473.22302246094,59957.704162597656,66302.12475585938,53151.083068847656,32772.021881103516,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:8)_FA 18:1,TAG,53109.44354248047,44851.32290649414,54349.32443237305,59604.92468261719,55962.144958496094,52826.48400878906,32958.802490234375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:8)_FA 18:2,TAG,44008.7233581543,45491.62258911133,37979.72247314453,45772.343322753906,48663.78369140625,45123.3830871582,36988.402252197266,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:8)_FA 20:0,TAG,32848.62226867676,32055.022338867188,28483.501983642578,31961.802139282227,33197.92199707031,31639.981994628906,23918.601539611816,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(54:8)_FA 20:4,TAG,21954.101776123047,24247.62181854248,19729.501541137695,25134.741508483887,20061.861431121826,23781.861671447754,18129.121383666992,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:0)_FA 16:0,TAG,87123.10568237305,87407.56600952148,101787.66709899902,77488.74478149414,87822.30694580078,88302.88610839844,101798.86618041992,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:0)_FA 16:1,TAG,28831.102325439453,31752.26205444336,25593.26173400879,34232.3625793457,41159.5231628418,27983.601974487305,23676.841690063477,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:0)_FA 18:0,TAG,43075.94273376465,38486.24249267578,36492.32238769531,46804.883361816406,42826.10269165039,35896.80288696289,25687.941925048828,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:0)_FA 18:1,TAG,37731.74282836914,52191.043395996094,33125.52222442627,45806.50340270996,46209.00410461426,48441.043197631836,56905.6833190918,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:0)_FA 18:2,TAG,41023.14303588867,40264.963317871094,31257.562271118164,43243.64303588867,43600.883697509766,30797.642181396484,38811.66226196289,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:0)_FA 20:0,TAG,126400.20922851562,131230.75024414062,123876.30810546875,129841.40893554688,136071.82958984375,128757.64990234375,113286.24865722656,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:0)_FA 20:4,TAG,19542.50146484375,21767.821487426758,20306.58154296875,22497.541694641113,22085.681495666504,20884.561637878418,18941.801399230957,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:1)_FA 16:0,TAG,29099.44206237793,27709.621948242188,28368.04234313965,34379.742431640625,31471.922332763672,29470.48232269287,20548.841331481934,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:1)_FA 16:1,TAG,91794.7063293457,89541.08508300781,102900.50695800781,76298.82559204102,80665.54629516602,81508.84632873535,112207.1460571289,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:1)_FA 18:0,TAG,33996.42219543457,36260.08262634277,29969.3621673584,41342.52276611328,33900.06221008301,31236.601928710938,20360.781692504883,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:1)_FA 18:1,TAG,39062.34228515625,39133.02275085449,39367.00308227539,44228.6432800293,45531.9831237793,40868.72261047363,31410.142196655273,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:1)_FA 18:2,TAG,43748.443450927734,49194.1435546875,36763.041664123535,44448.86279296875,46653.04292297363,48188.20363616943,64401.1658782959,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:1)_FA 20:0,TAG,64695.24530029297,69733.5244140625,59051.583404541016,76379.42572021484,84049.88464355469,71414.88552856445,36528.12268066406,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:1)_FA 20:4,TAG,29421.942016601562,26536.542190551758,21710.981552124023,28416.202003479004,27232.70221710205,27861.901962280273,18633.741241455078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:2)_FA 16:0,TAG,30085.86195373535,34225.66229248047,27711.26205444336,35064.98237609863,39751.50277709961,39947.902587890625,43486.843437194824,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
TAG(56:2)_FA 16:1,TAG,33518.60232543945,30161.16192626953,28116.802124023438,37455.302658081055,31768.462158203125,29556.541946411133,21458.481323242188,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
