Lipid,Class,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankPlasma_NA,C-1BMVF,C-1PlasmaF,C-2BMVF,C-2PlasmaF,C-3BMVF,C-3PlasmaF,C-4BMVM,C-4PlasmaM,C-5BMVM,C-5PlasmaM,C-6BMVM,C-6PlasmaM,E-1BMVF,E-1PlasmaF,E-2BMVF,E-2PlasmaF,E-3BMVF,E-3PlasmaF,E-4BMVM,E-4PlasmaM,E-5BMVM,E-5PlasmaM,E-6BMVM,E-6PlasmaM,blankBMV_NA,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
[TG(42:1)]_FA18:1 | DG(44:8)|DG(43:1)_C18:1_2,TAG | DAG,1625.6801261901855,1939.3001441955566,1425.7801055908203,2003.1001510620117,1797.8401260375977,1390.5000953674316,1490.0001068115234,2361.760154724121,1381.680103302002,1811.5201263427734,1249.8400840759277,1699.300121307373,1318.5600852966309,1604.1001167297363,1655.0001220703125,1409.64009475708,1872.9001350402832,1826.1801376342773,1698.0601196289062,2275.7201538085938,1616.6001319885254,1810.560131072998,2097.300148010254,2025.7001419067383,1809.7201118469238,2798.060203552246,1692.4801139831543,1640.0801086425781,1802.7201232910156,1960.4001502990723,1387.1401100158691,1467.820110321045,1340.380084991455,1167.0000762939453,1466.8400955200195,1438.8400993347168,1577.520118713379,2054.7201385498047,1853.040153503418,1625.6801261901855,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA14:0,TAG,957.0200576782227,998.1400680541992,953.9000778198242,1172.2400817871094,994.0200691223145,953.8800621032715,958.6000633239746,952.4000625610352,1007.760066986084,950.1000595092773,949.7800598144531,1038.500072479248,981.7400665283203,957.1400718688965,1043.680076599121,956.7200736999512,1008.2600631713867,1005.4200744628906,978.120059967041,1039.7400703430176,1080.760082244873,952.3200645446777,1057.3200721740723,974.5400657653809,992.8000679016113,953.3400650024414,952.7600708007812,1064.4600715637207,980.3200645446777,1063.7200889587402,954.3400726318359,978.4200668334961,953.2400550842285,954.8400688171387,965.6600723266602,1024.8400650024414,1026.9000663757324,1157.660083770752,956.9400634765625,957.0200576782227,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA16:0 | DG(44:9)|DG(43:2)_C16:0,TAG | DAG,3770.0602684020996,3954.2602615356445,3604.6002502441406,3015.500217437744,4833.240329742432,3889.7002334594727,3579.9202270507812,4320.960311889648,4492.000305175781,5447.980400085449,3075.6202354431152,3072.840229034424,3565.320243835449,4478.240333557129,2323.940158843994,2302.3201637268066,2819.2201919555664,2836.780170440674,4258.020332336426,3024.080207824707,3612.8802223205566,3135.2802238464355,3310.18025970459,4329.700313568115,3352.7202339172363,2424.400173187256,3451.7202644348145,3463.740261077881,3269.9202308654785,5430.320365905762,3051.780216217041,3218.6202278137207,4068.780284881592,7053.960479736328,3413.6402435302734,6029.500415802002,3892.0202445983887,4910.300365447998,3562.540237426758,3770.0602684020996,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA16:0 | DG(44:9)|DG(43:2)_C16:0_2,TAG | DAG,1519.6000938415527,1568.0001106262207,1165.300090789795,1345.6000862121582,1206.3000869750977,1754.4001235961914,1936.8801345825195,1607.880111694336,1626.520107269287,1137.7000846862793,1838.9601287841797,1725.020118713379,1602.8401145935059,1863.3601112365723,1531.280117034912,1726.0801048278809,1251.1400985717773,1561.2401084899902,1323.440097808838,1530.4401016235352,1525.9001159667969,1597.800106048584,1649.3401145935059,1601.1201171875,1672.1201210021973,2574.6601791381836,1905.2801361083984,1363.040096282959,1511.3401069641113,1819.300121307373,1743.4401206970215,1468.6001052856445,1372.2400970458984,2095.8201446533203,1491.6000900268555,1699.5401306152344,1260.9601020812988,1773.2401237487793,1879.5001335144043,1519.6000938415527,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA16:1 | DG(44:9)|DG(43:2)_C16:1,TAG | DAG,2953.220199584961,2493.440200805664,1914.220142364502,2090.800151824951,2201.880157470703,2025.6201362609863,2050.680149078369,2088.180164337158,2069.320140838623,2428.9201622009277,2057.520133972168,2254.5801582336426,2504.8801651000977,2069.1601371765137,2290.3201637268066,2256.5801696777344,2231.7401695251465,2141.4201431274414,2245.700149536133,2208.460163116455,2212.640163421631,2026.4001502990723,2251.020164489746,2053.9601440429688,2188.9801445007324,2022.2601356506348,2493.5801887512207,2418.940185546875,2419.4801902770996,2195.880168914795,2300.0601692199707,2166.3801612854004,2276.980152130127,2273.520164489746,2346.0201683044434,2067.3401527404785,2307.7201499938965,2447.820171356201,2562.2802085876465,2953.220199584961,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA16:1 | DG(44:9)|DG(43:2)_C16:1_2,TAG | DAG,1240.180088043213,1310.7000846862793,1220.3600883483887,1272.8400993347168,1277.1600761413574,1506.2601051330566,1112.0000686645508,1121.8600730895996,1175.9800872802734,1226.3200759887695,1283.3400917053223,1285.7000885009766,1203.3200798034668,1190.9800872802734,1043.5400695800781,1228.320083618164,1211.7400703430176,1114.4000816345215,1226.5600967407227,1086.2200775146484,1139.8600845336914,1237.6200828552246,1459.5601119995117,1186.9000778198242,1686.6401329040527,1281.580093383789,1127.4400825500488,1534.1401100158691,1338.9600944519043,1333.7201042175293,1324.8600997924805,1223.7400856018066,1139.9400749206543,1114.1600723266602,1365.8400917053223,1106.1800804138184,1098.7600784301758,1205.5200691223145,1162.3200721740723,1240.180088043213,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA18:0 | DG(44:9)|DG(43:2)_C18:0,TAG | DAG,2010.3401527404785,2668.8002014160156,1961.4401359558105,1819.8201446533203,1846.6801147460938,1914.4801330566406,2072.880138397217,1977.5001411437988,1854.6401290893555,2811.8002319335938,2393.960159301758,2037.3001518249512,1931.820140838623,2443.5801734924316,1815.0601348876953,1923.4601440429688,1855.340145111084,1884.4801292419434,1851.840129852295,2091.9201469421387,2823.320209503174,1805.740135192871,2146.7801551818848,2366.3801765441895,2093.20015335083,1929.6801414489746,2241.500156402588,1990.18013381958,2184.5401496887207,1815.7601356506348,2138.0001525878906,1841.7001342773438,2156.6601486206055,2114.5401496887207,1897.5001487731934,2348.1601753234863,1982.2401428222656,1980.6601257324219,2070.2801475524902,2010.3401527404785,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA18:0 | DG(44:9)|DG(43:2)_C18:0_2,TAG | DAG,1171.1800918579102,1003.1000671386719,1019.8000679016113,1738.5801277160645,1246.6200866699219,1018.3400688171387,1311.8200988769531,1118.7200775146484,1067.4000778198242,1080.4600791931152,1347.6201057434082,1250.8400840759277,1250.020076751709,1239.800090789795,1306.64009475708,1105.400074005127,1160.940086364746,1160.4000854492188,956.9000587463379,1079.3000755310059,1170.1000747680664,1047.3000717163086,957.4600715637207,1138.9400787353516,1393.6001014709473,1376.4200897216797,1204.5200805664062,1087.7400817871094,1226.0200843811035,1098.9000778198242,1132.700065612793,954.760066986084,1220.1400909423828,1277.780086517334,1113.940071105957,1654.6601181030273,1281.3200912475586,987.5400695800781,1058.3400688171387,1171.1800918579102,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA18:1 | DG(44:9)|DG(43:2)_C18:1,TAG | DAG,6738.12047958374,6407.560428619385,8125.400596618652,6255.300434112549,5749.560394287109,7213.980457305908,7167.400440216064,7387.620471954346,6323.340461730957,6940.360538482666,6978.7005043029785,7192.940517425537,7444.400543212891,7212.980506896973,6414.120407104492,7167.960494995117,8291.88060760498,7092.740524291992,6819.080490112305,7522.780555725098,6191.800434112549,5981.360450744629,7138.020503997803,5866.840427398682,6553.980438232422,7601.140495300293,6683.180480957031,5800.260414123535,6122.920436859131,6882.200477600098,5385.160381317139,7298.140514373779,7939.400608062744,6361.3804359436035,7209.320545196533,6540.260478973389,6360.240482330322,7073.7805099487305,8489.260566711426,6738.12047958374,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA18:1 | DG(44:9)|DG(43:2)_C18:1_2,TAG | DAG,5362.5803565979,4643.740409851074,2237.540168762207,4365.920295715332,4098.580341339111,2778.3801879882812,2467.8601875305176,3870.040256500244,4431.680316925049,3813.520248413086,2176.580135345459,4451.300266265869,2688.240207672119,3279.2002182006836,5142.080326080322,4081.0803146362305,5076.3803787231445,4370.80029296875,5326.160331726074,4393.780292510986,4213.440277099609,4083.260280609131,5722.7004470825195,5440.240406036377,3957.680278778076,5640.120418548584,4636.960296630859,3577.3002433776855,4635.940338134766,4123.460262298584,4243.740238189697,3928.4202766418457,5093.340297698975,1827.240135192871,4704.980323791504,3485.080219268799,5381.560394287109,3744.0602684020996,3008.8802032470703,5362.5803565979,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA18:2 | DG(44:9)|DG(43:2)_C18:2,TAG | DAG,2762.1601753234863,2316.4201431274414,2538.320167541504,2709.74019241333,2679.9001998901367,2599.2001724243164,2324.660182952881,2261.6401443481445,2489.960163116455,2269.7601737976074,2755.66019821167,2600.9001655578613,2914.5602111816406,2478.360164642334,2344.6201782226562,2481.3001823425293,2358.1601638793945,2569.480178833008,2679.0001640319824,2658.7801933288574,2520.700164794922,2642.340187072754,2500.2201538085938,2342.3001747131348,2531.160171508789,2227.880157470703,2274.7401733398438,2326.680164337158,2518.6601600646973,2460.200180053711,2656.820182800293,2453.020160675049,2596.3601722717285,2577.1001586914062,2696.9201850891113,2631.7001991271973,2352.8401679992676,2352.1801681518555,2955.960205078125,2762.1601753234863,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:2)]_FA18:2 | DG(44:9)|DG(43:2)_C18:2_2,TAG | DAG,1529.300106048584,1315.0000953674316,1274.6800804138184,1246.3800926208496,1346.9801025390625,1290.6800956726074,1641.08012008667,1126.3800888061523,1386.6200942993164,2259.3401641845703,1416.10009765625,1331.8400955200195,1589.3401336669922,1511.2001037597656,1282.0600967407227,1301.9400901794434,1543.9201164245605,1456.0201148986816,1414.7401008605957,1261.04008102417,1731.4401206970215,1879.8201332092285,1574.3401069641113,1367.4400939941406,1501.0200996398926,1183.100082397461,1149.7200813293457,1793.7201347351074,1540.980125427246,1732.6401100158691,1514.3001174926758,1519.0801086425781,1574.7001152038574,1389.6200981140137,1499.2200889587402,1746.2801208496094,1921.7801322937012,1735.7401161193848,1701.3001289367676,1529.300106048584,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:3)]_FA14:0,TAG,951.0200729370117,1004.8200721740723,1000.7000694274902,990.3400688171387,954.2600555419922,1001.5600738525391,979.6400566101074,952.2800636291504,990.2800674438477,1143.0000839233398,949.4000663757324,949.260066986084,951.0200614929199,954.1200675964355,954.9200630187988,956.940071105957,979.4200706481934,1001.5400772094727,979.3800659179688,957.8800659179688,1078.7000732421875,972.820068359375,955.3000679016113,953.5000648498535,958.0600662231445,952.5000762939453,959.7000770568848,1125.3000755310059,975.4000663757324,954.900074005127,954.6200675964355,955.9200782775879,971.0400619506836,980.2800674438477,1008.0200691223145,952.4000663757324,951.7800559997559,952.9800643920898,1068.8800773620605,951.0200729370117,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:3)]_FA16:0 | DG(44:10)|DG(43:3)_C16:0,TAG | DAG,2173.9801483154297,1904.2601432800293,1943.0601272583008,1889.4401321411133,2030.1001434326172,1743.640121459961,1935.9201164245605,2224.5201530456543,1853.5601272583008,2035.8401489257812,1986.7401275634766,1940.5801315307617,2182.460163116455,1885.1001281738281,1744.3601150512695,1705.2001266479492,1709.260124206543,1730.3801155090332,1815.2401237487793,1799.3201141357422,1726.6201210021973,1784.7401008605957,1890.9601402282715,1837.4201431274414,2029.3601455688477,1742.0401153564453,2050.520133972168,1976.2801399230957,1880.000144958496,2008.0601387023926,1757.7401313781738,2353.160186767578,1735.3401222229004,1968.200122833252,1814.6601333618164,1783.800121307373,2025.8801460266113,1786.5001373291016,2417.0601501464844,2173.9801483154297,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:3)]_FA16:0 | DG(44:10)|DG(43:3)_C16:0_2,TAG | DAG,1035.980068206787,950.3800621032715,950.680061340332,1077.9400787353516,1070.6800842285156,1070.6000747680664,1084.7400703430176,1062.4200744628906,1411.8800811767578,1145.980079650879,1117.880084991455,1014.620059967041,1062.4800643920898,1042.2400703430176,996.7000694274902,1109.140079498291,1024.4000701904297,1030.280071258545,1065.4000663757324,1360.800090789795,1028.9400672912598,1067.3600769042969,961.8000640869141,953.1400604248047,1008.2200813293457,1000.1000709533691,1016.0200691223145,1113.6200866699219,954.1600646972656,1001.8200645446777,1088.7600631713867,1172.6000900268555,952.9200706481934,981.9400672912598,955.2200622558594,1001.6200675964355,1015.5200614929199,1038.1600723266602,1007.260066986084,1035.980068206787,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:3)]_FA16:1 | DG(44:10)|DG(43:3)_C16:1,TAG | DAG,3113.9602241516113,2930.2002029418945,2280.7401809692383,2342.7801399230957,2322.9201622009277,2050.4601554870605,2101.000156402588,2326.3801612854004,2088.8401641845703,2631.8601684570312,2192.1601486206055,2035.3401412963867,2616.040184020996,2292.72017288208,2219.6201515197754,2384.8401679992676,2029.5001525878906,2129.7801551818848,2457.58016204834,2188.260150909424,2547.9601821899414,2444.780174255371,2175.2601470947266,2442.480167388916,2368.6601638793945,2351.720169067383,2228.720157623291,2343.580177307129,2331.4001693725586,2474.100170135498,2102.0401344299316,2160.3201599121094,2303.2201499938965,2549.1601753234863,2419.8401679992676,2181.220157623291,2204.1201400756836,2054.700168609619,2928.9602127075195,3113.9602241516113,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:3)]_FA16:1 | DG(44:10)|DG(43:3)_C16:1_2,TAG | DAG,1216.3200874328613,1146.9200744628906,1253.9200897216797,1258.6400871276855,1586.0601234436035,1243.5800857543945,1304.6400909423828,1357.1000862121582,1155.0600852966309,1257.9800987243652,1129.4600791931152,1418.7801094055176,1688.980110168457,1099.340072631836,1122.8200798034668,1031.3800659179688,1096.7800827026367,1090.3200798034668,1136.520076751709,1235.0800895690918,1081.4400825500488,1195.3000831604004,1223.260097503662,1573.2400970458984,1199.960075378418,1332.700107574463,1316.5400924682617,1092.020076751709,1198.720085144043,1094.8800811767578,1119.2200736999512,1308.5600891113281,1237.680076599121,1196.0400886535645,1180.3000984191895,1183.5600852966309,1232.4400787353516,1321.900089263916,1448.0801086425781,1216.3200874328613,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:3)]_FA18:0 | DG(44:10)|DG(43:3)_C18:0,TAG | DAG,1925.4201278686523,1886.8201446533203,2013.9601440429688,1758.7401237487793,1815.2001419067383,1821.1601295471191,1778.8201370239258,1833.8201370239258,1914.4801330566406,1909.500129699707,1803.6401138305664,1957.6001358032227,1775.7201385498047,2060.7401428222656,1849.2801246643066,1802.9001235961914,1821.720127105713,1741.8201141357422,1878.60013961792,1849.460132598877,1884.5001411437988,1704.8401260375977,1813.10013961792,1709.460117340088,1726.520118713379,2050.8001441955566,1841.560131072998,1875.1601448059082,1797.500129699707,1780.4001197814941,1703.6201171875,1825.0401306152344,1787.0201301574707,1863.200122833252,1936.1001434326172,2010.2001495361328,1705.8001327514648,1899.5601272583008,1928.8801307678223,1925.4201278686523,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:3)]_FA18:0 | DG(44:10)|DG(43:3)_C18:0_2,TAG | DAG,1310.4000968933105,1055.400074005127,956.7400703430176,999.0200691223145,1191.9800987243652,953.5800704956055,1044.3400611877441,1054.420078277588,1061.0400733947754,979.6600761413574,1174.3200798034668,957.9200706481934,1115.2600746154785,1065.460075378418,1002.0400733947754,1005.7200622558594,955.5600776672363,1132.7600784301758,1192.120101928711,954.380069732666,1164.6400833129883,1032.700080871582,956.4400787353516,1073.220085144043,975.2000694274902,1194.9600830078125,1043.580078125,1045.4200744628906,1000.020076751709,969.7800788879395,955.2000694274902,955.2000770568848,1009.9200706481934,1331.5000953674316,1077.7800788879395,1017.8000793457031,1005.1400756835938,962.0000686645508,1038.8000602722168,1310.4000968933105,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:3)]_FA18:1 | DG(44:10)|DG(43:3)_C18:1,TAG | DAG,2106.5001335144043,2112.6001472473145,2098.460147857666,2066.640148162842,2023.3201446533203,2009.8401222229004,2202.0801429748535,2062.6001510620117,2104.4801292419434,2218.7801551818848,2051.800132751465,2079.1801528930664,1977.5201301574707,2040.9801483154297,2273.2601737976074,2102.9001541137695,2036.9801445007324,2020.4201354980469,1996.4601516723633,2347.9801635742188,2079.2801475524902,1950.000144958496,2024.8401412963867,2153.1401557922363,2038.5401496887207,2035.8201446533203,2196.640148162842,1958.0801429748535,1984.3401412963867,2009.500144958496,1973.4601440429688,2044.6401405334473,2169.420139312744,2079.860149383545,1942.0601501464844,1931.5001335144043,1974.7601432800293,2317.520175933838,1974.4401550292969,2106.5001335144043,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(42:3)]_FA18:1 | DG(44:10)|DG(43:3)_C18:1_2,TAG | DAG,1177.3400840759277,1123.6000747680664,1036.3200607299805,1630.10013961792,1227.7800750732422,1196.9800910949707,1128.8600845336914,1354.4800987243652,1394.7601013183594,1045.560073852539,1107.2800941467285,1054.9600677490234,1082.0600814819336,1158.740089416504,1112.5400733947754,1219.5000801086426,1168.6200866699219,1039.5200691223145,1126.6000785827637,1166.6600761413574,1128.6600875854492,1059.9200706481934,1170.0200843811035,1465.1200981140137,1039.0800704956055,1298.5200996398926,1038.0000839233398,1111.320083618164,1260.440086364746,1218.260082244873,1296.240077972412,1374.660083770752,1113.1400756835938,1081.260066986084,1106.900058746338,1082.9000816345215,1038.980079650879,1212.0200958251953,1290.8000869750977,1177.3400840759277,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
