Lipid,Class,E-4BMVM,E-4BrainM,E-4LiverM,E-4PlasmaM,E-4RetinaM,E-5BMVM,E-5BrainM,E-5LiverM,E-5PlasmaM,E-5RetinaM,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
PC(44:7)|PC(43:0),PC,4704.260360717773,64041.243324279785,1595456.4633789062,738290.1156005859,260059.5517425537,2187.900157928467,32864.28195953369,1420875.6530761719,1459342.2572021484,165676.3120803833,1701.6601257324219,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(44:8)|PC(43:1),PC,7366.960586547852,69653.60478210449,2051842.8920898438,1129732.9268341064,257730.51760864258,3478.840259552002,34518.46250152588,2291397.0686035156,1695384.157409668,156851.06997680664,2038.2801399230957,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(46:0),PC,3998.2603149414062,19336.98131942749,248997.47715759277,40771.56285858154,124168.02661132812,1841.7401237487793,9787.76081085205,108715.3470916748,87340.96490097046,85099.78526306152,1082.8800773620605,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(46:1),PC,4635.440372467041,27183.222679138184,247134.33416748047,55151.84408569336,93868.3475265503,2258.68017578125,15094.141120910645,108648.40663146973,101967.4852218628,57057.10376739502,1099.160068511963,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(46:2),PC,6774.680557250977,19765.54160308838,199375.1110458374,64000.2852973938,86922.1869354248,2969.4201736450195,10783.560791015625,113548.74723815918,99870.00846099854,47601.70309448242,1138.3200759887695,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(48:0),PC,2498.2601737976074,38658.3825378418,100683.30601119995,18374.681243896484,61734.064292907715,1240.8200912475586,17892.921173095703,45053.56285095215,39610.78328323364,46574.74280548096,1066.3000717163086,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(48:2),PC,4941.900299072266,79296.80484771729,101254.00762939453,24436.202182769775,98046.8479270935,1704.0201225280762,35222.16286087036,54401.244400024414,43606.12293624878,57528.744483947754,1100.9200859069824,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(4:0)|LPC(5:0),PC,1390.4001007080078,1748.2801361083984,2681.620162963867,3439.8002166748047,2676.1801986694336,1687.8801345825195,2062.0001678466797,2698.140193939209,2747.5002098083496,1993.6601295471191,1388.1800918579102,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(50:0),PC,5421.240398406982,30846.5419921875,44490.46271133423,7148.880535125732,45739.12389373779,2239.9001426696777,16297.780975341797,17451.921142578125,13983.761245727539,42815.94232559204,998.6200752258301,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(52:0),PC,5033.940280914307,15215.781093597412,34008.68258666992,5034.640369415283,72729.90581512451,1764.6601257324219,8823.640670776367,21666.841110229492,16468.70118331909,46483.78340911865,1192.940086364746,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(52:4),PC,2945.380157470703,30038.122917175293,24421.04208755493,8238.420650482178,105573.42730331421,1485.4800987243652,15772.781162261963,12060.380836486816,25899.701541900635,58309.48448944092,999.2600746154785,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(54:12),PC,3563.80025100708,30824.762786865234,25731.46213912964,4127.900238037109,59295.74348068237,1065.4800720214844,17024.721347808838,14766.681056976318,13643.441024780273,42763.08322906494,1041.4600715637207,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(56:12),PC,2314.080150604248,12153.08094406128,11003.52063369751,1438.0000953674316,62529.905628204346,1273.7200889587402,6766.100456237793,5819.660373687744,5405.520427703857,44992.84387969971,999.3600769042969,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(56:8),PC,2174.380142211914,8204.100666046143,6835.180488586426,2865.720188140869,14640.10090637207,1179.8400764465332,4725.58028793335,3427.9802589416504,5278.600437164307,12796.960975646973,1050.4200744628906,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(56:9),PC,2154.640121459961,10744.500602722168,8270.40054321289,2172.300178527832,10568.120620727539,1425.5400886535645,5186.980354309082,2964.900218963623,3080.600185394287,13603.620868682861,1020.0600738525391,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(6:0)|LPC(7:0),PC,3408.6602516174316,2066.720157623291,4860.520366668701,3740.5802879333496,9941.780742645264,1330.460090637207,2460.440143585205,5280.420364379883,4834.260345458984,10463.280815124512,1765.4001197814941,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(8:0)|LPC(9:0),PC,2462.0201721191406,4045.1403160095215,9585.26078414917,7749.520526885986,6148.600399017334,2299.3801651000977,3359.080219268799,7668.300525665283,7179.34049987793,4700.760360717773,1773.6401329040527,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(O-12:1),PC,1924.240119934082,2644.0801849365234,7741.260536193848,6276.400466918945,7720.500461578369,1763.0401306152344,2122.1201553344727,7540.060577392578,5031.800384521484,6059.720462799072,1215.0600814819336,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(O-13:1)|LPC(P-14:0),PC,1424.56010055542,4245.520290374756,7466.860534667969,7570.220569610596,7120.2204513549805,1494.800106048584,2090.3201637268066,9190.76061630249,10782.76076889038,5999.6804847717285,1372.3000946044922,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(O-38:8)|PC(36:1)|PC(O-37:1)|PC(P-37:0),PC,11120.040786743164,31361.902435302734,2901623.4243164062,3756815.0122070312,357333.40966796875,12476.06086730957,23108.941398620605,3925412.7924804688,4146230.2797851562,150883.67208862305,8607.380615234375,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(O-38:9)|PC(36:2)|PC(O-37:2)|PC(P-37:1),PC,39158.82241821289,357983.4073486328,9597812.3515625,18100665.564453125,491746.4522705078,30230.18231201172,208469.05013656616,18675973.880859375,22847804.529296875,531660.5057373047,19940.581352233887,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,40781.9834022522,4076910.572265625,3160738.7095947266,1927228.0910644531,4706361.077636719,14271.140937805176,2140728.540161133,3063104.2026367188,2244725.8872070312,4090022.30078125,2760.100200653076,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(12:0)|LPE(13:0),PE,1501.4201202392578,1577.020107269287,2106.720127105713,1728.4601211547852,1663.3001174926758,2055.020164489746,2235.780158996582,2021.580165863037,2669.900188446045,1488.720100402832,1739.3801345825195,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(16:0)|LPE(O-18:0),PE,2132.920150756836,12286.860897064209,11132.70059967041,5045.440349578857,20094.7413482666,1684.4401321411133,6763.880409240723,10673.360622406006,5241.180374145508,23175.48134994507,1590.8201141357422,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(20:0)|LPE(21:0),PE,2064.420154571533,2537.400177001953,4052.8803062438965,3298.280227661133,2409.4201622009277,1217.940086364746,2189.960189819336,4307.580310821533,2346.820167541504,2957.580253601074,1453.6600914001465,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(24:0),PE,3912.200336456299,4508.120330810547,68247.10558700562,28408.002075195312,13012.700714111328,2181.680145263672,2930.3402671813965,76963.70491027832,29212.7419090271,6034.36039352417,1600.200107574463,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(25:0),PE,6064.880359649658,6137.0805587768555,14359.140911102295,3644.240291595459,5860.8004150390625,3483.040267944336,2929.9002227783203,12986.100994110107,3751.76025390625,3937.7802963256836,1387.8000946044922,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(26:0),PE,1510.9801063537598,1795.5001182556152,19017.66147994995,3171.760227203369,67835.74472427368,1308.6200981140137,1799.320125579834,18119.9610748291,6167.2004470825195,34220.663135528564,1524.820110321045,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(26:1),PE,1645.1401252746582,3560.960235595703,20244.40121459961,6954.320529937744,87795.58687973022,1482.7601013183594,2968.360195159912,15216.0609664917,9616.900619506836,38553.36232757568,1303.520092010498,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(27:0)|PE(O-28:0),PE,1622.780128479004,3681.420249938965,11040.560710906982,1728.2201194763184,26445.88156890869,1365.8200988769531,3146.3402709960938,12182.040840148926,2435.9601860046387,22730.92165374756,1462.6801223754883,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(27:1)|PE(P-28:0),PE,1418.9600982666016,6636.020397186279,5185.220375061035,1828.5601272583008,17060.00151824951,1536.5801010131836,5054.06033706665,5845.520359039307,2487.7601890563965,15123.98093032837,1529.8201179504395,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(28:1)|PE(P-29:0),PE,1319.2400932312012,3916.940273284912,13549.161003112793,3192.860248565674,29432.42205429077,1464.9201049804688,2536.140182495117,10793.920658111572,4012.480297088623,14199.161178588867,1352.7400970458984,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(28:2),PE,1780.920108795166,2179.380157470703,18903.04156112671,10972.240798950195,53818.94462585449,1327.500099182129,2056.5001525878906,18172.241092681885,11300.12071609497,12760.94076538086,1374.9000968933105,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(29:0)|PE(O-30:0),PE,1648.640121459961,3183.360210418701,11016.500759124756,1847.140121459961,17163.901279449463,1856.9001197814941,2444.980178833008,8964.560619354248,2254.9401473999023,8827.540634155273,1475.000099182129,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(29:1)|PE(O-30:1)|PE(P-30:0),PE,2004.9601402282715,3329.460231781006,8622.400547027588,2943.220199584961,27478.982063293457,1703.4401321411133,3201.7802200317383,6785.380485534668,3104.540237426758,9956.280754089355,1687.5401229858398,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(29:2)|PE(P-30:1),PE,1963.3001403808594,2368.440174102783,9525.900722503662,1772.1801300048828,27322.041347503662,1673.2401313781738,1754.8001289367676,18353.96138381958,2050.7601470947266,8473.020683288574,1354.240089416504,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(30:0)|PE(O-31:0),PE,2074.920154571533,2633.340171813965,6815.160514831543,1625.740119934082,10413.480773925781,1320.1400985717773,2000.5401496887207,6649.820411682129,1377.7400970458984,8063.02054977417,1549.440113067627,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(30:1)|PE(O-31:1)|PE(P-31:0),PE,1599.500099182129,4149.560375213623,7354.600486755371,1780.820125579834,14306.941040039062,1413.2401123046875,3208.500259399414,6448.640483856201,1807.8201141357422,11168.160942077637,1278.9800872802734,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(30:2)|PE(P-31:1),PE,1506.0200881958008,4026.960292816162,5157.400371551514,1272.9600868225098,23986.281860351562,1316.9200897216797,2942.540184020996,5402.500331878662,2019.7801361083984,20060.641193389893,1286.6600875854492,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(30:3),PE,1689.940128326416,5762.540367126465,5287.340354919434,1453.06010055542,27610.14158630371,1784.1401252746582,4336.020355224609,7378.620422363281,1832.7801094055176,24996.08156967163,1278.8000946044922,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(30:4),PE,1235.5600929260254,7466.400470733643,4945.420356750488,1697.8001251220703,7942.940464019775,1233.10009765625,4793.980327606201,7045.640548706055,1544.6001091003418,7921.020450592041,1470.6600875854492,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(31:0)|PE(O-32:0),PE,1637.9201126098633,4813.240406036377,7016.420482635498,1873.58012008667,9343.1608543396,1429.5001068115234,3738.580337524414,6424.740505218506,2259.7001419067383,8948.200492858887,1277.5000801086426,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(31:1)|PE(O-32:1)|PE(P-32:0),PE,1435.5201034545898,5395.120372772217,5469.520397186279,1538.9001083374023,7445.140491485596,1267.5400886535645,3759.5202598571777,5560.880321502686,1502.9001007080078,9231.240676879883,1233.760097503662,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(31:2)|PE(P-32:1),PE,1298.360092163086,9442.080749511719,6107.740432739258,1286.2800827026367,10569.020679473877,1295.3800964355469,6752.580379486084,5928.520435333252,1606.1600952148438,12594.780960083008,1227.5200958251953,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(31:3),PE,1412.200107574463,4182.860279083252,4783.240371704102,1368.5401077270508,8940.340660095215,1331.4400825500488,3058.9002571105957,5567.0004234313965,1620.5801124572754,13160.260921478271,1224.4400939941406,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(31:4),PE,1819.1001281738281,5911.8603591918945,5858.580429077148,1528.1601181030273,5394.040435791016,1306.4200859069824,3796.6201667785645,5386.460300445557,1385.940097808838,6373.84045791626,1427.700096130371,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(32:0)|PE(O-33:0),PE,3721.480266571045,29704.64208984375,15430.580959320068,4334.200336456299,43553.163272857666,2236.940155029297,18932.4010887146,20730.001430511475,4090.3202781677246,43821.06283187866,1701.4401321411133,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(32:1)|PE(O-33:1)|PE(P-33:0),PE,1738.4801177978516,7946.800582885742,22427.70174407959,1881.000144958496,5890.440402984619,1803.2201385498047,5208.200378417969,32064.022087097168,2680.80020904541,6480.56037902832,1365.0800971984863,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(32:2)|PE(O-33:2)|PE(P-33:1),PE,2872.200225830078,9643.380794525146,11015.860851287842,2897.2401809692383,10791.60073852539,2747.300193786621,6804.620525360107,12429.740928649902,2957.440212249756,10935.44066619873,1309.8000984191895,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(32:3)|PE(P-33:2),PE,1548.9601097106934,4393.200325012207,8607.420608520508,1576.4001083374023,27714.82168197632,1299.5000953674316,3797.420307159424,13756.521003723145,2018.9601554870605,20932.521396636963,1401.6401138305664,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(32:4)|PEd(O-34:4),PE,1698.4001197814941,4389.240348815918,6982.300476074219,2125.440155029297,36280.863121032715,1579.3201141357422,2999.040241241455,10458.68070602417,2748.1001892089844,18752.121433258057,1541.6801109313965,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(32:5),PE,1727.2201232910156,2984.5802421569824,5500.520412445068,1837.4201202392578,57861.72430419922,1568.3401184082031,2882.3401985168457,3918.7602615356445,2792.460231781006,27325.42218399048,1318.580093383789,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(33:0)|PE(O-34:0),PE,2405.26016998291,10510.320709228516,4714.500350952148,3394.0002098083496,14070.460891723633,1624.5801162719727,5621.500411987305,6701.600486755371,8502.320537567139,11649.780807495117,1293.56010055542,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(33:1)|PE(O-34:1)|PE(P-34:0),PE,1806.5601119995117,11755.600845336914,9237.560745239258,3836.580295562744,8325.480541229248,1395.9000968933105,5505.5203285217285,12555.620750427246,6454.52046585083,8988.800540924072,1255.2200965881348,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(33:2)|PE(O-34:2)|PE(P-34:1),PE,2493.460174560547,12030.880737304688,9028.840644836426,3608.6402626037598,13083.621047973633,1497.400104522705,8211.66067123413,11985.72091293335,5991.620414733887,12439.341033935547,1357.4801025390625,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(33:3)|PE(O-34:3)|PE(P-34:2),PE,1462.1201057434082,3488.0802688598633,5210.52033996582,1607.7401237487793,18991.581020355225,1229.4400901794434,2637.460159301758,6734.100490570068,2392.5601921081543,15698.481170654297,1402.280101776123,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(33:4)|PE(O-34:4)|PE(O-34:4)|PE(P-34:3),PE,1855.080135345459,5093.520313262939,5804.380325317383,1798.0201263427734,30037.862091064453,1650.420124053955,4430.220352172852,5523.840419769287,1648.4601287841797,20459.981422424316,1447.0000953674316,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(33:5)|PE(P-34:4),PE,1706.400131225586,4932.320362091064,3461.7002487182617,1608.4001159667969,16074.601028442383,1233.3600883483887,3776.5002632141113,5026.700386047363,1496.5001068115234,11098.120914459229,1286.860092163086,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(34:0)|PE(O-35:0),PE,2180.3201217651367,64132.624366760254,26494.221683502197,5302.000415802002,69647.34536361694,1713.060131072998,31471.78228378296,52306.86344909668,6208.140510559082,64142.464988708496,1602.920124053955,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(34:1)|PE(O-35:1)|PE(P-35:0),PE,3076.000244140625,6656.380432128906,331885.2992248535,20777.00159072876,17660.36089324951,3035.1202087402344,5878.060451507568,686020.4668579102,30295.742584228516,9255.140617370605,2648.0001831054688,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(34:2)|PE(O-35:2)|PE(P-35:1),PE,2590.520160675049,10197.640773773193,1460484.9311523438,68139.7442855835,10982.020755767822,2468.660186767578,6324.420459747314,2456653.999267578,84373.02634048462,11745.760871887207,2184.940155029297,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(34:3)|PE(P-35:2),PE,10356.42073059082,8895.800777435303,78282.34595870972,5468.700408935547,11971.840976715088,8872.56046295166,10370.100624084473,135380.2698059082,8050.860534667969,10760.860675811768,1282.5400886535645,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(34:4),PE,257309.37479400635,165119.73023223877,56475.70388031006,50473.32367706299,71017.12537384033,245050.60193634033,195319.65524673462,54522.16427612305,44816.42277908325,80385.96605682373,3020.6401748657227,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(34:5),PE,42203.943367004395,32626.922248840332,11564.820777893066,10558.42070388794,15048.401000976562,37846.322914123535,33603.50210952759,13443.260833740234,8445.240585327148,16645.481060028076,1696.7201232910156,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(34:6),PE,3352.040271759033,6480.000431060791,3236.0002403259277,1369.180103302002,4748.400314331055,1978.9601211547852,4755.8203201293945,3540.780261993408,1458.3801078796387,5452.2402992248535,1322.2200889587402,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(35:3)|PE(O-36:3)|PE(P-36:2),PE,1607.8401184082031,6456.680465698242,9533.080665588379,4273.700309753418,4896.28031539917,1566.9801025390625,3438.6202354431152,20100.06169128418,6271.720474243164,3704.9002647399902,1264.9000854492188,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,2168.26016998291,6604.980506896973,7863.0205726623535,3213.6002464294434,3273.7202339172363,1477.0601119995117,3495.6201667785645,14618.601028442383,4411.16028213501,4287.180267333984,1318.9600868225098,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
PE(35:5)|PE(O-36:5)|PE(P-36:4),PE,2380.320156097412,9075.220706939697,4188.220302581787,1704.08012008667,2933.7202072143555,1441.7000923156738,5661.060394287109,6987.800491333008,2518.940185546875,3293.3602333068848,1369.3600997924805,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
