Lipid,Class,BlankBrain_NA_x,C-1BrainF_x,C-2BrainF_x,C-3BrainF_x,C-4BrainM_x,C-5BrainM_x,C-6BrainM_x,E-1BrainF_x,E-2BrainF_x,E-3BrainF_x,E-4BrainM_x,E-5BrainM_x,E-6BrainM_x,BlankBrain_NA_y,C-1BrainF_y,C-2BrainF_y,C-3BrainF_y,C-4BrainM_y,C-5BrainM_y,C-6BrainM_y,E-1BrainF_y,E-2BrainF_y,E-3BrainF_y,E-4BrainM_y,E-5BrainM_y,E-6BrainM_y,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
PC(32:0)|PC(O-33:0),PC,7149.500602722168,16146942.12097168,19123042.61376953,38377273.97265625,25998570.9296875,31605131.176757812,47102336.208984375,14351410.08984375,27826352.362304688,33558916.2421875,21670413.517578125,13485398.943359375,36874693.62109375,7149.500602722168,16146942.12097168,19123042.61376953,38377273.97265625,25998570.9296875,31605131.176757812,47102336.208984375,14351410.08984375,27826352.362304688,33558916.2421875,21670413.517578125,13485398.943359375,36874693.62109375,7149.500602722168,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(32:1)|PC(O-33:1)|PC(P-33:0),PC,3592.440254211426,29920.381938934326,38882.16326904297,108247.36962127686,51536.36494445801,48991.803619384766,204739.11389160156,21430.321266174316,98891.96841430664,161101.43139648438,71394.98403930664,36349.382873535156,215144.17556381226,3592.440254211426,29920.381938934326,38882.16326904297,108247.36962127686,51536.36494445801,48991.803619384766,204739.11389160156,21430.321266174316,98891.96841430664,161101.43139648438,71394.98403930664,36349.382873535156,215144.17556381226,3592.440254211426,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(32:2)|PC(O-33:2)|PC(P-33:1),PC,1489.8600997924805,4843.380340576172,5157.960338592529,13024.580738067627,7653.960578918457,9578.360679626465,12368.220844268799,9585.020595550537,10103.84061050415,19910.981296539307,11989.40071105957,5408.720474243164,14523.201217651367,1489.8600997924805,4843.380340576172,5157.960338592529,13024.580738067627,7653.960578918457,9578.360679626465,12368.220844268799,9585.020595550537,10103.84061050415,19910.981296539307,11989.40071105957,5408.720474243164,14523.201217651367,1489.8600997924805,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(32:3)|PC(P-33:2),PC,1834.5801162719727,2783.500186920166,3523.620277404785,6078.500431060791,3220.3401947021484,3801.420207977295,6217.3403244018555,3071.1402320861816,5682.980445861816,6183.52038192749,5051.800354003906,2795.260181427002,6312.080520629883,1834.5801162719727,2783.500186920166,3523.620277404785,6078.500431060791,3220.3401947021484,3801.420207977295,6217.3403244018555,3071.1402320861816,5682.980445861816,6183.52038192749,5051.800354003906,2795.260181427002,6312.080520629883,1834.5801162719727,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(32:4),PC,1432.0601119995117,3299.500244140625,3722.7202224731445,4125.800266265869,3134.4002380371094,3604.2602577209473,4459.880390167236,2216.860179901123,3333.7802391052246,3932.6603393554688,3614.420280456543,3484.8602752685547,4398.200286865234,1432.0601119995117,3299.500244140625,3722.7202224731445,4125.800266265869,3134.4002380371094,3604.2602577209473,4459.880390167236,2216.860179901123,3333.7802391052246,3932.6603393554688,3614.420280456543,3484.8602752685547,4398.200286865234,1432.0601119995117,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(32:5),PC,3151.920207977295,5538.86043548584,5496.340408325195,6766.540431976318,5125.160362243652,5902.640338897705,6534.440536499023,5055.860313415527,5337.800308227539,6546.900482177734,6369.020492553711,3846.24027633667,6180.100486755371,3151.920207977295,5538.86043548584,5496.340408325195,6766.540431976318,5125.160362243652,5902.640338897705,6534.440536499023,5055.860313415527,5337.800308227539,6546.900482177734,6369.020492553711,3846.24027633667,6180.100486755371,3151.920207977295,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(33:0)|PC(O-34:0),PC,2041.4801597595215,173577.23385238647,239607.03581237793,344264.3676376343,425207.01556396484,343679.8981399536,555321.3025817871,181097.38970947266,300277.08502197266,387716.30380249023,260988.97692871094,118790.80750656128,387684.32984924316,2041.4801597595215,173577.23385238647,239607.03581237793,344264.3676376343,425207.01556396484,343679.8981399536,555321.3025817871,181097.38970947266,300277.08502197266,387716.30380249023,260988.97692871094,118790.80750656128,387684.32984924316,2041.4801597595215,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,2651.3801651000977,6219.42045211792,7447.960605621338,12074.340740203857,9117.460739135742,10007.640544891357,11930.160747528076,7259.380542755127,7798.520503997803,13190.180835723877,7631.340606689453,5131.720321655273,12726.620975494385,2651.3801651000977,6219.42045211792,7447.960605621338,12074.340740203857,9117.460739135742,10007.640544891357,11930.160747528076,7259.380542755127,7798.520503997803,13190.180835723877,7631.340606689453,5131.720321655273,12726.620975494385,2651.3801651000977,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(33:2)|PC(O-34:2)|PC(P-34:1),PC,2020.440143585205,5364.4404220581055,4201.260303497314,6704.360427856445,5782.040454864502,6176.34045791626,7958.240528106689,5233.5404052734375,7296.720634460449,8276.680618286133,6712.260528564453,6215.4604415893555,7359.040523529053,2020.440143585205,5364.4404220581055,4201.260303497314,6704.360427856445,5782.040454864502,6176.34045791626,7958.240528106689,5233.5404052734375,7296.720634460449,8276.680618286133,6712.260528564453,6215.4604415893555,7359.040523529053,2020.440143585205,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(33:3)|PC(O-34:3)|PC(P-34:2),PC,2247.7801780700684,5476.280456542969,5377.140426635742,8954.340656280518,6292.040420532227,9164.060771942139,8240.140552520752,5111.34037399292,6600.3804931640625,8046.660533905029,3944.4202728271484,4329.420272827148,7846.860595703125,2247.7801780700684,5476.280456542969,5377.140426635742,8954.340656280518,6292.040420532227,9164.060771942139,8240.140552520752,5111.34037399292,6600.3804931640625,8046.660533905029,3944.4202728271484,4329.420272827148,7846.860595703125,2247.7801780700684,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,1665.2601203918457,61733.063915252686,45692.982837677,40141.103145599365,44940.24432373047,73038.32431030273,38256.34345245361,63053.08419418335,45393.2045173645,41128.14239501953,47587.881980895996,54080.88338470459,34289.66236114502,1665.2601203918457,61733.063915252686,45692.982837677,40141.103145599365,44940.24432373047,73038.32431030273,38256.34345245361,63053.08419418335,45393.2045173645,41128.14239501953,47587.881980895996,54080.88338470459,34289.66236114502,1665.2601203918457,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(33:5)|PC(P-34:4),PC,1431.0800971984863,1523.6201133728027,1635.5201225280762,1452.6601257324219,1264.2000885009766,1394.240089416504,1440.7601203918457,1226.9400901794434,1242.0600776672363,1582.3401184082031,1358.8400917053223,1271.9400749206543,1485.800106048584,1431.0800971984863,1523.6201133728027,1635.5201225280762,1452.6601257324219,1264.2000885009766,1394.240089416504,1440.7601203918457,1226.9400901794434,1242.0600776672363,1582.3401184082031,1358.8400917053223,1271.9400749206543,1485.800106048584,1431.0800971984863,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(33:5)|PC(P-34:4)_2,PC,4470.600341796875,798476.2128753662,675349.1487121582,538904.8922119141,569818.2913208008,987473.3238525391,601649.4189453125,902867.1397705078,664387.876083374,550903.7186279297,626751.2633666992,805367.0368041992,458491.90048217773,4470.600341796875,798476.2128753662,675349.1487121582,538904.8922119141,569818.2913208008,987473.3238525391,601649.4189453125,902867.1397705078,664387.876083374,550903.7186279297,626751.2633666992,805367.0368041992,458491.90048217773,4470.600341796875,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(34:0)|PC(O-35:0),PC,6793.420463562012,3081062.9430732727,4541440.976196289,6659747.269042969,4296409.328613281,6294355.415649414,8858914.029930115,2447150.2392578125,5707561.844238281,6570789.0498046875,4240371.559082031,2596866.6533203125,6254746.891113281,6793.420463562012,3081062.9430732727,4541440.976196289,6659747.269042969,4296409.328613281,6294355.415649414,8858914.029930115,2447150.2392578125,5707561.844238281,6570789.0498046875,4240371.559082031,2596866.6533203125,6254746.891113281,6793.420463562012,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(34:1)|PC(O-35:1)|PC(P-35:0),PC,40308.602783203125,43769.363147735596,40861.68310546875,57186.94384765625,42146.06286621094,45650.6435546875,86430.44470214844,44017.96325683594,75274.34497070312,114975.8876953125,55343.68420410156,51447.303466796875,124439.74792480469,40308.602783203125,43769.363147735596,40861.68310546875,57186.94384765625,42146.06286621094,45650.6435546875,86430.44470214844,44017.96325683594,75274.34497070312,114975.8876953125,55343.68420410156,51447.303466796875,124439.74792480469,40308.602783203125,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(34:2)|PC(O-35:2)|PC(P-35:1),PC,27824.721954345703,36395.66262817383,42121.04266357422,44852.743408203125,35842.12255859375,42865.5830078125,44318.763122558594,39898.64270019531,41906.042724609375,46850.123291015625,37985.86245727539,33695.68249511719,43823.4631729126,27824.721954345703,36395.66262817383,42121.04266357422,44852.743408203125,35842.12255859375,42865.5830078125,44318.763122558594,39898.64270019531,41906.042724609375,46850.123291015625,37985.86245727539,33695.68249511719,43823.4631729126,27824.721954345703,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(34:3)|PC(P-35:2),PC,2823.9401893615723,25603.381790161133,30492.421951293945,34396.382595062256,23679.32169342041,34045.282081604004,32469.8422164917,24855.601970672607,27035.381759643555,33151.881912231445,25134.501861572266,19355.261520385742,24041.221649169922,2823.9401893615723,25603.381790161133,30492.421951293945,34396.382595062256,23679.32169342041,34045.282081604004,32469.8422164917,24855.601970672607,27035.381759643555,33151.881912231445,25134.501861572266,19355.261520385742,24041.221649169922,2823.9401893615723,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(34:4)|PC(O-35:4),PC,4096.160301208496,447901.0159034729,473725.20126342773,329425.4279785156,315468.1389160156,566277.6810722351,303590.3015136719,512313.88201904297,356891.04165649414,304995.60778808594,330844.2037963867,386826.4845428467,193571.93321228027,4096.160301208496,447901.0159034729,473725.20126342773,329425.4279785156,315468.1389160156,566277.6810722351,303590.3015136719,512313.88201904297,356891.04165649414,304995.60778808594,330844.2037963867,386826.4845428467,193571.93321228027,4096.160301208496,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(34:5),PC,2675.8201599121094,53237.06329727173,52989.52354812622,39987.6427154541,42359.18308258057,66650.92398834229,46375.82385253906,57178.60404968262,40775.80332946777,47992.083923339844,52207.943660736084,49199.98245239258,37796.642597198486,2675.8201599121094,53237.06329727173,52989.52354812622,39987.6427154541,42359.18308258057,66650.92398834229,46375.82385253906,57178.60404968262,40775.80332946777,47992.083923339844,52207.943660736084,49199.98245239258,37796.642597198486,2675.8201599121094,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(34:6),PC,1678.620132446289,24378.161514282227,41890.682792663574,43728.98272705078,39781.38261413574,52452.162994384766,54456.28372192383,43414.42205810547,40692.22329711914,41025.682861328125,44025.123474121094,18212.70115661621,43006.66313934326,1678.620132446289,24378.161514282227,41890.682792663574,43728.98272705078,39781.38261413574,52452.162994384766,54456.28372192383,43414.42205810547,40692.22329711914,41025.682861328125,44025.123474121094,18212.70115661621,43006.66313934326,1678.620132446289,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(35:2)|PC(O-36:2)|PC(P-36:1),PC,2294.3201599121094,11633.880802154541,13313.560844421387,21917.141929626465,13936.041160583496,13624.18077468872,17532.741046905518,8691.060558319092,13103.980922698975,15642.961139678955,15797.861267089844,10843.800659179688,21672.201541900635,2294.3201599121094,11633.880802154541,13313.560844421387,21917.141929626465,13936.041160583496,13624.18077468872,17532.741046905518,8691.060558319092,13103.980922698975,15642.961139678955,15797.861267089844,10843.800659179688,21672.201541900635,2294.3201599121094,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(35:3)|PC(O-36:3)|PC(P-36:2),PC,1823.6601257324219,64954.4451751709,90037.22532653809,71125.50514984131,72330.04509735107,73722.184425354,47461.56350708008,27476.7017288208,57485.983810424805,60957.183753967285,66487.96514892578,37662.02307510376,58800.504291534424,1823.6601257324219,64954.4451751709,90037.22532653809,71125.50514984131,72330.04509735107,73722.184425354,47461.56350708008,27476.7017288208,57485.983810424805,60957.183753967285,66487.96514892578,37662.02307510376,58800.504291534424,1823.6601257324219,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(35:4)|PC(O-36:4)|PC(P-36:3),PC,1702.3001289367676,174527.45458602905,225557.7587814331,161689.85174560547,176010.33602905273,199299.63006210327,103422.08581161499,75798.72519683838,149477.11367797852,140199.01152038574,166414.85034179688,86787.58769989014,133636.9277420044,1702.3001289367676,174527.45458602905,225557.7587814331,161689.85174560547,176010.33602905273,199299.63006210327,103422.08581161499,75798.72519683838,149477.11367797852,140199.01152038574,166414.85034179688,86787.58769989014,133636.9277420044,1702.3001289367676,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(35:5)|PC(O-36:5)|PC(P-36:4),PC,1858.4201393127441,153607.49201583862,244470.8366546631,371549.5252227783,258333.8204345703,288012.42474365234,315774.1222457886,146094.31106567383,216843.4722442627,276324.7390136719,246408.28268432617,124393.96884155273,291625.69287109375,1858.4201393127441,153607.49201583862,244470.8366546631,371549.5252227783,258333.8204345703,288012.42474365234,315774.1222457886,146094.31106567383,216843.4722442627,276324.7390136719,246408.28268432617,124393.96884155273,291625.69287109375,1858.4201393127441,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(35:6)|PC(P-36:5),PC,1690.9201393127441,158851.1088104248,261684.43896484375,399846.7960662842,250399.83587646484,300486.9793510437,507820.4458580017,133531.55319213867,332742.60064697266,376650.58657836914,286357.5781555176,143584.61060714722,411470.91215515137,1690.9201393127441,158851.1088104248,261684.43896484375,399846.7960662842,250399.83587646484,300486.9793510437,507820.4458580017,133531.55319213867,332742.60064697266,376650.58657836914,286357.5781555176,143584.61060714722,411470.91215515137,1690.9201393127441,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(36:3)|PC(P-37:2),PC,5253.160419464111,450060.7413291931,714060.8423461914,1653211.6326293945,858849.1667480469,784441.3824386597,1123112.349609375,327886.81772232056,735666.5772705078,966579.9185295105,774734.7427978516,437580.94367980957,1013119.4104919434,5253.160419464111,450060.7413291931,714060.8423461914,1653211.6326293945,858849.1667480469,784441.3824386597,1123112.349609375,327886.81772232056,735666.5772705078,966579.9185295105,774734.7427978516,437580.94367980957,1013119.4104919434,5253.160419464111,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(36:4)|PC(O-37:4),PC,7342.6405029296875,19561.261394500732,33881.56256866455,34498.54236602783,27681.481338500977,31523.92218017578,29265.501949310303,24994.28186416626,24102.722118377686,26740.441703796387,26546.182098388672,18858.981243133545,30800.18260192871,7342.6405029296875,19561.261394500732,33881.56256866455,34498.54236602783,27681.481338500977,31523.92218017578,29265.501949310303,24994.28186416626,24102.722118377686,26740.441703796387,26546.182098388672,18858.981243133545,30800.18260192871,7342.6405029296875,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(36:5),PC,2319.2601737976074,23961.841464996338,32165.363021850586,82981.18601989746,41860.86346435547,34175.26268386841,54832.08376312256,18181.321216583252,45414.5436668396,62281.96521759033,45068.44328689575,25947.68162536621,65000.284076690674,2319.2601737976074,23961.841464996338,32165.363021850586,82981.18601989746,41860.86346435547,34175.26268386841,54832.08376312256,18181.321216583252,45414.5436668396,62281.96521759033,45068.44328689575,25947.68162536621,65000.284076690674,2319.2601737976074,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PC(36:6),PC,1555.9401245117188,18196.021453857422,36587.58333206177,42095.82325363159,33429.96268463135,39245.46329879761,35832.52286529541,39396.62353515625,45342.56231689453,27888.201683044434,39675.22234725952,19954.24160385132,26861.94179534912,1555.9401245117188,18196.021453857422,36587.58333206177,42095.82325363159,33429.96268463135,39245.46329879761,35832.52286529541,39396.62353515625,45342.56231689453,27888.201683044434,39675.22234725952,19954.24160385132,26861.94179534912,1555.9401245117188,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
