Lipid,Class,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankRetina_NA,C-1RetinaF,C-2RetinaF,C-3RetinaF,C-4RetinaM,C-5RetinaM,C-6RetinaM,E-1RetinaF,E-2RetinaF,E-3RetinaF,E-4RetinaM,E-5RetinaM,E-6RetinaM,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
[TG(58:12)|TG(57:5)]_FA18:2,TAG,1127.3200874328613,1160.7600784301758,1196.6200981140137,1211.040096282959,1195.1600914001465,1136.7400856018066,1124.2600898742676,1240.960075378418,1123.000087738037,1208.0800819396973,1188.9600830078125,1138.0000839233398,1143.2400856018066,1273.1600952148438,1196.500087738037,1245.7000923156738,1427.0400886535645,1163.180076599121,1242.6600799560547,1361.3000869750977,1353.7601051330566,1250.0600814819336,1469.720100402832,1214.1400833129883,1220.840087890625,1166.340087890625,1127.3200874328613,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:12)|TG(57:5)]_FA18:3,TAG,1166.9600868225098,1161.7600936889648,1240.9200897216797,1358.680088043213,1162.740089416504,1162.5200958251953,1333.240089416504,1189.700096130371,1169.300090789795,1231.920078277588,1279.9000930786133,1166.9000778198242,1164.2800827026367,1180.3200798034668,1210.0600814819336,1599.8001098632812,1296.8200912475586,1235.7600898742676,1344.2801055908203,1235.720085144043,1162.4400939941406,1288.680088043213,1211.8400764465332,1217.100082397461,1250.3000831604004,1179.800090789795,1166.9600868225098,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:12)|TG(57:5)]_FA20:4,TAG,1281.9600868225098,1294.9000930786133,1247.4400749206543,1271.8600845336914,1367.2000923156738,1246.8600959777832,1247.760082244873,1301.9400939941406,1280.3400993347168,1252.1600761413574,1247.4600868225098,1284.0400924682617,1262.980079650879,1250.720085144043,1250.4600944519043,1597.6401138305664,1247.280086517334,1327.2000885009766,1251.5400848388672,1339.8600997924805,1290.520092010498,1358.1200981140137,1252.8600997924805,1273.8600883483887,1389.120101928711,1292.960090637207,1281.9600868225098,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:12)|TG(57:5)]_FA22:5,TAG,1387.4401016235352,1446.040096282959,1373.9201049804688,1424.9401054382324,1373.7200965881348,1390.360092163086,1420.0000915527344,1373.56010055542,1432.8201065063477,1458.020092010498,1729.520118713379,1410.5600967407227,1461.460105895996,1404.000087738037,1590.3801078796387,1744.6801109313965,1762.3401184082031,1457.2000923156738,1612.4601097106934,1488.980094909668,1398.3201026916504,1466.480110168457,1371.2800979614258,1482.520107269287,1418.2201042175293,1466.400089263916,1387.4401016235352,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:12)|TG(57:5)]_FA22:6,TAG,1500.720100402832,1498.9801139831543,1534.100112915039,1494.3201065063477,1498.2600936889648,1494.7601165771484,1555.8401069641113,1586.7801094055176,1500.6201057434082,1534.8801155090332,1594.3401069641113,1552.1001205444336,1542.8801155090332,1571.8000946044922,1583.5201148986816,1510.9000930786133,1502.5801010131836,1645.3201217651367,1608.5601043701172,1691.440113067627,1534.3601150512695,1582.7801055908203,1498.460105895996,1536.4001274108887,1497.960090637207,1494.4800987243652,1500.720100402832,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:13)|TG(57:6)]_FA14:0,TAG,991.5800743103027,1166.420093536377,1068.920078277588,1020.940071105957,1000.140064239502,993.0000610351562,1011.0200653076172,993.8600578308105,1003.3400802612305,1099.4800720214844,1021.7400665283203,989.6600646972656,1053.5200653076172,991.5800666809082,996.1400718688965,998.6800727844238,996.5400733947754,1080.9200744628906,998.8200607299805,999.4800758361816,1056.520076751709,1001.500072479248,1210.5400695800781,1106.8000717163086,999.8800735473633,1077.5400924682617,991.5800743103027,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:13)|TG(57:6)]_FA16:0,TAG,1042.1800804138184,1012.1400718688965,1027.6400680541992,1049.880069732666,1105.320083618164,1126.0200843811035,996.1000709533691,994.9800643920898,993.8200607299805,1039.1200675964355,1060.760082244873,995.0200729370117,995.500072479248,1027.3000679016113,1118.3800735473633,1128.9400749206543,1018.5400733947754,996.6800689697266,1023.3200721740723,1059.320083618164,1075.500087738037,1200.5200843811035,991.5400733947754,1118.3600769042969,1065.6600761413574,1045.6400756835938,1042.1800804138184,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:13)|TG(57:6)]_FA16:1,TAG,1037.200080871582,1040.7400741577148,1034.8000755310059,1081.5800819396973,1085.160068511963,1054.8600807189941,1037.3600845336914,1035.2600708007812,1104.1600646972656,1037.3000717163086,1091.5400733947754,1052.4000854492188,1039.5400772094727,1038.4600830078125,1071.5800704956055,1140.4000778198242,1037.6600761413574,1070.2600593566895,1072.3600807189941,1142.940086364746,1037.7400703430176,1079.62007522583,1037.3400688171387,1111.480079650879,1033.2200736999512,1033.4000663757324,1037.200080871582,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:13)|TG(57:6)]_FA18:0,TAG,1042.9400672912598,999.000072479248,998.4400634765625,1014.2000770568848,996.020076751709,995.400074005127,1058.400074005127,1079.200080871582,1081.7400817871094,1019.5400733947754,1113.9200897216797,1017.2200736999512,1115.8600769042969,1002.4000663757324,1244.8000831604004,1130.6400680541992,1150.800090789795,1094.4400749206543,1050.6200714111328,1014.9200668334961,1159.4600868225098,1017.8400688171387,1183.0600814819336,1077.6000785827637,1032.1000747680664,1240.5800895690918,1042.9400672912598,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:13)|TG(57:6)]_FA18:1,TAG,1036.6400604248047,1225.3000831604004,1036.960075378418,1036.6800727844238,1039.780071258545,1099.580078125,1196.1800804138184,1075.3400840759277,1169.7200813293457,1039.8000679016113,1037.6200714111328,1086.6400718688965,1100.5000839233398,1037.7200775146484,1077.9400787353516,1205.9200897216797,1102.660068511963,1129.6400756835938,1029.1800727844238,1064.6200828552246,1085.5600700378418,1034.1800727844238,1180.0400886535645,1063.7400856018066,1064.2800750732422,1123.8000717163086,1036.6400604248047,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:13)|TG(57:6)]_FA18:2,TAG,1119.7800674438477,1120.3800888061523,1120.380084991455,1123.9800720214844,1179.1200904846191,1220.4800834655762,1157.060073852539,1123.4200897216797,1121.5400772094727,1233.2800827026367,1227.500072479248,1206.5800895690918,1123.2200813293457,1175.9000816345215,1451.3001098632812,1262.2200889587402,1248.7000923156738,1212.8800888061523,1139.8800926208496,1361.4200973510742,1196.5600891113281,1152.1800727844238,1441.220100402832,1147.7400970458984,1208.420078277588,1181.0800971984863,1119.7800674438477,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:13)|TG(57:6)]_FA18:3,TAG,1166.6200828552246,1172.240077972412,1161.8200874328613,1176.4800910949707,1320.3200950622559,1179.160083770752,1476.3000946044922,1664.6001167297363,1271.2200889587402,1163.8600845336914,1164.1600799560547,1209.720085144043,1288.6800994873047,1200.6600799560547,1304.760097503662,1327.3801040649414,1346.3600959777832,1280.200096130371,1263.860092163086,1258.06010055542,1281.4200897216797,1238.0600929260254,1271.200080871582,1281.920093536377,1556.6601104736328,1192.740077972412,1166.6200828552246,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:13)|TG(57:6)]_FA20:4,TAG,1244.6600914001465,1245.1600875854492,1247.5800895690918,1293.1800956726074,1324.1400909423828,1246.7600936889648,1263.5800857543945,1479.4600982666016,1302.9800987243652,1251.3600807189941,1283.780086517334,1249.9800910949707,1306.0001029968262,1297.6200942993164,1567.000114440918,1501.840103149414,1682.3801307678223,1247.1400909423828,1282.6200981140137,1266.5600967407227,1247.1200904846191,1288.220085144043,1252.4800834655762,1249.4200897216797,1290.6000862121582,1304.8001022338867,1244.6600914001465,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:13)|TG(57:6)]_FA22:5,TAG,1372.3600883483887,1445.1800994873047,1403.8601036071777,1371.7400932312012,1373.3201026916504,1560.8801193237305,1406.7000999450684,1480.9401016235352,1372.2601051330566,1372.300106048584,1372.9000968933105,1378.5600852966309,1494.1000862121582,1404.4800910949707,1514.5201034545898,1493.3200950622559,1421.7800979614258,1453.8200912475586,1377.4801063537598,1499.2801094055176,1465.3200988769531,1572.800106048584,1444.340103149414,1429.5401077270508,1440.260108947754,1433.000099182129,1372.3600883483887,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:13)|TG(57:6)]_FA22:6,TAG,1753.3601150512695,1651.8401145935059,1582.6001052856445,1681.200122833252,1786.4601287841797,1495.9401054382324,1494.3201179504395,1511.520107269287,1527.4001159667969,1558.4401054382324,1551.8201026916504,1529.2601127624512,1623.66011428833,1595.8401184082031,1584.2601127624512,1614.10009765625,1508.3001022338867,1575.8800964355469,1715.4601135253906,1535.0401077270508,1514.1200981140137,1560.3801155090332,1511.0601119995117,1547.2801055908203,1509.940113067627,1514.66011428833,1753.3601150512695,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:14)|TG(57:7)|TG(56:0)]_FA14:0,TAG,1022.6000709533691,995.4800682067871,1016.8800773620605,1022.2800750732422,1115.2600708007812,1111.7800788879395,1116.8600616455078,993.3200721740723,990.0200653076172,1082.4400749206543,1009.520076751709,989.1800651550293,1030.6800651550293,991.8000640869141,1035.2200736999512,1014.5200691223145,1122.3000869750977,1024.7600784301758,1051.0600700378418,1054.2600784301758,998.4200592041016,1000.9400634765625,1021.9000625610352,1002.7800674438477,1025.12007522583,996.2800788879395,1022.6000709533691,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:0,TAG,1006.7600708007812,1055.3200645446777,1098.700065612793,1277.2800674438477,1069.0000686645508,996.2600746154785,1165.5400848388672,1191.4000854492188,1015.2600593566895,1032.700065612793,993.7200622558594,1056.1400756835938,1096.1400909423828,1161.620101928711,1205.9400901794434,992.8600654602051,1016.7800674438477,1015.4800720214844,995.000072479248,1083.6400718688965,1062.2400665283203,1135.9600830078125,1213.9000854492188,1064.520076751709,995.700065612793,1039.3000755310059,1006.7600708007812,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,1036.8800582885742,1036.2400703430176,1114.9000816345215,1035.5200691223145,1054.9200706481934,1032.5400695800781,1037.320068359375,1110.8800735473633,1119.020076751709,1128.7600860595703,1038.500087738037,1038.8200759887695,1078.0600814819336,1103.720069885254,1090.0200805664062,1038.4000701904297,1037.7000732421875,1135.160083770752,1071.8200721740723,1122.1000862121582,1111.880084991455,1162.4600944519043,1228.1400909423828,1176.1000709533691,1119.1600723266602,1147.0400581359863,1036.8800582885742,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:0,TAG,1093.1800689697266,1206.5600776672363,1066.1800689697266,997.460075378418,995.3400611877441,1032.3200721740723,1212.4000854492188,1040.3000679016113,995.7200775146484,995.4200706481934,1025.960075378418,1042.960075378418,1175.400089263916,1095.2200622558594,1100.720069885254,1083.0800704956055,1005.1600723266602,1000.6400680541992,1126.6600914001465,1065.340072631836,1103.4600830078125,1167.2800827026367,1041.4200706481934,1144.9800720214844,1255.9001007080078,1026.720058441162,1093.1800689697266,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:1,TAG,1054.500072479248,1035.920066833496,1204.300090789795,1340.360092163086,1174.60009765625,1203.7000846862793,1102.8200759887695,1115.1800804138184,1040.560073852539,1040.2200660705566,1094.660083770752,1042.8400802612305,1039.1200675964355,1062.9800720214844,1078.7200736999512,1056.260066986084,1033.5000648498535,1268.2400970458984,1143.080078125,1165.5200843811035,1118.1800804138184,1109.6200828552246,1156.2000846862793,1122.0800819396973,1030.760066986084,1078.7600593566895,1054.500072479248,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:2,TAG,1121.9800910949707,1119.7200736999512,1199.8400840759277,1168.3200721740723,1270.7000923156738,1135.8400802612305,1167.9800910949707,1204.420078277588,1143.2000770568848,1215.5000839233398,1472.8801155090332,1265.3400993347168,1254.9200859069824,1298.7000885009766,1202.700080871582,1378.260108947754,1122.1000747680664,1206.8000869750977,1176.1000900268555,1165.64009475708,1267.9800910949707,1120.9400825500488,1180.240077972412,1121.2800788879395,1335.5801048278809,1181.4800834655762,1121.9800910949707,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:3,TAG,1205.3600807189941,1227.520092010498,1162.6600875854492,1163.7600860595703,1163.6600914001465,1226.9400825500488,1230.0800895690918,1241.0400886535645,1164.8000831604004,1164.3200874328613,1297.360092163086,1414.7400932312012,1167.2800903320312,1211.080078125,1308.4800872802734,1476.2401123046875,1793.700122833252,1740.260108947754,1263.5600891113281,1297.7401008605957,1351.3200912475586,1283.700080871582,1438.3200950622559,1685.780117034912,1624.6801071166992,1494.5601081848145,1205.3600807189941,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:14)|TG(57:7)|TG(56:0)]_FA20:4,TAG,1244.9800872802734,1319.5800971984863,1248.1800956726074,1406.980094909668,1250.1200790405273,1246.3200950622559,1248.5200881958008,1245.4800987243652,1249.1600914001465,1252.0000953674316,1248.5800819396973,1322.220100402832,1250.240089416504,1302.320083618164,1479.280101776123,1454.7000999450684,1246.980094909668,1391.0201110839844,1392.0001029968262,1326.0400886535645,1247.8600959777832,1594.2601051330566,1252.9600868225098,1287.280086517334,1328.9000968933105,1243.6200828552246,1244.9800872802734,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:5,TAG,1372.2000923156738,1401.2001037597656,1446.6801071166992,1372.5201034545898,1594.2001342773438,1540.1600952148438,1597.6401252746582,1438.020118713379,1468.4601020812988,1450.5801124572754,1425.7400932312012,1456.7201080322266,2226.540126800537,1492.740104675293,1667.0801162719727,1493.8201179504395,1524.8800926208496,1446.6400985717773,1584.7201042175293,1448.840103149414,1479.6200904846191,1464.8201026916504,1478.4001007080078,1600.7001037597656,1506.6001014709473,1457.3200912475586,1372.2000923156738,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,TAG,1555.9801139831543,1498.4001083374023,1511.6201095581055,1527.6801109313965,1498.4201049804688,1550.2401123046875,1494.3401069641113,1616.8601112365723,1573.8801231384277,1606.1001358032227,1556.4200897216797,1515.940113067627,1549.180103302002,1534.8201065063477,1502.5401153564453,1503.5600891113281,1618.520107269287,1642.0401077270508,1597.6401138305664,1601.3401145935059,1499.2000999450684,1500.4600982666016,1547.3401107788086,1660.4001121520996,1523.4001121520996,1493.7001037597656,1555.9801139831543,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:7)|TG(57:0)]_FA14:0,TAG,992.7600708007812,994.9200706481934,1012.8600616455078,1040.3600692749023,995.3200721740723,993.4800758361816,994.8600654602051,993.4200668334961,989.5400733947754,1003.880069732666,990.820068359375,989.7200736999512,992.2000694274902,992.140079498291,995.8400611877441,998.520076751709,997.0800666809082,997.3200721740723,1080.720069885254,1000.3800582885742,1054.6000862121582,1001.2400703430176,1003.0200691223145,1002.5600624084473,1020.8000755310059,1040.8200645446777,992.7600708007812,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:7)|TG(57:0)]_FA16:0,TAG,994.0400581359863,1009.2200813293457,1070.9000816345215,1125.5200881958008,1177.6000900268555,1079.8400764465332,1088.1600761413574,995.2600631713867,994.0600662231445,1057.7600708007812,1017.3000640869141,1064.9400787353516,1035.3400802612305,1043.7400741577148,1048.700065612793,1143.6600799560547,1156.460075378418,1103.180076599121,1148.900089263916,1309.8200988769531,1116.2200736999512,1167.8800811767578,1027.7000770568848,1003.4600563049316,1248.3200798034668,1305.4600868225098,994.0400581359863,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:7)|TG(57:0)]_FA16:1,TAG,1037.0400733947754,1036.8800811767578,1034.8600730895996,1065.200065612793,1075.740077972412,1032.9200744628906,1075.9000854492188,1098.1600723266602,1084.400074005127,1037.0400733947754,1038.780086517334,1039.3200721740723,1039.5400733947754,1104.180088043213,1094.5400848388672,1237.4200973510742,1173.0800857543945,1098.1600799560547,1043.9400825500488,1056.9600791931152,1038.300064086914,1073.420078277588,1075.0800743103027,1127.200080871582,1164.8400764465332,1183.420078277588,1037.0400733947754,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(58:7)|TG(57:0)]_FA18:0,TAG,998.8000640869141,1122.3000679016113,1098.9000701904297,1397.160099029541,1023.080078125,1001.9800643920898,1169.5400848388672,996.0800743103027,1036.1200675964355,1007.7400665283203,1167.500087738037,1002.820068359375,1103.2200775146484,1031.880069732666,1404.280101776123,1337.7201080322266,1285.2200813293457,1017.2800712585449,1348.7600936889648,1150.260082244873,1232.420078277588,1616.020118713379,1050.1000633239746,1256.280086517334,1208.1000747680664,1113.5200805664062,998.8000640869141,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
