Lipid,Class,BlankLiver_NA,C-1LiverF,C-2LiverF,C-3LiverF,C-4LiverM,C-5LiverM,C-6LiverM,E-1LiverF,E-2LiverF,E-3LiverF,E-4LiverM,E-5LiverM,E-6LiverM,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
[TG(59:10)|TG(58:3)]_FA18:0,TAG,1041.8800735473633,2110.460117340088,3443.400245666504,2255.300163269043,1206.9000816345215,1123.680076599121,2390.320182800293,3976.7802734375,3266.620231628418,3025.1002235412598,3178.4402503967285,1495.980110168457,2004.4801483154297,998.960075378418,998.5800704956055,1047.3600769042969,1148.8600807189941,1320.7600898742676,995.6400680541992,1024.500072479248,1050.8000755310059,1071.260082244873,1002.3800811767578,1216.7600898742676,999.9600715637207,1114.0600852966309,998.960075378418,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:10)|TG(58:3)]_FA18:1,TAG,1087.3200721740723,2244.1801795959473,2633.400203704834,1701.000099182129,1181.1000862121582,1400.260097503662,2734.0402069091797,2330.740146636963,3254.5601959228516,1987.16015625,2818.280216217041,1892.700107574463,1982.6401443481445,1237.0400886535645,1149.4000854492188,1036.720069885254,1362.020092010498,1280.6200904846191,1040.5800743103027,1248.680103302002,1169.260082244873,1171.9600791931152,1076.3400764465332,1081.9600791931152,1184.3600883483887,1109.0400772094727,1237.0400886535645,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:10)|TG(58:3)]_FA18:2,TAG,1120.780086517334,1765.6601295471191,1240.7400932312012,1418.2001152038574,2277.0801544189453,1523.4800987243652,2505.4401817321777,1554.3801002502441,1193.980079650879,2004.8801498413086,1760.3401527404785,1648.9001159667969,1834.0201263427734,1119.8400840759277,1225.8000869750977,1120.740077972412,1133.6600799560547,1222.980094909668,1130.0600852966309,1276.0200958251953,1153.460090637207,1122.0600814819336,1153.020076751709,1124.9400749206543,1125.04008102417,1224.2600898742676,1119.8400840759277,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:10)|TG(58:3)]_FA18:3,TAG,1219.220085144043,1416.0601081848145,1196.0200805664062,1491.520107269287,1625.4201126098633,1271.740089416504,1367.0401039123535,1402.7000923156738,1190.840087890625,1200.5800857543945,1363.4800910949707,1162.8200912475586,1243.6400909423828,1166.5200881958008,1165.6400756835938,1201.6000938415527,1175.1400833129883,1162.480079650879,1164.0600929260254,1221.940086364746,1162.940086364746,1242.1800804138184,1184.2600784301758,1195.3400840759277,1185.840072631836,1216.0200958251953,1166.5200881958008,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:10)|TG(58:3)]_FA20:4,TAG,1252.1600875854492,1449.8801040649414,1405.9800987243652,1686.4001083374023,1472.520107269287,1405.5400886535645,1658.4001235961914,1838.2401237487793,1564.6801109313965,1553.3200988769531,1457.0600852966309,1367.660099029541,1450.3201026916504,1245.0000953674316,1245.3400840759277,1261.280086517334,1303.6200981140137,1250.4400939941406,1455.4401092529297,1247.0600814819336,1256.0200881958008,1249.2200889587402,1313.56010055542,1401.4000968933105,1380.8200950622559,1314.840087890625,1245.0000953674316,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:10)|TG(58:3)]_FA22:5,TAG,1384.0600891113281,1496.3601112365723,1939.9401473999023,1687.0001220703125,1775.5401229858398,1710.6601104736328,1549.9001121520996,2135.4201316833496,1987.0601387023926,1457.0401000976562,1999.0601425170898,1829.4001350402832,2297.7201766967773,1372.1201057434082,1375.4400939941406,1423.780101776123,1460.6800994873047,1403.7601127624512,1366.04008102417,1410.3200912475586,1451.8600959777832,1455.6801071166992,1372.7600936889648,1372.8400955200195,1378.3000984191895,1419.0401000976562,1372.1201057434082,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:10)|TG(58:3)]_FA22:6,TAG,1522.7401084899902,2270.420177459717,2281.740146636963,2248.9401626586914,3420.640235900879,1609.0801048278809,2418.480155944824,2021.4201431274414,2733.520164489746,2320.4001693725586,2261.3001556396484,2133.5001525878906,2497.8001556396484,1500.500114440918,1499.580093383789,1491.4601097106934,1657.6201286315918,1498.2201042175293,1572.8601112365723,1494.2801094055176,1635.6801223754883,1500.7400970458984,1619.5601196289062,1550.8001022338867,1636.8401069641113,1497.980110168457,1500.500114440918,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:11)|TG(58:4)]_FA14:0,TAG,989.8200645446777,991.2400665283203,1040.740077972412,992.3000755310059,1002.000072479248,990.0200691223145,1044.320068359375,988.1200752258301,1063.9600791931152,988.8400726318359,990.7800712585449,990.2000732421875,1032.9600715637207,992.3400726318359,1105.12007522583,995.7000694274902,997.5600700378418,995.5200653076172,1003.2000617980957,1039.5200805664062,993.400074005127,998.3800735473633,991.4200744628906,1217.4200859069824,1029.680061340332,992.0600662231445,992.3400726318359,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:11)|TG(58:4)]_FA16:0,TAG,996.1800727844238,2573.300189971924,2328.1601486206055,2158.960178375244,1342.7401008605957,1415.2600898742676,2769.420196533203,2942.280216217041,3023.360206604004,1719.3201217651367,2578.260238647461,2202.3401374816895,3451.2202491760254,993.5400695800781,990.8800735473633,992.440071105957,1058.020076751709,995.2400741577148,997.0400772094727,1031.7000732421875,1060.7200622558594,1057.4000701904297,991.8800621032715,993.5400848388672,995.440071105957,1094.8200798034668,993.5400695800781,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:11)|TG(58:4)]_FA16:1,TAG,1042.420066833496,1076.12007522583,1138.9800834655762,1448.1001281738281,1147.7800827026367,1072.5000686645508,1265.0000801086426,1149.7400703430176,1107.8600769042969,1037.160068511963,1207.760082244873,1056.3400688171387,1090.1600761413574,1036.3600616455078,1084.760082244873,1035.520076751709,1209.0800857543945,1043.080078125,1068.9000854492188,1068.8800735473633,1034.0400695800781,1037.1800651550293,1037.1200714111328,1038.200080871582,1038.9400787353516,1090.440086364746,1036.3600616455078,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:11)|TG(58:4)]_FA18:0,TAG,1045.1400680541992,2761.760166168213,6965.040615081787,5430.700347900391,2161.040138244629,2447.9601440429688,4247.38028717041,8134.880626678467,8030.420516967773,5128.72029876709,6531.700531005859,2795.3602027893066,5405.300315856934,1068.4800758361816,1012.8000755310059,1105.560073852539,1039.9800758361816,995.400074005127,994.5800666809082,1068.940071105957,1018.5000839233398,1059.7400817871094,1031.4400787353516,997.6800727844238,1046.6200675964355,998.5400695800781,1068.4800758361816,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:11)|TG(58:4)]_FA18:1,TAG,1116.0200881958008,3770.820243835449,4133.880348205566,2559.0602073669434,1879.4601287841797,2766.0601806640625,5027.7003746032715,4528.36026763916,2157.580146789551,3016.1002159118652,3813.8602600097656,2696.0402030944824,3878.4602661132812,1127.4200820922852,1035.2000732421875,1082.9200744628906,1248.5600967407227,1046.8800621032715,1039.7600784301758,1110.2600784301758,1126.0200881958008,1088.4600868225098,1080.2400741577148,1125.1600799560547,1235.720085144043,1180.460075378418,1127.4200820922852,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:11)|TG(58:4)]_FA18:2,TAG,1120.5200843811035,3519.360305786133,1724.9201316833496,1512.2001037597656,2218.6401405334473,1609.0801162719727,3377.7202491760254,3546.0001831054688,1955.7201232910156,3047.7002182006836,2547.1401901245117,1960.3401565551758,3571.860252380371,1167.420078277588,1197.9000854492188,1188.200080871582,1209.1400909423828,1122.7800788879395,1223.900074005127,1124.3800773620605,1172.4200820922852,1224.8200874328613,1203.2600784301758,1185.7600784301758,1176.2400856018066,1181.840087890625,1167.420078277588,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:11)|TG(58:4)]_FA18:3,TAG,1166.740089416504,1384.4600982666016,1348.5800895690918,1385.1001052856445,1320.6401062011719,1276.0000915527344,1480.760124206543,1279.1400871276855,1204.640079498291,1269.4800872802734,1876.1801261901855,1231.3400917053223,1369.520107269287,1166.5600852966309,1203.2000885009766,1162.2400856018066,1196.1200904846191,1163.4000854492188,1233.5800971984863,1240.7200927734375,1187.0800819396973,1274.980110168457,1192.2600784301758,1165.0200805664062,1167.1000785827637,1163.6400985717773,1166.5600852966309,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:11)|TG(58:4)]_FA20:4,TAG,1252.8600769042969,1362.5800895690918,1597.1801071166992,1408.3800926208496,1422.7000999450684,1471.9401092529297,2007.9801406860352,1388.700096130371,1310.4200897216797,1331.580093383789,1623.4601287841797,1414.940113067627,1596.2001113891602,1274.3000831604004,1265.960090637207,1267.9200973510742,1357.9800987243652,1408.0000953674316,1304.7800979614258,1247.6000938415527,1287.5000915527344,1249.06010055542,1332.7200889587402,1257.6200866699219,1273.340087890625,1249.0800857543945,1274.3000831604004,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:11)|TG(58:4)]_FA22:5,TAG,1374.5200843811035,1497.3001098632812,1671.6401329040527,1869.3401374816895,1444.2400970458984,1765.9401206970215,1556.460105895996,1498.4001007080078,1610.9401206970215,1817.8601188659668,1909.1801261901855,1460.8601036071777,2069.980140686035,1372.0200996398926,1375.6201095581055,1373.1401023864746,1503.6601028442383,1373.340103149414,1365.6400909423828,1461.3201217651367,1449.940097808838,1373.4000968933105,1477.8601112365723,1373.3600997924805,1378.0200958251953,1479.4401016235352,1372.0200996398926,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:11)|TG(58:4)]_FA22:6,TAG,1552.2801094055176,2301.2801666259766,2071.360153198242,2220.5601692199707,2375.520179748535,1953.7201385498047,2531.5001831054688,1614.7801094055176,2519.5201988220215,2303.060157775879,2442.3401794433594,1988.4201316833496,2152.000156402588,1604.7401123046875,1520.1401100158691,1491.8001136779785,1494.1001052856445,1498.2601051330566,1570.6001014709473,1495.2201194763184,1556.9401054382324,1554.460105895996,1497.880111694336,1685.3201141357422,1497.1201095581055,1508.300106048584,1604.7401123046875,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:12)|TG(58:5)]_FA14:0,TAG,990.0800704956055,991.9000587463379,1067.180076599121,992.1000671386719,991.8400764465332,989.7400703430176,995.0400772094727,1120.4400749206543,988.6000747680664,989.8000679016113,999.6200752258301,1020.7000732421875,1103.8800735473633,992.2400703430176,1014.3000679016113,1010.9800758361816,1079.3400802612305,1016.320068359375,993.2600593566895,994.1200714111328,993.8000755310059,1025.5200691223145,1083.8400802612305,1097.6000785827637,989.6200752258301,1025.740077972412,992.2400703430176,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:12)|TG(58:5)]_FA16:0,TAG,996.5800628662109,4615.860328674316,4020.740280151367,3215.8602333068848,2011.0201377868652,2655.2001762390137,3478.1202507019043,3783.9802894592285,5714.740341186523,3786.5602798461914,4876.280349731445,3291.820182800293,7136.660415649414,992.9800720214844,992.1800651550293,1011.4800682067871,1063.8000793457031,994.9800720214844,1039.7000732421875,1006.6400680541992,1103.6000671386719,993.2200584411621,1046.820068359375,993.5600700378418,994.8400764465332,1001.0600738525391,992.9800720214844,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:12)|TG(58:5)]_FA16:1,TAG,1083.1800689697266,1302.8600959777832,1119.8600883483887,1148.680076599121,1118.580093383789,1090.760082244873,1170.560073852539,1384.7200927734375,1152.240077972412,1037.560073852539,1240.3200874328613,1079.9400825500488,1190.2000885009766,1037.1200714111328,1036.180076599121,1034.4000778198242,1035.5200729370117,1032.0800704956055,1047.12007522583,1081.2200775146484,1047.7200736999512,1036.560073852539,1036.7000732421875,1039.0000762939453,1038.9200630187988,1093.9200820922852,1037.1200714111328,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:12)|TG(58:5)]_FA18:0,TAG,998.5200653076172,5276.8403968811035,9881.300662994385,7645.760593414307,2883.380195617676,2992.520217895508,6035.620471954346,13361.780906677246,12038.340637207031,8673.960651397705,9900.700706481934,3389.040267944336,6289.720497131348,998.5800743103027,999.0600814819336,998.6200714111328,1017.8200798034668,1014.1000823974609,1086.420093536377,994.500072479248,995.2400779724121,996.7000770568848,995.7400703430176,1070.6200828552246,1014.0800743103027,1027.9800720214844,998.5800743103027,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:12)|TG(58:5)]_FA18:1,TAG,1164.720085144043,15918.98108291626,8482.940589904785,6681.500385284424,2963.3201942443848,6482.280426025391,7413.760540008545,7456.520526885986,9060.340621948242,11889.661003112793,10634.820781707764,11989.560913085938,9063.880722045898,1124.8200759887695,1122.8400917053223,1046.940071105957,1242.9200859069824,1092.000087738037,1086.6000747680664,1038.440071105957,1038.140079498291,1067.500072479248,1116.7600746154785,1037.3600692749023,1043.0200576782227,1079.2200775146484,1124.8200759887695,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:12)|TG(58:5)]_FA18:2,TAG,1120.4200744628906,11008.6409034729,3725.520252227783,4838.280353546143,3723.4002723693848,6454.720355987549,9398.480751037598,13139.040859222412,5158.400421142578,10404.380756378174,10017.12088394165,6031.100391387939,15026.321140289307,1183.7600936889648,1120.6400833129883,1189.8400840759277,1213.300090789795,1213.140079498291,1151.940086364746,1124.020076751709,1123.640079498291,1123.000072479248,1119.4600791931152,1160.7800750732422,1124.2600708007812,1155.8000869750977,1183.7600936889648,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:12)|TG(58:5)]_FA18:3,TAG,1220.760082244873,1533.840103149414,1230.3600883483887,1418.1600952148438,1440.7601013183594,1330.360092163086,1615.5601196289062,1504.7801094055176,1167.7800750732422,1667.2801208496094,1483.8200988769531,1275.1200942993164,1242.160083770752,1190.5000839233398,1199.3800888061523,1162.7600936889648,1295.4600982666016,1229.2401084899902,1279.6400985717773,1225.1800804138184,1278.760097503662,1165.9800872802734,1164.1000785827637,1244.740089416504,1266.3600883483887,1163.7800827026367,1190.5000839233398,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:12)|TG(58:5)]_FA20:4,TAG,1252.2000846862793,1309.4800987243652,1789.8201217651367,1379.5200881958008,1775.7401313781738,1795.2201118469238,1883.5401458740234,1800.2201118469238,1621.7201194763184,2232.2401580810547,1890.1001205444336,1813.1401290893555,1945.2601318359375,1245.0800895690918,1245.080093383789,1248.2000846862793,1290.7600936889648,1249.6600914001465,1351.9200897216797,1247.2000923156738,1276.440097808838,1377.2000923156738,1251.6400833129883,1247.6200942993164,1249.2000885009766,1288.1600952148438,1245.0800895690918,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:12)|TG(58:5)]_FA22:5,TAG,1521.9401092529297,2114.700149536133,2040.940143585205,2196.260166168213,1792.4601020812988,1769.8601188659668,2144.2201499938965,1599.4001159667969,1881.3601379394531,2007.400146484375,1879.780128479004,2329.480140686035,1477.6201057434082,1500.5001068115234,1375.6400871276855,1492.0001029968262,1487.680103302002,1449.4400939941406,1389.8200874328613,1469.4200973510742,1500.000099182129,1372.3801078796387,1424.180103302002,1511.8001174926758,1422.540096282959,1477.3601150512695,1500.5001068115234,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:12)|TG(58:5)]_FA22:6,TAG,1528.060115814209,1663.0401344299316,1665.0001411437988,1822.3801307678223,2302.920177459717,1596.9601097106934,2055.4401245117188,1940.6001434326172,1686.0401229858398,2450.6401557922363,2351.340160369873,2050.180145263672,2383.2201805114746,1778.9401321411133,1499.2801094055176,1527.1401023864746,1494.3201065063477,1515.6201057434082,1519.2401161193848,1494.3401107788086,1503.3801078796387,1500.8801002502441,1502.7001152038574,1603.5601043701172,1497.06010055542,1498.7801055908203,1778.9401321411133,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:13)|TG(58:6)]_FA14:0,TAG,989.9000701904297,1107.280071258545,1249.400089263916,1043.2200736999512,1056.62007522583,1060.4400825500488,1142.3800735473633,1032.080078125,1371.780086517334,1063.180076599121,1301.760097503662,1012.9800796508789,1533.5601081848145,992.8200645446777,994.940071105957,1080.2000732421875,1105.2200813293457,995.3400688171387,1008.8800621032715,994.6200714111328,993.6600723266602,1068.0600700378418,992.4600639343262,991.4600715637207,1165.0600852966309,991.8800735473633,992.8200645446777,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:13)|TG(58:6)]_FA16:0,TAG,997.0000648498535,6555.860572814941,6097.920448303223,6308.7605056762695,2416.980182647705,4094.9802780151367,5683.580371856689,7049.520534515381,9730.50065612793,4741.42028427124,6908.040428161621,5207.46049118042,13605.560894012451,993.1400718688965,1148.140079498291,1179.9000930786133,1000.9600677490234,1138.4200744628906,1023.8200721740723,1024.4200630187988,1011.3400726318359,993.5400657653809,1032.840072631836,1096.0000762939453,1067.4600715637207,995.3400688171387,993.1400718688965,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(59:13)|TG(58:6)]_FA16:1,TAG,1042.260066986084,1084.2200736999512,1326.3600997924805,1273.480094909668,1227.820083618164,1160.7400970458984,1183.2000770568848,1358.2000923156738,1198.2800827026367,1261.5600967407227,1353.0400848388672,1083.0400619506836,1551.5201034545898,1046.2600746154785,1058.5400695800781,1034.9400749206543,1081.940071105957,1061.220069885254,1032.580078125,1036.7400665283203,1034.5200691223145,1036.1800689697266,1076.4000816345215,1038.0800666809082,1038.920078277588,1053.660083770752,1046.2600746154785,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
