Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(20:0),CAR,617522.5022163391,615813.7621154785,626548.7864151001,637666.2418441772,590045.3616867065,567950.9185638428,597981.5261383057,625775.5028991699,581646.0180549622,590750.9011764526,580729.5193443298,654660.4821548462,595477.5205535889,626526.0844192505,626332.860786438,610198.9052009583,574922.5826225281,574009.3823509216,610046.7840309143,571585.1212539673,566650.0017242432,588258.3452415466,631235.4873046875,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:0)_QUAL,CAR,2103584.7741470337,2047214.6219596865,2118450.8718795776,2140133.1046180725,2059740.3595352173,2037328.78937912,2077391.2237548828,2105911.855319977,2048442.6357841487,2047274.6223487852,2005786.6437568665,2249952.7559432983,2002656.14125824,2080925.399066925,2099600.278289795,2054012.5432853696,2021668.7832870483,1994662.4340705872,2103037.8742256165,2041038.220943451,2019083.3311042783,2067518.1768798828,2018746.53125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:1),CAR,593158.8449478149,580651.1200027466,604612.7245368958,606989.9023284912,566766.2175865173,555359.1405525208,573932.7795372009,609974.4481315613,548443.2402801514,548493.577545166,556584.7382469177,631948.067035675,583297.8986358643,584869.8619003296,590169.8209037781,574463.7206497192,538812.3169593811,553580.5986404419,596167.4827423096,543672.0016098022,543790.1369018555,576583.0191078186,602583.583984375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:1)_QUAL,CAR,2120068.1714134216,2031173.819694519,2108902.4557876587,2133638.227191925,2040154.7712554927,2031445.1567268367,2030649.0118789675,2092374.8167266848,2026440.485786438,2018776.38407135,2016305.91469574,2230502.2539100647,2001906.6270370483,2090142.5306282043,2083302.0957107544,2033317.8631324768,2025778.8242263796,1980847.176727295,2082222.6592216487,2016208.4546928408,2028672.785320282,2082339.4067230225,2005452.6015625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:2),CAR,544962.1003189087,526147.8788719177,544552.8597335815,552349.5987548828,528339.2977790833,489639.15322875977,520274.2581291199,544810.4769973755,489973.5371932984,499628.75422668457,506287.9177017212,586861.0796928406,528050.4737930298,545964.9389152527,537157.1978569031,531158.4774284363,494881.9345397949,512942.71381378174,544468.7799873352,492197.8967247009,501363.71809387207,517482.3745765686,542018.3017578125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:2)_QUAL,CAR,2043492.018131256,1989341.2889137268,2023722.3308639529,2083773.6363334656,2021642.8575057983,1961910.864227295,1998494.3878173828,2013512.038444519,1959580.1868782043,1981384.982196808,1941173.5353164675,2174294.4023475647,1953474.5378189087,2020178.9071159365,2008361.5575065613,1979413.27375412,1952820.750946045,1927483.590473175,2006211.2477416992,1960706.8170394895,1967845.2510986328,1998182.7406311035,1927371.623046875,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:4),CAR,579437.7614097595,551124.2958068848,571953.6396141052,582440.3594207764,551089.8382492065,518909.0928573608,536502.5371932983,581046.8832092285,520621.339263916,531815.5353775024,528724.5999298096,615610.0444984436,543395.4997329712,555510.319732666,574356.2393417358,545315.7597122192,511635.5737571716,535500.6756896973,559835.6960220337,526661.697467804,519803.0973892212,534113.6777801514,571720.7197265625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:4)_QUAL,CAR,1775250.4566459656,1733129.8457069397,1793011.7721939087,1813659.381023407,1736193.6375083923,1710370.5127372742,1732785.4181289673,1787041.7264900208,1729382.5322723389,1766595.6940689087,1714533.551410675,1911011.499534607,1693098.7143821716,1771670.2339897156,1776645.138206482,1721376.9831314087,1699522.695865631,1715086.2221183777,1772832.50125885,1722523.5377388,1728731.2086791992,1771201.9980506897,1701772.712890625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:0),CAR,233084.9561767578,219361.09512329104,230876.19455337524,238396.75777816767,217205.67596435547,206396.23305511475,220538.85735702515,227331.616481781,209466.17405700684,214747.49493026733,211000.8147354126,242010.07551574707,224303.11700820923,227425.49671173096,227743.6169013977,228170.63610076904,211987.69372558597,212434.45514297485,230004.65600204468,213305.2751045227,208328.8533439636,216325.31461715695,246921.7578163147,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:0)_QUAL,CAR,2108268.9651641846,1768319.2165679932,2580723.376106262,2257632.560043335,1940805.621334076,1567737.4921150208,1645451.4886016846,2602966.966884613,1766458.3007087708,1771301.5647697449,1834967.6647720337,2087278.5321922305,1566948.0542259216,2051022.935474396,2008813.9872627256,2457610.4211769104,1564228.4501609802,1735581.1307868958,1986956.230709076,1969089.5763320923,1635916.3755569458,2425708.624382019,2740927.288986206,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:2),CAR,275570.3806991577,276233.2595062256,282701.1981124878,293362.7600784302,267042.4984703064,248093.77682113647,261989.89906692505,282221.6598815918,257068.2985687256,256560.39823150635,258547.0998916626,297839.1805229187,270181.7777900696,274134.59951782227,281257.2396888733,272024.6183166504,255564.4570007324,258931.038356781,278868.9411392212,258831.31882476807,255942.75939178467,268406.70084762573,311783.7636947632,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:2)_QUAL,CAR,2091327.2138710024,1743098.343132019,2590980.841960907,2263622.5416488647,1939900.817115784,1572855.6297721865,1650412.572818756,2629091.8953208923,1754634.7050056458,1755342.2292251587,1842750.7917251587,2119538.2608680725,1568304.6886787417,2043927.649223328,1993385.758758545,2450997.4739112854,1550406.9468803406,1733263.1596946716,1989806.9000816343,1967450.0446166992,1631580.0968780518,2492678.9784469604,2741514.162109375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:4),CAR,289300.1394081116,285076.17863845825,286656.9009170532,291265.201461792,278711.6993980408,264973.2178382873,273737.1389732361,288676.92150115967,268994.839176178,271678.1594390869,270971.9588356018,304263.9005126953,273410.1192626953,281971.14155197144,279451.9984817505,288013.7210044861,262967.3775062561,269859.25887298584,282082.4207305908,266791.2395210266,267229.2974014282,278020.4800453186,317976.1638183594,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:4)_QUAL,CAR,2098183.9270401,1712930.5280532837,2587142.428050995,2217092.1269607544,1934076.9445381165,1537027.57711792,1620412.9382095337,2581415.105319977,1731023.6852416992,1725235.9221191406,1817871.2618789675,2090082.6890678408,1568254.4487571716,2002502.170398712,1989783.650241852,2435643.6180534363,1526966.7886009216,1706926.5694580078,1952696.0046958923,1933363.8854751587,1606005.6964874268,2380313.258365631,2787949.4111328125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:5),CAR,274791.5791168213,269344.7597732544,276468.6997833252,275519.8582801819,266214.17711639404,255016.719039917,261155.0401802063,272782.05852127075,258366.3169403076,260407.2981491089,259563.67789459229,282274.5230560303,263112.5775337219,270131.99813461304,272448.5394821167,267279.120513916,257556.17918777463,256986.95825576785,273323.0988731384,262149.05852890015,259460.09939956665,269788.68070983887,303855.1018066406,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:5)_QUAL,CAR,2089738.200706482,1736489.2870368958,2571196.6535987854,2230082.960002899,1946459.1418037412,1564612.6170387268,1665649.757976532,2594745.8411026,1726812.1629753113,1740401.6066474917,1812957.902114868,2073900.0021133423,1572443.313053131,2034618.8959465027,2003379.0609436035,2395489.118991852,1542397.808677673,1710420.2963371277,1947058.2320365903,1941201.0431289675,1626416.5240707395,2395014.390083313,2717660.275390625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:6),CAR,285218.0200157165,280383.34115600586,293885.6809806824,295320.65883636475,279804.66192245483,266523.6005744934,273636.4602203369,289110.76078796387,268648.43897247314,278374.49967575073,272984.8191108704,299761.0425262451,276747.13832473755,281853.1808357239,281749.71994018555,285899.65811157227,270433.55910873413,269375.6783256531,289288.6604537964,269134.5802001953,272000.7205924988,281607.59774017334,318534.2431640625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:6)_QUAL,CAR,1683527.965473175,1401325.591293335,2064707.0076637268,1862976.5762939453,1597538.965007782,1225200.42754364,1312159.020160675,2158556.501842499,1381301.4247703552,1401222.5735206604,1459117.4664916992,1697212.511802673,1229321.2496147156,1674876.5438346865,1643738.2725448608,1972862.354812622,1215801.5908660889,1360057.2378578186,1603935.6217269895,1496343.162273407,1296597.6343803406,2025384.5277404785,1836675.162109375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(26:0),CAR,287764.29962158203,273277.9588623047,297551.8404312134,295760.64044189453,268140.55728912354,252057.2379798889,273950.1196899414,285161.19971466064,258298.89819717407,259078.3179512024,259420.88011932373,302941.9414672852,272230.9799194336,284468.5985298157,280658.9807357788,270494.7180786133,258748.73935699463,263836.5568504333,287838.5008544922,260224.09796142575,256167.2787437439,269867.01989746094,310939.6223144531,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,496534.1139221192,483058.9542617798,532389.8934440613,530246.8160209656,480291.5546646118,447942.7503013611,474675.8128623962,517589.1764678955,461608.37198257446,458435.15200424194,470963.09616470337,526772.3571166992,479329.8517227173,490320.6736984253,481830.1328048706,496411.1966705322,462937.0732688904,454135.852432251,492666.6380157471,460822.1714248657,451523.46950149536,487568.9194107056,559594.85887146,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,9974919.610160828,10025496.410003662,10023765.355628967,10152684.922504423,10507227.898757936,10668706.135940552,10693194.84942627,10208272.384376526,10664046.79000473,10674041.681251526,10599505.845939636,10943312.374694824,10313954.544380188,10107238.6318779,10126695.350006104,10398627.018440248,10553498.260627748,10535538.771877289,10184328.988441467,10639169.840629578,10690224.122192385,10605561.50875473,9820295.890625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,433517.55157470703,421122.9872894287,429828.77197647095,434978.5334320069,412344.2297973633,405370.1479492188,415069.4850387573,421596.2882270813,398170.3317871094,417837.086479187,404555.84871292114,451847.4065055847,416225.1884613037,436025.8927268982,429650.36821746826,416367.3902359009,400858.3482475281,411478.0073242188,426035.30989456177,407569.2296142578,403055.08795166016,413882.4276008606,395996.7683105469,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,293359.4203529358,294327.0814857483,305437.3198852539,308358.50288772583,308057.282081604,301537.98040008545,302915.3022880554,302781.1400909424,304923.24211883545,309273.34063720703,286407.4004898071,333457.3238105774,294355.36183929443,306106.9613685608,307688.9821929932,299241.56174087524,287656.26179122925,304031.0209388733,304369.0621910095,298340.9615058899,298021.66147994995,305376.10330963135,270974.60119628906,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,123723.00855255128,118018.72876739502,125410.1295967102,125894.88830947876,126467.84827041626,122045.26880264282,121442.9093208313,127322.10860443117,120488.06881332396,122834.569355011,117515.82824707033,134709.10940933228,117587.8473739624,128990.34886169434,121315.90902328493,123494.36944580078,118840.28843688963,120516.56885528564,125214.40860748292,118603.90843200684,122269.508644104,125377.66864395142,107413.6280517578,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,351148.665184021,355849.02516937256,365229.7279624939,366698.9637336731,355692.72508239746,350079.10400772095,350604.04695510864,363703.8042602539,347237.3451385498,348576.14392089844,339914.62481689453,385683.3460197449,348767.62408447266,363934.702922821,362551.4882850647,348513.1046524048,342688.9064178467,349597.2056083679,369696.88607788086,342381.1641616821,351115.9042625427,359523.0254173279,327042.8210449219,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,136482.32916641235,134416.7493934631,145222.55068206787,144629.99019241333,136154.24951171875,134282.72959899902,137426.57006835938,140753.68898391724,132922.74925231934,136385.37019729614,128613.06799316406,149461.83151245117,127151.04874801636,139141.12942123413,136825.54999160767,128689.34958267212,127407.74911117554,128780.60929870604,139932.73030471802,132525.04977035522,132135.84970855713,139894.0499534607,114578.34790039062,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,284194.87937164307,279408.21966934204,284863.3199310303,295689.5198364258,280805.72035217285,276495.9392967224,291668.659740448,280712.81857681274,280259.35903549194,282918.462184906,274290.2582206726,309911.7441329956,278479.44173812866,281718.6801261902,287315.9200439453,273329.46004104614,268279.9567527771,277939.67919158936,290267.32051467896,271830.8991088867,275044.8992652893,282942.5598220825,281899.7983398437,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,96245.5467376709,93042.10621261597,98680.8072128296,100474.26668167114,98233.44661712646,96858.40698623656,97045.56632614136,98761.80712127686,94556.8465423584,98097.0464477539,94333.22666168211,104006.58792114258,97646.44651412964,97114.92700576782,98252.9264831543,96076.86670684814,94674.72620391846,91876.54642868042,98844.3677368164,94236.84700775146,97278.64646148682,95635.826461792,86956.88671875,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,1049476.2365722656,1013693.0941619872,1041963.1510009766,1047972.8945617676,1004500.2753944396,977873.230922699,1001174.0278930664,1041456.4925231934,976174.9931488036,992636.3894424438,976555.436038971,1096740.7464866638,1002818.6065673828,1024393.9943962096,1038164.997406006,1014244.1971359252,980885.6053543092,991403.2094955444,1043172.4184989928,980552.5566825868,987451.493675232,1015159.3351020812,978969.513671875,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,292213.7208023071,289848.6011619568,298059.5000228882,303867.24143981934,282687.48026657104,284360.1403503418,286493.5386161804,294599.7608413696,292961.14122390747,291217.70023727417,281686.71980667114,324505.3811416626,289002.1609954834,298971.16160583496,291507.501537323,292509.1593017578,286692.2622795105,276928.19916152954,303854.56048583984,282393.32039260864,289776.8409996033,291968.09953308105,278300.5791015625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,1915661.3141098025,1924992.7000579836,1936203.1376953125,1932824.8799285889,1995839.5029296875,1985866.0698242188,2002192.0429382324,1954536.0625,1975374.748046875,2007582.3232421875,2010028.0805664065,2093499.3315429688,1957685.7255859373,1923814.7861328125,1934965.2509994507,1973632.2294921875,1959686.2861328125,1959444.0838012693,1964067.603515625,1970551.3427734373,1988126.7197265625,1964099.134170532,1862701.5966796875,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
