Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex ,DOD94_F4_Female_5xFAD_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex ,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD189_M3_Male_WT_cortex ,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(38:1)]_FA18:0 | DG(40:8)|DG(39:1)_C18:0,TAG,72660.5648803711,64613.564697265625,69459.82513427734,70760.7445678711,77932.60498046875,130485.8696899414,120049.7484741211,109727.44848632812,148376.4500732422,164965.53326416016,95688.8862915039,80418.44610595703,67769.16436767578,70622.32427978516,89074.56536865234,72009.84533691406,110988.90740966795,111440.98828125,74955.86529541016,115913.20892333984,116462.06768798828,80551.86614990234,42337.40307617188,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA18:1 | DG(40:8)|DG(39:1)_C18:1,DAG,176451.55252456665,184732.69290161133,182836.57221221924,202999.09427261355,204758.07456207275,206185.7752189636,216866.7564201355,193203.69371032715,208418.99489974976,202973.2739715576,196614.77335739136,177736.1519432068,176573.19284820557,177435.03227233887,203173.83332061768,202969.4736289978,206916.1352043152,210511.2353401184,191564.99353027344,206390.11503982544,204920.1953086853,199392.6548500061,599906.1818847656,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA18:1 | DG(40:8)|DG(39:1)_C18:1,TAG,750307.1723632812,700632.7075195312,690564.8049316406,560361.7006835938,916408.9228515624,1391655.0512695312,1194683.6264648438,830349.6528320312,1263631.1591796875,1488516.40234375,1051131.8833007812,1174357.0390625,572145.4814453125,683698.0705566406,860563.8864746094,779948.8823242188,1470763.1254882812,1360687.013671875,732741.3735351562,1346626.0141601562,1289778.7658691406,798778.0578613281,448310.7956542969,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(39:0)]_FA14:0,TAG,126427.9461669922,83010.24627685547,327101.7223510742,461425.4254760742,128199.83026123048,136171.44995117188,75933.02545166016,169067.41217041016,100936.72747802734,113082.74853515624,72240.50469970703,98168.267578125,125595.65075683594,113511.4051513672,101047.4653930664,83996.38604736328,90585.4268798828,94223.48657226562,67503.64428710938,86392.80603027344,107846.60754394533,140296.8501586914,38063.52276611328,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(39:0)]_FA16:0,TAG,76277.62561035156,73343.50561523438,71298.76513671875,81417.2861328125,78385.78540039062,114190.00805664062,103713.50744628906,86124.2865600586,116132.14807128906,159922.51013183594,99845.38720703124,92782.32690429688,71032.48474121094,70878.42498779297,95205.28674316406,72186.56481933594,109936.80859375,110066.82775878906,79744.40539550781,111033.52868652344,118760.609375,81039.64562988281,64290.10437011719,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(39:0)]_FA18:0,TAG,170253.07067871094,143580.81005859375,136306.86987304688,139374.1094970703,215401.1724853516,286941.7204589844,247731.96118164065,175741.37268066406,243120.0562744141,977428.2493896484,755841.7919921875,188917.07348632807,147520.89123535156,176812.4521484375,209081.4339599609,191859.9542236328,219190.1121826172,226954.4534912109,203382.0134277344,245803.61987304688,291524.1979980469,256874.56005859372,76476.26623535156,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(39:1)]_FA14:0,TAG,98365.1058959961,75107.54431152344,90977.50463867188,83550.94519042969,81936.84460449219,118339.22967529295,100238.54748535156,96070.54504394533,112443.20794677734,114813.00756835938,75171.94610595703,96087.84637451172,88745.70593261719,82755.16702270508,83881.02606201172,79266.00506591797,141148.3901977539,132751.9270324707,71694.16522216797,111493.78826904295,123452.04895019533,84674.70635986328,43193.203216552734,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(39:1)]_FA16:0,TAG,75762.02587890625,77742.9652709961,65490.885009765625,71722.32550048828,80044.96575927734,105676.1278076172,93957.24584960938,90132.80596923828,100081.6870727539,118776.2689819336,96543.86755371094,79489.5658569336,65632.32446289062,66411.30450439453,85682.08660888672,66565.98510742188,99237.62670898438,97991.86645507812,73212.22534179688,95691.32641601562,104220.44787597656,65927.40466308594,47120.243408203125,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(39:1)]_FA16:1,TAG,80657.28527832031,73887.88500976562,81661.30529785156,87220.0659790039,89392.14611816406,139736.6505126953,119146.72839355467,98672.3074951172,125644.72912597656,173473.71264648438,120618.90942382812,96649.28662109376,72082.84503173828,78587.72534179688,110338.10888671876,85152.98547363281,124748.00903320312,128909.8486328125,86196.2255859375,119818.64892578124,138421.0087890625,98527.12768554688,62350.10430908203,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(39:1)]_FA18:0,TAG,127507.06915283205,101372.92651367188,137162.2099609375,145351.89111328125,135470.80908203125,207054.85498046875,181975.8922119141,153131.5703125,240815.3753662109,299380.4805908203,222515.6968994141,121120.44982910156,102077.06701660156,130870.36865234376,145873.78930664062,126408.56884765624,154823.53045654297,188837.373046875,116974.40832519533,225049.43627929688,169345.873046875,185521.2724609375,72345.82495117188,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(39:1)]_FA18:1,TAG,189237.69165039065,159127.9306640625,151218.4708251953,159893.912109375,241780.15563964844,303253.2413330078,264712.30114746094,182274.5528564453,247410.29638671875,980048.1213378906,830043.5471191406,205466.83325195312,155790.0496826172,201356.9141845703,233232.6348876953,220177.8563232422,244025.25927734372,242352.41870117188,218011.2584228516,265900.51611328125,284551.3415527344,271238.99841308594,76259.26550292969,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:0)]_FA14:0,TAG,174418.23168945312,163043.1513671875,173516.17431640625,158957.1708984375,176406.47216796875,292257.98291015625,256953.56005859372,180455.6337890625,280124.2587890625,293058.85986328125,242624.43896484372,185297.09252929688,151657.73046875,154257.84985351562,236784.39819335935,186896.333984375,272229.861328125,240880.89794921875,190851.07275390625,267905.119140625,295959.72119140625,185541.41284179688,178000.93212890625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:0)]_FA16:0,TAG,218721.07470703125,216805.39379882807,206933.33642578125,218458.33666992188,221676.4755859375,323377.484375,282088.2204589844,217053.79321289065,312809.0009765625,357354.08251953125,266049.6572265625,228668.45678710935,196602.53442382807,200044.29443359372,290633.142578125,229988.91552734372,276015.2978515625,283103.9577636719,246722.63818359372,287768.99951171875,288720.7424316406,204034.0341796875,156035.61059570312,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:0)]_FA18:0,TAG,142239.05004882812,132144.4892578125,131733.6494140625,133430.76904296875,154588.37060546875,238036.177734375,212150.57397460935,168682.87377929688,295593.90185546875,397847.1423339844,237145.21533203125,153895.49267578125,126916.88916015624,135913.9697265625,163852.35205078125,137075.77026367188,196078.85595703125,198088.05493164065,152782.75146484375,212728.6572265625,231055.31591796875,160124.60986328125,102814.8074951172,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:1)]_FA14:0,TAG,49883.98327636719,48228.40362548828,56249.72412109375,48984.543395996094,50619.14349365234,74566.5855102539,62498.70471191406,56327.38366699219,72956.10473632812,109357.20770263672,78832.38635253906,55561.06396484375,48446.50360107422,47790.003173828125,60816.92462158203,49196.22314453125,75638.76550292969,71950.0650024414,49308.70385742188,75165.30596923828,76377.44512939453,55511.98376464844,40020.12298583984,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:1)]_FA16:0,TAG,1343718.0517578125,1121181.894165039,1277440.181213379,1498703.5146484375,888532.6584472656,380173.0047607422,374698.58752441406,1103162.3287353516,404638.0217285156,327941.2629394531,497673.29528808594,760654.9130859375,1102522.1133422852,1026197.16796875,1311551.1776123047,1135555.0513916016,438381.2722167969,476891.1295166016,1128376.0830078125,301771.15899658203,331133.3029785156,1003553.8732910156,53036.68341064453,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:1)]_FA16:1,TAG,233902.13745117188,209977.01708984372,232099.53784179688,222028.8376464844,240329.8984375,357621.46337890625,299431.8830566406,240820.07568359372,318609.982421875,401270.0888671875,307395.72265625,246103.3181152344,192770.05224609372,201355.35571289065,308243.8022460937,254972.84033203125,314230.8017578125,310044.3212890625,245478.93774414065,282189.716796875,320328.8061523437,247203.25830078125,142653.38940429688,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:1)]_FA18:0,TAG,82608.94567871094,69658.04455566406,67961.74499511719,75449.54541015625,90012.40710449219,147193.29235839844,145215.56866455078,207837.69451904297,289829.2193603516,205773.1160888672,111009.4483642578,91358.1865234375,67184.18481445312,73036.58471679688,84652.66662597656,76786.84643554688,112298.04748535156,119112.54809570312,82764.08605957031,129287.48889160156,143690.49060058594,97750.92724609376,56847.50402832031,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:1)]_FA18:1,TAG,148304.55029296875,134136.82958984375,137070.68920898438,138432.28979492188,164150.69311523438,239119.95703125,219845.65307617188,172805.87182617188,292193.8825683594,400439.3740234375,244789.51708984372,155307.951171875,123861.30920410156,130349.58911132812,168575.25317382812,143164.31079101562,204928.57495117188,203290.6533203125,142225.55029296875,219993.33715820312,220200.99755859372,157628.61059570312,93546.30700683594,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:2)]_FA14:0,TAG,84736.18585205078,74902.2653503418,94409.88677978516,84983.74560546875,73863.90539550781,92652.38641357422,76561.40557861328,95614.14636230467,85831.12603759766,89302.34606933594,78329.86505126953,82418.20581054688,78565.46606445312,86887.92626953125,96190.32720947266,87765.82641601562,97796.2466430664,100592.2664794922,74531.28533935547,96203.58618164062,128342.6885986328,90123.8666381836,32060.7021484375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:2)]_FA16:0,TAG,67554.52490234375,57635.104400634766,46646.78335571289,43819.34289550781,48986.70318603516,69346.5853881836,73103.54479980469,67017.4243774414,134777.36907958984,91604.10693359376,60244.58410644531,64217.12536621094,50325.3235168457,43893.44314575195,54216.20373535156,43890.48284912109,67399.52523803711,73512.56567382812,47566.32321166992,69984.48541259766,69347.0842590332,46586.78359985352,94824.2857055664,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:2)]_FA16:1,TAG,1482576.8410644531,1210467.3424072266,1477031.2862548828,1522519.9248046875,1012230.0789794922,422996.4069824219,421313.0487060547,1213003.7310791016,432292.8681640625,363653.3035888672,602039.6982421875,880463.9066162109,1112482.7717285156,1105074.0538330078,1443883.5083007812,1713808.1204833984,484046.9956054688,561752.9835205078,1724577.0482177734,310873.2006835937,355219.1472167969,1053503.5642089844,54243.9838256836,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:2)]_FA18:0,TAG,69118.64526367188,60978.30474853516,61034.84460449219,61424.323974609375,64651.84558105469,129140.78857421876,133354.228515625,179016.11267089844,302780.142578125,173843.45239257812,103211.267578125,77210.3853149414,60581.78436279297,65495.90509033203,74604.5650024414,66773.88458251953,92353.50524902344,93451.12731933594,67453.8046875,114856.74816894533,106424.9874267578,75484.0658569336,47691.243591308594,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:2)]_FA18:1,TAG,90131.98620605467,71823.82495117188,77215.10498046875,74677.78527832031,93104.10534667967,156302.2716064453,153955.57104492188,206791.99493408203,281809.8182373047,227616.3181152344,120848.02917480467,91287.96618652344,67600.94482421875,78429.18505859375,90188.80712890624,87807.66613769531,116894.12915039062,120465.7294921875,84866.30627441406,133603.92895507812,134187.9497680664,103813.64636230467,52584.48400878906,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(40:2)]_FA18:2,TAG,148022.81115722656,131649.09020996094,139628.36987304688,130831.96923828124,160368.0711669922,250085.2131347656,234003.4559326172,179234.1728515625,335607.6845703125,428990.009765625,254588.11865234372,174562.2530517578,136197.63061523438,138496.96997070312,159014.37145996094,139108.77014160156,227979.416015625,210366.0764160156,148246.4306640625,240803.41723632807,249601.37622070312,170751.61206054688,101763.20703125,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(41:0)]_FA14:0,TAG,54818.16375732422,52024.92401123047,57711.40368652344,53712.92419433594,56533.964599609375,79198.16528320312,63862.48513793945,61165.48419189453,84811.58624267578,105078.6273803711,75172.32495117188,63310.80462646485,49767.20364379883,51140.54376220703,62940.72412109375,53497.743408203125,78504.80548095703,78973.96557617188,49873.20343017578,82255.16577148438,91126.18591308594,61767.70428466797,32394.162384033203,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0,DAG,189106.63177490237,173808.69171142578,205827.0146484375,75999.16547775269,159534.47060775757,217597.31454467773,161026.59197998047,181717.532409668,90017.04621505737,241520.19653320312,157190.51055908203,151349.57080078125,111624.50852203368,140872.92974853516,143785.1900062561,130875.00939941406,191099.37451171875,187909.33227539065,141914.98907470703,165520.9906616211,196121.97357177731,72111.8254776001,77633.20587158203,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0,TAG,113548.02868652344,97131.20520019533,113356.6890258789,147513.3705444336,107505.10723876952,131596.08862304688,102095.02783203124,106785.18768310548,138698.609375,152582.32971191406,95024.44714355467,91863.1865234375,81490.96606445312,82830.60540771484,103757.32653808594,81764.50592041016,115356.0287475586,110020.82751464844,88029.28643798828,112854.30859375,129837.00927734376,93101.36700439452,44945.602966308594,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,DAG,76568.82540893555,74901.84513473511,74709.08492660522,74396.50581359863,72545.5251121521,98210.02586364746,73535.88534164429,75759.32518005371,80649.70579528809,161195.77138137817,73591.30534362793,72113.84523391724,80772.84593582153,76061.54523468018,79325.64548873901,72741.04503250122,81210.18629837036,71957.48519515991,76269.74564743042,80861.0456123352,76660.06485366821,76043.82508850098,85876.92568969727,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,TAG,74872.02575683594,69976.08520507812,74929.84509277344,88510.326171875,86374.42565917969,137057.85119628906,109721.1870727539,87041.06677246094,134640.6290283203,178364.47229003906,107740.6474609375,88377.12561035156,79688.78540039062,75029.24475097656,99576.58715820312,74516.54467773438,114343.56799316406,121945.84887695312,75156.38500976562,130384.71020507812,134691.1492919922,120659.2684326172,56546.86358642578,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
