Lipid,Class,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(60:9)|TG(59:2)]_FA18:2,TAG,116126.96752929688,74476.2650756836,87835.4859008789,104565.98754882812,77336.32611083984,187078.4130859375,166396.072265625,96489.12670898438,186462.53381347656,230756.31604003903,95996.62701416016,90778.08581542967,94830.52606201172,110335.1078491211,78915.24578857422,144514.59051513672,311004.86602783203,305423.67852783203,96160.5672607422,193506.935546875,256562.1177368164,185322.73364257807,40419.38311767578,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(60:9)|TG(59:2)]_FA18:3,TAG,72778.78527832031,59062.6643371582,60773.7041015625,96806.1870727539,65288.30493164063,118880.80767822266,116084.90686035156,67889.0043334961,131695.75024414062,136035.18908691406,67751.7650756836,64649.84454345703,69253.84503173828,76188.6449584961,54733.00384521485,79203.82586669922,171534.7943725586,157538.99139404297,66714.84481811523,143561.15057373047,167412.07275390625,111743.56787109376,38064.66278076172,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(60:9)|TG(59:2)]_FA20:4,TAG,112571.34759521484,81801.58599853516,147570.84991455078,133222.1694946289,104237.40844726562,332577.8844604492,251626.71716308597,95280.34725952148,371098.1517333984,292460.0201416016,118866.00784301758,139221.9301147461,145273.67022705078,158546.85131835938,101158.84646606444,144876.2694091797,543200.4629516602,567317.8253173828,124635.5482788086,461035.5701293945,387361.3870239258,119598.26766967772,99676.78784179688,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(60:9)|TG(59:2)]_FA22:5,TAG,505227.3949584961,275812.3395690918,428397.73223876953,415040.3648071289,318680.92150878906,860591.9955444336,578162.3155517578,212292.8728027344,1013016.9270629884,740120.4506225586,871884.8692016602,1260320.3486938477,212089.99285888672,560959.3814086914,318136.54626464844,325610.0852661133,1359491.7095336914,1105114.4276123047,387239.63049316406,1300810.4041748047,975170.2060546876,285010.15979003906,45309.5830078125,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(60:9)|TG(59:2)]_FA22:6,TAG,182301.4128112793,116973.92852783205,156634.55059814453,201612.5355224609,146635.33154296875,351826.0041503906,278022.49697875977,131347.28924560547,427129.3132324219,320268.060546875,244664.85540771484,299896.8004760742,104385.9673461914,208811.3755493164,135909.90921020508,140640.71029663086,489456.38943481445,604199.9758300781,170070.47271728516,593697.1444091797,410516.2921447754,176237.63256835938,38988.54260253906,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:10)|TG(60:3)]_FA14:0,TAG,26895.821807861328,24467.121612548828,23407.361785888672,25253.7216796875,24012.981842041016,31615.5426940918,32738.162078857426,22498.001586914062,32734.60266113281,30119.98208618164,25106.96159362793,28837.64208984375,19699.421615600582,22658.121643066406,25048.76171875,24641.28189086914,33555.10241699219,28970.281997680664,27058.581970214844,40367.22329711914,37909.70251464844,31598.522247314453,24607.201538085938,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:10)|TG(60:3)]_FA16:0,TAG,30464.361785888672,27207.40184020996,26043.80178833008,29913.082153320312,27266.56185913086,34322.08190917969,36531.98260498047,24518.9619140625,40289.58276367188,41436.10287475586,22251.80157470703,24613.64175415039,27333.081939697266,28742.781982421875,23912.46171569824,30240.002029418945,41418.12310791016,34994.84259033203,27279.281677246094,35586.40270996094,43784.42300415039,36563.04235839844,21991.421676635742,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:10)|TG(60:3)]_FA16:1,TAG,42197.423095703125,32218.342651367188,32306.062408447266,42541.22283935547,35476.52267456055,50524.4436340332,59639.00381469727,33588.822357177734,51129.0237121582,56610.02416992188,37129.42266845703,30604.80223083496,34522.942321777344,36012.6025390625,33042.50241088867,42137.58319091797,56876.88424682617,52225.20343017578,37210.762435913086,47482.52322387695,60588.08428955078,48952.62380981445,20455.30142974853,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:10)|TG(60:3)]_FA18:0,TAG,130174.02716064452,75607.40576171875,87155.1259765625,192583.5938110352,146582.83038330078,220991.7953491211,374278.9058227539,112514.80871582033,291806.6012573242,187822.03411865237,93938.78692626952,74848.94555664062,129329.8895263672,115354.34765625,106864.14849853516,110555.7671508789,258014.69970703125,336136.841003418,103946.30755615234,271298.27822875977,174818.8706665039,179811.97137451172,121849.24783325195,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:10)|TG(60:3)]_FA18:1,TAG,57689.64434814453,44158.103271484375,47793.18344116211,68921.3649597168,48176.74349975586,84802.68594360352,106364.42846679688,49950.04373168945,87395.44564819336,93733.48779296876,49955.223541259766,42059.423095703125,57977.0637512207,55656.16369628906,40251.04284667969,54240.06384277344,113693.34945678712,128612.07043457033,49035.04342651367,103935.8077697754,116726.1484375,97499.18646240234,34972.62268066406,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:10)|TG(60:3)]_FA18:2,TAG,73716.38439941406,49964.98318481445,56372.06365966797,67956.72473144531,45697.32312011719,99971.76696777344,115480.84826660156,61237.424377441406,94996.24798583984,140410.87042236328,53329.66360473633,48094.383392333984,67399.54476928711,64876.06427001953,44189.8030090332,86658.46600341797,151801.4301147461,165686.53048706055,55116.50415039063,94616.48608398438,135285.6094970703,144961.97119140625,29553.54202270508,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:10)|TG(60:3)]_FA18:3,TAG,82001.2855834961,65117.82458496094,65493.10430908203,87939.78576660156,69994.02465820312,128658.5484008789,138625.13012695312,77154.64569091797,126096.94891357422,171483.95184326172,73756.56494140625,67827.70416259766,75913.30520629883,80930.28533935547,61070.08416748047,115779.36853027344,180745.17321777344,175871.05099487305,69766.7651977539,109187.10760498048,183664.25421142575,156686.2322998047,44228.44329833984,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:10)|TG(60:3)]_FA20:4,TAG,246840.51440429688,80174.18530273438,116853.3285522461,139018.8074951172,133087.76971435547,362777.58306884766,372583.52056884766,112049.22650146484,486321.49713134766,346953.3024291992,167549.80975341797,100965.98767089844,94751.84628295898,114996.56881713869,102929.48767089844,146799.4698486328,466777.57244873047,261057.59829711917,134361.7303466797,399517.6909790039,408016.4334106445,166093.95080566406,48920.24319458008,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:10)|TG(60:3)]_FA22:5,TAG,283713.36071777344,194233.17431640625,191350.6539306641,287838.46044921875,196162.154296875,1198400.9870605469,989338.8240966796,210682.57556152344,526607.2916259766,631613.431640625,227274.65747070312,220806.3348388672,226663.29583740237,213355.53491210935,191141.23413085935,296632.22216796875,768335.6682128906,661994.7683105469,280879.97900390625,725715.0153808594,661827.5217285156,270372.71826171875,140783.5899658203,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:10)|TG(60:3)]_FA22:6,TAG,108474.42803955078,99939.50708007812,93030.20629882812,127650.34997558594,93587.58700561523,175334.25372314453,159824.7095336914,82372.32528686523,171650.03063964844,150941.83111572266,134581.99053955078,151172.43103027344,73031.92526245117,111692.74841308594,90677.86651611328,94221.94714355467,163507.3716430664,181997.45223999023,106233.6866760254,220411.5760192871,178520.1541748047,123690.60885620116,52341.74368286133,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA14:0,TAG,27395.60173034668,24200.101806640625,23677.26171875,26892.88186645508,24361.981536865234,29311.32228088379,34787.64270019531,21824.2614440918,33650.18258666992,33380.40237426758,26596.421875,34013.38293457031,20416.02137756348,23866.86151123047,23644.001663208008,24507.62159729004,34743.60217285156,27444.521728515625,24810.52178955078,41110.803283691406,34306.562408447266,30972.20213317871,16277.221160888672,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA16:0,TAG,30858.16227722168,28163.56188964844,22375.061462402344,29194.321899414062,22726.52178955078,38045.14268493652,36842.58227539063,21292.16143798828,35872.46253967285,37907.462799072266,23259.84164428711,22594.401458740234,26308.881790161133,23980.38168334961,22611.421615600582,25781.942001342773,43931.283203125,36324.022705078125,25548.90173339844,32968.12237548828,42772.32312011719,33023.56228637695,30502.50213623047,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA16:1,TAG,33355.72233581543,31384.902313232426,30584.982025146484,35789.18249511719,30838.22213745117,43510.76307678223,48475.003173828125,30634.162216186523,42343.04293823242,46551.4231262207,33660.02233886719,27349.481964111328,28679.72183227539,32605.482421875,29622.7021484375,36033.34255981445,52013.6438293457,48413.12356567383,32983.0823059082,41531.342834472656,53056.9836730957,43591.28332519531,25928.1416015625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA18:0,TAG,42878.502838134766,39539.94271850586,39488.0827331543,41604.16305541992,34822.042541503906,57305.224060058594,55712.4838256836,35976.28256225586,64735.66394042969,69500.94540405273,37543.02267456055,39980.86285400391,41983.38342285156,42832.44351196289,39231.94271850586,44414.50308227539,77126.46475219727,77540.68516540527,36440.32257080078,62620.24499511719,77899.94604492188,49479.52383422852,48940.26364135742,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA18:1,TAG,134777.44897460938,71734.66479492188,92230.8662109375,208090.93572998047,146501.45135498047,218422.5147705078,378681.52197265625,121832.3291015625,285293.719909668,185349.1734619141,94328.80633544922,77405.42553710938,134412.14657592773,126065.50854492188,108125.56741333008,116770.12872314452,242532.5330505371,350870.7427978516,105554.00622558594,268973.638671875,189672.9942626953,186465.21142578125,124051.03155517578,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA18:2,TAG,60753.54412841797,47923.98327636719,47055.02328491211,64528.26477050781,50257.82357788086,93612.08554077148,113559.90771484376,52421.343505859375,99812.7668762207,106649.6076965332,46852.78353881836,45896.52313232422,60086.44412231445,61512.524841308594,43936.86260986328,62638.18420410156,132446.56927490234,153369.1307373047,55606.964111328125,108433.42669677734,118088.2882385254,103117.2471923828,37171.942794799805,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA18:3,TAG,74254.38464355469,59721.92413330078,58782.34405517578,80152.54541015625,61432.3447265625,112353.06817626952,127485.76956176758,67669.82458496094,114147.02880859376,151204.27056884766,58352.823486328125,59016.14392089844,77766.88562011719,74768.46472167969,53521.94403076172,97371.40692138672,167507.69146728516,164414.80996704102,65294.92443847656,107592.1475830078,159863.11114501953,165939.41284179688,36299.34265136719,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA20:4,TAG,2130150.922668457,431293.2311401367,796474.299621582,960115.4661254884,931464.2385253906,3047169.653137207,3201811.8389282227,767512.5857543945,4362283.307617188,2980922.96673584,1332063.6857299805,623594.1281738281,493911.5587158203,710738.1317749023,594431.3114013672,1054162.9909057615,3798754.864868164,1997655.466369629,818700.8618164062,3370672.4771118164,3625367.619689941,1148883.8783569336,184800.55477905276,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA22:5,TAG,1755738.7368164062,385300.46588134766,440731.9926757813,1397400.684326172,662964.7284240723,16195405.749633787,11820811.877563477,549390.8406982422,4717405.499389648,6291816.236877441,584445.1047363281,409717.6266479492,531580.7412719727,569627.1946411133,470737.8890991211,2133033.045288086,8114273.977661133,6722609.540527344,1114821.9307250977,7759892.356414795,6978831.315551758,1120308.3896484375,137564.6700744629,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA22:6,TAG,315102.54296875,222178.19555664065,207896.43408203125,315339.201171875,218430.95556640625,1451201.7214355469,1107601.5274658203,219854.09497070312,585359.1752929688,698468.2705078125,231595.4969482422,233592.0162353516,245683.8170166016,236153.07739257807,199987.435546875,320312.8848876953,826614.3216552734,725271.7858886719,308956.7631835937,841782.5418701172,753014.0582275391,291904.9001464844,153258.87084960938,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:12)|TG(60:5)]_FA14:0,TAG,37599.84223937988,33118.32192993164,30974.001922607426,31697.86199951172,28933.982330322266,35727.64260864258,37357.00259399414,24856.62171936035,38607.36264038086,34171.642517089844,32175.902633666992,110973.3680114746,26132.94207763672,24854.821868896484,26058.62176513672,30768.26232910156,37724.942321777344,31764.262268066406,33759.782638549805,40677.24291992188,46091.90353393555,35683.022552490234,17690.66120147705,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:12)|TG(60:5)]_FA16:0,TAG,29869.62222290039,25799.641876220703,27105.501953125,29797.52182006836,25191.52157592773,39995.96295166016,41988.44352722168,25513.521865844727,40861.0032043457,37038.182189941406,23466.74166870117,21056.44146728516,28598.74208068848,27014.061767578125,24418.561614990234,29981.622024536133,47909.06365966797,36404.42256164551,26551.621795654297,36914.48254394531,67130.42401123047,35756.44276428223,23010.401885986328,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:12)|TG(60:5)]_FA16:1,TAG,40429.20292663574,35278.82241821289,31239.202545166016,41142.86280822754,34912.142669677734,57420.704177856445,62409.484954833984,35161.92234802246,50008.68322753906,51781.94387817383,36046.84262084961,30021.461853027344,32481.362243652344,35278.522521972656,33262.88262939453,40774.74264526367,62632.18508911133,54157.4642944336,34060.32241821289,49928.88360595703,57605.24430847168,50347.78329467773,35489.72267150879,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:12)|TG(60:5)]_FA18:0,TAG,46894.54333496094,35149.542388916016,44063.2829284668,47468.00305175781,40410.6828918457,75239.78555297852,63053.56463623047,40961.083099365234,77764.16552734375,86458.48568725586,47239.04364013672,42159.12283325195,46004.4430847168,49780.58386230469,39611.86297607422,48343.04309082031,109198.5876159668,93426.78692626952,42210.92303466797,85646.38571166992,87058.62634277344,54854.583557128906,26705.802032470703,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(61:12)|TG(60:5)]_FA18:1,TAG,46979.5036315918,45528.14306640625,42927.022705078125,44699.962890625,38040.14291381836,64295.52456665039,57460.76419067383,39851.14273071289,66266.78536987305,67000.04565429688,40076.3427734375,42194.08312988281,40172.76272583008,46614.60321044922,38765.742614746094,45958.5032043457,71693.18539428711,80463.46585083008,41933.02276611328,66893.48434448242,90449.2462310791,53572.744049072266,58774.70364379883,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
