Lipid,Class,FAD185_M1_Male_5xFAD_hippocampus_x,FAD185_M3_Male_5xFAD_hippocampus_x,FAD189_M1_Male_5xFAD_hippocampus_x,FAD189_M2_Male_5xFAD_hippocampus_x,FAD185_M1_Male_5xFAD_hippocampus_y,FAD185_M3_Male_5xFAD_hippocampus_y,FAD189_M1_Male_5xFAD_hippocampus_y,FAD189_M2_Male_5xFAD_hippocampus_y,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
Cer(d18:1/24:1(15Z)),Cer,25892.181774139404,23462.541648864746,23531.441581726074,20872.281463623047,25892.181774139404,23462.541648864746,23531.441581726074,20872.281463623047,45491.962493896484,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/25:0),Cer,22481.08148956299,23586.621467590332,26359.201782226562,22570.721588134766,22481.08148956299,23586.621467590332,26359.201782226562,22570.721588134766,45161.84353637695,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/26:0),Cer,22249.281448364258,21697.981567382812,20970.22149658203,23237.241790771484,22249.281448364258,21697.981567382812,20970.22149658203,23237.241790771484,29251.602096557617,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/26:1(17Z)),Cer,21196.74151611328,21659.941513061523,19665.381469726562,23227.201629638672,21196.74151611328,21659.941513061523,19665.381469726562,23227.201629638672,28260.161865234375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/27:0),Cer,19925.7813873291,19694.021484375,20835.74153137207,19060.68116760254,19925.7813873291,19694.021484375,20835.74153137207,19060.68116760254,24916.221603393555,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/28:0),Cer,17810.301300048828,17153.28123474121,16063.501041412354,17524.70118713379,17810.301300048828,17153.28123474121,16063.501041412354,17524.70118713379,20015.421432495117,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/29:0),Cer,16712.181217193604,16754.861305236816,16229.041221618652,15231.66088104248,16712.181217193604,16754.861305236816,16229.041221618652,15231.66088104248,23140.481689453125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/2:0),Cer,32945.54259490967,33049.72214126587,31824.16258239746,29056.102237701416,32945.54259490967,33049.72214126587,31824.16258239746,29056.102237701416,33699.42239379883,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/30:0),Cer,16036.081310272217,13004.680912017822,11203.580738067627,13828.220958709717,16036.081310272217,13004.680912017822,11203.580738067627,13828.220958709717,27592.822204589844,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/31:0),Cer,13204.720909118652,11309.760807037354,10859.520767211914,11444.240882873535,13204.720909118652,11309.760807037354,10859.520767211914,11444.240882873535,22404.081756591797,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/32:0),Cer,11166.220832824707,12567.860900878906,11793.540882110596,11479.32077407837,11166.220832824707,12567.860900878906,11793.540882110596,11479.32077407837,17866.781280517578,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/33:0),Cer,10692.7607421875,11909.420837402344,11354.480892181396,12346.24089050293,10692.7607421875,11909.420837402344,11354.480892181396,12346.24089050293,15613.561149597168,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/34:0),Cer,10460.90072631836,10295.000751495361,10273.740669250488,11442.300785064697,10460.90072631836,10295.000751495361,10273.740669250488,11442.300785064697,19010.541259765625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:1/35:0),Cer,10600.120681762695,10302.460762023926,11384.38079071045,11514.22074508667,10600.120681762695,10302.460762023926,11384.38079071045,11514.22074508667,18661.88129425049,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/14:0),Cer,18028.501373291016,19977.241481781006,19577.501426696777,18119.421222686768,18028.501373291016,19977.241481781006,19577.501426696777,18119.421222686768,21388.84144592285,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/15:0),Cer,18023.201122283936,19654.66143798828,18533.261352539062,20469.681411743164,18023.201122283936,19654.66143798828,18533.261352539062,20469.681411743164,22950.801879882812,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/16:0),Cer,17312.261253356934,16899.66111755371,18752.801197052002,19836.981380462646,17312.261253356934,16899.66111755371,18752.801197052002,19836.981380462646,23382.721710205078,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/18:1),Cer,18686.68132019043,19567.18119430542,19578.08135986328,18667.5213470459,18686.68132019043,19567.18119430542,19578.08135986328,18667.5213470459,23899.32177734375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/20:0),Cer,21352.361618041992,22452.381637573242,21785.08129119873,22432.721439361572,21352.361618041992,22452.381637573242,21785.08129119873,22432.721439361572,27019.16209411621,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/20:1),Cer,21294.281463623047,23093.12160873413,21108.52156829834,24203.841735839844,21294.281463623047,23093.12160873413,21108.52156829834,24203.841735839844,27688.74201965332,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/21:0),Cer,29156.12200164795,27815.50196456909,32192.302249908447,29712.041889190674,29156.12200164795,27815.50196456909,32192.302249908447,29712.041889190674,36043.38250732422,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/22:0),Cer,27506.821826934814,27468.681900024414,30305.562088012695,32685.562351226807,27506.821826934814,27468.681900024414,30305.562088012695,32685.562351226807,32058.422485351562,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/23:0),Cer,30690.282245635986,31373.682258605957,31437.722034454346,35886.88261413574,30690.282245635986,31373.682258605957,31437.722034454346,35886.88261413574,35503.162536621094,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/25:0),Cer,34202.76257324219,35583.58238220215,32876.0422668457,33187.52239227295,34202.76257324219,35583.58238220215,32876.0422668457,33187.52239227295,35312.16232299805,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/27:0),Cer,38640.102630615234,34329.52233886719,33609.10205078125,36398.92272949219,38640.102630615234,34329.52233886719,33609.10205078125,36398.92272949219,32103.202209472656,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/28:0),Cer,35680.142578125,37997.042907714844,34083.782623291016,33839.60252380371,35680.142578125,37997.042907714844,34083.782623291016,33839.60252380371,38205.342712402344,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/29:0),Cer,29288.582138061523,29867.262031555176,28978.482330322266,32008.222122192383,29288.582138061523,29867.262031555176,28978.482330322266,32008.222122192383,30516.74188232422,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/30:0),Cer,33378.18228149414,30294.64217376709,30141.142276763916,32755.342376708984,33378.18228149414,30294.64217376709,30141.142276763916,32755.342376708984,35877.96252441406,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d18:2/32:0),Cer,31399.442066192627,29600.902168273926,30699.501998901367,31163.422164916992,31399.442066192627,29600.902168273926,30699.501998901367,31163.422164916992,35888.52264404297,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
Cer(d20:0/26:0),Cer,22565.38150024414,21568.96156311035,21964.86163330078,20439.621490478516,22565.38150024414,21568.96156311035,21964.86163330078,20439.621490478516,32442.80207824707,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:0/16:0),Cer,37392.742725372314,30310.221939086914,34931.162883758545,34718.64232254028,37392.742725372314,30310.221939086914,34931.162883758545,34718.64232254028,135065.88647460938,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/12:0),Cer,25890.041828155518,23966.461807250977,26150.681797027588,25176.341930389404,25890.041828155518,23966.461807250977,26150.681797027588,25176.341930389404,32613.582275390625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/14:0),Cer,20770.341411590576,21625.341636657715,20095.10154724121,20220.14153289795,20770.341411590576,21625.341636657715,20095.10154724121,20220.14153289795,43235.70327758789,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/16:0),Cer,19087.881309509277,18319.52128982544,20998.16144180298,20689.32166671753,19087.881309509277,18319.52128982544,20998.16144180298,20689.32166671753,23629.981811523438,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/18:0),Cer,22983.56161880493,21649.20160293579,22660.821479797363,20913.82134246826,22983.56161880493,21649.20160293579,22660.821479797363,20913.82134246826,46691.52333068848,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/20:0),Cer,19096.84147644043,20510.92138671875,20961.041259765625,20348.881317138672,19096.84147644043,20510.92138671875,20961.041259765625,20348.881317138672,28104.022018432617,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/22:0),Cer,16389.481170654297,15785.621200561523,16042.981079101562,18207.881423950195,16389.481170654297,15785.621200561523,16042.981079101562,18207.881423950195,21980.98166656494,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/24:0),Cer,15060.6611328125,13866.520923614502,12473.080764770508,14284.561050415039,15060.6611328125,13866.520923614502,12473.080764770508,14284.561050415039,26276.701667785645,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/24:1(15Z)),Cer,14740.041030883789,15044.30110168457,14938.100952148438,15808.601066589355,14740.041030883789,15044.30110168457,14938.100952148438,15808.601066589355,25948.16175842285,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/26:0),Cer,12889.940967559814,11542.660842895508,10505.000667572021,10652.680809020996,12889.940967559814,11542.660842895508,10505.000667572021,10652.680809020996,16853.80121612549,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/26:1(17Z)),Cer,10909.800743103027,10671.100730895996,11871.04082107544,11173.760757446289,10909.800743103027,10671.100730895996,11871.04082107544,11173.760757446289,17106.38124847412,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/2:0),Cer,26288.881790161133,26921.581817626953,27707.92200088501,28541.142219543457,26288.881790161133,26921.581817626953,27707.92200088501,28541.142219543457,32758.722259521484,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/8:0),Cer,23627.86167526245,22508.001457214355,27234.74196243286,23799.701637268066,23627.86167526245,22508.001457214355,27234.74196243286,23799.701637268066,33248.70245361328,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
DG(24:0)_C16:0,DAG,85727.58544921875,91770.28652954102,88182.72723388672,81115.78576660156,85727.58544921875,91770.28652954102,88182.72723388672,81115.78576660156,51547.723693847656,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
DG(24:0)_C18:0,DAG,111959.38844299316,108379.66794967651,110470.38776779175,112168.42798614502,111959.38844299316,108379.66794967651,110470.38776779175,112168.42798614502,114614.86840820312,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
