Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex ,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex ,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,9689.680694580078,8577.140621185303,8721.760601043701,8568.220588684082,8318.060626983643,8411.740604400635,7482.000534057617,7539.040561676025,9103.68058013916,8556.320613861084,8496.220573425293,9405.820568084717,9683.860694885254,9057.300678253174,7950.900543212891,9459.980648040771,8625.36058807373,9157.600639343262,7859.120552062988,10246.540729522705,13441.081062316895,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(18:4)_QUAL,CAR,776525.435710907,729564.9716835022,741467.396686554,750248.9944190979,735285.8544197083,736543.7698898315,735085.9696159363,729944.790435791,715514.8491859436,713336.4137573242,719783.5359840393,710655.930355072,725586.5361022949,749293.1941490173,758949.9361419678,731020.7297706604,708448.0106697083,719543.4729347229,731609.3498497009,720063.8909454346,756819.1298828125,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:0),CAR,654660.4821548462,615438.1665687561,617522.5022163391,616435.6062545776,626526.0844192505,624361.2435417175,626548.7864151001,622967.6631698608,595477.5205535889,608679.9014892578,615813.7621154785,603403.5034637451,626332.860786438,622327.7019195557,637666.2418441772,620089.0047340393,610198.9052009583,603089.2824287415,590045.3616867065,611626.5448112488,631235.4873046875,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:0)_QUAL,CAR,2249952.7559432983,2067352.8719596863,2103584.7741470337,2093458.9434432983,2080925.399066925,2096010.5421905518,2118450.8718795776,2105613.7870368958,2002656.1412582397,2030921.9206314087,2047214.6219596863,2022185.5518798828,2099600.278289795,2106460.679851532,2140133.1046180725,2094245.1898498535,2054012.5432853699,2106803.243911743,2059740.3595352173,2123464.2004776,2018746.53125,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:1),CAR,631948.067035675,593621.5425033569,593158.8449478149,594518.140045166,584869.8619003296,593058.0241889954,604612.7245368958,589100.8612976074,583297.8986358643,573377.6212539673,580651.1200027466,580838.2824287415,590169.8209037781,606478.0848083496,606989.9023284912,600452.7039718628,574463.7206497192,584938.5810966492,566766.2175865173,583075.142036438,602583.583984375,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:1)_QUAL,CAR,2230502.2539100647,2053046.5643043518,2120068.1714134216,2084812.8918800354,2090142.5306282043,2092487.0955543518,2108902.4557876587,2086580.5423469543,2001906.6270370483,2010838.4269599915,2031173.819694519,2013266.7589111328,2083302.0957107544,2093240.2393836975,2133638.227191925,2106648.6234436035,2033317.8631324768,2075263.855632782,2040154.7712554932,2099123.233757019,2005452.6015625,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:2),CAR,586861.0796928406,540381.9594192505,544962.1003189087,545149.5978393555,545964.9389152527,542875.0798339844,544552.8597335815,531580.1176223755,528050.4737930298,533664.4797325134,526147.8788719177,521306.4396133423,537157.1978569031,542057.2000083923,552349.5987548828,543002.4617805481,531158.4774284363,535712.1989135742,528339.2977790833,533377.5380516052,542018.3017578125,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:2)_QUAL,CAR,2174294.4023475647,2007171.5746154785,2043492.018131256,2013143.6574287415,2020178.9071159363,2029242.4664878845,2023722.3308639526,1997006.5096931458,1953474.5378189087,1941919.9132881165,1989341.2889137268,1935930.8571166992,2008361.5575065613,2028221.8551635742,2083773.6363334656,2040162.4516448975,1979413.2737541199,2020504.7426643372,2021642.8575057983,2017946.761100769,1927371.623046875,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:4),CAR,615610.0444984436,549361.3818778992,579437.7614097595,568176.1785049438,555510.319732666,568324.8801612854,571953.6396141052,566487.7002983093,543395.4997329712,554694.6580543518,551124.2958068848,542454.615901947,574356.2393417358,578648.7180137634,582440.3594207764,563191.9986000061,545315.7597122192,568190.443561554,551089.8382492065,560540.8808250427,571720.7197265625,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:4)_QUAL,CAR,1911011.499534607,1751350.9207878113,1775250.4566459656,1764048.271648407,1771670.2339897156,1761824.820552826,1793011.7721939087,1761836.3690681458,1693098.7143821716,1721938.8299293518,1733129.8457069397,1674323.1026611328,1776645.138206482,1791836.084224701,1813659.381023407,1785923.7938346863,1721376.9831314087,1770957.344379425,1736193.6375083923,1784089.3489151,1701772.712890625,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:0),CAR,242010.07551574707,228100.8777809143,233084.9561767578,231526.4984855652,227425.49671173096,233213.21689605713,230876.19455337524,228261.93697738647,224303.11700820923,225577.95599365234,219361.09512329102,223512.75524902344,227743.6169013977,226648.37700271606,238396.75777816772,232703.69715499878,228170.63610076904,220266.8165473938,217205.67596435547,223702.25533676147,246921.7578163147,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:0)_QUAL,CAR,2087278.5321922302,1882193.6725120544,2108268.9651641846,1780503.7716445923,2051022.9354743958,1986329.0053977966,2580723.376106262,2215264.2914123535,1566948.0542259216,1742622.7064971924,1768319.2165679932,1606555.014930725,2008813.9872627258,1829532.893989563,2257632.560043335,2217035.03950119,2457610.4211769104,1879769.4527397156,1940805.621334076,2056732.6267280579,2740927.288986206,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:2),CAR,297839.1805229187,275317.84091186523,275570.3806991577,282213.4987754822,274134.59951782227,276589.2600250244,282701.1981124878,275658.6004180908,270181.7777900696,265164.4580421448,276233.2595062256,268964.0987930298,281257.2396888733,277044.01999282837,293362.7600784302,281806.31914520264,272024.6183166504,268277.35957717896,267042.4984703064,274731.8978767395,311783.7636947632,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:2)_QUAL,CAR,2119538.2608680725,1894844.6167259216,2091327.2138710022,1775379.980709076,2043927.6492233276,1981514.9768791199,2590980.841960907,2237564.006412506,1568304.6886787415,1747418.25907135,1743098.343132019,1586565.2906303406,1993385.758758545,1831103.713130951,2263622.5416488647,2209048.568675995,2450997.4739112854,1872745.5093803406,1939900.8171157837,2073179.2225074768,2741514.162109375,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:4),CAR,304263.9005126953,282362.2190208435,289300.1394081116,285067.93981170654,281971.14155197144,279427.51834869385,286656.9009170532,276084.160572052,273410.1192626953,277806.29878616333,285076.17863845825,269893.63860702515,279451.9984817505,287777.86057281494,291265.201461792,283040.62071990967,288013.7210044861,280569.6193809509,278711.6993980408,281106.1014328003,317976.1638183594,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:4)_QUAL,CAR,2090082.6890678406,1835574.6464118958,2098183.9270401,1743933.1413345337,2002502.1703987122,1935228.5650863647,2587142.428050995,2172652.7879753113,1568254.4487571716,1708583.2917251587,1712930.5280532837,1572544.0054740906,1989783.6502418518,1792029.750164032,2217092.1269607544,2187758.3094558716,2435643.6180534363,1851599.148990631,1934076.9445381165,2056684.2371139526,2787949.4111328125,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:5),CAR,282274.5230560303,268121.39767074585,274791.5791168213,271857.5993232727,270131.99813461304,275416.2397041321,276468.6997833252,264366.2798309326,263112.5775337219,266218.9988555908,269344.7597732544,265285.52085494995,272448.5394821167,271651.08082580566,275519.8582801819,269027.59870910645,267279.120513916,264362.13832855225,266214.17711639404,270634.9203414917,303855.1018066406,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:5)_QUAL,CAR,2073900.0021133423,1905681.9292259216,2089738.200706482,1763566.8874282837,2034618.8959465027,1972752.709224701,2571196.6535987854,2176420.30891037,1572443.313053131,1746166.3039093018,1736489.2870368958,1591937.0464935303,2003379.0609436035,1832842.8786773682,2230082.960002899,2230018.905555725,2395489.118991852,1854465.3884429932,1946459.1418037415,2048584.4535217285,2717660.275390625,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:6),CAR,299761.0425262451,277953.75997543335,285218.02001571655,281648.09842300415,281853.1808357239,276587.81967544556,293885.6809806824,286250.65924453735,276747.13832473755,279164.3195953369,280383.34115600586,279976.037776947,281749.71994018555,284787.0203399658,295320.65883636475,281644.641746521,285899.65811157227,281138.35957717896,279804.66192245483,282500.3791694641,318534.2431640625,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:6)_QUAL,CAR,1697212.5118026733,1539487.72996521,1683527.965473175,1434852.861995697,1674876.5438346863,1618526.3742637634,2064707.0076637268,1826770.714691162,1229321.2496147156,1399932.5944595337,1401325.591293335,1245016.213481903,1643738.2725448608,1448433.076412201,1862976.5762939453,1829355.489616394,1972862.354812622,1520125.1226615906,1597538.965007782,1718247.5042228699,1836675.162109375,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(26:0),CAR,302941.94146728516,278522.70014953613,287764.29962158203,274647.55920410156,284468.5985298157,280500.58139801025,297551.8404312134,279534.79943847656,272230.9799194336,281358.5601577759,273277.9588623047,268981.8998680115,280658.9807357788,286148.8022766113,295760.64044189453,279889.9196777344,270494.7180786133,276438.67822265625,268140.55728912354,271977.7014770508,310939.6223144531,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,526772.3571166992,499113.65871429443,496534.11392211914,503979.49629211426,490320.6736984253,500697.55280303955,532389.8934440613,492775.83528900146,479329.8517227173,481699.79081726074,483058.9542617798,478602.1107635498,481830.1328048706,494378.7121772766,530246.8160209656,500588.3722457886,496411.1966705322,484073.93754577637,480291.5546646118,479067.4522705078,559594.85887146,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,10943312.374694824,10072553.754535675,9974919.610160828,10052942.269065857,10107238.6318779,9854046.7707901,10023765.355628967,9765242.253288269,10313954.544380188,10196541.865005493,10025496.410003662,10104054.27437973,10126695.350006104,10156769.805160522,10152684.922504425,10189736.58594513,10398627.018440247,10409224.591567993,10507227.898757935,10379313.277198792,9820295.890625,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,451847.4065055847,421858.1105117798,433517.55157470703,422538.1106567383,436025.8927268982,436130.33182907104,429828.77197647095,428241.36737442017,416225.1884613037,421423.37160491943,421122.9872894287,413092.7094154358,429650.36821746826,437777.0682563782,434978.53343200684,437598.9505805969,416367.3902359009,429972.3731765747,412344.2297973633,431737.14978027344,395996.7683105469,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,333457.3238105774,300388.4015197754,293359.4203529358,300816.7611656189,306106.9613685608,296095.40132522583,305437.3198852539,291976.080493927,294355.36183929443,302090.80226898193,294327.0814857483,290970.72121429443,307688.98219299316,297024.95875930786,308358.50288772583,312372.08264160156,299241.56174087524,304445.6216239929,308057.282081604,304106.1816596985,270974.60119628906,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,134709.10940933228,125514.54878616333,123723.00855255127,122475.66820526123,128990.34886169434,125722.02825927734,125410.1295967102,125478.14990234375,117587.8473739624,122919.12901687622,118018.72876739502,119657.5486793518,121315.90902328491,122628.58847808838,125894.88830947876,123495.46809768677,123494.36944580078,122418.70754241943,126467.84827041626,126980.12871932983,107413.62805175781,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,385683.3460197449,359447.8253593445,351148.665184021,356047.5850906372,363934.70292282104,354954.6459503174,365229.7279624939,356010.0045814514,348767.62408447266,352975.5248260498,355849.02516937256,348090.28467178345,362551.4882850647,358270.3836860657,366698.9637336731,365475.8859024048,348513.1046524048,358432.60498809814,355692.72508239746,363076.64587402344,327042.8210449219,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,149461.83151245117,134968.04907608032,136482.32916641235,137306.67017364502,139141.12942123413,136491.93005371094,145222.55068206787,135064.8503265381,127151.04874801636,138454.72973632812,134416.74939346313,127840.0878944397,136825.54999160767,134588.4490737915,144629.99019241333,137287.46878814697,128689.34958267212,134225.26908493042,136154.24951171875,138113.21075057983,114578.34790039062,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,309911.7441329956,281715.8205566406,284194.87937164307,289382.9223098755,281718.6801261902,285717.6403846741,284863.3199310303,276802.9805831909,278479.44173812866,287662.859916687,279408.21966934204,276605.0211029053,287315.9200439453,285504.64000701904,295689.5198364258,288017.2397842407,273329.46004104614,287178.38098526,280805.72035217285,286191.3791542053,281899.79833984375,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,104006.58792114258,96120.42702102661,96245.5467376709,95592.64717102051,97114.92700576782,101300.7472114563,98680.80721282959,92078.28659820557,97646.44651412964,92664.22639846802,93042.10621261597,91023.64654922485,98252.9264831543,98332.12725067139,100474.26668167114,97146.20645904541,96076.86670684814,95361.52713394165,98233.44661712646,96930.92695617676,86956.88671875,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,1096740.7464866638,1021810.2350616455,1049476.2365722656,1022807.5157661438,1024393.9943962097,1037465.1108627319,1041963.1510009766,1003357.4896316528,1002818.6065673828,1010881.0928344727,1013693.0941619873,1003902.319278717,1038164.9974060059,1026619.0340118408,1047972.8945617676,1042442.9317398071,1014244.1971359253,1023939.2762908936,1004500.2753944397,1029797.3742408752,978969.513671875,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,324505.3811416626,290046.94010543823,292213.7208023071,294012.79984664917,298971.16160583496,297212.50134658813,298059.5000228882,287067.3003234863,289002.1609954834,289992.2592163086,289848.6011619568,283498.4388885498,291507.501537323,294867.56132125854,303867.24143981934,304651.8231391907,292509.1593017578,288767.8776283264,282687.48026657104,295836.7414970398,278300.5791015625,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,2093499.3315429688,1956156.0989074707,1915661.3141098022,1939677.8420944214,1923814.7861328125,1903067.0131835938,1936203.1376953125,1911607.4096679688,1957685.7255859375,1944839.8170166016,1924992.7000579834,1912569.2794570923,1934965.2509994507,1945840.3403320312,1932824.8799285889,1943173.0851593018,1973632.2294921875,1974092.1228637695,1995839.5029296875,1983038.2758789062,1862701.5966796875,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,518307.1560058594,470565.3937988281,477729.17224502563,482284.076171875,472140.1366882324,489581.7557373047,473181.89307022095,470107.1748352051,473519.31103515625,473873.2745361328,482841.6943359375,462476.31481933594,487023.97219085693,486826.5936279297,490128.2759399414,497329.8967285156,472753.01123046875,483306.2763671875,460610.91189575195,490798.43359375,433832.7741699219,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(5:1),CAR,1929467.5659179688,1821339.5942382812,1788221.2115478516,1811284.3979492188,1797364.3334197998,1753866.3896484375,1806278.8841819763,1741005.4784545898,1787606.5079574585,1807921.9453125,1756113.120727539,1763671.724609375,1811904.315361023,1797623.4570007324,1825158.9111328125,1811720.1455078125,1818857.0151367188,1850735.0083007812,1839468.1683654785,1826184.316619873,1686422.3232421875,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(5:1)_QUAL,CAR,1537616.129043579,1421213.3188476562,1429801.1436958313,1423894.7203941345,1448814.7359313965,1436439.7771759033,1435980.759475708,1421834.9783248901,1384398.3177261353,1393789.4169921875,1409434.4190368652,1364740.591003418,1463213.4160003662,1422512.727798462,1517543.7338867188,1467349.3065719604,1412356.3823242188,1440485.6153564453,1386309.0947723389,1425262.22215271,1288613.4504394531,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(6:0),CAR,732191.8144607544,666749.9849357605,639934.2269592285,656527.2667617798,669495.0662879944,658245.6865692139,665988.5084075928,636375.3850364685,645177.3655395508,666650.4268798828,647536.5439682007,646215.7259902954,654392.946472168,629760.4611129761,662288.586933136,666595.1271209717,636456.7027397156,674395.607585907,671862.8088111877,667983.1047134399,602169.6025390625,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
CAR(6:0)_QUAL,CAR,219520.57691192627,194383.1524848938,202403.4737739563,198107.47352981567,194743.87553405762,201913.7342262268,197241.19382476807,194421.59497451782,189032.69358825684,189258.73404693604,193847.27267074585,186353.67179107666,196516.2541732788,197908.8342819214,196090.83402252197,198112.7346382141,191840.93259429932,198418.17477416992,194416.93279647827,196381.83276367188,183513.93237304688,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
