Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PG(14:0),PG,79438.84497070312,89377.22625732422,70627.08618164062,91497.48596191406,82256.86560058594,99267.06726074219,49676.62432861328,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(14:1) | PG (14:1),PG,956587.1362304688,1143524.6508789062,1043479.138671875,1258672.4228515625,1011577.1616210938,1377536.2084960938,288534.4426269531,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(14:1) | PG (14:1)_2,PG,946857.8090820312,1157892.814453125,1047473.869140625,1273893.7622070312,991362.8793945312,1408114.28125,292964.9814453125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(15:0) | PGo (16:0),PG,65503.2446975708,87029.48614501953,81125.82580566406,99884.14504623413,76440.50614929199,82327.16583251953,63839.22380065918,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(15:0) | PGo (16:0)_2,PG,53692.464626312256,82198.48486328125,79223.72546386719,69923.82579040527,79943.26568603516,86121.12686157227,63154.72477340698,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(15:1),PG,95832.66705322266,93823.4262084961,90820.22729492188,102172.9478149414,100178.10626220703,89803.64767456055,124935.75091552734,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(16:0),PG,1569.7401123046875,1464.2601051330566,161546.5746459961,1453.4201126098633,1467.8801040649414,186140.9340209961,1476.4401016235352,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(16:1) | PG (16:1),PG,1549.1000938415527,1522.820110321045,56486.5837097168,1684.7401084899902,1634.6601028442383,72665.84478759766,1547.0800971984863,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(16:1) | PG (16:1)_2,PG,1567.720115661621,1512.860107421875,60638.10388183594,1706.6601257324219,1512.6801071166992,70501.2445678711,1465.0601119995117,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),PG,1199703.6162109375,1515468.6650390625,1007883.5307617188,1727465.3676757812,1262055.7163085938,1398261.3156738281,270501.8620605469,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_2,PG,1119773.798828125,1438108.6689453125,1050441.7250976562,1625907.2641601562,1232189.2143554688,1485995.8959960938,247907.35473632812,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_3,PG,1071193.7958984375,1325579.7954101562,1111116.0659179688,1521635.9482421875,1133377.6079101562,1556953.1655273438,218858.333984375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(17:1) | PGp (18:0),PG,57521.44372558594,62342.10467529297,53743.42395019531,54148.80422973633,58135.863525390625,82315.56579589844,50902.10313415527,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(17:1) | PGp (18:0)_2,PG,51457.783294677734,57663.68435668945,52195.343994140625,59036.80407714844,58824.56433105469,82732.76611328125,52266.263259887695,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(17:2),PG,78854.0856628418,71900.8461303711,57148.02410888672,64384.684814453125,72226.56481933594,64609.204650878906,74178.66488647461,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(18:0) | PG (18:0),PG,736755.6710205078,584964.6521606445,127863.76843261719,634398.4738769531,864664.8092651367,252140.61895751953,1006352.5754394531,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(18:0) | PG (18:0)_2,PG,742452.3205566406,565179.5342407227,126203.62866210938,632419.8797607422,889756.4171142578,251318.75744628906,1004986.3320922852,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(18:1) | PG (18:1),PG,58975.544189453125,62282.88464355469,48848.34307861328,59266.804107666016,56538.84442138672,52211.263427734375,59695.784240722656,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(18:1) | PG (18:1)_2,PG,61001.4443359375,66468.6049194336,48332.9831237793,61069.84356689453,57408.16394042969,53643.78399658203,56918.223693847656,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(18:2) | PG (18:2),PG,54953.82385253906,53948.12335205078,45337.12316894531,63475.22473144531,49932.503509521484,51973.44369506836,56175.00375366211,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(18:2) | PG (18:2)_2,PG,54531.983825683594,52636.8239440918,45306.24264526367,62306.984130859375,47544.423278808594,56877.10339355469,56802.843490600586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(18:3) | PG (18:3),PG,134346.63009643555,127566.70831298828,89604.70388793945,126294.16860961914,110590.7279663086,101586.2074584961,183594.97329711914,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(18:3) | PG (18:3)_2,PG,135043.18920898438,127935.80996704102,90437.76748657227,132135.30938720703,117494.8671875,104265.36758422852,179755.27095031738,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(18:4),PG,65665.86434936523,131495.16912841797,50235.20346069336,66564.68450927734,77059.04528808594,62217.34494018555,64394.943756103516,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(19:0),PG,102460.34771728516,93020.94689941406,1522.6601104736328,102102.28771972656,111208.24822998047,1630.2801208496094,129053.24890136719,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(19:1),PG,57377.683837890625,64509.50476074219,1518.3001136779785,60182.96502685547,59933.72471618652,1491.420108795166,57384.064514160156,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:0),PG,68628.60424804688,75519.64538574219,52961.363708496094,69926.54455566406,72648.86511230469,63783.884368896484,68203.16497802734,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:1) | PG (20:1),PG,216873.6533203125,202092.67626953125,148779.87036132812,199992.37451171875,185115.91381835938,150701.69116210938,151699.4521484375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:1) | PG (20:1)_2,PG,206998.31298828125,196205.21411132812,143936.43041992188,196260.63256835938,188939.87329101562,151284.83081054688,157208.93017578125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:2) | PG (20:2),PG,234534.21588134766,278466.1998901367,144314.99029541016,409278.7787475586,288855.0391845703,231983.4186706543,75848.12626647949,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:2) | PG (20:2)_2,PG,227378.0750732422,269779.52014160156,136886.58926391602,410978.78509521484,277433.16342163086,229102.47442626953,79736.98617553711,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:3) | PG (20:3),PG,54313.144134521484,62131.263916015625,38082.9627532959,60992.24490356445,62328.404541015625,43966.063049316406,61253.543884277344,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:3) | PG (20:3)_2,PG,58205.24331665039,64135.5852355957,36223.38233947754,61960.724517822266,59360.02490234375,42583.42295837402,62474.78518676758,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:4) | PG (20:4),PG,53964.82354736328,53392.164154052734,26480.321975708008,53665.90383911133,55504.14450073242,29395.582550048828,59044.60400390625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:4) | PG (20:4)_2,PG,50270.26333618164,55960.34390258789,26932.701858520508,52694.48370361328,51100.32357788086,32522.36199951172,54664.10339355469,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:5) | PG (20:5),PG,99649.48864746094,107874.2080078125,38261.44261550903,93536.00720214844,99798.80700683594,46889.363220214844,97097.947265625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(20:5) | PG (20:5)_2,PG,94791.26745605469,94049.00610351562,40965.64276123047,100301.34765625,101364.38684082031,49014.203563690186,100433.68798828125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(21:0),PG,69463.56430053711,75957.90451049805,57931.744453430176,77618.22555541992,68776.28442382812,61995.704986572266,55121.823150634766,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(22:0) | PG (22:0),PG,198025.9346923828,198759.79083251953,115923.28857421875,388397.3115234375,175154.57165527344,123025.18920898438,97126.20629882812,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(22:0) | PG (22:0)_2,PG,221273.95147705078,240249.6602783203,127512.96716308594,494939.89013671875,203715.37408447266,137872.86993408203,87367.98498535156,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(22:1) | PG (22:1),PG,50895.263580322266,53426.663665771484,39876.26252746582,56016.803466796875,55850.623779296875,46195.40296936035,55659.60400390625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(22:1) | PG (22:1)_2,PG,53153.14416503906,54159.74475097656,38140.86242675781,53605.703674316406,51599.04318237305,46891.40301513672,56924.54309082031,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(22:2),PG,64709.10447692871,82182.90670776367,56996.823989868164,87441.28747558594,77709.42590332031,62189.00520324707,55307.94386291504,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(22:4) | PG (22:4),PG,99761.16662597656,89267.46594238281,65274.66424560547,116367.48809814453,91663.98648071289,70813.46563720703,66790.42504882812,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(22:4) | PG (22:4)_2,PG,98412.14739990234,91113.62628173828,63939.70394897461,109633.80773925781,89998.76495361328,68049.42477416992,67896.06561279297,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(22:6) | PG (22:6),PG,73243.88592529297,81578.20666503906,64741.48400878906,77877.48693847656,84300.26666259766,75310.54504394531,62303.984130859375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PG(22:6) | PG (22:6)_2,PG,75350.2053527832,81456.24542236328,63104.44470214844,75546.74591064453,84481.82550048828,75406.48455810547,64106.305236816406,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PI(12:0) | PI (12:0),PI,28306.221740722656,84709.1859741211,67609.56565856934,26482.561920166016,74737.4652709961,47534.323791503906,51699.76379394531,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PI(12:0) | PI (12:0)_2,PI,31095.502098083496,81699.24530029297,72132.44439697266,27914.842113494873,73569.52493286133,46315.36395263672,53322.10321044922,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PI(12:0) | PI (12:0)_3,PI,28311.342002868652,79921.40631103516,64896.464294433594,26141.361568450928,76466.34622192383,47535.423095703125,55023.684326171875,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PI(13:0),PI,50159.60388946533,112139.06774902344,92840.48663330078,54049.80385971069,94366.20733642578,71578.2455444336,90002.8871459961,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PI(14:0) | PI (14:0),PI,34938.842193603516,88278.82525634766,77266.98547363281,28600.541564941406,86690.42446899414,57177.1442527771,67115.76525878906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PI(14:0) | PI (14:0)_2,PI,33801.602741241455,86684.0651550293,76597.76501464844,31193.10231399536,85640.82638549805,59346.52449417114,61796.04522705078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PI(14:1),PI,135995.75078582764,564905.05078125,567016.634765625,227979.81832122803,586810.4587402344,417193.7364501953,287219.0819091797,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Lyso_PI(15:0) | PIo (16:0),PI,3361.920211791992,481182.39500427246,583872.5711975098,2766.700206756592,507624.4865036011,341210.94483947754,77248.48648071289,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
