Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PC(3:1),PC,342455.3679962158,391694.5922546387,462022.26528930664,1056775.1565856934,782946.4729614258,432221.35162353516,483601.95223999023,501616.63760375977,1010790.4476013184,596889.5185394287,770069.5003662109,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PC(4:0),PC,54400.62341308594,56082.72448730469,58961.98388671875,64726.70471191406,73741.14520263672,61377.564208984375,63962.464599609375,61770.48425292969,68432.16400146484,65472.184326171875,70449.044921875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PC(5:0),PC,75979.12573242188,51544.48376464844,60532.964294433594,55331.143981933594,54267.083251953125,59303.704040527344,53582.26354980469,55044.4638671875,56959.944763183594,60787.864013671875,69228.88464355469,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PC(6:0),PC,32364.742248535156,30575.88214111328,31730.502410888672,36951.78266906738,37648.202087402344,38708.04284667969,37533.42282104492,35683.06262207031,36738.2223815918,31510.181884765625,42570.742095947266,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PC(7:0),PC,172097.3720703125,103071.6478881836,94148.36553955078,74479.54522705078,78695.1450805664,80415.42492675781,65458.12487792969,75198.88568115234,80502.44592285156,96196.36608886719,67993.1644897461,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PC(8:0),PC,29286.642059326172,33788.582946777344,33737.96250915527,40102.943359375,37619.742584228516,38689.84248352051,33783.38293457031,36511.022064208984,39505.862243652344,32105.46241760254,49902.683906555176,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PC(9:0),PC,29398.52230834961,29474.40216064453,31710.582153320312,35239.42236328125,34842.96243286133,34375.482330322266,32896.08251953125,32205.182220458984,35146.50280761719,33030.262298583984,43231.78256225586,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(12:0) | PE (12:0),PE,55170.36413574219,67723.36492919922,53471.78387451172,52572.96398925781,52260.06414794922,76272.92578125,63253.44421386719,65743.14447021484,59698.08410644531,52760.42352294922,61092.423767089844,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(12:0) | PE (12:0)_2,PE,58445.124450683594,69220.984375,54838.38330078125,58423.08477783203,54548.303466796875,76737.30590820312,70989.42462158203,64476.74432373047,60594.62390136719,56222.044006347656,60886.64373779297,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(13:0),PE,26497.222137451172,28641.182067871094,26822.44187927246,34287.042739868164,35841.38235473633,35162.28259277344,32910.362213134766,33657.00231933594,31376.42250061035,29372.44204711914,36036.30244445801,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(14:0),PE,70813.6245880127,92172.7063293457,87367.1450958252,96671.90615844727,108391.64865112305,105225.78903198242,106399.66836547852,88292.24551391602,101734.26803588867,91424.90567016602,134677.56942749023,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(14:1),PE,76413.66491699219,129481.44927978516,114945.54776000977,119637.89099121094,100315.06495666504,105536.00775146484,118369.70628356934,107662.76614379883,172430.7720336914,160771.87063598633,39678.1423034668,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(15:0),PE,456959.5312194824,427876.7232513428,486251.75422668457,688492.4040527344,629314.9755401611,617717.1797485352,526438.2031555176,527711.8004455566,703773.7184143066,522110.01513671875,895332.0626068115,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(15:1),PE,145409.79092407227,246865.09548950195,229802.3373260498,218317.0517578125,179972.17320251465,205500.15382385254,229199.08056640625,213566.3357849121,357230.98919677734,331794.5370025635,31247.9818649292,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(16:0),PE,1506.1200981140137,1464.3400955200195,2413.8801307678223,658741.6114501953,777494.8527526855,1416.6400985717773,1546.6601104736328,1859.2401275634766,650429.1730041504,638849.5684661865,1477791.6302337646,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(16:1),PE,1444.8600959777832,1519.700096130371,13485.360820770264,24473.36166381836,25011.541664123535,1566.9000930786133,1451.3201026916504,11271.040828704834,25793.80209350586,26755.581756591797,33066.92241668701,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(17:0),PE,45740.503021240234,40418.00282287598,26272.041877746582,65720.76510620117,43942.262954711914,64244.62521362305,56286.38366699219,39003.52229309082,69547.7847366333,38046.06300354004,8120.740547180176,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(17:1),PE,37845.54318237305,38700.102600097656,7709.800525665283,29517.88215637207,26436.281982421875,52272.782958984375,45958.362731933594,15430.620975494385,29923.501861572266,29558.881912231445,1598.3600997924805,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(17:2),PE,19917.881538391113,25572.642013549805,1449.260097503662,26170.342056274414,28562.222076416016,29718.50227355957,31434.182174682617,2052.7201499938965,25840.14178466797,26671.261779785156,1422.240089416504,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(18:0),PE,43599.70327758789,73440.18518066406,48091.863372802734,31256.942657470703,30830.662368774414,53686.18426513672,75823.18524169922,86411.20693969727,30993.92236328125,28960.282196044922,52732.1637878418,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(18:1),PE,32304.182525634766,46245.48327636719,30014.30192565918,22899.401557922363,24301.74178314209,43852.60314941406,48161.62380981445,47098.34313964844,25025.941696166992,21152.701538085938,38762.44291687012,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(18:2),PE,39610.52281188965,44070.10292053223,41015.38348388672,29857.261993408203,32802.0426940918,54103.94470214844,52230.68453979492,45779.203300476074,27350.002044677734,26098.101455688477,63069.78421020508,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(18:3),PE,38985.44259643555,39686.52282714844,30993.122283935547,20712.301467895508,630635.526260376,47031.46322631836,45012.22296142578,57930.7038269043,19605.181365966797,35611.662506103516,40781.843017578125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(18:4),PE,130497.98791503906,87590.98681640625,47646.683654785156,113600.64776611328,23387747.104492188,128090.62939453125,98033.46752929688,906425.1446533203,39787.3427734375,602193.0234375,48831.60382080078,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(19:0),PE,32638.6025390625,36080.062561035156,31262.64222717285,9018.200611114502,832296.9360809326,41758.44305419922,37557.742584228516,59140.383697509766,2011.3601570129395,35685.502532958984,40591.5235748291,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(19:1),PE,30047.882232666016,37390.22265625,32892.88214111328,15635.641242980957,27347.962280273438,42099.18292236328,37023.80255126953,34621.6025390625,10067.180702209473,22721.621643066406,43139.00271606445,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(20:0),PE,44762.562927246094,75812.76611328125,49080.04412841797,4900.200382232666,25299.60173034668,56676.36437988281,72334.98526000977,72348.46502685547,10044.720603942871,14516.701030731201,55170.40365600586,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(20:1),PE,172299.97518920898,134553.36911010742,81137.28546142578,4352.680335998535,65364.94428253174,87888.18643188477,75840.74475097656,76290.18534851074,9709.240646362305,102841.56937789917,41330.32279968262,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(20:2),PE,497813.8829345703,318945.0990600586,195583.09620666504,4073.6602478027344,34685.04236602783,199915.01391601562,158854.3501586914,142654.4518737793,9621.460632324219,46797.823303222656,60406.58558654785,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(20:3),PE,43103.06295776367,59261.72497558594,48466.9033203125,4420.220294952393,23053.101638793945,58643.78448486328,66663.16436767578,76152.30529785156,11335.120777130127,25672.501907348633,55966.783935546875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(20:4),PE,139743.82934570312,153432.23095703125,214684.17236328125,5683.580379486084,109232.56677246094,166624.3916015625,160818.25146484375,154505.83203125,28448.942016601562,100823.28747558594,192101.29370117188,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(20:5),PE,88404.50671386719,89564.74597167969,103115.20812988281,1853.3801307678223,19617.9813079834,100140.28698730469,92793.72668457031,82084.78588867188,2396.1001930236816,19592.641204833984,100372.34777832031,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(21:0),PE,63802.244079589844,48138.98374938965,49230.18395996094,33164.922134399414,19359.12112045288,52511.422943115234,52807.683166503906,49131.38366699219,36085.822509765625,24186.34181213379,46612.263763427734,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(22:0),PE,41784.18307495117,53565.64370727539,44471.483001708984,33614.08255004883,22947.841682434082,55420.723541259766,59060.70489501953,60889.924713134766,33859.60255432129,26058.88168334961,35826.622497558594,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(22:1),PE,31979.582061767578,38788.56283569336,31403.34242248535,26229.521659851074,23706.12205505371,43473.24329376221,39563.542724609375,36656.322021484375,27493.781967163086,21160.68140411377,42536.28253173828,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(22:2),PE,39166.3024597168,45004.52346801758,40715.98291015625,31089.922485351562,22371.721855163574,47164.04260253906,46691.20379638672,44336.6630859375,33446.66258239746,23660.78175354004,47750.58319091797,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(22:4),PE,39084.862548828125,51413.483337402344,40798.08288574219,34205.90241241455,26155.061248779297,48286.223693847656,51242.663330078125,64830.804107666016,28847.641830444336,26748.642082214355,46962.02322387695,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(22:5),PE,56901.763610839844,132278.2305908203,60386.42401123047,42371.982681274414,35357.463150024414,76678.00546264648,102956.50698852539,165144.38926696777,41833.2829284668,39782.46273803711,47812.822982788086,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(22:6),PE,39414.1826171875,71531.96566772461,42222.24278259277,25962.40167236328,24246.961589813232,54272.12365722656,62714.52420043945,79405.80432128906,29199.04200744629,25887.921997070312,43074.343338012695,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(24:0),PE,40287.96292114258,51136.683166503906,44390.723205566406,33286.88265991211,33916.60220336914,61467.583923339844,55758.0442199707,54227.50402832031,31880.922393798828,30823.28192138672,73709.22436523438,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(24:1),PE,59035.483825683594,62077.983795166016,57530.58448791504,54091.64326477051,44398.22296142578,78817.02758789062,65741.52450561523,67648.76443481445,51970.44297790527,41786.922607421875,89366.2847290039,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PE(24:6),PE,38327.22302246094,50562.64358520508,43156.54330444336,46110.922706604004,36347.462547302246,55933.96307373047,54174.80383300781,54664.34355163574,48281.623474121094,35387.72232055664,36389.14225769043,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PG(12:0),PG,89846.005859375,90728.04650878906,76993.54541015625,76258.36529541016,88601.4262084961,88633.44665527344,91333.70635986328,94379.62756347656,66569.78405761719,85568.40612792969,62100.60400390625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PG(13:0) | PG (12:0),PG,129272.22985839844,168513.91259765625,133670.90893554688,113980.44836425781,134745.46997070312,191408.03393554688,173015.53125,162633.25048828125,127838.80969238281,97829.70739746094,111238.74743652344,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
Lyso_PG(13:0) | PG (12:0)_2,PG,129438.009765625,178829.01220703125,131866.26879882812,114178.18798828125,138098.85083007812,200283.15405273438,171086.57202148438,172401.47143554688,123895.0078125,96657.30615234375,116032.82824707031,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
