Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(60:1)_FA 18:1,TAG,44970.4229888916,45063.423683166504,45215.84320831299,46585.103271484375,43188.403160095215,38580.623054504395,122032.45034790039,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:1)_FA 18:2,TAG,18044.441368103027,18992.50119781494,18964.36127471924,19451.10137939453,20928.401374816895,18609.741333007812,19596.2611618042,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:1)_FA 20:0,TAG,18256.52143096924,19191.881340026855,17578.441329956055,22492.961585998535,16505.64093017578,21461.56134033203,17869.50096511841,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:1)_FA 20:4,TAG,28941.821907043457,29428.802207946777,26292.722091674805,27978.84228515625,29591.181930541992,23222.941371917725,40683.643085479736,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:10)_FA 16:0,TAG,17962.161392211914,18384.18128967285,16957.281127929688,18838.381340026855,15770.901084899902,16136.721008300781,17527.82106781006,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:10)_FA 16:1,TAG,23879.201705932617,21131.581398010254,17383.901107788086,25803.881675720215,19032.761184692383,18963.601356506348,23644.78187561035,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:10)_FA 18:0,TAG,22305.26153564453,20908.92147064209,16315.961296081543,19203.781341552734,20574.061447143555,17674.161422729492,17300.521171569824,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:10)_FA 18:1,TAG,18981.12131500244,19186.381317138672,19148.20132446289,20726.86156463623,19127.1612701416,20136.76131439209,19008.361267089844,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:10)_FA 18:2,TAG,24673.201778411865,28191.18231201172,25814.861587524414,28832.84211730957,24920.86151123047,27661.001739501953,29814.062072753906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:10)_FA 20:0,TAG,31250.00234603882,26689.082061767578,24211.501571655273,26652.62230682373,30084.10196685791,36614.762031555176,17203.481338500977,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:10)_FA 20:4,TAG,23407.801513671875,23577.36151123047,21691.801559448242,22889.36131286621,24572.081619262695,23277.521774291992,113313.10887527466,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:11)_FA 16:0,TAG,32852.02227783203,37515.60241699219,24136.061767578125,33308.28240966797,34220.00231933594,27447.082061767578,30717.722076416016,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:11)_FA 16:1,TAG,18626.321327209473,17037.141143798828,16325.941123962402,20281.221389770508,17576.701232910156,16936.24114227295,17495.52114868164,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:11)_FA 18:0,TAG,26566.381896972656,28476.122039794922,26721.72177505493,33355.3028717041,25737.321670532227,25958.481994628906,47382.542541503906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:11)_FA 18:1,TAG,21875.361442565918,22538.121452331543,18932.621601104736,19193.581481933594,19453.96142578125,18126.10132598877,17742.821166992188,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:11)_FA 18:2,TAG,19284.181411743164,21152.161834716797,18697.881172180176,20694.78158569336,21558.941482543945,17717.66120147705,22459.741355895996,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:11)_FA 20:0,TAG,19900.441482543945,16259.701190948486,17846.301239013672,16390.94118118286,17317.48122024536,17727.381233215332,15338.561050415039,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:11)_FA 20:4,TAG,23676.421630859375,23548.16146850586,22196.98139190674,22784.521560668945,22007.52166748047,22065.361755371094,19308.4813079834,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:12)_FA 16:0,TAG,21259.721618652344,20830.641342163086,15620.301162719727,19263.661331176758,15594.08112335205,15752.341178894043,13520.580993652344,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:12)_FA 16:1,TAG,34773.582580566406,32797.282135009766,24805.18182373047,33249.0223236084,33060.722595214844,26051.682067871094,30690.722106933594,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:12)_FA 18:0,TAG,18204.421508789062,18781.28106689453,17659.26132965088,19018.90119934082,19084.18113708496,19034.921447753906,19648.121292114258,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:12)_FA 18:1,TAG,33378.982009887695,33822.9624710083,31227.04209136963,34518.46286010742,29888.62201690674,29746.46199798584,44486.72416687012,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:12)_FA 18:2,TAG,18674.38117980957,22617.30160522461,19584.421447753906,21737.361450195312,18665.10131072998,20819.82155609131,19111.90154647827,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:12)_FA 20:0,TAG,40971.84259033203,45104.86328125,38108.00262451172,43903.98321533203,43473.34313964844,40536.66287231445,44315.58288574219,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:12)_FA 20:4,TAG,27204.741912841797,25715.781845092773,23009.121589660645,27192.042022705078,23481.181610107422,21270.20147705078,20201.461364746094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:2)_FA 16:0,TAG,19776.501358032227,16033.9409866333,16035.120994567871,17143.701095581055,16786.64116668701,16254.201259613037,15835.90113067627,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:2)_FA 16:1,TAG,17523.901287078857,15423.74105834961,16541.760971069336,18477.301292419434,13356.140983581543,14208.980964660645,17246.201202392578,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:2)_FA 18:0,TAG,19972.92137145996,18710.341247558594,14561.441078186035,19166.181381225586,18606.021446228027,18607.84112548828,17090.981414794922,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:2)_FA 18:1,TAG,22816.141632080078,21778.301681518555,20662.78140258789,23338.861892700195,21979.4015045166,22120.94145965576,19308.30153656006,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:2)_FA 18:2,TAG,44403.12356567383,46605.64292907715,42398.02291107178,48724.7433013916,43187.20248413086,37356.30332946777,127867.50831604004,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:2)_FA 20:0,TAG,22495.961280822754,24531.441986083984,20786.581493377686,24278.421516418457,25042.281829833984,24642.38152694702,44804.58358001709,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:2)_FA 20:4,TAG,19526.321308135986,17556.32134246826,16361.9810256958,16482.161163330078,17910.741214752197,17577.1410446167,24032.601512908936,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:3)_FA 16:0,TAG,15802.341049194336,15223.140930175781,14782.361152648926,19789.841606140137,15360.841033935547,17378.501205444336,16890.181213378906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:3)_FA 16:1,TAG,19140.26123046875,15978.701141357422,16147.04104232788,19932.701416015625,15278.861114501953,16285.021202087402,15562.700897216797,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:3)_FA 18:0,TAG,39116.10285949707,35465.901596069336,33945.20291900635,35162.24225616455,40292.30253601074,47711.64392089844,35393.08192443848,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:3)_FA 18:1,TAG,19614.441207885742,20998.52166748047,17736.2212600708,22223.16148376465,18821.98139190674,20008.141494750977,18389.481437683105,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:3)_FA 18:2,TAG,21537.40168762207,21287.26146697998,19682.82144165039,20990.421493530273,21619.001960754395,24204.641471862793,21153.9614944458,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:3)_FA 20:0,TAG,21757.441772460938,21312.541381835938,17664.50128173828,22516.28143310547,20577.361530303955,19487.381324768066,19156.541412353516,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:3)_FA 20:4,TAG,20492.761421203613,23041.621505737305,19555.041263580322,20518.14141845703,21603.061637878418,18544.061401367188,19876.661254882812,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:4)_FA 16:0,TAG,17705.84112548828,16295.021102905273,13996.401039123535,17550.941207885742,15201.920959472656,14880.581077575684,15606.341194152832,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:4)_FA 16:1,TAG,18021.041244506836,17929.22135925293,13642.460861206055,20258.681427001953,16053.04108428955,14088.421081542969,16786.60116958618,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:4)_FA 18:0,TAG,21360.721481323242,18911.861328125,13667.840980529785,19195.561325073242,17291.52121734619,15369.841079711914,17512.641269683838,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:4)_FA 18:1,TAG,36572.50222015381,30455.20233154297,28220.082153320312,33910.02158355713,30036.98171234131,36787.643032073975,39536.86268615723,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:4)_FA 18:2,TAG,21752.301696777344,20768.50148010254,19860.381523132324,21059.081199645996,21642.341720581055,20015.021240234375,18706.68130493164,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:4)_FA 20:0,TAG,19626.041381835938,19056.521514892578,15955.64100265503,18374.261344909668,18748.281524658203,19695.021255493164,23725.82176208496,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:4)_FA 20:4,TAG,89975.06589508057,97291.84428405762,94499.54837799072,90448.94658660889,101449.28765106201,88227.3849029541,95215.30420684814,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:5)_FA 16:0,TAG,17804.621208190918,19605.84149169922,15246.46102142334,21175.221603393555,17562.501258850098,16955.821266174316,15841.481033325195,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:5)_FA 16:1,TAG,17416.781158447266,16953.94107055664,13465.540859222412,17084.961380004883,14412.341064453125,13548.680885314941,14561.161117553711,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:5)_FA 18:0,TAG,20209.661415100098,20378.901565551758,17001.541213989258,22064.721893310547,18678.901290893555,17037.081260681152,23254.98175048828,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:5)_FA 18:1,TAG,18037.00119781494,18857.80140686035,13843.32095336914,18206.08132171631,19498.821533203125,17393.341247558594,17465.561080932617,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:5)_FA 18:2,TAG,35315.30228424072,30679.762298583984,26660.38201904297,29509.36180114746,32461.78215789795,26285.222129821777,37818.82331085205,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:5)_FA 20:0,TAG,19793.261322021484,25227.921813964844,19944.341358184814,23486.941318511963,24820.661949157715,25123.4020652771,73123.80484008789,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:5)_FA 20:4,TAG,19814.141342163086,19738.661430358887,19187.521369934082,20732.92140197754,19213.201362609863,18964.281372070312,18666.06147003174,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:6)_FA 16:0,TAG,17816.761276245117,18055.221252441406,14552.861141204834,19539.64141845703,16225.40104675293,14294.801071166992,19723.901695251465,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:6)_FA 16:1,TAG,19528.841430664062,19553.181381225586,16630.06127166748,22514.88165283203,17240.361358642578,17590.001178741455,14276.781051635742,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:6)_FA 18:0,TAG,22562.381591796875,20703.26141357422,17114.981155395508,20327.381423950195,18483.72132873535,18475.321376800537,21253.08140563965,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(60:6)_FA 18:1,TAG,20335.201301574707,20787.621459960938,17283.041160583496,21535.56135559082,20188.041397094727,17882.84136199951,17804.7013092041,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
