lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M4_Male_WT_cerebellum,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cerebellum,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon,FAD189_M3_Male_WT_hippocampus,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA18:2,0.024033382776632393,3.998368697297205,0.005142899018778735,0.9428295076771491,0.9996459543607097,TAG,37329.64268493652,52653.483459472656,45843.36376953125,37542.242614746094,41625.00280761719,51319.08358764648,58553.48422241211,40017.5228881836,49595.76327514648,36592.46276855469,39827.30279541016,37388.20280456543,47671.32287597656,25076.461624145508
[TG(64:10)|TG(63:3)]_FA20:4,0.07316958030154355,3.8029259550672894,0.04753952791611482,0.8274013648185115,0.9996459543607097,TAG,35513.08236694336,46436.483657836914,35945.80242919922,32435.98243713379,36404.4626159668,58651.62390136719,45210.20300292969,31808.92236328125,38353.32269287109,33115.62218475342,33563.422302246094,34572.64242553711,39196.90249633789,23599.40153503418
[TG(64:10)|TG(63:3)]_FA22:5,0.06849170619208261,4.7947248238601805,0.04166934359051311,0.8382513625331339,0.9996459543607097,TAG,78601.64584350586,72264.08532714844,76995.92449951172,62073.52404785156,77227.86553955078,69049.72473144531,97919.98667907716,102370.92758178712,69239.10501098633,46985.16329956055,77052.84460449219,96631.98626708984,69793.7248840332,39493.74250793457
[TG(64:10)|TG(63:3)]_FA22:6,-0.3790890457403794,6.081931237130527,1.3039945434466063,0.25348486144695836,0.9996459543607097,TAG,143344.81030273438,158094.36935424805,222722.49661254883,79873.84533691406,151676.1511077881,79231.72537231445,239117.4732055664,298217.0028076172,186908.21508789065,63252.06439208984,237766.0173034668,402034.245513916,169720.66946411133,83271.76552581787
[TG(64:11)|TG(63:4)]_FA16:0,-0.07229943535815979,3.1168984045543366,0.04677261698981283,0.8287774650634192,0.9996459543607097,TAG,21326.78147888184,25215.6417388916,23039.30172729492,21206.741485595703,23008.261749267574,28307.30209350586,26185.062118530277,20582.98161315918,31565.682495117188,19572.981399536133,22545.58158874512,19374.821365356445,24676.981872558597,16736.100997924805
[TG(64:11)|TG(63:4)]_FA16:1,-0.056850221807456254,3.806445240654778,0.02889919552973197,0.8650119974456357,0.9996459543607097,TAG,34592.762451171875,43445.68270874024,36979.74234008789,32580.362518310547,38839.58282470703,43333.782958984375,41744.82302856445,37218.84259033203,42838.80340576172,30977.24224853516,36151.62283325195,37047.32278442383,42676.16293334961,23980.641845703125
[TG(64:11)|TG(63:4)]_FA18:0,-0.08796057214599931,3.342249873268657,0.0692873676655168,0.7923772110860107,0.9996459543607097,TAG,25669.101760864258,25598.821701049805,25915.20184326172,23239.241760253903,25987.70181274414,33606.60241699219,29403.342163085938,26110.00180053711,30467.98223876953,29124.12219238281,26133.24183654785,23398.14169311523,26017.92179870605,23225.881713867188
[TG(64:11)|TG(63:4)]_FA18:1,0.07454352016680024,3.5541469830756727,0.04933627497344162,0.8242222553253952,0.9996459543607097,TAG,31602.822052001957,38641.122467041016,29385.102111816406,30410.96203613281,30758.30206298828,37262.12255859375,39095.40246582031,29219.722122192383,33102.562255859375,31595.86228942871,28170.52188110352,25802.58172607422,29980.242065429688,22682.901611328125
[TG(64:11)|TG(63:4)]_FA18:2,0.08528759745119692,3.5913888393061093,0.064544409765702,0.7994523581098412,0.9996459543607097,TAG,32956.92227172852,39395.82302856445,31405.12225341797,29342.682159423828,33491.20234680176,38846.94302368164,41691.48309326172,29082.941848754883,34654.12255859375,26176.54197692871,28732.8819732666,31630.882316589355,31709.102127075195,21766.24168395996
[TG(64:11)|TG(63:4)]_FA18:3,-0.028237574363834585,4.221367409084723,0.007119511205289086,0.9327565375730519,0.9996459543607097,TAG,47021.143463134766,57271.50454711914,55393.94369506836,48382.56329345703,48646.70324707031,56287.38395690918,60761.96405029297,46392.04302978516,56513.6838684082,45252.18338012695,46204.16326904297,47675.743225097656,57309.78463745117,26895.461853027344
[TG(64:11)|TG(63:4)]_FA20:4,0.11141032161277717,4.240605580811034,0.10998208609714766,0.7401645314460505,0.9996459543607097,TAG,43260.463134765625,67824.08508300781,42922.60313415527,39158.16253662109,44312.14340209961,117353.9089050293,59709.18403625488,38983.10275268555,45604.54302978516,47034.103271484375,43574.94305419922,57847.70388793945,46292.28314208984,26083.60188293457
[TG(64:11)|TG(63:4)]_FA22:5,0.044787721860518236,5.1288428952142064,0.017841701025645307,0.8937403698130123,0.9996459543607097,TAG,76931.44583129883,99879.6675415039,89840.32650756836,71345.6657409668,94018.38653564452,145826.85061645508,98745.12716674805,143952.0103149414,83288.56674194336,57853.66458129883,99518.10638427734,138482.69079589844,88914.486572265625,31944.10218811035
[TG(64:11)|TG(63:4)]_FA22:6,-0.010925167755868211,4.966741013608261,0.0010648185864283732,0.9739684034710596,0.9996459543607097,TAG,83200.22592163086,72881.56559753418,85460.48614501953,67366.22425842285,87650.96569824219,80417.5054321289,109104.16668701172,109905.1469116211,79533.62518310547,57469.58393859863,91928.44570922852,104710.34771728516,82043.346923828125,50490.78399658203
[TG(64:12)|TG(63:5)]_FA14:0,0.04995497579268672,3.2370277631569846,0.022186044815668993,0.8815932397379496,0.9996459543607097,TAG,24102.5817565918,28646.84213256836,24826.24174499512,19372.52131652832,27161.86190032959,39543.60269165039,30775.022216796875,22536.74151611328,28498.882080078125,16187.221130371094,25156.581825256348,23950.741592407227,29186.261962890625,15299.541000366213
[TG(64:12)|TG(63:5)]_FA16:0,0.0398531688076916,3.052104091344071,0.01412780425404847,0.9053859236302301,0.9996459543607097,TAG,20391.52157592773,23360.921783447266,22289.481552124023,20150.48161315918,21930.541610717773,34259.82229614258,26498.621841430664,19663.14129638672,24104.02178955078,20156.441482543945,22109.22158813477,19820.821334838867,21412.221466064453,14477.440856933594
[TG(64:12)|TG(63:5)]_FA16:1,-0.04041711802743127,3.395008603048973,0.014593632349203745,0.9038461967508464,0.9996459543607097,TAG,27133.821838378903,29874.76206970215,27760.602020263672,26369.641998291016,31465.042236328125,34213.50244140625,32662.02230834961,25870.36172485352,36941.92251586914,20655.52154541016,26241.06198120117,26754.02198791504,33102.962463378906,15827.041046142578
[TG(64:12)|TG(63:5)]_FA18:0,0.16038431834828532,3.6157990147263948,0.22726314303262996,0.6335606343059529,0.9996459543607097,TAG,28895.80224609375,32487.622497558597,29220.602264404297,29849.082061767574,33598.16271972656,67323.92404174805,40570.74301147461,27340.321807861328,31318.76187133789,28314.281982421875,32019.20217895508,28678.9619140625,30300.12225341797,21357.041442871097
[TG(64:12)|TG(63:5)]_FA18:1,-0.006718218305211851,3.5106830294855658,0.00040250914713624297,0.983993410591326,0.9996459543607097,TAG,29111.162017822266,32346.382263183597,30033.98217773437,25594.62187194824,28581.30201721192,39020.92266845703,35391.08265686035,26643.261825561523,33403.162109375,31595.982025146484,27955.58209228516,25133.76171875,27419.78189086914,28142.92189025879
[TG(64:12)|TG(63:5)]_FA18:2,0.06499893256374156,3.587332331931218,0.037531121426503944,0.8463876872004602,0.9996459543607097,TAG,33816.66244506836,36857.58251953125,30689.48225402832,34503.462463378906,32540.582489013672,39637.482971191406,35658.702575683594,25076.88163757324,34259.822265625,30937.702423095703,27799.34188842773,29328.522186279297,28899.06208801269,25573.101837158203
[TG(64:12)|TG(63:5)]_FA18:3,0.05472994175771948,3.8180809941392195,0.026625012998238162,0.8703832252039534,0.9996459543607097,TAG,41355.76287841797,42794.60305786133,37295.82266235352,35150.00241088867,39346.3030090332,43806.18324279785,48169.8635559082,33857.48226928711,39076.84262084961,34781.742431640625,32243.28207397461,35935.98260498047,40057.58316040039,23779.281829833984
[TG(64:12)|TG(63:5)]_FA20:4,-0.09628442155769368,4.495745600283336,0.08306628463765264,0.7731842941112448,0.9996459543607097,TAG,50437.8236694336,123739.16850280762,44161.8231048584,43696.44342041016,46751.68341064453,110003.68801879884,62729.50473022461,39140.38259887695,48592.44342041016,59486.3447265625,47750.58332824707,107339.82806396484,50419.2233581543,26935.621826171875
[TG(64:12)|TG(63:5)]_FA22:5,-0.09781037766738115,5.923192727651626,0.08573160951664249,0.7696753291122066,0.9996459543607097,TAG,98426.74676513672,279805.83602905273,137126.69021606445,84326.70617675781,165519.51080322266,219717.0154724121,137890.89025878906,278154.3804016113,106068.2074584961,112634.02813720705,165557.45190429688,348036.203704834,134840.02935791016,33228.96240234375
[TG(64:12)|TG(63:5)]_FA22:6,0.030481928869288036,5.253190487533861,0.008270755189187184,0.92753733249328,0.9996459543607097,TAG,84271.1058959961,101852.12687683104,99053.30633544922,77421.9852142334,103136.72677612305,170466.7533569336,109314.46742248537,147951.83047485352,89996.1060180664,62468.323822021484,113888.02810668944,152335.6300354004,94914.42721557616,34181.76252746582
[TG(64:13)|TG(63:6)]_FA14:0,-0.13132188299792172,3.4836197706008214,0.1547719552630724,0.6940161901938081,0.9996459543607097,TAG,23338.90153503418,36860.02215576172,32604.20211791992,22705.08172607422,39188.88262939453,27359.66180419922,32907.802337646484,28897.50210571289,34033.88296508789,20589.88150024414,28681.28207397461,37020.30268859863,37625.00218200684,16690.261184692383
[TG(64:13)|TG(63:6)]_FA16:0,0.10659138258572295,3.5161620780844682,0.10069344480324105,0.7509990548524782,0.9996459543607097,TAG,27983.18203735352,33759.10217285156,26941.481826782227,27350.202102661133,27254.72213745117,54878.103271484375,38251.40272521973,27403.88168334961,32719.722076416016,26325.52165222168,26716.841827392574,26050.221618652344,31296.562286376957,22006.801513671875
[TG(64:13)|TG(63:6)]_FA16:1,0.09063604975911163,3.3507160776702856,0.07286920461665147,0.7872041320358097,0.9996459543607097,TAG,23616.76170349121,31154.482223510742,26372.92202758789,27221.68214416504,29835.182098388672,38116.62283325195,32733.6224899292,26421.221740722656,26777.46182250977,19588.40145874023,26233.44204711914,28285.062042236328,29270.162063598636,16492.14112854004
[TG(64:13)|TG(63:6)]_FA18:0,0.020308146041190578,3.313431282509076,0.0036725672482020855,0.9516764116903711,0.9996459543607097,TAG,26118.481857299805,25646.182083129883,24684.84164428711,26482.1417388916,25367.921783447266,37652.662658691406,34712.98226928711,22924.781677246097,27486.96200561523,24844.601516723636,25291.181762695312,23252.62176513672,28639.681762695312,18084.721298217773
[TG(64:13)|TG(63:6)]_FA18:1,0.2766436716777677,3.7978531786811063,0.6713859132531468,0.41256883154954893,0.9996459543607097,TAG,33809.08267211914,34371.32241821289,35827.26251220703,32409.0020904541,37478.60235595703,82634.36625671387,46567.18310546875,36877.60266113281,36059.38259887695,28933.62222290039,33092.4423828125,31594.98243713379,34122.82229614258,21801.48162841797
[TG(64:13)|TG(63:6)]_FA18:2,-0.026201458465773025,3.5630179207931536,0.006128695101779158,0.9376005673522142,0.9996459543607097,TAG,27756.561950683597,35172.10232543945,29597.162048339844,30283.76235961914,30414.48223876953,39866.72248840332,36837.74293518066,25580.161712646484,36355.20248413086,31511.502471923828,28768.9619140625,27223.001922607426,29137.022018432617,28105.282104492188
[TG(64:13)|TG(63:6)]_FA18:3,0.07927718416736197,3.844223638985376,0.055788193021982124,0.8132811703034334,0.9996459543607097,TAG,37211.44256591797,43515.86285400391,38829.64276123047,42235.76304626465,35475.422607421875,48408.163330078125,46384.72302246094,33359.22247314453,40429.74298095703,37749.4627532959,31602.42205810547,33598.50248718262,38024.90274047852,27649.40167236328
[TG(64:13)|TG(63:6)]_FA20:4,-0.2941120799466195,4.678052156651612,0.7821654136860161,0.3764796964333683,0.9996459543607097,TAG,50090.423583984375,160292.29205322266,43668.263122558594,42198.04281616211,42739.88302612305,124461.88940429688,56906.36360168457,39236.10284423828,60536.26406860352,66758.26483154297,55274.00373840332,146371.85037231445,53915.22434997559,33559.522216796875
[TG(64:13)|TG(63:6)]_FA22:5,-0.25899581194979066,6.391002984567035,0.6056592808745336,0.43642686444412265,0.9996459543607097,TAG,114520.80780029295,681079.5875549316,125886.1280822754,91519.18606567384,125647.5689086914,532975.6006469727,136280.91107177734,153211.8523864746,135720.32904052734,200566.19464111328,177444.37393188477,623314.0618896484,142088.2706298828,33197.52230834961
[TG(64:13)|TG(63:6)]_FA22:6,-0.057968366551234315,6.062036330063587,0.030052569769395632,0.8623710029606222,0.9996459543607097,TAG,113213.68649291992,305879.0612182617,172888.41339111328,90096.08724975586,192136.6740722656,266531.4985961914,161136.39028930664,267701.2973022461,119987.56817626952,131692.48928833008,162209.47161865234,380992.16787719727,145288.29037475586,34319.68246459961
[TG(64:14)|TG(63:7)|TG(62:0)]_FA14:0,-0.25550704059267343,3.550724625071596,0.5892714082469865,0.4427009989983146,0.9996459543607097,TAG,21764.821716308597,40481.58280944824,33983.022064208984,23521.0615234375,38387.62226867676,28668.90200805664,31740.88217163086,29907.482192993164,37411.04284667969,18776.28147888184,33546.32223510742,43425.72229003906,42192.22282409668,15659.881072998049
[TG(64:14)|TG(63:7)|TG(62:0)]_FA16:0,0.06339738948242453,3.371591122803216,0.035706626544104836,0.8501226223990712,0.9996459543607097,TAG,25123.881774902344,28270.34188842773,26920.842010498047,25714.78164672852,27219.002075195312,38115.08283996582,36802.32260131836,26375.3816986084,27102.34194946289,25919.22216796875,26250.721908569336,23661.14178466797,28826.74188232422,19611.86116027832
[TG(64:14)|TG(63:7)|TG(62:0)]_FA16:1,0.1408663172769998,3.767188694953189,0.17551950674936734,0.6752523217268425,0.9996459543607097,TAG,36940.302490234375,40996.2626953125,36961.80247497559,31819.02255249023,37412.58267211914,56583.50390625,47813.744049072266,31934.262298583984,36456.26261901856,30512.56201171875,34264.00244140625,31194.42237854004,37603.48275756836,22070.84149169922
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:0,0.13818836607984353,3.7418366141821293,0.16893532150812263,0.6810597595666147,0.9996459543607097,TAG,37599.54281616211,39747.5627746582,30855.202209472656,34619.90249633789,34722.522705078125,47019.72262573242,55574.66452026367,33556.6025390625,36166.842346191406,33124.94223022461,33269.02243041992,29996.42202758789,34326.1826171875,22074.34146118164
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:1,0.04228995191378744,3.454270244220063,0.01590717295292876,0.8996340536668087,0.9996459543607097,TAG,28006.861877441406,29542.941833496097,29957.96200561523,30414.442169189453,29484.741973876957,40299.74267578125,35423.04299926758,26050.72166442871,32139.202362060547,26829.26181030273,29324.982162475582,25809.42179870605,28630.80194091797,18093.74133300781
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:2,0.23632036715524868,3.823061608334488,0.49116405487394843,0.48340850527164986,0.9996459543607097,TAG,33296.18228149414,36087.32260131836,33033.12202453613,34361.44258117676,39634.94271850586,84678.36682128906,46150.783111572266,34384.24237060547,37657.44253540039,30730.102020263672,31434.222091674805,32413.00228881836,36870.68264770508,23421.74137878418
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:3,0.029722140020482894,3.747636725129416,0.007863035537781116,0.9293411876361415,0.9996459543607097,TAG,32737.38220214844,36509.40267944336,33446.282165527344,33579.14254760742,32447.16203308105,49367.10333251953,43576.32345581055,33072.222229003906,37252.72265625,34572.84211730957,30588.522247314453,29765.742233276367,37539.102630615234,31820.362548828125
[TG(64:14)|TG(63:7)|TG(62:0)]_FA20:4,0.028634599394189157,4.076809951599825,0.007298855683185224,0.9319168880947636,0.9996459543607097,TAG,43899.64318847656,56721.72424316406,45412.263259887695,38689.24270629883,48115.20324707031,65556.68444824219,47194.20306396485,38852.92263793945,51491.7629699707,40722.142822265625,43985.04293823242,36712.36250305176,48505.02313232422,27972.14179992676
[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:6,-0.3063653370685391,6.415995556220339,0.8491819410719472,0.3567838657021464,0.9996459543607097,TAG,115636.1683959961,682172.1071777344,126103.78868103027,87864.8059387207,127641.44863891602,555541.4014282227,129054.28790283205,144321.22998046875,137600.6286315918,219235.61520385745,173751.4320526123,649798.8408813477,142986.8291015625,35841.02249145508
[TG(64:15)|TG(63:8)|TG(62:1)]_FA14:0,-0.18265444311892565,3.34791834476219,0.30014323709389146,0.5837926379205566,0.9996459543607097,TAG,21803.18145751953,31826.74208068848,29779.54229736328,21881.001586914062,26404.48159790039,30019.68212890625,32957.96224975586,23140.781616210938,31192.801971435547,25669.481872558597,23870.961517333984,31451.26173400879,32793.30256652832,17481.861236572266
[TG(64:15)|TG(63:8)|TG(62:1)]_FA16:0,0.03749430218990233,3.2406961128249137,0.012506860330205427,0.9109549690469972,0.9996459543607097,TAG,27598.54208374023,26369.482055664062,22009.80178833008,24286.281677246097,23061.58161926269,32580.542205810547,36766.72242736816,20058.501388549805,25641.4217376709,23090.101760864258,24526.82176208496,22022.92169189453,25982.221755981445,18721.061347961426
