lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(50:5)]_FA22:5,-1.5976317791577286,6.541110460785225,25.45040788062761,4.539016769490425e-7,1.3098128140635014e-5,TAG,151060.79071044922,164418.1922607422,198209.19470214844,190455.313659668,332851.883972168,347095.7251586914,40883.10287475586
FA(28:6),-1.5975450016333281,5.912263820643423,25.446730658732122,4.547676645638056e-7,1.3098128140635014e-5,FA,122327.76531982422,103203.12814331056,89366.36773300171,133456.5655784607,242134.9012756348,190761.17477416992,34132.7825012207
FA(22:0),-1.5949286502575095,9.549615813087524,25.364625140588032,4.7454087538502715e-7,1.3545599808981534e-5,FA,878183.7379150391,1430596.1568603516,419155.6071777344,3115213.459472656,1192756.7354736328,4422781.319702148,158888.591796875
FA(21:0),-1.5904540228743238,10.169232699192012,25.220769948326044,5.112860233514808e-7,1.446532227128039e-5,FA,1212013.2424316406,2268534.768432617,592918.3212890625,4940413.535644531,1491980.5806884766,7139728.674316406,227035.07763671875
[TG(54:5)]_FA18:1,1.7956681859362793,10.674148382052914,24.93183006113395,5.939366231185231e-7,1.665627529920981e-5,TAG,2156090.469238281,13578867.603515623,7951458.077148437,4968334.395263672,1667308.9670410156,939436.794921875,124003.70825195312
[TG(54:10)|TG(53:3)]_FA22:6,-1.5784073839482415,7.822808302293817,24.83481408527769,6.245915733269507e-7,1.736364573848923e-5,TAG,449200.3540039063,326415.7250061035,581183.5526123047,427018.2911682129,175212.73197937012,1526890.598449707,32475.162078857426
[TG(55:10)|TG(54:3)]_FA18:0,1.7897770743688681,11.285153799191788,24.785342475865036,6.408292544939379e-7,1.7661475229457927e-5,TAG,2457804.06640625,22310158.150390625,10321547.45703125,8655235.494628906,2529452.208984375,1458737.7465820312,228309.53759765625
[TG(52:9)|TG(51:2)]_FA18:3,-1.573929001531811,6.762577015582257,24.69154529142179,6.727867000090912e-7,1.8383752819906535e-5,TAG,185004.19525146484,177216.4735107422,211303.5953369141,241199.2166748047,417237.02490234375,357216.0474853516,62521.50415039063
PI(38:4),1.7853184685232564,10.702218853001567,24.674610336311165,6.78724610175043e-7,1.838883541296282e-5,PI,3576204.261352539,10287533.256835938,12076061.775390623,3190865.0505371094,1686231.904663086,999443.51806640625,67657.58447265625
[TG(54:6)]_FA18:3,1.782205817361404,11.819251856302785,24.597501084125703,7.064328321115444e-7,1.8978703901349643e-5,TAG,3944343.1083984375,31725840.283203125,15340567.908203123,12159912.82421875,3826025.513671875,1966273.8369140625,382035.806640625
DG(42:8)|DG(41:1)_C16:0,-1.559051066836376,8.654840860735984,24.221778679057024,8.585591913785111e-7,2.2684411031711568e-5,DAG,905293.6246948242,1084018.8685913086,549319.2981567383,655800.6666870117,2908333.247680664,84020.08592605591,90573.2061767578
FA(23:0),-1.5593767255680868,6.835836745627434,24.2311599308523,8.543874703264294e-7,2.2684411031711568e-5,FA,209185.09497070312,215261.8173828125,137697.02978515625,308539.68200683594,318363.8104248047,499052.6630859375,58693.98394775391
FA(20:6),-1.5508551477015031,6.262113011504751,23.962542062952707,9.82282967579771e-7,2.574064465043056e-5,FA,97431.52587890624,84290.72625732422,72806.14599609375,230893.21801757807,84952.2060546875,369159.778503418,145130.27124023438
[TG(54:9)|TG(53:2)]_FA22:5,-1.5443880962989793,7.615214839795872,23.761849461035126,1.0902210454952656e-6,2.8108360342325517e-5,TAG,386188.9891357422,298921.4779968262,494841.27267456055,386354.1618652344,160368.89297485352,1298783.6669006348,29133.72216796875
FA(22:7),-1.54446642709832,9.601283700855396,23.764784150029307,1.088560005910189e-6,2.8108360342325517e-5,FA,852737.2673339844,1495775.562133789,408324.9619140625,3399809.2611083984,978089.03662109375,4734731.668823242,193464.1936035156
FA(30:5),-1.5437509200765804,6.175220598552852,23.740799865164263,1.1022098940565853e-6,2.8190120250391228e-5,FA,131190.07275390625,145046.89138793945,124823.9077758789,161882.56881713867,235565.6774902344,287323.3991088867,28115.80195617676
[TG(50:6)]_FA22:6,-1.5410246763766657,6.682117773176834,23.656397825744534,1.1516240562349127e-6,2.9220175458595364e-5,TAG,180793.7921142578,186507.1724243164,228081.11596679688,199289.3344116211,363322.4846191406,374538.0157470703,45257.64306640625
FA(20:0),-1.539609572611581,9.86359597101008,23.613522115454543,1.1775710277569343e-6,2.9643264375897e-5,FA,1038691.0434570312,1709755.9404296875,472251.0080566406,4150073.389404297,1141793.746826172,5677682.938964844,258155.2587890625
FA(24:7),-1.5309231664385985,6.573175503259694,23.342835116291553,1.3554747389658584e-6,3.385509953495195e-5,FA,177785.45666503906,182153.59326171875,115804.2471923828,238960.85913085935,258992.7208251953,398710.7060546875,69632.14453125
[TG(53:6)]_FA18:1,-1.5288718156724819,5.554462899661614,23.27801239224982,1.4019357654272935e-6,3.458462683137795e-5,TAG,84183.86633300781,103127.20697021484,89060.98663330078,80856.46575927734,191824.19396972656,136343.48931884766,30317.642120361328
DG(37:5)_C18:2,-1.5295406220584016,2.299484733738467,23.27200864046108,1.4063188889831508e-6,3.458462683137795e-5,DAG,9493.400680541992,4760.640354156494,4098.420307159424,16072.321128845217,3237.720226287842,28533.662036895752,6090.140472412109
PE(40:5),1.7196548985634357,9.008455109441964,23.065585678821662,1.5656814903659314e-6,3.8209799425189945e-5,PE,935785.24658203125,3156801.7751464844,3640430.162841797,1015413.0119628906,504153.5369873047,339580.38513183594,122497.78845214844
PE(O-38:8)|PE(36:1)|PE(O-37:1)|PE(P-37:0),1.7110753222512227,8.664493492201798,22.858289886848066,1.7439551848499014e-6,4.2238066105796473e-5,PE,697635.5119628906,3230512.584228516,2208716.4212646484,796782.5552978516,399315.9482421875,269911.49853515625,91276.406005859375
PE(38:6),1.7054808526677678,10.192025470990846,22.72388455428882,1.8702866983110283e-6,4.495719228947637e-5,PE,2121962.5991210938,7015494.319824219,8513443.8818359375,2492332.508300781,1132049.1162109375,830834.1552734375,125977.90869140624
[TG(54:5)]_FA18:2,1.6862992133779668,11.66409565812647,22.26433764747344,2.3757816499270102e-6,5.668189503594516e-5,TAG,4755642.620117188,27353301.087890625,12950687.678710938,11115862.021972656,3577520.380859375,1930720.7661132808,356736.9655761719
DG(30:2)_C16:1,1.6805699910137875,8.626011231546132,22.12717209460971,2.5517224373777903e-6,6.0428567646642925e-5,DAG,2275757.557250977,1169570.2041282654,909017.7023162842,805771.7874755859,329451.6222305298,184479.29246902463,834123.8420410156
DG(dO-38:9)|DG(35:2)_C16:1,-1.4884920319722763,2.698327338650266,21.966677613291658,2.7742557673084695e-6,6.521540947121454e-5,DAG,2928.540199279785,2922.04020690918,2924.100227355957,2919.940200805664,2931.0202140808105,7524.380485534668,43695.28314971924
PE(40:4),1.6720655361622807,8.765177070548068,21.925178982361107,2.8348983412471087e-6,6.615452552530663e-5,PE,832731.7041015625,2437242.8903808594,3033422.9645996094,1055858.987548828,429551.0479736328,304899.2619628906,98494.9072265625
[TG(55:11)|TG(54:4)]_FA18:1,1.668746178994857,11.569825033520946,21.84682862856425,2.95304268471532e-6,6.841215552923825e-5,TAG,3594417.0185546875,26733390.142578125,12685264.34375,9711582.512207031,3455140.7006835938,1773811.111328125,263154.5986328125
[TG(55:11)|TG(54:4)]_FA16:0,1.6614645937854668,10.723871676616179,21.674468120210804,3.2306268902970718e-6,7.430441847683265e-5,TAG,3586523.334228516,10351034.572265623,11778133.262939451,3545794.8024902344,1891175.8172607424,1048207.5858154296,59198.84399414063
PE(38:5),1.6583884963104885,8.92331222937883,21.60155892526382,3.355789659436281e-6,7.663185386584136e-5,PE,936460.0557861328,3032301.647460937,3221614.946411133,1063035.0618896484,481432.45471191406,348684.36584472656,90965.40686035156
[TG(54:7)|TG(53:0)]_FA20:4,1.6547049213979,8.784033746620795,21.51466444288962,3.5113324844450182e-6,7.938838582467666e-5,TAG,521969.0993652344,3339410.2775878906,2030912.6160888672,1661824.3194580078,456974.0891723633,301656.88299560547,66943.44445800781
PE(38:3),1.6543671822201875,8.41701316419528,21.506580653483976,3.526165401033496e-6,7.938838582467666e-5,PE,666831.9847412109,1959493.3701171875,2349858.7729492188,776617.0734863281,337645.1805419922,243318.2359619141,87890.98571777344
FA(22:1),-1.4693386216713025,6.021784618501934,21.47590408684482,3.583028006030399e-6,8.010447926768662e-5,FA,132763.38836669922,105600.44592285156,73678.38430786133,168264.9507446289,179708.3119506836,244494.03479003903,66904.96472167969
FA(31:0),-1.464953830615607,5.5053524924820065,21.345296933127315,3.835605505283816e-6,8.515576944716917e-5,FA,89178.34579467773,74708.505615234375,70269.00539398193,127058.74795532228,118742.9104156494,199502.55310058597,21158.88146972656
FA(23:1),-1.4593095713494844,5.972150338001563,21.179156229017735,4.182889957947989e-6,9.222551169351532e-5,FA,108598.76727294922,118054.28857421876,82000.76629638672,150579.14910888672,219768.89935302731,182547.6905517578,72171.205078125
[TG(51:7)|TG(50:0)]_FA16:1,-1.4586954018136706,7.085713965751982,21.162177247993895,4.220112324850268e-6,9.240889796264593e-5,TAG,285197.1413574219,246618.6748046875,214432.5948486328,254956.37866210935,435073.7919921875,442264.7313232422,147937.61083984375
FA(32:0),-1.455547487647153,4.42157098795278,21.064827772269382,4.440035980106791e-6,9.656323148572388e-5,FA,43970.68264007568,38855.2632522583,34409.242935180664,50833.482414245605,56075.083168029785,90906.26817321776,13181.56095123291
FA(34:5),-1.4544026938065202,5.600943034155988,21.034299292245123,4.511344874209878e-6,9.745114569492554e-5,FA,103404.8881225586,73261.70574951172,76267.34631347656,122608.04809570312,86307.6058959961,242250.3381652832,34620.44235229492
[TG(54:5)]_FA16:1,1.62902362858094,10.61857741304504,20.913116199895743,4.805926016293275e-6,1.0272274481062734e-4,TAG,3470835.587158203,9763483.931152344,10538839.83959961,3362128.415283203,1723956.8764648438,1062680.972290039,50920.82379150391
DG(37:6)_C18:2,-1.4522740682103423,1.234827552246996,20.907654960802006,4.8196470821376605e-6,1.0272274481062734e-4,DAG,3227.940223693848,3238.460224151612,3226.5802421569824,4435.400318145752,3237.7002334594727,9087.920627593994,5866.820430755615
[TG(56:9)|TG(55:2)]_FA20:4,1.626596953442438,7.3602598580342935,20.855610371679035,4.952395090996985e-6,1.0485302719150569e-4,TAG,260268.75659179688,1159066.430419922,812095.219543457,525815.5386352539,159858.5714111328,122788.88848876952,48443.04309082031
PE(37:6)|PE(O-38:6)|PE(P-38:5),1.624517238497673,7.834077189282611,20.807505564458552,5.078355446338788e-6,1.0681251553911253e-4,PE,486732.35290527344,1308744.7314453125,1502310.8946533203,475021.23303222656,212746.4156494141,176070.59106445312,87416.285888671875
FA(25:1),-1.4448910418799212,7.637486661498711,20.75771045883448,5.2121298691000205e-6,1.0890966791838409e-4,FA,433787.7529296875,330347.11041259766,440961.2958374024,438436.51416015625,303035.2885131836,1125445.1729125977,43555.403259277344
FA(19:0),-1.4408779994731251,8.21770086383345,20.640916742297122,5.539938841362632e-6,1.1500769140153462e-4,FA,394101.447631836,524631.82763671875,200396.71618652344,1231011.0325927734,382141.7956542969,1649707.519165039,183205.93432617188
[TG(48:7)|TG(47:0)]_FA18:2,-1.4355291493337488,5.463039790933066,20.48322802981602,6.015607094853278e-6,1.240767476273931e-4,TAG,93728.98651123048,77769.86639404297,82674.326171875,90344.44583129884,117602.1089477539,179697.63330078125,31198.32241821289
[TG(56:7)|TG(55:0)]_FA18:3,1.6043230542802642,10.604139064024535,20.340451906027738,6.481570444894977e-6,1.3283064559185413e-4,TAG,3567965.022216797,8718387.5576171875,10697376.092529297,3712279.73828125,1669418.593383789,1123500.3657836914,82315.86602783203
[TG(54:8)|TG(53:1)]_FA18:3,1.6004254260748783,7.5239056349944855,20.249824953993084,6.7959680313593685e-6,1.3838668660035605e-4,TAG,288536.95935058594,1327383.1115722656,917316.3161621094,555687.78515625,183244.6722412109,139078.56994628906,50717.52389526367
FA(28:3),-1.42526458504628,5.999055880821573,20.187504267986697,7.021007274232328e-6,1.4206430541595412e-4,FA,106140.86737060548,132124.07000732422,77803.62460327148,181677.64862060547,119993.84759902954,305320.75607299805,50293.14337158203
[TG(56:6)]_FA18:2,1.595401552788402,10.55111054926037,20.13511956349248,7.215944890319838e-6,1.4509041392674543e-4,TAG,3604014.192138672,8376436.725097656,10148382.623291016,3592473.8127441406,1579801.9318847656,1127761.5037841797,73558.2855834961
[TG(54:7)|TG(53:0)]_FA18:2,1.594285157050332,7.366965695034665,20.108562418805377,7.3168373863564635e-6,1.4619955702613508e-4,TAG,339304.82403564453,1103201.6076660156,803915.0362548828,516570.4508666992,164545.37139892578,125383.72821044922,46564.96325683594
FA(38:4),-1.4195782905884504,5.093585003756274,20.022632198393694,7.653099419219972e-6,1.512407226906324e-4,FA,64995.3850402832,66214.62335968018,55776.08469390869,85566.56649017334,128840.90925598145,103633.38614273071,20255.34130859375
LPG(17:1)|LPG(P-18:0),-1.4196945315998242,4.097563296935835,20.01997373225754,7.663746348414906e-6,1.512407226906324e-4,PG,4410.000358581543,24358.82174682617,21971.24151992798,47039.26328277588,48122.16345214844,35238.38262939453,49126.58312988281
[TG(57:11)|TG(56:4)]_FA18:0,1.5620812046555426,10.454855590675594,19.37540616269689,1.073810701655242e-5,2.106118290301723e-4,TAG,3067059.545654297,7898564.8828125,9652997.70727539,3362569.185546875,1546568.3200683594,1036568.5012207032,70663.724853515625
[TG(53:7)|TG(52:0)]_FA22:5,-1.394411599061268,6.099770168758985,19.30923497090862,1.1116737176332276e-5,2.1670858995569684e-4,TAG,119927.9489440918,145209.47103881836,148323.01092529297,137921.6283569336,217004.39392089844,244826.99700927731,42476.90316772461
FA(36:4),-1.390932930056216,4.717118176743952,19.20866899338489,1.171800422841512e-5,2.2704520920147357e-4,FA,50307.563873291016,51628.98368835449,40419.56280517578,61543.50396728516,89801.28530883789,80604.66526794434,24049.581413269043
FA(12:4),-1.388063382780499,6.821254865600497,19.129938567604768,1.221142708658082e-5,2.3518031563734266e-4,FA,79267.50518798828,80511.6655883789,67933.224609375,117173.28894042967,159873.23236083984,128036.44860839844,629513.70263671875
PE(34:1)|PE(O-35:1)|PE(P-35:0),1.5502444914738958,8.282608810914608,19.107861996701104,1.2353495076412586e-5,2.3649175903767087e-4,PE,603311.9455566406,2103671.1135253906,1756486.5932617188,643481.4313964844,325466.9846191406,226962.61596679688,129344.28930664062
[TG(54:5)]_FA18:0,1.5366636362412271,7.019847717481263,18.80245809595181,1.4498015117559245e-5,2.758937757787911e-4,TAG,198989.31134033203,905537.53564453125,633252.1180419922,406648.6701660156,130602.22912597656,103340.40740966795,45290.223083496094
[TG(58:8)|TG(57:1)]_FA14:0,-1.3716443691219282,4.646520978816593,18.670637753077244,1.5535652707569328e-5,2.938904242964446e-4,TAG,48506.92361450195,47794.78318786621,48842.34356689453,52072.8434753418,87734.925537109375,75032.12530517578,21194.86141967773
FA(26:1),-1.3703484786495777,4.962667384743291,18.63543019445115,1.582520208191334e-5,2.97606888563982e-4,FA,13181.78091430664,58600.72330093384,60275.38473892212,100006.36526489258,87521.70526123047,103625.54852294922,39933.90270996094
[TG(57:12)|TG(56:5)]_FA18:1,1.5249199168875351,10.50438668555364,18.54163278482156,1.662333361886753e-5,3.1078828993871046e-4,TAG,3356378.2106933594,8364435.6171875,9720711.5498046875,3327734.5540161133,1628717.232421875,1107792.1864013672,56143.94445800781
[TG(54:6)]_FA18:1,1.5214845813318854,7.297140908323001,18.464412357650872,1.7310672249712127e-5,3.2175708826935855e-4,TAG,243329.8748779297,1125836.612915039,783034.0325927734,466373.7537841797,166679.6925048828,121939.90753173828,43440.762939453125
[TG(53:10)|TG(52:3)]_FA18:0,1.5155344365108545,8.337240860490818,18.332973264521573,1.8546913115211852e-5,3.4274266606550456e-4,TAG,330622.6237792969,2440891.6110839844,1430675.9760742188,1249673.1489257812,355478.10314941406,247270.6571044922,57188.86389160156
FA(24:0),-1.3569418747000253,6.511246917967725,18.26894741052456,1.918085025965179e-5,3.5040673302918156e-4,FA,164319.77127075195,169013.07427978516,164530.4115600586,256271.5855102539,193923.35180664065,422068.591796875,45829.36328125
PI(38:3),1.5130976443080026,7.811966086889079,18.278841260100307,1.9081484999663046e-5,3.5040673302918156e-4,PI,538990.1713256836,1264685.3935546875,1473440.204711914,484871.7539672852,238886.2164306641,180160.69329833984,41249.6227722168
[TG(56:6)]_FA18:3,1.5056850031379467,8.5764264228632765,18.115450844302813,2.079075266394345e-5,3.776592969694728e-4,TAG,963326.6995849608,2037285.465576172,2155321.834960937,1212652.810119629,358591.9665527344,354566.5030517578,77564.0658569336
[TG(52:10)|TG(51:3)]_FA14:0,-1.3431378949279253,5.53384984720897,17.891585223101174,2.3385281416476152e-5,4.2238838807047603e-4,TAG,94049.606201171875,85559.3451538086,87573.3461303711,95749.42608642578,145421.4306640625,148294.4503173828,44885.722412109375
[TG(58:7)|TG(57:0)]_FA20:4,1.492584090935702,7.689871741646271,17.827298487638473,2.418878892424223e-5,4.344469561281034e-4,TAG,571284.4348144531,1107321.9151611328,1010390.6930541992,755392.5531616211,170313.31188964844,218704.81463623047,40370.902770996094
[TG(43:4)]_FA14:0,-1.338621635259492,4.600288787332413,17.76734063063486,2.4963176318330854e-5,4.4585069659052373e-4,TAG,51324.46334838867,45298.38299560547,46457.90350341797,49932.58349609375,27156.1817779541,128421.42953491212,20904.101501464844
FA(20:3),-1.3356222656275887,7.248346179896708,17.690040625879192,2.5998426555829287e-5,4.617609427721458e-4,FA,313934.10400390625,286715.6772460937,282096.03857421875,323242.0056152344,253131.01879882807,716991.7058105469,136383.86962890625
