lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(46:6)]_FA18:1,0.6750189213645945,4.747212402170405,5.606243596409058,0.017896588293223967,0.20479535610721186,TAG,83047.2066040039,67545.26495361328,67268.4048461914,66831.40490722656,76069.52575683594,87035.10586547852,86417.80627441406,73520.10540771484,85293.606201171875,472152.9739379883,391080.66326904297,57605.42385864258,69206.0244140625,68499.5442199707,56783.964447021484,67277.84436035156,91256.0864868164,74165.70556640625,68861.3442993164,85275.88586425781,79332.66595458984,109293.80847167967,32727.76232910156
[TG(47:4)]_FA16:0,0.6707926220359701,4.338284988597173,5.536799265075555,0.018620609377157458,0.21157995232425042,TAG,58411.84405517578,40614.222747802734,44561.78286743164,45150.22311401367,50462.58360290527,68021.924560546875,64895.44412231445,51360.3430480957,78873.1851196289,393924.3901977539,294784.622253418,43913.7428894043,47904.32305908203,48436.4030456543,43532.56323242188,49441.24362182617,71492.986572265625,58232.00451660156,51566.50357055664,70220.6044921875,68650.005126953125,74412.54583740234,27145.201873779297
DG(41:6)_C16:1,-0.6711214955952975,12.303253522024406,5.542517441366996,0.018559865178911537,0.21157995232425042,DAG,24907370.411380768,11138125.94196701,4624405.696315765,1827880.2621612549,1354216.9022865295,6059997.456298828,10574004.285217283,5305152.200927734,5300987.40045166,6899972.2177734375,2737259.839557648,6602128.518482208,2245610.0173454285,6862493.371921539,5110932.324466705,28294832.62013626,6979694.425991058,1504409.9029769895,4242479.447509766,4496830.547721863,51504059.8972168,6986996.728881836,109112254.70947266
PI(31:4),0.669772463728551,4.424655194643071,5.520135437960107,0.018798803281799913,0.21285522172059057,PI,60690.28378295898,47666.60345458984,53845.22384643555,53221.8639831543,53159.5439453125,75451.40487670898,73407.465087890625,58372.36367797852,73927.02536010742,401254.5683898926,302059.1410217285,49446.92318725586,51093.96325683594,52675.50384521485,47906.66339111328,55953.60409545898,74904.66464233398,52803.56399536133,58418.66436767578,68252.34414672852,72987.84481811523,75371.14424133301,29414.242126464844
[TG(56:10)|TG(55:3)]_FA22:6,0.6623246118024334,5.493646612804495,5.3992724458007615,0.020145147639897464,0.22730206795087105,TAG,105611.9288635254,69785.48483276367,114234.20806884766,142410.51049804688,99805.86764526369,193292.43341064453,571611.5792541504,429956.5693206787,552716.7577514648,248753.95864868164,178378.79223632812,105680.0458984375,65357.96452331543,105874.62818908691,100123.70739746094,81523.06555175781,132453.52954101562,202457.4334716797,116466.5285949707,241843.0162353516,190350.973815918,119259.98779296876,37304.20263671875
[TG(47:5)]_FA16:1,0.6600708072097978,4.493356810401534,5.362754777634109,0.020571253688600914,0.2313011695230493,TAG,60396.08410644531,44858.72280883789,50734.32345581055,49454.823654174805,60000.76434326172,76358.10610961914,72428.82507324219,58218.92413330078,84739.40643310547,445550.8876647949,326814.1021728516,47644.72351074219,46244.6630859375,48571.10321044922,50060.82379150391,56548.34368896485,84627.3257446289,72588.6848449707,57821.044006347656,82562.96612548828,76193.76477050781,88982.22589111328,25925.581817626957
FA(12:6),-0.6590517787183546,5.54137749013281,5.3464928764167325,0.020763995918573187,0.23265769037929052,FA,107670.26580810548,222776.63513183597,180251.1124267578,61764.74459838867,81119.006103515625,91416.886474609375,90320.9658203125,184227.47119140625,261651.4401245117,77075.1459350586,190208.69458007807,69520.14489746094,272512.8580932617,90028.7661743164,273089.6350097656,463678.6446533203,565200.5994262695,141649.82891845703,98603.68542480467,74976.00451660156,99404.52740478516,102663.56811523438,54979.58404541016
[TG(56:11)|TG(55:4)]_FA16:1,0.6573415318329743,5.119436660716296,5.318987623195422,0.02109426333824059,0.23554044218858958,TAG,67183.78448486328,51768.363830566406,63184.78469848633,62317.02410888672,64240.64437866211,156893.41192626953,534267.3601074219,381000.3688964844,480802.5503845215,176727.89428710938,110942.80676269533,56847.50387573242,57855.58441162109,56584.52407836914,56415.62414550781,70262.74523925781,140767.47039794922,215996.9518432617,70658.18463134766,212745.27471923828,151660.29064941406,91804.22671508788,26785.16186523437
[TG(59:10)|TG(58:3)]_FA18:0,0.656142050230314,5.33153411818934,5.299783211881731,0.021328078687788507,0.2373300342258397,TAG,77561.1255493164,56144.70431518555,63116.54455566406,57307.96398925781,69676.78448486328,165523.23107910156,616909.6447753906,381604.0906982422,785649.1244506836,160844.09020996094,102910.9071044922,66160.085205078125,74731.06549072266,73510.7446899414,57688.00369262695,72637.76458740234,172257.15435791016,286649.8797607422,69944.56481933594,256752.75811767575,164073.17352294922,83519.86639404297,32205.882263183597
[TG(56:9)|TG(55:2)]_FA22:5,0.6553117855158404,5.303954751060766,5.286480324299646,0.021491614120137142,0.23832796826695038,TAG,92747.6671447754,59669.12420654297,98687.02719116212,131418.8292541504,90421.62701416016,166484.3316040039,462455.71408081055,377302.32598876953,492701.1571044922,225240.716003418,166847.07098388672,99951.12713623048,60094.74453735352,97605.6063079834,76077.76504516602,74380.52526855469,119293.98834228516,176615.63220214844,99441.18612670898,206170.8953552246,164159.95123291016,110216.8270263672,31713.64233398437
[TG(54:12)|TG(53:5)]_FA22:6,-0.6534312237749915,5.9290656044988195,5.256491147404553,0.021865058185424502,0.24163884508344133,TAG,138505.52954101562,105172.80792236328,160986.67028808594,183828.81268310547,129973.20901489258,263901.2780761719,384669.685333252,144077.51028442383,284094.1435241699,252176.65969848636,158270.47204589844,534955.0577392578,87691.22622680664,170382.67303466797,159087.25076293945,136648.68884277344,209509.0151977539,332279.3635864258,185419.8126220703,344187.3449707031,686747.2933959961,200281.09356689453,43318.723236083984
DG(41:5)_C18:0,-0.6516684761584663,6.600691867913362,5.228321634740496,0.022221965398202863,0.24474499092150387,DAG,202858.23220825195,50429.34379577637,62406.96455383301,70610.44528198242,63631.64506912232,145561.37088394165,105715.82843399048,134252.94916915894,119604.5279159546,169328.65266418457,81907.58590316772,132163.56673049927,89157.78742218018,146209.60932922363,103462.48640823364,216246.8611755371,97973.60648345949,102880.68857574464,102703.54737472534,95977.64754867554,464232.1729393005,126665.67166519164,2598909.901977539
[TG(37:0)]_FA18:0,-0.6497932036841271,6.445693598679474,5.1986401527889825,0.022604565178218496,0.24811201302758873,TAG,203138.51538085935,167566.45080566406,188696.5134277344,172782.87255859375,208804.85571289065,494381.7938842773,435350.8660888672,271753.2000732422,413390.39025878906,337943.5686035156,232724.77630615237,224806.7556152344,182988.37213134769,249832.478515625,176680.0926513672,252460.91674804688,1581584.4855957031,673459.6081542969,191176.4520263672,393126.04779052734,537328.5181884766,258384.1787109375,133977.5894165039
[TG(59:12)|TG(58:5)]_FA18:2,0.6492695509668959,5.52520153846328,5.190277145411528,0.022713593796557737,0.24846361756437904,TAG,92563.02600097656,62213.38427734375,84103.40573120117,69941.08517456055,80652.64572143555,174204.51361083984,705959.3165893555,427377.90466308594,862844.126159668,197723.71551513672,130097.8910522461,72374.50491333008,76662.7855834961,82338.34588623047,66551.14562988281,86999.12561035156,199660.3733520508,336081.8223876953,81648.8056640625,291814.2619628906,193465.93292236328,100282.28717041016,34046.92236328125
[TG(46:5)]_FA18:0,0.6485030832937347,4.733065330984095,5.178015888247458,0.022874430194834774,0.2493776562119318,TAG,83499.5654296875,65436.00439453125,66027.48400878906,65371.765380859375,68947.04461669922,88131.44512939453,83073.34674072266,74906.26556396484,90944.14541625977,496332.7301635742,361518.1507873535,57599.14392089844,71492.72491455078,67220.62512207031,61439.26385498047,70207.14535522461,95472.46649169922,71615.54595947266,70957.52520751953,84528.8056640625,71896.28503417969,103738.72760009766,30836.42227172852
DG(30:1)_C18:0,-0.6431489745704037,4.957091510883301,5.093600769030672,0.02401428031269306,0.26092283693286367,DAG,56032.28416442871,57469.04433441162,56931.464111328125,61835.58442306519,57097.52438735962,176193.13243484497,62524.064361572266,57622.5040397644,58883.92402648926,434570.8811340332,62244.824378967285,59130.84404754639,61589.76452636719,54864.36388778687,59846.26408004761,55493.24380493164,60758.46392440796,59617.26406097412,317801.8178100586,59809.34450912476,241764.3993835449,457365.9363708496,75972.28582763672
[TG(44:5)]_FA16:0,0.6394160107538174,4.626130284751985,5.035065960435304,0.024839140880478117,0.2689795557761842,TAG,77848.40560913086,51345.64392089844,49495.52359008789,52794.92395019531,59970.704650878906,95160.94622802734,85145.3254699707,59413.384338378906,119678.10943603516,472054.0774536133,331269.44512939453,50262.44366455078,57882.68405151367,52956.78381347656,55321.823974609375,57886.56414794922,96382.56707763672,81158.84552001953,57575.82385253906,97628.28692626952,82482.54522705078,99744.36749267578,30436.282012939453
[TG(51:9)|TG(50:2)]_FA16:1,0.6385145729555758,10.548805955498567,5.021235468122072,0.025038297992333154,0.26932862540419694,TAG,3581336.1918945312,2319094.7778320312,2333313.6337890625,2641990.03515625,3030530.802734375,6522618.1923828125,20343185.830078125,25023333.41357422,12582241.808105469,2867797.3168945312,6192436.798828125,2358127.852050781,3253719.318359375,2115636.20703125,1117144.8579101562,2229314.6669921875,14698297.885253906,10829372.733398438,1719955.1640625,5812106.1953125,6596399.8818359375,2202181.9228515625,2063598.873046875
FA(11:1),-0.6386635278425403,5.542429855020603,5.023415177036924,0.025006800781935686,0.26932862540419694,FA,122407.46899414062,184936.91259765625,124767.28967285156,74286.28521728516,85902.04669189453,89279.50646972656,91987.80700683594,173683.8330078125,180209.7321777344,98959.566650390625,239148.4560546875,84346.96575927734,172793.7119140625,91690.56591796876,130423.62915039062,780852.80078125,183744.01318359372,143649.52954101562,96224.00665283205,88311.7060546875,100425.04724121094,130011.529296875,174002.03344726562
PI(38:5),0.6379414773295272,8.310111488568314,5.012284770258702,0.025168069762091776,0.26982512000754205,PI,1119096.808959961,423277.7694091797,515557.4985961914,498361.8754272461,779560.6536254883,3686723.4069213863,3856433.2319335938,1352134.7801208496,4789882.901916504,2799331.3391723637,490867.3954467773,232158.3960571289,925152.5526733398,463469.7087402344,563773.6810913086,402992.96875,2013962.1749267576,1495978.0202026367,570053.4670410156,2954717.5932617188,1152492.1221923828,610975.5142822266,48350.22351074219
[TG(51:6)]_FA18:3,0.6320693301198735,5.329085164655167,4.921027813074945,0.026531728539542502,0.28350294038776047,TAG,97047.5267944336,84508.74533081055,86143.02532958984,88531.08721923828,82791.7060546875,140603.88989257812,334663.1478881836,362859.7866821289,476011.4794616699,351172.28454589844,278487.3203125,76979.96569824219,94758.70690917967,83072.966064453125,77278.245361328125,95304.10662841795,141344.4097290039,179176.95123291016,99824.48724365234,189557.6734619141,154801.3515625,121384.62768554688,43072.443115234375
[TG(53:9)|TG(52:2)]_FA16:1,0.6243686904071319,8.737817230627332,4.802894567110343,0.028411963463065064,0.30259209932445863,TAG,975084.0676269532,514907.6552734375,667827.525390625,636791.5612792969,836598.4377441406,1898329.0319824216,6302906.889892578,6977143.413574219,4598162.819824219,1203695.12109375,1431333.0471191406,642249.90576171875,846573.3544921875,682579.2080078125,382346.2678222656,699907.90869140625,3623278.9916992183,3278290.9331054688,555349.7197265625,2202474.264160156,1872589.735839844,749810.49658203125,111171.68737792967
FA(17:3),-0.6224276939613953,5.159374477939318,4.773136236201033,0.02890712024865049,0.3068528850078787,FA,58290.20379638672,117447.0692138672,94881.22705078124,36789.122482299805,47092.38342285156,49011.60354614258,46171.72326660156,298088.9626464844,264322.81982421875,52416.263427734375,64956.24444580078,43034.84289550781,238099.3779296875,48647.36340332031,117940.94750976562,304151.4836425781,510656.1794433594,104387.3876953125,59837.124267578125,55634.98406982422,49300.32312011719,48578.423400878906,190737.4938964844
[TG(52:9)|TG(51:2)]_FA18:1,0.6208638963911368,7.584932909098302,4.749517781268878,0.029306505882347785,0.3100724409256928,TAG,367042.1614990234,332508.80432128906,391433.62756347656,330979.5261230469,364226.72424316406,779787.3801269531,2510740.3001708984,2551947.373413086,2568995.1907958984,678665.5749511719,770703.7556152344,252259.41748046875,351280.9428710937,335161.76416015625,196036.97399902344,451867.546875,915861.2314453124,1336999.465576172,325654.4455566406,877943.2685546875,938861.38232421875,770467.6887207031,84004.7660522461
FA(17:4),-0.6182909738514959,4.773085338591279,4.710317550985572,0.029982112890332046,0.3161839160035997,FA,47751.52311706543,104204.98803710938,69051.10485839844,27844.54196166992,36916.30261230469,38939.12292480469,41403.56286621094,200067.09326171875,185867.0537109375,45061.58319091797,48174.78356933594,28320.48191833496,212026.63403320312,40410.60275268555,91810.8671875,186010.31176757807,404108.3674316406,79861.68505859375,40087.62237548828,37111.30261230469,37986.68276977539,38571.98257446289,160169.71118164062
DG(42:11)|DG(41:4)_C16:1,-0.6109826974904194,7.74781110666826,4.600605573982193,0.03196066495399437,0.33486060326798645,DAG,753038.8114852905,375212.9453048706,193379.03290176392,73808.8256225586,87605.54672241211,272106.9190673828,372618.6277313232,228722.35681152344,207440.796749115,309235.3017578125,129120.06929016112,229563.1145439148,106096.92826461792,239849.5186767578,193293.71423339844,954110.9485778807,293499.2567024231,84521.7459449768,187131.8932495117,224382.99960327148,1573172.4915161133,281954.4819641113,5291526.647857666
PI(33:3)|PI(O-34:3)|PI(P-34:2),0.6110550086267015,4.713578845571107,4.601539569512852,0.03194325830731658,0.33486060326798645,PI,63089.10498046875,61303.50451660156,65817.72470092773,57003.78399658203,59516.583435058594,100615.50775146484,124836.88816833496,103002.60690307616,161427.6916809082,412275.56649780273,310122.8031311035,56648.78359985352,58526.64407348633,62137.96423339844,47494.32336425781,63713.3850402832,103478.16647338869,98079.72708129884,62210.34442138672,97516.04598999023,112813.92813110352,89256.76669311523,36472.5424194336
[TG(49:4)]_FA18:0,0.6069801599626409,4.554530166786814,4.54078762527638,0.03309636024189361,0.3455006858194163,TAG,68607.82501220703,53874.58312988281,58976.80450439453,59635.22415161133,57723.84399414063,81112.1664428711,77737.2855834961,60235.40478515625,84875.34521484375,425961.8939819336,314630.984375,54703.84387207031,55295.76345825195,59615.26379394531,53071.88317871094,60316.40460205078,85543.32586669922,74728.86511230469,60590.92474365234,79381.78552246094,74210.50555419922,87205.60607910156,33099.0224609375
[TG(61:13)|TG(60:6)]_FA20:4,0.6066422100978405,6.058411948008833,4.535934234230808,0.03319033548311715,0.3455006858194163,TAG,127762.48861694336,103872.20712280272,92777.34661865234,171622.11291503906,89395.9660949707,418100.1870117188,821627.2944030762,611808.1756591797,1058635.5509643557,352001.0662841797,258173.41430664065,65045.5647277832,101489.8862915039,97495.32638549805,71820.685302734375,111126.88836669922,556256.9375305176,499641.3309326172,91546.5269165039,377355.3471679688,324397.883972168,159637.97021484375,35177.422424316406
[TG(49:5)]_FA18:1,0.6050671494011943,4.614801564384198,4.512426505190838,0.03364947161726187,0.34915384215081685,TAG,69822.34533691406,55452.503997802734,60985.48449707031,61200.42425537109,68686.6849975586,85545.5464477539,92335.2865600586,62908.424865722656,81663.785400390625,414806.46966552734,342573.1248779297,60461.24426269531,55990.32400512695,62472.70501708984,51399.68365478516,62750.44451904297,85638.02676391602,67937.085205078125,66745.8052368164,89575.9260559082,80698.14569091797,95273.46563720705,31604.58212280273
[TG(54:5)]_FA16:0,0.604284263192531,8.393265261165887,4.501053194406268,0.03387398412206008,0.34923752959069615,TAG,1171736.9924316406,390061.08447265625,497345.7489013672,549514.2028808594,709402.1491699219,3547548.057006836,4376900.6455078125,1878019.436645508,5260067.856201172,2447693.9404907227,508651.7344970703,246779.71759033203,888100.3931884766,482455.8801269531,606904.9664306641,467169.05432128906,2186546.230102539,1949786.9619750977,558405.0017089844,3003931.4140625,1293540.8887939453,621539.5085449219,40556.68292236328
