Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
DG(36:3)_C16:1,DAG,39329.102840423584,343017.6452636719,42905.20286178589,558926.3790893555,437163.8903198242,74434.1650390625,45621.38320541382,41107.26296234131,180933.71112060547,329497.80101776123,39123.682483673096,87196.18650054932,48801.16325378418,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:3)_C18:0,DAG,57435.88405609131,56192.32408905029,59659.6245765686,58784.16444396973,59015.70421600342,58645.66415786743,61938.00414276123,58219.344036102295,409929.85357666016,57656.14430618286,60354.08452606201,62749.56470108032,65619.12463378906,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:3)_C18:1,DAG,33749.802406311035,34242.722595214844,34481.462394714355,30458.682132720947,32148.422008514404,34310.44237136841,32865.402336120605,32177.782230377197,34494.92267227173,32901.2825012207,31489.04217147827,32374.3624458313,36607.54252624512,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:3)_C18:2,DAG,40651.162952423096,29867.941970825195,42885.64295196533,18300.521465301514,41786.40293121338,42358.122829437256,32465.542404174805,43665.32315826416,30587.402294158936,26842.0219039917,40457.56283569336,38735.12264251709,68660.08500671387,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:4)|DG(O-37:4)_C16:0,DAG,42342.14302825928,59965.20393371582,39822.74281311035,51418.303466796875,47109.80340576172,44257.50328063965,35293.962478637695,32996.002407073975,60834.9841003418,46329.7237701416,36115.60259246826,41723.3630065918,44099.44332885742,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:4)|DG(O-37:4)_C16:1,DAG,33821.402446746826,50963.38310241699,34101.242500305176,62349.983642578125,49090.623249053955,54589.8642578125,35573.06252288818,32550.10245513916,38213.18246459961,37665.24250411987,33030.782176971436,33259.462493896484,39241.482833862305,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:4)|DG(O-37:4)_C18:0,DAG,28892.542098999023,29883.501914978027,30513.002227783203,26849.44203186035,29814.26202774048,30143.822078704834,28356.82190322876,30904.461990356445,34319.882305145264,26600.02182006836,29869.762104034424,29246.502151489258,33375.92207336426,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:4)|DG(O-37:4)_C18:1,DAG,75037.58559417725,75311.26528549194,74589.04564666748,71666.20527267456,74561.70544433594,77917.86514282227,73151.48556518555,75022.34558105469,79718.78590774536,75411.70526885986,74748.54541778564,72562.34533309937,75473.78607177734,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:4)|DG(O-37:4)_C18:2,DAG,36674.502532958984,35619.982650756836,37741.78273773193,33998.022411346436,37017.32279968262,36759.362785339355,37864.58285140991,35207.542541503906,37472.462535858154,35075.002616882324,36935.34248352051,36877.922523498535,45777.18324279785,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:5)_C16:0,DAG,167205.5927848816,284373.6204223633,161088.6498413086,146542.5499420166,128813.10948181152,143533.46978759766,70050.884765625,99810.72565841675,317522.16189575195,101891.98672485352,80614.86528015137,91121.60662841797,459848.67013549805,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:5)_C16:1,DAG,28901.662044525146,64346.744552612305,29887.96195602417,58408.844482421875,50624.38327026367,53439.603523254395,31266.242279052734,30194.50204849243,38803.10282897949,35262.422466278076,24956.661701202393,30445.282146453857,98653.00793457031,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:5)_C18:0,DAG,39379.64266204834,36729.64266586304,35034.402759552,34524.642375946045,38923.62286376953,36689.96259307861,40337.08283996582,39694.58290100098,59540.184452056885,33562.26217651367,35911.702671051025,37318.48225784302,44310.54315185547,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:5)_C18:1,DAG,33313.94231414795,30757.302181243896,33032.28245162964,27754.3819732666,34275.96254348755,33043.90237426758,30636.902141571045,33172.90221786499,32531.28240585327,32889.302227020264,30066.52212524414,32220.242195129395,34826.782455444336,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:5)_C18:2,DAG,69049.0051689148,67271.48504257202,70437.98480987549,68394.76477432251,67305.40428543091,67342.86494064331,72264.42492294312,70295.50508499146,74151.30522918701,72129.52508544922,69844.76505279541,71466.38498687744,78404.32556152344,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:6)_C16:0,DAG,1523515.1501731873,2463638.999267578,1637845.086883545,1039017.2770996094,855871.3384399414,1174833.744934082,365750.44006347656,592257.645072937,3512859.5925598145,584095.5000305176,548806.2364883423,534804.4384155273,5644166.026489258,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:6)_C16:1,DAG,50516.46365356445,530484.365524292,95318.82795333862,263329.57807159424,171134.33279800415,311117.70303344727,54321.50414657593,57881.50393676758,171197.49211120605,92568.38637161255,100371.42808151245,71477.50493240356,1920249.1141052246,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:6)_C18:0,DAG,25356.821662902832,31119.26218032837,28757.862049102783,26164.6418800354,29025.061962127686,26609.721771240234,30794.082176208496,29542.122116088867,46025.46368789673,25224.96173477173,28019.001998901367,31354.202110290527,109558.00833129883,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:6)_C18:1,DAG,35645.50244522095,40213.96303939819,39655.08275985718,39462.7028427124,37584.60268783569,43363.963024139404,39025.502502441406,38131.522720336914,40608.70291900635,37921.60263824463,37151.16262817383,38183.86269378662,59077.4241027832,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:6)_C18:2,DAG,29150.462017059326,31400.80212020874,29845.022094726562,34296.102268218994,30723.16216278076,31198.321983337402,31674.242275238037,30192.682189941406,31525.182292938232,32343.54225540161,31314.642238616943,30370.062084197998,35194.90222930908,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:7)|DG(35:0)_C16:0,DAG,4050916.1219215393,7006163.470703125,5263434.057006836,3156454.109741211,2625591.264038086,3472349.536804199,1180206.6948547363,2314873.6975860596,11174611.682373047,1910910.5791015625,1363326.7835235596,1489850.9213867188,19974577.3984375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:7)|DG(35:0)_C16:1,DAG,213903.95594406128,3829808.881164551,578493.0541343689,1551640.8192634583,924200.7593955994,2384196.1049804688,267353.6551475525,200922.41047668457,1771518.3978233337,299031.7415962219,594528.4251785278,423112.9627189636,15056646.359405518,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:7)|DG(35:0)_C18:0,DAG,102609.82678604126,113463.62839508057,102494.94704437256,108771.30812454224,101525.06747055054,97363.86595153809,107209.76735305786,106073.7868347168,224173.73440170288,96600.46683502197,100034.62721252441,107137.06770706177,510965.3532714844,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:7)|DG(35:0)_C18:1,DAG,36277.3424987793,36628.60280227661,40540.82293319702,38462.88278961182,35222.30234146118,35511.84273147583,36782.34274673462,36549.82266998291,39612.16272354126,40553.74252319336,43582.52286148071,41841.76327133179,298467.1682128906,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:7)|DG(35:0)_C18:2,DAG,38564.062438964844,37976.10271835327,43258.96295928955,41971.48304748535,43574.74306488037,43774.50325393677,42754.78308868408,44294.16304779053,41327.162689208984,41082.96279525757,41576.642990112305,39655.78279495239,60321.48377990723,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C16:0,DAG,41794.422927856445,94285.18637084961,83796.80596923828,96881.76705932617,100643.36682128906,73117.64513397217,73476.96487426758,62234.8045501709,80153.86529541016,83667.02630615234,36733.84251785278,78971.88528442383,56387.70364379883,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C16:1,DAG,862775.7349281311,14146978.29548645,1905404.0719184875,2400776.2774658203,4554793.443031311,8866230.443603516,777048.2832336426,1002685.428226471,5815818.770553589,140383.89002609253,1481716.6491775513,1115678.4473724365,47492099.30102539,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C18:0,DAG,44950.90296173096,47801.78311538696,45372.82331085205,45512.263202667236,49557.10343551636,49462.323165893555,46383.08344268799,47615.42330932617,49128.00319290161,43710.70314025879,46379.583641052246,45351.90324020386,60303.164459228516,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C18:1,DAG,122128.38845062256,137156.2704963684,130138.86933517456,106355.42751693726,113012.68772888184,106025.60702896118,112974.40715026855,108659.34753799438,118738.0880241394,116303.66858291626,125802.64812469482,124000.34899139404,1486141.7841186523,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C18:2,DAG,38220.582736968994,42171.102882385254,40934.38268661499,43886.38302230835,39176.78266143799,37091.662742614746,42537.60297393799,40519.30293273926,40118.68302154541,40333.12296676636,42479.923179626465,47385.9833984375,301337.466217041,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C16:0,DAG,1729280.427886963,1085617.3080444336,5661513.271759033,1703547.8323059082,695420.4795074463,616216.1190490723,650873.919631958,239009.21829986572,1930320.427307129,491006.1948852539,1538141.6631317139,2444192.6549987793,40108.38299560547,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C16:1,DAG,42239.96290588379,66303.0451965332,41824.9030456543,86287.5062866211,61235.463928222656,60356.56466674805,36604.002754211426,35515.00249481201,48498.10341644287,52734.783699035645,35826.00239944458,43867.66312789917,45323.683044433594,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:0,DAG,32985.36241531372,34345.66241836548,32395.76247406006,35028.98243331909,34998.302734375,34667.06234741211,32554.602165222168,36362.26242828369,43052.80318450928,33044.6423034668,32391.34242248535,32683.7022895813,40832.90298461914,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:1,DAG,60082.72447967529,63412.084522247314,64490.34425354004,65367.74505233765,60563.52417373657,62273.94435882568,61991.58452606201,60999.32406616211,58305.44400024414,63432.56433105469,50249.06354522705,62507.80427932739,57847.164306640625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:2,DAG,39214.84284210205,40488.782917022705,28300.121982574463,41025.703105926514,27553.761978149414,27243.501972198486,31820.362312316895,37262.42249298096,44535.663177490234,41625.48291015625,38671.28293991089,34486.70245742798,26921.681995391846,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C16:0,DAG,126908.06915283203,158632.11227416992,176912.63325500488,185247.53451538086,156826.21240234375,135681.0696105957,98361.96681213379,75771.96571350098,213039.49307250977,148123.95111083984,123948.92852783203,164761.45208740234,54616.10369873047,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C16:1,DAG,38202.14278411865,766270.7359771729,38325.96268081665,1786008.5904846191,318890.8780708313,542675.7545471191,38204.083015441895,39429.50277709961,197078.99267196655,255512.80290222168,39209.00267410278,137014.44999694824,43886.563247680664,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:0,DAG,26848.82195663452,27267.80199432373,25702.941898345947,25941.18194580078,26802.98196029663,27879.28199005127,27583.042072296143,28773.10191345215,37176.022621154785,29335.4220161438,26800.26181411743,27502.961959838867,45210.60302734375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:1,DAG,36678.64268875122,39319.942527770996,39525.202671051025,38647.50300216675,37427.72259902954,37956.00249481201,36749.342697143555,39103.762634277344,39003.962787628174,36279.84257888794,36991.342514038086,37477.7626953125,40262.782485961914,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:2,DAG,17436.62127685547,23877.4617729187,10758.560703277588,27536.10190963745,3733.8402786254883,8876.500606536865,18098.761379241943,15411.141063690186,25501.461833953857,29386.242141723633,17935.60134124756,18841.281326293945,12137.02091217041,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C16:0,DAG,213766.83493041992,224006.17568969727,85103.46557617188,165544.88958740234,138714.77017211914,197107.47384643555,86116.02610778809,119274.60818099976,279644.50019836426,119649.78778076172,111469.52822875977,96272.56665039062,207489.6337890625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C16:1,DAG,44859.38302612305,131817.7890625,49105.56368637085,193809.83361816406,116750.34795379639,132638.42864990234,44809.223026275635,44304.042892456055,78910.1057395935,98043.48746109009,55833.524211883545,58454.46415710449,57806.043853759766,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:0,DAG,25419.1417427063,28230.16205596924,24310.601821899414,25652.161891937256,24756.441787719727,25004.801597595215,27394.281940460205,23071.641498565674,34459.60232925415,24865.46181869507,28089.94216156006,29352.72219467163,38894.4229888916,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:1,DAG,31989.222316741943,32376.762588500977,32281.802185058594,31190.822185516357,33694.60223007202,34951.06262588501,33703.902561187744,33076.502296447754,32695.822227478027,31443.982135772705,31457.50230407715,29332.20210647583,56453.1436920166,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:2,DAG,3296.140235900879,6204.540447235107,3235.6602363586426,18383.92126083374,3238.5002250671387,3240.5402488708496,7756.74055480957,3240.960235595703,6501.100471496582,13074.920864105225,3380.640239715576,7160.880558013916,6090.140472412109,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C16:0,DAG,937500.0407714844,987565.6943359375,363617.0028076172,735813.7314453125,588025.1003417969,851647.9005126953,311660.32580566406,472132.6514892578,1204513.8448486328,490177.7147216797,436819.4089355469,353549.98486328125,875594.1683349609,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C16:1,DAG,91947.4065322876,179383.97268676758,113295.20830917358,185175.81384277344,113320.38865280151,193014.67315673828,84828.606590271,69597.14417648315,136301.36908721924,94581.08667755127,178654.0105934143,75081.26569366455,240425.3175048828,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:0,DAG,53614.58338546753,106849.44734191895,53017.78412628174,46106.74322891235,49525.803897857666,37130.20247268677,58329.48458862305,41875.482891082764,92296.78702926636,59508.3039932251,86028.126537323,68535.38436889648,153808.18914794922,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:1,DAG,30593.14227294922,33787.72238922119,30604.622257232666,31609.222217559814,29607.662181854248,32367.662391662598,30704.282302856445,29209.282024383545,31506.342315673828,30039.402095794678,32337.18260574341,33091.24263381958,40443.822692871094,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:2,DAG,3229.1002349853516,3238.3402137756348,3235.7602195739746,3244.960216522217,3239.0002365112305,3240.120231628418,4222.660289764404,3240.460220336914,3235.18021774292,3234.8002433776855,3229.200225830078,3897.7002868652344,5866.820430755615,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C16:0,DAG,176171.95181274414,277791.87969970703,176023.3524169922,193424.53295898438,185537.37365722656,220169.91522216797,132300.44953918457,140561.12926864624,256181.4578857422,151007.53063964844,144425.32974243164,152784.47021484375,242113.87615966797,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C16:1,DAG,312638.8182144165,701457.6892242432,379236.32876968384,767756.6776123047,439133.9284210205,768067.096496582,254676.21899795532,240084.03596115112,533121.1761703491,348084.4261665344,545036.0393562317,229999.69268417358,959165.8348388672,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:0,DAG,226240.13584518433,528055.5817832947,297678.9613456726,303070.3017807007,236616.49657058716,182083.39308929443,257823.99361038208,199879.95413589478,466463.05430984497,182389.1933631897,400799.0236778259,213322.83568954468,851649.2297363281,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:1,DAG,94350.0467414856,87407.18701171875,80056.08561706543,66233.5439376831,61383.88497924805,63624.744556427,74681.52541351318,66833.02463531494,64981.28448867798,77335.68558883667,95350.50729370117,90225.96728134155,177927.35278320312,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:2,DAG,3229.3002548217773,3238.6402130126953,3237.080219268799,3245.8802375793457,3239.3402252197266,3268.100242614746,5387.260349273682,3241.1402282714844,3234.460235595703,3234.3402252197266,3228.420249938965,7404.680473327637,19945.541400909424,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C16:0,DAG,67425.28542327881,82017.70581054688,84128.10618591309,107087.7075805664,84928.78573608398,63502.64456176758,63051.64451599121,53318.203746795654,93920.34707641602,80432.90542602539,64510.9850769043,74210.72595214844,36975.32287597656,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C16:1,DAG,42615.16317367554,133907.3300704956,45319.402755737305,234767.07559204102,144673.27215576172,121626.16830444336,40233.483001708984,41560.50282287598,100841.08785629272,161487.11171340942,40687.02291870117,56833.34422302246,45506.98309326172,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:0,DAG,30094.902141571045,31922.44231414795,30046.862270355225,30114.902263641357,33949.942348480225,29126.122062683105,32420.18244934082,31695.302318572998,35007.34255218506,33654.102268218994,30962.982120513916,31739.422367095947,42154.14288330078,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:1,DAG,8775.820594787598,5515.740428924561,7107.560497283936,2892.180206298828,2889.580219268799,2930.1002044677734,2888.480194091797,5401.500377655029,13492.2809715271,3421.3802452087402,20162.081329345703,4379.940319061279,2901.940200805664,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
