Lipid,Class,FAD185_M1_Male_5xFAD_cortex ,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cortex ,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex ,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
LPS(22:4),PS,114551.62823486328,114494.28692626953,94591.84674072266,111770.10772705078,92046.3070678711,105850.50732421875,105757.06713867188,97197.08697509766,85661.72570800781,76633.82495117188,79230.9853515625,71168.06544113159,52716.643981933594,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
LPS(22:6),PS,219703.19787597656,181687.75354003906,197911.5128173828,216030.21704101562,205135.17504882812,181520.974609375,239743.998046875,150074.22985839844,152526.85009765625,123757.24865722656,156598.3721923828,97317.74659347534,87399.2466430664,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
LPS(O-16:0),PS,288229.90087890625,270800.779296875,288460.2209472656,261351.33764648438,265470.9797363281,319664.1025390625,277818.5212402344,273803.8400878906,213260.59545898438,193417.77490234375,217934.57495117188,295004.07943725586,179513.71362304688,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
LPS(O-18:0),PS,799918.2016601562,1067724.296875,854695.9892578125,718986.5791015625,848872.4926757812,596273.1818847656,1222666.3850097656,990489.7060546875,490000.09228515625,526535.1003417969,579561.4230957031,375371.92735671997,244715.63598632812,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
LPS(O-20:0),PS,3001.7602005004883,2395.0001678466797,2713.020191192627,2716.680202484131,4612.620365142822,2355.360164642334,2296.500160217285,5888.88037109375,3245.240222930908,2292.460174560547,2318.960159301758,3029.840244293213,2982.940196990967,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
LPS(P-16:0),PS,108057.8471069336,133997.16790771484,111222.14715576172,138202.29022216797,89102.72650146484,106806.04779052734,136648.24975585938,125239.52893066406,88437.92694091797,87563.62579345703,112949.88854980469,72566.80497741699,112676.24792480469,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
LPS(P-18:0),PS,77549.54571533203,78306.26593017578,72670.0853881836,72962.9047241211,70749.0244140625,70233.3251953125,78671.24597167969,77102.08581542969,65513.70489501953,62389.58428955078,76309.26525878906,56765.364528656006,54120.14404296875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
LPS(P-20:0),PS,5240.680366516113,4205.200347900391,2823.4002227783203,3857.7202529907227,21205.16120147705,5020.380386352539,4467.000312805176,27032.86206817627,3730.520278930664,3587.520278930664,2942.0001945495605,3353.760238647461,3378.480255126953,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(10:0)|LPC(11:0),PC,75213.00561523438,75285.56530761719,66850.48461914062,73043.96508789062,72227.36511230469,82491.46496582031,69236.3447265625,72040.64483642578,82962.1255493164,92349.16534423828,80546.92468261719,116401.80853271484,45321.363342285156,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(12:0)|LPC(13:0)|LPC(O-14:0),PC,61615.20422363281,62011.704528808594,56354.94403076172,60889.944091796875,58106.864501953125,59864.025146484375,58175.503479003906,52887.76345825195,41802.44299316406,44912.72296142578,48836.82342529297,47935.66326904297,38026.902740478516,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(12:4),PC,75831.28509521484,85361.2666015625,69864.02435302734,81441.82550048828,74193.34576416016,72629.24505615234,73535.76556396484,73809.96478271484,63300.044982910156,60098.324157714844,61540.14416503906,63246.023986816406,48748.52325439453,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(14:0)|LPC(15:0)|LPC(O-16:0),PC,67842.92474365234,61487.56408691406,78570.80529785156,59956.96374511719,66624.48449707031,69740.92462158203,73020.36492919922,71890.12469482422,51151.56359863281,52782.28405761719,68363.14440917969,66379.80474853516,36015.7024230957,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(16:0)|PC(O-17:0)|LPC(O-18:0),PC,169446.47302246094,105514.70678710938,156237.68994140625,121109.78802490234,149211.11138916016,140294.9105834961,135910.5291748047,110669.26806640625,94225.20739746094,71939.44525146484,87211.0654296875,91919.96673583984,41837.923095703125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(16:4),PC,610445.4631958008,220026.1553955078,567105.9019775391,331704.5852050781,489498.51708984375,351685.02197265625,382020.98529052734,189484.4522705078,310050.7824707031,145931.49053955078,146694.08947753906,135627.12982177734,48050.343505859375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(18:0)|LPC(19:0)|PC(O-19:0)|LPC(O-20:0),PC,339132.38201904297,191665.47265625,349260.28424072266,254058.09619140625,287483.25994873047,260465.40100097656,253876.91967773438,174039.03198242188,189176.7114868164,124158.82885742188,122626.0473022461,136960.4912109375,70886.9652709961,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(18:1)|LPC(19:1)|PC(O-19:1)|LPC(P-20:0),PC,664223.640625,255933.03900146484,700109.0230102539,400961.35455322266,548127.9802856445,451492.85388183594,469127.9515991211,231526.8350830078,311743.8229980469,187713.0316772461,176142.55224609375,195595.43420410156,77970.06512451172,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(19:0)|LPC(20:0)|PC(O-20:0),PC,595205.3994140625,433321.8928222656,595332.5604248047,440619.1130371094,496478.17712402344,544422.3984375,511569.77380371094,574118.4153442383,381544.94580078125,300251.1026611328,339163.3272705078,328878.0623779297,57050.34393310547,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(19:1)|LPC(20:1)|PC(O-20:1)|PC(P-20:0),PC,396754.806640625,247622.04290771484,374617.54888916016,270588.71954345703,345075.943359375,349906.72595214844,319700.9610595703,218385.95428466797,245403.77770996094,147288.0107421875,143428.2095336914,160597.63116455078,49569.9833984375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(20:0)|LPC(21:0)|PC(O-21:0),PC,3766384.6103515625,2968940.5400390625,4424447.475097656,2786874.9248046875,2975018.7998046875,3566754.3881835938,3774431.1918945312,6112511.862792969,2516571.3442382812,2790065.6447753906,3406670.202392578,3320713.591796875,186638.75646972656,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(20:1)|PC(O-21:1),PC,3649022.008666992,2667315.178466797,4261069.3740234375,2784001.022216797,2883254.7504882812,3488576.1474609375,3664853.498046875,6006203.770751953,2456392.4760742188,2710286.409423828,3262428.0739746094,3286528.1478271484,185995.37353515625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(20:4)|LPC(21:4),PC,3297044.4334716797,2766095.0721435547,3789184.1486816406,2578020.7084960938,2574459.9333496094,3209554.6865234375,3334323.0443115234,5478190.523803711,2292277.965576172,2546284.7268066406,2992889.45703125,3009367.8618164062,167524.0714111328,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(21:0)|LPC(22:0)|PC(O-22:0),PC,747401.232421875,332135.40283203125,721671.4753417969,368047.3249511719,613943.7485351562,461550.95361328125,578871.6003417969,307727.18359375,379775.6437988281,241874.37573242188,282354.9182128906,245597.9970703125,143565.66943359375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(21:1)|LPC(22:1),PC,743709.0502929688,338352.58740234375,715441.1921386719,364544.26416015625,625490.6442871094,448657.5524902344,570484.7783203125,314232.103515625,379035.0041503906,233968.91870117188,265389.478515625,236982.63403320312,132109.9892578125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(22:0),PC,672325.2475585938,742475.7075195312,564488.13671875,560010.240234375,548612.9410400391,475063.4091796875,624878.1459960938,587647.1022949219,3003446.9365234375,3554628.0927734375,2138261.5673828125,3554114.2106933594,98047.44714355469,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(22:1),PC,438398.8709716797,491123.11560058594,382454.0256347656,397054.2487792969,383037.4649658203,361428.70471191406,434667.2119140625,404476.8093261719,1629733.6245117188,1916914.8725585938,1212431.7705078125,1944850.1319580078,94402.54614257812,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(24:0),PC,263241.43896484375,260842.0785522461,223388.1778564453,242128.97619628906,250280.9991455078,238151.67834472656,274857.3786621094,236204.4794921875,303019.46142578125,303967.8420410156,295916.06091308594,294459.2780151367,79364.28533935547,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(25:0),PC,349815.6433105469,389714.6063232422,306199.1192626953,345109.26696777344,338177.6446533203,330535.9182128906,362484.16778564453,346173.20764160156,456979.67529296875,475062.8107910156,429958.2109375,422438.5247192383,115220.46899414062,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(26:0),PC,459893.6958618164,510906.85162353516,386707.1864013672,465487.11291503906,447524.5314941406,448098.0906982422,452798.8908691406,444186.8330078125,436693.80993652344,431353.3907470703,401731.8513183594,406978.2686767578,157607.41381835938,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(26:1),PC,421363.87268066406,476777.5728149414,366846.2833251953,439393.5526123047,419448.2077636719,417641.7473144531,418511.1235961914,403566.5662841797,436590.7294921875,423554.0703125,381593.53125,390385.2264404297,147219.57196044922,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(27:0)|PC(O-28:0),PC,679822.2476806641,779583.0047607422,576632.2006835938,703765.4089355469,642463.9410400391,698874.6007080078,650580.4481201172,712850.6534423828,597175.0085449219,588731.5592041016,550060.7543945312,573401.2426757812,244743.81689453125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(27:1)|PC(P-28:0),PC,633557.1101074219,726420.4512939453,531576.056640625,660961.6334228516,620276.1945800781,657095.9470214844,601636.0472412109,657183.2066650391,548832.1030273438,544715.7918701172,529249.2348632812,550501.6993408203,237008.29583740234,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(28:0)|PC(O-29:0),PC,797725.1827392578,978733.9841308594,674827.5319824219,888820.9058837891,790379.9802246094,805699.7514648438,742258.4293212891,865817.4775390625,689860.2690429688,678408.0065917969,611952.841796875,672280.673828125,304165.765625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(28:1)|PC(P-29:0),PC,767497.9378662109,956108.8645019531,651801.8704833984,862113.4864501953,766602.2514648438,784451.7644042969,730881.3078613281,844692.8572998047,679615.974609375,684005.8903808594,615817.3640136719,662262.7862548828,304384.4997558594,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PC(28:2),PC,734076.6358642578,904984.9862060547,622316.6149902344,804403.3604736328,714946.0903320312,744562.3308105469,712209.0249023438,786502.0822753906,640766.810546875,655977.3383789062,626231.9895019531,642462.4448242188,279998.5812988281,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
