Lipid,Class,AK0135,AK0140,AK0142,AK0144,AK0147,AK0154,AK0155,AK0157,AK0166,AK0168,AK0169,AK0139,AK0141,AK0145,AK0161,AK0164,AK0170,AK0174,AK0175,AK0200,AK0202,AK0204,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
PG (36:2),PG,822021.4732666016,579981.7275390625,623406.3415527344,563721.0772705078,443364.2685546875,339765.84313964844,441981.5333251953,540636.5941162109,772918.3688964844,746644.3972167969,1067802.037109375,1016107.5986328125,1193449.6157226562,504959.7546386719,622054.6635742188,988332.1829833984,441200.2716064453,493743.55194091797,886643.4012451172,694525.8078613281,589368.5830078125,589480.1793212891,49047.803771972656,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (36:3),PG,420002.52642822266,326597.65997314453,287937.6781616211,232312.11553955078,197672.19146728516,186833.8706665039,270955.13653564453,263128.49700927734,275298.0780029297,308018.1821899414,459613.61346435547,474414.13092041016,622810.607421875,311384.5001220703,381640.0309448242,509822.2125854492,285984.17852783203,354855.78692626953,336193.36724853516,386878.7507324219,289738.99743652344,335867.48498535156,38447.62271118164,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (36:4),PG,294549.78021240234,218480.71618652344,194068.59301757812,147095.1099243164,126386.78924560547,127065.22943115234,183509.3334350586,171584.07287597656,180997.13220214844,209916.11431884766,312487.08532714844,353095.5212402344,437321.1563720703,234370.5396118164,281382.8392944336,330179.31884765625,215465.65600585938,259532.92022705078,182887.85314941406,295340.78271484375,225993.4571533203,271731.49841308594,42649.80352783203,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (36:5),PG,169160.91052246094,125203.38836669922,112507.38842773438,94231.44592285156,84510.82666015625,144924.0509033203,118421.58892822266,107661.76831054688,100894.9066772461,133180.18872070312,179802.35400390625,216200.27435302734,278640.2427368164,215104.41595458984,211398.49340820312,209919.27374267578,163149.6104736328,173601.15203857422,131451.81018066406,212062.03619384766,143463.1303100586,188499.93438720703,36031.72265625,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (36:6),PG,210353.29650878906,148541.25122070312,130314.8291015625,115807.58898925781,109373.36853027344,169071.59133911133,138656.26837158203,127436.7466430664,136955.490234375,165156.91229248047,217318.61767578125,273452.8184814453,336758.1646118164,270191.6387939453,247341.19744873047,257481.49975585938,188110.6948852539,225671.1356201172,166910.37048339844,258036.0997314453,175924.11328125,240488.55645751953,32429.64239501953,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (36:7),PG,378288.63067626953,245666.07739257812,247974.09606933594,225222.73852539062,190334.251953125,175012.35333251953,233842.2374267578,231471.71905517578,255607.75689697266,311224.6789550781,378081.46783447266,454760.1945800781,514322.71533203125,340037.0637207031,400761.6066894531,407488.06884765625,285954.1066894531,372243.36505126953,308659.10150146484,400742.5517578125,298811.42431640625,406833.23345947266,40332.00262451172,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (36:8),PG,587563.5834960938,392183.9655761719,377113.5889892578,356926.26513671875,361910.34826660156,330846.2791748047,349087.0563964844,404392.5068359375,389726.20361328125,454718.4345703125,611333.8405761719,824400.3438720703,885439.701171875,721452.7796630859,915998.9450683594,849112.6550292969,634614.72265625,640192.6923828125,502913.4337158203,745655.3587646484,609660.25,588117.3103027344,55007.52410888672,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (38:0) | PGp (40:6),PG | PG,664024.2264404297,494831.11669921875,463428.13427734375,349311.46295166016,321770.0640258789,265563.2772216797,397536.08404541016,401603.9855957031,408729.09118652344,491204.4182739258,863166.8266601562,823107.1304931641,1045258.8110351562,559288.6164550781,731576.6154785156,889326.4300537109,518592.95794677734,575930.8638916016,549465.5396728516,669778.3669433594,526348.3696289062,545423.5716552734,43205.88311767578,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (38:1),PG,1316566.2708740234,1049070.6787109375,1081379.8557128906,915859.7965087891,774088.0283203125,551942.7766113281,693649.2431640625,883168.3623046875,1233374.5517578125,1148798.2864990234,1985055.3393554688,1469520.04296875,1775769.7121582031,803982.7054443359,947531.2041015625,1614234.56640625,914344.8297119141,836809.7891235352,1337141.2604980469,1009538.8449707031,993157.4360351562,706004.8067626953,50623.98358154297,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (38:2),PG,1843342.298461914,1612119.9108886719,1541467.601928711,1658685.0360107422,1506940.7959594727,1029482.5870361328,1209299.7138671875,1583216.0380859375,1709244.0783691406,1712724.8157958984,1956732.7302246094,2095566.154296875,2431627.8608398438,1738628.9724121094,1815606.9940795898,2427637.204711914,2058687.6071777344,1758245.9833984375,1845608.0129394531,1933777.9509277344,1370859.1589355469,1268924.4686279297,42362.10290527344,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (38:3),PG,458651.4962158203,353157.7873535156,370738.8068847656,350135.8205566406,300390.54345703125,232989.09936523438,232875.19842529297,341102.6608886719,457065.75341796875,459814.09375,514746.48181152344,463779.0135498047,547808.8033447266,283020.2978515625,311934.84130859375,479435.99609375,252293.15606689453,262099.85870361328,471399.1477661133,340410.00537109375,269671.4577636719,304102.72229003906,34165.06237792969,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (38:4),PG,635988.4884033203,391575.3078613281,456699.9748535156,414685.3673095703,290867.0828857422,238670.5791015625,230903.11743164062,361818.4462890625,659293.87109375,517568.5389404297,769415.0578613281,1019829.1391601562,1132884.0415039062,605871.205078125,483526.1545410156,664508.2465820312,370469.8468017578,427254.4312133789,429525.1690673828,711793.9543457031,529654.5341796875,686857.4315185547,41624.20251464844,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (38:5),PG,271893.06286621094,187617.5542602539,169339.0916748047,138271.04956054688,123175.0087890625,123440.8286743164,162443.47064208984,164225.03076171875,160896.0126953125,201852.9334716797,305401.62353515625,331158.9014892578,449507.0712890625,233837.83740234375,307169.60693359375,305866.083984375,223802.15545654297,246012.6968383789,202160.1551513672,302384.9611816406,218412.57348632812,278382.7209472656,42511.68298339844,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (38:6),PG,408469.48791503906,299043.74072265625,264070.29736328125,206886.47497558594,177596.79528808594,161465.68896484375,250553.51794433594,238741.73510742188,254611.17510986328,293226.0603027344,491148.38134765625,461825.0773925781,649362.7429199219,313537.3049316406,416359.83239746094,473565.6162109375,302624.2426147461,345821.36364746094,295660.9225463867,420035.4093017578,305860.04431152344,365776.88623046875,45368.743408203125,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (38:7),PG,934891.9832763672,767686.7728881836,741820.0866699219,603180.4843139648,499877.28771972656,307034.1407470703,571177.5288085938,590562.3014526367,664112.424621582,690906.0323486328,1727262.1380615234,679610.2668457031,1005818.8151855469,389448.0026245117,586287.3375854492,867329.4328613281,430811.85009765625,467678.92791748047,798848.7420654297,576589.8801269531,591819.5374755859,507271.73248291016,42770.442932128906,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (38:8),PG,622357.6666259766,524425.1788330078,476373.7062988281,345642.00451660156,299029.78424072266,260229.44122314453,382396.17041015625,386710.9718017578,409864.34997558594,463772.0732421875,880847.2010498047,625266.7326660156,928860.7446289062,380318.04748535156,492244.8116455078,758436.211730957,368224.8207397461,413593.41076660156,497628.82971191406,496611.9569091797,389968.62890625,421991.7863769531,47806.68359375,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (38:9),PG,467212.1053466797,387676.814453125,337065.18145751953,308802.38372802734,264880.7377319336,226939.8316040039,310563.88220214844,317322.6203613281,329506.7297363281,354063.50427246094,530964.2911376953,572404.9073486328,716748.1275634766,441391.47424316406,523837.3583984375,613177.8788452148,457901.4274902344,446938.6192626953,401938.37170410156,512978.0595703125,380730.1437988281,422104.6259765625,46187.583251953125,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (40:0) | PGp (42:6),PG | PG,1963844.291381836,1907134.8864135742,1249965.9568481445,762491.163269043,787966.9527587891,435573.71813964844,1478838.9514770508,855715.8924560547,720474.6199951172,819191.9466552734,1788962.4914550781,3060644.2349853516,3909589.167602539,1739783.5281982422,2687059.7250976562,3837803.19921875,2875968.536315918,3028569.9797973633,1173372.6982421875,2563474.8564453125,1590868.5919189453,2363651.389526367,374149.0043334961,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (40:1),PG,332328.2451171875,237847.6387939453,235611.43725585938,174624.91162109375,145924.43017578125,129703.70947265625,190402.23010253906,184061.45153808594,215370.556640625,253810.27813720703,463223.48962402344,446891.15673828125,558793.3387451172,249752.27905273438,331505.63983154297,441260.1915283203,244417.8966064453,276657.43786621094,310986.72265625,340705.7600097656,285983.162109375,293054.89709472656,38701.56286621094,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (40:10),PG,206988.7744140625,140171.61083984375,144239.12939453125,128006.25006103516,110151.16778564453,110786.12841796875,133610.36791992188,126772.0693359375,133214.88958740234,162131.41302490234,278499.52185058594,254456.67822265625,336645.8244628906,201694.3939819336,230225.7156982422,240320.1170654297,177626.47143554688,203753.73431396484,163312.85278320312,248736.9376220703,185632.3719482422,218722.13507080078,36700.14270019531,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (40:2),PG,348338.3670654297,254786.57958984375,227153.77600097656,217331.67333984375,184930.41259765625,181408.39318847656,196675.23388671875,206782.51263427734,239203.9571533203,260950.43853759766,420516.5693359375,503973.9938964844,573796.5571289062,379808.60791015625,404903.44958496094,454314.43395996094,380112.5450439453,370938.0290222168,302079.3624267578,410684.8264160156,301678.04345703125,373148.5441894531,43731.283264160156,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (40:3),PG,231494.87524414062,147619.1900024414,147711.37182617188,120085.64727783203,108653.58892822266,185122.23376464844,135429.0083618164,131749.11102294922,151580.2890625,169196.55108642578,263586.7377319336,336748.9260253906,383736.1667480469,333915.1208496094,264340.85888671875,258844.95599365234,196571.73413085938,251856.57788085938,186282.25427246094,294322.56188964844,206317.15502929688,269309.978515625,38133.562561035156,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (40:4),PG,304900.99963378906,196603.73266601562,205644.3956298828,167403.8514404297,137685.92901611328,146744.7117919922,153439.81030273438,179212.87243652344,238744.73876953125,239840.07708740234,397959.75146484375,468234.0548095703,544361.0384521484,324207.46307373047,319606.70373535156,385022.74560546875,236656.37768554688,276201.40032958984,251382.8758544922,378816.4270019531,276510.9172363281,335473.24395751953,33429.982482910156,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (40:5),PG,327475.9431152344,219131.0789794922,218635.29345703125,155075.54974365234,154226.82904052734,136058.88787841797,179834.63092041016,184046.0535888672,203952.81274414062,266159.42095947266,427933.60974121094,448712.8532714844,577601.5583496094,311682.8239746094,363732.81201171875,407817.3918457031,257628.7387084961,297328.5397338867,231189.41485595703,379189.1467285156,271055.2419433594,344726.6028442383,34341.28274536133,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (40:6),PG,655951.5461425781,417557.86962890625,465407.31591796875,358961.74462890625,267519.51916503906,233576.91534423828,290922.28161621094,375962.8046875,586836.5180664062,526840.9239501953,879278.9208984375,1211979.5102539062,1431211.5991210938,690674.2917480469,667205.4445800781,896097.2602539062,469582.47302246094,559769.3616333008,512552.6580810547,858567.5185546875,618956.0234375,868988.9521484375,40265.443115234375,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (40:7),PG,618818.9193115234,452209.42694091797,462337.3819580078,399491.9532470703,341658.44763183594,241918.81341552734,335110.6218261719,393128.1864013672,454341.39697265625,506430.80236816406,797244.4564208984,614965.1452636719,834614.5010986328,373831.9647216797,484493.8974609375,705092.8427734375,356051.6012573242,405663.28497314453,541539.6655273438,494831.642578125,353264.4656982422,429741.8532714844,36716.14273071289,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
PG (40:8),PG,513488.68365478516,442699.13385009766,495722.73986816406,301407.0983276367,274482.43786621094,208695.17248535156,292113.7355957031,324461.7185058594,354722.35919189453,391965.8999633789,833522.1392822266,527331.4583740234,820459.1765136719,333386.7607421875,426065.38946533203,663690.4044189453,340094.6242675781,370394.92578125,452081.0584716797,430192.5662841797,316594.6199951172,370471.56970214844,42435.8030090332,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
