lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA18:2,1.6719978429558124,8.117568697380918,21.406907233664242,3.7143067240674513e-6,1.485698310004494e-4,TAG,402300.7645263672,429646.4915771485,3299684.09375,2317584.197998047,1898131.1981201167,1300071.5584716797,396579.2662963867,306362.00079345703,410112.97131347656,325662.2419433594,363931.50408935547,97015.74639892578
[TG(56:9)|TG(55:2)]_FA18:3,1.6716771621135302,8.228313429738622,21.399230307324615,3.729208649221073e-6,1.485698310004494e-4,TAG,453451.8690185547,477576.27642822266,3730051.873779297,2291678.143188477,1948281.4790039065,1453993.3088378906,414907.7294921875,337742.7209472656,435615.09533691406,358421.9650878906,391017.8289794922,130545.76922607422
[TG(57:11)|TG(56:4)]_FA18:1,1.6705399314005418,8.590073264547424,21.372011251136428,3.782529532624533e-6,1.4885637563145568e-4,TAG,285670.481628418,401687.19177246094,1729387.2676391602,4613641.12109375,4994340.529052734,1702132.4145507812,616025.5849609375,404515.74853515625,368295.76696777344,637430.6478271484,529302.0594482422,41847.18273925781
[TG(56:6)]_FA18:3,1.6685653679722334,8.771414855595472,21.324724548700033,3.8769875220905755e-6,1.507354064311601e-4,TAG,317370.40368652344,443107.2315673828,2126993.405151367,5175219.840942383,5452877.479980469,2006515.9050292969,713123.1589355469,446051.1340942383,439929.8487548828,688042.205078125,602802.9119873047,77564.0658569336
[TG(56:6)]_FA22:6,1.657699199594207,8.752468498930197,21.065178678618395,4.439222937703209e-6,1.6931609037533406e-4,TAG,775286.7532958984,802451.55810546875,4680995.101135254,3314564.518432617,2161130.8615722656,2265962.19140625,495052.45166015625,430195.5305175781,736436.0101318359,514117.8927001953,502864.6162719727,536860.9180297852
[TG(57:12)|TG(56:5)]_FA22:5,1.6573271261944655,8.641630287845624,21.05630507344904,4.459828844717507e-6,1.6931609037533406e-4,TAG,706345.607421875,737032.4951171875,4553843.423461914,3062037.658203125,1931651.015075684,2025871.377319336,453444.97369384766,397957.6091918945,713990.6301269531,449428.5732421875,470864.7126464844,481019.9362792969
[TG(60:12)|TG(59:5)]_FA22:6,1.6490506170989652,8.20709683871942,20.859499432284792,4.942349796933605e-6,1.8545305575238074e-4,TAG,524849.7535400391,523072.8819580078,3521182.3016967773,2402561.0524902344,1823652.206298828,1365850.968383789,392722.085357666,292151.7185974121,521580.4147949219,358754.18341064453,384114.8269958496,84368.56564331055
[TG(51:8)|TG(50:1)]_FA22:5,1.6466486455359446,8.95426735093652,20.802307320551336,5.092157888567748e-6,1.8887808628055314e-4,TAG,815567.6003417969,228256.93798828125,314397.4225463867,245371.8158569336,321681.78466796875,2073344.8912963867,154601.07122802734,144727.05072021484,169110.52960205078,195496.11352539065,201780.33575439453,6991643.872253418
FA(11:1),-1.5689216323832809,6.101707479068011,20.204759852966163,6.957959060430546e-6,2.55151521454652e-4,FA,84346.96575927734,91690.56591796876,183744.01318359372,143649.52954101562,88311.7060546875,100425.04724121094,172793.7119140625,130423.62915039062,780852.80078125,96224.00665283205,130011.529296875,174002.03344726562
[TG(57:10)|TG(56:3)]_FA18:0,1.6177431156113427,8.4497650110666,20.122150457973476,7.2650397714185514e-6,2.630657774731215e-4,TAG,255501.9771728516,378215.46520996094,1747088.8176269531,4424058.561279297,3966932.4439086914,1574035.2817382812,613320.8469238281,402701.30670166016,359602.74475097656,521836.0505371094,476363.6352539063,43386.563079833984
[TG(58:7)|TG(57:0)]_FA22:6,1.6161172888941602,8.425401169921155,20.08415288372271,7.4108195122217895e-6,2.630657774731215e-4,TAG,1038788.5198974608,709129.173828125,2926085.5932617188,2816822.921020508,2158779.5513916016,1728801.0262451172,453189.1740722656,373859.2677001953,586231.243347168,456366.3117675781,441491.4929199219,82954.885498046875
PE(44:1),-1.5639880878933055,7.840967276000168,20.082212864930625,7.4183407964220815e-6,2.630657774731215e-4,PE,590735.1370697021,981986.9116897584,178593.91080474854,122981.56964492798,97484.12687683104,92591.4865951538,1303418.8945388794,890080.9170227051,948922.8891792296,1365767.571559906,523998.86211013794,64799.24423217773
[TG(56:8)|TG(55:1)]_FA22:6,1.6144576622175386,7.921322339063489,20.045346881335718,7.56273237976833e-6,2.652710585816566e-4,TAG,316603.2630004883,311452.50103759766,1505005.1517944336,2553099.9453125,2456352.6484375,1252687.40234375,378711.60693359375,213308.1367797852,274204.3003540039,417961.3940429688,373882.8656616211,57026.84387207031
[TG(58:10)|TG(57:3)]_FA22:6,1.6084829519494173,8.082880587178334,19.906122480256727,8.133941976120452e-6,2.8223904039721177e-4,TAG,312561.6028442383,507886.5096435547,1391298.368103027,2800345.434753418,2750787.289550781,1569536.441772461,350022.6472167969,244600.27630615237,369294.2630004883,510791.8190307617,382913.1640625,51388.26345825195
[TG(52:4)]_FA16:0,1.5927838013796063,9.843036061156438,19.542295306222513,9.83967804352812e-6,3.377940536858005e-4,TAG,443358.6895751953,725780.5703125,2829650.803955078,11294375.028320312,12653907.200195312,4698419.847167969,1812122.2934570312,850963.6040649414,695746.9313964844,1943153.1022949216,1037057.5737304688,62756.04425048828
[TG(58:8)|TG(57:1)]_FA22:6,1.5905831064794635,8.624825071997707,19.49143213032403,1.010519264647627e-5,3.432574386334623e-4,TAG,710492.9636230469,678690.6884765625,2735676.716186523,4121374.4208984375,2984423.1606445312,2156949.3994140625,552276.8175048828,379521.2637939453,504519.1179199219,666555.0549316406,629352.17138671875,98223.98724365234
[TG(52:5)]_FA18:0,-1.538181055271598,7.5703289856669835,19.444023729647597,1.0359146976136523e-5,3.482184092915892e-4,TAG,476952.8981323242,858284.9007568359,112303.24731445312,104985.80673217772,104271.56704711914,88370.465576171875,1147048.912536621,773985.3583374023,718393.95458984375,1117137.2780151367,417737.1564636231,26629.72183227539
FA(15:6),-1.529948787695407,6.014088778898475,19.241926383612736,1.1515633865381428e-5,3.831025823050089e-4,FA,48441.78356933594,52929.7841796875,315535.24267578125,130867.55004882812,62783.9642944336,59498.16436767578,260683.45751953125,129238.48876953124,631167.44482421875,60988.704193115234,57226.143615722656,223376.6572265625
[TG(59:13)|TG(58:6)]_FA22:5,1.5776195434808522,8.295127285822655,19.193310579846184,1.1812661470308222e-5,3.8602611782024063e-4,TAG,961935.41357421875,650963.4869995117,2700700.8056640625,2586146.1247558594,1940465.4990234373,1477881.306274414,416975.3505859375,361679.0451660156,558848.0032958984,397797.2065429688,419280.1114501953,77172.36541748047
PI(29:2)|PI(P-30:1),1.577416128717981,8.929540509896645,19.188452934997258,1.1842759734801308e-5,3.8602611782024063e-4,PI,1027717.561706543,189319.513671875,352282.4273071289,304112.4618835449,297530.5202636719,1977853.154083252,157829.8507385254,161948.23181152344,247853.53637695312,154139.0092163086,239029.4549560547,6661615.031005859
[TG(58:9)|TG(57:2)]_FA22:5,1.5756281483936547,7.9300213020694486,19.14765196359076,1.2098624361537164e-5,3.904226081468043e-4,TAG,282483.6989746094,445333.5971679688,1253722.723388672,2553249.62097168,2437707.6112976074,1382830.235107422,309783.859375,235725.09765625,347643.52947998047,443064.81396484375,365560.2700195313,46568.583251953125
[TG(56:7)|TG(55:0)]_FA22:5,1.5679948289144274,7.7877664663481925,18.97318656096104,1.3256838810789883e-5,4.1940998865116623e-4,TAG,285485.6188964844,299107.03887939453,1375087.3900146484,2308582.494140625,2162971.098510742,1162872.5083007812,335911.9048461914,207144.8538208008,277199.25872802734,378289.5460205078,350653.70416259766,50567.42346191406
[TG(60:10)|TG(59:3)]_FA22:6,1.5683367810941133,7.880440685527755,18.980992672830325,1.3202712592109259e-5,4.1940998865116623e-4,TAG,1343003.111328125,644701.3731079102,1426838.3572998047,1226686.651611328,1469669.8306884766,1102992.7259521484,240928.63696289065,318907.00311279297,319835.33975219727,439674.27209472656,318063.10119628906,40546.14306640625
[TG(52:4)]_FA18:2,1.5609317576585582,11.618192137227494,18.812568743029388,1.442136299344138e-5,4.432165559984318e-4,TAG,1522434.3798828125,1416544.6342773438,8464221.0908203125,47752305.224609375,36815894.7109375,15305682.774414062,7982811.5703125,1411529.3525390625,1804337.041015625,7133311.4375,3897765.247070313,400788.845703125
[TG(53:10)|TG(52:3)]_FA18:1,1.5620917294077399,11.437784862081285,18.838944637853956,1.422330907851182e-5,4.432165559984318e-4,TAG,1269170.921875,1327898.1376953125,7012539.479003906,41884178.62304688,33074835.2109375,13862517.69140625,6315117.249511719,1209792.3237304688,1297879.94921875,7592889.494140625,3281136.3857421875,236402.71728515625
[TG(60:11)|TG(59:4)]_FA22:5,1.5614981290755694,8.052563010152797,18.82527481748548,1.4325610968947053e-5,4.432165559984318e-4,TAG,475264.2748413086,475062.3123779297,3240851.23815918,2148068.628967285,1469711.676696777,1183473.026977539,421675.6617736816,258974.4760437012,500770.5349121094,315790.6248779297,329931.9855957031,80920.16526794434
[TG(54:5)]_FA20:4,1.5471695324242454,11.786690694877903,18.500869994889054,1.698267609780676e-5,5.170103374304001e-4,TAG,3752665.440429688,3960787.056640625,21964424.596679688,44302128.66992188,29785159.05859375,17555615.984375,7541248.719726562,2291341.8642578125,3434175.483398437,7421205.326171875,4029313.510742188,1147714.1220703125
[TG(52:7)|TG(51:0)]_FA18:2,-1.4964378259077016,7.365132553262794,18.43142283733755,1.761294812293012e-5,5.31186762548556e-4,TAG,388147.2259521485,724892.9063110352,119245.9077758789,127277.9086303711,124679.2495727539,99181.94775390624,960822.2669067384,647520.7823486328,667017.1068115234,917530.7923583984,394159.5037841797,31425.24237060547
[TG(45:3)]_FA16:0,1.5394556689158807,10.133516879011541,18.326863842718012,1.860648465924404e-5,5.559548703275974e-4,TAG,442710.4693603516,161932.01208496094,229193.37841796875,590540.90234375,211292.4151611328,3945356.052001953,365313.6428222656,195858.1925048828,252265.93798828125,142271.26879882812,207591.0955810547,18184222.017578125
[TG(53:8)|TG(52:1)]_FA14:0,1.5374874462688546,6.490449037934273,18.282393211804447,1.90459385559003e-5,5.63864621283397e-4,TAG,717515.9384765625,91244.906005859375,179640.8345336914,345073.3073120117,217184.036315918,1042748.692993164,70686.92517089844,144893.31063842773,125161.58984375,137070.56964111328,145075.30987548828,53764.78381347656
[TG(58:7)|TG(57:0)]_FA22:5,1.5338210125235474,8.494377434927594,18.200533051029197,1.988231799113215e-5,5.832749105216678e-4,TAG,659993.8518066406,631095.0826416016,2509249.6142578125,3787507.645263672,2665275.0895996094,1860753.44921875,505499.0750732422,368820.06506347656,513168.5391845703,586287.18017578125,599420.43310546875,84692.72625732422
[TG(52:5)]_FA18:3,1.532119131094173,11.670436375966148,18.162520782963085,2.0283145556912235e-5,5.89673069478881e-4,TAG,1697721.6064453125,1625171.802734375,9473487.7109375,47717170.80078125,36923930.3984375,17100241.12109375,8370824.034667969,1487708.9814453125,1989810.005859375,7327592.705078125,4207742.01953125,522388.6748046875
[TG(52:8)|TG(51:1)]_FA18:3,-1.4823682875912838,7.404983743988204,18.09565800253222,2.100799431751327e-5,6.052928362733511e-4,TAG,419363.6278076172,705225.926574707,139417.79043579102,137125.07153320312,131953.3494873047,116191.38861083984,977669.990234375,645893.1477661133,673547.753112793,1015453.549621582,353190.2056274414,36916.682678222656
[TG(60:9)|TG(59:2)]_FA22:5,1.5271553022736846,7.757687729294522,18.051304745327798,2.1503122934578753e-5,6.14075908937041e-4,TAG,1260320.3486938477,560959.3814086914,1359491.7095336914,1105114.4276123047,1300810.4041748047,975170.2060546876,212089.99285888672,318136.54626464844,325610.0852661133,387239.63049316406,285010.15979003906,45309.5830078125
[TG(55:7)|TG(54:0)]_FA20:4,1.5242062175070406,6.386144572513903,17.985180554339426,2.226314237661758e-5,6.302031618363591e-4,TAG,64009.9045715332,87954.84674072266,239511.59512329104,1101151.716796875,866354.2646484375,489438.41192626953,119990.88931274414,72940.26583862305,89104.64671325684,178116.17456054688,136085.02969360352,38433.022720336914
[TG(57:12)|TG(56:5)]_FA20:4,1.5017492459682296,10.149795594278167,17.487803037566035,2.8915681127087844e-5,8.113991564966302e-4,TAG,1300459.2409667969,1593954.1118164062,6005187.646972656,14128884.047851562,9712525.75,5880548.323242188,2335047.3828125,842080.55859375,1369726.80078125,2056776.2368164065,1609700.2045898438,269438.8798828125
[TG(54:8)|TG(53:1)]_FA20:4,1.4994815028827289,6.26812476344592,17.437358826457057,2.969323208070124e-5,8.260349993484733e-4,TAG,58619.96395874024,74324.72521972656,200923.87396240237,872797.7036743164,949319.4505615234,471824.1096191406,123805.06784057616,70990.4460144043,76670.4049987793,170186.35083007812,113709.44738769533,30783.98208618164
LPE(O-20:4),-1.4535493025145738,6.078217351616204,17.416287601246953,3.0024215639644073e-5,8.281037937532601e-4,PE,118608.0887451172,184410.41326904297,125939.48791503906,101648.44738769533,95352.20654296876,109812.2671508789,814950.0833740234,108878.00817871094,173236.4122314453,201561.474609375,105833.16705322266,50684.08380126953
DG(36:7)|DG(35:0)_C16:1,1.4946363516285766,9.855626129912183,17.331084660330816,3.140081513152088e-5,8.587324612662532e-4,DAG,578493.0541343689,594528.4251785278,2928.8402137756348,7936.96053314209,294905.582447052,2562404.407539368,267353.6551475525,15917.061199188232,21158.74148178101,511315.8357887268,187126.4339790344,15056646.359405518
[TG(52:6)]_FA18:1,-1.448732590072547,7.4753116251252,17.30430210765917,3.1846503525322294e-5,8.636022426572693e-4,TAG,451528.7547607422,824743.8241271973,112425.6277770996,120684.38989257812,116571.5085144043,99112.92694091795,1066035.6912231443,654447.2392883301,642801.4500732422,1108807.2388916016,370840.7465820313,25199.92176818848
PI(35:5)|PI(O-36:5)|PI(P-36:4),-1.4414861358600326,6.712506905144326,17.135754673705378,3.480096518509073e-5,9.358559554357316e-4,PI,272147.4791870117,432545.0132751465,99700.68795776369,71653.2045288086,72486.544921875,79399.58547973633,583100.7196350098,377364.7880554199,410958.17178344727,624582.44384765625,236172.6385192871,43434.64291381836
[TG(56:10)|TG(55:3)]_FA18:0,1.475421090773189,6.214017158981479,16.911210260337608,3.9169573349715026e-5,0.0010446298611531436,TAG,69537.28515625,87332.44580078125,213843.7562866211,1026385.3880615234,703580.6931152344,376872.3681640625,119112.2684326172,72843.9252319336,85008.92578125,136095.6102294922,125151.669921875,42357.52313232422
[TG(40:2)]_FA16:1,-1.4274479305079866,8.57112513637789,16.81197796791821,4.127197376968629e-5,0.0010916775356948987,TAG,898316.4246826172,1388708.3731689453,604381.1682128906,462200.3107910156,442515.4151611328,218948.1944580078,3122273.1638793945,1368680.4372558594,1014277.8275146484,1410131.8934326172,1337608.5925292969,54243.9838256836
[TG(53:8)|TG(52:1)]_FA18:0,1.4678025974367117,11.259151866390164,16.746572915717127,4.2719356073761787e-5,0.0011207753012197502,TAG,2810958.1103515625,2808752.5859375,15174724.48046875,33017479.728515625,19740279.9375,9819208.091796877,5691754.44921875,1829206.845703125,2531762.974609375,4625189.2333984375,3357850.041015625,529076.7412109375
[TG(56:13)|TG(55:6)]_FA20:4,1.4524628623011395,6.943678225503557,16.4158381251109,5.0858498816784536e-5,0.0013235514167884168,TAG,92063.22662353516,127496.54852294922,381469.7671508789,1601635.685546875,1209807.3098144531,737346.6905517578,192214.7529296875,98837.34783935548,140346.75018310547,273172.6589355469,208957.1735839844,55197.00402832031
FA(12:4),-1.4027043102303942,6.746583095017616,16.247282762395113,5.558926204660819e-5,0.0014350923889952369,FA,180416.91284179688,165748.43243408203,243698.59741210935,116303.5078125,80229.24603271484,79052.6459350586,651833.6657714844,220195.97509765625,452788.2119140625,156833.99139404297,83153.4262084961,629513.70263671875
[TG(54:6)]_FA16:0,1.4430228164672367,7.365838058600994,16.213970353255718,5.6575356202628455e-5,0.0014489577338562066,TAG,218169.65606689453,263339.3416748047,1760710.8986816406,1210249.590637207,1274242.2525024414,803429.6561279297,279397.5421142578,226656.9557495117,225679.79815673828,221164.49658203125,262588.25732421875,56072.563537597656
[TG(57:11)|TG(56:4)]_FA20:4,1.4417475706939507,8.94153764887374,16.186925799821438,5.738883740212218e-5,0.001458218726745262,TAG,592154.70068359375,759612.55029296875,2230474.912597656,8954063.809082031,1785906.6938476562,1726353.83203125,653973.5654296875,594301.08154296875,765886.0556640625,695438.74755859375,889477.26513671875,324038.5205078125
[TG(55:8)|TG(54:1)]_FA18:0,1.4400016194105218,9.734316735865324,16.14975453296211,5.8526153922076645e-5,0.0014754992086448541,TAG,1096895.4501953125,1214155.7641601562,4907126.787597656,10886984.630371094,6787521.0634765625,3636975.2709960938,1840665.0712890625,694150.64990234375,1080144.0341796875,1373665.4599609375,1380709.6528320312,226154.87475585935
[TG(54:7)|TG(53:0)]_FA16:1,1.4384215696257716,7.403582046513119,16.11593465617625,5.9580613157059904e-5,0.0014904390593630413,TAG,227281.5959472656,273867.8374023437,1842102.9296875,1274743.956665039,1253341.3029785156,807252.1903076172,268113.9383544922,245247.09893798828,258352.22174072263,224683.9942626953,250057.37774658203,52460.543548583984
[TG(54:9)|TG(53:2)]_FA22:5,1.43055259056274,7.438251964080202,15.948854100116485,6.507716194289316e-5,0.001615415396843971,TAG,2020860.1897583008,510316.31259155273,136796.5510559082,290954.3582458496,950632.0245666504,480278.5809326172,71786.64440917969,361401.7061767578,106893.92752075195,452182.90545654297,321650.53720092773,29133.72216796875
