lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank
LPS(17:2),-0.19642108534236247,4.511126086641798,0.7339271809148045,0.391613190564828,0.5551153513627018,PS,100563.78686523438,117480.18798828124,188520.0938720703,96445.96618652344,88910.92572021484,86666.5064086914,67845.36507415771,96679.98620605467,82658.34558105469,81905.806640625,81306.66607666016,87675.98651123047,93701.2064819336,140103.6895751953,97412.94714355467,92209.766357421875,71873.08489990234,85729.08630371094,65879.1244506836,85869.885986328125,77926.08557128906,68189.68487548828,87842.26647949219,69350.624755859375,74220.0849609375
DG(40:2)_C16:0,-0.19631566374827786,4.301695837840295,0.7331259648236141,0.3918718144065086,0.5551230663256379,DAG,92150.3059387207,93045.366943359375,121680.44912719728,93353.946533203125,92519.22625732422,88805.44543457031,40224.20294570923,98130.5864868164,86937.12591552734,46213.003005981445,83896.90609741211,90894.22692871094,83218.78594970703,124181.92831420898,89992.1265258789,85424.56692504883,56693.10363006592,82513.00524902344,59888.92416381836,81677.62612915039,78504.08609008789,65547.34434509277,58777.68397140503,62455.60443115234,44765.923263549805
DG(41:5)_C16:1,-0.1958716374310652,10.816755959937582,0.7298614315295708,0.3929281076102488,0.5563751659755476,DAG,4717605.419433594,1748870.9056396484,2046326.2472381592,6370072.77355957,4279125.473754883,2990926.357116699,450678.07357406616,1642828.3475151062,3083785.3027267456,1505245.5283660889,1465175.0392417908,1760937.155467987,644718.7721405029,1950206.5106201167,13958065.272277832,645614.7847480774,612616.0425567627,6817486.189682007,1795663.6401824951,2454043.743408203,4314751.05878067,1322268.7660636902,1899404.710762024,824743.9928207397,51109379.771606445
[TG(58:12)|TG(57:5)]_FA16:1,0.1984425420024406,3.8182000186725813,0.7266430299361559,0.3939734820248494,0.5576107133746443,TAG,60434.90441894531,71222.74499511719,73266.02557373047,59548.344177246094,70336.74548339844,85753.16595458984,70950.984619140625,60737.14410400391,78663.92581176758,81710.04638671875,64594.7846069336,57418.4443359375,72568.665283203125,81003.46566772461,75543.90588378906,59091.124267578125,42800.32272338867,42379.92269897461,34053.46240234375,43310.96276855469,43345.38314819336,40663.26266479492,42814.243072509766,37587.60284423828,25600.581741333008
DG(29:2)_C16:1,-0.19500756902777286,4.223404132205933,0.7233160446495503,0.3950583358870693,0.5589010302093699,DAG,97684.02688598631,102084.62771606444,86607.70611572266,118626.20919799805,108711.46711730956,90083.72624206544,43919.54306411743,85163.66614151001,49666.28345870972,51095.223682403564,67364.28467941284,76816.30587005615,43014.08302688599,104600.1671447754,104977.86764526369,69542.62496948242,45963.74300765991,79189.38552856445,51594.04361343384,105354.06732177734,52363.62384033203,72640.22533798218,47710.48331069946,50355.80372619629,62538.90447998047
[TG(46:2)]_FA16:0,0.1975681339253909,5.203948727074437,0.7203712758728216,0.39602215094423393,0.5600190539426131,TAG,141642.8096923828,134536.55102539062,140996.4296875,117194.10675048828,257416.5986328125,207541.7377319336,189581.5121459961,138215.84936523438,246068.55822753903,349458.12451171875,135580.54809570312,109159.98736572266,190656.59338378903,194421.79174804688,195111.69171142575,166539.27172851562,134451.48803710938,150301.32983398438,60094.143798828125,144298.84963989258,145575.15032958984,91784.806396484375,75615.66497802734,63219.80462646485,87895.6064453125
[TG(64:6)]_FA16:0,-0.1937855003241169,2.9175236574836787,0.7141103402890705,0.3980826463435436,0.5626862460580881,TAG,30932.482162475582,34756.582946777344,34325.10274505615,29874.86210632324,33479.5022277832,33064.64207458496,30134.16226196289,37189.302322387695,30446.022338867188,37005.78288269043,30693.282333374023,31921.402084350582,29124.502166748047,48425.18354797363,43050.04302978516,33194.58236694336,24383.56181335449,40257.10272216797,19899.44132995605,28912.76190185547,23910.601760864258,26913.84214782715,23439.141540527344,23579.601608276367,14322.280899047852
[TG(66:12)|TG(65:5)]_FA22:5,-0.19273208821427576,4.40768612753457,0.7064324563877449,0.4006307000193715,0.5660399601412048,TAG,82607.88595581055,108553.50842285156,75454.84491729736,97541.16674423218,95366.70625686646,118644.54796218872,71800.84413528442,88556.20703125,63943.96436309815,122036.82926559448,113747.90829467772,101268.94688415527,84386.74558258057,149104.61209869385,101986.12657546996,89399.68656158447,69744.76445770264,63210.8441734314,90453.0661087036,74740.56573104858,84135.66582870483,79032.58563232422,70199.28457641602,59712.18410491943,27185.221767425537
[TG(47:5)]_FA18:3,-0.19256929568498674,4.880349893834791,0.7052485925024712,0.4010256910952972,0.5663500679056999,TAG,113243.1880493164,123562.56903076172,136293.6098022461,100196.8282623291,136988.1498413086,139266.17138671875,115163.34829711914,139532.2313232422,127979.00885009766,170703.71173095703,117531.9487915039,123663.9677734375,105565.88671875,139451.33001708984,175400.39306640625,114935.46881103516,165703.9512939453,114439.5086669922,62496.42443847656,108594.72790527344,144064.56951904297,69630.5451965332,76930.22576904297,66534.86431884766,90365.66650390624
[TG(46:3)]_FA16:1,0.19528422368292483,5.345355828692608,0.7039499619590117,0.40145962428492155,0.5664670780793362,TAG,142840.0707397461,149340.65002441406,164314.4716796875,133556.15075683594,276526.30212402344,211402.8949584961,216035.57653808597,160264.4711303711,282855.4991455078,418690.37127685547,145661.2694091797,117016.70892333984,210242.8767089844,210068.25567626956,219858.15771484372,174588.95184326172,157373.67083740234,155165.33276367188,66780.405029296875,148850.9891357422,170721.6319580078,101692.72735595705,90746.386962890625,68201.9853515625,87453.08645629883
PG(39:5)|PG(O-40:5)|PG(P-40:4),0.19529968324409194,5.307131471146919,0.7040577741480121,0.4014235732355973,0.5664670780793362,PG,176613.25170898438,196197.7940673828,206397.95434570312,194457.0330810547,181748.15234375,184206.5941162109,171932.15106201172,190932.27294921875,207544.5941162109,182670.4730224609,180960.9735107422,185980.0126953125,170454.15270996094,217987.3751220703,184297.7130126953,187984.8928222656,116786.3487548828,128713.1494140625,94296.5067138672,112950.4878540039,129978.208984375,104262.86743164062,107334.00769042967,95783.4462890625,132173.20971679688
LPG(22:1),0.1946480041141615,5.662089497792242,0.6994131538696138,0.4029809533231216,0.5683651819815181,PG,218201.59619140625,213929.15551757807,241582.8984375,224391.8571777344,219427.55590820312,252121.57836914065,209755.1953125,261268.21875,238170.1970214844,275629.19970703125,300255.14111328125,287798.5405273437,234719.65698242188,290054.66064453125,222848.3955078125,208158.99462890625,123785.54833984376,127007.94799804688,134930.8094482422,139518.3896484375,168251.91137695312,153117.2911376953,154223.99157714844,137083.63024902344,153502.93139648438
[TG(54:12)|TG(53:5)]_FA18:0,-0.19110910131120246,4.452978384161417,0.694507838508116,0.4046353169093134,0.5704491776611422,TAG,84028.32550048828,105608.40728759766,93134.64642333984,69596.42486572266,99385.98727416992,156084.2494506836,95801.92681884766,85574.8052368164,137137.689453125,147895.2889404297,99776.62734985352,82238.28573608398,94766.607421875,111369.24877929688,83472.40576171875,72510.1654663086,80563.7260131836,88846.06652832031,55166.44366455078,68207.22473144531,81059.505859375,77596.26495361328,77947.92517089844,85271.7260131836,30899.78234863281
[TG(55:10)|TG(54:3)]_FA22:6,0.19359973745864786,4.961600206615449,0.6919446289450661,0.4055037269233754,0.5706762000792552,TAG,124412.92990112305,130758.5895690918,107687.0075378418,108542.02749633788,174911.5545654297,279433.59561157227,123712.06782531738,131774.08923339844,231840.0140991211,272200.6820373535,172476.85263061523,131895.7693786621,155756.9909362793,168009.73184204102,120717.70840454102,104649.0869140625,83119.00625610352,101464.20684814452,80497.80526733398,88564.84658813477,107593.52697753906,97436.5066833496,91709.48629760742,86259.38641357422,35098.92231750488
[TG(57:12)|TG(56:5)]_FA14:0,0.19366809409607252,3.487811920111237,0.6923464329724993,0.40536741678557614,0.5706762000792552,TAG,49598.64337158203,54273.463775634766,52834.16363525391,49658.383697509766,51995.20425415039,57698.32415771485,47306.42333984375,47389.06329345703,51701.44372558594,61985.66409301758,51129.86392211914,49504.86352539063,52989.02355957031,74501.54553222656,82510.28616333008,54596.3837890625,30067.102096557617,31178.862243652344,30932.00213623047,35106.7424621582,32268.362380981445,36533.24287414551,33940.302490234375,29046.62188720703,20992.301513671875
FA(29:0),-0.19077695996008082,7.247152992512457,0.692131873622202,0.40544019671186443,0.5706762000792552,FA,819423.0881500244,693597.8175048828,853791.327911377,622437.225402832,698253.5096740723,469833.74085998535,349244.4883880615,346926.7088623047,1530368.0709228516,657838.1084136963,379312.2275695801,329903.4430847168,890461.5273590088,469087.94242858887,1006129.5803527832,1240445.8518981934,353018.5903015137,374272.6076812744,704031.291229248,565072.459197998,376916.48488616943,569641.7505836487,386167.3706665039,931372.7842102052,28903.92153930664
LPI(18:4),-0.19079041146450731,4.246169808807549,0.6921672815655597,0.40542818479224035,0.5706762000792552,PI,80398.56546020508,88644.56604003906,84449.60632324219,84913.04650878906,85434.1264038086,74269.26568603516,76923.92565917969,87821.3666381836,69803.5446472168,82430.24523925781,83840.36505126953,83233.9253540039,77929.5451965332,157859.6128540039,79541.4453125,77153.50598144531,66086.0244140625,67334.7045288086,56614.58395385742,71566.36526489258,71654.20498657227,67419.965087890625,65076.864501953125,58840.34368896485,38114.06280517578
FA(18:0),-0.19067534709745945,6.9992952797431265,0.691388162165822,0.4056926163006601,0.570693144203239,FA,195014.5920410156,144271.41107177734,1810038.4674072263,353728.51580810547,1792825.4505615234,202974.7933349609,1021557.6271362304,309157.42126464844,745055.9035644531,2165291.9608154297,183335.63134765625,226954.4132080078,130799.36743164062,142868.76922607422,96383.6275024414,168568.9129638672,165196.31158447266,169103.95184326172,68482.8251953125,430847.8082275391,264344.87603759766,659083.6949462891,259828.10064697263,1529538.2463378906,142626.45068359375
[TG(64:6)]_FA18:3,0.1923193475857026,3.3428000824900685,0.6827995022608206,0.408624389310367,0.5743986746132043,TAG,43886.5228881836,47262.12321472168,46527.90319824219,39241.84295654297,50025.32360839844,73427.26501464844,46500.02325439453,47746.32290649414,42998.82287597656,58289.9642944336,41117.84289550781,44863.96334838867,49871.82312011719,62270.98431396485,54823.68371582031,49408.28318786621,30658.32225036621,30824.162384033203,25385.96182250977,33517.402252197266,33216.06228637695,26788.221954345703,26608.701873779297,27028.621795654297,22937.22152709961
PC(O-13:1)|LPC(P-14:0),-0.18925340621934197,3.7701539218369664,0.6809560455286598,0.40925770759910185,0.5749563005756646,PC,55986.544189453125,61397.344177246094,63066.085021972656,67970.52435302734,61168.684143066406,55277.84405517578,57898.32336425781,62699.62469482422,54279.56378173828,63493.84484863281,59324.64434814453,66025.18505859375,59032.24401855469,59917.04461669922,53038.02355957031,58414.40423583984,44206.92333984375,45025.78314208984,40083.90313720703,49857.28338623047,50208.22302246094,50427.5237121582,44984.68316650391,43494.422790527344,40046.58319091797
[TG(64:7)|TG(63:0)]_FA16:1,-0.1882058073606912,3.290745714617597,0.6733540634892283,0.4118846662387092,0.5783950469766381,TAG,35561.44248962402,50333.82353973389,40352.62322998047,37265.30267333984,42768.12356567383,41471.602935791016,37457.902923583984,45660.10369873047,37286.602630615234,59391.92445373535,62520.823638916016,42135.262939453125,36869.24264526367,61484.60401916504,49767.46380615234,36248.08280944824,27825.88184356689,46745.7229309082,27780.162185668945,38363.602142333984,31662.04200744629,36059.42260742188,30036.082077026367,34869.02247619629,16346.72117614746
[TG(47:6)]_FA14:0,0.19058316668054776,4.474918517950491,0.6706988630508022,0.4128080576604816,0.5794395833276964,TAG,93373.70599365234,127420.08850097656,168964.13134765625,115137.94677734376,102205.56719970705,92232.1069946289,97409.646484375,102824.40802001952,86807.12683105469,115529.26940917967,109280.38787841795,97719.40832519533,97722.446533203125,114421.44763183594,105824.08825683594,144961.79260253906,55182.60394287109,53218.92370605469,85684.04699707031,66565.80432128906,74970.84451293945,69888.90496826172,56908.624084472656,54098.00347900391,31061.08203125
PI(42:0),0.19035474282187964,4.08929631485509,0.6690862704133735,0.41337035620838625,0.5799765823845489,PI,86862.02618408203,80462.32608032227,96622.76705932616,70444.82421875,99458.20690917967,73359.14483642578,79817.46501922607,76845.00592041016,80632.14614868164,91084.80648803712,56852.30401611328,64125.92425537109,76328.28518676758,141188.32946777344,97027.84649658205,84091.02532958984,53789.84390258789,51416.88366699219,38041.64270019531,50171.063720703125,61110.38439941406,47678.42349243164,52665.283752441406,43023.88293457031,30884.442260742188
[TG(64:7)|TG(63:0)]_FA18:2,-0.1871548568900136,3.212178077733472,0.6657958552809475,0.41452121446769463,0.5810859943906388,TAG,42359.60289001465,39690.22253417969,48372.14323425293,37938.262603759766,39264.602966308594,39483.28273010254,37191.7223815918,41427.02279663086,36372.20217895508,37809.0830078125,40443.72262573242,42301.86276245117,38337.38265991211,67462.8039855957,41732.70327758789,39667.78248596192,31078.522247314453,34839.50256347656,32492.002395629883,32525.7020111084,35084.10238647461,30893.881774902344,30599.88236999512,27189.441696166992,19156.94123840332
DG(34:6)_C16:0,-0.18718412548048793,4.1755537235438265,0.6660742171634411,0.41442367105490013,0.5810859943906388,DAG,86348.68557739258,94033.12701416016,102057.5484008789,97319.56698608398,97556.9268951416,79236.74575805664,31000.86223602295,99839.9072265625,78773.6060180664,37416.882778167725,72302.76501464844,79604.32566833496,77454.96607971191,89518.54620361328,74846.68493652344,87262.06610107422,51237.52421569824,66898.26461791992,48991.70350646973,70468.50500488281,72749.62512207031,64578.48468017578,58146.92361450195,62722.36474609375,43977.2028503418
[TG(58:10)|TG(57:3)]_FA14:0,0.18963643533427588,3.4426432295991534,0.6640397557118547,0.41513736993207934,0.5816970441905428,TAG,48518.183349609375,52017.54364013672,56087.02362060547,45212.26318359375,51359.943603515625,59602.26365661621,46879.44332885742,46604.583557128906,59142.46368408203,63884.02416992188,55349.40383911133,49881.663330078125,52774.06359863281,63829.46472167969,54048.22399902344,53225.2239074707,27855.70199584961,33240.06237792969,24798.341766357426,35722.60241699219,35489.78219604492,36225.86276245117,31728.22216796875,27785.901962280277,22104.381713867188
PG(38:9)|PG(37:2)|PG(O-38:2)|PG(P-38:1),0.18935437742439204,5.876887460545562,0.6621841602782297,0.41578990997593657,0.5823585240852202,PG,271560.5759277344,293304.4389648437,315990.5041503906,199643.47412109372,288007.4196777344,222519.69665527344,266445.1785888672,306094.1824951172,351135.1042480469,369566.4252929688,306500.8654785156,227403.97412109372,292446.56201171875,576463.6798095703,240332.79650878903,215477.6734619141,212795.8543701172,222479.6766357422,155068.1513671875,161365.11059570312,191839.59350585935,149225.75061035156,150434.63049316406,140759.9891357422,87949.10681152344
[TG(66:16)|TG(65:9)|TG(64:2)]_FA14:0,-0.18589192521713027,2.869490315050477,0.6567321446173082,0.41771599516348124,0.5848023932288737,TAG,27618.501861572266,36757.38244628906,30407.762161254883,24519.16186523437,25299.1817779541,28178.80209350586,24702.541748046875,30084.6423034668,25568.42163848877,46894.442794799805,48455.70347595215,30733.76211547852,24497.04180908203,39462.96258544922,29423.442092895508,24398.781677246097,25422.14189147949,29021.821868896484,23279.281982421875,22196.8614654541,21499.06150817871,20484.86149597168,22548.601348876957,22947.241760253903,35104.48255157471
[TG(45:2)]_FA18:0,-0.18578840235468427,4.337922155258327,0.6561206761125504,0.41793284044180157,0.5848522446251924,TAG,76714.64566040039,86140.26625061035,74720.48532104492,101133.50857543944,83179.06527709961,74765.92510986328,74843.7854309082,105364.88735961914,75241.10528564453,98290.3268737793,106737.72778320312,95404.82595825195,82299.22567749023,106353.06686401369,97812.20684814452,95644.16659545898,69462.9453125,75807.3853149414,64219.82440185547,71843.22552490234,79045.705810546875,71208.96478271484,61457.82473754883,57770.8037109375,52559.503326416016
[TG(50:7)|TG(49:0)]_FA16:1,0.18773649350221133,4.968937763562033,0.650984310851783,0.4197609824571026,0.5871559126090464,TAG,139745.5301513672,172909.07257080078,179257.67095947266,139155.9295654297,162422.1123046875,135524.609375,157690.03063964844,136882.6689453125,126635.32763671876,188762.43200683597,147184.3302001953,135029.90838623047,160545.63256835938,170495.8731689453,179658.61059570312,171887.87145996094,100806.54736328124,89737.36682128906,75152.26483154297,93478.28692626952,100589.5474243164,92366.14660644533,96390.746826171875,88257.46575927734,42989.16284179688
LPG(20:5),-0.1845854862082182,4.7954824727384135,0.6476134406324263,0.42096723124156366,0.5885880655184255,PG,116358.40795898438,114761.54748535156,130763.5692138672,127558.86853027344,116583.14819335938,112233.8875732422,123954.20861816406,125812.54821777344,120445.72778320312,117469.60803222656,102574.44738769533,115132.06823730467,120541.90832519533,133235.66943359375,116554.76879882812,150121.41088867188,100153.80700683594,102248.7469482422,83796.166259765625,98526.987060546875,100150.787109375,85468.68591308594,93701.16589355467,81272.22570800781,86501.36584472656
PS(P-36:4),-0.1842238786606213,4.777924994421659,0.645061843821054,0.4218837519626675,0.5896140613181152,PS,123394.04858398438,130418.0693359375,131696.22967529297,123763.4091796875,118751.14819335938,125049.42956542967,76631.08574295044,131072.17041015625,118451.62817382812,110925.38793945312,118247.10754394533,125305.00939941406,119972.28942871094,167649.29248046875,119971.26922607422,107018.9677734375,91433.9268798828,99780.82678222656,78125.24572753906,101029.04760742188,91052.98620605467,86734.36627197266,103014.28747558594,89165.20593261719,76807.64538574219
DG(37:7)|DG(36:0)_C16:1,-0.1841162988189332,7.24563987572773,0.6443417140417296,0.4221429586585398,0.5897209210351116,DAG,949286.4493408204,482099.2763671875,714030.8047790527,1034423.4532470704,755098.1141357422,624248.1875610352,211707.3150558472,630117.2912139893,528563.3226890564,318637.0666847229,419798.6287994385,529573.4429855347,260377.27855682373,960437.1502685548,981183.02685546875,422056.7104225159,312638.8182144165,701457.6892242432,379236.32876968384,767756.6776123047,533121.1761703491,348084.4261665344,545036.0393562317,229999.6926841736,959165.8348388672
PI(24:0),-0.18372870220386536,6.241464221267739,0.6416063747792577,0.4231297035559743,0.5908435973064168,PI,339581.9846191406,393220.18896484375,403822.4895019531,342373.72705078125,349496.9650878906,321444.3049316406,275484.05908203125,338457.4208984375,303902.7595214844,351485.8073730469,288077.58251953125,309025.5007324219,295730.50244140625,495962.93505859375,307904.31982421875,327370.2019042969,260430.7373046875,266832.0209960937,229175.6345214844,281924.1389160156,251700.4978027344,255944.17993164065,289265.7814941406,226561.37475585935,176133.53344726562
[TG(46:6)]_FA16:0,0.18604337261571113,4.52396872932863,0.6393692933711466,0.42393927746781923,0.5914621912618472,TAG,107661.92840576172,113296.78833007812,149897.18920898438,102715.5669555664,110445.50689697266,111722.4482421875,107656.42727661131,108170.04699707033,92721.08605957033,130825.087890625,106940.4266357422,106643.00805664062,97533.2671508789,134791.85119628906,115664.32745361328,123926.08947753906,69284.64465332031,66488.8046875,64630.104553222656,74379.4653930664,70559.6849975586,60710.96405029297,65775.68450927734,62847.124267578125,41872.12301635742
DG(40:7)|DG(39:0)_C18:0,-0.18344244658449202,5.0293301769935,0.639572875857084,0.42386550732168815,0.5914621912618472,DAG,142282.23028945923,176698.37169265747,143817.99068832395,128452.86891174316,131235.7290611267,121563.72805786131,134885.54935455322,124451.58860778809,125457.68891906738,123750.74920272829,119727.0485572815,109798.8473739624,123662.00904846191,336993.2616043091,161300.01112365723,124447.70853042604,93654.14657211304,90521.30665969849,113262.82746505736,102615.20714950562,132409.40886688232,122569.88859176636,104179.64782333374,113343.7672920227,98338.76644515993
[TG(66:13)|TG(65:6)]_FA22:6,-0.18325048102175232,4.556384603109351,0.638212922381399,0.42435866562784635,0.5917914494300174,TAG,95746.64657592772,127761.66954040527,91811.68599700928,112169.3677368164,108984.06767272948,122783.94975280762,77244.96556091309,99162.22664642334,71605.0255355835,126835.78825378418,136054.48957443237,109515.84739303587,95500.46696472168,157736.73049926758,110235.4879837036,95079.56629180908,81139.00622558594,66857.9849395752,101157.78746414185,84124.26695251465,89256.40704345703,84344.20538330078,78767.86524963379,66400.58480072021,29312.141998291016
DG(36:8)|DG(35:1)_C16:0,-0.18313009694050744,4.452255218194811,0.6373641705652062,0.4246668839407042,0.5919654576573012,DAG,90205.2463798523,30551.581985473636,129288.40892410278,68654.86442184448,98887.82760620116,88256.6261062622,24872.861686706543,24791.581661224365,101328.747215271,54933.16363525391,87140.92568969727,122774.68801879884,114468.20819091795,323907.66271972656,65046.06453323364,153786.5717163086,41794.422927856445,94285.1863708496,83796.80596923828,96881.76705932616,80153.86529541016,83667.02630615234,36733.84251785278,78971.88528442383,56387.70364379883
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:1,0.18532882029678277,3.7673232117880695,0.6344669882855669,0.4257215118959652,0.5926913185057888,TAG,67418.26416015625,73384.06512451172,76627.7651977539,52079.8635559082,82055.10604858398,76243.32556152344,71621.60531616211,61121.6442565918,63675.52471923828,77509.74475097656,49565.583557128906,47894.52337646485,66188.92465209961,72179.80484008789,73711.98501586914,74522.36441040039,42582.162994384766,39039.342681884766,29510.00225830078,42362.482666015625,51001.7041015625,39443.9826965332,41650.442810058594,35721.30242919922,21235.861541748047
DG(42:1)_C16:1,-0.1828345921738948,5.052060273064359,0.6353156397344719,0.4254121798808705,0.5926913185057888,DAG,167044.3310585022,221250.93676757807,175114.97201538086,184497.45379638672,203657.8536376953,151230.42956924438,78354.3256187439,142460.11069869995,76138.64539718628,96321.4467163086,124655.2689743042,136011.5287513733,79053.92515945435,235882.03802490237,176535.171875,132933.68807983398,84867.86577606201,157912.03090667725,78131.90535736084,166670.3123779297,101096.56660079956,153942.43181991577,84460.82614898682,89568.68607711792,80552.10568237305
LPC(3:1),-0.18273642081553526,2.3954669131053747,0.6344201221675689,0.42573860436827343,0.5926913185057888,PC,23221.601531982426,21155.22164916992,22301.501495361328,24786.20147705078,22775.581604003903,20104.02154541016,22639.94142150879,24226.42196655273,21621.341339111328,21785.8818359375,19091.961318969727,21764.601501464844,21444.441604614258,23447.20181274414,34606.062759399414,21678.06149291992,15734.061157226562,17015.621215820312,17552.521057128906,21099.3212890625,16419.701263427734,16884.341217041016,17366.56134033203,17331.841094970703,17637.001205444336
DG(44:4)_C16:1,-0.18249430033620098,4.366094249816437,0.6329105020822681,0.42628972822385963,0.5932026532895193,DAG,100172.62754821776,101503.0079498291,92588.10670471191,117492.8077774048,110378.10745239258,89874.3264465332,53318.46388244629,82899.34609222412,51239.82341766357,57865.02405548096,75551.68574142456,84253.3252029419,53529.483963012695,121107.22856903076,121073.72853851318,71446.40448760986,52901.54359436035,81569.06575775146,54162.76389312744,97433.56698989868,62483.284744262695,67023.72465515137,57978.284019470215,57937.02420425415,102937.76794433594
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0.1839327350319469,4.8483441160338785,0.6250655244548398,0.4291711103243238,0.596954815955428,TAG,102060.08639526369,145417.4100036621,136737.33032226562,128239.408203125,148932.23016357422,111788.50759887695,131300.94818115234,135109.90948486328,106954.66796875,156767.73016357422,129096.54876708984,115344.3875427246,106301.4682006836,152749.87231445312,119225.80883789062,122400.86865234376,75801.24530029297,88686.72589111328,55779.0837097168,91322.50622558594,86948.64654541016,81360.44607543945,81069.205322265625,71792.22442626953,32455.36245727539
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0.1839327350319469,4.8483441160338785,0.6250655244548398,0.4291711103243238,0.596954815955428,DAG,160530.7912826538,229230.17588806152,149684.28982543945,194889.8727645874,249092.07807922363,157849.4722213745,51036.863372802734,144421.60988235474,47690.04344558716,70811.72510528564,109119.50818634032,129773.8695602417,56542.92412185669,228628.51692199707,179272.75099945068,97292.42726135254,49170.02361679077,129019.76948547363,48772.32327270508,170383.5506439209,66187.70492172241,104233.86697387695,54318.36359024048,57033.883392333984,68668.52479553223
[TG(58:12)|TG(57:5)]_FA22:6,0.18370596168702005,5.910021554976362,0.6235601997445883,0.42972736211475226,0.597471002819606,TAG,344380.54541015625,346589.064453125,375159.4265441895,213321.9173278809,275357.5580596924,385977.5677490234,259051.2367553711,212783.2762451172,285342.0809631348,358042.8868408203,324220.059753418,253210.89749145508,388659.2616577149,250303.85546875,346815.28717041016,258765.3416748047,205350.25439453125,178633.03115844727,187063.173828125,168003.39352416992,204573.55364990237,158808.8702392578,191273.5714416504,135579.609375,50526.9838256836
[TG(44:1)]_FA18:0,0.1829274475440344,4.747579989923791,0.6183000509043381,0.43167969995680394,0.5997385133659799,TAG,116674.98815917967,146864.70947265625,128268.00817871094,95999.48669433594,128020.02807617188,133740.26928710938,134464.48950195312,120807.1474609375,161540.5518798828,199404.1962890625,133185.26873779297,120524.04833984376,118675.60717773438,191610.8135986328,113547.94750976562,110946.80828857422,76850.06530761719,88210.98553466797,62250.68426513672,90440.16662597656,87993.42626953125,72278.844970703125,75849.92578125,79438.685546875,42495.68280029297
[TG(66:9)|TG(65:2)]_FA18:0,-0.18037986151246596,3.2348974714749477,0.6181651242488027,0.43172995554669086,0.5997385133659799,TAG,38407.50247192383,43928.58319091797,46596.8233795166,31139.102325439453,40824.98291015625,42379.16326904297,39846.56326293945,43220.48274230957,38221.362632751465,42725.363357543945,33671.82192993164,35928.942459106445,35700.56253051758,47714.663146972656,51360.90364074707,36601.922454833984,36877.42273712158,47948.96337890625,20039.06143188477,30258.54217529297,35141.88233947754,26352.60188293457,27824.242218017574,24903.20157623291,39362.023529052734
PI(41:5)|PI(P-42:4),-0.18024771307292758,4.04345407479271,0.6173130253394348,0.43204753854357536,0.5999214315318923,PI,69843.885009765625,67483.02493286133,85504.40518188477,61401.64459228516,66005.42468261719,78345.28494262695,60053.16391372681,70002.60494995117,70405.544921875,68575.06524658203,56767.60369873047,63365.42449951172,67007.32452392578,75496.28518676758,134081.94857788086,63034.624923706055,80518.66561889648,66806.70513916016,38020.42248535156,53661.56350708008,70671.78451538086,48295.743225097656,46546.36357116699,40599.14280700684,54445.36376953125
[TG(66:11)|TG(65:4)]_FA18:1,-0.17987147830684566,3.4198021233500326,0.6146824658518995,0.4330302065156266,0.6010273016885708,TAG,46176.62338256836,52316.6640625,53650.94372558594,42451.80331420898,45504.743255615234,50912.883850097656,47306.92330932617,51603.86367797852,46896.92315673828,49565.90347290039,43680.642578125,44660.8030090332,44216.08319091797,57426.603759765625,45883.7233581543,42821.76315307617,33772.88220214844,42662.96301269531,32933.10235595703,39200.74295043945,34140.38235473633,36302.82269287109,35808.942626953125,35009.00244140625,27573.821838378903
[TG(65:12)|TG(64:5)]_FA16:0,0.18220506129268393,4.180389020807734,0.6134385544939391,0.43349606333209767,0.6014152177010659,TAG,87491.56581115723,87709.1254119873,99635.54745483398,108760.72779846191,98576.00582122804,78786.28614807129,93196.88690948486,100038.54727172852,79653.745361328125,73780.064208984375,73790.76431274414,94142.92681884766,68482.08465576172,79667.54664611816,71207.3451538086,97581.42584228516,47110.2434387207,50719.8038482666,38241.14263916016,63492.624267578125,59750.3444519043,49834.12356567383,52208.68357849121,55567.60395812988,47952.02320861816
