Reaction,Lipid 1,Lipid 2,T-Statistic,P-Value,Z-Score,Gene,Match 1,Match 2,Number
6,PS,PE,-0.33180404094313276,0.7426676036442121,0.3283228042892087,PISD,PS(38:0),PE(20:3),23761
6,PS,PE,-0.3285476327843631,0.7450376661799771,0.32518948521972885,PISD,PS(38:8),PE(20:4),23761
6,PS,PE,-0.32728905940309394,0.7467257376311591,0.32295973306399556,PISD,PS(42:3),PE(30:4),23761
6,PS,PE,-0.3271972848912936,0.7465859748989883,0.323144282775914,PISD,PS(40:0) ,PE(40:0) ,23761
6,PS,PE,-0.32653526874378086,0.7467236317311519,0.3229625137182099,PISD,PS(36:4),PE(20:3),23761
6,PS,PE,-0.32553771140935733,0.7475314004503821,0.3218961097344104,PISD,PS(44:0),PE(14:0),23761
6,PS,PE,-0.32440284507323797,0.7483367980376121,0.3208332004151229,PISD,PS(38:4),PE(20:2),23761
6,PS,PE,-0.3230559709953176,0.7498802534009278,0.3187972636406407,PISD,PS(30:1),PE(44:0),23761
6,PS,PE,-0.32274393005056273,0.7503839413022991,0.3181331467025451,PISD,PS(28:1),PE(42:0),23761
6,PS,PE,-0.3222995342556785,0.7503341210794299,0.31819882884827105,PISD,PS(42:11),PE(42:11),23761
6,PS,PE,-0.32199911290548217,0.7505545448706181,0.3179082362159331,PISD,PS(34:1),PE(18:2),23761
6,PS,PE,-0.32185595627996877,0.7510731451856761,0.31722465253817284,PISD,PS(28:1),PE(44:1),23761
6,PS,PE,-0.3192389170467358,0.7525579542719839,0.31526829642877646,PISD,PS(32:4),PE(14:0),23761
6,PS,PE,-0.3185905108326483,0.7528136676019851,0.314931495398476,PISD,PS(32:4),PE(14:1),23761
6,PS,PE,-0.3133371882177835,0.756628708391166,0.30991090688633927,PISD,PS(34:0),PE(22:1),23761
6,PS,PE,-0.30939267581554536,0.7594755257970964,0.30616958891415985,PISD,PS(40:1),PE(26:0),23761
6,PS,PE,-0.3070339386455533,0.7618331473543452,0.3030744205798038,PISD,PS(42:0),PE(22:1),23761
6,PS,PE,-0.3055109086523339,0.7628235694456607,0.30177502697021197,PISD,PS(42:2),PE(42:2),23761
6,PS,PE,-0.3051343732095163,0.7626762623146267,0.3019682556451759,PISD,PS(42:4),PE(22:0),23761
6,PS,PE,-0.3047465030075143,0.7639674167329514,0.3002749793444917,PISD,PS(28:1),PE(40:2),23761
6,PS,PE,-0.30375374825630147,0.7635285410654837,0.30085044324110927,PISD,PS(40:8),PE(20:5),23761
6,PS,PE,-0.3033422186859276,0.7640035932269038,0.3002275483298038,PISD,PS(32:3),PE(20:2),23761
6,PS,PE,-0.3025429361556867,0.765212598456955,0.29864280880122973,PISD,PS(26:1),PE(14:1),23761
6,PS,PE,-0.3023432676562183,0.7654980210539127,0.29826879220598734,PISD,PS(30:3),PE(42:4),23761
6,PS,PE,-0.3011682550120445,0.765619795887171,0.2981092316666062,PISD,PS(36:6),PE(14:1),23761
6,PS,PE,-0.30025892628306955,0.7667978154912054,0.29656607359908904,PISD,PS(34:1),PE(22:0),23761
6,PS,PE,-0.3002568178339203,0.7664316297809176,0.2970456862670683,PISD,PS(36:6),PE(14:0),23761
6,PS,PE,-0.29913697315729415,0.7674081288761252,0.29576686559948645,PISD,PS(44:4),PE(26:0),23761
6,PS,PE,-0.2980349293313603,0.7688213118782634,0.2939170203678639,PISD,PS(36:5),PE(52:4),23761
6,PS,PE,-0.29706870536645524,0.7686573232438885,0.29413162847962004,PISD,PS(40:8),PE(20:3),23761
6,PS,PE,-0.2957795789938074,0.7698744015195497,0.29253918851229205,PISD,PS(32:4),PE(20:3),23761
6,PS,PE,-0.2943153432422406,0.7710311981109769,0.2910263092188254,PISD,PS(40:2),PE(22:2),23761
6,PS,PE,-0.293550463823134,0.7714254346899909,0.2905108718846628,PISD,PS(32:0),PE(32:0),23761
6,PS,PE,-0.2920125583148555,0.7733763401214011,0.2879613293360259,PISD,PS(38:7),PE(18:4),23761
6,PS,PE,-0.2903076905041202,0.7738603395019664,0.2873291046288773,PISD,PS(36:2),PE(18:3),23761
6,PS,PE,-0.28971004071525247,0.7743448224871128,0.2866963632117057,PISD,PS(26:1),PE(40:0) ,23761
6,PS,PE,-0.28874438179287254,0.7751731627613296,0.28561480514404125,PISD,PS(30:0),PE(14:0),23761
6,PS,PE,-0.2887154627699531,0.7751496246625387,0.28564553405643245,PISD,PS(38:7),PE(18:3),23761
6,PS,PE,-0.28849072312078966,0.7753265955839094,0.2854145056940528,PISD,PS(34:2),PE(18:3),23761
6,PS,PE,-0.2880529697584292,0.7758048897362265,0.2847901882482077,PISD,PS(42:9),PE(18:3),23761
6,PS,PE,-0.28804245915640736,0.7757407732743604,0.2848738730299678,PISD,PS(40:9),PE(40:9),23761
6,PS,PE,-0.28681453349420144,0.7771855497519763,0.2829886340550823,PISD,PS(30:3),PE(44:4),23761
6,PS,PE,-0.28607979180094306,0.7775900883957176,0.2824609460111077,PISD,PS(36:5),PE(36:5),23761
6,PS,PE,-0.2798842453033063,0.7818573549120511,0.2768993979261386,PISD,PS(44:4),PE(32:4),23761
6,PS,PE,-0.2795915078968142,0.7819114741777412,0.2768289193718513,PISD,PS(40:2),PE(20:2),23761
6,PS,PE,-0.2795301332128288,0.7822368855048026,0.2764051709822958,PISD,PS(40:2),PE(22:1),23761
6,PS,PE,-0.2775186589858286,0.7840382734610005,0.2740603113311843,PISD,PS(32:1),PE(20:0),23761
6,PS,PE,-0.27731846606756,0.783866532758572,0.27428380035624567,PISD,PS(42:10),PE(42:10),23761
6,PS,PE,-0.27688903763257044,0.7844175282355418,0.273566829271371,PISD,PS(34:0),PE(52:4),23761
6,PS,PE,-0.2767321340099882,0.7848786505194958,0.27296691184462846,PISD,PS(30:3),PE(44:3),23761
6,PS,PE,-0.2762228535091042,0.7851999618378442,0.27254894575853905,PISD,PS(34:4),PE(52:4),23761
6,PS,PE,-0.2696813229254253,0.7896864399651442,0.26671781020989493,PISD,PS(34:5),PE(14:0),23761
6,PS,PE,-0.2692423295468833,0.789909312684735,0.26642837750780957,PISD,PS(40:8),PE(22:6),23761
6,PS,PE,-0.2684409305610917,0.7905273210389122,0.2656259202638727,PISD,PS(38:1),PE(18:1),23761
6,PS,PE,-0.2657171022072824,0.7924277489376854,0.26315936537817536,PISD,PS(34:3),PE(20:4),23761
6,PS,PE,-0.2654681079945504,0.7926818377962703,0.2628297064850697,PISD,PS(38:0),PE(20:2),23761
6,PS,PE,-0.2650895878682032,0.7930125673767028,0.2624006554861979,PISD,PS(34:5),PE(34:5),23761
6,PS,PE,-0.26411631034891386,0.7939756160834551,0.2611515802195974,PISD,PS(34:3),PE(18:2),23761
6,PS,PE,-0.2618238436002203,0.7957950689276801,0.258792857700631,PISD,PS(32:1),PE(44:1),23761
6,PS,PE,-0.26177504172800475,0.7965910799067437,0.2577613694867362,PISD,PS(26:1),PE(44:0),23761
6,PS,PE,-0.2612980113526984,0.7957228688779447,0.2588864296889233,PISD,PS(36:4),PE(20:5),23761
6,PS,PE,-0.26092414401232217,0.7963458105135264,0.25807916557950195,PISD,PS(34:1),PE(22:2),23761
6,PS,PE,-0.25941129049910416,0.7974198819207151,0.2566876812750643,PISD,PS(38:7),PE(14:1),23761
6,PS,PE,-0.2587878299081624,0.798318962830046,0.2555232833334059,PISD,PS(30:1),PE(44:2),23761
6,PS,PE,-0.2558558278960986,0.8003622007565336,0.2528783749568106,PISD,PS(32:2),PE(20:1),23761
6,PS,PE,-0.2543141594422047,0.8015174924983682,0.2513836692013594,PISD,PS(32:0),PE(20:0),23761
6,PS,PE,-0.2538177259960885,0.8023498757591034,0.25030708763433196,PISD,PS(30:3),PE(30:3),23761
6,PS,PE,-0.25155044452077524,0.8034975548082828,0.24882318652823873,PISD,PS(40:2),PE(40:2),23761
6,PS,PE,-0.25099467159338623,0.8040663710309663,0.2480879341180504,PISD,PS(26:0),PE(44:4),23761
6,PS,PE,-0.25094721228695477,0.804317369826699,0.24776353549326002,PISD,PS(42:0),PE(42:0),23761
6,PS,PE,-0.24561405564413125,0.8080655930666214,0.24292229606286964,PISD,PS(30:0),PE(42:1),23761
6,PS,PE,-0.24546902839568507,0.8083264546279131,0.24258557800920766,PISD,PS(38:4),PE(20:0),23761
6,PS,PE,-0.2454026332195155,0.8082935966791311,0.24262798927655108,PISD,PS(38:1),PE(18:0),23761
6,PS,PE,-0.2447383338036974,0.8091871745735222,0.24147476231089302,PISD,PS(42:0),PE(30:0),23761
6,PS,PE,-0.24400342262158572,0.809146256368244,0.24152756318995083,PISD,PS(34:3),PE(20:3),23761
6,PS,PE,-0.24397723983883127,0.8092509504822502,0.24139246717852345,PISD,PS(38:0),PE(18:1),23761
6,PS,PE,-0.24308994135804407,0.810023089271283,0.24039624455585068,PISD,PS(32:3),PE(32:3),23761
6,PS,PE,-0.24117367836676376,0.811350591048669,0.23868404296739415,PISD,PS(42:2),PE(20:3),23761
6,PS,PE,-0.24054170248310866,0.8117469327980418,0.23817298026751244,PISD,PS(32:1),PE(20:2),23761
6,PS,PE,-0.23830471498608216,0.8139788159788882,0.2352962364938316,PISD,PS(44:1),PE(24:0),23761
6,PS,PE,-0.23820033204525087,0.813508347633849,0.23590247505426426,PISD,PS(42:10),PE(20:4),23761
6,PS,PE,-0.23767106103964172,0.8143081686677716,0.23487188895044758,PISD,PS(26:0),PE(44:3),23761
6,PS,PE,-0.23683117612663024,0.8146229819428,0.2344663139403946,PISD,PS(30:0),PE(14:1),23761
6,PS,PE,-0.2365815553504689,0.8152218930789835,0.23369484109967864,PISD,PS(34:1),PE(20:0),23761
6,PS,PE,-0.23570315028063793,0.815515102336168,0.2333172014505689,PISD,PS(44:2),PE(26:0),23761
6,PS,PE,-0.2355513947135621,0.8163760957392054,0.23220847475703862,PISD,PS(28:1),PE(44:0),23761
6,PS,PE,-0.23371824259836982,0.8170918913292515,0.23128694089451798,PISD,PS(40:2),PE(20:5),23761
6,PS,PE,-0.23274193483243721,0.8176791850236813,0.23053099041078576,PISD,PS(32:4),PE(20:4),23761
6,PS,PE,-0.23151467751935093,0.8189297545829035,0.2289217252555012,PISD,PS(34:1),PE(22:1),23761
6,PS,PE,-0.2313363836247861,0.819096246420629,0.22870752406706912,PISD,PS(26:0),PE(42:0),23761
6,PS,PE,-0.23044934179365575,0.8196875644470029,0.22794684464112594,PISD,PS(44:1),PE(14:1),23761
6,PS,PE,-0.2285552582243676,0.8214585594211957,0.2256694000050502,PISD,PS(32:3),PE(44:2),23761
6,PS,PE,-0.2280742285626388,0.8215449462860976,0.22555833920496524,PISD,PS(44:0),PE(22:0),23761
6,PS,PE,-0.22680525029285892,0.8225600044383389,0.22425356674220598,PISD,PS(40:0) ,PE(26:0),23761
6,PS,PE,-0.2265187405170867,0.82299617462338,0.2236930237833265,PISD,PS(44:1),PE(22:0),23761
6,PS,PE,-0.22621655674677477,0.822830763127919,0.2239055936462161,PISD,PS(30:0),PE(46:1),23761
6,PS,PE,-0.22467572434398292,0.8242402410176439,0.22209460058215455,PISD,PS(32:0),PE(44:1),23761
6,PS,PE,-0.22389279678140378,0.8247772882392295,0.22140475770447382,PISD,PS(44:4),PE(18:3),23761
6,PS,PE,-0.22226627716242375,0.8261518333855621,0.2196396188336623,PISD,PS(44:1),PE(18:2),23761
6,PS,PE,-0.22087970396104195,0.8269646254615292,0.21859618423357982,PISD,PS(36:6),PE(18:2),23761
6,PS,PE,-0.21816529056891207,0.8290465559176994,0.21592455566458768,PISD,PS(36:1),PE(21:0),23761
6,PS,PE,-0.2175178977081493,0.8297068889864686,0.21507750874684134,PISD,PS(32:3),PE(52:4),23761
6,PS,PE,-0.2164860158036308,0.8302572041893596,0.21437170592368104,PISD,PS(38:0),PE(26:1),23761
6,PS,PE,-0.21638779520629947,0.8306781475444701,0.21383190013112402,PISD,PS(32:1),PE(44:0),23761
6,PS,PE,-0.21638154363979303,0.8307504033226749,0.21373924764482774,PISD,PS(40:0) ,PE(18:4),23761
6,PS,PE,-0.21569994669413484,0.8311109780536281,0.21327691555366163,PISD,PS(26:0),PE(44:1),23761
6,PS,PE,-0.214342827454063,0.8318555502905958,0.2123223626119667,PISD,PS(38:4),PE(20:4),23761
6,PS,PE,-0.21294516479895215,0.8329865004031718,0.21087283706277674,PISD,PS(38:4),PE(20:3),23761
6,PS,PE,-0.2118487350616279,0.8337996931402194,0.20983085136606516,PISD,PS(40:9),PE(20:4),23761
6,PS,PE,-0.2115102788973749,0.834012357573235,0.20955839110725208,PISD,PS(44:0),PE(30:1),23761
6,PS,PE,-0.21137498779085945,0.8342718718749198,0.20922592906034074,PISD,PS(38:5),PE(14:0),23761
6,PS,PE,-0.2108764709482001,0.8347973847802921,0.20855276875325282,PISD,PS(44:0),PE(24:0),23761
6,PS,PE,-0.2091730505228426,0.8368278194525753,0.20595275074868172,PISD,PS(26:1),PE(44:2),23761
6,PS,PE,-0.20894789797980706,0.8362088833059292,0.20674516431524828,PISD,PS(28:2),PE(40:3),23761
6,PS,PE,-0.20846281476167916,0.8363850882999612,0.20651955882011874,PISD,PS(34:5),PE(20:5),23761
6,PS,PE,-0.20845566342295158,0.836489749367497,0.20638556014885634,PISD,PS(42:4),PE(24:0),23761
6,PS,PE,-0.208149235609289,0.8372496148209254,0.20541280732971276,PISD,PS(44:1),PE(44:1),23761
6,PS,PE,-0.2075481070494435,0.8371673144534076,0.20551815594101588,PISD,PS(40:7),PE(40:7),23761
6,PS,PE,-0.2074453011952901,0.8372099450661461,0.20546358632711328,PISD,PS(42:9),PE(20:4),23761
6,PS,PE,-0.20582467856092584,0.8389733415196885,0.2032068723755063,PISD,PS(42:0),PE(28:1),23761
6,PS,PE,-0.205689352645863,0.8384894004455169,0.20382609446705033,PISD,PS(38:8),PE(20:5),23761
6,PS,PE,-0.20391385271775428,0.8400302258049676,0.2018548168804299,PISD,PS(42:4),PE(42:4),23761
6,PS,PE,-0.20354024318909902,0.8405563844396446,0.20118184809723055,PISD,PS(42:0),PE(20:1),23761
6,PS,PE,-0.20144447525059872,0.8418089966152245,0.1995800948106219,PISD,PS(32:4),PE(20:5),23761
6,PS,PE,-0.19965078077885245,0.8433002912361269,0.19767379813658684,PISD,PS(34:3),PE(22:2),23761
6,PS,PE,-0.19930704576292907,0.8437443826139547,0.19710626273743162,PISD,PS(40:2),PE(28:1),23761
6,PS,PE,-0.195819707775289,0.8465696654397333,0.19349711476990258,PISD,PS(30:2),PE(44:2),23761
6,PS,PE,-0.1944006604219675,0.8476867571621478,0.19207078736572603,PISD,PS(32:4),PE(44:5),23761
6,PS,PE,-0.19229129085218627,0.8492888185697292,0.19002592100707286,PISD,PS(42:2),PE(18:2),23761
6,PS,PE,-0.19184638750097177,0.8492690635211436,0.19005113143603639,PISD,PS(40:8),PE(22:4),23761
6,PS,PE,-0.19060740723233754,0.8505332979973167,0.18843801982134037,PISD,PS(32:1),PE(52:4),23761
6,PS,PE,-0.18988289557885824,0.8508737295862824,0.1880037269606459,PISD,PS(22:7),PE(38:7),23761
6,PS,PE,-0.18876238148329524,0.8515963336263669,0.18708200929219976,PISD,PS(44:0),PE(20:5),23761
6,PS,PE,-0.18793579458856577,0.8523449553841976,0.18612727230638118,PISD,PS(38:6),PE(18:3),23761
6,PS,PE,-0.18603933880757237,0.8538740567894084,0.1841776952152405,PISD,PS(42:2),PE(30:1),23761
6,PS,PE,-0.1852203350596405,0.8543850079747088,0.18352639791843245,PISD,PS(42:10),PE(20:5),23761
6,PS,PE,-0.18250739887603895,0.8565000072601976,0.18083128343090948,PISD,PS(38:5),PE(20:4),23761
6,PS,PE,-0.1817202276190923,0.8571415577489006,0.18001402494280042,PISD,PS(36:3),PE(20:2),23761
6,PS,PE,-0.18151997655551352,0.8579843300564087,0.17894061655161425,PISD,PS(28:1),PE(44:2),23761
6,PS,PE,-0.18135289759285272,0.8576870274560205,0.17931925644428898,PISD,PS(30:0),PE(42:0),23761
6,PS,PE,-0.18065427569133616,0.8579297627849352,0.17901011064228883,PISD,PS(38:4),PE(20:5),23761
6,PS,PE,-0.18048389979212182,0.8585078112598216,0.1782739814792771,PISD,PS(34:1),PE(52:4),23761
6,PS,PE,-0.17831035035162413,0.8597763641322127,0.17665885155382854,PISD,PS(44:0),PE(32:0),23761
6,PS,PE,-0.17756910501003073,0.8606138051380043,0.17559286885115297,PISD,PS(44:1),PE(30:2),23761
6,PS,PE,-0.17689612848845912,0.8612417562951016,0.1747936777376235,PISD,PS(22:7),PE(40:10),23761
6,PS,PE,-0.17627320606524272,0.8614681634975181,0.17450555753620905,PISD,PS(36:6),PE(36:6),23761
6,PS,PE,-0.17490979433412868,0.8628595310699165,0.1727352546917762,PISD,PS(42:0),PE(26:1),23761
6,PS,PE,-0.17170142310435227,0.8651187976197114,0.16986183311340308,PISD,PS(40:0) ,PE(20:3),23761
6,PS,PE,-0.17123061754434638,0.8654929476255984,0.16938611079943083,PISD,PS(40:0) ,PE(14:1),23761
6,PS,PE,-0.1702439155391911,0.8661241953399452,0.16858358205126592,PISD,PS(34:2),PE(20:2),23761
6,PS,PE,-0.1699679344210228,0.8666125899156218,0.16796274234126862,PISD,PS(44:1),PE(20:0),23761
6,PS,PE,-0.1698364922319949,0.8666673348181602,0.1678931554983535,PISD,PS(36:4),PE(52:4),23761
6,PS,PE,-0.1695576628085643,0.8667340397101582,0.16780836728111234,PISD,PS(34:2),PE(46:1),23761
6,PS,PE,-0.16933564433420753,0.8667340198819755,0.16780839248442578,PISD,PS(42:9),PE(20:5),23761
6,PS,PE,-0.16831780569150417,0.8676345505625829,0.16666385075386028,PISD,PS(22:7),PE(42:11),23761
6,PS,PE,-0.16579983942714016,0.8696007969066429,0.16416557964638046,PISD,PS(44:1),PE(32:0),23761
6,PS,PE,-0.16426301225922657,0.870813831461359,0.16262483542183676,PISD,PS(44:2),PE(18:3),23761
6,PS,PE,-0.16297351153524503,0.8720291618934708,0.16108156212418678,PISD,PS(42:2),PE(24:0),23761
6,PS,PE,-0.1627769907698016,0.871946871347263,0.16118604567344622,PISD,PS(32:2),PE(18:1),23761
6,PS,PE,-0.16239069468526104,0.872447889587447,0.16054993463797806,PISD,PS(44:1),PE(32:1),23761
6,PS,PE,-0.16223745437302814,0.8726077048932659,0.16034704097324023,PISD,PS(32:1),PE(44:2),23761
6,PS,PE,-0.16033028845152786,0.8742119893063575,0.15831068449091948,PISD,PS(26:1),PE(26:1),23761
6,PS,PE,-0.1577264637641067,0.8758175145272125,0.15627341004456674,PISD,PS(44:5),PE(32:4),23761
6,PS,PE,-0.15573209182348313,0.8775828548628384,0.1540340919525969,PISD,PS(30:0),PE(44:1),23761
6,PS,PE,-0.15544314633272943,0.8779110907995478,0.15361781314740308,PISD,PS(36:3),PE(52:4),23761
6,PS,PE,-0.15393262047706952,0.8790353332310845,0.15219221593589977,PISD,PS(32:0),PE(44:0),23761
6,PS,PE,-0.1528516476635238,0.8796732901760717,0.15138339144751997,PISD,PS(42:8),PE(18:3),23761
6,PS,PE,-0.15282681718756375,0.8800916919564168,0.15085298060276034,PISD,PS(22:7),PE(34:6),23761
6,PS,PE,-0.1522392691017914,0.880216902946324,0.1506942580178413,PISD,PS(42:4),PE(30:3),23761
6,PS,PE,-0.1509136683533911,0.8811159094656875,0.14955475172030433,PISD,PS(24:0),PE(38:1),23761
6,PS,PE,-0.14950058219104786,0.8823029924676773,0.1480504007033443,PISD,PS(42:9),PE(20:3),23761
6,PS,PE,-0.14770703181992362,0.8837616826227714,0.14620230926239006,PISD,PS(38:7),PE(18:2),23761
6,PS,PE,-0.14731602828436902,0.8840871561951653,0.14579001799179742,PISD,PS(34:5)_2,PE(52:4),23761
6,PS,PE,-0.1472030356079506,0.8841814176838928,0.14567061757028615,PISD,PS(44:1),PE(22:2),23761
6,PS,PE,-0.14656684099392603,0.8845548344586509,0.1451976333350356,PISD,PS(36:2),PE(20:3),23761
6,PS,PE,-0.14143686997492086,0.8886970429326508,0.13995310434176686,PISD,PS(40:2),PE(26:1),23761
6,PS,PE,-0.14139438543110713,0.8885800867687883,0.14010113129108165,PISD,PS(36:2),PE(14:1),23761
6,PS,PE,-0.13816916661869735,0.8913284213912512,0.13662347340252767,PISD,PS(44:0),PE(20:0),23761
6,PS,PE,-0.1381292018201049,0.8911400835249292,0.1368617371246062,PISD,PS(44:1),PE(30:1),23761
6,PS,PE,-0.13255435027852153,0.8955266876823279,0.13131429026371794,PISD,PS(34:2),PE(14:1),23761
6,PS,PE,-0.13170232053647693,0.8962520367135877,0.1303973833333336,PISD,PS(44:0),PE(32:1),23761
6,PS,PE,-0.13167662189784263,0.8961766851829223,0.1304926293831877,PISD,PS(42:4),PE(20:4),23761
6,PS,PE,-0.13086399368290122,0.8970481785387541,0.1293911140477584,PISD,PS(32:4),PE(44:4),23761
6,PS,PE,-0.13046435614574364,0.8972529070331485,0.12913237232926422,PISD,PS(36:5),PE(22:6),23761
6,PS,PE,-0.13033387662261328,0.8973190521926996,0.12904877803600742,PISD,PS(36:5),PE(22:4),23761
6,PS,PE,-0.13018027024128703,0.8975320444471555,0.12877960441814923,PISD,PS(42:2),PE(30:2),23761
6,PS,PE,-0.13012558300705043,0.8976407597688529,0.12864221665155665,PISD,PS(38:1),PE(20:1),23761
6,PS,PE,-0.13011466414933848,0.8973842902543824,0.12896633101691424,PISD,PS(38:2),PE(18:3),23761
6,PS,PE,-0.12990390238883145,0.8979740194243485,0.1282210786240165,PISD,PS(30:3),PE(44:2),23761
6,PS,PE,-0.1291153394316893,0.8984371661202852,0.1276358409448608,PISD,PS(26:0),PE(44:0),23761
6,PS,PE,-0.12873201341392407,0.8985784929905607,0.12745726734292206,PISD,PS(38:5),PE(18:2),23761
6,PS,PE,-0.12783129569203147,0.8992431997355529,0.12661743138544793,PISD,PS(36:2),PE(20:2),23761
6,PS,PE,-0.12659920262330554,0.9002146878898241,0.12539014727424797,PISD,PS(40:2),PE(22:4),23761
6,PS,PE,-0.12634715087578524,0.9005669087740481,0.12494523224125649,PISD,PS(42:0),PE(28:0),23761
6,PS,PE,-0.1261678505667342,0.9005180670122663,0.12500692623525053,PISD,PS(38:5),PE(20:3),23761
6,PS,PE,-0.1259925312702687,0.9008999075877195,0.12452462070614322,PISD,PS(30:3),PE(52:4),23761
6,PS,PE,-0.12408252282531557,0.9022979245755536,0.12275902185407095,PISD,PS(32:0),PE(52:4),23761
6,PS,PE,-0.12087740584446618,0.904794896480907,0.11960646712471434,PISD,PS(40:1),PE(40:1),23761
6,PS,PE,-0.12030540287262799,0.9052785717322496,0.11899594076504402,PISD,PS(42:9),PE(42:9),23761
6,PS,PE,-0.11906878245539063,0.90614616043584,0.11790092485037117,PISD,PS(40:1),PE(14:0),23761
6,PS,PE,-0.11296412177897427,0.9108924066995923,0.11191297748814813,PISD,PS(34:2),PE(20:3),23761
6,PS,PE,-0.11278118713248746,0.9110309016390382,0.111738311130244,PISD,PS(44:4),PE(20:4),23761
6,PS,PE,-0.11217618365421964,0.9116400534543806,0.11097010447473422,PISD,PS(26:1),PE(38:2),23761
6,PS,PE,-0.11152463292264894,0.9122529390293903,0.11019725522723141,PISD,PS(44:1),PE(30:0),23761
6,PS,PE,-0.11136267120541678,0.9121483512311274,0.11032913586219856,PISD,PS(42:3),PE(22:4),23761
6,PS,PE,-0.10964723266723377,0.9134560034793426,0.10868038085335002,PISD,PS(40:9),PE(20:5),23761
6,PS,PE,-0.1086693610602582,0.9142476045018344,0.10768243351524444,PISD,PS(42:4),PE(22:1),23761
6,PS,PE,-0.10701153530565051,0.9155284138971828,0.10606798272114472,PISD,PS(42:2),PE(20:2),23761
6,PS,PE,-0.10434613457873589,0.9177675336532314,0.1032462502173113,PISD,PS(40:0) ,PE(20:0),23761
6,PS,PE,-0.10170312764524096,0.9198500462436723,0.10062261172614605,PISD,PS(44:1),PE(22:1),23761
6,PS,PE,-0.1013967567770706,0.9200494918761186,0.10037137820785735,PISD,PS(42:2),PE(22:2),23761
6,PS,PE,-0.10133482458181013,0.9200138571304476,0.10041626537644423,PISD,PS(34:3),PE(20:2),23761
6,PS,PE,-0.10105936984723989,0.9203176066944171,0.10003365489988737,PISD,PS(44:6),PE(44:6),23761
6,PS,PE,-0.09983351016970134,0.9213739563741911,0.09870316431809971,PISD,PS(32:4),PE(44:3),23761
6,PS,PE,-0.0982815590681206,0.9225158342353775,0.0972651459405613,PISD,PS(34:3),PE(34:3),23761
6,PS,PE,-0.09715480436593654,0.9235457925250132,0.09596824552609555,PISD,PS(42:2),PE(30:3),23761
6,PS,PE,-0.09715367104198251,0.9232759678931746,0.0963079869676772,PISD,PS(34:5),PE(20:4),23761
6,PS,PE,-0.09672842806287171,0.9237397675062513,0.09572401470078268,PISD,PS(42:4),PE(20:0),23761
6,PS,PE,-0.09671605646918348,0.9237040325197208,0.09576900762661444,PISD,PS(36:8),PE(18:4),23761
6,PS,PE,-0.09426320386565748,0.9255843109716388,0.0934018624437435,PISD,PS(42:4),PE(20:3),23761
6,PS,PE,-0.09315124301459048,0.9265293826839835,0.09221227861884158,PISD,PS(40:2),PE(20:1),23761
6,PS,PE,-0.09228010393907968,0.9271104747212492,0.09148090939289694,PISD,PS(38:5),PE(20:5),23761
6,PS,PE,-0.09180753891855785,0.9276682936510714,0.09077887800651933,PISD,PS(44:8),PE(44:8),23761
6,PS,PE,-0.08699014291348123,0.9313500413938034,0.0861463967715076,PISD,PS(40:2),PE(18:1),23761
6,PS,PE,-0.08672666095495023,0.9315485104231787,0.08589673070909752,PISD,PS(44:0),PE(22:1),23761
6,PS,PE,-0.08467865942223993,0.9331026443760836,0.08394187653031303,PISD,PS(38:2),PE(14:1),23761
