lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",-0.021208488381868652,11.923031019621318,0.002043256492470391,0.9639459854569794,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,CAR,1785319.7436523438,1880783.5629882812,1919857.313964844,2175145.5537109375,2337765.953857422,2211295.7075195312,2184975.5759277344,2119768.4240722656,2116173.2717285156,2095400.1423339844,3003056.5654296875
PC (30:0),0.41983026320114064,7.876744393968558,0.797844864489889,0.37173850171128264,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,72801.08450317383,391338.7117919922,108587.5694580078,124928.19088745116,120522.75088500977,105900.78839111328,105742.36575317384,170340.57301330566,129019.88667297363,106470.00909423828,60246.08421325683
PC (30:1),0.5295828400304389,7.865057419747812,1.2668981419992642,0.2603493938803121,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,74715.64407348633,416144.62854003906,108181.40823364258,123018.46990966795,114475.02696228027,100131.08609008788,102176.80632019044,158191.79438781738,125479.73042297363,99094.60607910156,61894.845123291016
PC (30:2),0.5067360160705451,7.865260281590889,1.1604888080946703,0.2813641890100462,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,73565.58590698242,429697.21673583984,104348.8675994873,115490.2880859375,112548.90631103516,99383.78677368164,106229.40826416016,168418.17153930664,123631.98880004884,96501.10516357422,56625.44430541992
PC (32:0),0.4891138495907174,11.353183619269062,1.0815790334017947,0.29834458386109347,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,426905.2700500488,7163767.58996582,695434.5860595703,846672.7756347656,836932.9093933105,1022007.2694702148,998933.9606933594,3117817.8639831543,967606.019744873,941605.0653686523,47592.60353088379
PC (32:1),0.5081884993653939,11.420494665634438,1.1671440085629001,0.27998884786330536,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,418487.78283691406,7818270.932556152,637687.8773498535,824249.7723693848,825254.3915405273,982136.6622314452,1045170.4931640624,3294692.1028442383,1057586.0389709473,950395.5458068848,49777.303451538086
PC (32:2),0.5540001044116921,11.414312730794572,1.3857235694304109,0.2391286159889698,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,450606.71350097656,7888158.215942383,651045.5532684326,875913.4967651367,741068.885345459,1001608.1361694336,964986.60693359375,3214999.939819336,1057844.7817687988,917394.8801269532,53116.663650512695
PC (32:3),0.5087974840939844,11.354434524655002,1.169928516028449,0.2794159290254973,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,419251.1065673828,7343195.507446289,621406.620513916,829960.1398010254,829691.2442321777,961744.021850586,1002372.652770996,3072477.6345825195,1016463.386871338,941355.8466186523,51552.863693237305
PC (32:4),0.29627667019537723,10.51797137136557,0.39805205432639923,0.5280969755710795,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,248226.3409423828,3437179.1732788086,368471.08416748047,628592.6538391113,569757.8708496094,525916.8311767578,534027.8240356445,1743391.7229003906,760893.8249511719,664026.7261352539,49518.30349731445
PC (32:5),0.3539006421799336,9.701069080575621,0.5675213134018122,0.4512455649431217,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,159636.4114074707,1894942.3486938477,247461.0770111084,374823.22229003906,330099.0574951172,312935.3221130371,313115.3441772461,897555.8111877441,446878.0377807617,363187.6665649414,53489.323822021484
PC (34:0),0.8118539376229907,11.939086655513753,2.9553892582189327,0.08559169333630094,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,603786.881652832,12552702.819000244,941699.38772583,1125983.251739502,1178566.6207122805,1334747.8936462402,1224335.9797973633,3852212.231262207,1412344.091003418,1390857.7197875977,41339.46290588379
PC (34:1),0.8328248318349886,11.954656136523532,3.1079572084126994,0.07791062099593025,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,628704.3765563965,12612282.07385254,1068184.6707305908,1098086.6652526855,1245018.453704834,1396159.8264465332,1371552.6341552734,3690538.781036377,1381796.279296875,1401110.129699707,36019.26232910156
PC (34:2),0.7443850447265159,12.000667153838675,2.48967876448296,0.11459511220513904,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,712174.5064697266,12546810.162353516,1070276.280532837,1154056.8831176758,1295362.3955078125,1412241.9114990234,1434621.052307129,4183366.924682617,1461674.5265655518,1430529.9355163574,42255.16339111328
PC (34:3),0.7355465810473765,12.586980594663073,2.431525665345063,0.11891711016818853,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,907888.7071533204,19383231.46862793,1467655.251373291,1773161.9710388184,1701044.7861328125,2212837.0224609375,2136904.794555664,6288813.217102051,2238978.2575683594,2089924.302368164,42642.14239501953
PC (34:4),0.6755050036973147,12.527955621358464,2.054169545641045,0.15178999482997424,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,907231.9483032228,17858137.23461914,1460516.994598389,1774699.7514038086,1810527.606201172,2156676.599182129,2105789.944213867,6125820.717834473,2239270.74029541,2108441.6021118164,42724.80323791504
PC (34:5),0.5491436124167831,12.048419669606742,1.3616800185991451,0.24324653181870393,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,637867.320526123,11978499.087768557,998883.9015045166,1490512.654296875,1386077.9812316897,1381279.5521240234,1521125.7707519531,4748156.144165039,1839137.1158447263,1636283.299194336,40900.86331176758
PC (34:6),0.57952028770799,11.502679495740123,1.5154662306886166,0.2183068790484794,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,466239.2950744629,8511072.836547852,676761.5384521484,895605.5742645264,828511.2948608398,1015678.5639343262,1075447.565246582,3260180.841369629,1144480.6765441897,1039331.022644043,36801.94223022461
PC (36:0); PCp(38:6),0.7283947827264828,10.54501251223081,2.3849573681945913,0.12250823445368474,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,259913.45834350583,4415483.768127441,404203.798538208,501732.61752319336,490324.3750457764,487717.5406951904,520755.48318481445,1501081.071807861,565495.3728179932,551573.441619873,40671.02262878418
PC (36:0); PCp(38:6)_2,0.722822756070725,10.533090359769147,2.348979882110143,0.12536502145940073,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,266564.74310302734,4385001.407592773,398814.83627319336,456085.11933898926,504190.73516845703,515433.6124267578,499082.0797729492,1467203.474472046,564009.5972595215,558790.9998779297,36498.38232421875
PC (36:1),0.6669816004938396,10.536306404686426,2.003106543503236,0.15697719488571113,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,267520.6982116699,4257458.500793457,410542.6410827637,476557.8649291992,519122.6141357422,514542.4436950683,524037.9494934082,1558410.198638916,580421.2794952393,527341.399597168,38418.34245300293
PC (36:2),0.8874259243463971,10.973229682591304,3.5224145752144977,0.06054418326670102,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,338383.81607055664,6547054.532836914,510861.3107757568,512960.8851623535,620163.6167297363,672171.686340332,677575.8850097656,1890692.8607177737,673722.9930114746,650016.4404907227,36513.8621673584
PC (36:3),0.8459346415160449,12.055657649903539,3.2052020249554616,0.07340444275307852,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,719691.6755981445,13835294.039245604,1103990.530502319,1080139.570892334,1169060.3991394043,1534892.1795043943,1419661.1565551758,4288650.219177246,1343225.918395996,1289068.6963500977,39518.002670288086
PC (36:4),0.7687984304560824,12.551544509282818,2.6537452724769643,0.1033062439039841,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,978536.9825439452,18627279.01867676,1459716.989868164,1832690.5215759275,1901743.4043579104,2088473.3629760745,2037568.09375,5925515.7919921875,2184723.6154174805,2144820.00479126,37044.02278137207
PC (36:5),0.7821458553429349,12.429637911563471,2.7455859053649014,0.09752332437096949,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,851489.8762207031,17421224.068145752,1351792.802986145,1540312.9434509275,1714870.1974487305,1835644.8310546875,1758753.9612426758,5431139.847961426,2117078.837524414,1981715.0854187012,36505.94256591797
PC (36:6),0.8667968792812407,12.178525453439544,3.362915226022526,0.06667993110372586,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,746303.6601257324,15047176.547210691,1101017.4152832031,1318915.9271240234,1416989.590423584,1514455.0162353516,1515136.3699951172,4269117.551086426,1679083.563415527,1643278.8785095215,39996.64321899414
PC (36:7),0.7426679553843224,12.053012311540988,2.4783298055408522,0.11542476537803414,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,693486.1385192871,12946903.819152832,1154330.5285339355,1244325.1918029785,1366423.3130493164,1540253.7851867676,1432013.2853393557,4133002.5104675298,1586092.474761963,1588428.2809448242,41506.08236694336
PC (36:8),0.7975814940182854,12.007178050721384,2.853666567709297,0.09116580413851028,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,672014.317199707,13035833.316101074,1002044.469909668,1177928.201538086,1229328.3050231934,1328760.4218139648,1401810.8900146484,4153762.8084869385,1428254.4309692385,1423884.5290222168,42892.32275390625
PC (38:0),0.44640383936972744,11.03090314413294,0.9016499953140737,0.3423396717441865,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,451433.0520019531,4116549.240447998,633248.2685852051,1481456.2604370115,1037142.4198913574,961997.10055542,692323.9741516113,1544220.5084533691,1540335.292541504,858190.6138305664,201841.65563964844
PC (38:1),0.49759317891358007,11.06651153614689,1.1192187564374763,0.2900867380798566,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,456212.6103820801,4396067.108062744,621743.3875732422,1476322.3272399902,1094164.189086914,921103.0446166992,758168.2310791016,1540768.4653625488,1526734.8310546875,882011.9263916016,197077.77838134769
PC (38:2),0.4628245215224154,11.133061812637083,0.968916416837601,0.3249505701436121,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,501484.9812927246,4535130.460845947,703016.5674285889,1500403.1217346191,1103206.2940979004,1013753.8958129884,816662.5343017578,1690591.3887634275,1579069.3018798828,897935.27587890625,180217.9161529541
PC (38:3),0.6151667674565795,11.626161175868123,1.706201211651205,0.19147898659790155,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,620858.499206543,7816160.118347168,846566.3328552246,1709095.600189209,1413220.151596069,1230750.2282104492,1066339.7164916992,2550043.2766418457,1944783.3080444336,1204400.215209961,131699.63079833984
PC (38:4),0.6392358717177773,11.656419253649988,1.8412331524887122,0.1748064829957396,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,609069.1998901367,8218006.539428711,884731.9468383789,1753939.0909729004,1376433.8774719238,1197282.5147705078,1106307.772125244,2688871.127319336,1882282.0358276367,1259628.8879699707,36616.4825592041
PC (38:5),0.6441811627861386,11.579248102733693,1.869598330289591,0.1715210903253244,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,584598.2369689941,7666555.805725098,871086.1785736084,1746017.4396362305,1319873.819519043,1161199.7526245115,1040244.238708496,2514339.6647338867,1791273.2988891602,1187661.6634521484,32916.36234664917
PC (38:6),0.48789938865609944,11.688084087740876,1.0762403816333972,0.2995401333082314,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,614652.8878173828,7979263.383911133,885553.6392211914,1713926.362854004,1380685.2532348633,1329026.1171569824,1096592.3419189453,3136485.163543701,1987675.758178711,1303691.910522461,36380.62239074707
PC (38:7),0.5066914375367899,11.576978401850518,1.1603127359121572,0.2814006912052732,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,594466.8642578125,7349719.21270752,809004.3742980957,1615411.0402526855,1326591.7701721191,1241948.6104736328,1069392.1952514648,2644534.98046875,1908615.1712036133,1262968.332763672,37295.28276062012
PC (38:8),0.567628028156793,11.51606288402113,1.454298496391857,0.2278394728391235,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,542347.4522094727,7248543.020202637,802764.8595581055,1599222.512878418,1229920.2554626465,1156137.2275390625,1009596.0447387696,2434330.098510742,1812139.113647461,1186555.0354614258,34549.04225921631
PC (38:9),0.49266462802322086,11.372365922963203,1.0972639725077897,0.29486733296969875,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,486081.2997741699,6211240.467529297,749152.9189910889,1533803.3201293943,1136448.7510681152,1123529.1834716797,905738.08056640625,2267927.247894287,1711167.0705871582,1081376.6384277344,34778.76306152344
PC (40:0),0.4174620479876226,11.516434478820614,0.7889181254722644,0.37442746117439524,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1322105.8588867188,2727204.4970703125,1628015.2622070312,1665809.3830566406,1689577.8256835938,1448404.92578125,1222904.2131347656,1488455.0051269531,1432089.041015625,1387893.5847167969,2047339.2370605469
PC (40:1),0.4143388844758662,11.54695555588954,0.7771981444966514,0.37799941885556,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1298530.61328125,2833326.173339844,1610202.0396728516,1703095.0295410156,1762051.055419922,1452266.237548828,1244676.9318847656,1511477.6423339844,1492374.822265625,1412461.0703125,2134648.975341797
PC (40:10),0.5766454145861406,11.209376768416645,1.5005654057131323,0.22058438551285223,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,483116.81716918945,5147762.196105957,700965.8958587646,1630082.332977295,1149692.1485290527,1027946.158569336,766694.6724853516,1683945.4159851074,1588597.3434448242,956192.2734680176,197675.9581604004
PC (40:2),0.45845005440942754,11.400992991604573,0.9507633288267243,0.3295250746223328,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1182111.9553222656,2932297.471923828,1466268.7565917969,1567746.6381835938,1517919.921875,1279268.3020019531,1103519.4831542969,1436023.740234375,1379619.2543945312,1277553.9731445312,1628081.5307617188
PC (40:3),0.5091755568480393,11.379889228012875,1.1716585864242006,0.2790607075968133,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1146234.4924316406,3189605.0625,1429979.1729736328,1468711.4526367188,1503641.3151855469,1240400.8415527344,1105497.292236328,1410619.938232422,1275827.8666992188,1262121.912109375,1529328.800048828
PC (40:4),0.6576431082781026,11.111927774838662,1.94788270528079,0.16281519220786042,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,804115.2351074219,3276725.7612304688,1044812.496826172,1336193.0604248047,1330109.5854492188,848982.7995605469,778181.5689697266,1168042.4727783203,1157312.3801269531,1033120.259765625,1096883.887451172
PC (40:5),0.968526338368181,10.185128739447567,4.183476782563957,0.04081987906865076,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,242035.1778869629,3168704.49508667,349955.7473297119,565552.6723937988,527020.6268005371,387625.72805023193,370193.5038757324,786520.5244750977,500717.0267944336,408577.66415405273,213092.73098754883
PC (40:6),0.8009459705409113,10.389329340386592,2.877482898577,0.08982633504047773,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,289096.29914855957,3571787.775604248,399761.713722229,551383.0026092529,564294.975769043,460299.01458740234,446873.098236084,1083875.3007354736,562043.6393737793,507747.7749633789,221396.63761138916
