lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,Blank_Blank_Blank_Blank_Blank
LPG(20:1),0.010222376445810115,5.957076127452152,5.694212864000292e-4,0.9809622466431154,0.9999413310567914,PG,147741.16931152344,165107.05224609375,257395.27734375,239767.6181640625,220533.8359375,213793.61401367188,146805.79125976562,144115.55041503906,169301.37158203125,133222.7099609375
LPG(20:2),0.13019478253577493,6.839361495637836,0.0914942536437593,0.7622860474475736,0.9999413310567914,PG,319584.0803222656,395607.9490966797,444398.2633666992,510586.6384277344,415192.8073730469,443456.0281982422,91918.146484375,446356.5513916016,341458.58685302734,78408.20599365234
LPG(20:3),-0.1642666238040358,4.999989067543305,0.1489553756503028,0.6995356440748528,0.9999413310567914,PG,60900.92425537109,86294.16564941406,105420.5473022461,131571.50909423828,92249.72625732422,97939.10693359376,78377.70559692383,72058.765625,91089.146484375,98606.96630859376
LPG(20:4),-0.04700292350360568,4.613303252956634,0.012090818430351646,0.912442479659753,0.9999413310567914,PG,53665.36395263672,63832.56488037109,105352.4066772461,86099.5463256836,76038.14532470703,82569.16571044922,60838.62457275391,53759.60394287109,64874.58483886719,66128.62487792969
LPG(20:5),-0.1149666200434271,5.114268667923348,0.07270343321968653,0.7874405004876812,0.9999413310567914,PG,83796.166259765625,93701.16589355467,130763.5692138672,123954.20861816406,102574.44738769533,116554.76879882812,91542.68658447266,82305.1459350586,91263.30651855467,86501.36584472656
LPG(22:0),-0.13727322796442876,5.432700894386076,0.10382309318254099,0.7472891316665066,0.9999413310567914,PG,101165.6875,115486.44787597656,171852.43212890625,145428.43029785156,144668.92993164062,145350.0897216797,111416.06774902344,107374.32751464844,119575.40893554688,99520.10693359376
LPG(22:1),0.19837739723780726,5.9308868400229064,0.21122659647528508,0.6458077043946341,0.9999413310567914,PG,134930.8094482422,154223.99157714844,241582.8984375,209755.1953125,300255.14111328125,222848.3955078125,106695.3077392578,132940.8095703125,165531.8114013672,153502.93139648438
LPG(22:2),0.18565266581917578,4.8905745600442465,0.18518704137284203,0.6669529600824402,0.9999413310567914,PG,60341.904296875,75662.56494140625,137516.19110107422,129905.38879394533,113008.4877319336,116989.26770019533,69850.74505615234,63136.224060058594,70448.56475830078,60049.50415039063
LPG(22:4),-0.002824110977695504,5.07549764769542,4.350288327259477e-5,0.9947374536534815,0.9999413310567914,PG,76486.94549560547,91241.70654296876,138944.6290283203,127932.05029296876,116422.38806152344,121143.32849121094,83989.50604248047,78238.76568603516,87935.56591796875,74026.06536865234
LPG(22:6),-0.0048594736282943155,5.825751369729501,1.288283892790787e-4,0.9909439976798459,0.9999413310567914,PG,114306.18786621094,139558.2901611328,262124.13671875,224450.6568603516,241445.47607421875,178825.25134277344,139427.55017089844,132172.8887939453,154023.95068359375,115846.20861816406
LPI(12:0),-0.22817367422074744,5.433825822770764,0.28870368226785104,0.5910524411102944,0.9999413310567914,PI,100695.3265991211,122589.8090209961,182149.8336791992,159197.95263671875,150410.46923828125,138304.5103149414,131632.72955322266,104943.30755615234,136818.5297241211,59885.80499267578
LPI(13:0),-0.05941559085325923,5.431255377552104,0.019338810986340604,0.8893995332897462,0.9999413310567914,PI,105382.32678222656,115406.46813964844,177970.97137451172,163845.4912109375,137248.41033935547,165160.45147705078,121065.3882446289,99126.44622802734,115603.8681640625,79126.06549072266
LPI(14:0),-0.03263338978071444,5.737278269683458,0.0058220995215378935,0.9391782908822488,0.9999413310567914,PI,118866.58825683594,149177.09063720703,237266.41778564453,164957.77227783203,208586.8966064453,255976.99963378903,123394.92822265624,120870.90893554688,183975.77221679688,65779.84466552734
LPI(14:1),-0.15595727029530077,7.970953343164372,0.13419484389123681,0.714121723214708,0.9999413310567914,PI,623286.02490234375,726605.6511230469,1045377.51953125,931324.5654296876,841961.3229980469,929718.6005859376,723563.6232910156,628684.7028808594,774164.9777832031,294085.7199707031
LPI(15:0)|LPI(O-16:0),-0.09910071210399131,10.472927765490647,0.05396152985297009,0.8163079547963301,0.9999413310567914,PI,2998699.7338867188,4059801.201660156,7186524.4345703125,5143318.935546875,5520721.822753906,4737057.647949219,4419871.271972656,3170399.7963867188,4072567.77734375,1790465.060546875
LPI(15:1)|LPI(P-16:0),-0.16952639572504985,5.603906596194235,0.15871065389137584,0.6903463708689291,0.9999413310567914,PI,98121.50665283205,120319.02856445312,220322.47534179688,158860.31060791016,137470.61126708984,192149.9517211914,137682.45001220703,112106.40887451172,133578.53002929688,117687.80865478516
LPI(16:0),0.09213135261225408,5.876998518642484,0.045956386254601966,0.8302550982202997,0.9999413310567914,PI,121536.34826660156,147148.5906982422,315190.3835449219,212015.1936035156,204803.7744140625,255644.13537597656,141210.43029785156,129475.349609375,158119.09118652344,104220.28759765624
LPI(16:1),-0.17244878561466054,6.529369118357564,0.16426721706648095,0.6852577979885237,0.9999413310567914,PI,190621.03393554688,236625.91552734372,409231.486328125,320950.76599121094,307297.2204589844,316411.4227294922,242199.69555664065,220168.0379638672,279197.4401855469,202337.8755493164
LPI(17:0)|LPI(O-18:0),-0.06209383063352665,9.202712908017604,0.02112670095084468,0.8844343264897403,0.9999413310567914,PI,1253292.1130371094,1688100.9807128906,2978233.8461914062,2129341.0888671875,2262919.1776123047,2045933.7048339844,1788542.775390625,1264478.047607422,1687854.056640625,776135.8801269531
LPI(17:1)|LPI(P-18:0),0.03339597146161599,4.761207172351094,0.006066223519610503,0.9379187639263374,0.9999413310567914,PI,54592.10385131836,72077.9652709961,116735.0283203125,82724.56539916992,136715.06985473633,112120.4867553711,67533.22518920898,66001.18444824219,70388.325439453125,46228.92333984375
LPI(17:2),-0.14341995281366537,5.264362659972658,0.11337912442391485,0.7363293665380081,0.9999413310567914,PI,97399.88684082033,116096.16821289062,150180.81170654297,111232.0679321289,138315.88989257812,153799.19110107422,102811.68756103516,97369.287109375,117768.60809326172,57386.64422607422
LPI(18:0),0.14803129223184758,6.5339237606333915,0.11810785987472627,0.7310957979599487,0.9999413310567914,PI,205725.93359375,190785.6154785156,312121.8806152344,249143.6774902344,265050.9187011719,442210.013671875,192560.9931640625,149094.5096435547,213420.27600097656,400843.1767578125
LPI(18:1),0.2699431916974143,5.598069224561998,0.38876337152669294,0.5329501433388534,0.9999413310567914,PI,93092.34631347656,107505.74868774414,288484.8204345703,188252.0941162109,216458.1148071289,231961.4965209961,96525.66595458984,110907.82830810548,126171.94940185548,64739.804290771484
LPI(18:2),0.07920237710356864,5.876961106272078,0.033998229055214324,0.8537105837116524,0.9999413310567914,PI,149848.77056884766,114169.14874267578,211094.1353149414,253906.3766784668,398300.6441650391,222381.2964477539,151160.33102416992,174575.60998535156,134532.14990234375,35383.6024017334
LPI(18:3),0.13581321132995966,10.30878982393645,0.09951732003410285,0.7524096394737205,0.9999413310567914,PI,3652754.268554688,2572635.0974121094,4551344.594360352,5448898.259765625,10256866.522705078,3879986.465942383,3618014.515258789,3572815.565673828,2780269.364501953,49682.62371826172
LPI(18:4),-0.153815373421391,4.504713711201319,0.13050378596224732,0.7179102672482001,0.9999413310567914,PI,56614.58395385742,65076.864501953125,84449.60632324219,76923.92565917969,83840.36505126953,79541.4453125,59978.84387207031,65143.82470703125,60879.10418701172,38114.06280517578
LPI(19:0)|LPI(O-20:0),-0.43411952982835456,5.210592968402441,1.0572254115209034,0.3038488583268781,0.9999413310567914,PI,2273.6401557922363,2975.020221710205,2143.460159301758,2711.380187988281,5096.360256195068,2354.28016281128,2100.9201316833496,4457.000282287598,2380.640167236328,649549.9510498047
LPI(19:1)|LPI(P-20:0),0.3760947232232917,2.356205555282285,0.7470624959462384,0.38740785855087634,0.9999413310567914,PI,3931.7602500915527,5498.920307159424,4358.060314178467,4248.54024887085,31375.361667633057,5141.840412139893,4527.760368347168,6085.400459289551,3997.360298156738,54542.76413726807
LPI(20:1),-0.11009476084769763,5.7810720014729915,0.0666499778499201,0.7962783568799326,0.9999413310567914,PI,123204.14880371094,146446.01097106934,210114.5948486328,175237.43237304688,178605.1344795227,265203.3575439453,138237.9493408203,155922.1114501953,143779.4306640625,100334.10778808594
LPI(20:2),0.35857621753278807,7.000508592049232,0.6807354499851499,0.40933358958047034,0.9999413310567914,PI,535846.0374145508,389681.1472091675,221529.43493652344,679078.6519470215,662441.3073768616,469514.5914001465,64523.40460205078,542259.8225097656,289317.8228149414,38564.18295288086
LPI(20:3),-0.052033933190698246,4.017985817502913,0.014822689565960445,0.9030982264639938,0.9999413310567914,PI,35266.882751464844,42196.38332748413,64340.50387573242,61076.40399169922,50804.02350616455,67915.40432739258,45144.86291503906,35722.622467041016,42433.94299316406,34572.84240722656
LPI(20:4),-0.15858004916422458,3.6790989660645033,0.13875190320413822,0.7095249553590176,0.9999413310567914,PI,30042.38220214844,33029.94248962402,53954.56350326538,44889.0633392334,34333.26247024536,50435.123569488525,31887.66237258911,32911.84242248535,37959.68212890625,26896.7419128418
LPI(20:5),-0.3373249041536192,3.6660814155187307,0.6355544980697232,0.4253251773455981,0.9999413310567914,PI,35757.02227783203,17804.361240386963,38896.92289733887,39030.26254653931,18692.2413520813,51135.14348983765,36241.82260513306,18942.16123199463,41388.62321853638,51888.90362548828
LPI(21:0),0.016511585459576723,6.905604194376535,0.0014849188841026262,0.9692614090774601,0.9999413310567914,PI,267696.5991210937,324342.9619140625,583935.0810546875,398807.74755859375,391302.4868164063,442888.0546875,310462.34326171875,258064.65966796875,310528.0419921875,268374.52001953125
LPI(22:0),0.005058113358633017,5.727329340844981,1.3946938634035178e-4,0.990577429154548,0.9999413310567914,PI,142796.83074951172,144965.58978271484,267972.30114746094,176705.1534423828,177489.25366210938,208057.1563720703,125744.2081298828,126497.38940429688,162905.30975341797,68945.72473144531
LPI(22:1),0.03009683866343982,5.8188344889870045,0.004928328537062043,0.9440328386481189,0.9999413310567914,PI,141446.48986816406,149211.60974121094,207913.3349609375,179049.19262695312,227968.73559570312,223507.53564453125,118281.10815429688,151938.71166992188,140923.05017089844,126827.3486328125
LPI(22:2),-0.013918980078687965,4.741506068763925,0.0010576317235972965,0.9740563696716854,0.9999413310567914,PI,107530.96719360352,76475.00540161133,101942.08807373048,71138.525146484375,95855.00704956056,93796.52734375,52777.14343261719,84100.74578857422,76854.34518432617,29403.062118530277
LPI(22:4),-0.08810285661966923,4.355020735475957,0.04261049191512711,0.8364604363134306,0.9999413310567914,PI,56895.24383544922,56324.22421264648,86993.3256225586,64802.88464355469,72383.58517456055,73409.70617675781,50607.0637512207,54363.12365722656,58970.14367675781,32802.56234741211
LPI(22:6),-0.16041818489007656,5.914659120984335,0.14202339577104794,0.706277711753866,0.9999413310567914,PI,131409.2290649414,162686.3706665039,293521.0036621094,173275.29333496094,196957.87548828125,236753.15759277344,165756.7706298828,142692.99053955078,183834.19500732425,110897.30786132812
LPS(12:0),-0.2779784452929115,5.05660155416547,0.4299477240192573,0.5120146003818701,0.9999413310567914,PS,74366.78533935547,99608.7865600586,133556.990234375,76666.8851928711,107590.8677368164,108185.30725097656,101951.42724609376,70136.64468383789,101161.36730957033,84633.40588378906
LPS(13:0),-0.1555343701583122,5.120839946481541,0.13345700976074693,0.7148742798646959,0.9999413310567914,PS,96193.9462890625,95959.1069946289,131144.08862304688,84024.8458480835,120151.08935546876,110048.1280517578,93370.0263671875,81390.96591567993,93982.94665527344,91949.4072265625
LPS(14:1),-0.06794902507322886,7.683108987496097,0.025309809527243488,0.8735975174903914,0.9999413310567914,PS,564187.4580078125,582701.6748046875,1023565.9736328124,373808.3085784912,902357.7666015624,700407.36865234375,595030.2861328125,377147.9683227539,644963.3017578125,364893.1059570313
LPS(16:1),0.08715876590981637,5.6091880052387335,0.04114548847428523,0.8392573508058951,0.9999413310567914,PS,141753.8895263672,132082.02893066406,186467.7921142578,75821.8655128479,275930.2990722656,194071.6148681641,134602.19006347656,81843.5251121521,134623.62829589844,99840.70703125
LPS(17:2),-0.07234792477614267,4.920032231242132,0.028700662710889446,0.8654720352241589,0.9999413310567914,PS,65879.1244506836,87842.26647949219,188520.0938720703,67845.36507415771,81306.66607666016,97412.94714355467,79878.1255493164,67185.18467712402,81056.68566894531,74220.0849609375
LPS(18:1),0.057113757389515574,5.171157347407144,0.017709685961563082,0.8941318962523873,0.9999413310567914,PS,84084.30578613281,113408.8681640625,156724.79077148438,57218.26396560669,143473.68969726562,195712.6735839844,93317.44635009766,56310.52422332764,117616.20874023438,66536.56427001953
LPS(18:2),-0.19545920877122866,4.426515445019336,0.21135823203201198,0.6457049122874549,0.9999413310567914,PS,53261.6435546875,73405.12506103516,80282.30587768555,43631.30308151245,70229.84490966797,78345.8466796875,65830.60443115234,47248.80406951904,60363.3642578125,48057.46362304688
LPS(18:3),-0.24506025708467774,4.3058060393102835,0.3333856914100577,0.5636722385455252,0.9999413310567914,PS,49757.783752441406,64718.10498046875,65773.54504394531,47617.64362335205,59355.72384643555,67031.78454589844,60670.08386230469,45232.60316085816,54459.423278808594,49115.5032043457
LPS(20:0),-0.07959616817813694,4.586828700008432,0.03475767437612376,0.8521043516948107,0.9999413310567914,PS,59159.12438964844,72949.80505371094,103658.24671554564,44310.52314376831,79696.52520751953,98405.8671875,63855.60438537598,48908.583251953125,68545.86447906494,60208.72394561768
LPS(20:1),-0.10856325694686551,5.4015875430735605,0.06480046617650737,0.7990634536856759,0.9999413310567914,PS,121927.20861816406,134353.32958984375,148981.5298576355,89357.16743087769,143850.31091308594,155867.83142089844,106540.54684066772,93850.28678894044,127376.36895751952,97257.40671157835
LPS(20:2),0.38342499495829446,5.7841263486977175,0.7766303758617141,0.3781736758186629,0.9999413310567914,PS,209510.294921875,285799.4055786133,215211.91438674927,38307.12292480469,225711.43655395508,258191.33837890625,66923.66469192505,103198.46766281128,206044.0149383545,41663.323123931885
LPS(20:3),-0.11862975203209797,4.493479377396323,0.0774285129900818,0.7808129374346917,0.9999413310567914,PS,65502.24456787109,92167.62661743164,65863.744972229,46589.54319000244,72473.84481811523,66814.284423828125,63220.90476226807,45901.403018951416,65694.24488830566,52617.96396255493
LPS(20:4),-0.002327897770410646,3.674112600954543,2.9554351442584448e-5,0.9956624086020899,0.9999413310567914,PS,35084.16261291504,44003.02331542969,33216.52221298218,30490.86224746704,50812.66329956055,50286.18336486816,30411.98215103149,26582.422004699707,36764.48281860352,30552.182189941406
LPS(20:5),0.45642440363853043,3.4359666452203212,1.093139098708427,0.2957767312485953,0.9999413310567914,PS,42116.022731781006,47543.663650512695,12678.620986938477,27445.961875915527,42413.123046875,44618.44308853149,2846.380195617676,28694.28186416626,32737.64247131348,26183.58193206787
LPS(21:0),-0.07433037184415059,5.781591643938766,0.030300536004688183,0.861810063516075,0.9999413310567914,PS,119259.54895019533,171520.19287109375,316263.6838378906,77361.36534118652,211114.61560058597,205241.5947265625,161012.34997558594,97307.16709136964,167619.55194091797,113976.40759277344
LPS(22:0),-0.21357955428735972,5.092696913665358,0.2526929327750621,0.6151852513375607,0.9999413310567914,PS,87395.1064453125,88787.986083984375,140216.6085205078,84345.96621322632,113070.24780273438,119718.12866210938,96766.14752197266,76071.82529830933,102357.14624023438,81659.765625
