lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(41:1)]_FA14:0,-0.036394040588289926,5.395882239210138,0.01006472672821701,0.92008780962097525,0.9999676149678289,TAG,91850.82510375977,78584.48574829102,85640.7261352539,75949.88558959961,72496.02551269531,34149.50248718262
[TG(41:1)]_FA16:0,-0.05785541077552428,5.055098001112391,0.025407377913779783,0.873356165846146,0.9999676149678289,TAG,65424.18487548828,61204.64407348633,60647.26440429688,65889.9252319336,52407.363861083984,36475.02239990234
[TG(41:1)]_FA16:1,-0.26952400501787677,5.568750667653332,0.5453774814512826,0.4602126283563675,0.9999676149678289,TAG,90995.70623779295,80778.54571533203,84279.80584716797,112036.84753417967,86242.5062866211,41192.46307373047
[TG(41:1)]_FA18:0,-0.16349045883560767,5.0560538537416555,0.20181276967832673,0.6532615922443229,0.9999676149678289,TAG,64946.14440917969,55726.023864746094,53077.024475097656,66021.26477050781,63939.82470703125,37963.42251586914
[TG(41:1)]_FA18:1,-0.20472303521067564,5.61300241451004,0.3157761951520115,0.5741571227716937,0.9999676149678289,TAG,95877.72717285156,81340.14514160156,87312.40728759766,107552.6669921875,82543.845458984375,51342.70361328125
[TG(41:2)]_FA14:0,-0.2111063967269362,5.183919906065314,0.33564634342019417,0.5623530803711081,0.9999676149678289,TAG,72000.1450805664,66158.58416748047,81866.5263671875,65431.704040527344,66662.04513549805,26025.10171508789
[TG(41:2)]_FA16:0,-0.01704964201664943,4.434943988627026,0.0022105011044573075,0.9625005021864926,0.9999676149678289,TAG,46796.0032043457,33607.46243286133,36554.40270996094,42106.663330078125,30821.5622253418,30333.022064208984
[TG(41:2)]_FA16:1,-0.1424752424736424,5.210781909043245,0.1534361571586942,0.6952730351759134,0.9999676149678289,TAG,75570.06582641602,64135.28472900391,60165.12435913086,80634.306396484375,68886.0849609375,35800.64254760742
[TG(41:2)]_FA18:0,-0.039991238686016374,4.773007220761317,0.012149447568162941,0.9122313066803538,0.9999676149678289,TAG,60824.38391113281,46226.98333740234,43533.56311035156,55270.26379394531,49708.023193359375,28303.062103271484
[TG(41:2)]_FA18:1,-0.18105390727167597,5.19450903166602,0.2472797861696563,0.6189970101051576,0.9999676149678289,TAG,72435.06524658203,61413.28430175781,60746.325256347656,77623.58575439453,67573.74420166016,38625.762786865234
[TG(41:2)]_FA18:2,-0.13872021897081152,5.709941861756232,0.14549011178519322,0.7028829716957173,0.9999676149678289,TAG,105219.46752929688,85849.325927734375,99180.98724365234,106670.6474609375,78140.06591796875,61773.204162597656
[TG(42:0)]_FA14:0,-0.26872649043262903,6.359921765557174,0.5422077712323699,0.46151919201357794,0.9999676149678289,TAG,152772.1123046875,121138.5283203125,118086.78857421876,190720.1540527344,142338.62939453125,113048.08764648438
[TG(42:0)]_FA16:0 | DG(44:7)|DG(43:0)_C16:0,-0.19242598764011007,7.08238244939441,0.2791877603949615,0.597234082098468,0.9999676149678289,TAG,162911.35205078125,134744.94946289062,127514.80883789062,205612.55712890625,131597.76904296875,121932.28857421876
[TG(42:0)]_FA16:0 | DG(44:7)|DG(43:0)_C16:0,-0.19242598764011007,7.08238244939441,0.2791877603949615,0.597234082098468,0.9999676149678289,DAG,254695.51948547363,198368.77389144895,213146.2539176941,282339.1803741455,207236.7746353149,210377.31560897827
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,-0.19739649217385585,6.357190531455243,0.2937071848186861,0.5878546146206449,0.9999676149678289,DAG,128633.20906829834,130679.90948104858,141728.80946350098,132580.0288619995,127751.56937026978,145012.23127746582
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,-0.19739649217385585,6.357190531455243,0.2937071848186861,0.5878546146206449,0.9999676149678289,TAG,168842.91333007812,137537.0908203125,139225.92993164062,186319.83056640625,146805.21069335938,95813.34716796876
[TG(42:1)]_FA14:0,-0.14556022170892702,6.631646612432492,0.16014459943922255,0.6890234225161249,0.9999676149678289,TAG,184726.71240234372,153689.61059570312,143157.55004882812,191009.25390625,173757.23291015625,152156.83129882812
[TG(42:1)]_FA16:0 | DG(44:8)|DG(43:1)_C16:0,0.025621996548600603,6.246069584437061,0.005003156123166264,0.9436102629616214,0.9999676149678289,DAG,160739.77131652832,124339.52912902832,116436.72912216188,132657.0291748047,127394.8091545105,108147.32796478271
[TG(42:1)]_FA16:0 | DG(44:8)|DG(43:1)_C16:0,0.025621996548600603,6.246069584437061,0.005003156123166264,0.9436102629616214,0.9999676149678289,TAG,96746.607666015625,77807.36535644531,76758.50573730469,96769.34704589844,79662.66552734375,61789.464599609375
[TG(42:1)]_FA16:1 | DG(44:8)|DG(43:1)_C16:1,0.025715775716975857,7.091343547782038,0.00504007418794572,0.9434029446867791,0.9999676149678289,DAG,273513.7795066833,219721.95388793945,215446.01499557492,215243.3157119751,218465.17529678345,220931.89596557617
[TG(42:1)]_FA16:1 | DG(44:8)|DG(43:1)_C16:1,0.025715775716975857,7.091343547782038,0.00504007418794572,0.9434029446867791,0.9999676149678289,TAG,168322.41235351562,141453.09057617188,127180.76831054688,223757.5568847656,154760.37133789062,117124.5888671875
[TG(42:1)]_FA18:0 | DG(44:8)|DG(43:1)_C18:0,-0.11704072287823224,5.556416976863108,0.10367987974086645,0.7474575414674212,0.9999676149678289,TAG,911020.5378417968,815001.6154785156,935245.2156982422,1193990.6474609375,1155698.4344482422,58990.14392089844
[TG(42:1)]_FA18:0 | DG(44:8)|DG(43:1)_C18:0,-0.11704072287823224,5.556416976863108,0.10367987974086645,0.7474575414674212,0.9999676149678289,DAG,78861.40549087524,78926.02572631836,80630.58568191528,77346.50590133667,73497.22520065308,77638.42515563965
[TG(42:1)]_FA18:1 | DG(44:8)|DG(43:1)_C18:1,-0.13424720861307837,6.541723118283571,0.1362970218033297,0.7119903831888084,0.9999676149678289,DAG,152741.53031539917,155379.49099731445,145428.67156219482,157155.6114768982,156720.07039642334,156449.9517364502
[TG(42:1)]_FA18:1 | DG(44:8)|DG(43:1)_C18:1,-0.13424720861307837,6.541723118283571,0.1362970218033297,0.7119903831888084,0.9999676149678289,TAG,173428.693359375,148460.81079101562,145526.2296142578,210650.2751464844,171360.37133789062,93264.42736816406
[TG(42:2)]_FA14:0,-0.028826887111483408,4.333022002599459,0.006315560629928996,0.9366583936726643,0.9999676149678289,TAG,46826.76281738281,31665.182373046875,32130.782470703125,39536.202545166016,35699.00244140625,22672.82162475586
[TG(42:2)]_FA16:0,-0.14876142295983272,5.529592793048597,0.16722764764472225,0.6825875303485196,0.9999676149678289,TAG,90281.08749389648,93052.80670166016,87040.62628173828,104036.607421875,86816.00619506836,26854.08209228516
[TG(42:2)]_FA16:1,-0.06871536670803033,5.681707338201491,0.03582463122165791,0.8498781048133254,0.9999676149678289,TAG,107670.72839355467,83642.78576660156,77237.725341796875,108989.32763671876,86323.666259765625,63914.5048828125
[TG(42:2)]_FA18:0,-0.06238561997978759,5.020376626503336,0.029535603060935514,0.8635481807801298,0.9999676149678289,TAG,69606.565185546875,57125.68420410156,50202.96356201172,69287.38482666016,60286.16436767578,31618.68270874023
[TG(42:2)]_FA18:1,-0.5663747053219356,9.100713832915638,2.3653605847939616,0.12405524552614113,0.9999676149678289,TAG,1000278.7729492188,945589.0728759766,1102115.320678711,1422977.1583251953,1398237.60546875,53799.88366699219
[TG(42:2)]_FA18:2,-0.23873963729377323,6.500617367271192,0.42866827688567355,0.5126431289687432,0.9999676149678289,TAG,179183.31372070312,145912.96997070312,154073.01123046875,204632.0947265625,162417.33178710938,92525.246826171875
[TG(42:3)]_FA14:0,-0.11291894838605386,4.693812225455222,0.09651474030533791,0.7560528625086744,0.9999676149678289,TAG,55052.90382385254,37872.20303344727,45869.58352661133,48431.84387207031,40014.46252441406,35728.92272949219
[TG(42:3)]_FA16:0,-0.06284929239751945,4.394607504166519,0.029971777753814877,0.8625542820094366,0.9999676149678289,TAG,41621.9631652832,37172.70269775391,36534.78268432617,42399.70278930664,32866.22244262695,25102.121856689453
[TG(42:3)]_FA16:1,-0.13804200017743468,5.559028877641731,0.14407573728036022,0.7042623329710328,0.9999676149678289,TAG,91988.40643310548,95663.88665771484,81829.96591186523,108450.28729248048,93016.04681396484,27811.601989746097
[TG(42:3)]_FA18:0,-0.08783987130224326,4.6912733336563575,0.05847819871240745,0.8089175800729862,0.9999676149678289,TAG,56966.64450073242,42250.5627746582,45337.003326416016,51233.28366088867,45059.763580322266,26775.0419921875
[TG(42:3)]_FA18:1,-0.04503014372598839,5.037709732388883,0.015401003575789218,0.9012354806505751,0.9999676149678289,TAG,70889.48504638672,59828.66452026367,49790.283203125,67968.5650024414,65297.66488647461,29450.76205444336
[TG(42:3)]_FA18:2,-0.4841399299337469,9.095404460486268,1.7375580449734116,0.18744853625664895,0.9999676149678289,TAG,1026832.6790771484,984922.7052001952,1070393.4348144531,1430148.7995605469,1340695.0979003906,58494.303955078125
[TG(42:3)]_FA18:3,-0.28076104585182843,6.7851447335312285,0.5914745814966409,0.4418494730389239,0.9999676149678289,TAG,206734.85229492188,176441.67211914062,177689.8525390625,252960.0603027344,204354.07348632807,120483.86853027344
[TG(42:4)]_FA14:0,-0.1908065205110774,4.141166680006527,0.2744382788062012,0.6003699565671551,0.9999676149678289,TAG,39946.44305419922,24434.181915283203,34061.24215698242,31386.242263793945,31552.261840820312,19876.82141113281
[TG(42:4)]_FA16:0,-0.2035732133638022,5.682064556147055,0.312262120934065,0.5762953637117546,0.9999676149678289,TAG,102490.30731201172,91337.84606933594,91784.36602783205,113840.4487915039,97761.72735595705,40400.123046875
[TG(42:4)]_FA16:1,-0.13674631771003792,4.545931033947677,0.1413701102561049,0.7069227187185751,0.9999676149678289,TAG,47862.0237121582,38163.24291992188,36020.542236328125,48982.86331176758,43220.82321166992,26625.481826782227
[TG(42:4)]_FA18:0,-0.1953960172268171,4.858089299856048,0.28776704673327913,0.5916550252884897,0.9999676149678289,TAG,58192.20358276367,38414.08279418945,58092.72467041016,45055.70297241211,42577.92315673828,46545.34292602539
[TG(42:4)]_FA18:1,-0.09820270716023737,4.764341834884498,0.07305344393762425,0.7869417689218888,0.9999676149678289,TAG,59702.22378540039,45068.26321411133,47106.90350341797,54672.063720703125,49066.843505859375,26707.68170166016
[TG(42:4)]_FA18:2,0.017937250015072428,5.1376356206137395,0.0024509603405249367,0.9605151196793433,0.9999676149678289,TAG,79257.66500854492,62553.18426513672,56934.70425415039,69749.00494384766,62428.20413208008,35190.76235961914
[TG(42:4)]_FA18:3,-0.5192106162339063,9.346131368203734,1.9939434888074172,0.157929163000494,0.9999676149678289,TAG,1221299.9119873047,1141422.3933105469,1281618.8624267578,1712582.9533691406,1621847.41015625,59124.18420410156
[TG(42:4)]_FA20:4,-0.1730913601066609,6.126381132950934,0.2261221425886788,0.6344142293524772,0.9999676149678289,TAG,131930.44873046875,113064.38793945312,111653.6669921875,145420.1697998047,118637.94787597656,91566.78698730467
[TG(43:0)]_FA14:0,-0.06849811973924957,5.390397265349762,0.03559799078607284,0.8503480968638043,0.9999676149678289,TAG,91977.08581542967,71059.80560302734,63937.26446533203,93931.20764160156,74599.7055053711,42054.46301269531
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,0.15292700110576776,6.271176479293244,0.17920845215132886,0.6720543684861544,0.9999676149678289,TAG,119641.32891845705,90115.066650390625,83615.565673828125,128552.31005859376,92432.64630126952,51219.62335205078
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,0.15292700110576776,6.271176479293244,0.17920845215132886,0.6720543684861544,0.9999676149678289,DAG,187744.85278320312,137465.9096069336,102075.2274169922,156292.1114501953,138093.88970947266,83584.4458618164
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,-0.22585331373856835,5.15700747779486,0.3838547680726947,0.5355474156043825,0.9999676149678289,DAG,55149.363624572754,56249.8039855957,65288.18464279175,58200.34412765503,52543.1639289856,63167.164642333984
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,-0.22585331373856835,5.15700747779486,0.3838547680726947,0.5355474156043825,0.9999676149678289,TAG,94528.42669677734,77062.44549560547,80196.705810546875,103144.9663696289,83191.94537353516,37488.22271728516
[TG(43:1)]_FA14:0,-0.14326362664915793,5.324340990741816,0.1551340561301231,0.6936765711047039,0.9999676149678289,TAG,79147.5849609375,67905.184814453125,68382.80480957031,84785.40618896484,67461.14489746094,45029.04293823242
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0.3218024566112914,5.925262621406357,0.7985142100051236,0.37153796787541626,0.9999676149678289,TAG,79345.24673461914,65803.4849243164,63721.364654541016,83435.22622680664,59678.56433105469,28787.042419433597
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0.3218024566112914,5.925262621406357,0.7985142100051236,0.37153796787541626,0.9999676149678289,DAG,151230.1303100586,121778.26913452148,74522.14514160156,115509.84872436523,107131.9874420166,64479.08459472656
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,0.46526490321934066,6.016575309221912,1.6766302969172102,0.19537280915496305,0.9999676149678289,TAG,125325.22833251952,92716.0068359375,86988.94647216797,141575.25048828125,95870.706787109375,43171.90298461914
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,0.46526490321934066,6.016575309221912,1.6766302969172102,0.19537280915496305,0.9999676149678289,DAG,201118.0350341797,95182.64642333984,83349.00634384155,81474.18577957153,114641.32834625244,90114.32647705078
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,-0.2040089410451037,4.601429293954067,0.31352461339577076,0.5755253525441343,0.9999676149678289,DAG,35917.0624961853,36443.68277359009,40026.06283950806,39332.32269668579,33703.72246170044,49848.52362060547
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,-0.2040089410451037,4.601429293954067,0.31352461339577076,0.5755253525441343,0.9999676149678289,TAG,68111.8642578125,56493.34381103516,52876.24392700195,70494.22576904297,56647.68392944336,33833.2424621582
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,-0.21348944319207735,5.380727407689178,0.34322072804093295,0.5579760300687379,0.9999676149678289,DAG,65831.26483154297,67140.72473144531,67155.5849571228,69813.82489013672,72095.52503585815,70175.28515625
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,-0.21348944319207735,5.380727407689178,0.34322072804093295,0.5579760300687379,0.9999676149678289,TAG,104868.38677978516,83455.12579345703,85380.62582397461,103726.1869506836,93163.26751708984,40360.70263671875
[TG(43:2)]_FA14:0,-0.19901959460555366,5.426626624828158,0.29848769731597713,0.5848320555740493,0.9999676149678289,TAG,62384.56439208984,42259.92303466797,62396.884521484375,53063.34399414063,43722.34289550781,130534.30740356444
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0.06906171036310563,5.5106196042520725,0.03641707456040422,0.848656760582101,0.9999676149678289,DAG,100860.04703903198,78172.42616653442,61383.72454833984,80722.34534072876,87863.54679489136,58103.82432556152
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0.06906171036310563,5.5106196042520725,0.03641707456040422,0.848656760582101,0.9999676149678289,TAG,63917.28427124024,51746.12316894531,50914.4635925293,61005.20431518555,50525.80334472656,24337.921661376957
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0.705329384420815,5.522226751696853,3.874678851671888,0.049019687147825564,0.9999676149678289,DAG,170383.5506439209,57033.883392333984,51269.46390914917,49874.76354598999,77757.10598373413,68668.52479553223
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0.705329384420815,5.522226751696853,3.874678851671888,0.049019687147825564,0.9999676149678289,TAG,91322.50622558594,71792.22442626953,62148.503997802734,94844.2875366211,71760.34494018555,32455.36245727539
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,-0.18612894416150666,4.140063169925015,0.2611977742786849,0.6092984595335779,0.9999676149678289,DAG,28872.14196395874,27071.46181869507,29481.4022026062,30105.60217285156,26521.281909942627,31685.402374267574
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,-0.18612894416150666,4.140063169925015,0.2611977742786849,0.6092984595335779,0.9999676149678289,TAG,47595.56332397461,39442.602783203125,40002.782653808594,45052.883361816406,37496.66259765625,23553.10162353516
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,-0.1857654367615357,4.87849765359023,0.26022760532123357,0.6099638300284055,0.9999676149678289,TAG,81312.1860961914,62561.2048034668,57922.76406860352,72305.84484863281,64846.32470703125,33421.14254760742
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,-0.1857654367615357,4.87849765359023,0.26022760532123357,0.6099638300284055,0.9999676149678289,DAG,41097.10291290283,47884.64345932007,43908.06315231323,46715.02342605591,47581.66329956055,58514.683921813965
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,-0.1172274682706088,5.5531979809695935,0.10400994761482696,0.7470695955218584,0.9999676149678289,TAG,114233.40911865234,94452.24658203124,92466.96740722656,107389.98748779295,97959.22686767578,46888.12365722656
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,-0.1172274682706088,5.5531979809695935,0.10400994761482696,0.7470695955218584,0.9999676149678289,DAG,82132.68644332886,75472.345458984375,81620.4257736206,72574.42470932007,75296.56549453735,78153.04583740234
[TG(43:3)]_FA14:0,-0.33878776463777815,6.511193431356717,0.8583106423948266,0.35421187846837426,0.9999676149678289,TAG,116116.48876953124,75584.80548095703,146876.33056640625,100425.74603271484,71071.26501464844,306187.55657958984
[TG(43:3)]_FA16:0,-0.059197940851131385,4.651684083529703,0.02659595688396621,0.8704533453527832,0.9999676149678289,TAG,49041.56362915039,38212.12268066406,39057.80267333984,48390.68362426758,35651.482421875,41658.74337768555
