Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PC (40:0),PC,1322105.8588867188,2727204.4970703125,1628015.2622070312,1665809.3830566406,1689577.8256835938,1503540.5104980469,1818939.4748535156,105705.78713989258,1569123.3962402344,1592963.552734375,2047339.2370605469,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (40:1),PC,1298530.61328125,2833326.1733398438,1610202.0396728516,1703095.0295410156,1762051.0554199219,1528783.8793945312,1746561.9645996094,334229.2057495117,1601225.7878417969,1533684.8386230469,2134648.975341797,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (40:10),PC,483116.81716918945,5147762.196105957,700965.8958587646,1630082.332977295,1149692.1485290527,759703.5677032471,848570.2675170898,106903.5273513794,1413595.9789123535,864567.3347625732,197675.9581604004,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (40:2),PC,1182111.9553222656,2932297.471923828,1466268.7565917969,1567746.6381835938,1517919.921875,1369581.4201660156,1607764.5209960938,258324.25643920898,1494383.1506347656,1430177.4392089844,1628081.5307617188,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (40:3),PC,1146234.4924316406,3189605.0625,1429979.1729736328,1468711.4526367188,1503641.3151855469,1298649.3984375,1508715.9663085938,295240.0443725586,1441822.2233886719,1358761.4748535156,1529328.8000488281,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (40:4),PC,804115.2351074219,3276725.7612304688,1044812.4968261719,1336193.0604248047,1330109.5854492188,929686.3768310547,994638.546875,219072.87855529785,1229471.6206054688,1098481.0408935547,1096883.8874511719,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (40:5),PC,242035.1778869629,3168704.49508667,349955.7473297119,565552.6723937988,527020.6268005371,344288.92321777344,377377.6748352051,35561.84296798706,494106.64752197266,431340.1515045166,213092.73098754883,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (40:6),PC,289096.29914855957,3571787.775604248,399761.713722229,551383.0026092529,564294.975769043,482976.9560699463,484574.97019577026,34112.822608947754,558778.6848907471,598694.6440048218,221396.63761138916,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (40:7),PC,335456.74462890625,4511761.0785217285,480489.8512649536,649403.3583068848,666096.8873977661,527305.7916107178,557571.6177520752,38610.16279220581,670839.423034668,696864.1000061035,221513.89488220215,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (40:8),PC,426430.0277404785,6118189.226348877,598494.3053283691,965909.6819152832,921250.1363525391,641225.174987793,711345.0379333496,59751.22533416748,871231.815612793,839428.156539917,207526.0332107544,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (40:9),PC,533984.2189331055,5480465.393005371,732699.352935791,1603460.6638183594,1186885.8532562256,779031.0030212402,830082.9394989014,103123.38779067993,1416058.2973175049,893497.7504272461,202017.25254058838,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:0),PC,511959.8583984375,766642.2360839844,584591.5222167969,467471.250579834,545365.8918457031,573865.4173583984,698479.719543457,29069.262031555176,469904.27548217773,509809.1464538574,1069963.8781738281,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:1),PC,1306154.099609375,1478893.896484375,1567642.7277832031,1441599.3974609375,1559961.0441894531,1440925.6962890625,1720500.0815429688,95735.36711883545,1450521.0571289062,1480154.2009277344,2137677.9674072266,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:10),PC,1374209.1098632812,2840126.0053710938,1603614.021484375,1665905.330078125,1699935.3762207031,1539011.1564941406,1788838.6845703125,100941.60678863525,1580396.8989257812,1544154.9953613281,2020699.6357421875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:11),PC,1301049.18359375,2627229.003173828,1632272.3583984375,1542276.6616210938,1765821.6428222656,1501950.8752441406,1740440.060546875,93431.04629898071,1555188.3659667969,1489402.8991699219,2012114.6120605469,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:2),PC,1405883.0354003906,1498038.2355957031,1623688.5458984375,1536463.5495605469,1578995.4855957031,1545962.6965332031,1761778.1120605469,98326.66634368896,1581813.3957519531,1522448.818359375,2214197.7587890625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:3),PC,1334309.8908691406,1446220.4855957031,1636263.3012695312,1514564.6556396484,1610853.3073730469,1552415.2087402344,1797424.0048828125,92959.12724304199,1574865.4719238281,1497498.146484375,2168029.4067382812,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:4),PC,1318710.5771484375,1510711.7170410156,1621512.194946289,1501094.4555664062,1591186.6384277344,1507683.9969482422,1863818.8801269531,93142.60642242432,1547012.9473876953,1555030.7080078125,2184479.3193359375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:5),PC,1324736.650390625,1588921.0336914062,1607257.4147949219,1497041.365234375,1602768.1682128906,1491584.3010253906,1804059.9455566406,98108.34745407104,1541535.19921875,1503104.9846191406,2227900.157470703,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:6),PC,1310304.1062011719,1856000.2678222656,1645268.2580566406,1560767.4895019531,1704829.0324707031,1525345.7498779297,1767940.9182128906,97117.38622665405,1629119.5,1589994.5270996094,2245568.501586914,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:7),PC,1478825.8215332031,2900200.26171875,1695938.3057861328,1677985.5319824219,1749430.6745605469,1639376.2272949219,1882859.2487792969,96719.6269493103,1663168.9709472656,1564289.4765625,2158533.4077148438,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:8),PC,1418620.0141601562,3138190.1059570312,1744534.1096191406,1684127.162475586,1818892.9167480469,1549967.8259277344,1845454.4450683594,94642.26613998413,1615649.5031738281,1627252.7502441406,2199053.8227539062,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (42:9),PC,1370670.8059082031,2919146.8498535156,1663177.5651855469,1632476.3310546875,1751675.560546875,1520860.3359375,1775009.8937988281,99722.34716796875,1607739.888671875,1589433.0725097656,2119129.860595703,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:0),PC,47435.52392959595,131879.1093826294,47677.38436126709,48102.86379623413,58753.92484283447,46828.80408477783,50512.98484802246,5929.780429840088,49333.962577819824,47101.423946380615,80031.48616409302,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:1),PC,44110.02332687378,151683.51178741455,50651.003074645996,50375.343421936035,60474.903438568115,44938.68349456787,51252.62403869629,6586.660400390625,43094.02312088013,46305.943183898926,84690.0256652832,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:10),PC,114866.02614593506,284879.521484375,109695.98863983154,106240.86743927002,122110.94926452637,113987.44738769531,136444.59018325806,8195.420654296875,93645.88622283936,106874.84548187256,205776.51364135742,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:12),PC,245614.17500305176,472770.33334350586,276156.50381469727,280165.1184692383,346326.99781799316,260137.36179351807,335720.3217468262,10149.58071899414,283213.31854248047,362533.72132873535,745533.4257659912,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:2),PC,51225.462814331055,170926.65243148804,54855.763092041016,61004.523986816406,63643.86553192139,52084.80256652832,63254.564125061035,6927.7604904174805,50040.922313690186,57793.884216308594,105526.24722671509,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:3),PC,50329.502769470215,190519.1735534668,57717.78474807739,60574.12446975708,73877.2073135376,59220.80391693115,66322.58361434937,6329.860496520996,52069.68308258057,65169.34320831299,117922.56832885742,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:4),PC,50805.68437957764,180161.59241485596,64170.14307785034,59524.924003601074,68734.9853591919,62933.065395355225,71742.90538024902,7338.960483551025,59208.94373703003,61282.625301361084,112810.88704681396,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:5),PC,71009.12413024902,213846.1565322876,84657.60633850098,73600.6042098999,89374.58560180664,80111.56414031982,97087.3846282959,7191.820468902588,70689.18608856201,77573.92329406738,145193.2919960022,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:6),PC,104244.34799957275,254104.1318321228,116332.08829116821,103904.54703521729,125857.5093536377,101727.58699417114,130199.47248077393,7158.480503082275,101619.62445831299,109139.50626373291,196615.29796600342,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:7),PC,100632.68795776367,303577.13052368164,108934.04922485352,97429.9056892395,124313.03066253662,102152.62691497803,128486.42990112305,7622.480506896973,99003.66683197021,104179.26438522339,198076.77452850342,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (44:8),PC,102083.68614196777,309539.00365448,114299.52863311768,105870.46562194824,124327.36916351318,104455.88849639893,123600.14915466309,7756.480617523193,104460.58616638184,109845.64566802979,196133.61250305176,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (46:0),PC,12503.100967407227,24155.062061309814,13427.6608543396,15316.241031646729,17018.660942077637,19419.341346740723,15894.72103881836,5631.00040435791,13646.681007385254,15330.32116317749,17567.020946502686,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (46:1),PC,12847.840896606445,29201.221519470215,12868.660934448242,18608.521293640137,15565.301170349121,20110.701496124268,16264.381126403809,5528.560356140137,14000.321033477783,16987.061317443848,20106.161293029785,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (46:2),PC,12274.62084197998,29288.90207672119,14736.160884857178,15505.00118637085,16443.381004333496,18934.621421813965,15046.041114807129,6198.40043258667,15381.80086517334,14092.780902862549,20380.90161895752,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (48:0),PC,9747.900745391846,17404.98136138916,9534.820709228516,11942.38077545166,12420.960651397705,14961.46097946167,11734.300796508789,5261.620380401611,11677.00076675415,12865.101150512695,12625.621112823486,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (48:2),PC,10556.960807800293,17581.121349334717,11314.360912322998,12986.58097076416,12525.000831604004,16038.521057128906,13198.960906982422,5415.740329742432,12542.240982055664,12377.600952148438,13504.820762634277,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (50:0),PC,11969.54086303711,14793.620861053467,10350.320644378662,13067.801044464111,15232.320983886719,15151.860919952393,11386.740661621094,6645.4404373168945,13957.200981140137,13714.20092010498,18455.32135772705,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (52:0),PC,12095.040786743164,17332.121131896973,13467.780906677246,19612.341594696045,23095.64176940918,16761.941108703613,15944.981044769287,4934.320369720459,18183.301330566406,17090.90128326416,19176.16144180298,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PC (52:4),PC,12246.500770568848,15800.001014709473,13222.681056976318,19182.56148147583,18303.461151123047,16647.541149139404,15095.961139678955,7232.040496826172,17152.641242980957,15457.721054077148,17922.90128326416,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PCo(32:0),PC,73788.92614746094,505511.4655151367,112925.41087341309,136039.08978271484,127042.64990234375,136734.83197021484,125645.24800109863,16581.841331481934,134621.59133911133,134049.45059204102,53709.462890625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PCo(32:1),PC,82226.96611022949,478263.98210144043,103234.28820800781,135518.60858154297,136230.68829345703,136804.44973754883,127167.4695892334,21238.94174194336,139017.2698059082,139408.30938720703,54556.02389526367,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PCo(32:2),PC,84453.92608642578,512617.5146636963,115972.70697021484,139846.79333496094,138046.81210327148,141762.99215698242,133585.88998413086,15587.461029052734,130245.2875213623,141173.63006591797,61640.163635253906,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PCo(32:3),PC,91751.56723022461,495833.91442871094,129817.90798950195,159236.02987670898,146346.02792358398,152374.23210906982,139076.2695465088,15063.941082000732,153056.40994262695,145870.8292388916,65571.06475830078,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PCo(34:0),PC,427766.1699523926,8117710.4978637695,677708.6062927246,861127.9467163086,791162.3147583008,1383007.4551696777,1262828.0830078125,49223.723068237305,1296151.683670044,1711938.0107421875,41011.862854003906,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PCo(34:1),PC,421461.2143249512,7708602.092071533,657456.7082214355,845830.3926391602,816494.2316589355,1360815.5743103027,1277573.6770629883,51675.682792663574,1271300.815612793,1617001.0228881836,43395.36296081543,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
