Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PI (34:4),PI,14754.461009979248,53800.28352355957,47874.983642578125,44414.5233001709,57947.26460266113,54153.063903808594,51086.563400268555,44581.14328765869,38950.923095703125,34364.50213623047,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (34:5),PI,16785.881183624268,101869.68836975098,85700.88670349121,84554.58624267578,113831.56800842285,108975.46835327148,102904.62707519531,73019.96557617188,68117.04403686523,56586.20388793945,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (34:6),PI,15238.121044158936,64135.80404663086,65852.24499511719,52569.844177246094,64362.18502807617,71522.90579223633,63653.724029541016,49120.72317504883,48461.92269897461,39426.82279968262,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (36:0),PI,129973.48913192749,220398.25512695312,220439.41796875,190911.8935546875,212997.73608398438,264478.13671875,217528.27563476562,201262.97631835938,213503.09545898438,169436.51220703125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (36:1),PI,35326.082458496094,148002.29064941406,231554.33306884766,117868.54809570312,150014.5502319336,166304.69213867188,179063.07299804688,191498.59259033203,108739.16711425781,56182.664306640625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (36:2),PI,54751.10397720337,247324.9776611328,347221.26403808594,173390.69091796875,225678.5352783203,245852.21618652344,262156.51696777344,326538.3807373047,165871.8116455078,92591.24584960938,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (36:3),PI,29765.22229385376,191855.3726196289,210705.37322998047,111121.72708129883,108962.6259765625,139432.7700805664,189700.67352294922,162956.6492614746,88589.44757080078,57282.94403076172,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (36:4),PI,27570.30178451538,293733.8406982422,444851.0302734375,311892.96185302734,247130.57885742188,243553.056640625,429703.2889404297,239993.4952392578,206597.3741455078,49265.12387084961,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (36:5),PI,17634.961238861084,62628.24432373047,62136.483947753906,53828.84327697754,61285.76403808594,64349.203857421875,65863.62535095215,53508.56332397461,50344.32357788086,31696.002044677734,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (36:6),PI,29084.102226257324,65124.34454345703,65790.98452758789,55169.603942871094,69590.92532348633,68192.30572509766,63436.844482421875,57714.10382080078,53705.62438964844,46188.38366699219,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (36:7),PI,26753.342002868652,90283.00506591797,89188.02719116211,66670.36419677734,79991.76513671875,107597.22717285156,80432.60690307617,75120.00521850586,71000.36630249023,52231.56365966797,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (36:8),PI,31120.18238067627,131175.66989135742,199022.7706298828,113184.8489074707,106384.86798095703,192347.77215576172,106272.24786376953,124876.12799072266,137056.03149414062,54564.58361816406,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:0) | PIp (40:6),PI,22504.46148300171,68647.0845336914,69395.68508911133,55955.42413330078,65512.76416015625,76972.70489501953,66443.66455078125,60127.36404418945,54883.423767089844,41279.66320800781,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:0) | PIp (40:6)_2,PI,20489.421493530273,70591.28549194336,65556.38473510742,55738.78399658203,62202.444763183594,79229.16595458984,61793.1044921875,56460.84375,53292.704040527344,39103.42330932617,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:1),PI,18118.301147460938,61934.20388793945,57930.88377380371,47118.68362426758,53768.9041595459,61840.28485107422,65385.165283203125,53438.86381530762,44305.06309509277,33391.98225402832,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:2),PI,14486.080951690674,62454.84420776367,68698.42471313477,51706.22393798828,62831.28482055664,67242.14414978027,67141.30570983887,65505.5451965332,44851.64372253418,34534.48245239258,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:3),PI,17836.481163024902,138112.22882080078,216682.29400634766,166701.99444580078,121547.9091796875,133061.08911132812,263321.8995361328,134234.70867919922,127406.55078125,29888.84211730957,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:4),PI,46381.723278045654,1011579.4360351562,1806871.6315917969,1462645.5623779297,740163.1522827148,874214.037109375,2263271.1743164062,953171.1728515625,940725.1865234375,33924.32278442383,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:5),PI,23604.98152923584,236406.95666503906,337966.02447509766,326711.46282958984,179355.21249389648,208781.435546875,380437.1266479492,195691.23559570312,197859.41497802734,31828.921997070312,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:6),PI,29075.501956939697,109593.56811523438,145562.5099182129,111479.76681518555,125900.75030517578,132386.26947021484,175962.05249023438,124525.7487487793,99560.90710449219,46680.34298706055,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:7),PI,21339.801528930664,112569.38653564453,326400.118057251,141646.7091369629,227171.0609741211,137250.6922607422,141290.1492614746,336788.8462219238,104680.42791748047,39463.90299987793,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:8),PI,22890.121536254883,70115.16436767578,83928.76547241211,59271.78369140625,66207.96520996094,85931.36520385742,56606.9841003418,63356.0041809082,63270.304779052734,38304.08239746094,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (38:9),PI,21094.00144958496,61301.80465698242,60564.72351074219,46377.602600097656,56915.4443359375,63615.064392089844,54955.383697509766,49956.40347290039,44430.08255004883,40901.10299682617,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:0),PI,20942.041400909424,215499.7189025879,219492.8318786621,202969.8313293457,278325.8396911621,196856.39517211914,191403.03326416016,211960.09451293945,171659.79229736328,248674.4577331543,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:1),PI,15756.601119995117,62246.86457824707,51379.3846282959,37174.88285827637,49422.02333068848,56289.84358215332,44288.50277709961,42580.02267456055,37555.62243652344,32715.142013549805,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:10),PI,13915.401054382324,70333.64590454102,131758.37153625488,71694.42498779297,121661.1304321289,78485.74584960938,89704.60670471191,98659.6248626709,91258.56518554688,32061.102447509766,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:2),PI,13505.200866699219,85186.2060546875,66264.96572875977,47470.24327087402,73420.9058380127,58042.52429199219,56830.36353302002,56634.764793395996,54503.563720703125,63856.04414367676,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:3),PI,20482.521308898926,45775.843688964844,44942.92306518555,39732.982818603516,46339.94314575195,49137.30270385742,44908.402435302734,34929.32260131836,38168.68273925781,33939.501892089844,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:4),PI,12934.420948028564,49107.66371154785,53345.7233581543,43950.302978515625,49736.9832611084,49897.2834777832,60045.30435180664,45845.123458862305,38984.20307922363,40005.80235290527,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:5),PI,16669.021228790283,66822.82516479492,76468.50581359863,59723.94482421875,69362.24449920654,68318.8843383789,84293.72583007812,64601.94515991211,54502.863677978516,85973.32585144043,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:6),PI,29873.121921539307,111063.46746826172,145851.39001464844,131605.98852539062,110017.92721557617,145274.47192382812,191544.11352539062,115246.04745483398,114120.98928833008,163903.69165039062,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:7),PI,19793.781406402588,77506.4651184082,80837.00570678711,73256.00454711914,74704.5852355957,84432.0866394043,78716.10522460938,72549.32498168945,66503.92498779297,36003.922592163086,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:8),PI,23108.161697387695,73756.8247680664,66106.26455688477,110702.82968139648,64918.52423095703,69131.7653503418,70456.94552612305,58800.964599609375,73916.58428955078,41180.28256225586,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (40:9),PI,14623.161144256592,41983.82302856445,48874.843658447266,38300.92251586914,49616.863677978516,43441.42325592041,40139.42251586914,35050.20266723633,38227.52258300781,31218.941864013672,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:0),PI,18191.221115112305,56448.36389160156,53007.48338317871,49657.343185424805,59231.12435913086,57611.54426574707,52233.50400543213,38772.42231750488,61017.48442077637,97259.66902160645,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:1),PI,11830.200839996338,37362.28298950195,33680.982330322266,25892.56182861328,32161.682159423828,35525.52209472656,29054.762214660645,27341.221870422363,27642.941955566406,24027.881881713867,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:10),PI,12626.100860595703,36200.1428527832,34145.74252319336,30601.302291870117,38887.40287780762,39061.862701416016,35033.64236450195,27947.121952056885,31422.182373046875,31729.622604370117,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:11),PI,13659.180992126465,94236.50704956055,85985.90643310547,79724.98648834229,114288.80925750732,91583.60701751709,78970.94470977783,79490.30630493164,72832.08546447754,145164.92910766602,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:3),PI,10368.720790863037,54715.34394836426,44621.58310699463,50916.483154296875,62767.1456451416,49256.743408203125,49429.12368774414,33719.041931152344,61476.023834228516,71772.20361328125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:4),PI,11964.560802459717,26707.581909179688,24800.46157836914,25020.861907958984,29335.0020904541,27712.462127685547,28955.30226135254,22299.90160369873,25737.88175201416,23323.401580810547,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:5),PI,12486.94091796875,39584.16297912598,34270.34267425537,39480.263412475586,46575.46311187744,38298.24282836914,34829.92283630371,28194.182067871094,35552.942611694336,26459.201835632324,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:6),PI,12792.84088897705,35595.28234863281,30045.0220413208,33742.30252075195,34487.46209716797,37416.02241516113,30461.58201599121,26478.522018432617,29888.14208984375,25515.321868896484,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:7),PI,19138.181453704834,51888.70361328125,46508.96405029297,37508.602783203125,48277.302642822266,49412.063385009766,45075.98327636719,39695.92300415039,41367.80310058594,37744.662857055664,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:8),PI,18294.16131591797,59798.96406555176,65668.88427734375,47037.6428527832,65006.28433227539,61022.48403930664,49271.46391296387,55048.48371887207,44225.383239746094,49812.26318359375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (42:9),PI,13346.440795898438,36646.08236694336,30268.16205596924,28321.24200439453,36928.562591552734,33984.12260437012,33202.92208862305,28498.701972961426,27795.422035217285,27867.421981811523,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (44:0),PI,9258.200595855713,26372.342208862305,22798.181610107422,21238.341247558594,26253.56182861328,24553.9617767334,21233.241424560547,20620.82176208496,24239.541633605957,19133.061264038086,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
PI (44:1),PI,10683.180770874023,24027.18169784546,22601.02156829834,19631.56131362915,24089.82176208496,25518.10178756714,24134.361587524414,17973.981414794922,20533.261749267578,20980.681270599365,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
