lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(54:10)|TG(53:3)]_FA18:1,-0.31911826648718955,6.221649386537135,1.345292026824609,0.2461028603632438,0.9998739444784502,TAG,171491.1134033203,217804.5938720703,113350.22857666016,130233.38836669922,131303.74822998047,169035.15307617188,214289.435546875,89814.2260131836,510421.83337402344,188096.4539794922,144567.85009765625,115434.12811279295,50050.663146972656
[TG(54:10)|TG(53:3)]_FA18:2,-0.048495882833021975,7.066404785983394,0.031773366456036456,0.8585259745314193,0.9998739444784502,TAG,371726.42431640625,338269.7004394531,254302.3565673828,322094.7639160156,230013.37634277344,269530.7565917969,367734.84521484375,181063.7332763672,672234.1926269531,326778.8037109375,309981.8428955078,265577.0185546875,90614.9461669922
[TG(54:10)|TG(53:3)]_FA20:4,-0.02992395961390166,5.077212963544005,0.0121138015821316,0.9123596363235063,0.9998739444784502,TAG,91028.526611328125,87736.126708984375,61192.18408203125,79975.04602050781,71493.30438232422,74420.42498779297,83338.00598144531,66921.06475830078,95316.92672729492,73644.365478515625,84576.98553466797,81314.18536376953,36094.30236816406
[TG(54:10)|TG(53:3)]_FA22:5,0.16042434151044688,5.292221051363421,0.3531658236538533,0.5523264818513747,0.9998739444784502,TAG,113453.74844360352,89524.48593139648,105001.80648803712,95244.5461730957,93092.36712646484,66998.224609375,62051.82415771485,88728.02600097656,107647.22831726074,89043.92568969727,101554.9874572754,98785.12704467772,34108.60223388672
[TG(54:11)|TG(53:4)]_FA14:0,-0.059791598778664835,4.223725638505841,0.04824540331293292,0.82614502292878,0.9998739444784502,TAG,39461.3024597168,43025.20315551758,37210.0625,49630.78332519531,41975.323181152344,37395.742736816406,39051.262451171875,41195.78289794922,47384.22344970703,49844.46337890625,43277.34295654297,42011.48291015625,28061.941955566406
[TG(54:11)|TG(53:4)]_FA16:0,-0.28232840339837667,5.6370182342536275,1.0563032924392246,0.3040598350563353,0.9998739444784502,TAG,120860.54907226562,154093.4520263672,74025.28582763672,85872.76721191406,114641.4285888672,124044.34826660156,148677.77172851562,127417.62762451172,132562.9906616211,130406.16864013672,115022.30728149414,118440.46759033205,24806.401763916016
[TG(54:11)|TG(53:4)]_FA16:1,-0.07229402719798501,5.071070765084021,0.07046919772528781,0.7906548501013038,0.9998739444784502,TAG,85981.1459350586,93250.70672607422,59994.76403808594,73283.12512207031,75961.665283203125,70141.24526977539,78183.08560180664,66928.72454833984,126594.38842773438,83473.20544433594,73710.6254272461,64336.96453857422,35937.862548828125
[TG(54:11)|TG(53:4)]_FA18:0,-0.12499175393458033,4.738170001821223,0.20975238888604508,0.646961548283243,0.9998739444784502,TAG,62211.56491088867,71319.10534667969,50494.92364501953,57463.464294433594,58352.043853759766,65360.74453735352,63751.78414916992,55579.123596191406,73076.92565917969,63444.42443847656,62091.703857421875,67525.28533935547,28071.402130126953
[TG(54:11)|TG(53:4)]_FA18:1,-0.17848105718675605,5.418609489872397,0.4258487615015838,0.5140329598448555,0.9998739444784502,TAG,100001.06622314452,128339.22814941406,67472.5451965332,88329.226318359375,96351.96600341795,99363.028076171875,115233.42742919922,62574.94421386719,215809.33721923828,102836.48815917967,87483.80700683594,70705.10482788086,37672.02243041992
[TG(54:11)|TG(53:4)]_FA18:2,-0.3176083497448459,6.425804171072503,1.3327761924688275,0.24831193018546227,0.9998739444784502,TAG,191351.77380371097,241429.41943359375,132699.46948242188,160821.91088867188,148451.05004882812,189211.1333618164,257007.4169921875,107633.38800048828,588571.5007324219,216448.61645507812,156118.6900024414,129846.84948730467,63383.60430908203
[TG(54:11)|TG(53:4)]_FA18:3,-0.014890982893034017,7.202613340440906,0.0030035890040380764,0.9562938098515822,0.9998739444784502,TAG,427187.2736816406,382914.2645263672,296668.01953125,330311.46240234375,259754.8408203125,333769.50439453125,397946.10681152344,205469.67321777344,679903.9674072266,319787.62048339844,364538.1436767578,296568.7233886719,92128.006103515625
[TG(54:11)|TG(53:4)]_FA20:4,0.1147136301851078,6.905865353258817,0.17999613947722537,0.6713765582337204,0.9998739444784502,TAG,432792.3879394531,292072.9362792969,217891.5360107422,302153.0245361328,211403.4164428711,232271.43493652344,292907.3367919922,178297.6322631836,443354.44677734375,238843.81604003903,340817.1630859375,301245.86474609375,78275.02532958984
[TG(54:11)|TG(53:4)]_FA22:6,0.15450069958822688,5.42033101260676,0.327430088284018,0.5671762780200015,0.9998739444784502,TAG,117680.10931396484,104768.0874633789,113668.14889526369,103790.34733581544,101967.22671508788,75813.14538574219,79955.36532592773,91094.48593139648,120314.88900756836,99300.306396484375,103490.6067199707,103717.56762695312,37512.842712402344
[TG(54:12)|TG(53:5)]_FA14:0,-0.12522864877040527,4.662633642839718,0.21054153176964974,0.6463432877239998,0.9998739444784502,TAG,59137.04461669922,61723.524658203125,42446.18310546875,61554.78387451172,55158.28314208984,59303.24450683594,59903.643615722656,58925.06384277344,59243.80407714844,60813.00442504883,58645.96447753906,58752.983642578125,36280.062591552734
[TG(54:12)|TG(53:5)]_FA16:0,0.12511542706688772,4.775889783292317,0.21425485218361473,0.6434527396289635,0.9998739444784502,TAG,70164.6644897461,77290.32540893555,64492.66467285156,64079.56427001953,63643.86505126953,60913.98400878906,68888.20498657227,51569.72360229492,61156.30422973633,64340.84536743164,64032.424072265625,57412.424377441406,29951.02215576172
[TG(54:12)|TG(53:5)]_FA16:1,-0.13602473249865976,5.488422957955649,0.24821124934757677,0.6183374174271914,0.9998739444784502,TAG,114101.16796875,138167.8099975586,76927.5454711914,87833.52587890625,90328.685546875,113378.50799560548,127706.12939453124,92392.76544189452,124943.82971191406,113904.02697753906,111626.20819091795,107532.94778442384,27240.442108154297
[TG(54:12)|TG(53:5)]_FA18:0,-0.19277976904540553,5.047000612502256,0.4962101225968354,0.4811701116144916,0.9998739444784502,TAG,80563.7260131836,88846.06652832031,55166.44366455078,68207.22473144531,72357.16452026367,78821.26483154297,90930.7670288086,78325.30560302734,81059.505859375,77596.26495361328,77947.92517089844,85271.7260131836,30899.782348632812
[TG(54:12)|TG(53:5)]_FA18:1,-0.07378369494699794,4.98961220963777,0.07339410846509509,0.7864575844174548,0.9998739444784502,TAG,77873.06600952148,91082.12567138672,59766.06396484375,70004.52520751953,65719.5648803711,75200.625244140625,76779.225341796875,69006.8249206543,87534.16564941406,79980.32568359375,78355.3853149414,74263.1851196289,26870.061767578125
[TG(54:12)|TG(53:5)]_FA18:2,-0.17632345671561683,5.656244411549485,0.4156957947070197,0.5190926103374381,0.9998739444784502,TAG,114294.70831298828,152412.7706298828,73493.60607910156,116264.98797607422,102558.7484741211,109515.40753173828,146347.31103515625,91873.9468383789,252067.8577880859,110740.0676574707,99506.12707519533,89850.84664916992,41791.243072509766
[TG(54:12)|TG(53:5)]_FA18:3,-0.31282557326262417,6.545161493290871,1.2934802906830036,0.25540756671225634,0.9998739444784502,TAG,210021.0556640625,265798.7388305664,148685.13061523438,168991.67163085938,173778.19140625,222897.9157714844,281231.02014160156,122080.5284423828,588731.4644165039,227046.5565185547,185849.2125244141,145150.2908935547,61723.884338378906
[TG(54:12)|TG(53:5)]_FA20:4,-0.16522492318080584,6.678982919519473,0.3653613866181331,0.5455436310265633,0.9998739444784502,TAG,264363.0391845703,286465.6795654297,167725.47119140625,204915.91149902344,181805.11364746097,229681.3141479492,259845.95727539065,131784.94891357422,539567.8739013672,267494.6784667969,236274.59729003903,189012.21197509769,90479.10626220705
[TG(54:5)]_FA14:0,-0.01250396565213006,4.511495671606662,0.002117838718504572,0.9632943236627044,0.9998739444784502,TAG,50628.18295288086,56945.04431152344,40832.84265136719,55281.264221191406,52526.86334228515,48874.602966308594,46353.94299316406,47630.703704833984,56733.903564453125,52377.80407714844,46590.86291503906,45452.463470458984,49211.30383300781
[TG(54:5)]_FA16:0,0.045190334460929966,7.755143638390046,0.02778983087046072,0.8676038849575863,0.9998739444784502,TAG,405764.9484863281,1171736.9924316406,246779.71759033203,467434.5317993164,645799.78857421875,390061.08447265625,888100.3931884766,235865.2359619141,533260.1561279297,497345.7489013672,482455.8801269531,529648.4367675781,40556.68292236328
[TG(54:5)]_FA16:1,0.13029832737997393,9.911864245560936,0.23249732836848125,0.6296782481911118,0.9998739444784502,TAG,1750642.2724609375,5704877.237548828,1029566.7285766602,2254687.599609375,2567570.925842285,1500615.077758789,4575887.343261719,1029733.7332763672,1782757.1433105469,1964871.5920410156,2399574.0395507812,2606642.157104492,50920.823791503906
[TG(54:6)]_FA14:0,0.17364972255267933,5.632758001660938,0.41419371817073625,0.5198485778212661,0.9998739444784502,TAG,102411.74780273438,152752.15014648438,87703.186279296875,135251.94982910156,117081.14892578124,91997.9268798828,117427.388671875,93777.7857055664,99579.587158203125,102316.9464111328,90902.226806640625,99281.3681640625,118012.4071044922
[TG(54:6)]_FA16:0,0.14445887760190412,6.623091461484537,0.28606025572844374,0.5927563436566928,0.9998739444784502,TAG,266746.7138671875,388625.7305908203,218169.65606689453,166476.97131347656,284297.32623291016,187142.1329345703,279397.5421142578,86712.14630126953,363762.65100097656,216141.01208496097,263339.3416748047,168669.15087890625,56072.563537597656
[TG(54:6)]_FA16:1,0.08982956852516552,7.762213605612627,0.11017507246106106,0.7399449062982834,0.9998739444784502,TAG,418263.7530517578,1187692.739868164,265041.37872314453,475440.9324951172,579806.0039672852,374828.5094299317,841332.8674926758,232097.15869140625,560964.4395751953,557356.958190918,509055.4093017578,527335.6348876953,41776.86294555664
[TG(54:6)]_FA18:0,0.3247333762374222,5.582212885237374,1.4635526319609653,0.22636570471274287,0.9998739444784502,TAG,143702.38842773438,108817.48699951172,151848.4698486328,123445.7280883789,93705.06622314452,91486.4867553711,127845.64916992188,71908.62518310547,137675.74865722656,80792.38568115234,120780.5889892578,111081.14685058594,39613.68280029297
[TG(54:6)]_FA22:5,0.10705599030908533,6.927225974325789,0.1566792576777516,0.6922324299224378,0.9998739444784502,TAG,327160.14337158203,390155.2454223633,294611.26385498047,245236.31964111328,259407.5184326172,214955.25689697263,230876.17694091797,149493.59020996094,598219.6580810547,334434.8643798828,297808.4817504883,236323.83502197263,64635.42422485352
[TG(54:6)]_FA22:6,0.3712094628256054,8.42712965237566,1.918397651425039,0.16603340991986779,0.9998739444784502,TAG,912306.5134277344,1357251.2274169922,1076494.3388671875,696698.4002685547,585433.6049194336,697488.6486816406,583212.2171630859,283141.64141845703,1449750.6405029297,1012823.7060546876,1006651.4383544922,620501.1248168945,70666.42468261719
[TG(54:7)|TG(53:0)]_FA16:1,0.18373977315277354,6.657209034357464,0.46408326430173474,0.49572181162287965,0.9998739444784502,TAG,272974.10009765625,406148.20721435547,227281.5959472656,180722.81268310547,268966.8189086914,182070.4124145508,268113.9383544922,91982.06634521484,392891.869140625,238424.0181274414,273867.83740234375,167355.25122070312,52460.543548583984
[TG(54:7)|TG(53:0)]_FA18:1,0.2286227019428938,5.753123273573648,0.7207375117450283,0.39590209845534224,0.9998739444784502,TAG,174910.91174316406,136011.5489501953,130506.20874023438,132697.5502319336,103356.86694335938,104099.50787353516,137158.48889160156,82139.1455078125,168626.97241210938,102634.96752929688,143734.5106201172,119178.74810791016,49530.023529052734
[TG(54:7)|TG(53:0)]_FA22:5,-0.012976307379444024,6.48709226772094,0.0022811445451225154,0.9619064563737267,0.9998739444784502,TAG,183182.5718383789,265443.9577026367,155964.34985351562,291155.66006469727,329392.64291381836,167747.1711730957,137049.74896240234,120321.98846435548,360521.04333496094,323355.0823364258,175746.15203857422,150118.3510131836,38978.962631225586
[TG(54:7)|TG(53:0)]_FA22:6,0.10224502907609877,7.014139078853892,0.14286347036613734,0.7054507679021067,0.9998739444784502,TAG,343590.10791015625,423899.83166503906,308546.6793823242,257444.13983154297,270349.2406616211,231530.29669189453,259032.13787841797,155300.87060546875,660551.4443969727,335764.16229248047,319270.6398925781,239422.71783447263,68682.12454223633
[TG(54:8)|TG(53:1)]_FA14:0,0.020063023526370804,4.441103075788452,0.005466087150693966,0.9410637046931406,0.9998739444784502,TAG,48267.26330566406,51999.083984375,47954.743225097656,54825.103942871094,49228.143493652344,43458.70300292969,43517.62326049805,42617.92297363281,61084.34408569336,57933.283935546875,49208.22302246094,44085.44284057617,33461.602294921875
[TG(54:8)|TG(53:1)]_FA16:0,-0.034265975611995896,5.286591999929441,0.015879207358011627,0.8997218502204936,0.9998739444784502,TAG,97231.4073486328,100502.02709960938,76044.92565917969,93133.96575927734,81998.7060546875,82368.14587402344,96770.78692626952,69655.42468261719,149149.4292602539,90692.50677490234,88295.84576416016,75504.20568847656,43889.48303222656
[TG(54:8)|TG(53:1)]_FA18:0,0.05687569380581631,6.509007077164353,0.04405734432677377,0.8337469598672124,0.9998739444784502,TAG,277353.63916015625,216579.67504882812,195206.93493652344,220960.0753173828,157933.31091308594,173566.27209472656,236607.1376953125,122853.80725097656,421597.29278564453,183889.07421875,238720.1964111328,193555.79370117188,67169.36486816406
[TG(54:8)|TG(53:1)]_FA18:2,0.20627042114777366,5.800340433268503,0.5857833724335251,0.44405431030763837,0.9998739444784502,TAG,172218.35205078125,142214.03051757812,127390.96936035156,143936.0908203125,104320.04693603516,104297.4268798828,147319.13165283203,87782.96551513672,176546.23303222656,107729.68811035156,144889.48986816406,120413.7880859375,56419.303955078125
[TG(54:8)|TG(53:1)]_FA20:4,-0.353041821335051,5.372495576759248,1.6415675539219592,0.2001105291204851,0.9998739444784502,TAG,83432.84539794922,134601.81024169922,58619.963958740234,68713.14437866211,80485.72543334961,94231.98596191406,123805.06784057616,56543.44384765625,276108.18002319336,93212.947265625,74324.72521972656,68926.80484008789,30783.98208618164
[TG(54:8)|TG(53:1)]_FA22:5,0.27341990525693954,6.297014882001146,1.0340523675404256,0.3092087798373531,0.9998739444784502,TAG,210030.01681518555,206671.81771850583,221677.49755859375,236067.93771362305,205844.87628173828,127339.49130249023,119144.42761230467,135355.1710205078,264961.7205505371,187298.3113708496,199781.27157592773,187398.6545410156,34933.28234863281
[TG(54:8)|TG(53:1)]_FA22:6,-0.003961449311074194,6.603751640001573,2.1274682512739673e-4,0.9883625934532694,0.9998739444784502,TAG,193622.75323486328,297241.2007446289,167798.85229492188,315319.4223022461,359292.92501831055,184646.03231811523,144868.27108764648,133880.96871948242,393311.86236572266,343895.64657592773,189275.39385986328,155604.64932250977,45789.343322753906
[TG(54:9)|TG(53:2)]_FA14:0,-0.03250411378309817,4.2658763834590365,0.014288471708937323,0.9048519917028768,0.9998739444784502,TAG,42668.963134765625,47086.62319946289,39938.64273071289,46385.76300048828,45860.64306640625,40422.12268066406,40878.242919921875,38769.92269897461,53761.123779296875,52805.32403564453,38819.282653808594,39536.20245361328,29249.522033691406
[TG(54:9)|TG(53:2)]_FA16:0,-0.11056656254626898,5.23295059518228,0.16433090667555916,0.685200057025686,0.9998739444784502,TAG,94663.2261352539,101700.8465576172,64472.00421142578,83402.58575439453,81177.38568115234,83039.74627685547,95525.2865600586,68836.284423828125,166736.1298828125,83512.545654296875,76370.20547485352,70200.08489990234,39232.782470703125
[TG(54:9)|TG(53:2)]_FA16:1,-0.03578479493268866,5.423807223359055,0.017316203597374624,0.8953077675602277,0.9998739444784502,TAG,108530.86779785156,108514.26763916016,80480.56604003906,106888.78735351562,86838.76629638672,90416.0463256836,100432.76684570312,78505.2455444336,164505.2100830078,106486.58666992188,98207.60705566406,83603.286376953125,47339.363037109375
[TG(54:9)|TG(53:2)]_FA18:0,-0.29542848524010284,5.813421506294249,1.15531136710797,0.28244004829580227,0.9998739444784502,TAG,128052.12902832033,160252.45153808594,86930.34649658203,101340.22717285156,106328.76751708984,129808.2490234375,171233.13232421875,75404.64544677734,354425.3305053711,126004.46997070312,106243.24731445312,84885.0855102539,48886.803649902344
[TG(54:9)|TG(53:2)]_FA18:1,0.006994543817859832,6.884456825315594,6.638083596044453e-4,0.9794451943762561,0.9998739444784502,TAG,342249.3635253906,307118.6018066406,241902.43701171875,270381.25842285156,208584.63623046875,246611.3187255859,295630.4395751953,150900.1912841797,599018.1633300781,263212.0397949219,290401.6618652344,231523.47534179688,78035.84606933594
[TG(54:9)|TG(53:2)]_FA18:3,0.21861336544098248,5.976933200641605,0.6585591904349712,0.4170690644855956,0.9998739444784502,TAG,194803.732421875,158918.69134521484,154311.55053710938,157647.8914794922,121734.60766601562,127830.96850585938,172531.25244140625,100124.16729736328,190815.93487548828,108196.1278076172,160872.23107910156,138445.75024414062,60290.924560546875
