Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(48:2)_FA 18:1,TAG,41851.38345336914,87979.9263305664,85360.3250579834,40118.94302368164,59546.32450866699,45502.36349487305,56073.06425476074,77729.1069946289,66366.50466918945,28836.48178100586,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(48:2)_FA 18:2,TAG,106904.22888183594,192499.0760498047,276162.49981689453,110022.52868652344,140095.72973632812,118560.72772216797,149038.13256835938,214925.65197753906,183946.4740600586,63277.48425292969,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(48:3)_FA 16:0,TAG,29981.922149658203,32405.76234436035,27463.741989135742,25331.761795043945,36221.90263366699,27955.781784057617,26311.962020874023,26165.902053833008,24838.10189819336,21828.9214553833,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(48:3)_FA 16:1,TAG,146784.99096679688,224572.03662109375,217217.19384765625,141107.69018554688,177752.99267578125,153400.3310546875,181771.1328125,205636.5556640625,171759.13134765625,126884.00854492188,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(48:3)_FA 18:0,TAG,22112.121490478516,20227.941291809082,23993.24144744873,18166.72116470337,26493.921966552734,21853.601760864258,18269.821182250977,18831.141315460205,16306.021263122559,26828.741706848145,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(48:3)_FA 18:1,TAG,39531.562255859375,49237.52374267578,43745.38291931152,34169.7223815918,42732.483657836914,34725.962463378906,41988.942779541016,40354.72314453125,37327.042907714844,20756.80153656006,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(48:3)_FA 18:2,TAG,53619.18322753906,108654.64624023438,125890.7660522461,57548.204193115234,76641.1061706543,58925.34451293945,80133.76593017578,102198.22525024414,81998.96594238281,35137.30227661133,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:0)_FA 16:0,TAG,289225.17919921875,362522.34521484375,416211.53271484375,277153.72021484375,323699.203125,291660.66064453125,304379.90234375,413042.64599609375,327301.341796875,227623.57763671875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:0)_FA 16:1,TAG,90446.14697265625,86823.3076171875,87284.18713378906,73494.96533203125,91383.42639160156,81122.32604980469,79695.1259765625,86888.04675292969,75913.76513671875,71715.80505371094,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:1)_FA 18:0,TAG,215956.03344726562,321024.9245605469,391794.54443359375,194452.37243652344,304363.48388671875,230790.9169921875,238066.4150390625,396710.7644042969,280582.22021484375,107111.12768554688,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:1)_FA 18:1,TAG,47110.9033203125,56556.36428833008,77982.26480102539,47415.86325073242,65576.38467407227,46856.36380004883,46633.14340209961,68297.26516723633,49295.18371582031,28582.96209716797,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:1)_FA 18:2,TAG,30473.522384643555,24907.74175262451,23845.401847839355,20775.841438293457,34018.40200805664,26384.401664733887,23939.301513671875,22641.7216796875,18211.98122406006,18597.181327819824,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:2)_FA 16:0,TAG,211516.2332763672,406425.81640625,502565.1213378906,235704.55700683594,438470.15490722656,303355.95703125,298047.12243652344,495621.1770019531,369056.0252685547,106504.26745605469,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:2)_FA 16:1,TAG,297296.8818359375,376635.6025390625,433420.01025390625,283749.017578125,347163.9873046875,307095.62060546875,325959.86572265625,434516.49072265625,339557.9814453125,224732.83642578125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:2)_FA 18:0,TAG,82613.98657226562,201453.09619140625,203718.79876708984,88845.3471069336,136423.29064941406,102237.66650390625,131392.8497314453,197627.05596923828,148397.71405029297,56479.52453613281,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:2)_FA 18:1,TAG,386235.486328125,592065.4775390625,672071.5268554688,359556.46533203125,520154.37548828125,423779.431640625,447820.8515625,681298.263671875,498108.30712890625,232282.01708984375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:2)_FA 18:2,TAG,54494.40347290039,61808.28466796875,75760.60557556152,49144.66369628906,69124.0053100586,52702.824615478516,51199.12338256836,68938.20498657227,60479.74465942383,31987.42221069336,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:3)_FA 16:0,TAG,136634.2890625,268438.5185546875,250195.69567871094,137931.029296875,191579.51293945312,155823.81018066406,182955.7353515625,249232.7576904297,187492.57165527344,97188.32763671875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:3)_FA 16:1,TAG,229305.53564453125,443383.95166015625,522046.73974609375,246939.99865722656,452206.4609375,315734.62268066406,320393.84423828125,517357.4304199219,386577.0114746094,115041.82775878906,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:3)_FA 18:0,TAG,63637.58428955078,103538.38708496094,94238.1265258789,57809.64404296875,80466.82446289062,61646.84405517578,75469.14642333984,89164.22741699219,69930.76501464844,45664.98303222656,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:3)_FA 18:1,TAG,115917.34826660156,315540.5830078125,274956.04064941406,120963.64953613281,210021.794921875,147324.1494140625,201050.015625,275613.240234375,204346.357421875,72275.24536132812,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:3)_FA 18:2,TAG,402923.46728515625,649689.7250976562,913357.8872070312,464570.17333984375,622227.7705078125,481779.71484375,522254.97802734375,800625.873046875,619353.6088867188,275159.537109375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:4)_FA 16:0,TAG,31777.442428588867,57722.54406738281,50835.0438079834,33402.02250671387,44766.60255432129,33441.00254821777,35382.54245758057,39989.84284210205,36883.64277648926,20268.181442260742,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:4)_FA 16:1,TAG,141887.82983398438,298857.60302734375,267303.84020996094,142666.9708251953,199621.4130859375,167050.71240234375,193582.6123046875,258662.71899414062,198834.61364746094,99012.50769042969,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:4)_FA 18:0,TAG,25313.06187438965,27889.302337646484,22968.08140563965,20312.48143005371,34338.48190307617,24254.16172027588,22493.901489257812,18763.90129852295,18354.781188964844,19876.881538391113,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:4)_FA 18:1,TAG,90654.48596191406,150531.25134277344,119229.22778320312,77697.66564941406,102758.06689453125,88472.96643066406,106607.24768066406,116900.60717773438,92017.64642333984,67988.80480957031,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(50:4)_FA 18:2,TAG,170426.2109375,373858.2473144531,424215.5666503906,183860.83374023438,297927.7587890625,213757.1971435547,286841.8630371094,356223.8653564453,282973.5368652344,127309.08911132812,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:0)_FA 16:0,TAG,158434.09204101562,181485.65307617188,183773.15234375,139745.70947265625,175273.65283203125,151643.14990234375,148520.01171875,186967.8917236328,172407.75268554688,117571.30859375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:0)_FA 16:1,TAG,38350.902740478516,42725.8828125,42092.78288269043,36086.742584228516,43897.8829498291,36108.8825378418,34402.76239013672,37966.02291870117,34000.50244140625,28469.58221435547,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:0)_FA 18:0,TAG,300363.5009765625,365023.38525390625,403900.484375,266634.92138671875,354590.88671875,308401.3828125,310510.20263671875,388155.689453125,337392.58154296875,235985.79833984375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:0)_FA 18:1,TAG,61348.024658203125,63273.364196777344,70228.40545654297,52887.66387939453,65019.184020996094,53951.50329589844,52112.92367553711,62475.06427001953,58320.343994140625,45804.143493652344,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:0)_FA 18:2,TAG,29994.92219543457,26106.161666870117,23647.26166534424,21766.381439208984,32527.242111206055,30221.362411499023,24412.121559143066,22121.441467285156,23316.36173248291,23511.881927490234,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:0)_FA 20:0,TAG,68358.14483642578,78648.265625,97184.68667602539,58949.06478881836,89937.98608398438,70907.0453491211,70513.22448730469,88416.14651489258,70640.80535888672,46022.583251953125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:0)_FA 20:4,TAG,24549.121879577637,23962.3818359375,21053.061462402344,21074.18145751953,35269.923011779785,24146.821746826172,23389.602020263672,20707.361446380615,18121.761192321777,17294.401275634766,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:1)_FA 16:0,TAG,83871.30572509766,137687.7095336914,180498.03088378906,88401.34600830078,148126.1700439453,103788.06750488281,98108.98678588867,151733.3325805664,112189.84790039062,36838.66278076172,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:1)_FA 16:1,TAG,157143.21142578125,187174.453125,201887.55346679688,143067.29052734375,184817.4736328125,159764.23046875,159889.01098632812,203410.03491210938,190146.85620117188,126673.42846679688,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:1)_FA 18:0,TAG,222722.25415039062,446893.54833984375,510872.24938964844,241074.8603515625,538492.4594726562,341197.51123046875,321774.1015625,503716.1436767578,334120.19860839844,108766.12854003906,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:1)_FA 18:1,TAG,490359.494140625,577407.662109375,680849.98828125,444960.6103515625,558391.2763671875,490253.7314453125,499268.197265625,660197.9018554688,567951.1206054688,378191.5263671875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:1)_FA 18:2,TAG,61569.403869628906,62175.304138183594,71670.8052368164,54537.76385498047,63308.64465332031,59064.544006347656,55803.104553222656,64613.644470214844,60689.823669433594,47212.68347167969,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:1)_FA 20:4,TAG,21300.22134399414,19962.60167312622,19719.121208190918,15904.841190338135,40736.12326049805,24454.78164291382,23645.98162841797,18202.921493530273,17693.32134246826,18970.081588745117,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:1)_FA20:0,TAG,28922.101669311523,41234.703353881836,42454.72268676758,26303.60173034668,45154.943130493164,35931.16298675537,34447.64241027832,36695.282455444336,30634.14203643799,25316.082092285156,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:2)_FA 16:0,TAG,116000.48712158203,212729.75842285156,241348.91680908203,123922.00860595703,242369.07733154297,169892.75408935547,152937.63055419922,228017.0743408203,161536.93200683594,52272.263610839844,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:2)_FA 16:1,TAG,83587.86596679688,143942.63104248047,180689.87322998047,90789.62530517578,165102.7134399414,106956.72857666016,101928.98608398438,163804.55194091797,118809.98797607422,41600.56280517578,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:2)_FA 18:0,TAG,101019.20617675781,290407.30212402344,232776.0946044922,103048.90789794922,151742.2919921875,128080.50903320312,166152.93493652344,208277.13067626953,132698.92907714844,64860.944763183594,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:2)_FA 18:1,TAG,311382.70263671875,623399.8991699219,786854.5153808594,345975.14306640625,766848.1345214844,504325.9396972656,453913.4951171875,759273.3310546875,518186.8515625,146284.83056640625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:2)_FA 18:2,TAG,474282.271484375,576523.5234375,728729.818359375,455644.0927734375,578558.421875,495228.875,535013.1962890625,637305.630859375,578141.40625,408352.490234375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:2)_FA 20:0,TAG,23711.281616210938,27441.20196533203,25601.28207397461,20607.161418914795,31416.881885528564,27530.342277526855,26673.862075805664,24148.361907958984,21450.581619262695,21178.581508636475,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:2)_FA 20:4,TAG,24178.201629638672,22248.501419067383,21842.7216796875,18193.001167297363,32978.46221923828,24381.201454162598,21452.04135131836,18386.941276550293,17080.54144668579,18906.641372680664,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:3)_FA 16:0,TAG,68756.7846069336,160723.13412475586,142149.6911315918,82917.52606201172,85585.00677490234,66518.02426147461,81017.96578979492,113455.04873657227,78496.56512451172,29103.38217163086,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
TAG(52:3)_FA 16:1,TAG,116365.30834960938,218307.49908447266,245166.93560791016,126424.52960205078,245089.4552001953,176643.1739501953,157208.6121826172,243168.3145751953,171377.05078125,52742.22393798828,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
