lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73m2_500x_N1__liverLD__8_8_23_x,FAD131m1_500x_N1__liverLD__8_8_23_x,FAD131m2_500x_N1__liverLD__8_8_23_x,FAD131m4_500x_N1__liverLD__8_8_23_x,FAD173m1_500x_N1__liverLD__8_8_23_x,DOD73m2_500x_N1__liverLD__8_8_23_y,FAD131m1_500x_N1__liverLD__8_8_23_y,FAD131m2_500x_N1__liverLD__8_8_23_y,FAD131m4_500x_N1__liverLD__8_8_23_y,FAD173m1_500x_N1__liverLD__8_8_23_y,Blank_500x_N1__liverLD__8_8_23
Lyso_PS(22:1) | PS (22:1),0,6.96921031491176,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.1401329040527,1978.2601432800293,1987.7801513671875,1959.080139160156,1961.0001335144043,1961.1401329040527,1978.2601432800293,1987.7801513671875,1959.080139160156,1961.0001335144043,1959.08012008667
Lyso_PS(22:2) | PS (22:2),0,6.963414906263962,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.7801399230957,1962.8001327514648,1959.520133972168,1958.6801376342771,1960.7201309204104,1961.7801399230957,1962.8001327514648,1959.520133972168,1958.6801376342771,1960.7201309204104,1958.9001502990725
Lyso_PS(22:4) | PS (22:4),0,6.96563620381025,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.460132598877,1963.1801414489744,1959.7801361083984,1975.900146484375,1959.9401359558103,1961.460132598877,1963.1801414489744,1959.7801361083984,1975.900146484375,1959.9401359558103,1958.4401473999023
Lyso_PS(22:6) | PS (22:6),0,7.018737823160885,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2077.3401374816895,2013.4001502990725,2100.5201416015625,2037.5201530456543,1997.6801376342771,2077.3401374816895,2013.4001502990725,2100.5201416015625,2037.5201530456543,1997.6801376342771,1958.560131072998
O-arachidonoylcarnitine,0,9.38759329365716,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,CAR,10463.54071044922,10386.300773620604,10312.58074951172,11067.380786895752,10514.420692443848,10463.54071044922,10386.300773620604,10312.58074951172,11067.380786895752,10514.420692443848,10346.120727539062
O-behenoylcarnitine,0,10.96563457833811,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,CAR,30511.88215637207,29072.842010498047,39892.06301879883,31641.202209472656,26519.78196716309,30511.88215637207,29072.842010498047,39892.06301879883,31641.202209472656,26519.78196716309,30668.6220703125
"O-oleoylcarnitine, Elaidic carnitine",0,9.54166983608757,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,CAR,11997.22085571289,11189.280807495115,12544.741039276125,11605.16082763672,11277.860801696776,11997.22085571289,11189.280807495115,12544.741039276125,11605.16082763672,11277.860801696776,11667.48078918457
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",0,8.788722833892214,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,CAR,7136.320461273193,6721.760467529297,7188.70051574707,6584.440460205078,7075.7004737854,7136.320461273193,6721.760467529297,7188.70051574707,6584.440460205078,7075.7004737854,7062.320529937744
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",0,9.119681157203276,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,CAR,10065.640720367432,8857.42060470581,8641.180652618408,8485.280597686768,8339.140609741211,10065.640720367432,8857.42060470581,8641.180652618408,8485.280597686768,8339.140609741211,7469.680561065674
PC (30:2),0,7.1772473486707264,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,2802.9601860046387,2157.300151824951,2508.360179901123,1940.9601364135744,2219.4001274108887,2802.9601860046387,2157.300151824951,2508.360179901123,1940.9601364135744,2219.4001274108887,1771.420108795166
PC (32:0),0,11.527204590121181,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,52666.54346084595,72336.8846321106,56514.60353088379,27061.201808929443,44950.10347366333,52666.54346084595,72336.8846321106,56514.60353088379,27061.201808929443,44950.10347366333,5839.080394744873
PC (32:1),0,10.330749748840857,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,23144.94123840332,36435.46287536621,30107.06287765503,8498.880626678467,12526.60073852539,23144.94123840332,36435.46287536621,30107.06287765503,8498.880626678467,12526.60073852539,2668.520206451416
PC (32:4),0,6.8950014056865285,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,2014.8801574707031,1859.160125732422,2012.7001457214355,1735.3001251220703,1715.0601196289062,2014.8801574707031,1859.160125732422,2012.7001457214355,1735.3001251220703,1715.0601196289062,1894.380126953125
PC (32:5),0,7.135479361392932,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,2190.4801712036133,2295.060173034668,2461.860179901123,2083.4601402282715,1994.7001457214355,2190.4801712036133,2295.060173034668,2461.860179901123,2083.4601402282715,1994.7001457214355,2256.1401710510254
PC (34:0),0,10.135756925889202,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,10671.120658874512,36586.24224472046,28833.202491760258,9961.16077041626,10174.020538330078,10671.120658874512,36586.24224472046,28833.202491760258,9961.16077041626,10174.020538330078,3462.000228881836
PC (34:1),0,13.548623972801499,-5.820766091346741e-11,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,103968.02865600586,439331.15197753906,330412.2041168213,85162.02494812012,82653.5664100647,103968.02865600586,439331.15197753906,330412.2041168213,85162.02494812012,82653.5664100647,7028.960487365723
PC (34:2),0,14.755733033106315,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,302527.4062728882,987141.1896209716,688741.2252655029,191823.49026489255,238129.79373550415,302527.4062728882,987141.1896209716,688741.2252655029,191823.49026489255,238129.79373550415,7078.560470581055
PC (34:3),0,10.838356897800756,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,18533.181747436523,66714.42390823364,44197.682750701904,12788.440883636476,16308.120929718018,18533.181747436523,66714.42390823364,44197.682750701904,12788.440883636476,16308.120929718018,2145.740161895752
PC (34:5),0,7.05250260767563,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,1848.340133666992,2116.6601524353027,2703.8201942443848,1947.0601539611816,1939.6801490783691,1848.340133666992,2116.6601524353027,2703.8201942443848,1947.0601539611816,1939.6801490783691,1845.4201316833496
PC (34:6),0,6.96534828107262,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,2283.660140991211,1731.9801330566406,1890.7601356506348,1931.7201385498047,1874.8001289367676,2283.660140991211,1731.9801330566406,1890.7601356506348,1931.7201385498047,1874.8001289367676,2155.2601585388184
PC (36:2),0,14.302943482589832,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,515803.4843673706,449463.8835449219,315851.0205345154,159263.05183410645,311282.93786239624,515803.4843673706,449463.8835449219,315851.0205345154,159263.05183410645,311282.93786239624,7865.340538024902
PC (36:3),0,13.693778085616279,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,216344.19340515137,405973.8032569885,231688.31662368777,93438.30642700195,203963.45601272583,216344.19340515137,405973.8032569885,231688.31662368777,93438.30642700195,203963.45601272583,3750.120258331299
PC (36:4),0,14.659816914895446,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,469848.0016479492,709817.2920417786,457933.04595184326,178988.45598602295,433232.8134193421,469848.0016479492,709817.2920417786,457933.04595184326,178988.45598602295,433232.8134193421,3069.2602157592773
PC (36:5),0,10.520989414337292,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,33784.082847595215,39953.7622756958,24688.321159362793,7029.300556182861,21294.520931243896,33784.082847595215,39953.7622756958,24688.321159362793,7029.300556182861,21294.520931243896,2055.0801429748535
PC (36:6),0,7.576724751808327,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,2233.1001472473145,3476.500286102295,3791.2602195739746,2445.9801902770996,3612.6002883911137,2233.1001472473145,3476.500286102295,3791.2602195739746,2445.9801902770996,3612.6002883911137,1940.720142364502
PC (38:0),0,8.859250231417974,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,9261.34070968628,11307.10078048706,7758.220554351807,3964.720306396485,6880.1803855896,9261.34070968628,11307.10078048706,7758.220554351807,3964.720306396485,6880.1803855896,2296.800163269043
PC (38:3),0,11.34012482926376,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,34156.50241851807,70980.22420120239,82008.58585739136,10580.960803985596,26796.681812286377,34156.50241851807,70980.22420120239,82008.58585739136,10580.960803985596,26796.681812286377,2371.9201622009277
PC (38:4),0,13.328282020973953,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,136736.2290534973,344872.6079826355,284697.8437652588,34010.583194732666,95121.68774032591,136736.2290534973,344872.6079826355,284697.8437652588,34010.583194732666,95121.68774032591,2426.520149230957
PC (38:5),0,12.592024358030205,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,57716.12557220459,242157.2003898621,166123.19081497192,21687.701538085938,50219.74454879761,57716.12557220459,242157.2003898621,166123.19081497192,21687.701538085938,50219.74454879761,1991.5801467895508
PC (38:6),0,13.651694923128401,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,144431.65016937256,487405.66873550415,332782.8275299072,41163.38258743286,116208.60820770264,144431.65016937256,487405.66873550415,332782.8275299072,41163.38258743286,116208.60820770264,1923.2801208496096
PC (40:0),0,10.656124648275066,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,33817.44223022461,25310.501953125,28582.501922607426,22133.78160095215,20470.121452331543,33817.44223022461,25310.501953125,28582.501922607426,22133.78160095215,20470.121452331543,18743.481147766113
PC (40:1),0,8.818437643453846,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,10939.60075378418,8806.68058013916,7507.360588073731,2783.7001914978027,8021.320495605469,10939.60075378418,8806.68058013916,7507.360588073731,2783.7001914978027,8021.320495605469,2197.920150756836
PC (40:2),0,8.569768920689318,-1.4779288903810084e-12,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,6575.880584716797,8760.120616912842,6537.580421447754,2625.7602157592773,7453.260410308838,6575.880584716797,8760.120616912842,6537.580421447754,2625.7602157592773,7453.260410308838,2050.180145263672
PC (40:3),0,9.254305036953962,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,9938.540843963625,15127.740852355955,12505.800968170166,3041.9202308654785,11587.760955810549,9938.540843963625,15127.740852355955,12505.800968170166,3041.9202308654785,11587.760955810549,1729.0401306152344
PC (40:4),0,7.905216721689921,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,3638.620292663574,7464.920448303223,3135.120220184326,1840.440139770508,3922.440227508545,3638.620292663574,7464.920448303223,3135.120220184326,1840.440139770508,3922.440227508545,1654.0401153564453
PC (40:5),0,8.13184235392577,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,6147.160438537598,5553.1003494262695,4917.960430145264,1844.1001243591309,4978.0002517700195,6147.160438537598,5553.1003494262695,4917.960430145264,1844.1001243591309,4978.0002517700195,1763.900127410889
PC (40:6),0,9.722798904352008,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,20435.78119277954,18945.70141983032,15856.64147567749,4709.720310211182,12504.400573730469,20435.78119277954,18945.70141983032,15856.64147567749,4709.720310211182,12504.400573730469,1883.2201309204104
PC (42:0),0,6.826134669345349,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,1847.3401222229004,1797.3601188659668,1805.300121307373,1582.460117340088,1877.080139160156,1847.3401222229004,1797.3601188659668,1805.300121307373,1582.460117340088,1877.080139160156,1789.9401168823242
PC (42:1),0,7.087877530009181,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,2839.3802185058594,1910.580150604248,2049.6801414489746,1704.8801307678225,2406.1201667785645,2839.3802185058594,1910.580150604248,2049.6801414489746,1704.8801307678225,2406.1201667785645,1695.320125579834
PC (42:2),0,7.549645361589029,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,4031.2002487182617,2931.860206604004,3180.8602333068848,1677.2201080322266,3556.7403106689453,4031.2002487182617,2931.860206604004,3180.8602333068848,1677.2201080322266,3556.7403106689453,1679.1401290893557
PC (42:3),0,8.529449104777663,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,7767.040550231934,5733.900428771973,6533.020431518555,4443.200359344482,6670.140563964844,7767.040550231934,5733.900428771973,6533.020431518555,4443.200359344482,6670.140563964844,1722.7201309204102
PC (42:4),0,8.093221518790857,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,5266.720306396484,5538.340385437012,4934.860366821289,3404.6003189086914,3633.76021194458,5266.720306396484,5538.340385437012,4934.860366821289,3404.6003189086914,3633.76021194458,1791.5001335144043
PC (42:5),0,8.6727007093836,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,9264.360725402832,9209.280612945557,6361.5005531311035,3059.540214538574,6558.860397338867,9264.360725402832,9209.280612945557,6361.5005531311035,3059.540214538574,6558.860397338867,1922.040126800537
PC (42:6),0,7.253951299467444,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,2915.500186920166,1998.0201377868652,2094.840156555176,1917.1401443481443,3299.960250854492,2915.500186920166,1998.0201377868652,2094.840156555176,1917.1401443481443,3299.960250854492,1927.040153503418
PC (44:0),0,6.76948256750367,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,1942.240135192871,1608.0201148986816,1727.6401290893557,1746.040138244629,1586.4201049804688,1942.240135192871,1608.0201148986816,1727.6401290893557,1746.040138244629,1586.4201049804688,1628.0001182556152
PC (44:1),0,6.768740385589768,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,1766.6001319885254,1762.240135192871,1885.660140991211,1585.2401161193848,1618.1801109313965,1766.6001319885254,1762.240135192871,1885.660140991211,1585.2401161193848,1618.1801109313965,1612.9001121520996
PC (44:2),0,6.733697549871997,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,1669.1801261901855,1628.0401229858398,1744.4401245117188,1591.4801216125488,1712.000129699707,1669.1801261901855,1628.0401229858398,1744.4401245117188,1591.4801216125488,1712.000129699707,1697.1201210021973
PC (44:3),0,6.844695724078208,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,1784.880146026611,2173.3201751708984,1842.20015335083,1794.3401260375977,1560.8401184082031,1784.880146026611,2173.3201751708984,1842.20015335083,1794.3401260375977,1560.8401184082031,1570.4001159667969
PC (44:4),0,6.944667199336164,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,1914.7201309204104,2170.6001586914062,1882.68013381958,1955.8401489257812,1942.920150756836,1914.7201309204104,2170.6001586914062,1882.68013381958,1955.8401489257812,1942.920150756836,1570.6601219177246
PC (44:5),0,7.317165576738841,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,3200.740219116211,2296.200164794922,2598.7802238464355,1987.8001327514648,2886.160243988037,3200.740219116211,2296.200164794922,2598.7802238464355,1987.8001327514648,2886.160243988037,1644.5001258850098
