lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,Blank_500x_N1__liverLD__8_8_23
PI (28:1),0.46794882007934224,8.041868187968808,5.093919603239442,0.02400986603387575,0.03792327558171144,5,5,Time Period_ Older Data,Time Period_ New Data,PI,44133.283203125,42212.7431640625,43901.802978515625,42181.102783203125,46890.44323730469,1926.2201309204104,2298.980152130127,1945.0601348876953,2134.3201599121094,1974.460132598877,2156.0601387023926
PE (14:0),-0.464552094585324,7.621012098789415,5.019568328677163,0.025062416273221314,0.03948452282430775,5,5,Time Period_ Older Data,Time Period_ New Data,PE,22934.501556396484,23140.441696166992,23685.861541748047,22375.101623535156,22818.58142089844,2004.6201515197752,2220.320156097412,2120.6201553344727,1967.0001411437988,1973.1401405334473,2122.760154724121
PI (28:0),0.4607064149595211,8.008139727280964,4.937450736503493,0.026280770137072536,0.04129835307254256,5,5,Time Period_ Older Data,Time Period_ New Data,PI,41452.44299316406,44295.22326660156,42615.502685546875,41899.78308105469,42285.703125,1926.240135192871,2005.9601440429688,2161.920135498047,1994.7801475524905,1916.760139465332,2227.780170440674
PEo (38:5),0.4583817190545871,8.21979514434414,4.8918568938052545,0.026983649317592517,0.04229498213648089,5,5,Time Period_ Older Data,Time Period_ New Data,PE,49498.16357421875,50226.78359985352,50643.00402832031,51145.84338378906,50644.08319091797,2541.2001876831055,2233.280158996582,2530.4201736450195,2032.880153656006,2564.6001892089844,1975.540138244629
PS (26:1),0.4544760265149842,7.970216573220002,4.805027649651632,0.028376811375853045,0.04436577616123217,5,5,Time Period_ Older Data,Time Period_ New Data,PS,43265.70294189453,43852.80310058594,44009.8430480957,38642.202880859375,39178.382720947266,1960.6801300048828,2038.1401290893557,1959.480136871338,1959.240135192871,1959.8001403808591,1958.4601287841797
PS (44:0),-0.4512040906372109,7.583882334563924,4.7357416008453725,0.02954210934163317,0.04607073254290135,5,5,Time Period_ Older Data,Time Period_ New Data,PS,22558.20150756836,22225.001525878903,22519.181518554688,22855.80160522461,22786.081573486328,2002.660140991211,2004.540138244629,2000.860149383545,2000.1601371765137,2000.2401390075684,2020.480136871338
PEo (36:5),0.44974309322202527,8.0295781418079,4.707052286491098,0.03003911628940137,0.046727514227957685,5,5,Time Period_ Older Data,Time Period_ New Data,PE,42777.36297607422,42532.18295288086,43539.02310180664,44392.8232421875,45785.36334228515,2099.360153198242,2187.6001510620117,1870.200134277344,2140.1601486206055,2099.460132598877,1866.880146026611
PC (40:3),0.4470309501653791,10.244899475444031,4.66872955087592,0.03071664176003863,0.04766108645890125,5,5,Time Period_ Older Data,Time Period_ New Data,PC,255848.66040039065,255188.1973876953,268122.5830078125,110868.08825683594,203418.5711669922,9938.540843963625,15127.740852355955,12505.800968170166,3041.9202308654785,11587.760955810549,1729.0401306152344
PE (40:4),0.4459624454465154,8.394676649199749,4.633926330380895,0.03134575175511392,0.0485150328672115,5,5,Time Period_ Older Data,Time Period_ New Data,PE,58470.02392578125,58793.74420166016,58856.26428222656,55456.88446044922,55681.10418701172,2331.460189819336,3117.8402137756348,2824.900215148926,2194.3601722717285,3214.5202407836914,1889.680145263672
PEo (42:6),0.4444950968002533,8.03308218124342,4.59834028910263,0.032002923644772203,0.049408022469121994,5,5,Time Period_ Older Data,Time Period_ New Data,PE,44416.862854003906,45344.002990722656,41712.763122558594,44168.28308105469,43052.32287597656,2063.1401596069336,2312.2801513671875,2088.7401428222656,1865.6401405334473,2105.320152282715,1918.260139465332
PE (28:0),0.4417630018741773,8.000164216241483,4.541580055809284,0.033081042978246857,0.05094480618650016,5,5,Time Period_ Older Data,Time Period_ New Data,PE,45005.04327392578,42017.082946777344,42363.802978515625,40506.002868652344,42866.163024902344,2045.7201461791992,1996.7201461791992,1922.3601455688477,2081.4201622009277,2100.2201499938965,1965.4601593017576
PC (42:4),0.4403693481406283,9.082057800158166,4.5254991856759474,0.03339333230325916,0.05129748802695173,5,5,Time Period_ Older Data,Time Period_ New Data,PC,84639.98596191406,117187.86779785156,87073.66662597656,86818.566650390625,99251.44714355467,5266.720306396484,5538.340385437012,4934.860366821289,3404.6003189086914,3633.76021194458,1791.5001335144043
PIp (36:5),-0.4361646409275394,7.569483823315067,4.426267798172276,0.03538981298998808,0.05422916617371307,5,5,Time Period_ Older Data,Time Period_ New Data,PI,21914.64169311523,22479.681427001953,23804.44158935547,21799.661529541016,23246.56170654297,1926.700134277344,2022.9601440429688,1913.3201484680176,2139.6401557922363,1916.120132446289,1912.14013671875
Lyso_PC(17:1),-0.43418001634246167,7.71550520247599,4.388661653268478,0.03617870206649853,0.05530044782372976,5,5,Time Period_ Older Data,Time Period_ New Data,PC,25272.70178222656,26484.041702270508,29423.222259521484,21023.201370239258,24875.4619140625,1943.2601356506348,2233.2001609802246,2285.460163116455,2601.600185394287,2021.220157623291,1919.3001518249512
PEp (36:5),0.42864951020851155,7.9814805741969534,4.276790823585678,0.03863623049358475,0.05891068807932724,5,5,Time Period_ Older Data,Time Period_ New Data,PE,42566.242919921875,43191.76290893555,42250.06253051758,41671.48306274414,40269.98272705078,1932.760139465332,1930.5401420593264,1979.1801376342771,2218.800163269043,2033.1801414489744,1866.760139465332
Lyso_PI(18:3) | PI (18:3),-0.4283786844376788,7.6222363479218735,4.270444474156672,0.038780785198134125,0.0589850955112361,5,5,Time Period_ Older Data,Time Period_ New Data,PI,22796.88165283203,20905.38134765625,22073.90151977539,24121.16149902344,24997.96182250977,1883.5601272583008,2040.1001472473145,1993.3401222229004,2227.0001678466797,1874.1001205444336,2349.72017288208
20:5 Cholesteryl ester,0.4263105926293701,10.694638277153883,4.248347127875945,0.03928855135720735,0.0596102158523146,5,5,Time Period_ Older Data,Time Period_ New Data,CE,265705.45834350586,281842.11810302734,304873.80361938477,251556.2190246582,271957.861907959,12772.160919189451,13479.46099472046,12605.320850372314,15143.181037902832,12206.300792694092,12476.880939483644
PS (44:5),-0.4266785429292104,7.598943408088202,4.236840071604828,0.03955572405329863,0.05986812289147901,5,5,Time Period_ Older Data,Time Period_ New Data,PS,21531.421600341797,21658.96154785156,24012.101837158203,24699.06185913086,23645.481658935547,2003.9801483154297,2005.7001419067385,2001.52014541626,2051.800148010254,2001.8401527404783,2001.3801498413088
PIo (40:7),0.4222608406468324,7.963162419835427,4.150294603522241,0.04162728079852025,0.0628490317938443,5,5,Time Period_ Older Data,Time Period_ New Data,PI,34305.641845703125,50350.28369140625,54344.76318359375,15447.321060180664,51680.62333679199,1926.3001327514648,1994.0401306152344,2080.400146484375,1983.7001457214355,1916.0401420593264,2055.540142059326
Lyso_PC(20:1),-0.42160275120121066,7.7628960651022165,4.139504585497377,0.0418934284207162,0.06309621493193443,5,5,Time Period_ Older Data,Time Period_ New Data,PC,25040.941680908203,26646.941986083984,28952.682037353516,23307.141830444336,27486.36199951172,1845.6601295471191,2472.2801780700684,2663.5201873779297,1940.8801383972168,2477.040180206299,2043.140151977539
1-O-behenoyl-Cer(d18:1/16:0),0.42148898294428827,7.885271389863833,4.1342366830327855,0.042024016034159055,0.0631385216513219,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,34993.262214660645,49269.7829246521,65962.30405426025,11506.880954742432,35531.70199584961,1922.5001220703125,2084.200149536133,1822.2201309204104,1763.600128173828,1878.4401321411133,1797.5801315307615
PI (36:6),-0.4172966002480284,7.580562954279391,4.052828083968323,0.04409741064839413,0.06609246948761748,5,5,Time Period_ Older Data,Time Period_ New Data,PI,14439.90103149414,28020.542221069336,30091.26187133789,16273.360931396484,26006.381546020508,1926.1601333618164,1964.3001403808591,1987.260150909424,2088.5001525878906,1916.9401359558103,2010.9601364135744
"(5Z,8Z)-tetradecadienoylcarnitine",-0.41512380149635464,11.307568340021222,4.030529108410747,0.04468392481956179,0.06680897497293704,5,5,Time Period_ Older Data,Time Period_ New Data,CAR,339255.2021484375,266274.33740234375,310373.0419921875,272216.9201660156,329208.5830078125,26443.741821289062,24920.64178466797,25642.281768798828,27426.221954345703,26536.481994628903,26167.74192047119
PEo (38:3),0.4130249034773162,7.963961311320769,3.971481229408234,0.04627704739696823,0.06902339272768143,5,5,Time Period_ Older Data,Time Period_ New Data,PE,42055.502838134766,39845.1628112793,41787.28286743164,41450.743103027344,39878.86282348633,1967.240135192871,2065.080150604248,1957.3801307678225,1893.7201461791992,2101.140148162842,1983.0001411437988
PC (32:5),0.4095476983556408,8.108632305483935,3.9069711987947144,0.048086185721535855,0.07154852754701953,5,5,Time Period_ Older Data,Time Period_ New Data,PC,52130.92266845703,51419.66384887695,56007.36268615723,27974.522186279297,39102.04248046875,2190.4801712036133,2295.060173034668,2461.860179901123,2083.4601402282715,1994.7001457214355,2256.1401710510254
Lyso_PI(20:1),-0.40629057089827514,7.831410585317753,3.8455247000325556,0.04987891284586943,0.07403713328447126,5,5,Time Period_ Older Data,Time Period_ New Data,PI,27118.94158935547,27002.342041015625,28105.261962890625,27457.202026367188,25342.50177001953,1957.780143737793,2471.900177001953,2496.5401649475098,2737.960205078125,1916.7401390075684,2591.460178375244
Lyso_PC(21:0),0.4054270610450104,8.285184675233092,3.8312684738873632,0.050304848579715046,0.07448987193534728,5,5,Time Period_ Older Data,Time Period_ New Data,PC,57649.34307861328,49732.12268066406,51226.964263916016,48626.80416870117,51277.444244384766,2362.8001594543457,3102.72021484375,2467.080165863037,2485.7201766967773,2254.700149536133,2193.320140838623
PEo (34:2),0.40400058168850905,7.984656212196492,3.800789535717307,0.05122842144830879,0.07567555782292137,5,5,Time Period_ Older Data,Time Period_ New Data,PE,42742.602966308594,43032.12301635742,40039.7229309082,41251.48303222656,41169.60299682617,2059.3001556396484,2228.380157470703,1874.1801300048828,2115.9601516723633,1929.8601379394531,1929.5401344299316
Cer(d18:0/18:0),-0.39103016533770807,7.716280756079396,3.561019962722807,0.05915138227789035,0.08717045809373314,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,24366.841735839844,22575.58154296875,25362.461791992188,24789.76187133789,24749.58187866211,2094.4801445007324,1899.7801361083984,2304.9401512145996,2145.1601638793945,1901.6401290893557,2856.440200805664
Lyso_PC(22:6),-0.3874087469446036,9.267651710293041,3.5079210027099634,0.061076052927955767,0.08979200144062233,5,5,Time Period_ Older Data,Time Period_ New Data,PC,86873.925537109375,79389.1644897461,77078.36590576172,79669.165283203125,80763.60583496094,7355.36043548584,7549.820568084717,8609.820583343506,4289.020286560059,6573.180572509766,2362.4001655578613
PS (38:4),0.3871465416913309,7.9300488802504905,3.4905354079320636,0.06172062015379978,0.09052357622557301,5,5,Time Period_ Older Data,Time Period_ New Data,PS,42106.3427734375,41798.54293823242,39969.34259033203,37856.9826965332,36824.782653808594,1961.1201362609863,1962.7601356506348,1959.5801239013672,1957.9801445007324,1994.8601455688477,1959.3201446533203
Lyso_PS(22:0 | PS (22:0),0.38307457802663186,7.929945768966221,3.417731058676324,0.0644996053835289,0.09415108273993793,5,5,Time Period_ Older Data,Time Period_ New Data,PS,39124.18280029297,41415.722747802734,40468.043060302734,38984.822814941406,38324.38247680664,1961.7401313781736,1968.2801246643064,2003.040138244629,1959.200138092041,1959.800136566162,1958.5601425170896
PI (32:2),0.3832081101047739,7.93614601871455,3.4201257925310955,0.06440610540989995,0.09415108273993793,5,5,Time Period_ Older Data,Time Period_ New Data,PI,37645.86315917969,40567.763244628906,55546.2431640625,29268.901977539062,36328.10266113281,1977.4001426696775,1926.0601234436035,2004.260154724121,2036.0601654052737,1916.7001266479492,2026.1201400756836
14:0 Cholesteryl ester,-0.37619078588142096,10.06950154728343,3.3101549674392174,0.06885299890550214,0.10026819698768162,5,5,Time Period_ Older Data,Time Period_ New Data,CE,138263.32962036133,131750.8491821289,125663.4089050293,129830.9893798828,126091.4090270996,10052.84069442749,11945.800876617432,11640.64081954956,10284.060752868652,10945.100769042969,11244.780765533447
PEo (42:4),0.37618741831208247,7.893693522073809,3.2959382283666088,0.06945142010750444,0.1009011197788272,5,5,Time Period_ Older Data,Time Period_ New Data,PE,38505.00280761719,38841.582458496094,39385.80258178711,39045.22262573242,37601.20245361328,1983.080139160156,1928.2801551818848,1902.3801383972168,1866.420146942139,1978.1801300048828,1866.540126800537
PEo (40:2),0.3745322653216378,8.355160534000532,3.272155347652962,0.07046498832817945,0.10213278308272598,5,5,Time Period_ Older Data,Time Period_ New Data,PE,55978.50396728515,54818.703857421875,56013.02374267578,52888.023681640625,53629.323638916016,3184.5201988220215,3599.140281677246,2621.700206756592,1913.0601272583008,2422.0001792907715,1867.440143585205
PS (44:6),-0.3726796348534919,7.612741436983653,3.234996599353927,0.07208045304307406,0.10422901191205075,5,5,Time Period_ Older Data,Time Period_ New Data,PS,23706.501724243164,27353.681869506836,23861.861602783203,21104.821365356445,23422.58169555664,2003.8201332092283,2004.680145263672,2001.2001495361328,2001.3001403808591,2002.060161590576,2000.4001350402832
17:1 Cholesteryl ester; 16:1 Campesteryl ester,0.3668902949350119,10.29348469829814,3.1487985911721523,0.07598288768300697,0.10961465764105924,5,5,Time Period_ Older Data,Time Period_ New Data,CE,195411.3134765625,210506.57543945312,207816.4150390625,195112.27380371097,203038.95428466797,11128.860759735107,9706.080684661863,10175.860725402832,10130.38074874878,9692.50066757202,10526.400749206545
PSp (28:0),-0.36067020086879975,7.586993838233694,3.0300591421237897,0.08173503718276715,0.11763734323501066,5,5,Time Period_ Older Data,Time Period_ New Data,PS,24612.521575927734,25807.04179382324,22159.60157775879,23617.561737060547,21585.74147033691,1960.860134124756,1964.1201248168943,1960.18013381958,1959.7201461791992,1959.7801361083984,1958.1001434326172
PI (30:1),-0.35667276157355726,7.625375380094439,2.963654758432982,0.08515526091512568,0.1222742208012061,5,5,Time Period_ Older Data,Time Period_ New Data,PI,24624.08184814453,21478.18148803711,25764.781799316406,23759.021575927734,24247.481872558594,1926.8401374816897,2075.7001457214355,1918.6401443481443,2105.100154876709,1916.9201278686523,2183.500160217285
PE (32:2),0.3472192040121941,7.984606195150776,2.810054460244011,0.09367519558594907,0.13419516390917355,5,5,Time Period_ Older Data,Time Period_ New Data,PE,40338.50280761719,38111.38232421875,42020.702880859375,42390.78274536133,41041.06311035156,2098.6601524353027,2044.8201446533203,2083.0401649475098,1940.740161895752,2224.8201484680176,2010.700138092041
PE (46:1),0.3427049869255893,7.873973362155518,2.736551319745054,0.09807622062835154,0.1401739023365767,5,5,Time Period_ Older Data,Time Period_ New Data,PE,35380.18267059326,39474.622886657715,44413.96335601807,30840.10210418701,38500.62298965454,1912.8001403808591,1914.5801315307615,1933.0001411437988,1908.6801414489744,1945.500144958496,1909.260150909424
PE (42:1),0.3406883859798139,7.881614011951641,2.7046042518048274,0.10005890882094755,0.14267659220764742,5,5,Time Period_ Older Data,Time Period_ New Data,PE,37232.20251464844,36455.922424316406,38257.12265014648,38488.942443847656,38693.42282104492,1961.720157623291,1898.880146026611,1982.3601531982424,1947.8201484680176,1887.380126953125,1908.240146636963
Lyso_PC(19:1),0.33953465648039977,8.139790949639272,2.6887821416926405,0.1010570262768274,0.1437670396917452,5,5,Time Period_ Older Data,Time Period_ New Data,PC,52425.963928222656,47072.92282104492,41448.02307128906,31583.462493896484,55890.76412963867,2565.3001747131348,2472.460159301758,1964.9801483154297,2383.860176086426,2307.980152130127,2082.820137023926
16:0 Campesteryl ester | 17:0 Cholesteryl ester,0.33835028894978864,10.332843669153556,2.679144364955505,0.10167034233758464,0.14430629235012013,5,5,Time Period_ Older Data,Time Period_ New Data,CE,199009.5545654297,216457.89544677737,214115.87481689453,194121.4539794922,210059.57421875,10640.70071029663,10823.00075149536,10837.680778503418,10565.860748291016,10096.240684509276,10554.220748901367
