lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,Blank_500x_N1__liverLD__8_8_23
PI (26:1),0.24005883360163918,7.6725829181648475,1.3444643673169026,0.2462481998829409,0.31734077641818326,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.2401390075684,2137.2801475524902,1966.4801406860352,2068.300151824951,1917.4401321411133,26150.161865234375,28279.881958007812,25272.20178222656,26487.042114257812,24616.641662597656,2086.200138092041
PE (22:1),0.23738746477647815,7.6302601311220535,1.3146049777500686,0.2515625886047996,0.3235126400429155,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1923.3201446533203,1974.6601524353027,2119.760166168213,1866.4401245117188,1933.64013671875,25066.74200439453,26131.341873168945,25626.081970214844,26180.761978149418,25457.341674804688,1867.3201293945312
PCo(32:3),-0.235883674214467,7.886510158085383,1.2983255932686184,0.2545192998860174,0.32595403062325723,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2054.7001571655273,1963.3001441955569,2012.7601432800293,1976.0801467895508,2061.040145874023,43795.60330200195,38221.36317443848,40393.36349487305,26282.561920166016,34637.8623046875,1992.800121307373
PSp (36:5),-0.2359156683883149,7.853548553293773,1.2985200543267101,0.25448372973518424,0.32595403062325723,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.7201347351072,1963.3801307678225,1959.860134124756,1989.4801445007324,1960.300136566162,35696.92254638672,34812.06246948242,35516.042388916016,35833.282653808594,36844.9026184082,1958.3201446533203
PSo (38:2),-0.22848963496352634,7.848473227174167,1.2181335922770522,0.2697272464949616,0.3447136594209467,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.9001426696775,1985.26012802124,1960.4801330566409,1958.3001403808591,1960.0001411437988,37680.50247192383,35435.7626953125,35728.10238647461,34325.202392578125,34451.38262939453,1958.540153503418
PE (34:5),-0.22325248029537298,7.874483015810306,1.163128995160772,0.28081755836720784,0.358144132410352,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1967.0201416015625,1952.2201347351072,1914.4401512145996,2181.7401580810547,2048.260154724121,36169.18246459961,37305.32241821289,35987.62252807617,35187.122467041016,36848.56256103515,1897.5001373291016
PS (28:2),0.21824804508634293,7.650647879634947,1.1113866674968047,0.29178071635000175,0.37135727535454766,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1962.340129852295,1963.500129699707,1958.5001373291016,1959.0201416015625,2009.4801445007324,26854.361846923828,26825.22216796875,25159.121627807617,26642.641830444336,25164.46176147461,1958.7801475524905
PE (32:5),-0.21784583398918342,7.853129564266504,1.1074577553214198,0.29263524445731665,0.37167692904269495,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1918.9801292419431,1972.4801330566409,2040.040138244629,1999.3201484680176,2013.1801528930664,35641.442321777344,35433.842346191406,35627.642486572266,36221.76266479492,35563.16271972656,1867.1801376342771
1-O-cerotoyl-Cer(d18:1/18:0),0.21551801500591747,7.471304945964921,1.0829606261606983,0.29803618662479586,0.37775780033101697,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,1710.3801307678225,1722.2801208496094,1693.560131072998,1686.8001098632812,1797.6401252746582,16180.161041259766,30063.662281036377,28952.962230682373,10819.9807472229,29125.741970062256,1865.440128326416
"PIo (40:1), PIp (40:0)",-0.2130139607299723,7.84539517592904,1.058880209037567,0.3034707222847257,0.38385619081599803,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1925.760139465332,2107.0601387023926,1999.4401321411133,1925.160140991211,1916.9601402282717,33793.342514038086,40571.54315185547,38905.983001708984,18613.18115234375,45337.242904663086,1939.840156555176
PSo (40:6)_2,-0.21224923115120034,7.840619031962244,1.051269396549575,0.30521491450400545,0.3852712855214495,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1983.3001289367676,1963.7601432800293,1959.0401458740232,1958.6801376342771,1960.2801399230957,36172.60241699219,39058.8427734375,34671.88247680664,33164.04235839844,32620.70230102539,1958.660140991211
Cer(d18:0/14:0),0.21155363173806804,7.7588029140037165,1.0447238335260778,0.30672537250609555,0.3855976111505201,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,2305.6401710510254,1936.0401420593264,2050.600143432617,2077.840145111084,2275.8201599121094,25765.101806640625,27174.66177368164,27573.721923828125,33188.58248901367,28044.021850585938,2027.4601364135744
PS (36:5),-0.2116977919117907,7.841928436554451,1.0458253513286113,0.3064705088396199,0.3855976111505201,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1996.0601348876953,1962.3801383972168,1959.8801307678225,1959.080135345459,1959.9801483154297,35508.3424987793,36265.46273803711,34780.48239135742,34608.12243652344,34620.762298583984,1958.240135192871
PS (34:3),-0.2101042842352736,7.848400288115055,1.0301725399334183,0.31011814645140456,0.38906879473333034,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2030.2401542663576,1963.8401412963867,1959.4001502990725,1959.1601295471191,1959.8201446533203,35562.28244018555,33309.662170410156,37428.342346191406,34843.822509765625,35106.16247558594,1996.6201515197752
PE (38:2),-0.2086087124381285,8.24910140861252,1.0169736361074797,0.3132379483181686,0.39218409789429237,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2373.1801795959473,3091.6202125549316,2829.1002082824707,2059.900161743164,3109.080207824707,45628.383056640625,51920.44342041016,46348.343017578125,50026.96374511719,45560.04309082031,1899.1401329040527
PSo (38:0),-0.20838442179217798,7.835662554083994,1.0133523802661273,0.31410104984551085,0.39246703185564846,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.000129699707,1963.1001319885256,1959.68013381958,1958.280128479004,1959.64013671875,35638.46258544922,35356.422424316406,37080.90238952637,33139.76235961914,33645.34240722656,1958.1401290893557
"PIo (34:1), PIp (34:0)",0.2057434870079917,7.685207551039924,0.9878529597721126,0.32026769664453253,0.39936214804257497,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1925.700138092041,1987.540126800537,1913.3601379394531,2232.420150756836,1917.520122528076,26218.221893310547,28713.261962890625,31600.9619140625,20431.861267089844,27025.962158203125,2111.220157623291
PSo (42:2),-0.20142307247341992,7.834868660571432,0.9468396806207338,0.33052503608853157,0.4113200449101726,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.6001358032229,1963.18013381958,1959.2401275634768,1976.440143585205,1959.8001403808591,34693.56237792969,35578.60223388672,35943.76251220703,34512.782287597656,33566.14221191406,1958.4801445007324
Lyso_PS(20:2) | PS (20:2),0.20102969639439808,7.651257306805492,0.9430554968889382,0.3314932829042603,0.4116932707036781,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.2801551818848,1963.8801307678225,1959.1201362609863,1958.840145111084,1960.3201370239256,26794.64175415039,24445.901824951172,31362.68212890625,22737.001495361328,26501.22203063965,1958.7801361083984
SM (d18:0/12:0),0.1996832167457831,7.647471738714426,0.9304925904332606,0.33473495847197604,0.41488276543005476,5,5,Time Period_ New Data,Time Period_ Older Data,SM,1933.2001304626465,2043.9401512145996,2029.5601425170896,1855.200134277344,1978.2001419067385,26916.141983032227,27205.001953125,26466.74169921875,26132.061767578125,25416.501831054688,1855.5001220703125
PS (38:2),-0.19861729126317548,7.839791638280033,0.9206870121218351,0.33729464996097125,0.41721587224088014,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.060131072998,1963.4801330566409,1958.660144805908,2022.8601570129397,1959.9801406860352,34994.28237915039,37232.462799072266,35886.10235595703,33200.422302246094,33538.5823059082,1958.080135345459
PE (44:12),-0.1973245880062196,7.776245782129776,0.9085436702555185,0.3405011213351765,0.4203380576001377,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1870.0801429748535,1889.9401359558103,1908.7401428222656,1883.6001319885256,1898.7801361083984,31868.782287597656,34393.602630615234,35243.642578125,33865.50241088867,31909.222198486328,1866.4001388549805
PEp (30:0),0.1958130555873643,7.692290052543969,0.8949473821146685,0.34414012632420343,0.42398063563141863,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2048.2401390075684,1912.660125732422,1890.9801406860352,2043.760154724121,2257.5801582336426,26679.86183166504,27368.202087402344,27556.36221313477,28445.1220703125,26804.48193359375,1867.3201370239256
Cer(d18:0/22:0),0.195480363490898,7.670343386705619,0.8918425911479737,0.34497847122129216,0.4241651462521277,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,1999.420146942139,2019.7401580810547,1787.000129699707,1912.9801330566409,2283.220157623291,27776.181610107426,26963.74200439453,29960.862182617188,23600.981903076172,26645.24203491211,1847.5801239013672
"PIo (38:1), PIp (38:0)",-0.19320924805911294,7.857777700177904,0.8713382509133254,0.3505850904930751,0.43020003136202045,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1927.180145263672,2034.52014541626,2181.4201736450195,1961.3401412963867,1916.220142364502,28953.482666015625,46075.583892822266,47695.684143066406,17287.381317138672,37865.42337036133,1969.840145111084
PSo (38:3)_2,-0.18786096261921476,7.825592650130514,0.8237024729831468,0.3640998689629035,0.445895664574848,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.6401405334473,1962.3401412963867,1959.18013381958,1959.080150604248,1959.080139160156,35862.84259033203,32219.842315673828,33338.60250854492,35206.182357788086,35537.40255737305,1958.7601470947263
PE (20:2),0.18512456733032617,7.717200646894406,0.8000441832678646,0.37108015978116854,0.45354241751031715,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2049.9801330566406,2095.0601501464844,2069.2201614379883,2155.980167388916,1949.420139312744,27492.021713256836,25220.48179626465,29146.62197875977,29529.921951293945,28661.982162475582,1867.100128173828
PIo (36:0),-0.18401562908093494,7.879479811784198,0.7905257086430879,0.37394121008930736,0.45613422854458086,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1925.8601379394531,2026.1001510620115,2343.1001739501953,1985.720142364502,1957.5601119995115,40386.422271728516,37437.52212524414,49581.46273803711,31757.442657470703,20814.5615234375,1937.0001373291016
PS (42:5),0.18308109239491574,7.666972735882242,0.7823115956906763,0.3764351027391051,0.45826882072586705,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.360134124756,2029.5001373291016,1959.680145263672,1959.1001358032229,1960.0201416015625,26600.801681518555,26522.781768798828,27745.14193725586,27635.941864013672,25600.761810302734,1957.340133666992
PE (30:3),-0.17850569367112623,7.8322933438858,0.7438004592929275,0.388446168670969,0.47098987757811706,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2053.4401473999023,2025.6001472473145,2013.240146636963,1894.6801414489744,1929.180145263672,34833.16241455078,35053.522705078125,35691.16256713867,33619.40237426758,33906.18249511719,1914.3601455688477
PIo (30:0),0.17868449784854495,7.7085361751414005,0.745320328054504,0.3879618992469173,0.47098987757811706,5,5,Time Period_ New Data,Time Period_ Older Data,PI,2025.4601516723633,2192.5001525878906,1980.1601371765137,2032.1401481628416,1916.2801361083984,29447.162048339844,28960.662170410156,28177.162231445312,25617.301879882812,26088.80206298828,2017.7201499938965
PS (38:6),-0.178229990583005,7.837259216501977,0.7415077361049391,0.38917832416763243,0.47098987757811706,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1964.7801322937012,1962.840129852295,1958.4601402282717,2021.220142364502,2013.0601425170896,35978.74237060547,33750.22232055664,33992.862548828125,33746.90249633789,35779.62237548828,1959.3401489257812
PE (20:4),-0.17754107159557553,7.927186524417664,0.7360462147204596,0.3909303676827406,0.47125852542576946,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2315.6001777648926,2000.9801445007324,1913.2001419067385,2094.8401527404785,2314.100166320801,34629.56234741211,38530.56286621094,37490.48257446289,40254.98272705078,34709.5625,1946.8801383972168
PSo (40:6),-0.17777134560558872,7.821006288448584,0.7376529845685056,0.3904137496472946,0.47125852542576946,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.2401390075684,1963.5601387023928,1959.540126800537,1959.000144958496,1959.4601364135744,35117.78274536133,33963.50241088867,34703.32241821289,34248.242279052734,33061.9423828125,1958.080135345459
PE (42:6),-0.17706879389884256,7.950653056224424,0.7322147533674547,0.39216624139308,0.47182500917604936,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2133.6601600646973,2414.6601600646973,2008.340145111084,1940.9801292419431,2379.3001823425293,38973.48263549805,36305.96267700195,39508.08288574219,38753.182556152344,35919.802734375,1896.340145111084
Lyso_PS(17:2),-0.17361508378571938,7.8377433546684045,0.7036298544581565,0.4015666919586624,0.48219314278077197,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2005.1201362609863,1962.560131072998,2040.7201538085935,1959.9201354980469,1960.10013961792,33551.722412109375,35792.32257080078,32494.982391357426,36017.162536621094,34839.50241088867,1989.02014541626
Lyso_PC(17:2),0.1724526052897821,7.630071248985489,0.6940075682607603,0.4048045940262175,0.48232036735038675,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1866.9801139831543,1870.2201347351072,1962.14013671875,1819.360134124756,1929.7401390075684,25695.401962280273,28939.30206298828,28472.002395629883,22002.00163269043,24477.24200439453,2131.7401542663574
Lyso_PS(18:4),0.17250113437776352,7.663362180907835,0.694536052251177,0.40462577326462557,0.48232036735038675,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.1801376342771,1963.8801612854004,1958.8201370239256,1960.1601371765137,1960.300136566162,27204.142028808594,25503.581634521484,27396.241989135742,27158.001998901367,26964.881774902344,1959.1601333618164
PEo (36:3),-0.17294863976338176,7.891257221546558,0.6984049666132703,0.4033201681338446,0.48232036735038675,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1963.740135192871,1872.8001441955569,2304.8001708984375,2074.020164489746,2183.940155029297,34366.66241455078,37260.04263305664,37493.38265991211,33692.56231689453,38469.18273925781,1867.860149383545
PEo (36:4),-0.17312140258580486,7.835123359495315,0.6996519039475544,0.40290068428207115,0.48232036735038675,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1921.140151977539,1962.8601303100584,2084.7401428222656,2030.4401512145996,1972.2401275634768,35204.76239013672,33586.06234741211,34440.26235961914,35738.882415771484,34534.002532958984,1866.8601417541504
PSo (30:0),-0.17199813860192265,7.826926060536535,0.6905708037032925,0.4059702970647296,0.4827754884013001,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2027.520133972168,1964.2601356506348,1959.080135345459,1958.8401374816897,1959.9001388549805,32678.642333984375,36162.0026550293,35602.862548828125,34817.70233154297,32338.422286987305,1958.6201400756836
PE (22:2),0.17073394918014867,7.726337887871874,0.6805775770624329,0.4093879084883805,0.4859016409033572,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2030.0401496887207,2224.6001586914062,2011.160144805908,2057.7801475524902,2028.3601379394531,28559.84210205078,30791.48223876953,27404.20199584961,28404.622283935547,26642.64186096191,1866.700138092041
PS (30:4),0.17010147693073804,7.669326746917156,0.6753580544188935,0.4111897590255824,0.4871017145379976,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.04012298584,1963.6601371765137,1959.1401405334473,1958.3601455688477,1960.620128631592,26079.74185180664,26614.521926879883,28367.74203491211,26035.64195251465,27418.901885986328,2023.7001495361328
PSo (40:1),-0.16917272329992666,7.818210801379434,0.6680614448170346,0.4137282930623394,0.48916819294894637,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.5201263427737,1972.6201400756836,1959.920150756836,1959.1601371765137,1959.780128479004,34396.402404785156,36482.46240234375,33863.9026184082,33030.38235473633,32516.702209472656,1958.420139312744
PE (44:0),0.1688026461239359,7.683300090857224,0.6651361844169541,0.41475251164752347,0.4894397455457365,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1912.800136566162,1982.3801383972168,1978.7801551818848,1964.560146331787,2095.000148773194,27912.961910247803,27546.981903076172,28940.88199996948,27799.321990966797,24205.58172607422,1974.7601432800293
Lyso_PS(18:1) | PS (18:1),-0.1645935420721826,7.823026124220565,0.6324210381199444,0.4264686495072447,0.5023034189224909,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.340133666992,2006.5201301574707,1959.0601196289065,1958.2601432800293,1982.660144805908,35907.50244140625,34275.86260986328,33826.08264160156,32986.90216064453,33635.942443847656,1958.76012802124
PEo (34:3),-0.16077661240270788,7.811724042752236,0.6034309087242633,0.437271965061312,0.514044905491924,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1975.1801376342771,1959.1201438903809,1969.1801528930664,1931.7001457214355,1991.5601196289065,34257.642486572266,33650.28225708008,33766.56253051758,34732.24270629883,33045.922271728516,1899.8201484680176
Lyso_PS(12:0) | PS (12:0),0.15996104222098914,7.678581508332373,0.5973021269511598,0.43960924218873193,0.5158081775014455,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.840133666992,1963.0801315307615,2038.2201461791992,1958.1601295471191,1959.7401313781736,26967.2618560791,28125.842163085938,28853.542114257812,26541.52182006836,26048.62171936035,1958.7801399230957
Lyso_PC(7:0),0.15882903549122998,7.798520310530055,0.5891611468835263,0.44274368145104637,0.5184983037525562,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1953.620128631592,2205.340156555176,2298.520179748535,2491.000171661377,1909.24015045166,31397.142150878903,27453.94189453125,29633.2021484375,31644.082244873047,30037.86215209961,1900.300136566162
PSo (40:4),-0.15385581203057205,7.824743883931492,0.5526471067690419,0.4572381004812134,0.5344566791203557,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1991.700138092041,1962.960147857666,1959.4601516723633,2040.520149230957,1960.4601440429688,37664.40283203125,32399.602416992188,34554.24255371094,31278.04229736328,34414.68225097656,1958.1401481628416
Cer(d18:0/26:0),-0.15314945383822612,8.063303714371798,0.5480087823313378,0.45913244788113855,0.5356545225279951,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,2212.0201416015625,2205.680145263672,2404.820156097412,2400.0201416015625,2429.1001625061035,37811.342834472656,40761.34289550781,41659.062927246094,40781.38299560547,39170.762634277344,2385.380172729492
Lyso_PS(20:3) | PS (20:3),-0.152220566346877,7.8161363163523285,0.5409509938532004,0.46203887081021405,0.5380263599604761,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.400131225586,1963.6401290893557,1959.4601287841797,1980.3801383972168,1992.440143585205,32563.28256225586,31431.822265625,40881.98254394531,30481.322143554688,34005.68193054199,1957.7201309204104
PI (38:4),0.14631250459012798,9.571953288860756,0.5017477151318417,0.47873319631673716,0.5564144319454907,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1970.0801467895508,11160.061084747314,19207.30129623413,5604.580303192139,1916.4001426696775,74500.70538330078,165062.78443145752,190155.5697784424,16535.10102081299,114274.090675354,1989.2201461791992
SM (d16:1/18:1),0.14504559948958437,8.005725516797574,0.49166073953794864,0.48318742044597934,0.560533806016428,5,5,Time Period_ New Data,Time Period_ Older Data,SM,2378.5001678466797,2639.3001823425293,1835.4201316833496,2716.0202140808105,2739.060203552246,42067.00259399414,32933.70202636719,35635.782958984375,28492.461975097656,32831.4826965332,2490.780185699463
PIp (20:0),0.141100324772107,8.05772344359395,0.4652990529540375,0.4951578108852594,0.5733406231303004,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1963.0201301574707,2738.880184173584,2630.4801864624023,2989.520221710205,2052.6401557922363,34156.00244140625,33836.2822265625,32178.46228027344,36188.64270019531,36917.04260253906,3171.5002059936523
PE (22:0),0.14039358502879454,7.6824111115758,0.4601691534417105,0.4975449297100303,0.5750237836798848,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1977.7801399230957,2070.620147705078,1890.8001289367676,2009.240135192871,1954.3801307678225,27885.401977539062,28125.702087402344,27006.56188964844,27620.48175048828,27939.12210083008,1869.7401390075684
PSo (38:3),-0.1360120851561289,7.80090975492807,0.43190850314638846,0.5110539577523071,0.5895304081936726,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.720142364502,1963.020122528076,1959.7801322937012,1958.280143737793,1959.9801330566409,34054.902587890625,31926.7822265625,34096.442138671875,32911.80236816406,33223.92239379883,1957.6001205444336
PE (34:4),-0.13512195657353157,7.879309917915248,0.42641370825366215,0.5137539543812799,0.5915372633623709,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2050.320152282715,2236.3401679992676,2136.2401542663574,1923.9001502990725,2101.820152282715,35679.88229370117,33911.882385253906,36216.48245239258,36714.0421295166,34310.982666015625,1912.460147857666
PE (18:4),0.13299054785826184,7.73967458634634,0.41301692233449927,0.5204421930350381,0.5981201322939991,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2123.540153503418,2033.9801483154297,1986.3601531982424,2048.7601623535156,2094.920135498047,27820.362030029297,27605.021728515625,29531.962036132812,28773.742126464844,31051.442108154297,1926.2801322937012
PE (42:5),-0.12929226548337125,7.8291684360585885,0.3903485473459884,0.5321162473764365,0.6092632126094514,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1951.4401359558103,1908.2001457214355,2131.060157775879,1984.540138244629,2073.6801528930664,31695.142303466797,35092.14254760742,35267.28259277344,33881.98260498047,33832.782318115234,1933.5801429748535
PS (42:6),-0.12940450247134644,7.808562531484268,0.39099248098363404,0.5317781725100252,0.6092632126094514,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2000.4401359558103,1963.2001304626465,1958.8201293945312,2000.5001373291016,1958.8801307678225,32229.522247314453,35574.02261352539,33654.62255859375,32513.7822265625,32897.10250854492,1958.820140838623
PS (44:10),0.1277463486019073,7.721718058521629,0.3810583284846185,0.5370373804391805,0.6126204191676577,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2071.3601570129395,2006.7801475524905,2001.6801490783691,2001.6001510620115,2002.9601364135744,25846.24188232422,30029.242218017574,30520.94218444824,28000.701873779297,28118.70195007324,2000.6401481628416
SM (d18:1/12:0),0.12787012912850648,7.71626156794592,0.3817914334304753,0.5366460474949352,0.6126204191676577,5,5,Time Period_ New Data,Time Period_ Older Data,SM,2382.900161743164,1990.8001441955569,1861.5801429748535,1974.1801376342771,1847.7601203918457,29287.742126464844,28603.322021484375,29359.602142333984,26346.881912231445,28354.342071533203,1991.9401245117188
PSo (34:4),0.12624995425037,7.686124486277097,0.3721314501908104,0.541844731397335,0.6169618383378158,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1962.2401428222656,1963.020133972168,1959.3001327514648,1958.940139770508,1960.500129699707,27720.44203186035,26619.98181152344,28945.921981811523,27259.441848754883,28100.722061157227,1999.0401458740232
PSo (40:0),-0.12581378103521618,7.799764820754671,0.3695910113975973,0.5432272863889551,0.61739484947527,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.320140838623,1962.800121307373,1959.1001434326172,1959.360149383545,1987.140151977539,33515.7024230957,33182.90229797363,34399.9225769043,31973.24234008789,32485.20251464844,1958.3801345825195
SM (d18:1/14:0),-0.12470246581317768,8.071866282489752,0.3634363156309919,0.5466039599239487,0.6200884701899676,5,5,Time Period_ New Data,Time Period_ Older Data,SM,2332.0001831054688,2260.4601516723633,2132.4201431274414,2992.700206756592,2284.800151824951,41788.80310058594,39597.843017578125,41232.22296142578,39199.1028137207,40623.94268798828,2082.14013671875
PSo (38:5),-0.11839789644848575,7.792738933837181,0.32731182493018895,0.5672462867960967,0.6423230012249919,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.6801414489744,1963.0801467895508,1959.8401412963867,1959.5201377868652,1959.24015045166,32454.46206665039,33325.122314453125,34792.88212585449,31630.102294921875,32092.322143554688,1958.4601402282717
Lyso_PC(24:1),-0.11534452107651266,7.937592223621208,0.31082294150034795,0.5771756341066765,0.6513337337366503,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2219.1001586914062,2172.8201599121094,2206.040180206299,2349.7401695251465,2008.220142364502,34900.502502441406,42213.082763671875,34859.98220825195,34521.84243774414,36785.822692871094,1965.620132446289
PSp (42:4),0.11533349153151276,7.703598797438592,0.31058971700000093,0.5773185367211219,0.6513337337366503,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.320140838623,2044.1401481628416,1958.7201309204104,1959.8401527404783,1960.5601234436035,28208.06185913086,27014.641845703125,28221.021911621097,29092.602081298828,28185.061965942383,2033.1801490783691
Lyso_PC(24:0),-0.11465033832770956,8.027082429132488,0.30715651549974854,0.5794303252912304,0.6522794897924681,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2592.000186920166,2446.580177307129,2306.8401679992676,2113.9201736450195,1996.7601356506348,38709.02261352539,38097.34246826172,36992.462310791016,39159.72265625,37975.88287353515,2510.000175476074
PEp (34:4),-0.1144285759227737,7.835139630650719,0.30579090892202565,0.5802746110491437,0.6522794897924681,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1977.440139770508,2102.4401512145996,2002.4201354980469,2177.1001586914062,1874.540138244629,33154.922424316406,33940.30224609375,32261.24217224121,33478.842376708984,36460.98260498047,1968.1201438903809
PS (38:3),-0.11282017028182106,7.7958211561018915,0.2972129070074105,0.5856349764143731,0.6571059116051983,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.960132598877,1989.6201400756836,1959.0801277160645,1976.4001350402832,1959.7801399230957,33500.662506103516,33519.022552490234,32029.402587890625,33731.1025390625,31438.70211791992,1958.4601364135744
PE (20:0),0.11054187747575193,7.742642616401458,0.28537484662822976,0.5931997978742192,0.6589760234665929,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1904.6401405334473,2294.58016204834,2058.520149230957,2001.080139160156,1967.2401428222656,27802.48175048828,27954.422119140625,29778.26220703125,28317.96206665039,32225.36215209961,1954.3601417541504
PE (36:5),0.1110178038623182,8.593769102303812,0.2885326721642798,0.5911623663347317,0.6589760234665929,5,5,Time Period_ New Data,Time Period_ Older Data,PE,3867.9803428649902,5690.860374450684,4186.860324859619,2295.5201683044434,3462.7002487182617,54785.00354003906,58069.483642578125,56370.18395996094,51254.86358642578,56398.18389892578,1971.1401557922363
PEo (40:4),-0.1106190508707787,8.18537139891144,0.2861189123007861,0.5927184250683746,0.6589760234665929,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2687.1401748657227,2842.320182800293,2383.5201721191406,2272.320163726806,3112.6401863098145,44839.74313354492,44712.243103027344,44810.7431640625,41112.682861328125,45867.76336669922,1898.8601455688477
PEp (20:0),0.11038679810457805,7.737781529067472,0.28457172818604975,0.5937202808830504,0.6589760234665929,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1954.02014541626,1971.420146942139,2242.640167236328,2026.040153503418,2008.280143737793,28982.042053222656,29729.82196044922,29388.141876220703,28153.20213317871,29693.66229248047,1905.500144958496
PI (38:1),-0.11175292574243385,7.783859444586336,0.29160624655698086,0.5891930437084417,0.6589760234665929,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1976.9201431274416,1920.5001335144043,1990.4601287841797,1962.080150604248,1916.4201354980469,21645.48129272461,48354.06303405762,56039.2639465332,12821.541000366213,25569.262268066406,1943.2401390075684
PSp (34:4),0.11118898325556888,7.6893703174859525,0.28866187505790863,0.5910793108923704,0.6589760234665929,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1962.3001289367676,1963.0001220703125,1960.3601379394531,1958.420146942139,1959.8001327514648,27724.54200744629,27479.042053222656,27217.56185913086,29718.742065429688,27834.601959228516,1958.3201484680176
