lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
PGo (36:4),0.06669669511350498,6.698184879529136,0.0112296948356061,0.9156059527507132,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,59408.964294433594,64048.38543701172,50522.243591308594,53680.68365478515,56604.18420410156,50951.40347290039,36157.40249633789
PGo (36:5),-0.007698925908782389,6.610094838308447,1.4964273595907684e-4,0.9902398374635766,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,53124.08419799805,58666.144622802734,44592.40353393555,55768.424377441406,49317.32328796387,47043.983459472656,40131.24282836914
PGo (38:0),0.22489800862351061,8.022279481012221,0.12756922726748599,0.7209657814650866,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,149665.1717529297,225616.93603515625,122536.26745605467,105565.1273803711,129070.2880859375,173112.79431152344,38564.10284423828
PGo (38:1),0.40721245207248274,7.146127484526801,0.4172638886409459,0.518305477634856,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,82742.646728515625,133930.70724487305,59357.52423095703,62578.844299316406,68104.00457763672,66828.48504638672,41037.882232666016
PGo (38:2),0.24130677819719656,7.192701931848454,0.14683824942250112,0.7015753384673044,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,80400.4850769043,127758.4096069336,60925.62493896485,70350.34478759766,77380.48626708984,68803.04498291016,44233.76318359375
PGo (38:3),0.07649891005582408,7.2615523084639815,0.014772919096685655,0.9032602469810893,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,89020.306640625,112508.64770507812,65254.14389038086,75523.7847290039,92538.46600341795,75018.18518066406,43287.62268066406
PGo (38:4),0.15646360356032202,7.175738556277883,0.06177591536078353,0.8037107365510445,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,86288.885986328125,106569.74841308594,60189.08485412598,79046.9252319336,74132.0258178711,64290.404052734375,49617.46328735352
PGo (38:6),-0.060364523361404576,6.7408687973509895,0.009198781829582003,0.923591829880478,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,58258.84442138672,61348.92376708984,49832.44323730469,62680.8232421875,57534.14437866211,51230.863677978516,40650.76266479492
PGo (40:0),0.5231256720166046,7.462106526696924,0.6871566568382685,0.4071331941610703,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,113656.3077392578,172388.4330444336,72098.88464355469,92514.18688964844,73877.50555419922,69183.04486083984,47382.54318237305
PGo (40:1),0.5882250029594168,7.1657289394201795,0.8675741397357797,0.3516277658442299,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,85847.5863647461,153345.0528564453,57194.32369995117,62411.66400146485,61538.24426269531,61729.24426269531,42035.14306640625
PGo (40:2),0.18184751741149213,6.9819101923656115,0.08343146926984166,0.7726999473728574,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,69309.84518432617,95579.02551269533,55909.424713134766,59726.524169921875,64440.46398925781,62516.384521484375,47293.36334228515
PGo (40:4),-0.08474350373809551,6.750796469148649,0.018127969838360514,0.8928963959614392,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,62333.62518310547,55863.80374145508,51710.00289916992,73055.56539916992,53400.58377075195,48948.70372009277,37771.54263305664
PGo (40:5),-0.03490993703067628,6.687197967688442,0.003076696531024936,0.955765640890331,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,56090.04382324219,58707.40432739258,47556.10363769531,59319.62487792969,56721.72399902344,45390.78326416016,43497.00296020508
PGo (40:6),0.03411515580819787,7.909223475036459,0.002938302457323516,0.9567709520622447,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,124338.0100402832,139171.39129638672,115460.04870605467,113870.32824707033,114791.06964111328,131056.48919677734,117214.88705444336
PGo (40:9),-0.21772466786136022,8.438280375048755,0.11956937846116489,0.7295020033385833,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,167735.97296142578,256948.5548095703,149640.19229125977,155436.79248046875,155040.09002685547,329672.18048095703,40586.04315185547
PGo (42:0),3.202011691278949e-5,6.488482529214359,2.5588633434381336e-9,0.9999596388429572,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,46376.1630859375,53598.783752441406,44023.30294799805,51576.203674316406,46207.70379638672,41860.16287231445,36547.522888183594
PGo (42:1),0.015051963215779876,6.595343601453506,5.719790853007112e-4,0.980919544585522,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,54177.98431396485,58719.50421142578,44522.72332763672,52830.24435424805,51513.34359741211,46545.90350341797,37186.402770996094
PGo (42:2),-0.04377025240929294,7.338188874395237,0.004836698536109907,0.9445547185838631,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,85813.08630371094,98590.68591308594,84137.22714233398,97453.06658935548,87010.98571777344,84379.02551269531,41483.44284057617
PGo (42:4),0.15191023759608596,8.282700978388128,0.05823536060097467,0.8093070818866729,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,167406.58923339844,150553.4921875,128261.83193969728,149911.39120483398,132643.64611816406,108062.50637817384,260236.63716125488
PGo (42:6),-0.06021330346979219,7.344299220438321,0.009152932291272009,0.9237819068686107,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,86113.66668701172,93462.62567138672,75945.42459106445,89445.72686767578,83643.485107421875,85484.90518188477,65426.144622802734
PGp (16:0),-0.1680312804226139,7.69462525771258,0.07124334399145482,0.7895350012755795,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,102133.8876953125,94788.6279296875,91672.7651977539,116453.44842529295,114078.48760986328,86335.54638671875,126885.62969970705
PGp (20:0),0.06557359713190186,6.243820318622614,0.01085439688358747,0.917022984343315,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,55105.503662109375,61318.7841796875,1503.000114440918,52231.80419921875,50348.84368896485,1494.380100250244,51600.16357421875
PGp (28:0),0.1294320420751628,6.724199528407593,0.04228013167310962,0.8370867140032494,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,56178.94364929199,64376.22457885742,59157.10464477539,50838.98295593262,54927.964096069336,54515.24362182617,37398.582275390625
PGp (30:1),0.04720717918837468,7.0247654895569065,0.005626004681133168,0.9402093830123053,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,76532.5661315918,80888.38494873047,61609.244232177734,62394.86520385742,68748.1044921875,74554.14492797852,41657.723571777344
PGp (34:4),-1.5183954348143607,7.421800008147286,5.5703733304903835,0.018266865667738268,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,52125.26397705078,58204.08377075195,41434.70309448242,322507.24548339844,46082.003356933594,43702.40301513672,39228.48287963867
PGp (36:5),-0.17318507219554663,7.563997185054239,0.07567797987451286,0.7832422463112156,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,89280.7474975586,112373.76818847656,85368.2053527832,118718.54949951172,96950.24816894533,96887.646240234375,75559.30596923828
PGp (38:6),0.08769860955036733,8.259798906106854,0.01941481369203757,0.8891838132245667,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,176833.17346191406,204002.79724121097,130913.16845703124,177014.47424316406,161512.2900390625,124697.7296142578,122761.30865478516
PGp (42:2),0.019665152292297206,6.7372369258243054,9.763128847453117e-4,0.975073350405937,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,65161.06497192383,58730.64431762695,45530.88333129883,57404.5235748291,55129.72442626953,49709.463317871094,48403.54284667969
PGp (42:4),3.510048519953076e-4,6.36578760117063,3.110246780124726e-7,0.9995550231026346,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,43981.32275390625,48109.143493652344,40612.00296020508,49972.94384765625,40454.24267578125,38288.1826171875,32466.142684936523
PI (14:1),-0.14983083167333397,9.657154172066889,0.05665358994156122,0.811865468859394,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,123372.79021453856,562594.0080566406,566800.9542236328,527984.02587890625,582093.70458984375,242129.21718215945,276031.0588378906
PI (20:1),0.019158731586956235,8.024041933889745,9.267086134059355e-4,0.9757146376337068,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,93719.14587402344,177796.251953125,142828.63037109375,145929.0294189453,162932.29138183594,86469.7066040039,119808.26794433594
PI (24:0),-0.09996669058532363,6.89003123018429,0.025224622115274542,0.8738086330515302,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,32091.00230407715,86725.3860168457,67239.30380249023,69843.44577026367,88784.26718139648,33671.162033081055,46573.70297241211
PI (26:0),-0.1453043142522198,6.92980574280584,0.05328119193200109,0.8174490565236301,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,37289.742069244385,73073.3447265625,67958.66421508789,70531.66412353516,77585.34585571289,43668.20324707031,63134.92413330078
PI (26:1),-0.050051844717138805,8.276665292740324,0.0063245981918953476,0.9366131843785254,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,136320.34786605835,184582.9521484375,157794.73071289062,172569.73168945312,177218.83349609375,131447.40942382812,144399.28955078125
PI (28:0),-0.11127027717732658,7.411245906639039,0.03125058368459577,0.8596824983916718,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,43704.58303833008,99238.98736572266,115799.5078125,109907.5479736328,101055.36865234376,62891.86410522461,71032.00482177734
PI (28:1),-0.12887920215644277,6.679303564216801,0.04191968722625461,0.8377729396862343,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,22466.841480255127,66445.564697265625,65850.26412963867,66708.96452331543,62545.46469116211,35212.46252441406,45244.50390625
PI (28:2),0.1817863967451189,6.204015593428206,0.08337209325145523,0.7727786198843949,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,18509.621223449707,59232.20361328125,43147.583084106445,41232.54252624512,42775.76330566406,18166.58140563965,40523.60314178467
PI (30:0),0.022855816095614895,9.276709798207532,0.0013188882476242725,0.9710299926932303,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,222123.53685760495,346193.365234375,431046.3286132813,373956.02734375,343324.4228515625,250347.51684570312,232384.59716796875
PI (30:1),0.08644180079687984,8.07340072383627,0.018862366867324454,0.890761791928327,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,75253.12411117554,159683.79138183594,213133.53692626953,183004.43212890625,152522.9112548828,79947.545166015625,90841.666259765625
PI (30:2),-0.2139871779615247,7.408931404373546,0.11550063988980241,0.7339665918873276,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,41060.20316314697,97146.28814697266,99974.64630126952,110772.82598876952,107256.36755371094,51165.10366821289,94457.12591552734
PI (30:3),-0.19658223007211958,6.319950998307819,0.09748508873235551,0.754868757324091,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,18325.30136871338,49782.2038269043,38408.82273864746,45960.62341308594,48453.923583984375,23053.881553649902,59143.68330383301
PI (30:4),-0.06326539148968738,6.440936793948799,0.010103924378199736,0.9199328719260388,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,19589.56147003174,65299.88409423828,52388.96434020996,55165.184326171875,60222.94341278076,22757.68175506592,35465.4022064209
PI (32:0),0.0493061161758985,9.96127767044829,0.00613763727596961,0.937555154471287,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,352287.84630203247,581099.58349609375,698131.1748046875,596369.04248046875,553289.1982421875,398972.90478515625,359021.90576171875
PI (32:1),0.14038905031907137,9.36594660593043,0.04974100686558813,0.8235145553072646,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,203842.09424591064,416512.8896484375,500735.3974609375,414617.5278320313,345249.7236328125,237424.89819335935,225152.615234375
PI (32:2),-0.009439157900225086,9.23984267288927,2.2494946824735962e-4,0.9880335242573399,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,244340.29721069336,339505.6875,366907.5073242187,344147.90576171875,310035.42138671875,282381.5576171875,258897.87841796875
PI (32:3),-0.15044853361695665,6.425192132114914,0.0571177534184244,0.8111108494743271,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,21970.421463012695,62829.3846282959,46062.623123168945,58655.604919433594,58692.643981933594,21953.201332092285,37263.662841796875
PI (32:4),-0.10711250867338361,6.828208196950041,0.028958846029127017,0.8648740938833686,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,19655.10160446167,86688.04629516602,76552.96382141113,74111.2649307251,88159.1469116211,28281.401885986328,33829.00190734863
PI (32:5),-0.11294746132349724,6.759407723884694,0.03219891999833635,0.857591774046161,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,22124.20140838623,89272.72634887695,61825.98498535156,72127.74496459961,79076.00454711914,27827.202140808105,37329.70248413086
PI (34:0),0.013135157250573487,9.71469260251545,4.3560130325204227e-4,0.9833485093541049,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,333545.7022781372,456175.009765625,479525.23583984375,458570.2338867187,426379.1284179687,344812.6053466797,475098.173828125
PI (34:1),0.28859555041688684,9.596528284210015,0.20993070093390997,0.6468217253157824,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,174107.97372436523,547623.80029296875,497356.9462890625,407357.5551757813,352098.06591796875,205596.5156555176,558142.7624511719
PI (34:2),0.3722162705824802,8.960142747707486,0.34882521492181695,0.5547789018966399,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,169594.0131340027,376944.10693359375,367383.2668457031,265294.41796875,246261.97900390625,175067.23278808594,178375.07104492188
PI (34:3),0.4056187398324683,6.915743004178161,0.41401086799623954,0.5199407352736126,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,29997.402141571045,105608.068359375,87527.02781677246,67798.40533447266,65804.48477172852,28646.562286376953,47541.063903808594
PI (34:4),-0.021707799506309054,6.320793371026655,0.0011896444029844133,0.97248544192271,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,18515.021381378177,64305.225189208984,45183.943771362305,48434.10368347168,56091.28399658203,19925.861457824707,34364.50213623047
PI (34:5),-0.06185060600990484,7.199397785359224,0.00965739440289326,0.9217162772909636,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,29600.062175750732,117798.94995117188,87818.38702392578,100485.00900268556,105158.14579772948,29650.18190765381,56586.20388793945
PI (34:6),-0.07788238120918421,6.447652134584089,0.015311501614633016,0.9015214147111367,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,23105.28168106079,59737.28498840332,51672.12390136719,56841.60369873047,58293.28451538086,22143.661529541016,39426.82279968262
PI (36:0),0.0021748242002320247,8.506266966822375,1.19415381050203e-5,0.9972427932595667,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,153883.6508216858,209671.83520507812,205123.2548828125,207433.63427734375,207045.8134765625,139423.77001953125,169436.51220703125
