lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
C14:1,-0.0981122363366883,10.746427537338283,0.03340953873703256,0.854968473275176,0.9994622267857053,FA,661317.3471069336,726307.5505981445,855747.0192871094,1478801.8356933594,692347.3874511719,510473.6550292969,717643.2119445801,789669.7750244141,1296562.494140625,740184.6535644531
C15:0,0.043807965918846004,9.231143040435722,0.0066861391824204475,0.9348305546614725,0.9994622267857053,FA,113912.88793945312,117210.58850097656,251196.03927612305,931129.7698974608,110853.68840026855,104234.56735229492,135165.6690979004,220572.2958984375,959959.9842529296,129704.048828125
C15:1,-0.022760332621819264,10.098665729803608,0.0018017639522440732,0.9661422099202008,0.9994622267857053,FA,185168.93379211423,236472.4353027344,438494.6328735352,1635409.1970214844,218629.41493225095,230389.17543029785,456531.76628112793,381341.5670166016,1353371.945678711,272115.42083740234
C16:0,0.12459268748336051,13.292912090741419,0.05418038248690493,0.8159424957719783,0.9994622267857053,FA,619029.5606384277,687835.7874755859,1406338.4676513672,21696978.556396484,624800.8621520996,669805.5308074951,654285.5855407715,1482021.9129638672,23766001.095581055,774104.8880310059
C16:1,-0.08098709857922833,9.731440879869911,0.022775688441470265,0.8800418498017882,0.9994622267857053,FA,92179.58646392822,105333.04737091064,243560.97749328613,1463452.8924560547,98774.1865310669,93685.54733657835,100888.66667938232,283593.59994506836,1795473.702209473,136898.70957183838
C17:0,0.07236454195489538,10.437316881275562,0.01825632411055267,0.892520187355833,0.9994622267857053,FA,119093.28855895996,114860.32844543456,523007.9359741211,2593282.5930786133,109237.24765014648,113008.6683807373,117685.1485824585,468309.12911987305,2977794.2908935547,140066.65022277832
C17:1,0.017964084531378776,8.607205456232327,0.001123576941608917,0.9732600771862066,0.9994622267857053,FA,72961.54518127441,76476.34498596191,163386.79238891602,602982.5654296875,74727.02532958984,58749.38416290283,66817.54458618164,196774.0928955078,634539.8258666992,70801.5651550293
C18:0,0.14461484372936018,13.520330540652958,0.07302328944805936,0.7869846856340584,0.9994622267857053,FA,398423.98794555664,453710.31283569336,1195170.1613769531,26822640.43395996,431486.0724945069,481663.09494018555,559183.4834899902,1314897.104598999,29269708.848632812,531086.4338760376
C18:1,0.04059432095889585,9.089224120530387,0.0057407136337133124,0.9396040752361888,0.9994622267857053,FA,88351.62602233887,93067.82656860352,184608.3336181641,910963.5828857422,86475.9259185791,70049.16540527344,95522.1665649414,215003.7946777344,955797.82861328125,104823.58738708496
C18:2,0.28778542485584896,9.30309547040567,0.28988943161675707,0.5902913937965306,0.9994622267857053,FA,80750.52571105957,80072.3256072998,197827.17599487305,1277089.952209473,82122.78601074219,61532.98417663574,74726.00527954102,478550.4316101074,888503.4256591797,77342.70542907715
C18:3,-0.08031074038842677,8.497634103917154,0.022397090142476372,0.8810355711477277,0.9994622267857053,FA,66972.42492675781,68185.1443939209,135642.82958984375,536904.0774536133,64679.68458557129,49622.28349304199,73251.34510803223,146945.17184448242,630508.348815918,80425.24575805664
C18:4,-0.14946617462561426,7.6070061474285176,0.0774138740230228,0.780833129408317,0.9994622267857053,FA,43943.263092041016,46511.78314208984,80847.46586608887,251535.9575805664,45939.48325347901,34610.88236236572,47726.00343322754,113393.60835266112,277794.69985961914,51582.26365661621
C19:0,0.2611962657986016,10.527776821467464,0.23870424489723518,0.6251435476158335,0.9994622267857053,FA,102223.66697692873,123433.24899291992,317191.9226989746,3241307.137573242,107522.60765075684,106849.60803985596,172727.29260253906,337887.06213378906,3021680.8803710938,127139.60901260376
C20:0,0.3476397393124041,11.032823665414865,0.423346118273912,0.5152721010325195,0.9994622267857053,FA,7622.380481719971,7634.660541534424,577442.6827392578,5042129.390625,7639.600532531738,7632.480560302734,7626.580486297607,640342.6439208984,4826514.1572265625,7613.20051574707
C20:1,-0.11307648336317132,8.599467318673247,0.0443579001002945,0.8331891481332783,0.9994622267857053,FA,8123.340503692627,7784.100551605225,143522.9499053955,726845.827331543,7923.400539398193,8118.140605926514,7626.020473480225,174642.3316040039,972171.8549194336,7613.340526580811
C20:3,0.7770178602375873,9.786359579577438,2.1179029640225053,0.14558576325918426,0.9994622267857053,FA,100316.60711288452,65319.744525909424,381163.126953125,2196692.3862304688,119819.5083770752,109856.02811431883,16166.121063232422,399148.2878417969,1307326.7814941406,13496.580974578856
C20:4,0.19145075466828584,8.207896993612916,0.12809372646006523,0.7204167743369135,0.9994622267857053,FA,49491.54354095459,50602.823654174805,107660.04711914062,532156.9182739258,52689.323722839355,41338.74296569824,43147.72286987305,112263.48756408691,498975.2778930664,45044.56342697144
C20:5,-0.0989204552381349,10.081119738319167,0.033961385779548436,0.8537889770645476,0.9994622267857053,FA,104081.4468536377,119114.4077758789,188144.53439331055,1995148.889770508,108170.8678779602,103828.7677230835,132663.90879821777,253791.73818969727,2460101.0619506836,136633.4702758789
C22:0,0.4541724126165933,9.883164522106805,0.7233134543639608,0.39505918219469194,0.9994622267857053,FA,26651.96194076538,29380.08205795288,122871.94790649414,2416250.2287597656,28006.301902770996,25348.621574401855,29273.242111206055,121045.1097869873,2131818.3259277344,28793.822025299072
C22:1,0.021188955774936544,8.02653075462568,0.0015633058283128776,0.9684609294260683,0.9994622267857053,FA,15641.161060333252,16140.621116638184,62404.16464996338,521649.2957458496,16095.081134796144,14486.260974884031,15778.401134490969,59617.72424316406,628133.1289978027,17784.141235351562
C22:4,0.09946273800987779,7.383034947049868,0.03450902421900537,0.8526282315961435,0.9994622267857053,FA,14814.021087646484,14614.961017608644,59904.44418334961,317976.7225036621,14879.781059265137,12284.40089416504,14392.44095993042,55334.204010009766,354900.0247192383,16067.361099243164
C22:5,0.0584155845633975,9.524603329252109,0.011892627211636864,0.9131601970194321,0.9994622267857053,FA,22982.461685180664,25691.161811828613,116665.22760009766,1596640.9282836914,23308.921676635742,21756.861572265625,27038.901977539062,114934.64831542967,1890893.5544433591,29294.74184417725
C22:6,0.15955274161781371,8.658705649124357,0.08891297415539157,0.7655636589467943,0.9994622267857053,FA,19093.521327972412,23184.56167602539,112179.4280090332,852127.68115234375,18584.421321868896,15957.061100006104,24631.84167098999,123264.62911987305,907260.8684082032,27184.26198196411
C24:0,-0.2380991150490441,4.9586906486741675,0.1958398285878502,0.6580999818278805,0.9994622267857053,FA,12422.880878448486,11962.540851593018,35576.462577819824,7630.560523986816,12544.980842590332,11782.680866241457,13331.72099685669,31774.98223876953,7632.9604988098145,12727.700942993164
C24:1,-0.0992216962855641,5.0127217830240856,0.03416235624581532,0.8533618942481801,0.9994622267857053,FA,12050.7808303833,10972.920818328856,44909.34334564209,7631.160537719727,11679.200820922852,11487.940799713137,10398.340724945068,39565.38287353515,7632.48051071167,12003.96082687378
C24:5,0.47490123177742793,7.045069792964356,0.7909349416950135,0.37381756932848464,0.9994622267857053,FA,15964.541080474854,15109.661087036133,57000.02405548096,279655.6807937622,16385.72120285034,14604.30101776123,14021.64101409912,53978.32370758057,211407.67669677737,13804.400928497314
C24:6,-0.001617623382979897,5.329849606255317,9.104921900870977e-6,0.9975924378063791,0.9994622267857053,FA,14724.921058654783,13442.360980987549,59095.50420379639,10546.140739440918,14555.08102798462,13046.480945587158,12623.040897369385,47890.763412475586,9405.680633544922,15041.60111618042
C26:0,0.12131129354550142,7.466155870436533,0.051359145352762425,0.8207149137884506,0.9994622267857053,FA,11362.400802612305,11605.460834503174,141754.75018310547,285523.23933410645,11075.580814361572,10411.86071395874,11757.96086883545,144820.0300140381,307391.3058013916,12548.10087966919
C26:1,0.08930951622359333,7.766647544426181,0.027817263086035382,0.8675391582675336,0.9994622267857053,FA,12157.14087677002,13665.620986938477,316193.8034362793,231233.61688232425,13172.680931091309,11357.600788116457,12903.48093032837,318498.86267089844,256768.89825439453,14125.440979003906
C28:0,0.1488674053305831,8.259572541780619,0.07738615906419,0.7808713631303741,0.9994622267857053,FA,12676.12088394165,11160.080825805664,126774.08838272096,620624.3272666931,10609.120811462402,11391.780799865724,12365.840843200684,102752.06749725342,703603.0884170532,12821.700942993164
C30:0,0.2732052135201124,7.8298800845805765,0.2612007725474541,0.6092964056494297,0.9994622267857053,FA,10177.460697174072,9409.78065109253,41076.242710113525,529046.6750564575,9848.900714874268,9254.100723266602,8750.94058227539,30131.32222366333,539501.0548057556,8330.380569458008
C32:0,-0.17857407977722503,6.886446555710784,0.11039719508698909,0.7396923872531584,0.9994622267857053,FA,8342.200553894043,8305.340579986572,18470.46129226685,221910.69500732425,8301.440570831299,8228.860591888428,8155.720554351807,17630.981330871582,310046.70194625854,8348.740566253662
C34:0,-0.08300536300440367,7.25770534369318,0.023922943368233973,0.8770811391555897,0.9994622267857053,FA,10987.320747375488,10485.220756530762,37137.482566833496,288275.72148895264,11449.860816955566,11252.540817260742,11072.12080001831,35780.822410583496,372679.3901824951,11941.300830841064
Cer(d14:1(4E)/20:0(2OH)),0.053329139756495066,6.69981551798538,0.009910004527796445,0.9207023802124906,0.9994622267857053,Cer,65684.10403442383,56412.82353210449,50969.50338745117,54219.64370346069,52563.58427429199,54096.90383148193,30687.54201889038,45990.763427734375,41965.622692108154,68671.68458557129
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.04118322978230961,7.060815723837093,0.005908319309128274,0.9387304697504842,0.9994622267857053,Cer,75295.0057220459,83777.5252609253,53569.9035949707,57841.424072265625,67584.02461242676,58871.3048210144,41557.48303604126,48262.5835647583,48459.3034362793,122900.58740234376
Cer(d14:1(4E)/22:0(2OH)),-0.16847092336171987,10.41370310617923,0.09829491360505926,0.753885479014261,0.9994622267857053,Cer,911247.462272644,727587.9548797607,769543.5727767944,733670.8095359802,841781.1739196777,980350.4079589844,311127.22427749634,929240.5542297364,741314.4466209412,159580.59019088745
Cer(d14:1(4E)/22:1(13Z)(2OH)),-0.1661077304632962,10.371217453811553,0.09556388102510027,0.7572195338949849,0.9994622267857053,Cer,888279.2268104553,705025.3226394653,757077.0777130127,704754.9338684082,821051.284324646,931842.088973999,309750.6650161743,908468.3333282472,711508.3666687012,155243.2335395813
Cer(d14:1(4E)/24:0(2OH)),-0.10695325779884791,7.823268967250446,0.03969060528834234,0.8420867350584902,0.9994622267857053,Cer,123345.10816192628,111052.08710479736,113664.52755737305,110666.2273902893,99882.0276298523,129189.51008224487,47814.50333404541,130980.68824005128,121622.80861282349,163696.31212615967
Cer(d14:1(4E)/26:0(2OH)),0.07374249869077208,9.80414108457262,0.01895876462947399,0.8904847670729322,0.9994622267857053,Cer,553499.0198974609,593033.5422821045,560405.2588539124,581617.4612426758,547569.7347183228,415984.18517303467,246990.64037704468,554947.5443344116,513948.67782592773,64156.52414703369
"Cer(d14:2(4E,6E)/16:0)",-0.21680594873272185,6.329512709143286,0.16251632283353956,0.6868502874223652,0.9994622267857053,Cer,43207.30297088623,39822.06280136109,43469.96287918091,37170.0026550293,46818.70296859741,49588.86336517334,19355.161197662354,42051.32285308838,43253.82303619385,44330.06309890747
"Cer(d14:2(4E,6E)/18:0(2OH))",-0.19506550728591554,6.5912351610556295,0.13165546246202098,0.7167217361666877,0.9994622267857053,Cer,50858.54306793213,50843.64400482178,53326.20362854004,44659.78339385986,61421.4045791626,63062.46446990967,22531.921615600582,43069.46284484863,51253.46418762207,50339.72342300415
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",-0.25754211438059166,6.548652420698994,0.22900223407451215,0.6322646457608475,0.9994622267857053,Cer,50410.30330657959,43815.663246154785,48934.04312133789,45444.203437805176,59787.84385681152,63734.984855651855,22580.00164413452,44312.84300613403,48335.86357879639,48420.423290252686
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.10790608907754701,6.393374445534495,0.040398033436986225,0.8407043444275821,0.9994622267857053,Cer,47856.023151397705,45633.46314239502,50257.743576049805,35887.10263442993,44414.04288482666,53788.624282836914,19350.141220092773,42339.84297943115,44629.943309783936,46065.9236869812
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",-0.03350879931001855,6.824743408391223,0.003904028810154614,0.950178814321742,0.9994622267857053,Cer,74884.54563903809,59851.26445770264,61635.56430435181,59431.08422088623,68775.8858718872,68581.12490844727,32032.442337036133,48632.72338485718,54231.623905181885,47508.283447265625
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.1399091979381964,6.34760697868972,0.06784777026086886,0.7944965906969249,0.9994622267857053,Cer,46237.92321777344,42028.843044281006,46365.96300125122,36962.0428314209,44958.72314071655,44870.18347167969,22368.04182434082,40291.74254608154,44147.56328582764,44209.743576049805
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",-0.14567352890890597,10.091361766186104,0.07354557331720457,0.7862426956728676,0.9994622267857053,Cer,711966.7505493164,610751.699596405,620138.5299377441,580191.3209991455,599326.9708862305,785916.2691726685,271180.82040405273,716659.3988227844,614121.8733100891,155554.47491455078
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.09596846117222753,7.839620774951003,0.03196675946810501,0.8581006314265935,0.9994622267857053,Cer,130536.80955505373,108461.3470954895,130636.9496498108,112089.08768463136,114518.38901519775,139430.28848266602,48110.82347488403,126209.33029174805,122196.06798934937,139682.74977874756
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",-0.09978041575912747,9.844206223339965,0.034553521014458966,0.8525343383916181,0.9994622267857053,Cer,614847.6120605469,514617.9124145508,503404.5989379883,494670.7143554687,500497.1371459961,649062.8455200195,221915.8976821899,575626.6390686035,494961.1950073242,193271.29486083984
"Cer(d16:2(4E,6E)/24:0(2OH))",-0.12750015571188708,8.09726173834301,0.05637069981196419,0.8123269839029814,0.9994622267857053,Cer,142184.78930664062,141723.1703491211,142645.58950805664,133046.96920776367,136234.21002197266,147543.93057250977,69526.34452819824,150299.69073486328,138617.0086364746,182541.4935913086
Cer(d18:0/14:0),-0.09649608186088553,7.047202535947986,0.03231804056284204,0.8573314164782629,0.9994622267857053,Cer,69678.10508728027,68727.40532684326,72194.92471313477,66011.90441894531,66728.50514221191,67233.50524902344,39620.402561187744,69628.84553527832,61488.22444152832,83043.5460357666
Cer(d18:0/16:0(2OH)),-0.08852112569821503,8.095312362056209,0.02720395754852234,0.8689941812622546,0.9994622267857053,Cer,153011.21069335938,127287.80834960938,152874.5906982422,161880.13189697266,140850.28994750977,154639.19134521484,77185.88529205322,156381.91052246094,133727.10833740234,129421.06796264648
Cer(d18:0/16:0),-0.13120315926022205,7.747595694596755,0.059685452891727664,0.8069937873810445,0.9994622267857053,Cer,113375.0082397461,110499.50741577148,114675.30766296388,107880.2878112793,104234.02743530272,112339.7671508789,67518.32512664795,117145.42950439452,101856.56713867188,128674.34957885742
Cer(d18:0/18:0(2OH)),-0.06092488747745379,7.83029951057696,0.012896402366919801,0.9095847519081478,0.9994622267857053,Cer,121464.8078918457,104212.64819335938,161638.29013061523,118237.508102417,106416.74772644044,122158.66917419434,58387.26418685913,164841.94914245603,102301.2879638672,107882.96774291992
Cer(d18:0/18:0),-0.030188398281502132,8.074919651207335,0.0031690381629232434,0.9551074306829249,0.9994622267857053,Cer,157739.89166259766,132191.7696533203,181541.2541656494,136283.30877685547,130865.6294555664,146127.97019958496,72138.24514770508,174297.39086914062,125387.909866333,123353.38806152344
Cer(d18:0/20:0(2OH)),-0.046643318843692674,8.419505139791228,0.007561954082692779,0.9307037069757864,0.9994622267857053,Cer,202125.3351135254,162531.37170410156,218093.05740356445,190188.01220703125,167348.95217895508,179597.57501220703,107189.30765914916,210269.03582763672,159746.17098999023,140800.58981323242
Cer(d18:0/20:0),-0.06198807616951818,7.830514246713571,0.013350031020195274,0.9080152672119163,0.9994622267857053,Cer,132555.86972045898,108238.1477355957,140808.33010864258,118345.74819946288,110510.92861938477,119162.88958740234,62770.824588775635,140454.12896728516,112137.06759643556,113360.16809082033
