lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
Lyso_PI(22:4) | PI (22:4)_2,-0.5324097713658343,6.843029002444837,0.8305481110810433,0.3621140848561826,0.9999800194571477,PI,26449.541915893555,85473.4253540039,13701.620956420898,53221.504150390625,69647.724853515625,76050.84600830078,106430.3464050293,35135.102294921875,46897.20364379883
Lyso_PI(22:6) | PI (22:6),-0.37699921309519785,7.060662816161179,0.4138216645078501,0.5200361251282157,0.9999800194571477,PI,28787.32225036621,97540.4271850586,14033.281021118164,79779.06442260742,76662.54476928711,96290.32858276369,96266.82736206056,37639.88246154785,69642.30505371094
Lyso_PI(22:6) | PI (22:6)_2,-0.39650562350454316,7.0793025484409275,0.45813988652298576,0.4984945850990059,0.9999800194571477,PI,27919.722137451172,97382.22714233398,15680.30118560791,79669.3249206543,79060.7251586914,95625.72549438477,100304.52781677246,40897.48278808594,66985.02429199219
Lyso_PS(12:0) | PS (12:0),0.21803417417435234,6.734823408652552,0.1339745924778981,0.7143461233123127,0.9999800194571477,PS,41540.42281341553,14741.161052703856,37738.00271987915,73151.34539794922,73921.745361328125,25795.301834106445,42363.82317352295,68183.5845336914,70351.16497802734
Lyso_PS(12:0) | PS (12:0)_2,0.30954277377361505,6.711503422016027,0.268383854622698,0.6044179622382574,0.9999800194571477,PS,47412.90341949463,19645.921272277832,35490.60249710083,71540.22442626953,72475.7045288086,28240.722076416016,41258.10308074951,60092.14447021485,66672.48522949219
Lyso_PS(13:0) | PS (12:0),0.30933268318670315,7.269064162998635,0.26802870120172884,0.6046572119228518,0.9999800194571477,PS,68251.22463226318,22225.90153121948,61587.88402938843,102089.4677734375,95705.92614746094,30363.042266845703,62651.9843711853,95641.526123046875,104050.64685058594
Lyso_PS(13:0) | PS (12:0)_2,0.2978925378611334,7.313054665785063,0.24876445744496323,0.6179464076293696,0.9999800194571477,PS,70553.82499313354,22911.341579437256,62227.44482040405,105055.84777832033,98441.30725097656,28475.34210205078,66407.22507095337,99995.5864868164,109224.1280517578
Lyso_PS(14:0),0.13694971572571432,6.793504059201737,0.053131470624066424,0.817701206263495,0.9999800194571477,PS,38666.82286834717,25329.521545410156,26921.001949310303,109804.06713867188,75260.46575927734,23480.64199447632,36825.922134399414,95322.12561035156,51522.92321777344
Lyso_PS(14:1) | PS (14:1),-0.0623277865592923,10.702325099369448,0.01113598209212796,0.9159575175058597,0.9999800194571477,PS,282551.25748443604,483356.6866378784,226702.7564468384,2609042.2309570312,863961.20263671875,442712.26135253906,437247.667678833,1843878.0400390625,359968.5234375
Lyso_PS(14:1) | PS (14:1)_2,-0.040880409192712366,10.69757197348696,0.004784923054103274,0.9448518044569136,0.9999800194571477,PS,332829.76709365845,440786.5257072449,229778.75658416748,2635965.3212890625,840923.5263671875,440766.7176513672,413562.32832336426,1838617.3159179688,350454.306640625
Lyso_PS(15:0) | PSo (16:0),0.008565398006211119,6.390161735371041,2.0944970492564607e-4,0.988453116671661,0.9999800194571477,PS,22528.821838378903,20269.461727142338,11873.701118469238,67564.88491821289,71100.34460449219,28020.62216567993,13514.88064956665,74195.22479248047,58220.9235534668
Lyso_PS(15:0) | PSo (16:0)_2,-0.139119318792682,5.841418690231418,0.055706492994431756,0.8134154204692426,0.9999800194571477,PS,7661.660511016846,7475.060573577881,5958.340469360352,69985.36441040039,64301.30450439453,23516.06181716919,2676.0001678466797,74141.82510375977,3366.4802589416504
Lyso_PS(15:1),-0.10509726262693235,7.529111751072582,0.03173574749689578,0.858608867638182,0.9999800194571477,PS,61129.90408325195,41071.32307434082,46151.283153533936,111455.40869140624,94443.3462524414,66512.00527191162,63030.50439071655,114339.60986328124,184590.2139892578
Lyso_PS(16:0) | PS (16:0),0.487345749780987,6.383601361909231,0.6568823210945993,0.4176627636103187,0.9999800194571477,PS,1527.9601135253906,1457.3200988769531,1464.14009475708,159636.81121826172,111724.26736450195,1476.820095062256,1484.620101928711,108193.7082824707,1584.6001014709473
Lyso_PS(16:0) | PS (16:0)_2,0.46628089827465324,6.375043002602936,0.6022581703491596,0.4377177265924131,0.9999800194571477,PS,1543.3001022338867,1516.260108947754,1465.0401000976562,161409.5724182129,107296.06814575195,1523.280117034912,1493.0200958251953,108573.52767944336,1695.0401153564453
Lyso_PS(16:1) | PS (16:1),0.21763118026880504,5.420662746430245,0.13347527981932217,0.7148556168136991,0.9999800194571477,PS,1553.6800994873047,1477.8401107788086,1471.3600845336914,62240.24476623535,63962.70462036133,1465.7200927734375,1463.6001014709473,61598.303314208984,1461.7800941467283
Lyso_PS(16:1) | PS (16:1)_2,0.1583704310396038,5.401483750001543,0.07095157663388818,0.7899562914658043,0.9999800194571477,PS,1510.8800926208496,1457.3400993347168,1491.6401023864746,60528.24490356445,61965.103942871094,1465.7800941467283,1463.300090789795,62395.34475708008,1661.680118560791
Lyso_PS(17:0) | PSo (18:0),-0.05996230819046295,10.69163504773627,0.010305397416232154,0.9191412512572634,0.9999800194571477,PS,359486.72465133667,260469.17935943604,216954.95475006104,2845912.8603515625,796387.73974609375,302583.68184280396,466859.409866333,1949182.4775390625,320243.1005859375
Lyso_PS(17:0) | PSo (18:0)_2,0.08178633205375813,10.75127920789383,0.019014729681657627,0.8903242656470342,0.9999800194571477,PS,330710.78649520874,550684.5477600098,213233.3151016235,2940551.9418945312,850072.412109375,169785.63372802734,471776.87328338623,2034447.8559570312,306518.5986328125
Lyso_PS(17:0) | PSo (18:0)_3,-0.0013508592425120257,10.820041089837249,5.2117102313786745e-6,0.9981784973189112,0.9999800194571477,PS,316393.36210250854,554797.9565811157,185860.8109703064,3138156.794921875,885992.79541015625,334620.6996269226,413431.58867645264,2174830.40625,282656.58251953125
Lyso_PS(17:1) | PSp (18:0),0.2804265534278705,6.3283926997320155,0.22070071215648568,0.6385065287914992,0.9999800194571477,PS,23404.44175720215,8963.56063079834,19546.821445465088,74312.28494262695,65121.16470336914,14041.700965881348,21661.041751861572,62760.98406982422,56043.78454589844
Lyso_PS(17:1) | PSp (18:0)_2,0.501627950892432,6.347521434145519,0.6951974363156523,0.40440214605100433,0.9999800194571477,PS,24745.4016456604,16017.641410827637,20363.84140777588,76683.08563232422,67814.50503540039,8116.920593261719,22807.46170425415,59675.12487792969,54849.643005371094
Lyso_PS(17:2),0.26011476715296517,6.3978488211265185,0.19014560554205673,0.6627954589272955,0.9999800194571477,PS,32974.62233352661,18535.201511383057,24054.261695861816,47309.48287963867,58462.4040222168,16240.761283874512,30699.241817474365,50977.18365478515,76558.74655151367
Lyso_PS(18:0) | PS (18:0),0.9834770077689213,6.617471462140354,2.5695244098333205,0.10894047949222077,0.9999800194571477,PS,46189.12328338623,31128.3426361084,34242.96249008179,36523.18272399902,98191.40671539308,18270.561317443848,42345.36321258545,21730.02108001709,81131.58502197266
Lyso_PS(18:0) | PS (18:0)_2,1.0918161252984453,6.390416426449599,3.1363545814365352,0.07656475906344319,0.9999800194571477,PS,44435.763149261475,29934.68165206909,36771.50286102295,13658.020862579346,67981.06462478638,16875.321140289307,41912.28272628784,3973.220260620117,85181.74688720703
Lyso_PS(18:1) | PS (18:1),0.3158145012811081,6.427961496281347,0.27924465726130165,0.5971967229411237,0.9999800194571477,PS,33915.62237548828,20667.581172943115,34147.36234664917,50692.083808898926,51108.54357910156,16022.441188812256,34763.762466430664,51726.163372039795,64813.48416137695
Lyso_PS(18:1) | PS (18:1)_2,0.31969823789952967,6.377130027294608,0.2860775637738153,0.5927451543369063,0.9999800194571477,PS,36546.26265335083,17113.901069641113,33297.50206375122,45030.462982177734,49712.24398803711,18964.221439361572,37130.36268615723,42056.66282272339,64689.94519042969
Lyso_PS(18:2) | PS (18:2),0.22832860654623138,6.124334616671694,0.14681929751532108,0.7015936731727924,0.9999800194571477,PS,27120.841625213623,14270.941040039062,21472.76160430908,40825.102600097656,43300.54243469238,15703.16104888916,25579.321880340576,40571.02297973633,64214.78381347656
Lyso_PS(18:2) | PS (18:2)_2,0.27169754111498123,6.149330317270347,0.20729266420403292,0.648897712380916,0.9999800194571477,PS,26699.641998291016,15284.121231079102,21314.101680755615,42389.96292114258,47425.20275878906,14899.941314697266,25881.501949310303,41549.00276184082,63530.50405883789
Lyso_PS(18:3) | PS (18:3),0.20113170638282754,7.413331180929474,0.11413499724949316,0.7354847331748233,0.9999800194571477,PS,41336.10278701782,54438.30467224121,23415.301876068115,103918.3674621582,106759.9487915039,43063.224060058594,42750.082805633545,88972.32730102539,226295.8097229004
Lyso_PS(18:3) | PS (18:3)_2,-0.012713365126736749,7.371236567640938,4.620096879079938e-4,0.9828512621132913,0.9999800194571477,PS,41557.16283416748,20646.781478881836,23455.161598205566,108486.90628051758,105879.5675354004,46733.78289794922,49186.28354263306,90121.50735473631,221567.43829345703
Lyso_PS(18:4),0.14452648979033092,6.138373738230074,0.05914242650169399,0.807856540291666,0.9999800194571477,PS,29927.142017364506,12580.90098953247,19015.921226501465,44232.583236694336,46222.143310546875,14829.420928955078,28563.822177886963,44876.24295043945,58961.74395751953
Lyso_PS(18:4)_2,0.2025570314437802,6.228458778706747,0.11574239634683137,0.7336988834955859,0.9999800194571477,PS,27701.00207901001,18544.420864105225,21927.861667633057,46774.90368652344,49230.543853759766,16138.580909729004,28331.342010498047,47575.60348510742,61272.443908691406
Lyso_PS(19:0),-0.06790338986499415,6.793453977695743,0.013220626282873127,0.9084601960103627,0.9999800194571477,PS,48286.724182128906,28664.9222946167,34711.10255432129,40980.28325653076,38574.70235824585,46820.863498687744,42261.90301132202,45193.54261779785,133982.76724243164
Lyso_PS(19:1),-0.10533392658892608,5.941383920066613,0.031876517521595815,0.8582989413048081,0.9999800194571477,PS,31016.442176818848,17689.881072998047,22483.78160095215,27094.722049713135,11270.240825653076,20624.821533203125,31639.382205963135,27957.282077789307,64479.6432800293
Lyso_PS(20:0) | PS (20:0),0.2783737518094473,6.807769419670307,0.21751630343078432,0.6409389219537593,0.9999800194571477,PS,54240.803466796875,24875.501754760742,40564.44317626953,67574.8052368164,67541.48483276367,25465.62128067017,46715.22375488281,66418.52423095703,76737.625244140625
Lyso_PS(20:0) | PS (20:0)_2,0.23350760373245286,6.8149401663716445,0.1535096898401207,0.6952036848721785,0.9999800194571477,PS,50557.723876953125,24212.84152984619,44737.82275390625,70283.70373535156,63158.564453125,24787.061824798584,53203.02380371094,65915.86376953125,73232.0855102539
Lyso_PS(20:1) | PS (20:1),0.29190895585208304,7.99210832971797,0.23897232058970985,0.6249493461612987,0.9999800194571477,PS,128430.44848632812,53397.26322555542,116460.24816894533,138565.61071777344,138353.67016601562,49378.58358383179,123547.52905273438,148424.93090820312,153981.72924804688
Lyso_PS(20:1) | PS (20:1)_2,0.2710409814574111,7.901449726667954,0.2063162236977405,0.6496701603821557,0.9999800194571477,PS,120975.52856445312,37453.34279632568,112162.64819335938,131464.59045410156,130991.24951171876,37521.822788238525,117766.30871582033,148917.24951171875,146052.58984375
Lyso_PS(20:2) | PS (20:2),-0.2010924247021664,7.660390080907794,0.11677149598835967,0.7325627893734257,0.9999800194571477,PS,71110.86404418945,53112.50434112549,31440.92218017578,137524.0294342041,184743.6107788086,70398.02376556396,83133.02516174316,181936.4906005859,78611.82608032227
Lyso_PS(20:2) | PS (20:2)_2,-0.08193232756935565,7.615497406593349,0.01926343620289117,0.8896138982863059,0.9999800194571477,PS,72959.36642456055,59690.78469467163,26182.561798095703,136363.07112121582,185034.85359191897,48791.58422470093,78494.06533813477,180147.79452514648,80939.62471008301
Lyso_PS(20:3) | PS (20:3),0.24884640073227748,6.326718671400604,0.17415771449304884,0.6764428438181473,0.9999800194571477,PS,30542.102310180664,22239.741722106937,26219.26190185547,46683.86346435547,44625.02328491211,17150.60121536255,29883.742141723633,46856.58271789551,72401.92562866211
Lyso_PS(20:3) | PS (20:3)_2,0.2802087394780312,6.243560525669778,0.2203582198960703,0.63876710825625,0.9999800194571477,PS,28191.62210083008,20871.161136627197,20367.80139160156,48881.663024902344,43998.64279174805,9829.400676727297,29893.84213256836,45878.863189697266,73284.9259185791
Lyso_PS(20:4) | PS (20:4),0.2672784646481388,6.089930447085639,0.20066320642536084,0.6541860566397861,0.9999800194571477,PS,30689.321990966797,15909.421020507812,24971.241653442383,38615.502670288086,36383.322265625,17175.12148284912,26518.561920166016,37240.58271026611,56449.204010009766
Lyso_PS(20:4) | PS (20:4)_2,0.2572920863596936,6.040538810714895,0.18607173169039015,0.6662063920047134,0.9999800194571477,PS,30036.362243652344,10216.36066055298,23003.30158996582,37890.86274719238,38156.18225097656,8301.840595245361,32386.84228515625,36888.98262023926,57925.26445007324
Lyso_PS(20:5) | PS (20:5),0.3279752750762257,7.111804848409478,0.30092103895071887,0.5833055874489748,0.9999800194571477,PS,73361.48553466797,31502.30210876465,56554.48406982422,73900.40475463867,65048.54461669922,33119.78231048584,59094.443992614746,69333.164794921875,110512.24768066406
Lyso_PS(20:5) | PS (20:5)_2,0.4363245773514922,7.145688490149946,0.5285200082967094,0.4672297441106591,0.9999800194571477,PS,72018.68505859375,42639.30289840698,59156.32434082031,76606.40478515625,63597.664794921875,26088.601863861084,62976.40417480469,67603.4052734375,115041.00830078124
Lyso_PS(21:0),0.2010792585328688,6.691880034423447,0.11407414924406112,0.7355526109185844,0.9999800194571477,PS,35980.66264343262,25480.081714630127,27642.241729736328,74622.74548339844,82450.44532775879,25009.061805725098,37943.74282836914,72747.10456848145,61911.623962402344
Lyso_PS(22:0 | PS (22:0),0.34157407694031255,7.211597812653238,0.3260876045396801,0.5679719808993549,0.9999800194571477,PS,64278.404296875,59114.12419128418,55625.283447265625,90421.82568359376,82004.52606201172,34075.46223449707,69000.44537353516,79425.94598388672,90245.726318359375
Lyso_PS(22:0 | PS (22:0)_2,-0.008777092345601985,7.318630957904701,2.2015927197571727e-4,0.9881616107319279,0.9999800194571477,PS,61787.863830566406,64074.88482666016,55667.10418701172,91692.10675048828,84399.2060546875,81340.74394226074,75615.08544921875,78632.146240234375,83450.10632324219
Lyso_PS(22:1) | PS (22:1),0.11496081877825692,6.036583528610132,0.03748883951902826,0.8464731635659165,0.9999800194571477,PS,25680.28192138672,15046.100765228271,18056.001403808594,42519.00328063965,41692.863189697266,16511.061149597168,28088.901977539062,40116.38272857666,51666.10353851318
Lyso_PS(22:1) | PS (22:1)_2,0.3201723700342945,6.065214658232473,0.2869119381961127,0.5922062628673079,0.9999800194571477,PS,28686.20189666748,20363.801383972168,20400.361541748047,41728.662857055664,40676.46272277832,15057.280967712402,26647.34197998047,36823.342361450195,53168.72396850586
Lyso_PS(22:2) | PS (22:2),0.12220716454161133,6.356194258904988,0.04234583721336094,0.8369619506286456,0.9999800194571477,PS,29130.5224609375,21467.721221923828,24793.961540222168,54672.26371765137,53836.78309631348,24671.38167190552,30875.261825561523,53319.464416503906,55387.34255981445
Lyso_PS(22:2) | PS (22:2)_2,0.12177724047360718,6.343590178648613,0.042049504482520206,0.8375254364980901,0.9999800194571477,PS,32323.662155151367,22356.621253967285,19557.28126525879,55789.104248046875,53722.12368774414,24239.101497650143,30415.28187561035,51651.863998413086,58952.36463928223
Lyso_PS(22:4) | PS (22:4),0.09345731126065732,6.555501969907571,0.024809484000797966,0.8748427175213774,0.9999800194571477,PS,41204.423095703125,24391.781826019287,28885.722137451172,57637.383697509766,59425.204528808594,24650.781410217285,41710.12274169922,61976.72399902344,59931.30465698242
Lyso_PS(22:4) | PS (22:4)_2,0.030088087957578478,6.5809711831005195,0.0025812530866460293,0.9594800826848389,0.9999800194571477,PS,40597.042236328125,26837.021812438965,27774.26202392578,58089.004638671875,55730.90380859375,24751.242210388184,41276.483154296875,65844.42477416992,66614.364013671875
Lyso_PS(22:6) | PS (22:6),0.2853956916468844,6.8314268445536435,0.22852095493726665,0.6326226932772361,0.9999800194571477,PS,50422.783935546875,28665.26245880127,34887.622497558594,77331.68566894531,85777.22644042969,27228.38168334961,43683.763122558594,74991.38555908203,62927.42401123047
Lyso_PS(22:6) | PS (22:6)_2,-0.009280896281686452,6.935703254045799,2.461630938341841e-4,0.9874820355259745,0.9999800194571477,PS,49256.083251953125,31387.20221710205,39984.523010253906,76736.14617919922,80225.50509643555,65029.40412902832,47304.88391113281,69062.94549560547,61331.38409423828
