lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cortex10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
TAG(58:5)_FA 20:4,-0.10534296141769102,5.826344823710965,0.04775292618791127,0.8270205264112778,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,29956.562309265137,27308.56186676025,33696.182525634766,28059.92172241211,33337.72250366211,24023.781852722168,31246.72194671631,29895.702262878414,33360.62228393555,30626.68256378174,26046.181648254395
TAG(58:6)_FA 16:0,-0.04917908374657616,5.512668626058975,0.010354709586742672,0.918948689487849,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,20527.26139831543,27005.9620513916,26328.66177368164,24907.301887512207,26611.88181304932,20934.76161193848,25834.26202392578,29442.76211547852,21812.14163208008,22314.821754455566,18409.60115051269
TAG(58:6)_FA 16:1,-0.14927673270869174,5.509902597067811,0.09626090896702522,0.7563636860943987,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,21017.921585083008,26042.701705932617,25242.18152618408,25479.941680908203,22575.16169738769,20284.66163635254,26612.781707763672,28040.561965942383,27448.521942138672,21895.72183227539,18786.34154510498
TAG(58:6)_FA 18:0,0.34759769684749386,7.561024037591427,0.49790309740637895,0.48042293480108766,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,189699.8950805664,93849.607177734375,93980.36737060548,93688.60748291016,117009.0690612793,101135.92697143556,106063.86666870116,103260.98699951172,109793.10803222656,54202.20379638672,23829.66149902344
TAG(58:6)_FA 18:1,-0.12645942900766216,6.189066577300601,0.0689477133301466,0.7928751140945358,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,36269.64227294922,43851.223083496094,34657.16262817383,39704.022720336914,46096.58299255371,30426.042266845703,36558.32243347168,42547.6630859375,42493.20281982422,36835.4627456665,32353.982498168945
TAG(58:6)_FA 18:2,-0.13948336580319207,5.894170775426837,0.08397559659988474,0.7719803934804008,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,34582.78254699707,30916.72233581543,30770.341918945312,30077.562049865723,37176.0227432251,27060.70157623291,29664.242065429688,36837.04249572754,37799.96273803711,27111.401863098145,21621.64151000977
TAG(58:6)_FA 20:0,0.14962274957271135,5.9735628713572355,0.0940780280184299,0.7590554261784339,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,32538.702377319336,35781.98239135742,39420.582580566406,33549.66262817383,43040.12298583984,32465.68211364746,31912.8624420166,31838.742317199707,31792.12225341797,29982.101989746097,22698.181579589844
TAG(58:6)_FA 20:4,-0.15364342099244066,5.889024718044546,0.10201814871311399,0.7494210877698981,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,29327.122344970703,30937.342315673828,32808.02297973633,30690.401885986328,38550.92216491699,25101.34171295166,32614.10250854492,32180.501983642574,37035.422592163086,33352.34230041504,21732.221466064453
TAG(58:7)_FA 16:0,0.12692187057625226,6.189625608239313,0.06784581109923238,0.794499491264153,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,33477.662185668945,36392.762756347656,47093.68370056152,40007.56246948242,46544.50260925293,33250.94241333008,50947.08387756348,38745.14237976074,37169.02215576172,33568.22216796875,27245.362030029297
TAG(58:7)_FA 16:1,-0.026019238332077234,5.5496373375736585,0.0028923402998941583,0.9571100597058834,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,24375.0018157959,24328.26161193848,28672.182022094727,26679.441680908203,23812.941680908203,22862.801528930664,25617.82157897949,29652.542434692383,23755.621658325195,21307.4415435791,18944.00106048584
TAG(58:7)_FA 18:0,0.14956999667284743,6.565641270524224,0.09401615053747037,0.7591322238321537,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,47185.00314331055,47985.163818359375,64048.305603027344,51389.18356323242,61814.64392089844,49137.62356567383,63114.96469116211,52254.12390136719,51572.76351928711,40549.7229309082,23818.04160308838
TAG(58:7)_FA 18:1,0.2685079857112339,7.251486617755603,0.2994779074424514,0.5842099111438498,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,120848.90841674805,88296.40625,71087.18472290039,80890.00631713867,103134.7261352539,71370.14434814453,89177.06549072266,70852.4446105957,94370.18670654295,55776.724182128906,36611.28298950195
TAG(58:7)_FA 18:2,-0.05376318422575579,6.206867754560384,0.012380990648452439,0.9114023234694214,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,37492.60269165039,39964.3030090332,37613.66242980957,41128.48289489746,47823.543045043945,34455.282470703125,38113.3025970459,40316.78289794922,42623.30291748047,37146.142486572266,31000.122283935547
TAG(58:7)_FA 20:0,0.7253802403848844,7.22734371367973,2.0830406907816723,0.14894321785359924,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,91393.10751342772,66740.64483642578,119062.9690093994,85484.00662231445,197513.9144744873,58305.6047668457,73375.04507446289,56557.26341247559,69530.72525024414,47282.64413833618,23436.641555786133
TAG(58:7)_FA 20:4,-0.08613147166692868,5.58987412128295,0.03186813260280985,0.8583173821603935,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,22162.46157836914,25606.822052001957,30050.922088623047,27058.201736450195,29438.42193603516,21426.08168029785,26010.06187438965,27340.40196609497,29418.74225616455,23717.761528015137,17697.08115386963
TAG(58:8)_FA 16:0,-0.06308218305563812,6.17281845759142,0.01705942272650418,0.8960824669238321,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,32580.122497558597,35683.9423828125,44795.50277709961,39239.80308532715,42802.84307861328,30681.82258605957,41602.86336517334,40201.72233581543,37749.442626953125,38293.70263671875,33646.12242126465
TAG(58:8)_FA 16:1,0.09303140382165022,6.180242011773863,0.03656926117810144,0.8483446872920051,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,33573.822265625,37619.762771606445,47039.08312988281,41459.8024597168,45673.6630859375,31265.30239868164,49762.20333862305,38571.14294433594,38147.762756347656,34969.88259887695,24379.46174621582
TAG(58:8)_FA 18:0,0.15640142676468585,6.514835730819681,0.1027320619098191,0.7485753640122991,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,55083.06413269043,43565.943115234375,59351.444396972656,49381.203704833984,50135.72361755371,51222.04415893555,54758.26402282715,50807.82357788086,49946.68350219727,36152.882415771484,28531.862182617188
TAG(58:8)_FA 18:1,0.17453946906429663,6.5841084978199484,0.12771707427509682,0.7208108974820078,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,49260.42332458496,47928.86334228516,58711.86401367188,54105.70394897461,67048.94525146484,47197.14367675781,62770.78393554688,45304.063415527344,52298.20350646973,45983.38298034668,29198.041931152344
TAG(58:8)_FA 18:2,0.2838082820426186,7.274684293022175,0.3340689845472298,0.5632728888722257,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,130560.16967773438,75907.0248413086,72065.10552978516,83422.2660522461,101757.14602661131,75701.46551513672,97267.68731689452,75152.38507080078,92929.20697021484,54920.223693847656,34942.66258239746
TAG(58:8)_FA 20:0,1.1596093732505002,6.934703642560959,5.066174788325046,0.02439716385167978,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,46437.58364868164,34199.32277679443,347220.5799560547,58437.58432006836,42440.74317932129,25080.001861572266,33171.44223022461,41663.94296264648,37227.8028717041,29062.86212158203,27536.982162475582
TAG(58:8)_FA 20:4,-0.08407469702165656,5.99626953279802,0.03035990245248854,0.8616761182761844,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,30968.40259552002,34473.122257232666,37753.32304382324,34861.82270812988,41971.62272644043,32485.62236022949,33571.002502441406,40916.02272796631,37313.642822265625,30092.58226776123,17268.6810836792
TAG(58:9)_FA 16:0,-0.12011230258043884,5.575233664483719,0.06216196906223104,0.8031109248834252,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,26252.52163696289,25217.081604003903,25550.70179748535,27509.98178100586,23090.501388549805,23288.461517333984,24705.16162109375,28359.90217590332,28362.18194580078,23479.60189819336,19006.40135192871
TAG(58:9)_FA 16:1,-0.12092060602967002,6.241688203301715,0.06300953810168153,0.8018009599217152,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,31555.182205200195,36594.80268859863,46904.58380126953,42250.12316894531,42567.86291503906,34115.64237976074,43957.12298583984,42043.00291442871,43163.742736816406,40729.44317626953,34453.062576293945
TAG(58:9)_FA 18:0,-0.005463240873615447,5.7256751209828005,1.2727639818876924e-4,0.9909987093064118,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,30286.20245361328,26289.84155273437,29845.4619140625,28713.88198852539,29904.762237548828,26880.862014770508,27362.662139892574,32659.082458496097,27699.72171020508,23177.74158859253,21806.04155731201
TAG(58:9)_FA 18:1,0.22652111028195507,6.569591710045386,0.2140251443560146,0.6436306646686214,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,68296.90625,46760.46374511719,54860.04431152344,47643.94331359863,52913.9235534668,53335.883697509766,55780.36375427246,45676.62347412109,49751.86404418945,42312.32302856445,30206.48217773437
TAG(58:9)_FA 18:2,0.19255075498963214,6.570455422041226,0.15516319209393714,0.6936492640163513,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,48895.24331665039,49238.923248291016,60369.28364562988,57963.424072265625,61113.0636138916,48538.92367553711,62589.884765625,46496.06289672852,51778.76373291016,44083.36318969727,24124.42172241211
TAG(58:9)_FA 20:0,0.08393368807683489,6.073723572970366,0.029791884952174996,0.8629632901865525,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,36117.54280090332,30843.98275756836,49705.50296020508,34794.26274108887,36868.00303649902,24956.781616210938,31711.9022064209,29471.842315673828,36277.10271835327,31700.761932373047,43628.22262573242
TAG(58:9)_FA 20:4,0.10392946855598396,5.879492845104828,0.045590375907522684,0.8309221480286924,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,36468.78305053711,31133.462158203125,32534.94203186035,30998.862007141117,32952.30247116089,34076.80191040039,32662.062126159668,31879.38230895996,31008.902465820312,27544.322036743164,18858.701385498047
TAG(60:0)_FA 16:0,0.015239547055213921,5.204406053043499,9.883979337246274e-4,0.9749196011934933,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16456.28127670288,20886.1215133667,22915.281524658203,21361.601501464844,20412.241325378414,18258.88124847412,19612.92126846313,20989.82147216797,18122.801357269287,18392.401081085205,15923.341106414797
TAG(60:0)_FA 16:1,-0.06834931129861524,4.895810805638719,0.020033745192591823,0.8874428782570064,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,15894.881065368652,16989.081344604492,13657.000961303713,16357.981155395508,15553.541080474854,14773.401084899902,16910.841175079346,16015.500999450684,17235.981117248535,15349.060997009276,12940.440822601318
TAG(60:0)_FA 18:0,-0.17219236567842744,6.582504709030806,0.12835003880149998,0.720148946606978,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,47267.16365432739,39160.82289123535,40873.52340698242,40187.52342224121,40086.80298233032,28964.40204238892,56848.46424865723,36234.802894592285,56438.804275512695,48344.40325164795,103851.90665435792
TAG(60:0)_FA 18:1,-0.05479917611165146,5.322519872701305,0.012862812724279138,0.9097020706660195,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,19541.82109832764,24011.54158782959,19336.381423950195,20330.401500701904,22448.101440429688,19540.381271362305,22649.941188812256,23262.66166305542,21951.381702423096,18892.68141937256,18716.081329345703
TAG(60:0)_FA 18:2,-0.09656734355680074,5.021613144602186,0.04009273779615796,0.8412993681088466,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16694.121116638184,21032.961269378666,16880.061237335205,19081.341430664062,17906.84112548828,13800.24089050293,14506.020988464355,20824.86149597168,17669.761169433594,14821.920959472656,14047.741180419922
TAG(60:0)_FA 20:0,0.21409128146195144,7.698326078570601,0.19142368739949234,0.6617343270547569,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,131654.95105743408,114015.15029144289,109255.76902389526,136924.6890182495,116758.43007659912,87893.1448135376,99480.66806030272,74815.1649017334,101978.24603652954,115290.74520111084,107269.90867614746
TAG(60:0)_FA 20:4,-0.033218312531645054,5.055562624466839,0.004717046742484854,0.9452437336301844,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16428.581157684326,18836.121589660645,16328.701110839844,20792.82131576538,19226.16142272949,14678.781021118164,14834.261112213137,18242.50115585327,17036.44129562378,16429.681312561035,18389.96114349365
TAG(60:1)_FA 16:0,-0.1570946549161833,5.055535354110519,0.10667428936307033,0.7439626506636356,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16233.04118347168,17824.581245422363,17808.92123413086,18993.08148956299,18435.40121459961,13494.540977478027,18320.22134399414,20547.481231689453,20056.021171569824,15707.52117538452,14615.861053466797
TAG(60:1)_FA 16:1,-0.21686169787524062,5.219278736540636,0.2043447433602239,0.6512365157255059,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,17038.98117828369,17873.021194458008,23145.221504211426,19909.401473999023,19115.34152984619,14844.681018829346,20974.461490631104,23369.981800079346,22272.461498260494,18714.1012878418,17585.28122329712
TAG(60:1)_FA 18:0,0.07996075102521401,5.533899385226502,0.02704722664429937,0.8693687101367966,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,23794.621620178223,20267.90145874023,31058.82257080078,25723.22184753418,27631.941833496097,20741.421501159668,28753.60221099853,25426.281829833984,24001.7813873291,20768.32157897949,19746.101196289062
TAG(60:1)_FA 18:1,-0.17445532785501874,6.88338635951836,0.13177410372600207,0.7165996329569181,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,63578.5242767334,60180.12366485596,42470.343185424805,45154.86259460449,47224.44337463379,41633.52325439453,64201.58421325684,47500.32389831543,63637.60346984863,64588.88381958008,122032.4503479004
TAG(60:1)_FA 18:2,-0.07928974895367581,5.373692104674466,0.026988988899177002,0.8695081607116951,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,20786.14167022705,25993.98198699951,20859.18165588379,21846.581741333008,21696.72148132324,18257.181282043457,22632.72148895264,24596.48149871826,23119.841674804688,19384.881587982178,19596.2611618042
TAG(60:1)_FA 20:0,-0.006710081714358059,5.418987761890766,1.9201649479327898e-4,0.9889440661439786,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,23827.741622924805,23832.141731262207,26907.46173095703,20594.721572875977,26308.56188964844,18382.341468811035,21495.341232299805,21915.8017616272,24710.381690979004,21538.161628723145,17869.50096511841
TAG(60:1)_FA 20:4,-0.06879210887790123,5.84722054050926,0.020297269447837607,0.8867099701102406,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,29104.682216644287,30719.282585144043,26700.34168243408,28659.94204711914,29761.60213470459,26839.302001953125,27743.722106933597,27066.46202468872,28682.001808166504,32445.02187347412,40683.643085479736
TAG(60:10)_FA 16:0,0.048907634673377845,5.3033504258316935,0.01014800892448875,0.9197589799157605,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,22867.90184020996,23513.06149291992,24098.081741333008,21417.901443481445,19252.721282958984,18703.441482543945,19191.601402282715,23920.04160308838,18125.281356811523,18089.361282348636,17527.82106781006
TAG(60:10)_FA 16:1,-0.06668266404725691,5.439620240115855,0.019067176230663563,0.890174073212683,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,23595.86155700684,23532.7218170166,20324.701499938965,23307.701538085938,22838.74156188965,19393.281394958496,23437.721717834476,25108.30174255371,23416.961837768555,20103.50151824951,23644.78187561035
