lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
TAG(60:1)_FA 18:2,0.08875673349184872,5.371723474119079,0.02169005008611081,0.8829146308932267,0.999964504802779,TAG,20786.14167022705,21846.581741333008,22632.721488952637,19451.10137939453,20928.401374816895,18609.741333007812,19596.2611618042
TAG(60:1)_FA 20:0,0.07443139680907597,5.380537823136466,0.01525428476406887,0.9017046515453511,0.999964504802779,TAG,23827.741622924805,20594.721572875977,21495.341232299805,22492.961585998535,16505.64093017578,21461.56134033203,17869.50096511841
TAG(60:1)_FA 20:4,0.03201432909993721,5.914722173142136,0.002822444510002242,0.9576309710337918,0.999964504802779,TAG,29104.682216644287,28659.94204711914,27743.722106933594,27978.84228515625,29591.181930541992,23222.941371917725,40683.643085479736
TAG(60:10)_FA 16:0,0.27454019261419793,5.248964008231925,0.20724160392671814,0.6489380509537065,0.999964504802779,TAG,22867.90184020996,21417.901443481445,19191.601402282715,18838.381340026855,15770.901084899902,16136.72100830078,17527.82106781006
TAG(60:10)_FA 16:1,0.0854941744797819,5.511959558800108,0.020125258312191363,0.8871878096341494,0.999964504802779,TAG,23595.861557006836,23307.701538085938,23437.721717834473,25803.881675720215,19032.761184692383,18963.601356506348,23644.78187561035
TAG(60:10)_FA 18:0,0.0620485913686362,5.300190863335928,0.010601179586558377,0.9179931065476868,0.999964504802779,TAG,19085.7414894104,22180.141662597656,21307.721488952637,19203.781341552734,20574.061447143555,17674.161422729492,17300.521171569824
TAG(60:10)_FA 18:1,-0.12403040071435378,5.298412344369213,0.04234912213360076,0.8369557157863561,0.999964504802779,TAG,20297.801330566406,18208.92148590088,18433.181159973145,20726.86156463623,19127.1612701416,20136.76131439209,19008.361267089844
TAG(60:10)_FA 18:2,0.13566603583835168,5.882680278911535,0.05066762113875713,0.8219056088693372,0.999964504802779,TAG,27895.20213317871,32147.522003173828,33621.12254333496,28832.84211730957,24920.86151123047,27661.001739501953,29814.062072753903
TAG(60:10)_FA 20:0,0.30360713993319965,6.036467886743303,0.253385256493857,0.614701436878196,0.999964504802779,TAG,47425.56324005127,29305.361587524418,41310.8623046875,26652.62230682373,30084.10196685791,36614.762031555176,17203.481338500977
TAG(60:10)_FA 20:4,0.1512104621916298,6.331531445884968,0.06293689968765648,0.8019128583613979,0.999964504802779,TAG,25119.82176208496,29689.602127075195,27204.24200439453,22889.36131286621,24572.081619262695,23277.521774291992,113313.10887527466
TAG(60:11)_FA 16:0,0.006322543416321711,6.016649720585922,1.1008718564653464e-4,0.9916285540459678,0.999964504802779,TAG,33951.7223815918,35550.262634277344,29263.142059326172,33308.28240966797,34220.00231933594,27447.082061767574,30717.722076416016
TAG(60:11)_FA 16:1,0.13156470266697093,5.276912674144536,0.04764857856798699,0.8272066373840748,0.999964504802779,TAG,21879.74168395996,21517.74147033691,18752.741271972656,20281.221389770508,17576.701232910156,16936.24114227295,17495.52114868164
TAG(60:11)_FA 18:0,-0.030873532020955247,6.0022662034227645,0.0026248930466863385,0.959139290362719,0.999964504802779,TAG,28990.12174987793,28280.54179382324,29223.881980895996,33355.3028717041,25737.321670532227,25958.481994628903,47382.542541503906
TAG(60:11)_FA 18:1,0.019076107695134167,5.273525800016361,0.0010020701301982626,0.9747467898692803,0.999964504802779,TAG,18235.661376953125,21149.901412963867,20697.001502990723,19193.581481933594,19453.96142578125,18126.10132598877,17742.821166992188
TAG(60:11)_FA 18:2,-0.032284465289461356,5.373362463318251,0.0028701372366413125,0.9572748412209249,0.999964504802779,TAG,19329.26146697998,20906.761596679688,20777.701301574707,20694.78158569336,21558.941482543945,17717.66120147705,22459.741355895996
TAG(60:11)_FA 20:0,0.22603508012136142,5.214256634406267,0.14054873032728216,0.7077361083978884,0.999964504802779,TAG,22964.78158569336,21443.861618041992,17658.84108734131,16390.94118118286,17317.48122024536,17727.381233215332,15338.56105041504
TAG(60:11)_FA 20:4,0.08529970010042956,5.522376782278491,0.02003397343167279,0.88744224136255,0.999964504802779,TAG,22633.101669311523,25659.861946105957,25799.681915283203,22784.521560668945,22007.52166748047,22065.361755371097,19308.4813079834
TAG(60:12)_FA 16:0,0.2075954316225717,5.162302231098957,0.11857097220990903,0.7305895831449544,0.999964504802779,TAG,21924.781616210938,19897.12124633789,18572.561416625977,19263.66133117676,15594.08112335205,15752.341178894045,13520.580993652344
TAG(60:12)_FA 16:1,0.022582672300515628,5.9894696392545566,0.0014044254485270358,0.9701057432289344,0.999964504802779,TAG,32416.26232910156,35894.402282714844,29044.882232666016,33249.0223236084,33060.722595214844,26051.682067871097,30690.722106933594
TAG(60:12)_FA 18:0,0.048036606135322235,5.317603168010669,0.006354001359994754,0.9364663231084628,0.999964504802779,TAG,21000.66133117676,21219.8214263916,19038.10121154785,19018.90119934082,19084.18113708496,19034.921447753903,19648.121292114258
TAG(60:12)_FA 18:1,0.10141576997576578,6.146139254496972,0.028318896751329703,0.8663612813810729,0.999964504802779,TAG,34176.12268066406,35585.80266571045,35367.38204193115,34518.46286010742,29888.62201690674,29746.46199798584,44486.72416687012
TAG(60:12)_FA 18:2,0.005468690034628044,5.378601103174578,8.23556429168093e-5,0.9927592962086864,0.999964504802779,TAG,21436.861557006836,21627.32145690918,20824.901580810547,21737.361450195312,18665.10131072998,20819.82155609131,19111.90154647827
TAG(60:12)_FA 20:0,-0.13262677903763526,6.407450734304071,0.04842546237478018,0.8258260920779271,0.999964504802779,TAG,41234.203033447266,43019.522857666016,36759.142578125,43903.98321533203,43473.34313964844,40536.66287231445,44315.58288574219
TAG(60:12)_FA 20:4,0.09649024108453483,5.627043465980058,0.02563456079346338,0.8727960261274925,0.999964504802779,TAG,27218.622310638428,28067.12205505371,24497.58185577393,27192.04202270508,23481.181610107426,21270.20147705078,20201.461364746097
TAG(60:2)_FA 16:0,0.12376979767597926,5.1437075758832425,0.0421706517520164,0.837294821950085,0.999964504802779,TAG,19226.64121246338,18277.021270751953,19199.141326904297,17143.701095581055,16786.64116668701,16254.201259613035,15835.90113067627
TAG(60:2)_FA 16:1,0.16210550381000466,5.077745934987979,0.07232277492767025,0.787984365955366,0.999964504802779,TAG,16176.641082763672,17628.181266784668,20112.101238250732,18477.301292419434,13356.140983581545,14208.980964660645,17246.201202392578
TAG(60:2)_FA 18:0,0.17184477062004186,5.325130932419362,0.08127204252286901,0.7755809225714926,0.999964504802779,TAG,21509.621520996097,21756.12142944336,22794.401599884033,19166.181381225582,18606.021446228027,18607.84112548828,17090.981414794922
TAG(60:2)_FA 18:1,0.16607006799165294,5.569624670086084,0.07590676730734458,0.782923039975832,0.999964504802779,TAG,27048.22173309326,22954.941787719727,28349.202156066895,23338.861892700195,21979.4015045166,22120.94145965576,19308.30153656006
TAG(60:2)_FA 18:2,0.3904249125354033,7.002363811529134,0.4185282834755526,0.517672317138388,0.999964504802779,TAG,62542.74482727051,48761.48403930664,63518.06404876709,48724.7433013916,43187.20248413086,37356.30332946777,127867.50831604004
TAG(60:2)_FA 20:0,0.2552628789906636,5.941390221412004,0.17920672345940153,0.6720558579674005,0.999964504802779,TAG,34272.9024848938,28603.522064208984,27989.361598968502,24278.421516418457,25042.281829833984,24642.38152694702,44804.58358001709
TAG(60:2)_FA 20:4,0.15590023686548626,5.3041547990842055,0.06689602178121487,0.795910970628637,0.999964504802779,TAG,20859.241439819336,19095.301361083984,19967.141258239742,16482.161163330078,17910.741214752197,17577.1410446167,24032.601512908936
TAG(60:3)_FA 16:0,-0.051552932141025,5.140947609971213,0.007318075846054484,0.9318275231683651,0.999964504802779,TAG,16133.841094970703,17957.481170654297,18938.20149230957,19789.841606140137,15360.841033935549,17378.501205444336,16890.181213378906
TAG(60:3)_FA 16:1,0.11292216942569622,5.168770387245114,0.03510459232170149,0.851376661263085,0.999964504802779,TAG,18079.621154785156,20483.821395874023,19625.36138153076,19932.701416015625,15278.861114501951,16285.021202087402,15562.700897216797
TAG(60:3)_FA 18:0,0.09653230878553928,6.40888713063883,0.0256584294681943,0.8727373238018785,0.999964504802779,TAG,46804.88372039795,40817.802185058594,48934.68369293213,35162.24225616455,40292.30253601074,47711.64392089844,35393.08192443848
TAG(60:3)_FA 18:1,0.016008023394104953,5.370948881885602,7.056679283223843e-4,0.9788071591954786,0.999964504802779,TAG,20739.1014251709,22772.741485595703,20833.141242980957,22223.16148376465,18821.98139190674,20008.141494750977,18389.481437683105
TAG(60:3)_FA 18:2,0.29259851888404936,5.63585161938439,0.235364546469313,0.6275743152115171,0.999964504802779,TAG,27191.061965942383,27283.621948242188,30798.842262268063,20990.421493530273,21619.001960754395,24204.641471862793,21153.9614944458
TAG(60:3)_FA 20:0,-0.03679029690924409,5.386418858732043,0.0037271976045758493,0.9513187687270291,0.999964504802779,TAG,20847.161682128903,22444.4418258667,20147.561332702637,22516.28143310547,20577.361530303955,19487.381324768063,19156.541412353516
TAG(60:3)_FA 20:4,0.05337176089078561,5.393489251517685,0.007843788094220372,0.9294274951626107,0.999964504802779,TAG,21351.501502990723,23339.46182250977,20725.0213470459,20518.14141845703,21603.061637878414,18544.061401367188,19876.661254882812
TAG(60:4)_FA 16:0,0.001089391624468526,5.024401620494088,3.2679392916179495e-6,0.9985576295546228,0.999964504802779,TAG,16370.56103515625,15797.041061401367,17365.401153564453,17550.941207885742,15201.920959472656,14880.581077575684,15606.341194152832
TAG(60:4)_FA 16:1,0.05343450733480944,5.13128390462331,0.00786197309875547,0.9293459489445282,0.999964504802779,TAG,16338.481170654297,19378.6014251709,18982.621353149418,20258.681427001953,16053.04108428955,14088.421081542969,16786.60116958618
TAG(60:4)_FA 18:0,0.3388503248711935,5.303979237196044,0.31545876707906473,0.5743496266242943,0.999964504802779,TAG,26251.82176208496,20447.861526489258,20605.501556396484,19195.56132507324,17291.52121734619,15369.841079711914,17512.641269683838
TAG(60:4)_FA 18:1,0.1136264077713986,6.198566832136664,0.03554708860951905,0.8504538673576392,0.999964504802779,TAG,44095.18241882324,32243.322540283203,35664.02257537842,33910.02158355713,30036.98171234131,36787.643032073975,39536.86268615723
TAG(60:4)_FA 18:2,0.005423604573837363,5.401082198524032,8.100365043262059e-5,0.9928189740905119,0.999964504802779,TAG,21321.44157409668,21389.661445617676,22708.321502685547,21059.081199645996,21642.341720581055,20015.021240234375,18706.68130493164
TAG(60:4)_FA 20:0,-0.1485979109339008,5.282275487577869,0.060778586778383215,0.8052695575761367,0.999964504802779,TAG,16756.881275177002,18854.201065063477,17869.821369171143,18374.261344909668,18748.281524658203,19695.021255493164,23725.82176208496
TAG(60:4)_FA 20:4,-0.01880430563062627,7.5785030293824525,9.738605326674588e-4,0.9751046659251599,0.999964504802779,TAG,96533.12672424316,98934.70882415771,91173.06547546388,90448.94658660889,101449.287651062,88227.3849029541,95215.30420684814
TAG(60:5)_FA 16:0,0.07964128618348314,5.2535162342517046,0.01746398471671995,0.8948645644173632,0.999964504802779,TAG,18324.241165161133,21519.641555786133,21745.941818237305,21175.221603393555,17562.501258850098,16955.821266174316,15841.481033325195
TAG(60:5)_FA 16:1,0.2058115977984417,5.0302872756888055,0.11654102831084859,0.7328167313727881,0.999964504802779,TAG,16924.86110687256,18960.881271362305,18315.86138153076,17084.961380004883,14412.341064453123,13548.68088531494,14561.161117553713
TAG(60:5)_FA 18:0,0.029793796130826337,5.365874841701841,0.0024443738773811674,0.9605681659369583,0.999964504802779,TAG,17274.92124938965,22382.681480407715,22280.561546325684,22064.721893310547,18678.901290893555,17037.081260681152,23254.98175048828
TAG(60:5)_FA 18:1,0.2695252334259562,5.344730124167427,0.19975319071794922,0.6549201371420518,0.999964504802779,TAG,26206.281616210938,22242.4416885376,19781.76153182983,18206.08132171631,19498.821533203125,17393.341247558594,17465.561080932617
TAG(60:5)_FA 18:2,0.2579609813797503,6.089115782466035,0.1830138823024754,0.6687958499443459,0.999964504802779,TAG,45638.66355895996,30742.442276000977,31017.82302093506,29509.36180114746,32461.78215789795,26285.222129821777,37818.82331085205
TAG(60:5)_FA 20:0,-0.16237757826599933,6.005312673899276,0.0725702795137977,0.7876305697804507,0.999964504802779,TAG,22527.701484680176,23849.30149841309,21831.201343536377,23486.941318511963,24820.661949157715,25123.4020652771,73123.80484008789
TAG(60:5)_FA 20:4,0.12826873827173943,5.378236117503025,0.04529244912572494,0.8314671860809915,0.999964504802779,TAG,23049.761688232426,21774.88176727295,21891.381191253666,20732.92140197754,19213.201362609863,18964.281372070312,18666.06147003174
TAG(60:6)_FA 16:0,0.09682207952617865,5.1810381007066555,0.025809555352168445,0.8723662948953123,0.999964504802779,TAG,18158.241333007812,19233.181442260742,18284.341331481937,19539.64141845703,16225.40104675293,14294.801071166992,19723.901695251465
TAG(60:6)_FA 16:1,0.01912040805186939,5.244435889722345,0.001006732235509844,0.9746881327504354,0.999964504802779,TAG,16983.441200256348,22598.481567382812,21528.16178894043,22514.88165283203,17240.361358642578,17590.001178741455,14276.781051635742
TAG(60:6)_FA 18:0,0.19344240603618987,5.403059493278479,0.10296871009175733,0.748295738576054,0.999964504802779,TAG,21513.10154724121,23094.72194671631,23692.961753845215,20327.381423950195,18483.72132873535,18475.321376800537,21253.08140563965
TAG(60:6)_FA 18:1,0.08532539060515468,5.36266163593904,0.020045653810257136,0.8874096525481725,0.999964504802779,TAG,22342.54167175293,21633.06159210205,21556.52124786377,21535.56135559082,20188.041397094727,17882.84136199951,17804.7013092041
TAG(60:6)_FA 18:2,0.3071029110617326,5.34215366918641,0.25922286972541997,0.6106545569807184,0.999964504802779,TAG,26234.241897583008,22128.461540222168,19218.181427001953,19371.12133026123,18442.561462402344,15400.48108291626,19374.72149658203
TAG(60:6)_FA 20:0,0.052609524280836734,6.383267944036722,0.007621552695468381,0.9304318581362988,0.999964504802779,TAG,24623.98188018799,26700.94201660156,25838.661743164062,25723.341758728027,22692.901809692383,22970.04150390625,125335.66923522948
TAG(60:6)_FA 20:4,0.2855684943147104,5.922366067378143,0.2242115404568139,0.6358495035843822,0.999964504802779,TAG,36013.303173065186,29542.10219192505,26895.882026672363,24922.90216064453,24916.32131958008,24018.842014312744,40983.062171936035
TAG(60:7)_FA 16:0,0.15147452319362803,5.548163268424774,0.06315630630490432,0.8015750746389736,0.999964504802779,TAG,27355.881881713867,23908.50164794922,26028.1416015625,22862.581802368164,22952.461685180664,21523.621459960938,18132.201370239258
TAG(60:7)_FA 16:1,0.10465611468215463,5.2152512301001055,0.030154267443947447,0.8621406591946369,0.999964504802779,TAG,17487.241188049316,19592.501350402832,19855.40135574341,18510.00131225586,16746.30113220215,15473.700904846191,20886.56143951416
TAG(60:7)_FA 18:0,0.10509666184932955,6.04821283103078,0.030411480097882304,0.8615598559821024,0.999964504802779,TAG,29223.502227783203,34257.56265258789,44619.843658447266,30640.602020263672,27987.52215576172,36787.54248046875,27706.36215209961
TAG(60:7)_FA 18:1,0.08891101726110534,5.432952206674521,0.021765673091039217,0.8827121716893542,0.999964504802779,TAG,26010.281845092773,22129.90153503418,19686.00115585327,21465.72137451172,21467.20147705078,19122.461502075195,19508.401489257812
TAG(60:7)_FA 18:2,0.1378931380394688,5.341699322600351,0.05234155060873036,0.8190377680985262,0.999964504802779,TAG,22883.341552734375,22558.181594848633,20936.70132446289,20041.581329345703,19624.681381225582,18558.321144104004,16464.741081237793
TAG(60:7)_FA 20:0,0.02609965801448571,5.548072020484003,0.001875860248560457,0.9654534614231185,0.999964504802779,TAG,24282.562103271484,24186.021476745605,25574.221893310547,25048.421798706055,21538.12156677246,23293.341674804688,18878.881607055664
TAG(60:7)_FA 20:4,-0.03512278164681254,5.349800482458197,0.0033969922517940176,0.9535226334231461,0.999964504802779,TAG,19594.261344909668,22610.121658325195,21251.701545715332,20473.34136581421,21598.541259765625,20246.64126586914,16451.6413230896
TAG(60:8)_FA 16:0,-0.02475252001395216,5.434710246248128,0.0016871884304237028,0.967235786535429,0.999964504802779,TAG,21130.601516723633,22546.361740112305,22266.10173797607,25690.1619720459,20523.161590576172,18214.141387939453,19837.601181030273
