lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
TAG(58:5)_FA 18:0,0.08671370807723931,6.364807567960818,0.018687699785232326,0.8912655882769208,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,44843.682708740234,60257.403411865234,31955.762287139893,48603.323669433594,46843.74346923828,32980.38179016113,26653.221435546875
TAG(58:5)_FA 18:1,-0.10781341562938607,5.905458844992446,0.028885366742997576,0.8650439885588569,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,30707.62197875977,39758.502380371094,21508.861656188965,35764.08255004883,36571.582458496094,26447.4817237854,21113.321350097656
TAG(58:5)_FA 18:2,-0.09277478500536221,5.887673143268464,0.02139030787793672,0.8837206745974863,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,31166.80256652832,30679.322120666504,27126.622131347656,35870.002502441406,32350.322555541992,27979.40224456787,21587.241622924805
TAG(58:5)_FA 20:0,0.01997936009191075,5.73369604805235,9.921734731506149e-4,0.9748717608840054,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,31609.402603149418,24957.761672973633,28036.761810302734,30053.28192138672,27661.60205078125,27616.64199066162,15629.56113433838
TAG(58:5)_FA 20:4,-0.1229514613436932,5.881972695125851,0.037563508175054494,0.8463222484967238,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,27279.62187194824,27687.341918945312,29486.682189941406,29895.702262878414,33360.62228393555,30626.68256378174,26046.181648254395
TAG(58:6)_FA 16:0,-0.08675840823223759,5.529668522534523,0.018705788289651082,0.8912133041570884,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,24251.78200531006,24009.421661376953,20460.461349487305,29442.762115478516,21812.14163208008,22314.821754455566,18409.601150512695
TAG(58:6)_FA 16:1,-0.23165891785583556,5.5294903039383,0.13324484067192086,0.7150911188730967,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,22312.021514892574,25463.922134399418,17771.661170959473,28040.561965942383,27448.521942138672,21895.72183227539,18786.34154510498
TAG(58:6)_FA 18:0,0.4908770414413264,7.528938953416168,0.5961091303967123,0.4400664317325352,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,101019.56646728516,218808.2528076172,66124.24398803711,103260.98699951172,109793.10803222656,54202.20379638672,23829.66149902344
TAG(58:6)_FA 18:1,0.05310155533868466,6.323047134531904,0.007008638936895295,0.9332809521567175,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,35205.42182922363,60205.18389892578,32618.201919555664,42547.6630859375,42493.20281982422,36835.462745666504,32353.982498168945
TAG(58:6)_FA 18:2,-0.09798963270906423,5.951045489201658,0.023862249448825423,0.877235926501481,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,33763.36282348633,37992.202728271484,22991.061393737793,36837.04249572754,37799.96273803711,27111.401863098145,21621.64151000977
TAG(58:6)_FA 20:0,0.08956409293144996,5.942990567689609,0.01993570789898058,0.8877167914668874,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,35312.30294799805,32485.222579956055,30247.8819732666,31838.742317199707,31792.12225341797,29982.101989746097,22698.181579589844
TAG(58:6)_FA 20:4,-0.009389245313691254,6.00438988889988,2.191274281102551e-4,0.9881893834015211,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,32739.28221130371,40100.223083496094,28646.02136993408,32180.501983642574,37035.422592163086,33352.34230041504,21732.221466064453
TAG(58:7)_FA 16:0,-0.04870785493970304,6.112870247699713,0.0058967846777022714,0.9387901887063819,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,36297.902252197266,32395.722381591797,34885.92218017578,38745.14237976074,37169.02215576172,33568.22216796875,27245.362030029297
TAG(58:7)_FA 16:1,-0.05455705329656294,5.564663255974942,0.0073976801838853135,0.931458652296944,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,26835.982208251953,22709.781730651855,21237.12133026123,29652.542434692383,23755.621658325195,21307.4415435791,18944.00106048584
TAG(58:7)_FA 18:0,0.16638937764580092,6.539998508833003,0.06877972213942486,0.7931218588098611,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,54474.40408325195,61233.26388549805,45056.02328491211,52254.12390136719,51572.76351928711,40549.7229309082,23818.04160308838
TAG(58:7)_FA 18:1,0.47202269200696284,7.299310278725576,0.5513907952852148,0.457749972173673,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,66609.90460205078,186827.2128753662,62509.74417114258,70852.4446105957,94370.18670654295,55776.724182128906,36611.28298950195
TAG(58:7)_FA 18:2,0.06769853337042664,6.3020698716367205,0.01139100515104019,0.9150042514442253,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,36877.80224609375,58898.74380493164,31492.32221221924,40316.78289794922,42623.30291748047,37146.142486572266,31000.122283935547
TAG(58:7)_FA 20:0,0.08575694481507573,6.735473305351025,0.018277980187349385,0.8924568459375799,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,51639.1442489624,63323.86585998535,64772.285583496094,56557.263412475586,69530.72525024414,47282.64413833618,23436.641555786133
TAG(58:7)_FA 20:4,0.09392514341749501,5.705072892256707,0.021923688566232613,0.8822902867286894,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,27949.782192230225,31512.76243591309,25458.441696166992,27340.40196609497,29418.74225616455,23717.761528015137,17697.08115386963
TAG(58:8)_FA 16:0,-0.19379461572467852,6.175473728338971,0.09328153632185376,0.760046091866475,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,34204.9225769043,36462.04275512695,30179.922073364258,40201.72233581543,37749.442626953125,38293.70263671875,33646.12242126465
TAG(58:8)_FA 16:1,-0.05087821879243152,6.116297475418722,0.006433984004161175,0.9360685518029197,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,37411.7428894043,33931.882232666016,34407.66244506836,38571.14294433594,38147.762756347656,34969.88259887695,24379.46174621582
TAG(58:8)_FA 18:0,0.026242320998104224,6.430734134706401,0.0017117685130187965,0.9669981192667495,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,49948.34359741211,41479.8630065918,44364.14389038086,50807.82357788086,49946.683502197266,36152.882415771484,28531.862182617188
TAG(58:8)_FA 18:1,0.13377240381332628,6.54721902763485,0.04446586885887882,0.8329892472387855,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,44537.16279602051,58829.66442871094,52354.06332397461,45304.063415527344,52298.20350646973,45983.38298034668,29198.041931152344
TAG(58:8)_FA 18:2,0.4763856344542509,7.309436201699992,0.5615851898346591,0.4536222497265573,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,65631.98498535156,194845.0531616211,60727.343322753906,75152.38507080078,92929.20697021484,54920.223693847656,34942.66258239746
TAG(58:8)_FA 20:0,-0.10473764813560602,6.071783565661125,0.027261327642690958,0.8688573651316965,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,36008.38243103027,34498.922302246094,28531.241737365723,41663.94296264648,37227.8028717041,29062.86212158203,27536.982162475582
TAG(58:8)_FA 20:4,-0.06480993224390622,6.015616791718293,0.010439606089903464,0.9186182547125754,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,35024.9026184082,37755.86308288574,29779.542388916016,40916.02272796631,37313.642822265625,30092.58226776123,17268.6810836792
TAG(58:9)_FA 16:0,-0.1430633549624457,5.612532418473629,0.05085115000110818,0.821588773116335,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,25441.14176940918,24020.58159637451,21932.201667785645,28359.90217590332,28362.18194580078,23479.60189819336,19006.40135192871
TAG(58:9)_FA 16:1,-0.21489489280709628,6.267404845407047,0.1146812088935576,0.7348763186719258,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,36608.843032836914,37695.52279663086,32893.38188171387,42043.00291442871,43163.742736816406,40729.44317626953,34453.062576293945
TAG(58:9)_FA 18:0,-0.12173669583130615,5.701668449490424,0.036824653237204075,0.8478224901886673,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,28315.061950683594,24506.14178466797,22647.64179992676,32659.082458496097,27699.72171020508,23177.74158859253,21806.04155731201
TAG(58:9)_FA 18:1,0.09606990824960336,6.481970025274298,0.02293728585763688,0.8796202725173026,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,54586.98350524902,43853.22250366211,45328.26284790039,45676.623474121094,49751.86404418945,42312.32302856445,30206.482177734375
TAG(58:9)_FA 18:2,0.14513934588519722,6.513495844694097,0.052340330847812304,0.8190398401394426,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,44587.30303955078,63279.16491699219,48731.4836730957,46496.062896728516,51778.76373291016,44083.363189697266,24124.42172241211
TAG(58:9)_FA 20:0,-0.035449173770700095,6.096705510589504,0.0031234511329785095,0.9554311545921088,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,31748.84197998047,33475.34208679199,28549.601593017574,29471.842315673828,36277.10271835327,31700.761932373047,43628.22262573242
TAG(58:9)_FA 20:4,0.14069756164563613,5.8894973970227005,0.049185132523916764,0.8244873185777005,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,34569.342346191406,31899.682403564453,31395.46187210083,31879.38230895996,31008.902465820312,27544.322036743164,18858.701385498047
TAG(60:0)_FA 16:0,-0.11897556980470063,5.180680095481617,0.03517168566912687,0.851236357264423,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,18762.32137298584,16656.381286621094,16676.561141967773,20989.82147216797,18122.801357269287,18392.401081085205,15923.341106414797
TAG(60:0)_FA 16:1,-0.15940379976603242,4.90810956483711,0.06311925187171141,0.8016320773354221,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,16064.201080322266,14174.100944519045,12566.720916748049,16015.500999450684,17235.981117248535,15349.060997009276,12940.440822601318
TAG(60:0)_FA 18:0,-0.39206024874143225,6.710023099741404,0.38090481641523866,0.5371193913268285,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,33236.08203125,34952.60237121582,36760.78297424317,36234.802894592285,56438.804275512695,48344.40325164795,103851.90665435792
TAG(60:0)_FA 18:1,-0.21795265372065437,5.30593578119938,0.11795545907796168,0.7312626255292385,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,17057.141082763672,20110.381454467773,17361.061111450195,23262.66166305542,21951.381702423096,18892.68141937256,18716.081329345703
TAG(60:0)_FA 18:2,-0.08073271258892933,5.072810612939957,0.016197141633117695,0.898728293433929,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,16463.461311340332,18094.32134246826,15325.621002197266,20824.86149597168,17669.761169433594,14821.920959472656,14047.741180419922
TAG(60:0)_FA 20:0,0.32956420066268227,7.784836709826357,0.26940296368866246,0.6037325506782111,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,111764.13143539429,111890.36525344849,135251.45168304443,74815.1649017334,101978.24603652954,115290.74520111084,107269.90867614746
TAG(60:0)_FA 20:4,-0.1419150536929528,5.078030388586234,0.050034951979199604,0.8230024658864706,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,15731.901187896729,16315.60111618042,14300.901111602783,18242.50115585327,17036.44129562378,16429.681312561035,18389.961143493652
TAG(60:1)_FA 16:0,-0.16815489454641863,5.1097485726475025,0.07023779121215057,0.790990870694415,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,17808.821319580078,16085.441123962402,15239.201194763184,20547.481231689453,20056.021171569824,15707.52117538452,14615.861053466797
TAG(60:1)_FA 16:1,-0.28616117664297663,5.269412644623826,0.20319616344136196,0.652153270083123,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,19383.441535949707,17704.98133468628,14935.90098953247,23369.981800079346,22272.461498260494,18714.101287841797,17585.28122329712
TAG(60:1)_FA 18:0,-0.11430810545516197,5.469438952437567,0.03246794340100223,0.8570044820644025,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,24789.141487121586,18195.341339111328,20219.70125579834,25426.281829833984,24001.7813873291,20768.321578979492,19746.101196289062
TAG(60:1)_FA 18:1,-0.35199297754940584,7.015080087943113,0.307215951909427,0.5793936344967148,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,44970.4229888916,45063.423683166504,45215.84320831299,47500.32389831543,63637.60346984863,64588.88381958008,122032.4503479004
TAG(60:1)_FA 18:2,-0.23481283630958066,5.364868513775861,0.13689061245142395,0.7113919427870405,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,18044.441368103027,18992.50119781494,18964.36127471924,24596.48149871826,23119.841674804688,19384.881587982178,19596.2611618042
TAG(60:1)_FA 20:0,-0.2860936205014259,5.342137202602437,0.20310224995301948,0.6522283661491014,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,18256.52143096924,19191.881340026855,17578.441329956055,21915.801761627197,24710.381690979004,21538.161628723145,17869.50096511841
TAG(60:1)_FA 20:4,-0.04476581294780644,5.965792674266695,0.0049808592102635885,0.9437358467131126,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,28941.821907043457,29428.802207946777,26292.722091674805,27066.46202468872,28682.001808166504,32445.02187347412,40683.643085479736
TAG(60:10)_FA 16:0,-0.1583058569742359,5.241838257281721,0.062255736240786064,0.8029655376173952,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,17962.161392211914,18384.18128967285,16957.281127929688,23920.04160308838,18125.281356811523,18089.361282348633,17527.82106781006
TAG(60:10)_FA 16:1,-0.11787213235716658,5.484789128886695,0.03452349144379241,0.8525976972703339,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,23879.201705932617,21131.581398010258,17383.901107788086,25108.30174255371,23416.961837768555,20103.50151824951,23644.78187561035
TAG(60:10)_FA 18:0,-0.1848670082313874,5.3807905651611145,0.08488550224205937,0.7707827586332309,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,22305.26153564453,20908.92147064209,16315.961296081545,25633.021942138672,24077.18194961548,18813.58144378662,17300.521171569824
TAG(60:10)_FA 18:1,-0.15140406911493975,5.349060492896571,0.05694876500990631,0.8113852079589648,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,18981.12131500244,19186.381317138672,19148.20132446289,23498.001846313477,22003.98159790039,19295.641555786133,19008.361267089844
TAG(60:10)_FA 18:2,-0.2844260856715119,5.892183633812925,0.200754806282589,0.6541122767455357,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,24673.201778411865,28191.18231201172,25814.861587524418,30728.02215576172,32743.242736816406,33426.98197937012,29814.062072753903
TAG(60:10)_FA 20:0,-0.48348189817755666,5.943612391246686,0.5783266625944634,0.4469689642157882,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,31250.00234603882,26689.082061767574,24211.501571655273,42054.503425598145,53894.86348724365,22672.641723632812,17203.481338500977
TAG(60:10)_FA 20:4,-0.1782172967588608,6.332414616151936,0.0788940058723604,0.7788018519440799,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,TAG,23407.801513671875,23577.36151123047,21691.80155944824,29442.06202697754,26300.581481933594,23097.881523132324,113313.10887527466
