lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
Lyso_PG(22:1) | PG (22:1)_2,0.30957572036779685,6.38530849979735,0.41205070986589476,0.5209304769809107,0.9972693222116406,PG,52508.423583984375,58003.20373535156,52459.463134765625,39663.702865600586,40283.18322753906,19892.201599121097,57000.74412536621,15160.901260375977,43544.18281555176,40328.94276428223,56924.54309082031
Lyso_PG(22:2),0.482721720897417,6.723239400546588,0.9991602275358673,0.3175137935713643,0.9972693222116406,PG,68514.08544921875,74536.76571655273,86595.36538696289,49350.98414611816,56548.72462463379,25877.062007904053,70406.7251586914,15869.980918884276,56472.00408935547,49606.223205566406,55307.94386291504
Lyso_PG(22:4) | PG (22:4),0.300846218517433,6.9805254529216345,0.3891935056863076,0.5327236342347134,0.9972693222116406,PG,89282.0864868164,82293.28723144531,90915.1664428711,57048.383880615234,59844.503662109375,32203.10205078125,97652.04718017578,21209.92155456543,62163.00408935547,65470.62438964844,66790.425048828125
Lyso_PG(22:4) | PG (22:4)_2,0.3885545950013951,6.987916310525751,0.6484217732781872,0.42067750250046004,0.9972693222116406,PG,87385.28674316406,82263.34548950195,93212.366943359375,59984.424072265625,67518.844970703125,29382.00225830078,95158.586181640625,20540.08139038086,62115.744689941406,63417.54382324219,67896.06561279297
Lyso_PG(22:6) | PG (22:6),0.38888605933100795,7.069194262568857,0.6495273922573692,0.4202816998218517,0.9972693222116406,PG,85420.305908203125,93254.526123046875,88719.5669555664,55859.36459350586,95152.18572998048,27175.182441711426,95293.465087890625,24314.221557617188,71638.82501220703,71060.46472167969,62303.984130859375
Lyso_PG(22:6) | PG (22:6)_2,0.3666792419735257,7.090417048304384,0.5776577156311191,0.4472318889149967,0.9972693222116406,PG,85895.42626953125,94988.38659667967,87159.366455078125,57397.68371582031,95742.32580566406,30767.982414245605,93761.96667480467,25812.70147705078,71281.52499389648,73096.96588134766,64106.305236816406
Lyso_PI(12:0) | PI (12:0),0.4664551679416263,6.761021004314599,0.9332453152096609,0.3340210494166887,0.9972693222116406,PI,76939.12553405762,76564.96597290039,69342.94470214844,61663.42398071289,61283.28550720215,24602.56173324585,72075.10531616211,11705.90083694458,63254.58444213867,61284.885009765625,51699.76379394531
Lyso_PI(12:0) | PI (12:0)_2,0.33950073847664064,6.763326222659242,0.49538237810499197,0.48153612250842426,0.9972693222116406,PI,73088.72598266602,70692.3056640625,65925.9454498291,61138.28436279297,61040.7841796875,21995.241653442383,77438.42562866211,13926.821025848389,64508.463775634766,65272.983489990234,53322.10321044922
Lyso_PI(12:0) | PI (12:0)_3,0.4134220459064173,6.756935710527276,0.7337791047298197,0.3916609695057713,0.9972693222116406,PI,73707.20544433594,75370.08514404297,65899.04483032227,63404.96401977539,58621.60322570801,22679.261657714844,70420.44485473633,11940.680770874023,62476.725509643555,67985.12423706055,55023.684326171875
Lyso_PI(13:0),0.4042608638190385,7.197554459016054,0.7017332103068945,0.40220192262739407,0.9972693222116406,PI,98647.04693603516,91295.36724853516,90015.526123046875,75100.20513916016,88541.12646484375,41032.8224029541,94464.28717041016,23581.441524505615,65335.46453857422,79814.026123046875,90002.8871459961
Lyso_PI(14:0) | PI (14:0),0.44535293045652524,6.959118795875405,0.8510478775579031,0.3562560672437911,0.9972693222116406,PI,87470.92645263672,86219.54473876953,76078.92526245117,68887.80520629883,69777.52505493164,24732.501640319824,88409.08752441406,7737.82052230835,74173.72543334961,76086.5258178711,67115.76525878906
Lyso_PI(14:0) | PI (14:0)_2,0.4297161788947173,6.971235816117726,0.7925505361718024,0.37333001195603716,0.9972693222116406,PI,85652.42483520508,92826.0671081543,73988.2854309082,67893.1647644043,74024.78521728516,27165.76196670532,88502.4866027832,10610.080707550049,74629.80499267578,74569.52569580078,61796.04522705078
Lyso_PI(14:1),0.610249174987528,9.68182647885398,1.5925189680824587,0.20696661244089065,0.9972693222116406,PI,600025.3173828125,604615.93896484375,471085.9305419922,574559.7939453125,548475.0125732422,78919.04601287842,621943.439453125,34645.622703552246,519473.10388183594,514444.1762695313,287219.0819091797
Lyso_PI(15:0) | PIo (16:0),0.6587849511427203,9.394357898801603,1.8536634602023696,0.1733579127324921,0.9972693222116406,PI,469203.79387283325,387951.9675636291,494828.383392334,480695.3606262207,593799.6798706055,26341.74208831787,519169.1562843323,15721.86092376709,514272.61895751953,438555.1931457519,77248.48648071289
Lyso_PI(15:0) | PIo (16:0)_2,0.4875564136443595,9.199847302137679,1.019235317435232,0.312700462682432,0.9972693222116406,PI,438018.318813324,32079.262489318848,458154.5355949402,498758.91888427734,558285.804107666,18559.62121963501,411753.2945327759,8702.520603179932,518677.5618286133,467257.43045043945,74041.88470458984
Lyso_PI(15:1) | PIp (16:0),0.4519505747915688,6.867197064943621,0.8763422212974632,0.3492054764742092,0.9972693222116406,PI,82317.78646850586,78579.66567230225,75771.54620361328,58129.22286987305,62802.225021362305,26131.481590270996,81123.9048461914,11199.480709075928,65215.265716552734,60368.003356933594,73600.72549438477
Lyso_PI(15:1) | PIp (16:0)_2,0.39487294935578493,6.926980526594549,0.6696135451281862,0.4131863752253283,0.9972693222116406,PI,86207.90716552734,78760.70631408691,78593.08541870117,61738.10415649414,61123.14366149902,25674.4416885376,78987.32531738281,16357.781074523926,66313.56491088867,68678.98593139648,76934.50500488281
Lyso_PI(16:0) | PI (16:0),0.019238605093771996,5.905608926857162,0.0015943643238642835,0.9681493387053869,0.9972693222116406,PI,1759.0200996398926,1562.160099029541,1738.140121459961,81080.625244140625,87324.20520019531,1466.2001037597656,1663.0201110839844,1457.2401084899902,82126.08554077148,90982.32696533205,1476.2200965881348
Lyso_PI(16:0) | PI (16:0)_2,-0.055401131358062405,5.8533720020204285,0.013220646238551126,0.9084601272276103,0.9972693222116406,PI,1511.9601135253906,1607.58012008667,1558.7001190185547,76981.98495483398,81338.966064453125,1462.4600982666016,1682.400119781494,1457.5401039123535,86098.767333984375,85226.60675048828,1504.780101776123
Lyso_PI(16:1) | PI (16:1),0.06834483123496979,6.486022358695273,0.020120011822655215,0.8872024168308502,0.9972693222116406,PI,1631.5801124572754,1532.440113067627,1613.0201263427734,133495.728515625,126213.0689086914,1461.440097808838,1534.800106048584,1457.540096282959,131743.10919189453,126482.3278503418,1462.5600929260254
Lyso_PI(16:1) | PI (16:1)_2,-0.06368350981656246,6.494522269011963,0.017469334472480114,0.8948485560789369,0.9972693222116406,PI,1521.7801094055176,1520.3400993347168,1580.6601219177246,127767.3504638672,121746.44830322266,1461.7001190185547,1556.3000946044922,1457.2601127624512,139959.6072998047,132299.287109375,1469.640106201172
Lyso_PI(17:0),0.739017433854137,9.310738452594837,2.327545067968458,0.12710218581535693,0.9972693222116406,PI,497566.0837402344,568422.4061279297,455615.4296875,392759.3411254883,411871.9519042969,58863.44422912598,522382.7579345703,27639.521991729736,397946.46197509766,329690.12677001953,128606.22680664062
Lyso_PI(17:1) | PIp (18:0),0.5014598191243769,6.702628188434285,1.0778388369865297,0.2991815264244799,0.9972693222116406,PI,67394.66438293457,87934.38578796387,66915.88409423828,48280.143615722656,50934.70422363281,19301.021411895752,70460.52508544922,13459.300937652588,51768.42367553711,52180.24450683594,71269.84600830078
Lyso_PI(17:1) | PIp (18:0)_2,0.5040706261974955,6.65857886471284,1.0890340461976393,0.2966853321145142,0.9972693222116406,PI,69022.56457519531,89619.24571228027,64803.14532470703,46030.983627319336,45513.60333251953,21061.16139984131,69667.06399536133,10627.580856323242,50402.84395599365,52614.42343139648,66126.30453491211
Lyso_PI(17:1) | PIp (18:0)_3,0.5517890203796568,6.665132025190047,1.3036832187943102,0.25354153580374117,0.9972693222116406,PI,67947.44439697266,91083.627685546875,61192.1643371582,47441.96319580078,51593.9441986084,18456.921447753903,62928.42393493652,9971.860649108889,53803.92329406738,56377.1238861084,67652.04391479492
Lyso_PI(17:2),0.48024877307399383,7.202303716028943,0.9890147264118241,0.3199833032407105,0.9972693222116406,PI,103239.16619873048,99003.14834594728,89453.2467956543,89129.80767822266,81697.726318359375,27981.101726531982,107351.02737426758,14149.901023864746,81839.16641235352,79082.82623291016,81531.94467163086
Lyso_PI(18:0) | PI (18:0),0.4976272922242669,7.009763032477787,1.0615157200518297,0.30286973881045043,0.9972693222116406,PI,101917.30682373048,109480.76763916016,95942.2066040039,65880.28506088257,1517.5201034545898,38322.102600097656,103436.5867919922,18551.421348571777,72080.46458053589,2176.320163726806,125769.8071899414
Lyso_PI(18:0) | PI (18:0)_2,0.5622767018479949,6.972357235173527,1.3534081393370343,0.24468318388189264,0.9972693222116406,PI,102312.24703979492,107730.2465209961,99381.647216796875,58343.02503204346,1508.320110321045,35555.642578125,99550.96685791016,17264.301177978516,66940.44476699829,1763.4401245117188,126214.86944580078
Lyso_PI(18:1) | PI (18:1),0.7456718901929502,6.816529811917321,2.3690624194086922,0.12376136199609082,0.9972693222116406,PI,109452.07019042967,107379.50701904295,93371.36730957033,61951.38436889648,2264.380172729492,27164.421810150143,93416.80596923828,15277.001075744629,59808.5046081543,2397.2401809692383,80815.58563232422
Lyso_PI(18:1) | PI (18:1)_2,0.7324806166712391,6.810213732592314,2.2868566034530886,0.13047392966323781,0.9972693222116406,PI,105354.14776611328,105590.98712158205,91703.0262451172,65469.68510437012,2118.980121612549,26627.401809692383,97266.56747436523,13130.76089477539,59562.644134521484,3161.0801963806152,81827.80645751953
Lyso_PI(18:2) | PI (18:2),1.0892529651554077,8.382487743591836,4.9943534006415575,0.025430153276312702,0.9972693222116406,PI,328401.9050292969,247656.0782470703,303526.24307250977,301223.24269104004,151814.59050369263,21262.581562042236,238503.73625183103,10519.620769500732,224396.59564208984,109771.33116912842,63883.78512573242
Lyso_PI(18:2) | PI (18:2)_2,1.0351897774206047,8.318672409293214,4.520773208118044,0.033485694765751646,0.9972693222116406,PI,326417.9494934082,253555.70184326172,301701.44357299805,298075.6281738281,85186.56508255005,21482.98141479492,237362.48078918457,10142.400737762451,231775.1178283691,92263.0055999756,62561.623138427734
Lyso_PI(18:4) | PI (18:4),0.48375505778450006,6.728919516382829,1.0034218171344946,0.3164839424702085,0.9972693222116406,PI,86044.3452758789,76614.42538452148,71942.90496826172,46503.28314208984,45056.682861328125,23100.681579589844,82382.08529663086,11509.260780334473,44423.88299560547,53187.023986816406,71540.74481201172
Lyso_PI(18:4) | PI (18:4)_2,0.4896751717553235,6.741018342487609,1.028014766026672,0.31062539852053994,0.9972693222116406,PI,88559.626220703125,77143.50494384766,70299.40512084961,46205.283782958984,47282.24377441406,24983.30168914795,80452.625,11324.800689697266,47972.06332397461,51531.32424926758,71871.50671386719
Lyso_PI(19:0),0.9514074559192691,9.089823080927012,3.8308473443976254,0.05031748903474928,0.9972693222116406,PI,461735.2925415039,415200.81396484375,508891.37481689453,65860.94410705566,271321.9202270508,82597.007568359375,408106.2339477539,30866.562225341797,64033.24454498291,240850.85552978516,574804.6939086914
Lyso_PI(19:1),0.9295582859754081,8.20857365001418,3.6597793341097713,0.05574101508135844,0.9972693222116406,PI,350639.90368652344,297073.3190917969,303842.62072753906,8962.640602111816,131386.72912597656,66387.92474365234,269989.5377807617,37572.462478637695,8240.040561676025,127007.78857421876,129182.14990234376
Lyso_PI(20:0) | PI (20:0),0.015193161613881914,8.168754297565972,9.9442153077689e-4,0.9748433187478176,0.9972693222116406,PI,253053.80401611328,141072.65104675293,188774.0357971191,168783.97492980957,85530.56680297852,25274.061737060547,157610.4917602539,14592.24098587036,512497.574798584,97054.64779663086,73873.18661499023
Lyso_PI(20:0) | PI (20:0)_2,0.05061467085676024,8.16282601095919,0.011035872702450433,0.9163347357601578,0.9972693222116406,PI,263066.99642944336,146506.9499053955,184841.5696105957,170623.4105834961,80644.186767578125,24649.68182373047,163007.5096282959,11901.280815124512,500523.8868865967,96775.28717041016,72112.00497436523
Lyso_PI(20:1),0.29397774624893364,7.9546612188895285,0.3716655359644392,0.5420978051610289,0.9972693222116406,PI,176146.74963378906,156870.68896484375,161336.5916748047,117200.20910644533,140069.48876953125,79168.76550292969,162850.35131835938,41959.50308227539,131309.1094970703,141247.48767089844,116070.16857910156
Lyso_PI(20:2) | PI (20:2),0.7843138450282362,9.583554706743639,2.6180886863294326,0.10565163062581638,0.9972693222116406,PI,624519.9059448242,415594.32943725586,558446.7062072754,289222.30207824707,967741.2130737304,25468.841903686523,703901.0188293457,12576.040897369385,368552.2669143677,531503.3065948486,67286.24493408203
Lyso_PI(20:2) | PI (20:2)_2,0.7962991610018242,9.593300373390262,2.697719750809487,0.1004918788177824,0.9972693222116406,PI,632751.5485229492,405783.58294677734,562216.9637756348,291387.0392303467,990985.2069702148,28168.38198852539,700995.2515869141,12686.380825042725,365697.48373413086,537563.7187347412,65474.80474853515
Lyso_PI(20:3) | PI (20:3),0.3823968413902144,6.767151273702372,0.6280871897133693,0.42805781450797503,0.9972693222116406,PI,82353.7261352539,80191.44625854492,81469.96594238281,42316.122787475586,51043.54405212402,19205.061546325684,95969.12576293944,13365.481002807615,48962.00325012207,60587.8642578125,56375.3434753418
Lyso_PI(20:3) | PI (20:3)_2,0.4178556937045964,6.778768640413204,0.7495474398294277,0.38661955182806795,0.9972693222116406,PI,82648.6069946289,79009.70642089844,80781.76602172852,44455.60302734375,53697.18376159668,18563.741287231445,98732.32772827148,11613.440715789797,49366.64351654053,58054.40493774414,60533.74481201172
Lyso_PI(20:4) | PI (20:4),0.641774948947459,6.868452615869926,1.7598539230802999,0.1846427369948814,0.9972693222116406,PI,109345.7868347168,78491.30410766602,83974.8459777832,51200.02291870117,64871.58436584473,24040.901763916016,84291.98715209961,11670.940803527832,40894.58290863037,69477.58486175537,60508.06425476074
Lyso_PI(20:4) | PI (20:4)_2,0.6433830551822395,6.848809482976127,1.768609583388212,0.18355424768237302,0.9972693222116406,PI,99683.26568603516,80574.26483154297,81018.30532836914,49758.76428222656,69885.124267578125,22221.721488952637,84852.905517578125,13548.32098388672,40442.462341308594,63202.024475097656,61764.72494506836
Lyso_PI(20:5) | PI (20:5),0.40225856900185863,6.876322291344787,0.6948128366680066,0.40453216495464367,0.9972693222116406,PI,87742.2868347168,85007.96630859375,80919.645751953125,42559.002670288086,57552.704010009766,31457.882537841797,89019.9270324707,18811.801239013672,43421.78286743164,57980.24426269531,77241.46475219727
Lyso_PI(20:5) | PI (20:5)_2,0.36976142894714686,6.848825016668789,0.5873764635418866,0.4434354209364343,0.9972693222116406,PI,83053.38552856445,82914.58563232422,78297.12490844727,41649.302642822266,56075.12380981445,31409.222442626953,87778.7265625,18829.4013671875,43663.40286254883,56066.44400024414,78202.38619995117
Lyso_PI(21:0),0.15943632547869446,7.4453534364770935,0.10945186271436569,0.7407690472145291,0.9972693222116406,PI,103664.86688232422,131981.98962402344,105857.2650756836,92895.8677368164,86174.8645324707,29458.981903076172,101518.12579345705,17956.28143310547,124497.40713500977,164064.65606689453,63325.765075683594
Lyso_PI(22:0) | PI (22:0),0.5331222346431602,7.779357238279745,1.2175034173505992,0.26985116437666395,0.9972693222116406,PI,178951.93353271484,170888.25244140625,158728.85040283203,100345.48626708984,120222.6275024414,40148.36283111572,189754.5291748047,18825.101482391357,111411.92868041992,111499.54653930664,87955.046630859375
Lyso_PI(22:0) | PI (22:0)_2,0.5399868697127571,7.775433787974885,1.2488770687268698,0.26376705948122214,0.9972693222116406,PI,169891.4732055664,172821.91650390625,164004.85180664062,99717.88772583008,122041.69012451172,44634.322914123535,186509.37176513672,19045.521419525143,106627.42755126952,111320.5693359375,87932.9253540039
Lyso_PI(22:1) | PI (22:1),0.3632774890471133,6.646853710285398,0.5670062845740629,0.45145099752176165,0.9972693222116406,PI,65848.00494384766,67557.1845703125,64898.84518432617,46073.46319580078,54619.04379272461,30970.28207397461,63315.504150390625,15503.781089782717,47683.48400878906,53353.90414428711,63170.44467163086
